Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-4o_google_ux_Score
26,0.03549787,0.51774895,0.039555456,0.5197777,0.008301627,0.5041508,0.073202595,0.5366013,-0.01587094,0.49206454,0.034555525,0.5172778,0.031017695,0.51550883,0.041181006,0.5205905,0.094028115,0.54701406,0.05553695,0.5277685
27,0.07037403,0.535187,0.045427557,0.5227138,0.066240996,0.5331205,0.062112022,0.531056,0.04172696,0.5208635,0.048601817,0.52430093,0.096377134,0.54818857,0.06885647,0.53442824,0.055287596,0.5276438,0.10694781,0.5534739
28,0.1399912,0.5699956,0.16280924,0.5814046,0.105989575,0.5529948,0.21950445,0.60975224,0.07974371,0.5398719,0.12069759,0.5603488,0.114591986,0.557296,0.15409157,0.5770458,0.21741751,0.60870874,0.12353656,0.5617683
29,0.01816108,0.5090805,0.017622195,0.5088111,0.0022179931,0.501109,0.05309056,0.5265453,-0.03843236,0.48078382,0.014844667,0.5074223,0.016737068,0.50836855,0.028074823,0.51403743,0.07836062,0.5391803,0.049754083,0.5248771
30,0.14153612,0.57076806,0.13430518,0.5671526,0.105672516,0.55283624,0.1679222,0.5839611,0.123924285,0.5619621,0.13539355,0.56769675,0.14161564,0.5708078,0.15461545,0.5773077,0.170006,0.585003,0.12785676,0.56392837
31,0.32730085,0.6636504,0.3280726,0.6640363,0.27035123,0.6351756,0.2938909,0.6469455,0.2826962,0.6413481,0.2696668,0.6348334,0.29585403,0.64792705,0.2897207,0.6448604,0.3524672,0.6762336,0.2892504,0.6446252
32,0.03428122,0.5171406,0.01432227,0.50716114,0.002531357,0.5012657,0.06105367,0.5305268,-0.04225514,0.47887242,0.023361173,0.5116806,-0.0064683696,0.49676582,0.041232206,0.5206161,0.06711607,0.533558,0.029085744,0.5145429
33,-0.0083851125,0.49580744,-0.045907933,0.47704604,-0.018549385,0.4907253,0.032553457,0.5162767,-0.07006434,0.46496782,-0.007029916,0.49648505,-0.017581739,0.49120912,-0.009679524,0.49516025,0.06411228,0.53205615,-0.010583279,0.49470836
34,0.017851382,0.5089257,0.018757777,0.5093789,-0.013140151,0.49342993,0.045361325,0.52268064,-0.01890745,0.4905463,0.016131688,0.5080658,0.04297662,0.5214883,0.028589297,0.5142946,0.079440445,0.53972024,0.03209254,0.5160463
35,0.65517306,0.82758653,0.5856612,0.7928306,0.5817151,0.79085755,0.49719182,0.7485959,0.57817745,0.7890887,0.5548291,0.77741456,0.45800045,0.7290002,0.58105135,0.7905257,0.50559855,0.7527993,0.5196051,0.7598026
36,0.32328078,0.6616404,0.27575943,0.6378797,0.25413853,0.62706923,0.3321988,0.6660994,0.24506453,0.62253225,0.32791775,0.6639589,0.2784067,0.63920337,0.3015733,0.65078664,0.36556724,0.6827836,0.30844453,0.65422225
37,-0.019472228,0.49026388,-0.036974266,0.48151287,-0.029993456,0.48500326,-0.0049611423,0.49751943,-0.06020578,0.46989712,0.009917768,0.50495887,-0.023506181,0.48824692,0.002694319,0.5013472,0.0570964,0.5285482,0.0040901583,0.5020451
38,0.01568643,0.5078432,0.02070477,0.5103524,-0.006161535,0.49691924,0.08997255,0.54498625,-0.03628391,0.48185804,0.010897057,0.5054485,0.01312194,0.506561,0.024742423,0.5123712,0.09173902,0.5458695,0.033525992,0.516763
39,0.001999849,0.5009999,0.0041088127,0.5020544,0.0029474813,0.5014737,0.0506981,0.525349,-0.035790626,0.4821047,0.01088609,0.50544304,-0.001006905,0.49949655,0.02590606,0.51295304,0.052818604,0.5264093,0.012232121,0.50611603
40,-0.031091465,0.48445427,-0.031900432,0.4840498,-0.028100427,0.48594978,-0.023712724,0.48814362,-0.07906175,0.46046913,-0.021177897,0.48941106,-0.048058957,0.4759705,-0.026284337,0.48685783,0.024677329,0.51233864,-0.020176394,0.4899118
41,0.17981732,0.58990866,0.1504057,0.5752028,0.15680608,0.57840306,0.20205599,0.60102797,0.0983049,0.54915243,0.12328763,0.56164384,0.11021342,0.5551067,0.16082686,0.58041346,0.19715114,0.5985756,0.13748597,0.568743
42,-0.017261574,0.49136922,-0.044397574,0.4778012,-0.059131578,0.47043422,0.004301514,0.5021508,-0.091254726,0.45437264,-0.022065708,0.48896715,-0.05669735,0.47165132,-0.015871326,0.49206433,0.036253024,0.5181265,-0.015948286,0.49202585
43,0.31671572,0.65835786,0.3062936,0.6531468,0.24969643,0.62484825,0.3079422,0.6539711,0.24759732,0.62379867,0.28029037,0.6401452,0.2878803,0.64394015,0.29809117,0.6490456,0.35971248,0.67985624,0.3103075,0.65515375
44,0.011467945,0.50573397,0.0006938083,0.5003469,-0.0032484883,0.49837574,0.052787837,0.5263939,-0.036441866,0.48177907,0.02841255,0.5142063,0.02018518,0.5100926,0.027762474,0.51388127,0.080058284,0.54002917,0.042673584,0.5213368
45,0.114519596,0.5572598,0.08541408,0.542707,0.041090056,0.520545,0.12897347,0.56448674,0.047913253,0.52395666,0.14032263,0.57016134,0.10004113,0.5500206,0.103935525,0.55196774,0.14700264,0.57350135,0.12920344,0.5646017
46,0.73586,0.86793,0.6585343,0.82926714,0.70935345,0.8546767,0.6190398,0.8095199,0.7035536,0.85177684,0.7001803,0.85009015,0.6315387,0.8157693,0.6881368,0.8440684,0.6551646,0.8275823,0.6837436,0.8418718
47,0.22541523,0.6127076,0.23476805,0.617384,0.19467428,0.5973371,0.25697982,0.6284899,0.16030893,0.5801545,0.20497923,0.6024896,0.18533354,0.59266675,0.24900527,0.62450266,0.29358435,0.6467922,0.23305556,0.6165278
48,-0.010935964,0.49453202,-0.019647712,0.49017614,-0.017302245,0.49134886,0.0077234106,0.5038617,-0.058117557,0.47094122,0.014843213,0.5074216,-0.0037296917,0.49813515,0.014236051,0.50711805,0.027750548,0.51387525,0.015655223,0.50782764
49,-0.012483565,0.49375823,-0.0393081,0.48034596,-0.05313964,0.4734302,-0.00454705,0.49772647,-0.063361056,0.46831948,-0.002399941,0.49880004,-0.015253339,0.49237332,-0.012317538,0.49384123,0.023039691,0.51151985,0.007033892,0.503517
50,0.05166854,0.52583426,0.024989896,0.5124949,0.026527572,0.51326376,0.08826426,0.5441321,-0.016687982,0.491656,0.03766443,0.5188322,0.018317487,0.50915873,0.04247132,0.52123564,0.088455126,0.54422754,0.056362204,0.5281811
51,0.083367586,0.5416838,0.11143963,0.5557198,0.06995726,0.5349786,0.14888534,0.5744427,0.0008342636,0.5004171,0.069895655,0.5349478,0.07412817,0.5370641,0.095692635,0.5478463,0.15842223,0.5792111,0.09813894,0.54906946
52,0.018436559,0.5092183,0.024121951,0.512061,-0.019972868,0.49001357,0.05737498,0.5286875,-0.021758586,0.48912072,0.04138136,0.5206907,0.049013674,0.5245068,0.042155337,0.5210777,0.08251946,0.5412597,0.04903467,0.52451736
53,0.1420218,0.5710109,0.14942022,0.57471013,0.10754512,0.55377257,0.16895404,0.584477,0.10226287,0.5511314,0.123589896,0.56179494,0.12829152,0.56414574,0.14300808,0.57150406,0.18274885,0.5913744,0.13281086,0.5664054
54,-0.01108464,0.4944577,-0.029632518,0.48518375,-0.050738007,0.474631,0.008085044,0.5040425,-0.07335728,0.46332136,-0.019399038,0.49030048,-0.045711227,0.4771444,-0.0018971395,0.49905142,0.030298969,0.5151495,-0.009324325,0.49533784
55,0.095245734,0.54762286,0.06317734,0.5315887,0.056269072,0.5281345,0.108305566,0.5541528,0.0077359197,0.503868,0.09606933,0.54803467,0.07793169,0.5389658,0.08020574,0.54010284,0.14081918,0.5704096,0.112729974,0.556365
56,0.05329227,0.52664614,0.056858506,0.52842927,0.014441555,0.5072208,0.09499838,0.5474992,0.035074253,0.5175371,0.07454148,0.5372707,0.08091681,0.5404584,0.04811447,0.5240572,0.12848616,0.5642431,0.07027958,0.5351398
57,-0.024445597,0.4877772,-0.025802229,0.48709887,-0.043219123,0.47839043,-0.012317279,0.49384135,-0.049804837,0.4750976,-0.0027410444,0.49862948,-0.018221384,0.4908893,-0.004250722,0.49787465,0.043719824,0.5218599,-0.008436354,0.4957818
58,0.70782614,0.85391307,0.6796949,0.83984745,0.69206524,0.8460326,0.61605406,0.808027,0.6598625,0.82993126,0.7193316,0.8596658,0.62434816,0.8121741,0.73425233,0.86712617,0.7155731,0.85778654,0.727831,0.8639155
59,0.25428832,0.62714416,0.25144732,0.62572366,0.21585093,0.6079255,0.2368053,0.61840266,0.23712164,0.6185608,0.23752743,0.6187637,0.2482143,0.6241071,0.23590979,0.6179549,0.30182847,0.65091425,0.24532437,0.6226622
60,0.17795369,0.58897686,0.18005234,0.59002614,0.17128775,0.5856439,0.22320418,0.61160207,0.10726088,0.5536305,0.12350045,0.56175023,0.11733377,0.5586669,0.17016941,0.5850847,0.20417276,0.60208637,0.12883419,0.5644171
61,0.013478551,0.50673926,0.023733854,0.5118669,0.00079427473,0.50039715,0.042949494,0.5214747,-0.007213859,0.49639308,0.032925777,0.51646286,0.032414902,0.51620746,0.037948366,0.5189742,0.08236492,0.54118246,0.03989142,0.51994574
62,0.704422,0.852211,0.7310399,0.86551994,0.66917336,0.8345867,0.6496372,0.8248186,0.65205324,0.8260266,0.61385465,0.8069273,0.6044048,0.8022024,0.6867492,0.8433746,0.6979138,0.84895694,0.6280918,0.8140459
63,0.34115118,0.6705756,0.27600092,0.6380005,0.24399252,0.6219963,0.3250941,0.66254705,0.26334184,0.63167095,0.35902077,0.67951035,0.29985982,0.6499299,0.28209254,0.6410463,0.3970093,0.6985047,0.3349641,0.667482
64,0.17525455,0.5876273,0.13112207,0.56556106,0.17535153,0.58767575,0.21243295,0.6062165,0.09030038,0.54515016,0.12701705,0.5635085,0.11298174,0.5564909,0.14436913,0.57218456,0.18846464,0.5942323,0.12802535,0.56401265
65,0.16083255,0.58041626,0.17389265,0.5869463,0.13344635,0.56672317,0.19127801,0.595639,0.101717085,0.55085856,0.10783274,0.5539164,0.109295525,0.55464774,0.14407232,0.57203615,0.1970243,0.5985122,0.11782247,0.5589112
66,0.58786,0.79393,0.64181304,0.8209065,0.63393044,0.8169652,0.59000117,0.79500055,0.5853879,0.792694,0.63644385,0.8182219,0.58529377,0.7926469,0.6983863,0.84919316,0.73528075,0.8676404,0.6716131,0.83580655
67,0.09050658,0.5452533,0.06622612,0.53311306,0.08256279,0.5412814,0.12968694,0.5648435,0.0099894265,0.5049947,0.07321031,0.5366052,0.07002857,0.5350143,0.11384336,0.55692166,0.13894115,0.5694706,0.07278777,0.5363939
68,0.2970184,0.6485092,0.2349001,0.61745006,0.25040585,0.6252029,0.30394742,0.6519737,0.19176257,0.5958813,0.31575102,0.65787554,0.25017017,0.6250851,0.30470532,0.6523527,0.36004364,0.6800218,0.32833493,0.66416746
69,0.101966545,0.55098325,0.07503703,0.5375185,0.073273264,0.53663665,0.12709546,0.56354773,0.0023601349,0.50118005,0.06408179,0.5320409,0.050465975,0.525233,0.076115295,0.5380576,0.112871274,0.55643564,0.08977811,0.54488903
70,0.1868254,0.5934127,0.23275992,0.61638,0.17549706,0.5877485,0.24529602,0.622648,0.113532856,0.55676645,0.12233779,0.5611689,0.1049117,0.55245584,0.18080345,0.5904017,0.20234296,0.6011715,0.12197793,0.56098896
71,0.050864466,0.5254322,0.02133269,0.5106664,0.01805877,0.5090294,0.08192229,0.54096115,-0.035721898,0.48213905,0.04341425,0.5217071,0.014339594,0.5071698,0.05944305,0.5297215,0.09100853,0.5455043,0.038392987,0.5191965
72,0.69432336,0.84716165,0.73085,0.865425,0.63343287,0.81671643,0.6674058,0.8337029,0.6767612,0.8383806,0.64523697,0.8226185,0.6785269,0.83926344,0.7073771,0.85368854,0.73903185,0.8695159,0.7201321,0.86006606
73,0.0022833098,0.50114167,-0.013273608,0.4933632,-0.026368955,0.4868155,0.027058447,0.51352924,-0.026975729,0.48651212,0.008321971,0.504161,0.003444544,0.5017223,0.011805364,0.5059027,0.034511577,0.5172558,0.011104479,0.50555223
74,0.6513802,0.8256901,0.7095001,0.85475004,0.61315775,0.8065789,0.6078142,0.8039071,0.62233907,0.8111695,0.5574447,0.77872235,0.574067,0.7870335,0.64248264,0.8212413,0.6639544,0.8319772,0.5878928,0.7939464
75,-0.037215166,0.4813924,-0.03525635,0.48237184,-0.038830526,0.48058474,0.01863677,0.5093184,-0.093309626,0.45334518,-0.046253428,0.47687328,-0.057577647,0.47121117,-0.027246282,0.48637685,0.045545615,0.5227728,-0.040454216,0.4797729
76,0.48209727,0.74104863,0.51730967,0.75865483,0.4635644,0.7317822,0.45114648,0.72557324,0.5103513,0.75517565,0.47126555,0.7356328,0.48666638,0.7433332,0.4768504,0.7384252,0.5455924,0.7727962,0.51862776,0.7593139
77,0.67930484,0.8396524,0.6586044,0.8293022,0.64951795,0.824759,0.6072295,0.80361474,0.6495193,0.82475966,0.5707617,0.78538084,0.6545541,0.82727706,0.64763004,0.823815,0.64312714,0.8215636,0.6232066,0.8116033
78,0.6520667,0.82603335,0.5568267,0.77841336,0.6123035,0.80615175,0.48847345,0.7442367,0.6309885,0.81549424,0.61962366,0.80981183,0.56822175,0.7841109,0.62073505,0.8103675,0.556627,0.7783135,0.59957623,0.7997881
79,0.2198661,0.609933,0.22205406,0.611027,0.18569797,0.592849,0.2599762,0.6299881,0.1451812,0.5725906,0.20598333,0.60299164,0.17556074,0.58778036,0.2267209,0.61336046,0.3002441,0.65012205,0.21540153,0.60770077
80,0.0022120522,0.501106,-0.0034290547,0.49828547,-0.015299518,0.49235025,0.03858934,0.5192947,-0.050240498,0.47487974,0.014233269,0.5071166,-0.008388352,0.49580583,0.0021713711,0.5010857,0.042576585,0.5212883,-0.0047322456,0.49763387
81,0.6247883,0.81239414,0.6811116,0.8405558,0.6816207,0.84081036,0.60450613,0.80225307,0.6445838,0.8222919,0.62722945,0.8136147,0.6530505,0.8265252,0.6636052,0.8318026,0.7212214,0.8606107,0.6623354,0.8311677
82,0.5686501,0.78432506,0.56046593,0.78023297,0.5427324,0.77136624,0.51265204,0.756326,0.519,0.7595,0.46045998,0.73023,0.47027045,0.7351352,0.49056095,0.7452805,0.51637363,0.7581868,0.47242212,0.73621106
83,0.112449005,0.5562245,0.0521352,0.5260676,0.07294461,0.5364723,0.14172441,0.5708622,0.032736983,0.5163685,0.11559817,0.5577991,0.11036123,0.5551806,0.097847536,0.5489238,0.12788713,0.56394356,0.101201475,0.55060077
84,0.0028676218,0.5014338,-0.03959492,0.48020256,-0.02052681,0.4897366,0.025179695,0.5125899,-0.061295126,0.46935242,0.0028433292,0.5014217,-0.023138687,0.48843065,-0.009676689,0.49516165,0.02258651,0.51129323,-0.0029849038,0.49850756
85,0.15185408,0.575927,0.14086059,0.5704303,0.115209125,0.55760455,0.1733855,0.58669275,0.12425907,0.56212956,0.20790517,0.6039526,0.18117628,0.59058815,0.16597745,0.58298874,0.23522615,0.6176131,0.17708984,0.5885449
86,0.00413325,0.5020666,-0.011276418,0.4943618,-0.025643818,0.4871781,0.010262377,0.5051312,-0.042047534,0.47897622,0.007072576,0.5035363,-0.017427221,0.4912864,0.0045911977,0.5022956,0.0512884,0.5256442,0.0042106854,0.50210536
87,0.65493774,0.8274689,0.6131265,0.80656326,0.6043809,0.8021904,0.535953,0.7679765,0.6084268,0.8042134,0.56674695,0.7833735,0.5559366,0.7779683,0.58983326,0.7949166,0.5980057,0.7990029,0.5621302,0.7810651
88,0.68527544,0.8426377,0.65993875,0.8299694,0.6549591,0.82747954,0.61764485,0.8088224,0.6578872,0.8289436,0.609116,0.80455804,0.5653957,0.78269786,0.6650819,0.832541,0.6230533,0.81152666,0.58763087,0.79381543
89,-0.009295128,0.49535245,-0.02650928,0.48674536,-0.007533843,0.49623308,0.020114608,0.51005733,-0.07567921,0.4621604,-0.010052556,0.49497372,-0.04403342,0.4779833,-0.00026310142,0.49986845,0.028457444,0.5142287,-0.0033625672,0.4983187
90,0.5315752,0.7657876,0.50874954,0.75437474,0.53770447,0.76885223,0.5212439,0.7606219,0.5165458,0.7582729,0.43465778,0.7173289,0.47661924,0.7383096,0.52901983,0.7645099,0.45201576,0.7260079,0.43209592,0.71604794
91,0.34459847,0.67229927,0.39787287,0.69893646,0.37485248,0.6874262,0.43567538,0.7178377,0.3225239,0.6612619,0.29732138,0.64866066,0.3615291,0.68076456,0.3313734,0.6656867,0.37868804,0.68934405,0.31531626,0.6576581
92,0.5253923,0.76269615,0.46223122,0.7311156,0.4636359,0.73181796,0.50643086,0.75321543,0.47433817,0.7371691,0.43815398,0.719077,0.42341512,0.7117076,0.4699272,0.7349636,0.4745695,0.7372848,0.43889093,0.71944547
93,0.33236864,0.6661843,0.30720085,0.65360045,0.28249186,0.64124596,0.33618015,0.6680901,0.26861215,0.6343061,0.27669024,0.6383451,0.28172922,0.6408646,0.26550195,0.632751,0.32907927,0.66453964,0.25769255,0.6288463
94,0.47896984,0.7394849,0.5443554,0.7721777,0.49911577,0.74955785,0.47867137,0.73933566,0.48166808,0.74083406,0.5425551,0.77127755,0.5204912,0.76024556,0.57357067,0.78678536,0.6414857,0.82074285,0.579957,0.7899785
95,0.4220401,0.71102005,0.39162448,0.6958122,0.35329005,0.67664504,0.4372502,0.71862507,0.393409,0.6967045,0.36227888,0.68113947,0.40937483,0.7046874,0.39517593,0.69758797,0.37951595,0.68975794,0.35327125,0.6766356
96,0.33218378,0.6660919,0.2502799,0.62513995,0.28145683,0.6407284,0.32311672,0.6615584,0.20213592,0.60106796,0.25358924,0.62679464,0.22349775,0.6117489,0.27272624,0.63636315,0.3054167,0.65270835,0.24697857,0.62348926
97,0.13924176,0.56962085,0.17670982,0.5883549,0.08150144,0.54075074,0.20278075,0.60139036,0.092919506,0.54645973,0.09607294,0.54803646,0.10890756,0.5544538,0.12640096,0.5632005,0.1678293,0.58391464,0.099184185,0.5495921
98,0.20686257,0.6034313,0.21759345,0.6087967,0.17538351,0.5876918,0.2631356,0.63156784,0.12847403,0.564237,0.16746336,0.58373165,0.16001216,0.58000606,0.19926238,0.5996312,0.23913565,0.6195678,0.17277181,0.5863859
99,0.7109207,0.85546035,0.65276,0.82638,0.605548,0.802774,0.5689198,0.7844599,0.6281844,0.81409216,0.624491,0.8122455,0.5595765,0.77978826,0.6244588,0.8122294,0.59183013,0.79591507,0.5986019,0.7993009
100,0.27311546,0.6365577,0.28626412,0.6431321,0.25770175,0.6288509,0.3906762,0.69533813,0.12473624,0.5623681,0.20132682,0.6006634,0.18295988,0.59147996,0.2521965,0.6260983,0.28042057,0.6402103,0.20120642,0.6006032
101,0.13749894,0.5687495,0.13870455,0.56935227,0.105601996,0.552801,0.16030541,0.5801527,0.102112174,0.5510561,0.16284323,0.5814216,0.14028929,0.57014465,0.16978101,0.5848905,0.22311714,0.61155856,0.18468243,0.5923412
102,0.46843123,0.7342156,0.44585183,0.7229259,0.4065488,0.70327437,0.4623925,0.7311963,0.417548,0.708774,0.3985197,0.6992599,0.38110784,0.6905539,0.4131211,0.70656055,0.46605486,0.73302746,0.39123166,0.6956158
103,0.24159034,0.6207952,0.19253665,0.5962683,0.1827012,0.5913506,0.23776402,0.618882,0.16837066,0.58418536,0.24862644,0.62431324,0.20633268,0.60316634,0.20107801,0.600539,0.2637423,0.63187116,0.23320514,0.61660254
104,0.20786783,0.60393393,0.22465688,0.6123284,0.17751434,0.58875716,0.27811134,0.63905567,0.14196631,0.5709832,0.20345727,0.6017286,0.20170066,0.60085034,0.23842722,0.6192136,0.26660925,0.6333046,0.24973768,0.62486887
105,0.073772736,0.5368864,0.07830715,0.5391536,0.07651402,0.538257,0.11064595,0.555323,0.016722303,0.50836116,0.08905791,0.54452896,0.055989124,0.5279946,0.09929496,0.54964745,0.13382505,0.56691253,0.09262572,0.54631287
106,0.34467983,0.6723399,0.29498494,0.64749247,0.2841686,0.6420843,0.32397804,0.66198903,0.24167731,0.62083864,0.2918765,0.6459383,0.2743808,0.6371904,0.2988798,0.64943993,0.34342656,0.6717133,0.29469693,0.64734846
107,0.23142299,0.6157115,0.2196495,0.6098248,0.21592799,0.607964,0.29611593,0.64805794,0.18175906,0.59087956,0.18838032,0.5941902,0.22265925,0.6113296,0.21494997,0.607475,0.26701087,0.63350546,0.19363752,0.59681875
108,0.045919165,0.5229596,0.035940565,0.51797026,0.047705486,0.52385277,0.07161744,0.53580874,0.017042184,0.5085211,0.055183936,0.52759194,0.061567273,0.53078365,0.051118392,0.5255592,0.10351064,0.5517553,0.08466151,0.54233074
109,0.0058823815,0.5029412,-0.004211058,0.49789447,-0.032328613,0.4838357,0.036076482,0.5180382,-0.052839924,0.47358003,-0.014952226,0.49252388,-0.026847076,0.48657647,-0.0049623474,0.49751884,0.050350066,0.52517503,0.0020747804,0.5010374
110,-0.013464678,0.49326766,-0.026140522,0.48692974,-0.035189785,0.4824051,-0.007991463,0.49600428,-0.05690237,0.47154883,-0.008521966,0.495739,-0.03174382,0.4841281,-0.0010494727,0.49947527,0.0065271566,0.5032636,-0.01642541,0.49178728
111,-0.039770953,0.48011452,-0.07819389,0.46090305,-0.061623305,0.46918833,-0.045540188,0.4772299,-0.094329596,0.4528352,-0.043198273,0.47840086,-0.061610043,0.46919498,-0.029282982,0.4853585,0.0050018393,0.5025009,-0.04516004,0.47741997
112,0.3018139,0.6509069,0.29715714,0.6485786,0.2644683,0.63223416,0.31584266,0.6579213,0.21074753,0.60537374,0.23781732,0.61890864,0.23391455,0.6169573,0.27056322,0.6352816,0.30731872,0.65365934,0.2621139,0.63105696
113,0.025921047,0.51296055,-0.004354624,0.4978227,-0.00026269443,0.49986866,0.018151976,0.509076,-0.013879894,0.49306005,0.034944225,0.5174721,0.0143382475,0.5071691,0.026364068,0.51318204,0.07505744,0.5375287,0.05378902,0.5268945
114,0.050653096,0.52532655,0.019269979,0.509635,0.011556272,0.50577813,0.08099212,0.54049605,0.006468383,0.5032342,0.06363316,0.5318166,0.036281865,0.5181409,0.051353253,0.5256766,0.085252464,0.54262626,0.063247085,0.53162354
115,0.07312363,0.5365618,0.07357866,0.53678936,0.041986708,0.52099335,0.10271646,0.5513582,0.012714183,0.5063571,0.07158267,0.53579134,0.060868222,0.53043413,0.08577354,0.5428868,0.13556772,0.56778383,0.084461674,0.54223084
116,0.09537862,0.5476893,0.05394233,0.52697116,0.020162128,0.51008105,0.059116133,0.52955806,0.030795613,0.5153978,0.017249005,0.5086245,0.03706018,0.5185301,0.027983151,0.5139916,0.065715544,0.5328578,0.018821029,0.5094105
117,-0.042174757,0.47891262,-0.0697476,0.46512622,-0.05047152,0.47476423,-0.039627887,0.48018605,-0.095152594,0.4524237,-0.041666355,0.47916684,-0.06835361,0.4658232,-0.02883761,0.4855812,-0.0047932435,0.4976034,-0.05136971,0.47431514
118,0.07585962,0.53792983,0.07592569,0.53796285,0.030044697,0.51502234,0.12899646,0.56449825,0.03106011,0.51553005,0.08864538,0.54432267,0.10056697,0.5502835,0.08583903,0.5429195,0.13997401,0.569987,0.106349654,0.55317485
119,0.12940165,0.56470084,0.13714004,0.56857,0.07298791,0.53649396,0.16640443,0.58320224,0.10010587,0.55005294,0.15698761,0.57849383,0.16359636,0.5817982,0.15971445,0.57985723,0.20398235,0.6019912,0.18633372,0.5931668
120,0.007955736,0.5039779,-0.033964463,0.48301777,0.005054796,0.5025274,-0.022625763,0.48868713,-0.060602993,0.4696985,-0.010479113,0.49476045,-0.04074577,0.4796271,0.012433984,0.506217,0.029042039,0.514521,-0.0013368644,0.49933156
121,0.053410895,0.52670544,0.032104533,0.51605225,0.045082927,0.52254146,0.06256387,0.53128195,9.459769e-05,0.5000473,0.048926618,0.5244633,0.025016336,0.51250815,0.050255734,0.5251279,0.10841729,0.55420864,0.05160522,0.5258026
122,-0.018996915,0.49050155,-0.06492146,0.46753928,-0.040107414,0.4799463,-0.021862227,0.4890689,-0.08382968,0.45808515,-0.016597241,0.49170136,-0.05232279,0.4738386,-0.015305309,0.49234736,0.012871169,0.5064356,-0.011985414,0.4940073
123,0.0024144142,0.50120723,-0.052965466,0.47351727,-0.010487375,0.4947563,0.00041543692,0.5002077,-0.04818716,0.47590643,0.011932632,0.5059663,-0.019382868,0.49030855,0.00016231928,0.5000812,0.019343317,0.5096717,0.012665067,0.5063325
124,0.00778054,0.5038903,0.007577995,0.503789,-0.007544374,0.4962278,0.07541312,0.53770655,-0.035649516,0.48217523,0.0046468973,0.50232345,0.0141636375,0.5070818,0.019634066,0.509817,0.07453601,0.537268,0.028403465,0.51420176
