Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
56453,0.68029356,0.8401468,0.6820829,0.84104145,0.6059429,0.8029715,0.6384242,0.8192121,0.7014515,0.85072577,0.698848,0.849424,0.7621652,0.8810826,0.7175611,0.85878056,0.7394135,0.86970675,0.7375244,0.8687622
56528,0.62609303,0.8130465,0.56585217,0.7829261,0.50494057,0.75247025,0.5671523,0.78357613,0.62669945,0.8133497,0.71330166,0.8566508,0.66117525,0.8305876,0.66789365,0.8339468,0.7039119,0.85195595,0.6978739,0.8489369
56542,0.69020456,0.8451023,0.6776203,0.83881015,0.584906,0.792453,0.64883566,0.8244178,0.69896686,0.84948343,0.7626354,0.88131773,0.7563858,0.8781929,0.7874546,0.8937273,0.79082745,0.89541376,0.80748445,0.9037422
56543,0.70051193,0.85025597,0.62411916,0.8120596,0.57451594,0.78725797,0.55734915,0.7786746,0.6958494,0.8479247,0.79954875,0.8997744,0.76289475,0.8814474,0.7409861,0.87049305,0.74048346,0.87024176,0.7852995,0.89264977
56544,0.6544246,0.82721233,0.6569373,0.8284687,0.5836461,0.791823,0.6220037,0.81100184,0.6718286,0.8359143,0.7232263,0.86161315,0.7140728,0.8570364,0.71706605,0.858533,0.69936335,0.8496817,0.7417502,0.8708751
56545,0.5942245,0.7971122,0.64713895,0.8235695,0.5496072,0.77480364,0.6174383,0.80871916,0.5701152,0.7850576,0.59205127,0.79602563,0.59593976,0.7979699,0.66916585,0.8345829,0.6987195,0.84935975,0.66047144,0.8302357
56618,0.63845766,0.8192288,0.6844885,0.84224427,0.5881166,0.7940583,0.607343,0.8036715,0.64521086,0.82260543,0.71489763,0.8574488,0.7118176,0.8559088,0.78406686,0.89203346,0.7786144,0.8893072,0.77803296,0.8890165
56619,0.5912278,0.7956139,0.62693465,0.8134673,0.5293168,0.7646584,0.58482015,0.7924101,0.6252006,0.8126003,0.6953883,0.84769416,0.7165637,0.85828185,0.6781926,0.8390963,0.7364924,0.8682462,0.74333036,0.8716652
56629,0.7050936,0.8525468,0.7089839,0.85449195,0.61819553,0.80909777,0.6808832,0.8404416,0.69035584,0.8451779,0.77047086,0.8852354,0.7411584,0.87057924,0.7874336,0.8937168,0.76819384,0.8840969,0.7868752,0.8934376
56630,0.6245905,0.81229526,0.6330381,0.816519,0.5543251,0.77716255,0.6248524,0.8124262,0.6017132,0.8008566,0.63769805,0.818849,0.63896334,0.8194817,0.70316064,0.8515803,0.7003138,0.8501569,0.7077131,0.85385656
56631,0.53349215,0.76674604,0.5525286,0.7762643,0.48185,0.740925,0.5278612,0.76393056,0.5320276,0.7660138,0.5999906,0.7999953,0.5540318,0.7770159,0.6150329,0.80751646,0.6274351,0.81371754,0.6663002,0.8331501
56632,0.6515031,0.82575154,0.6501241,0.82506204,0.5594493,0.77972466,0.58468866,0.79234433,0.65656567,0.82828283,0.7616796,0.8808398,0.74755585,0.8737779,0.7567817,0.87839085,0.7380769,0.86903846,0.802415,0.9012075
56633,0.648664,0.824332,0.64857167,0.82428586,0.54193044,0.7709652,0.56207156,0.7810358,0.63000256,0.81500125,0.6766767,0.8383384,0.71644557,0.8582228,0.6857733,0.8428867,0.66166264,0.8308313,0.70059055,0.8502953
56634,0.68916774,0.84458387,0.6722657,0.8361329,0.58471745,0.79235876,0.6154316,0.8077158,0.6901334,0.84506667,0.7496624,0.8748312,0.7411474,0.8705737,0.74390644,0.87195325,0.7701794,0.8850897,0.7900194,0.8950097
56635,0.6655915,0.83279574,0.6703013,0.83515066,0.5836384,0.7918192,0.59356797,0.796784,0.69688034,0.8484402,0.81412005,0.90706,0.79959387,0.89979696,0.786938,0.893469,0.7688153,0.88440764,0.84193957,0.9209698
56637,0.65460813,0.82730407,0.6344771,0.81723857,0.5700017,0.78500086,0.61898685,0.8094934,0.66853344,0.8342667,0.7520154,0.8760077,0.71916926,0.8595846,0.7466806,0.8733403,0.7303157,0.86515784,0.74663794,0.873319
56638,0.70381445,0.85190725,0.67813396,0.839067,0.5951287,0.7975644,0.61053383,0.8052669,0.69259834,0.8462992,0.7841016,0.8920508,0.7586744,0.8793372,0.7396635,0.86983174,0.713143,0.8565715,0.7873288,0.89366436
56639,0.53322804,0.766614,0.5209937,0.76049685,0.44473976,0.7223699,0.4727641,0.73638207,0.5470628,0.77353144,0.66474307,0.83237153,0.6604141,0.83020705,0.60929644,0.8046482,0.67471296,0.83735645,0.71266365,0.8563318
56641,0.60007185,0.80003595,0.57774645,0.7888732,0.50350714,0.75175357,0.53334355,0.7666718,0.62004817,0.8100241,0.71371067,0.85685533,0.72548044,0.8627402,0.66106266,0.83053136,0.6954793,0.84773964,0.76893497,0.8844675
56642,0.6392852,0.8196426,0.62300885,0.8115044,0.52558404,0.762792,0.55244505,0.7762225,0.63678753,0.81839377,0.7169142,0.8584571,0.72582483,0.8629124,0.6868664,0.8434332,0.7262299,0.86311495,0.7304946,0.8652473
56643,0.7483761,0.87418807,0.6973891,0.84869456,0.67771614,0.83885807,0.6773832,0.8386916,0.6874371,0.8437185,0.7255099,0.86275494,0.62098444,0.8104922,0.76566637,0.8828332,0.7535602,0.8767801,0.7186308,0.8593154
56644,0.5822485,0.7911242,0.59635484,0.7981774,0.48634166,0.74317086,0.54108435,0.77054214,0.58530235,0.7926512,0.65911514,0.82955754,0.6765173,0.8382586,0.6461891,0.82309455,0.6781996,0.83909976,0.7019894,0.8509947
56645,0.59199,0.795995,0.62189806,0.810949,0.5242297,0.7621149,0.57856774,0.7892839,0.56030345,0.7801517,0.59431756,0.7971588,0.6096026,0.8048013,0.65607774,0.8280389,0.65931135,0.82965565,0.6595015,0.8297508
56646,0.5689343,0.78446716,0.5693456,0.7846728,0.48038483,0.7401924,0.56007755,0.7800388,0.58713055,0.7935653,0.6640096,0.8320048,0.67028475,0.8351424,0.6569287,0.8284644,0.69990987,0.84995496,0.7078771,0.8539386
56647,0.6495884,0.8247942,0.6572082,0.8286041,0.57990587,0.78995293,0.61429167,0.80714583,0.65664387,0.82832193,0.7195586,0.8597793,0.71484864,0.8574243,0.71498644,0.8574932,0.72573954,0.86286974,0.76930237,0.8846512
56648,0.696287,0.84814346,0.6759639,0.83798194,0.6087448,0.80437243,0.6497947,0.82489735,0.6968303,0.84841514,0.7751765,0.88758826,0.7364603,0.86823016,0.7762368,0.8881184,0.7626628,0.88133144,0.775987,0.8879935
56649,0.65067583,0.8253379,0.66543496,0.8327175,0.5993862,0.7996931,0.60796857,0.8039843,0.6447915,0.82239574,0.6935533,0.84677666,0.64700025,0.82350016,0.7213758,0.8606879,0.73106605,0.865533,0.7180939,0.85904694
56650,0.69909894,0.8495495,0.6430806,0.8215403,0.6094375,0.80471873,0.5885583,0.79427916,0.72473884,0.8623694,0.8223402,0.9111701,0.7830577,0.89152884,0.77055764,0.8852788,0.75571644,0.8778582,0.8364743,0.91823715
56651,0.6565541,0.82827705,0.6474738,0.8237369,0.5866504,0.7933252,0.5783789,0.78918946,0.68204147,0.8410207,0.78000677,0.8900034,0.7488382,0.8744191,0.743127,0.8715635,0.77243495,0.8862175,0.8158616,0.9079308
56652,0.6620759,0.83103794,0.6653692,0.83268464,0.5699954,0.7849977,0.61429334,0.80714667,0.662064,0.83103204,0.728974,0.864487,0.71295595,0.856478,0.74168986,0.87084496,0.7663671,0.88318354,0.7706047,0.88530236
56653,0.7120686,0.8560343,0.6842339,0.84211695,0.6200316,0.8100158,0.6097982,0.8048991,0.7058412,0.8529206,0.7813223,0.8906611,0.7340658,0.8670329,0.770416,0.885208,0.7454313,0.87271565,0.7842678,0.8921339
56654,0.6826348,0.8413174,0.6850871,0.84254354,0.59670043,0.7983502,0.62083733,0.81041867,0.70046926,0.8502346,0.77751863,0.8887593,0.7899256,0.8949628,0.7671649,0.8835825,0.7755346,0.8877673,0.832167,0.9160835
56656,0.59356904,0.7967845,0.5784515,0.78922576,0.51637,0.758185,0.524993,0.7624965,0.6068841,0.80344206,0.68760806,0.843804,0.6737,0.83685,0.64996624,0.8249831,0.69618165,0.8480908,0.73240566,0.86620283
56657,0.5791915,0.7895957,0.57403636,0.7870182,0.48849857,0.7442493,0.5111352,0.7555676,0.6137717,0.80688584,0.71933025,0.85966516,0.6936648,0.8468324,0.6790995,0.8395498,0.7004206,0.8502103,0.71528685,0.8576434
56661,0.6773329,0.83866644,0.70213753,0.85106874,0.57992727,0.7899636,0.6133442,0.8066721,0.6755175,0.8377588,0.74601614,0.8730081,0.68513846,0.84256923,0.746415,0.8732075,0.73609257,0.8680463,0.74611497,0.8730575
56662,0.7049869,0.8524934,0.7022879,0.85114396,0.61187434,0.8059372,0.65411127,0.82705563,0.68894595,0.844473,0.78499067,0.89249533,0.7296907,0.86484534,0.80155194,0.90077597,0.8163236,0.90816176,0.8220987,0.91104937
56725,0.6959143,0.84795713,0.6730969,0.83654845,0.5975648,0.7987824,0.63447875,0.8172394,0.6768583,0.83842915,0.7466862,0.8733431,0.7180003,0.85900015,0.7661363,0.88306814,0.7202754,0.8601377,0.76400936,0.8820047
56795,0.6429764,0.8214882,0.6583703,0.8291851,0.58075035,0.7903752,0.5982331,0.79911655,0.65374947,0.82687473,0.7544464,0.8772232,0.75215656,0.87607825,0.7643847,0.8821924,0.7578547,0.87892735,0.81597495,0.9079875
56796,0.5848021,0.7924011,0.6155975,0.80779874,0.502546,0.75127304,0.541286,0.770643,0.6018982,0.8009491,0.6711316,0.8355658,0.6888657,0.84443283,0.6859391,0.84296954,0.6889645,0.84448224,0.71054184,0.8552709
56797,0.610301,0.8051505,0.6211753,0.81058764,0.5401281,0.77006406,0.56291974,0.78145987,0.6382159,0.81910795,0.6886895,0.84434474,0.7094207,0.85471034,0.73393774,0.86696887,0.7091141,0.85455704,0.69897,0.84948504
56798,0.5607389,0.78036946,0.5805224,0.7902612,0.5017545,0.75087726,0.53522605,0.76761305,0.55168664,0.7758433,0.6383641,0.81918204,0.6600603,0.83003014,0.6501956,0.8250978,0.65477955,0.8273898,0.68854713,0.84427357
56799,0.6769719,0.83848596,0.6512685,0.82563424,0.5925935,0.7962967,0.6094139,0.80470693,0.7002031,0.8501016,0.7578045,0.87890226,0.7607553,0.88037765,0.74658465,0.8732923,0.7585764,0.8792882,0.8085509,0.9042754
56800,0.6366159,0.81830794,0.60545456,0.8027273,0.53525853,0.76762927,0.5945635,0.79728174,0.5774323,0.78871614,0.6408222,0.8204111,0.56391,0.781955,0.6642188,0.8321094,0.6587893,0.82939464,0.6432434,0.82162166
56801,0.6823002,0.8411501,0.6673839,0.83369195,0.60368204,0.801841,0.6011933,0.80059665,0.6745087,0.83725435,0.8041301,0.90206504,0.73355126,0.86677563,0.75439876,0.8771994,0.7614,0.8807,0.80114543,0.9005727
56802,0.67737705,0.8386885,0.65558183,0.8277909,0.59152305,0.7957615,0.6079192,0.8039596,0.662202,0.831101,0.7571467,0.87857336,0.740057,0.8700285,0.73124653,0.86562324,0.7624045,0.8812022,0.77709866,0.8885493
56803,0.70452696,0.85226345,0.72887564,0.8644378,0.6275573,0.81377864,0.66437256,0.8321863,0.6791954,0.8395977,0.73941123,0.8697056,0.72571313,0.86285657,0.78456897,0.8922845,0.75147474,0.87573737,0.77300334,0.88650167
56804,0.7483283,0.87416416,0.7369796,0.8684898,0.66705996,0.83352995,0.69810927,0.84905463,0.76214516,0.8810726,0.79250383,0.8962519,0.7311839,0.86559194,0.8367742,0.91838706,0.78104746,0.89052373,0.77711874,0.88855934
56805,0.6645117,0.83225584,0.63917565,0.8195878,0.59059906,0.79529953,0.62366205,0.811831,0.60895395,0.804477,0.694614,0.84730697,0.6365566,0.8182783,0.7074423,0.85372114,0.7194469,0.85972345,0.7244115,0.86220574
56807,0.7045423,0.85227114,0.71939135,0.8596957,0.59554726,0.7977736,0.6356049,0.8178024,0.7104622,0.8552311,0.70503855,0.8525193,0.7474892,0.8737446,0.742304,0.87115204,0.7457634,0.8728817,0.75256705,0.8762835
56809,0.7166436,0.8583218,0.7561883,0.87809414,0.69778883,0.8488944,0.7377523,0.86887616,0.73922914,0.8696146,0.7172903,0.85864514,0.7184787,0.85923934,0.8144145,0.90720725,0.7887437,0.89437187,0.7636704,0.8818352
56859,0.59341717,0.7967086,0.58224595,0.791123,0.4702183,0.73510915,0.5873355,0.7936678,0.5885285,0.79426426,0.645677,0.8228385,0.6481122,0.8240561,0.6506187,0.82530934,0.6994414,0.8497207,0.67817736,0.8390887
56860,0.6627912,0.8313956,0.6485851,0.82429254,0.6122509,0.80612546,0.7072184,0.8536092,0.68075585,0.8403779,0.7867509,0.89337546,0.7345475,0.86727375,0.8089404,0.9044702,0.8023725,0.9011862,0.84679455,0.9233973
56861,0.5249431,0.76247156,0.53861344,0.7693067,0.46275246,0.73137623,0.5626166,0.7813083,0.5053941,0.75269705,0.5476639,0.77383196,0.58528125,0.7926406,0.59119725,0.7955986,0.63336754,0.81668377,0.60201454,0.8010073
56862,0.702022,0.85101104,0.6866709,0.84333545,0.59639835,0.7981992,0.6124042,0.8062021,0.68991506,0.84495753,0.78279346,0.89139676,0.7234503,0.86172515,0.77998364,0.8899918,0.76435184,0.8821759,0.7730884,0.8865442
57384,0.7576145,0.87880725,0.73133326,0.8656666,0.6542791,0.82713956,0.66645217,0.8332261,0.7251183,0.86255914,0.78561354,0.89280677,0.73900783,0.8695039,0.7914077,0.89570385,0.73122424,0.86561215,0.77474654,0.88737327
57400,0.77907705,0.8895385,0.73342705,0.8667135,0.6733519,0.83667594,0.6559448,0.8279724,0.7636159,0.8818079,0.809188,0.904594,0.7743423,0.88717115,0.8063489,0.90317446,0.7370619,0.868531,0.81613994,0.90806997
62042,0.7461337,0.87306684,0.70992434,0.85496217,0.7018124,0.8509062,0.6549566,0.8274783,0.6793707,0.8396853,0.7043529,0.8521764,0.6136253,0.80681264,0.7108772,0.8554386,0.6784514,0.8392257,0.6800187,0.84000933
63086,0.50997674,0.7549884,0.52246445,0.76123226,0.47073334,0.7353667,0.47068045,0.73534024,0.52717876,0.7635894,0.6194304,0.8097152,0.6115079,0.80575395,0.5991744,0.7995872,0.65046555,0.82523274,0.6532233,0.82661164
63087,0.6357972,0.81789863,0.62870955,0.8143548,0.56514204,0.782571,0.6265486,0.81327426,0.63219535,0.8160977,0.66415954,0.83207977,0.7218044,0.8609022,0.6756352,0.8378176,0.68118834,0.8405942,0.717806,0.858903
83710,0.70184636,0.8509232,0.7060904,0.8530452,0.6043433,0.80217165,0.66300416,0.8315021,0.7030222,0.8515111,0.74817574,0.87408787,0.69634044,0.8481702,0.78441393,0.89220697,0.758938,0.87946904,0.7666379,0.88331896
83711,0.6755259,0.83776295,0.70489717,0.8524486,0.62677574,0.8133879,0.6303514,0.8151757,0.6286697,0.81433487,0.61229455,0.8061473,0.61927986,0.80963993,0.7091416,0.8545708,0.6777851,0.8388926,0.65803564,0.8290178
86666,0.6123794,0.80618966,0.6921066,0.8460533,0.58027124,0.7901356,0.635122,0.81756103,0.6586043,0.8293022,0.71765745,0.8588287,0.75150394,0.875752,0.8010829,0.9005414,0.79366434,0.89683217,0.7910752,0.8955376
87779,0.75426555,0.8771328,0.7713593,0.88567966,0.69553554,0.8477678,0.7070382,0.8535191,0.71493196,0.857466,0.6746511,0.8373256,0.6605818,0.8302909,0.7432608,0.87163043,0.6968781,0.84843904,0.68506455,0.8425323
97622,0.66745013,0.8337251,0.67497504,0.8374875,0.6677027,0.83385134,0.59592354,0.7979618,0.7152169,0.85760844,0.82428694,0.91214347,0.74176866,0.8708843,0.82148063,0.9107403,0.77727437,0.8886372,0.8259543,0.91297716
98134,0.60581315,0.8029066,0.5959563,0.79797816,0.518588,0.75929403,0.50982976,0.7549149,0.6300821,0.81504107,0.7090987,0.85454935,0.7293484,0.8646742,0.69374764,0.8468738,0.6960589,0.8480295,0.7313616,0.8656808
98135,0.6702554,0.8351277,0.67707694,0.83853847,0.63800514,0.81900257,0.6312938,0.8156469,0.7018841,0.850942,0.819191,0.9095955,0.7431586,0.8715793,0.82118535,0.9105927,0.7833537,0.89167684,0.8403345,0.9201672
98136,0.6235466,0.8117733,0.586839,0.7934195,0.52535415,0.7626771,0.56922746,0.7846137,0.63441,0.817205,0.7606927,0.88034636,0.6637095,0.83185476,0.7087772,0.8543886,0.7101934,0.8550967,0.75003624,0.8750181
98137,0.544163,0.7720815,0.5716614,0.78583074,0.49627775,0.7481389,0.55317605,0.776588,0.58185625,0.7909281,0.6602198,0.8301099,0.65348566,0.8267428,0.6785071,0.83925354,0.68880475,0.8444024,0.69960415,0.8498021
98138,0.5660392,0.7830196,0.5409988,0.7704994,0.4817053,0.74085265,0.53288007,0.76644003,0.58264065,0.7913203,0.6869537,0.8434769,0.67102385,0.8355119,0.64806354,0.8240318,0.6789708,0.8394854,0.7345675,0.86728376
98171,0.58120143,0.7906007,0.56547093,0.78273547,0.49563897,0.7478195,0.5552689,0.77763444,0.61011076,0.8050554,0.69315755,0.8465788,0.6765696,0.8382848,0.69319785,0.8465989,0.7035403,0.85177016,0.73424435,0.8671222
98172,0.5374033,0.7687017,0.5387769,0.76938844,0.44869012,0.7243451,0.508662,0.754331,0.5238542,0.7619271,0.59270155,0.7963508,0.5990232,0.7995116,0.5983319,0.79916596,0.62618405,0.813092,0.64446265,0.8222313
98173,0.72191167,0.86095583,0.7166705,0.85833526,0.62336266,0.81168133,0.63766754,0.81883377,0.7345445,0.86727226,0.8307923,0.91539615,0.7789434,0.8894717,0.7963741,0.89818704,0.80125606,0.90062803,0.83241534,0.9162077
98245,0.65993583,0.8299679,0.64119464,0.8205973,0.5932105,0.7966052,0.6090428,0.80452144,0.6837336,0.8418668,0.809718,0.904859,0.73131657,0.8656583,0.77632457,0.88816226,0.7542366,0.8771183,0.7811799,0.89058995
98250,0.60324913,0.80162454,0.6422726,0.8211363,0.5782048,0.78910244,0.5955642,0.79778206,0.55345315,0.7767266,0.5775471,0.78877354,0.5305718,0.7652859,0.6436688,0.8218344,0.59063196,0.795316,0.56373906,0.78186953
98251,0.57523465,0.7876173,0.5537356,0.7768678,0.4786592,0.7393296,0.5444107,0.77220535,0.55702907,0.7785145,0.650227,0.82511353,0.63123894,0.81561947,0.6137541,0.806877,0.6848939,0.8424469,0.67179596,0.835898
98252,0.50667936,0.75333965,0.46670598,0.733353,0.40318727,0.70159364,0.6302886,0.8151443,0.49869558,0.7493478,0.47378343,0.73689175,0.4834404,0.7417202,0.48654807,0.74327403,0.5368047,0.76840234,0.47829184,0.73914593
98253,0.6947429,0.84737146,0.64924145,0.8246207,0.5777699,0.78888494,0.6273722,0.81368613,0.6507858,0.8253929,0.70493037,0.85246515,0.6545762,0.8272881,0.673836,0.836918,0.7280601,0.86403006,0.73580295,0.86790144
98254,0.63067824,0.8153391,0.63666517,0.81833255,0.56205285,0.7810264,0.63603675,0.8180184,0.63942164,0.81971085,0.7320665,0.86603326,0.69672054,0.8483603,0.740767,0.8703835,0.7584089,0.87920445,0.77015996,0.88508
98255,0.72942746,0.8647137,0.7165607,0.85828036,0.6511673,0.82558364,0.703053,0.8515265,0.7357006,0.8678503,0.7983186,0.8991593,0.7555829,0.87779146,0.8284638,0.9142319,0.78352296,0.8917615,0.82988465,0.9149423
98256,0.639868,0.819934,0.59691644,0.7984582,0.566808,0.783404,0.6626525,0.83132625,0.6168809,0.80844045,0.7055085,0.85275424,0.5975112,0.7987556,0.6830838,0.8415419,0.68599117,0.8429956,0.6801592,0.8400796
98257,0.71268266,0.85634136,0.7467287,0.8733643,0.6608449,0.83042246,0.74785095,0.87392545,0.6860013,0.84300065,0.71015656,0.8550783,0.6959828,0.8479914,0.78399706,0.8919985,0.78747326,0.8937366,0.76448965,0.8822448
98258,0.60179174,0.80089587,0.626293,0.8131465,0.52122265,0.7606113,0.58773005,0.793865,0.5281385,0.76406926,0.58415365,0.7920768,0.6017526,0.80087626,0.57433254,0.78716624,0.600116,0.800058,0.616384,0.808192
98259,0.60884666,0.80442333,0.59342325,0.7967116,0.5460901,0.77304506,0.5871651,0.79358256,0.5977608,0.7988804,0.71014243,0.8550712,0.69529206,0.847646,0.6837286,0.8418643,0.73068625,0.8653431,0.7653847,0.88269234
98260,0.7077482,0.8538741,0.683287,0.8416435,0.65540683,0.8277034,0.7378967,0.86894834,0.65083325,0.8254166,0.7203326,0.8601663,0.6663328,0.83316636,0.7575629,0.87878144,0.7182946,0.8591473,0.7374569,0.86872846
98261,0.74600554,0.87300277,0.71676874,0.8583844,0.65771854,0.82885927,0.7024811,0.8512405,0.7441145,0.87205726,0.77210647,0.8860532,0.7666085,0.88330424,0.767958,0.88397896,0.79511464,0.8975573,0.8067848,0.90339243
98262,0.6398784,0.8199392,0.60963386,0.80481696,0.57934237,0.7896712,0.6369179,0.8184589,0.56551176,0.78275585,0.6911175,0.84555876,0.626506,0.813253,0.67049074,0.8352454,0.72344095,0.86172044,0.72619635,0.86309814
98263,0.6981232,0.8490616,0.73246896,0.8662345,0.6731025,0.83655125,0.71167266,0.85583633,0.7145286,0.8572643,0.71615195,0.858076,0.69997764,0.8499888,0.7497829,0.87489146,0.75224525,0.8761226,0.7650355,0.88251776
98264,0.67740417,0.8387021,0.6721828,0.8360914,0.5937557,0.79687786,0.72403455,0.8620173,0.6235723,0.8117862,0.66442394,0.832212,0.62664545,0.8133227,0.7146032,0.8573016,0.704749,0.8523745,0.69295627,0.8464781
98265,0.7371175,0.86855876,0.71309817,0.8565491,0.64924073,0.82462037,0.64963233,0.82481617,0.7248826,0.8624413,0.8205171,0.91025853,0.75104296,0.8755215,0.7801311,0.89006555,0.79891574,0.8994579,0.8194043,0.9097022
98266,0.7781287,0.8890643,0.73191875,0.8659594,0.67872,0.83936,0.70422506,0.85211253,0.72099024,0.8604951,0.7948686,0.8974343,0.7207078,0.8603539,0.79114306,0.89557153,0.76020056,0.88010025,0.777328,0.888664
98267,0.7050371,0.85251856,0.69833237,0.84916615,0.63406,0.81703,0.6777466,0.83887327,0.70748985,0.8537449,0.7192043,0.85960215,0.713774,0.856887,0.75482774,0.87741387,0.7794336,0.8897168,0.7769406,0.8884703
98268,0.65609646,0.8280482,0.67578274,0.83789134,0.659549,0.8297745,0.63825774,0.8191289,0.619928,0.809964,0.59390557,0.7969528,0.5244438,0.76222193,0.6763532,0.8381766,0.6340052,0.8170026,0.5983465,0.79917324
98269,0.69349,0.846745,0.67296624,0.8364831,0.63224065,0.8161203,0.6403718,0.8201859,0.69540477,0.8477024,0.78470093,0.89235044,0.71658266,0.8582913,0.7786147,0.8893074,0.7751643,0.8875822,0.78859466,0.89429736
98270,0.69239247,0.84619623,0.6500544,0.8250272,0.5968611,0.79843056,0.60236114,0.8011806,0.6566293,0.82831466,0.74839926,0.8741996,0.70611376,0.8530569,0.7306725,0.86533624,0.7725204,0.8862602,0.7599292,0.8799646
98271,0.6162764,0.8081382,0.61441183,0.8072059,0.5315029,0.7657515,0.5994445,0.79972225,0.62292063,0.8114603,0.73346066,0.86673033,0.7203151,0.86015755,0.7296764,0.86483824,0.74966955,0.8748348,0.75751513,0.8787576
98272,0.69022244,0.84511125,0.6548699,0.82743496,0.63199925,0.8159996,0.61510444,0.8075522,0.7308081,0.865404,0.8764602,0.9382301,0.7586178,0.87930894,0.8368012,0.9184006,0.793313,0.8966565,0.87907434,0.93953717
98273,0.66017824,0.8300891,0.67296207,0.83648103,0.58061457,0.7903073,0.62842906,0.8142145,0.6239252,0.8119626,0.7189834,0.8594917,0.6836797,0.84183985,0.7688086,0.8844043,0.7629917,0.88149583,0.7660506,0.8830253
98274,0.63551337,0.81775665,0.6608303,0.8304151,0.57040864,0.7852043,0.66394305,0.8319715,0.6420816,0.8210408,0.7133778,0.85668886,0.68315566,0.8415778,0.7247273,0.86236364,0.7051859,0.85259295,0.71214193,0.856071
98275,0.6882824,0.8441412,0.66411024,0.8320551,0.60606325,0.8030316,0.64529794,0.822649,0.72472256,0.8623613,0.78321576,0.8916079,0.73901975,0.8695099,0.7647095,0.88235474,0.76172835,0.88086414,0.7864772,0.8932386
98276,0.6888561,0.84442806,0.68901086,0.8445054,0.6135752,0.8067876,0.64211315,0.8210566,0.7441827,0.87209135,0.78660333,0.89330167,0.76340663,0.8817033,0.8096592,0.9048296,0.8023042,0.90115213,0.8182684,0.9091342
98277,0.63401973,0.81700987,0.6385266,0.81926334,0.56113267,0.78056633,0.6224333,0.81121665,0.6395381,0.819769,0.69801265,0.8490063,0.70800745,0.8540037,0.7079974,0.85399866,0.75364745,0.8768237,0.74241537,0.8712077
98278,0.7072371,0.85361856,0.68925816,0.84462905,0.6650156,0.8325078,0.6882714,0.8441357,0.69531006,0.84765506,0.8094462,0.9047231,0.73491484,0.8674574,0.79552966,0.8977648,0.7622772,0.88113856,0.8019427,0.90097135
