Unnamed: 0,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_doordash_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_doordash_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_apple_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_apple_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_samsara_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_samsara_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_yelp_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_yelp_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_match_pm_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_match_pm_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_i2c_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_i2c_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_adobe_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_adobe_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_amazon_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_amazon_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_rowan_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_rowan_ux_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_google_ux_Raw_Score,Modified_openai/gpt-3.5-turbo_of_Modified_openai/gpt-3.5-turbo_of_resume_Modelopenai/gpt-3.5-turbo_Modelopenai/gpt-3.5-turbo_google_ux_Score
53973,0.6716243,0.83581215,0.6655398,0.8327699,0.6324633,0.8162316,0.6352122,0.8176061,0.6944965,0.84724826,0.78381395,0.891907,0.7520967,0.8760483,0.7908354,0.8954177,0.83510077,0.9175504,0.83907324,0.9195366
53974,0.57891405,0.789457,0.6228193,0.81140965,0.5457649,0.77288246,0.60626626,0.80313313,0.6257142,0.8128571,0.6482289,0.82411444,0.7413763,0.87068814,0.67401767,0.83700883,0.75591946,0.8779597,0.74409544,0.8720477
53975,0.7183707,0.85918534,0.66335267,0.83167636,0.69783866,0.84891933,0.6435745,0.82178724,0.7185162,0.85925806,0.7933948,0.8966974,0.72028315,0.8601416,0.7623159,0.881158,0.7728325,0.88641626,0.786514,0.893257
53976,0.5025804,0.7512902,0.48213005,0.741065,0.46384594,0.731923,0.4473933,0.72369665,0.5013992,0.75069964,0.62752056,0.8137603,0.6284586,0.8142293,0.5696875,0.78484374,0.6340164,0.8170082,0.64767873,0.82383937
53977,0.65607893,0.82803947,0.6046716,0.8023358,0.582494,0.791247,0.6171566,0.8085783,0.6598573,0.82992864,0.7387872,0.8693936,0.6954846,0.8477423,0.73799956,0.8689998,0.74016494,0.8700825,0.7339611,0.86698055
53978,0.6405778,0.8202889,0.60169137,0.8008457,0.59711325,0.7985566,0.55706406,0.778532,0.6915685,0.84578425,0.78339535,0.89169765,0.7175465,0.85877323,0.7413405,0.87067026,0.7441212,0.8720606,0.805639,0.9028195
53979,0.6672454,0.8336227,0.66985,0.834925,0.6100119,0.8050059,0.59649366,0.79824686,0.72522366,0.86261183,0.76034296,0.8801715,0.7039764,0.8519882,0.7614784,0.8807392,0.71480906,0.85740453,0.7250144,0.8625072
53981,0.58633876,0.7931694,0.60870683,0.8043534,0.5347575,0.76737875,0.5471834,0.7735917,0.6589376,0.8294688,0.7602929,0.88014644,0.78060913,0.89030457,0.7091744,0.8545872,0.76028085,0.8801404,0.78879887,0.8943994
54796,0.6358107,0.8179053,0.6801955,0.8400978,0.5532502,0.7766251,0.64848804,0.824244,0.6173573,0.8086786,0.643955,0.8219775,0.67674106,0.83837056,0.71719325,0.8585966,0.73947316,0.86973655,0.69811094,0.84905547
54797,0.7295908,0.8647954,0.69364214,0.84682107,0.65944505,0.8297225,0.6319352,0.81596756,0.76533747,0.88266873,0.886839,0.94341946,0.7636021,0.881801,0.83675146,0.91837573,0.78784406,0.89392203,0.8535507,0.92677534
54798,0.604058,0.802029,0.667047,0.8335235,0.5739335,0.78696674,0.60114825,0.8005741,0.6413299,0.82066494,0.66196513,0.83098257,0.673856,0.836928,0.67543685,0.8377184,0.7720767,0.88603836,0.72350657,0.8617533
54799,0.49728698,0.7486435,0.55780125,0.7789006,0.46723068,0.73361534,0.5572879,0.77864397,0.520249,0.7601245,0.56674016,0.7833701,0.59725523,0.7986276,0.6215968,0.8107984,0.71005684,0.8550284,0.6793207,0.83966035
54800,0.50142926,0.75071466,0.5355275,0.76776373,0.47590536,0.7379527,0.4670753,0.7335377,0.5378052,0.7689026,0.58180124,0.7909006,0.6511937,0.8255968,0.6124414,0.8062207,0.6223407,0.81117034,0.6251942,0.8125971
56453,0.60093904,0.8004695,0.6409303,0.82046515,0.54954153,0.77477074,0.5968385,0.79841924,0.6188845,0.8094423,0.6293942,0.8146971,0.707703,0.8538515,0.6563452,0.82817256,0.7188677,0.8594339,0.68801713,0.84400856
56528,0.59938437,0.79969215,0.56580395,0.782902,0.48383257,0.7419163,0.547922,0.773961,0.6152727,0.8076364,0.6886382,0.8443191,0.6477678,0.8238839,0.6559643,0.8279822,0.68255925,0.8412796,0.6810844,0.8405422
56542,0.6664492,0.8332246,0.6573943,0.82869714,0.5791227,0.7895614,0.6144403,0.80722016,0.7461093,0.8730546,0.7400527,0.87002635,0.7763927,0.88819635,0.75495625,0.8774781,0.7155012,0.8577506,0.7671273,0.88356364
56543,0.4788806,0.7394403,0.51570994,0.75785494,0.42862564,0.7143128,0.44443676,0.7222184,0.5204247,0.76021236,0.61958694,0.8097935,0.6407217,0.82036084,0.5947356,0.7973678,0.63987577,0.8199379,0.6474935,0.82374674
56544,0.59629714,0.7981486,0.63156426,0.8157821,0.579728,0.789864,0.62485135,0.8124257,0.62289107,0.81144553,0.6504997,0.82524985,0.6461092,0.8230546,0.658447,0.8292235,0.69187987,0.84593993,0.7042691,0.8521346
56545,0.5354298,0.76771486,0.5991107,0.79955536,0.47900495,0.7395025,0.5269971,0.76349854,0.51623434,0.7581172,0.49424812,0.7471241,0.5193245,0.7596623,0.61575943,0.8078797,0.6087508,0.8043754,0.5548239,0.77741194
56618,0.59098125,0.7954906,0.6491189,0.82455945,0.5539502,0.7769751,0.59560597,0.797803,0.60694605,0.803473,0.63412476,0.8170624,0.67049265,0.8352463,0.7189772,0.8594886,0.71888906,0.8594445,0.7005968,0.8502984
56619,0.5281023,0.76405114,0.5448047,0.77240235,0.46507418,0.7325371,0.49840134,0.7492007,0.5682585,0.78412926,0.65830517,0.8291526,0.68856055,0.84428024,0.6331465,0.81657326,0.6733901,0.8366951,0.70462984,0.85231495
56629,0.7653215,0.88266075,0.70427865,0.85213935,0.69771546,0.84885776,0.68038553,0.8401928,0.7241198,0.8620599,0.8074541,0.90372705,0.72532606,0.86266303,0.83135164,0.9156758,0.77222157,0.8861108,0.80685395,0.903427
56630,0.49471793,0.747359,0.5370705,0.76853526,0.44407302,0.7220365,0.48900592,0.74450296,0.514901,0.75745046,0.6359495,0.81797475,0.6250671,0.81253356,0.64200985,0.8210049,0.7003677,0.85018384,0.69927025,0.8496351
56631,0.6034795,0.80173975,0.6576247,0.82881236,0.5941092,0.7970546,0.5875398,0.7937699,0.654762,0.827381,0.71067405,0.855337,0.7040214,0.8520107,0.72341436,0.8617072,0.7829187,0.89145935,0.8089273,0.90446365
56632,0.7469729,0.87348646,0.7143369,0.85716844,0.66313696,0.8315685,0.6720098,0.8360049,0.75700915,0.8785046,0.86439586,0.9321979,0.8276895,0.91384476,0.85291106,0.9264555,0.8221649,0.91108245,0.8891226,0.9445613
56633,0.61884964,0.8094248,0.5658684,0.7829342,0.59536016,0.7976801,0.565489,0.7827445,0.57026744,0.7851337,0.6775197,0.83875984,0.6155442,0.8077721,0.6664125,0.83320624,0.6801645,0.8400823,0.6761142,0.8380571
56634,0.5414627,0.77073133,0.54017824,0.77008915,0.51832795,0.759164,0.50923747,0.75461876,0.55312467,0.77656233,0.5995381,0.79976904,0.57417244,0.78708625,0.6096106,0.8048053,0.6780237,0.83901185,0.6591677,0.8295839
56635,0.4768273,0.73841363,0.5487397,0.77436984,0.47601756,0.7380088,0.48004502,0.74002254,0.49965197,0.74982595,0.6047192,0.8023596,0.5864012,0.7932006,0.60091627,0.80045813,0.64066935,0.8203347,0.6531568,0.8265784
56637,0.56830764,0.7841538,0.59269696,0.79634845,0.4913714,0.7456857,0.58626044,0.7931302,0.6025717,0.80128586,0.6379945,0.81899726,0.6314965,0.8157482,0.6775317,0.83876586,0.64944184,0.8247209,0.6603737,0.83018684
56638,0.62022936,0.8101147,0.61127377,0.8056369,0.5363469,0.76817346,0.55980724,0.77990365,0.653398,0.826699,0.7078365,0.85391825,0.75596136,0.8779807,0.72234243,0.86117125,0.6940665,0.84703326,0.74024117,0.8701206
56639,0.47233275,0.73616636,0.50188017,0.7509401,0.46673143,0.7333657,0.46001232,0.73000616,0.54185236,0.7709262,0.63729405,0.818647,0.677194,0.838597,0.6034269,0.80171347,0.68437934,0.84218967,0.6998045,0.8499023
56641,0.5769892,0.7884946,0.57692283,0.78846145,0.53455985,0.7672799,0.5604458,0.7802229,0.6149857,0.80749285,0.70928407,0.85464203,0.7143123,0.85715616,0.6753582,0.8376791,0.7009695,0.8504847,0.7482204,0.8741102
56642,0.58156574,0.79078287,0.5822798,0.7911399,0.50955516,0.75477755,0.5231412,0.7615706,0.5852723,0.79263616,0.6779343,0.83896714,0.70219314,0.8510966,0.64944935,0.8247247,0.7203877,0.86019385,0.7179247,0.85896236
56643,0.67825246,0.8391262,0.6990318,0.8495159,0.65586317,0.8279316,0.646561,0.8232805,0.67288935,0.8364447,0.6490762,0.8245381,0.5914495,0.79572475,0.72246647,0.86123323,0.6886489,0.84432447,0.64115894,0.82057947
56644,0.48068482,0.7403424,0.5265385,0.76326925,0.44070485,0.7203524,0.5324182,0.7662091,0.5415335,0.77076674,0.5383638,0.7691819,0.6256443,0.81282216,0.5848056,0.7924028,0.6361208,0.8180604,0.6129799,0.80648994
56645,0.5513314,0.7756657,0.5663431,0.78317153,0.5335328,0.7667664,0.5886071,0.79430354,0.53061014,0.76530504,0.61962456,0.8098123,0.5984404,0.7992202,0.6697282,0.83486414,0.6848394,0.84241974,0.688503,0.8442515
56646,0.48447472,0.7422373,0.47703236,0.7385162,0.40873927,0.70436966,0.4658416,0.73292077,0.4930386,0.7465193,0.56669927,0.78334963,0.58860755,0.7943038,0.5464351,0.77321756,0.6014012,0.8007006,0.6000556,0.8000278
56647,0.59254956,0.7962748,0.6292733,0.81463665,0.54148626,0.77074313,0.5905064,0.79525316,0.6303363,0.81516814,0.70528185,0.8526409,0.70218927,0.8510946,0.7098042,0.8549021,0.73299,0.866495,0.76893276,0.8844664
56648,0.67943454,0.83971727,0.66389906,0.83194953,0.5935558,0.7967779,0.64975,0.824875,0.68745047,0.8437252,0.74354863,0.8717743,0.7533823,0.87669116,0.7454467,0.87272334,0.7435287,0.87176436,0.7756127,0.88780636
56649,0.6523143,0.82615715,0.634393,0.8171965,0.56906104,0.7845305,0.59589297,0.79794645,0.64377135,0.8218857,0.7015333,0.85076666,0.6378997,0.8189498,0.6864746,0.8432373,0.73558307,0.86779153,0.71611285,0.8580564
56650,0.57497704,0.7874885,0.6044642,0.8022321,0.54688424,0.77344215,0.52995276,0.7649764,0.6295828,0.81479144,0.691039,0.84551954,0.722598,0.86129904,0.6800711,0.84003556,0.7266715,0.8633357,0.75604945,0.8780247
56651,0.48645493,0.7432275,0.48759577,0.7437979,0.45698327,0.72849166,0.46799093,0.73399544,0.5143107,0.75715536,0.5613026,0.78065133,0.57628465,0.7881423,0.56412864,0.7820643,0.601526,0.800763,0.6080713,0.80403566
56652,0.6467397,0.82336986,0.6659441,0.83297205,0.597005,0.7985025,0.6214988,0.8107494,0.652246,0.826123,0.6544626,0.8272313,0.65330803,0.826654,0.6843722,0.8421861,0.7077173,0.85385865,0.688097,0.8440485
56653,0.48785287,0.7439264,0.52077276,0.76038635,0.45190477,0.7259524,0.46988738,0.7349437,0.50836873,0.75418437,0.56849915,0.78424954,0.6004693,0.8002347,0.57904184,0.7895209,0.63207805,0.816039,0.63900024,0.8195001
56654,0.7562323,0.87811613,0.72663534,0.86331767,0.6992291,0.84961456,0.67762995,0.838815,0.79989266,0.89994633,0.816179,0.9080895,0.7826457,0.89132285,0.810583,0.9052915,0.8057042,0.90285206,0.85878396,0.929392
56656,0.5945761,0.79728806,0.6089686,0.8044843,0.5511718,0.7755859,0.545035,0.7725175,0.6466801,0.82334006,0.6853137,0.84265685,0.70061696,0.8503085,0.66734636,0.8336732,0.70616746,0.8530837,0.70448273,0.8522414
56657,0.5064956,0.7532478,0.44996807,0.72498405,0.42640087,0.71320045,0.42527682,0.7126384,0.52933323,0.7646666,0.6892164,0.8446082,0.65128493,0.82564247,0.5796603,0.78983015,0.6456809,0.82284045,0.70060253,0.85030127
56661,0.6695696,0.8347848,0.68374866,0.84187436,0.57975936,0.7898797,0.60762656,0.8038133,0.6779547,0.83897734,0.7456651,0.87283254,0.6846734,0.8423367,0.73768973,0.86884487,0.7544591,0.8772296,0.7564456,0.8782228
56662,0.510515,0.7552575,0.58738506,0.7936925,0.46835405,0.734177,0.54350436,0.7717522,0.5309876,0.7654938,0.6013078,0.80065393,0.61690056,0.8084503,0.6797068,0.8398534,0.72443914,0.8622196,0.6637893,0.83189464
56725,0.623707,0.8118535,0.60353786,0.8017689,0.5690987,0.78454936,0.6228561,0.81142807,0.6341367,0.81706834,0.67281646,0.83640826,0.6842698,0.8421349,0.7046294,0.8523147,0.6780211,0.83901054,0.73309124,0.8665456
56795,0.5388288,0.7694144,0.58705777,0.7935289,0.5305153,0.76525766,0.55890906,0.7794545,0.5742477,0.78712386,0.58399415,0.7919971,0.65449774,0.8272489,0.6767347,0.83836734,0.66583633,0.83291817,0.6753932,0.8376966
56796,0.5518558,0.7759279,0.59474605,0.79737306,0.52888894,0.7644445,0.54020184,0.77010095,0.63425446,0.8171272,0.6624682,0.8312341,0.6941613,0.84708065,0.6891352,0.8445676,0.682412,0.841206,0.69031936,0.84515965
56797,0.65349436,0.8267472,0.6725018,0.8362509,0.57649463,0.78824735,0.634148,0.817074,0.64707094,0.82353544,0.65330315,0.8266516,0.6477111,0.8238555,0.7170179,0.85850894,0.7015386,0.8507693,0.70058036,0.8502902
56798,0.50415546,0.7520777,0.5389709,0.7694855,0.4860186,0.7430093,0.54940367,0.77470183,0.5319861,0.76599306,0.58614874,0.79307437,0.63860726,0.81930363,0.6095264,0.8047632,0.6411346,0.8205673,0.6741506,0.8370753
56799,0.7276583,0.86382914,0.7264511,0.8632256,0.65815324,0.82907665,0.66826034,0.83413017,0.74651814,0.87325907,0.7824659,0.89123297,0.78155434,0.8907772,0.80429673,0.90214837,0.8132933,0.9066466,0.8463386,0.9231693
56800,0.6254468,0.8127234,0.6309028,0.8154514,0.55440354,0.7772018,0.61670625,0.8083531,0.5672268,0.78361344,0.5974431,0.79872155,0.540522,0.770261,0.6593276,0.8296638,0.64801157,0.8240058,0.60716057,0.8035803
56801,0.5513862,0.77569306,0.5608661,0.78043306,0.5326751,0.7663375,0.51882887,0.75941443,0.54192746,0.7709637,0.6556009,0.82780045,0.5676547,0.78382736,0.6180958,0.80904794,0.66200435,0.8310022,0.64907,0.824535
56802,0.54139256,0.7706963,0.5122334,0.7561167,0.4942636,0.7471318,0.49438992,0.74719495,0.5038849,0.75194246,0.63374794,0.81687397,0.5880352,0.7940176,0.63500977,0.8175049,0.655205,0.8276025,0.66325414,0.8316271
56803,0.636444,0.818222,0.68535244,0.8426762,0.64388406,0.82194203,0.6305496,0.81527483,0.62690866,0.81345433,0.7168948,0.85844743,0.66664106,0.8333205,0.7572944,0.8786472,0.71355003,0.85677505,0.74399006,0.87199503
56804,0.69059277,0.8452964,0.6839343,0.8419671,0.5935997,0.79679984,0.640169,0.8200845,0.6905643,0.84528214,0.7380893,0.86904466,0.67790985,0.8389549,0.78504145,0.8925207,0.75371516,0.8768576,0.73363435,0.8668172
56805,0.51157725,0.7557886,0.5129091,0.7564546,0.49183834,0.74591917,0.52008957,0.7600448,0.4778544,0.7389272,0.56895673,0.78447837,0.52322817,0.7616141,0.58359134,0.7917957,0.6411081,0.820554,0.6058719,0.80293596
56807,0.5812607,0.79063034,0.60373825,0.80186915,0.5564186,0.7782093,0.5508636,0.7754318,0.59209013,0.79604506,0.5572418,0.7786209,0.61011624,0.8050581,0.5927459,0.79637295,0.65579,0.827895,0.6244916,0.8122458
56809,0.57382154,0.7869108,0.5929287,0.7964643,0.55905807,0.77952904,0.607829,0.8039145,0.5577069,0.7788534,0.5924969,0.79624844,0.5511861,0.77559304,0.6680211,0.83401054,0.6737614,0.8368807,0.58973175,0.79486585
56859,0.5884291,0.79421455,0.5716738,0.78583694,0.4956401,0.74782,0.5828028,0.7914014,0.5836473,0.7918236,0.655023,0.8275115,0.6306235,0.8153118,0.6583047,0.82915235,0.7083626,0.8541813,0.68922293,0.84461147
56860,0.60351527,0.80175763,0.6177151,0.80885756,0.55710113,0.77855057,0.636679,0.81833947,0.65027654,0.8251383,0.73314047,0.86657023,0.7114054,0.8557027,0.7749399,0.88746995,0.7712318,0.8856159,0.8061596,0.9030798
56861,0.46933508,0.73466754,0.45425397,0.72712696,0.40040714,0.70020354,0.48798907,0.74399453,0.4652966,0.7326483,0.5074403,0.75372016,0.53612006,0.76806,0.53130347,0.7656517,0.56101793,0.780509,0.53381985,0.76690996
56862,0.58482665,0.79241335,0.6119205,0.80596024,0.5198459,0.759923,0.58101505,0.79050756,0.5736177,0.78680885,0.5890919,0.79454595,0.6203352,0.8101676,0.65184194,0.82592094,0.68049896,0.8402495,0.6688046,0.8344023
57384,0.7287307,0.86436534,0.6963165,0.84815824,0.65501094,0.82750547,0.64424884,0.8221244,0.72418547,0.86209273,0.8373344,0.9186672,0.7683652,0.8841826,0.80404764,0.9020238,0.781175,0.8905875,0.8111971,0.9055985
57400,0.8032489,0.90162444,0.7172884,0.8586442,0.7050161,0.85250807,0.6573366,0.8286683,0.7717991,0.88589954,0.8217508,0.91087544,0.75666237,0.8783312,0.8057521,0.902876,0.71581686,0.8579084,0.8193414,0.9096707
62042,0.709085,0.8545425,0.685876,0.842938,0.6631248,0.8315624,0.6461557,0.82307786,0.6798775,0.83993876,0.6715139,0.83575696,0.63101137,0.8155057,0.68125343,0.8406267,0.693196,0.846598,0.6710646,0.8355323
63086,0.6021483,0.80107415,0.5857341,0.79286706,0.54289746,0.77144873,0.55207574,0.7760379,0.6160325,0.80801624,0.7384705,0.8692353,0.6875401,0.84377,0.71260864,0.8563043,0.71066475,0.8553324,0.74855375,0.8742769
63087,0.5515475,0.77577376,0.5318699,0.76593494,0.52458596,0.762293,0.5737822,0.7868911,0.56561315,0.7828066,0.6669065,0.83345324,0.6792661,0.83963305,0.6092273,0.80461365,0.7019909,0.8509954,0.7210573,0.86052865
83710,0.7085899,0.85429496,0.73775494,0.8688775,0.67056775,0.8352839,0.7215437,0.8607719,0.73475933,0.86737967,0.7353921,0.86769605,0.68575734,0.8428787,0.80773586,0.90386796,0.7324246,0.8662123,0.75677216,0.8783861
83711,0.49044615,0.74522305,0.5674858,0.7837429,0.5143583,0.75717914,0.51513803,0.757569,0.42847407,0.71423703,0.43250757,0.71625376,0.4467878,0.7233939,0.54661524,0.7733076,0.5401135,0.7700567,0.4867335,0.7433667
86666,0.5952842,0.7976421,0.66987395,0.834937,0.60409164,0.8020458,0.63996017,0.8199801,0.6345476,0.8172738,0.7099434,0.8549717,0.7172763,0.85863817,0.800364,0.900182,0.7802433,0.89012164,0.7832916,0.8916458
87779,0.47208977,0.7360449,0.5252841,0.762642,0.41386795,0.706934,0.52190286,0.7609514,0.44576198,0.72288096,0.4049685,0.70248425,0.4670254,0.7335127,0.4752679,0.73763394,0.4928921,0.746446,0.4438722,0.7219361
97622,0.669546,0.834773,0.6643096,0.8321548,0.650849,0.8254245,0.6087605,0.80438024,0.70580053,0.85290027,0.8155733,0.9077866,0.75911224,0.8795561,0.8009534,0.9004767,0.78386307,0.89193153,0.8317415,0.9158708
98134,0.49119616,0.7455981,0.51750624,0.7587531,0.4522038,0.7261019,0.4325292,0.7162646,0.5206142,0.7603071,0.6055604,0.8027802,0.6377063,0.81885314,0.589314,0.794657,0.6555166,0.8277583,0.65798223,0.8289911
98135,0.6365309,0.81826544,0.6575159,0.82875794,0.6318631,0.81593156,0.66039646,0.8301982,0.66746557,0.8337328,0.7357205,0.86786026,0.7070625,0.85353124,0.78219956,0.8910998,0.7702544,0.8851272,0.80174273,0.9008714
98136,0.59121203,0.795606,0.5671905,0.78359526,0.5406801,0.7703401,0.5627955,0.78139776,0.6001662,0.8000831,0.69681805,0.84840906,0.6196877,0.80984384,0.700261,0.8501305,0.7046497,0.85232484,0.7213993,0.86069965
98137,0.61135465,0.8056773,0.67895854,0.83947927,0.5966554,0.7983277,0.64506304,0.8225315,0.67861605,0.839308,0.6901809,0.84509045,0.72105575,0.8605279,0.7468517,0.87342584,0.7420794,0.8710397,0.73882747,0.86941373
98138,0.63978213,0.8198911,0.68125874,0.84062934,0.63782656,0.8189133,0.6688372,0.8344186,0.690083,0.8450415,0.75865495,0.8793275,0.743703,0.8718515,0.7625115,0.88125575,0.8047768,0.9023884,0.80837524,0.9041876
98171,0.6221781,0.81108904,0.61408824,0.80704415,0.52646136,0.7632307,0.57032424,0.7851621,0.64942384,0.8247119,0.7179754,0.8589877,0.73664767,0.8683238,0.68126404,0.840632,0.7200668,0.8600334,0.7671544,0.8835772
98172,0.47601816,0.7380091,0.5370059,0.76850295,0.41561723,0.7078086,0.45033324,0.7251666,0.54963094,0.77481544,0.5716566,0.7858283,0.6352875,0.81764376,0.60387635,0.8019382,0.5659582,0.78297913,0.58700246,0.79350126
98173,0.6620209,0.83101046,0.7205286,0.8602643,0.6244495,0.81222475,0.6779168,0.8389584,0.67916113,0.83958054,0.73022,0.86511004,0.69113415,0.8455671,0.76314867,0.88157433,0.8117908,0.9058954,0.784029,0.8920145
98245,0.56390846,0.7819542,0.5754764,0.7877382,0.536929,0.7684645,0.55981475,0.77990735,0.571174,0.785587,0.6465447,0.82327235,0.61440194,0.80720097,0.67257565,0.83628786,0.6991756,0.8495878,0.66227114,0.8311356
98250,0.59265256,0.7963263,0.6485212,0.8242606,0.5828498,0.7914249,0.5947107,0.79735535,0.5667397,0.78336984,0.5442574,0.7721287,0.55166835,0.7758342,0.61467075,0.8073354,0.5812044,0.7906022,0.541492,0.770746
98251,0.5675453,0.78377265,0.553318,0.776659,0.49560517,0.7478026,0.5212054,0.7606027,0.5698619,0.78493094,0.6202894,0.81014466,0.602088,0.801044,0.58556247,0.79278123,0.67660373,0.8383019,0.63326883,0.8166344
98252,0.4086414,0.70432067,0.43560117,0.7178006,0.36310422,0.6815521,0.60034806,0.800174,0.43780518,0.7189026,0.42268845,0.71134424,0.4376173,0.71880865,0.45769995,0.72885,0.50217056,0.7510853,0.42656738,0.71328366
98253,0.5769748,0.78848743,0.6012442,0.8006221,0.52218515,0.76109254,0.5659702,0.7829851,0.5799948,0.7899974,0.5984584,0.7992292,0.57812953,0.78906476,0.608562,0.804281,0.6624813,0.83124065,0.6231676,0.81158376
98254,0.5512832,0.77564156,0.60584784,0.8029239,0.53994286,0.76997143,0.5962545,0.7981273,0.5832242,0.7916121,0.6680707,0.83403534,0.6311797,0.81558985,0.68524206,0.842621,0.71356606,0.85678303,0.6910051,0.84550256
98255,0.57264715,0.78632355,0.56404454,0.78202224,0.5391953,0.76959765,0.5745961,0.7872981,0.5642277,0.78211385,0.6144189,0.8072095,0.53618544,0.76809275,0.6011081,0.80055404,0.6215677,0.81078386,0.59956306,0.79978156
98256,0.6158684,0.80793417,0.62896365,0.81448185,0.5925722,0.7962861,0.6634846,0.8317423,0.61356694,0.80678344,0.65519696,0.82759845,0.58298486,0.79149246,0.6618353,0.83091766,0.66853166,0.8342658,0.6414007,0.82070035
98257,0.69061685,0.8453084,0.7285212,0.8642606,0.6521865,0.82609326,0.73474455,0.8673723,0.65418565,0.8270928,0.6553177,0.8276589,0.62258655,0.81129324,0.7389785,0.86948925,0.74681467,0.87340736,0.70790905,0.85395455
98258,0.56517124,0.7825856,0.5893452,0.7946726,0.521007,0.76050353,0.5573063,0.77865314,0.54319525,0.7715976,0.6332392,0.81661963,0.6199341,0.80996704,0.6003554,0.8001777,0.69497216,0.8474861,0.7019893,0.85099465
98259,0.715503,0.8577515,0.72286224,0.8614311,0.6916876,0.8458438,0.6849189,0.84245944,0.7058289,0.85291445,0.7000195,0.85000974,0.68273115,0.8413656,0.74379575,0.8718979,0.77853847,0.88926923,0.7751845,0.88759226
98260,0.6132374,0.8066187,0.6077732,0.8038866,0.610897,0.80544853,0.6944409,0.8472204,0.59300935,0.7965047,0.614733,0.8073665,0.55971396,0.779857,0.6854651,0.84273255,0.6644377,0.8322189,0.6292138,0.8146069
98261,0.7083243,0.85416216,0.6364259,0.818213,0.6216994,0.81084967,0.64686215,0.8234311,0.66792846,0.8339642,0.7136991,0.85684955,0.68594277,0.8429714,0.72666746,0.8633337,0.7229003,0.86145014,0.737648,0.868824
98262,0.6703036,0.8351518,0.6267258,0.8133629,0.62562585,0.8128129,0.68967474,0.84483737,0.6495718,0.8247859,0.7049145,0.8524573,0.62303513,0.8115176,0.71903443,0.8595172,0.7522886,0.8761443,0.75807923,0.87903965
