Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o_google_ux_Score
29,0.01816108,0.5090805,0.017622195,0.5088111,0.0022179931,0.501109,0.05309056,0.5265453,-0.03843236,0.48078382,0.014844667,0.5074223,0.016737068,0.50836855,0.028074823,0.51403743,0.07836062,0.5391803,0.049754083,0.5248771
30,-0.027716039,0.48614198,-0.058791965,0.470604,-0.060645826,0.4696771,-0.014543888,0.49272805,-0.07787201,0.46106398,-0.034054436,0.48297277,-0.029490022,0.485255,-0.04302241,0.4784888,-0.0126763545,0.49366182,-0.024649957,0.487675
31,0.29514998,0.647575,0.29530567,0.64765286,0.24246167,0.62123084,0.2585559,0.62927794,0.25285935,0.6264297,0.24167368,0.62083685,0.26371908,0.63185954,0.2578617,0.62893087,0.3247938,0.6623969,0.25709638,0.6285482
32,0.06429126,0.5321456,0.066402026,0.53320104,0.026945967,0.513473,0.10351521,0.5517576,0.0031057168,0.5015529,0.059864983,0.5299325,0.063454196,0.5317271,0.0757861,0.53789306,0.11562455,0.5578123,0.07884378,0.5394219
33,0.0011528028,0.5005764,-0.025015276,0.48749235,-0.005904129,0.49704793,0.031023677,0.5155118,-0.057406668,0.47129667,0.004904559,0.50245225,-0.009595789,0.4952021,-0.00077491347,0.49961254,0.068843216,0.5344216,-0.00060343975,0.49969828
34,-0.012137134,0.49393144,-0.048522968,0.47573853,-0.029489614,0.48525518,-0.022517417,0.48874128,-0.054452844,0.47277358,0.0011618001,0.5005809,-0.009535897,0.49523205,0.0018609203,0.5009305,0.029560255,0.5147801,0.004363627,0.5021818
35,0.2837226,0.6418613,0.29052553,0.6452628,0.2611854,0.6305927,0.278489,0.6392445,0.20392361,0.6019618,0.21784009,0.60892004,0.21161738,0.6058087,0.26237923,0.6311896,0.2923866,0.64619327,0.2151833,0.6075916
36,0.23103338,0.61551666,0.16311103,0.5815555,0.16984928,0.58492464,0.23789006,0.618945,0.13054946,0.5652747,0.19448768,0.59724385,0.15397657,0.5769883,0.18465951,0.59232974,0.23337907,0.61668956,0.18920459,0.5946023
37,0.0021178275,0.50105894,0.027857246,0.51392865,-0.00575161,0.4971242,0.025904726,0.5129524,-0.020320037,0.48983997,0.01945022,0.5097251,0.014147328,0.50707364,0.04038757,0.5201938,0.090139836,0.54506993,0.022291418,0.5111457
38,0.068770275,0.53438514,0.050081387,0.5250407,0.020416282,0.51020813,0.09532596,0.547663,0.015883677,0.50794184,0.07419887,0.5370994,0.05929765,0.52964884,0.06777844,0.53388923,0.115262,0.557631,0.08021426,0.54010713
39,0.0070618293,0.5035309,-0.0106741665,0.4946629,-0.0086640995,0.49566796,0.037090085,0.51854503,-0.06290193,0.46854904,-0.0008148039,0.4995926,-0.021649498,0.48917526,0.009804464,0.50490224,0.040885728,0.52044284,0.005829489,0.5029147
40,0.06478937,0.5323947,0.05979606,0.52989805,0.051636353,0.52581817,0.104231834,0.5521159,0.009282371,0.5046412,0.06541912,0.53270954,0.05252469,0.52626234,0.06265006,0.53132504,0.11049646,0.55524826,0.06790298,0.5339515
41,0.16965389,0.58482695,0.1443168,0.5721584,0.14164928,0.5708246,0.18512586,0.5925629,0.0946226,0.5473113,0.12939258,0.5646963,0.11067928,0.55533963,0.16207042,0.5810352,0.20164534,0.6008227,0.14250225,0.57125115
42,0.12542334,0.56271166,0.15594748,0.5779737,0.107765324,0.55388266,0.19206712,0.5960336,0.040051796,0.5200259,0.048189007,0.5240945,0.03663549,0.51831776,0.13453344,0.5672667,0.14788055,0.5739403,0.05488079,0.52744037
43,0.31671572,0.65835786,0.3062936,0.6531468,0.24969643,0.62484825,0.3079422,0.6539711,0.24759732,0.62379867,0.28029037,0.6401452,0.2878803,0.64394015,0.29809117,0.6490456,0.35971248,0.67985624,0.3103075,0.65515375
44,-0.04248002,0.47876,-0.058995366,0.47050232,-0.067902036,0.466049,-0.00220956,0.49889523,-0.0914444,0.4542778,-0.029938474,0.48503077,-0.031426065,0.48428696,-0.02616553,0.48691723,0.015518305,0.50775915,-0.012522641,0.49373868
45,0.13343567,0.56671786,0.10263567,0.5513178,0.064365245,0.53218263,0.1468628,0.5734314,0.06902603,0.534513,0.15874407,0.57937205,0.117891766,0.5589459,0.118853375,0.55942667,0.15946351,0.57973176,0.14730042,0.57365024
46,0.18505245,0.5925262,0.14588152,0.57294077,0.122060806,0.5610304,0.16281083,0.5814054,0.12606947,0.5630347,0.12727803,0.56363904,0.13251536,0.56625766,0.14280537,0.57140267,0.17884277,0.5894214,0.12018559,0.5600928
47,0.11651977,0.5582599,0.10187407,0.55093706,0.10643427,0.5532171,0.1416835,0.5708417,0.0823223,0.5411612,0.12909469,0.56454736,0.12479312,0.5623966,0.16493829,0.58246917,0.18916117,0.5945806,0.15661046,0.57830524
48,0.03680679,0.5184034,0.0052323285,0.50261617,0.009587439,0.5047937,0.066930056,0.533465,-0.025982197,0.4870089,0.032554135,0.5162771,0.013897819,0.5069489,0.036805723,0.5184029,0.08582826,0.54291415,0.04744225,0.5237211
49,0.0061361827,0.5030681,-0.0083339885,0.495833,-0.026051212,0.4869744,0.040055424,0.5200277,-0.031038376,0.4844808,0.012908664,0.50645435,0.016899006,0.5084495,0.013431605,0.5067158,0.043485887,0.52174294,0.021910207,0.5109551
50,0.04444993,0.52222496,0.037289187,0.5186446,0.020522475,0.51026124,0.06604579,0.5330229,-0.011283118,0.49435845,0.02921617,0.5146081,0.031839985,0.51592,0.056497164,0.5282486,0.101939306,0.55096966,0.058640994,0.5293205
51,0.117281556,0.5586408,0.12108675,0.56054336,0.07037654,0.53518826,0.18213674,0.5910684,0.05801667,0.5290083,0.12958111,0.56479055,0.100406095,0.550203,0.13311358,0.5665568,0.20560598,0.602803,0.1397238,0.5698619
52,0.022498364,0.5112492,0.026120681,0.51306033,-0.012424875,0.49378756,0.049286723,0.52464336,-0.025113309,0.48744336,0.039979853,0.5199899,0.03221403,0.516107,0.035417233,0.5177086,0.07458175,0.5372909,0.04238321,0.5211916
53,0.29725662,0.6486283,0.3017997,0.6508999,0.2445862,0.6222931,0.30623943,0.6531197,0.23429868,0.61714935,0.24847251,0.6242362,0.24316376,0.6215819,0.25865555,0.6293278,0.31636196,0.65818095,0.2349949,0.61749744
54,-0.015179958,0.49241003,-0.04334588,0.47832707,-0.07030989,0.46484506,-0.012329972,0.493835,-0.07737024,0.4613149,-0.023912642,0.48804367,-0.028335478,0.48583227,-0.011559632,0.4942202,0.025414884,0.5127075,-0.006386294,0.49680686
55,0.0566808,0.5283404,0.043163657,0.5215818,0.011992583,0.5059963,0.076032594,0.5380163,-0.027177906,0.48641104,0.048258297,0.52412915,0.033921808,0.5169609,0.03661248,0.51830626,0.09983617,0.54991806,0.0694039,0.53470194
56,0.03501586,0.5175079,0.044555694,0.52227783,-0.0009280173,0.49953598,0.06665951,0.5333297,0.034125835,0.5170629,0.06769924,0.5338496,0.09023161,0.5451158,0.039722916,0.51986146,0.12705186,0.5635259,0.07207389,0.53603697
57,-0.012968871,0.49351555,-0.02164596,0.48917702,-0.035073403,0.4824633,0.0022327583,0.5011164,-0.04794992,0.47602504,0.00013377238,0.5000669,-0.009979302,0.49501035,0.0017532874,0.50087667,0.0471884,0.5235942,-0.009171699,0.49541414
58,0.24115513,0.6205776,0.25219357,0.6260968,0.21081686,0.60540843,0.28854832,0.6442742,0.15420634,0.57710314,0.18622021,0.5931101,0.17940858,0.5897043,0.2301432,0.6150716,0.2506647,0.62533236,0.19246495,0.5962325
59,0.24788938,0.6239447,0.25833648,0.6291683,0.22056022,0.6102801,0.25105888,0.6255294,0.23145312,0.6157266,0.23063694,0.6153185,0.24752942,0.6237647,0.23301929,0.6165097,0.30519634,0.65259814,0.23891822,0.6194591
60,0.17913367,0.5895668,0.18400405,0.59200203,0.16960105,0.58480054,0.22427976,0.6121399,0.112078875,0.55603945,0.12827271,0.5641364,0.12459401,0.562297,0.1713415,0.58567077,0.20710054,0.60355026,0.13378252,0.56689125
61,0.044735067,0.52236754,0.051036894,0.5255184,0.017050195,0.5085251,0.044079848,0.52203995,0.024370844,0.5121854,0.048178166,0.5240891,0.05688347,0.5284417,0.057602018,0.528801,0.07764806,0.538824,0.047413707,0.52370685
62,0.6636202,0.8318101,0.70443606,0.85221803,0.6471094,0.8235547,0.5899532,0.7949766,0.64374936,0.8218747,0.59208465,0.7960423,0.56457317,0.7822866,0.6570401,0.82852006,0.6485091,0.8242545,0.58463436,0.79231715
63,0.089599654,0.5447998,0.09378688,0.5468934,0.045336317,0.5226682,0.122190215,0.5610951,0.036593303,0.51829666,0.06470081,0.5323504,0.0635475,0.53177375,0.07460171,0.5373008,0.12610188,0.5630509,0.054952875,0.52747643
64,0.15480033,0.57740015,0.09099351,0.54549676,0.14146689,0.5707334,0.18658537,0.5932927,0.06381579,0.5319079,0.11729096,0.5586455,0.09394988,0.54697496,0.09905197,0.549526,0.16426094,0.5821305,0.11396086,0.55698043
65,0.06664532,0.53332263,0.058564615,0.52928233,0.029080197,0.5145401,0.08787531,0.5439377,0.008844921,0.5044225,0.046145875,0.52307296,0.039662402,0.5198312,0.06045433,0.5302272,0.11677485,0.5583874,0.074432105,0.53721607
66,0.016214883,0.5081074,-0.0074144676,0.49629277,-0.017915785,0.4910421,0.05013245,0.5250662,-0.03104232,0.48447883,0.03841384,0.51920694,0.0039714295,0.5019857,0.017992508,0.50899625,0.055353485,0.52767676,0.039984543,0.5199923
67,0.060208865,0.53010446,0.041589152,0.5207946,0.049049724,0.52452487,0.09169692,0.5458485,-0.00549112,0.49725443,0.048344854,0.5241724,0.05948838,0.5297442,0.08302824,0.5415141,0.11630033,0.5581502,0.06868379,0.5343419
68,0.1243149,0.56215745,0.057788722,0.52889436,0.07532986,0.53766495,0.11334981,0.5566749,0.033830225,0.5169151,0.13039172,0.56519586,0.075510025,0.537755,0.116597,0.55829847,0.15919915,0.57959956,0.12958331,0.5647917
69,0.14076008,0.57038003,0.14122404,0.570612,0.110869646,0.5554348,0.19824241,0.5991212,0.06400954,0.5320048,0.097084686,0.5485423,0.108833596,0.5544168,0.11979552,0.5598978,0.16674405,0.583372,0.12694007,0.56347
70,0.1868254,0.5934127,0.23275992,0.61638,0.17549706,0.5877485,0.24529602,0.622648,0.113532856,0.55676645,0.12233779,0.5611689,0.1049117,0.55245584,0.18080345,0.5904017,0.20234296,0.6011715,0.12197793,0.56098896
71,-0.018691787,0.4906541,-0.045528553,0.47723573,-0.039993465,0.48000327,-0.0098641375,0.49506792,-0.079061046,0.46046948,-0.02023665,0.48988166,-0.03920444,0.4803978,0.0038568988,0.50192845,0.025201757,0.5126009,-0.02607901,0.4869605
72,0.078355245,0.5391776,0.10338174,0.5516909,0.037930015,0.518965,0.14480238,0.57240117,0.028886374,0.51444316,0.07396987,0.5369849,0.08249916,0.5412496,0.0903523,0.54517615,0.18840867,0.5942043,0.109908044,0.55495405
73,-0.0131746065,0.4934127,-0.028964754,0.48551762,-0.047358267,0.47632086,0.004994333,0.5024972,-0.048997633,0.47550118,-0.021326061,0.48933697,-0.016192604,0.4919037,-0.01756537,0.49121732,0.0102716815,0.50513583,-0.022888575,0.4885557
74,0.0723241,0.536162,0.040605843,0.5203029,0.02427269,0.51213634,0.10146323,0.5507316,0.00091027934,0.50045514,0.054796714,0.52739835,0.024962366,0.5124812,0.033775024,0.5168875,0.08413138,0.5420657,0.050342247,0.5251711
75,-0.052166555,0.4739167,-0.048309788,0.4758451,-0.04799549,0.47600225,-0.0070301024,0.49648494,-0.097445354,0.45127732,-0.060130745,0.46993464,-0.054555602,0.4727222,-0.036056895,0.48197156,0.031535532,0.51576775,-0.045274675,0.47736266
76,0.111910686,0.55595535,0.09946125,0.5497306,0.06791787,0.5339589,0.107057884,0.55352896,0.111296624,0.5556483,0.11821446,0.55910724,0.14391722,0.5719586,0.10317421,0.5515871,0.17929348,0.58964676,0.13191164,0.5659558
77,0.68410885,0.8420544,0.6799786,0.8399893,0.65342546,0.8267127,0.64094085,0.82047045,0.66397667,0.83198833,0.6050086,0.8025043,0.6809358,0.84046793,0.689416,0.84470797,0.6836959,0.84184796,0.6479634,0.8239817
78,-0.03905209,0.48047397,-0.04021348,0.47989327,-0.04309957,0.4784502,0.0002586539,0.50012934,-0.082120314,0.45893985,-0.010775088,0.49461246,-0.029770097,0.48511496,-0.008480499,0.49575976,0.05864976,0.5293249,0.0035914509,0.5017957
79,0.2056818,0.6028409,0.19537342,0.5976867,0.1665975,0.58329874,0.24218506,0.62109256,0.12010522,0.56005263,0.17742378,0.58871186,0.13927688,0.56963843,0.20347355,0.6017368,0.26149848,0.6307492,0.18188214,0.5909411
80,0.032912824,0.5164564,0.031502184,0.51575106,0.021753507,0.5108768,0.07667799,0.538339,-0.016069647,0.49196517,0.049187906,0.52459395,0.033233326,0.51661664,0.03822693,0.5191135,0.08204506,0.54102254,0.037217904,0.5186089
81,0.08721167,0.5436058,0.07166922,0.5358346,0.071372226,0.53568614,0.12212534,0.5610627,0.030460307,0.5152302,0.10344069,0.5517203,0.08061287,0.54030645,0.093696535,0.5468483,0.15958726,0.57979363,0.09371829,0.54685915
82,-0.040500928,0.47974953,-0.06790179,0.4660491,-0.045152616,0.4774237,-0.024115928,0.48794204,-0.10025343,0.44987327,-0.025269141,0.48736542,-0.05231423,0.4738429,-0.030756187,0.4846219,0.015598543,0.50779927,-0.012421878,0.49378905
83,0.060508817,0.5302544,0.036753573,0.51837677,0.092449814,0.5462249,0.11515397,0.557577,0.075757295,0.53787863,0.06672463,0.5333623,0.12668665,0.56334335,0.06088274,0.53044134,0.09271903,0.54635954,0.07364618,0.5368231
84,-0.043032765,0.47848362,-0.07753092,0.46123454,-0.065848865,0.46707556,-0.041559927,0.47922003,-0.1002679,0.44986606,-0.027668424,0.4861658,-0.06797432,0.46601284,-0.052320573,0.4738397,-0.015691342,0.49215433,-0.041610815,0.47919458
85,0.05521532,0.5276077,0.046144888,0.5230724,0.046030164,0.5230151,0.077658065,0.538829,0.0073857913,0.5036929,0.08626824,0.5431341,0.07074248,0.53537124,0.059463084,0.5297315,0.117332414,0.5586662,0.07289234,0.53644615
86,0.057409897,0.52870494,0.051387116,0.52569354,0.026164,0.513082,0.061330453,0.5306652,0.017459132,0.5087296,0.06217978,0.5310899,0.064020514,0.53201026,0.06270508,0.5313525,0.112096414,0.5560482,0.059687573,0.5298438
87,0.22668779,0.6133439,0.27442527,0.63721263,0.17070238,0.58535117,0.24441467,0.62220734,0.16908728,0.58454365,0.16113023,0.5805651,0.1965099,0.5982549,0.21166337,0.6058317,0.2685749,0.6342875,0.17790626,0.58895314
88,0.25081277,0.6254064,0.25001726,0.62500864,0.20384178,0.6019209,0.25041673,0.6252084,0.20228237,0.6011412,0.23169047,0.6158452,0.23570655,0.6178533,0.21238977,0.60619485,0.2873608,0.6436804,0.21484971,0.60742486
89,0.20601082,0.6030054,0.19036356,0.59518176,0.1572977,0.57864887,0.22122598,0.610613,0.1572472,0.5786236,0.18576336,0.5928817,0.18423226,0.5921161,0.16451158,0.5822558,0.2225064,0.6112532,0.1928578,0.5964289
90,0.5717833,0.78589165,0.5510386,0.7755193,0.54809374,0.7740469,0.5489416,0.7744708,0.51127934,0.7556397,0.45751792,0.72875893,0.4924212,0.7462106,0.5301504,0.7650752,0.49535787,0.74767894,0.46545252,0.7327263
91,0.34311655,0.67155826,0.3526801,0.67634004,0.30993348,0.6549667,0.4008872,0.7004436,0.2979967,0.6489984,0.26481462,0.6324073,0.308778,0.654389,0.30679506,0.65339756,0.35341418,0.6767071,0.2869885,0.64349425
92,0.018496726,0.5092484,-0.0051168315,0.4974416,-0.006786998,0.4966065,0.046720244,0.52336013,-0.01279464,0.4936027,0.059424356,0.5297122,0.044821568,0.5224108,0.034493905,0.51724696,0.10643677,0.55321836,0.07443981,0.5372199
93,0.2930408,0.6465204,0.26441357,0.6322068,0.23046878,0.6152344,0.3058974,0.65294874,0.23250884,0.61625445,0.24464464,0.6223223,0.25784427,0.6289221,0.24771604,0.62385803,0.3114851,0.6557425,0.25713843,0.62856925
94,0.5096395,0.75481975,0.5655463,0.78277314,0.53403366,0.7670168,0.48639596,0.743198,0.49189115,0.7459456,0.5546014,0.7773007,0.5197183,0.75985914,0.60560095,0.8028005,0.6577924,0.82889616,0.5783585,0.7891792
95,0.4220401,0.71102005,0.39162448,0.6958122,0.35329005,0.67664504,0.4372502,0.71862507,0.393409,0.6967045,0.36227888,0.68113947,0.40937483,0.7046874,0.39517593,0.69758797,0.37951595,0.68975794,0.35327125,0.6766356
96,0.18733826,0.5936691,0.18510844,0.5925542,0.13467306,0.56733656,0.19843884,0.59921944,0.11522262,0.5576113,0.16696063,0.5834803,0.16546391,0.58273196,0.17157724,0.5857886,0.23331583,0.6166579,0.192044,0.596022
97,0.16763404,0.583817,0.15811244,0.5790562,0.13795932,0.5689797,0.22281905,0.61140954,0.117097184,0.55854857,0.15874542,0.5793727,0.13405016,0.56702507,0.15300654,0.5765033,0.20832029,0.60416013,0.14045346,0.5702267
98,0.26258606,0.63129306,0.261029,0.6305145,0.23047334,0.61523664,0.30534664,0.6526733,0.17352676,0.5867634,0.21895653,0.60947824,0.19877923,0.5993896,0.24252708,0.62126356,0.28224498,0.64112246,0.22051483,0.6102574
99,0.20985726,0.6049286,0.22544724,0.6127236,0.14789596,0.57394797,0.18598083,0.5929904,0.18204662,0.5910233,0.16928586,0.58464295,0.2120606,0.6060303,0.20341584,0.60170794,0.22614923,0.6130746,0.18456098,0.5922805
100,0.008181941,0.50409096,-0.01651233,0.49174383,-0.020693906,0.48965305,0.024815772,0.5124079,-0.06632429,0.46683785,0.0066962996,0.5033482,-0.03359071,0.48320463,0.005680935,0.50284046,0.05345928,0.52672964,0.0014905069,0.50074524
101,0.099435896,0.54971796,0.07143411,0.53571707,0.043193903,0.52159697,0.1300998,0.5650499,-0.026024485,0.48698777,0.030892054,0.515446,0.0010880176,0.500544,0.063960016,0.53198004,0.105077,0.5525385,0.039650895,0.51982546
102,0.45750567,0.72875285,0.42754537,0.71377265,0.3997621,0.6998811,0.4595812,0.72979057,0.4100964,0.7050482,0.38853037,0.6942652,0.3790503,0.6895251,0.4162457,0.70812285,0.45536187,0.7276809,0.38789344,0.6939467
103,0.22792378,0.6139619,0.2123256,0.6061628,0.18271822,0.59135914,0.23699436,0.6184972,0.1818628,0.5909314,0.23559488,0.61779743,0.20909712,0.6045486,0.18793237,0.5939662,0.278793,0.6393965,0.23371057,0.61685526
104,0.16708188,0.5835409,0.18535438,0.5926772,0.14470576,0.5723529,0.23257065,0.6162853,0.10219904,0.55109954,0.1873655,0.59368277,0.1719889,0.5859945,0.22102873,0.61051434,0.2610991,0.63054955,0.22440568,0.6122028
105,0.028810611,0.5144053,0.008822558,0.5044113,0.03270439,0.5163522,0.06785893,0.53392947,-0.031316176,0.48434192,0.06988341,0.53494173,0.020688288,0.51034415,0.057445325,0.52872264,0.09027005,0.545135,0.07466848,0.53733426
106,0.258346,0.629173,0.20494638,0.6024732,0.19276616,0.5963831,0.25982484,0.62991244,0.14454606,0.572273,0.2211676,0.6105838,0.18611798,0.593059,0.21625088,0.60812545,0.27288345,0.6364417,0.21977046,0.6098852
107,0.2174657,0.6087328,0.21280222,0.6064011,0.19609585,0.5980479,0.28732896,0.6436645,0.16350174,0.58175087,0.17434165,0.58717084,0.20107624,0.60053813,0.211273,0.6056365,0.26058012,0.63029003,0.1887194,0.5943597
108,0.018182721,0.5090914,0.01485415,0.5074271,0.003287375,0.50164366,0.045021176,0.5225106,-0.013914415,0.4930428,0.0291035,0.51455176,0.0191383,0.50956917,0.03282377,0.5164119,0.086910054,0.543455,0.056576487,0.52828825
109,0.006242993,0.5031215,0.0016467609,0.5008234,-0.011626791,0.4941866,0.035011172,0.5175056,-0.03702099,0.4814895,-0.007778559,0.4961107,0.0057039885,0.502852,0.011059639,0.5055298,0.05388532,0.5269427,0.020380646,0.5101903
110,-0.008173764,0.49591312,-0.01663422,0.4916829,-0.02662763,0.48668617,0.0037328638,0.50186646,-0.04239435,0.47880283,-0.020461068,0.48976946,-0.020291174,0.48985443,-0.0008483324,0.49957582,0.010523764,0.5052619,-0.018536687,0.49073166
111,-0.04369054,0.47815472,-0.08092747,0.45953625,-0.066606395,0.4666968,-0.044978727,0.47751063,-0.09886624,0.4505669,-0.05472777,0.4726361,-0.06670601,0.466647,-0.031773094,0.48411345,0.0058398033,0.5029199,-0.04916673,0.47541663
112,0.32413644,0.66206825,0.3102886,0.65514433,0.2832296,0.6416148,0.32518065,0.6625903,0.2271557,0.61357784,0.2646712,0.6323356,0.24887282,0.6244364,0.2911172,0.6455586,0.32424283,0.6621214,0.2898885,0.64494425
113,-0.02930091,0.48534954,-0.056150295,0.47192484,-0.04956477,0.4752176,-0.002565787,0.4987171,-0.08143294,0.45928353,-0.020422436,0.48978877,-0.036496576,0.4817517,-0.021524101,0.48923796,0.013989128,0.50699455,-0.005973542,0.49701324
114,-0.023738012,0.488131,-0.047395688,0.47630215,-0.054616135,0.47269192,-0.023678182,0.4881609,-0.068454966,0.4657725,-0.03073221,0.4846339,-0.037783593,0.4811082,-0.022075556,0.48896223,0.016488172,0.5082441,-0.011398944,0.4943005
115,0.06622814,0.5331141,0.066876225,0.5334381,0.037654623,0.5188273,0.1105821,0.55529106,0.002236239,0.5011181,0.06541853,0.53270924,0.053052384,0.5265262,0.08012006,0.54006004,0.12860434,0.56430215,0.07693873,0.5384694
116,0.08405477,0.54202735,0.04652606,0.52326304,0.017489083,0.50874454,0.04608726,0.52304363,0.029749777,0.5148749,0.014586341,0.50729316,0.034000073,0.517,0.024942683,0.5124713,0.057603106,0.52880156,0.013922634,0.50696135
117,0.02508211,0.51254106,-0.011723262,0.49413836,0.016613087,0.50830656,0.022287142,0.51114357,-0.022740807,0.4886296,0.009547452,0.50477374,-0.02164336,0.48917833,0.03488298,0.5174415,0.046667196,0.5233336,0.017062306,0.50853115
118,0.16383249,0.5819162,0.14366795,0.57183397,0.12523133,0.56261563,0.18706292,0.5935315,0.08820796,0.544104,0.11865331,0.55932665,0.11388953,0.5569448,0.14748529,0.5737426,0.21158424,0.6057921,0.12174985,0.56087494
119,0.21956365,0.6097818,0.28119275,0.6405964,0.21089266,0.60544634,0.29400608,0.64700305,0.18616025,0.5930801,0.2398299,0.61991495,0.23198712,0.61599356,0.29709053,0.64854527,0.36029238,0.6801462,0.2952677,0.64763385
120,0.013562834,0.5067814,-0.023373479,0.48831326,-0.02320682,0.48839658,0.029316304,0.51465815,-0.06970182,0.4651491,-0.00918713,0.49540645,-0.038135268,0.48093235,0.011507154,0.5057536,0.053375028,0.5266875,-0.0074630864,0.49626845
121,0.04567794,0.52283895,0.008623459,0.50431174,0.02087462,0.5104373,0.06419757,0.53209877,0.0041674143,0.5020837,0.06150107,0.5307505,0.03335566,0.51667786,0.0541545,0.52707726,0.070256315,0.5351282,0.06291387,0.53145695
122,-0.0024013575,0.49879932,-0.021707237,0.48914638,-0.014034217,0.4929829,0.013299166,0.50664955,-0.063889585,0.46805522,-0.0069918144,0.4965041,-0.017313574,0.4913432,0.010638142,0.50531906,0.03975648,0.51987827,0.01656488,0.5082824
123,0.0150565645,0.5075283,-0.0042804405,0.49785978,-0.009013819,0.49549308,0.031961545,0.5159808,-0.020263566,0.48986822,0.02655147,0.51327574,0.020753555,0.51037675,0.030076794,0.5150384,0.059942156,0.52997106,0.043702994,0.5218515
124,0.018547405,0.5092737,0.025130384,0.5125652,-0.0013053901,0.4993473,0.0873391,0.5436696,-0.020229489,0.48988527,0.024226677,0.51211333,0.035870504,0.5179353,0.032649234,0.51632464,0.09177445,0.54588723,0.042002257,0.5210011
125,0.03810189,0.51905096,0.058378465,0.5291892,0.010157196,0.5050786,0.06723428,0.53361714,0.018369049,0.50918454,0.052098535,0.52604926,0.060487054,0.5302435,0.047894962,0.5239475,0.104358405,0.5521792,0.053036775,0.5265184
126,-0.034018822,0.4829906,-0.06055593,0.46972203,-0.056796297,0.47160184,-0.00096713006,0.49951643,-0.07661695,0.46169153,-0.0345274,0.4827363,-0.026703335,0.48664832,-0.023599075,0.48820046,0.0011324997,0.50056624,-0.0347505,0.48262474
127,0.08950444,0.54475224,0.117039844,0.5585199,0.07088941,0.53544474,0.15281367,0.57640684,0.05297969,0.52648985,0.076815374,0.5384077,0.09902167,0.54951084,0.09798463,0.54899234,0.17728701,0.5886435,0.10340414,0.5517021
