Unnamed: 0,Modifiedgpt4o-onmini_doordash_pm_Raw_Score,Modifiedgpt4o-onmini_doordash_pm_Score,Modifiedgpt4o-onmini_apple_pm_Raw_Score,Modifiedgpt4o-onmini_apple_pm_Score,Modifiedgpt4o-onmini_samsara_pm_Raw_Score,Modifiedgpt4o-onmini_samsara_pm_Score,Modifiedgpt4o-onmini_yelp_pm_Raw_Score,Modifiedgpt4o-onmini_yelp_pm_Score,Modifiedgpt4o-onmini_match_pm_Raw_Score,Modifiedgpt4o-onmini_match_pm_Score,Modifiedgpt4o-onmini_i2c_ux_Raw_Score,Modifiedgpt4o-onmini_i2c_ux_Score,Modifiedgpt4o-onmini_adobe_ux_Raw_Score,Modifiedgpt4o-onmini_adobe_ux_Score,Modifiedgpt4o-onmini_amazon_ux_Raw_Score,Modifiedgpt4o-onmini_amazon_ux_Score,Modifiedgpt4o-onmini_rowan_ux_Raw_Score,Modifiedgpt4o-onmini_rowan_ux_Score,Modifiedgpt4o-onmini_google_ux_Raw_Score,Modifiedgpt4o-onmini_google_ux_Score
56656,0.63529253,0.81764627,0.6094911,0.80474555,0.5506728,0.7753364,0.55429125,0.7771456,0.6490557,0.82452786,0.73647773,0.86823887,0.7173259,0.85866296,0.71177626,0.8558881,0.7301891,0.86509454,0.7690909,0.88454545
56657,0.62462354,0.81231177,0.61282796,0.806414,0.538601,0.76930046,0.5428326,0.7714163,0.6489874,0.8244937,0.77911425,0.8895571,0.7469057,0.87345284,0.7271347,0.86356735,0.7496445,0.87482226,0.78333,0.891665
56661,0.6835817,0.84179085,0.69025826,0.84512913,0.5798412,0.78992057,0.6121617,0.8060808,0.67578125,0.8378906,0.75680554,0.87840277,0.69497085,0.8474854,0.750569,0.8752845,0.724766,0.862383,0.7479439,0.87397194
56662,0.6533344,0.8266672,0.6493864,0.8246932,0.55834013,0.77917004,0.606035,0.8030175,0.6412398,0.82061994,0.7546816,0.8773408,0.70364517,0.8518226,0.7627216,0.88136077,0.781463,0.8907315,0.80178416,0.9008921
56725,0.7164546,0.8582273,0.67160475,0.8358024,0.61310965,0.8065548,0.64226604,0.821133,0.6821238,0.8410619,0.7726712,0.8863356,0.72747,0.86373496,0.77362573,0.88681287,0.7184943,0.85924715,0.78776205,0.893881
56795,0.6813395,0.84066975,0.6600189,0.83000946,0.58960944,0.7948047,0.608271,0.8041355,0.6656431,0.83282155,0.76249063,0.8812453,0.7495072,0.8747536,0.7435026,0.8717513,0.78228736,0.8911437,0.8159797,0.90798986
56796,0.55960464,0.7798023,0.59156096,0.7957805,0.5292103,0.76460516,0.5329621,0.76648104,0.6371461,0.81857306,0.6752809,0.83764046,0.70692587,0.85346293,0.69442147,0.84721076,0.6608117,0.83040583,0.6973702,0.8486851
56797,0.66048324,0.8302416,0.66881347,0.83440673,0.5440171,0.77200854,0.60898185,0.8044909,0.6535345,0.8267672,0.71814835,0.8590742,0.70372915,0.8518646,0.7188016,0.8594008,0.76139444,0.88069725,0.7555295,0.87776476
56798,0.66957974,0.8347899,0.6607049,0.8303524,0.57719314,0.7885966,0.62549746,0.81274873,0.6592501,0.829625,0.70215285,0.8510764,0.727311,0.8636555,0.7189823,0.8594911,0.7015797,0.85078984,0.7389998,0.8694999
56799,0.60465944,0.8023297,0.5961007,0.79805034,0.5165182,0.75825906,0.54981375,0.7749069,0.6135903,0.8067951,0.69791317,0.8489566,0.70683146,0.8534157,0.6965699,0.84828496,0.7254889,0.86274445,0.7501328,0.8750664
56800,0.6542309,0.8271154,0.6265919,0.81329596,0.5615175,0.78075874,0.6080506,0.8040253,0.5971288,0.79856443,0.6528164,0.8264082,0.5738826,0.7869413,0.6781234,0.83906174,0.674706,0.837353,0.65656424,0.8282821
56801,0.7345935,0.86729676,0.7271769,0.86358845,0.63759744,0.8187987,0.6482304,0.82411516,0.74275035,0.8713752,0.824499,0.9122495,0.7738204,0.8869102,0.7905053,0.89525265,0.7731621,0.88658106,0.8115938,0.9057969
56802,0.6522443,0.82612216,0.63261163,0.8163058,0.56982124,0.7849106,0.59090054,0.79545027,0.6182455,0.80912274,0.72522736,0.8626137,0.701247,0.8506235,0.7069833,0.85349166,0.7510129,0.87550646,0.7445313,0.87226564
56803,0.7690425,0.88452125,0.7534803,0.87674016,0.64787614,0.8239381,0.6606856,0.83034277,0.75270873,0.87635434,0.796353,0.8981765,0.76743567,0.88371783,0.8121262,0.9060631,0.7430933,0.8715466,0.7958709,0.89793545
56804,0.71730614,0.85865307,0.7211734,0.8605867,0.6165187,0.80825937,0.655854,0.827927,0.7268889,0.86344445,0.8032186,0.9016093,0.7537704,0.8768852,0.8312881,0.91564405,0.79698,0.89849,0.808737,0.9043685
56805,0.62682974,0.8134149,0.62402654,0.81201327,0.56251705,0.7812585,0.61303353,0.80651677,0.59034437,0.7951722,0.6663832,0.83319163,0.61608374,0.8080419,0.6841825,0.84209126,0.69570196,0.847851,0.6996256,0.8498128
56807,0.69224215,0.8461211,0.7110795,0.85553974,0.60456526,0.80228263,0.64033186,0.82016593,0.7007252,0.8503626,0.70614815,0.8530741,0.7489676,0.8744838,0.7267137,0.8633568,0.74287903,0.8714395,0.7587533,0.87937665
56809,0.74822056,0.8741103,0.7153475,0.85767376,0.66461766,0.8323088,0.67652434,0.8382622,0.7406064,0.8703032,0.80224943,0.9011247,0.770861,0.8854305,0.8192631,0.90963155,0.7811012,0.8905506,0.79744184,0.8987209
56859,0.6269406,0.8134703,0.5947418,0.7973709,0.49790186,0.74895096,0.5976531,0.7988266,0.6165848,0.8082924,0.6578082,0.8289041,0.6477766,0.8238883,0.66843516,0.83421755,0.69182795,0.845914,0.666015,0.8330075
56860,0.6985091,0.84925455,0.69124156,0.84562075,0.61489373,0.80744684,0.7192582,0.8596291,0.7187762,0.8593881,0.7878468,0.8939234,0.7579781,0.87898904,0.80431294,0.9021565,0.7742066,0.8871033,0.83853424,0.9192671
56861,0.6072991,0.80364954,0.5805923,0.79029614,0.51156294,0.7557815,0.59101677,0.7955084,0.58378726,0.7918936,0.66366994,0.831835,0.6505785,0.82528925,0.6602602,0.8301301,0.6629268,0.8314634,0.67081636,0.8354082
56862,0.70982397,0.854912,0.7139889,0.85699445,0.57671094,0.78835547,0.64007133,0.8200357,0.67327183,0.83663595,0.73574245,0.8678712,0.7365563,0.86827815,0.7523465,0.87617326,0.7412715,0.87063575,0.7618885,0.88094425
57384,0.72127074,0.8606354,0.70584357,0.8529218,0.61728173,0.80864084,0.6493944,0.8246972,0.717237,0.8586185,0.77079415,0.8853971,0.75567746,0.87783873,0.76479316,0.8823966,0.7330034,0.8665017,0.7816725,0.89083624
57400,0.8157939,0.90789694,0.728752,0.864376,0.7188542,0.8594271,0.664721,0.8323605,0.79347444,0.8967372,0.83712125,0.9185606,0.7502037,0.87510186,0.8256192,0.9128096,0.72296876,0.8614844,0.8094418,0.9047209
62042,0.60635114,0.80317557,0.6083491,0.80417454,0.5480767,0.7740383,0.58091426,0.7904571,0.5639474,0.7819737,0.59701145,0.7985057,0.58392686,0.79196346,0.6007277,0.80036384,0.62913203,0.814566,0.6032886,0.8016443
63086,0.54288316,0.7714416,0.559446,0.779723,0.47378665,0.7368933,0.5025122,0.7512561,0.57187027,0.78593516,0.65300715,0.8265036,0.6455101,0.82275504,0.6216366,0.8108183,0.6677436,0.83387184,0.6820767,0.84103835
63087,0.60176367,0.80088186,0.58969223,0.7948461,0.507889,0.7539445,0.583916,0.791958,0.60014117,0.8000706,0.680521,0.8402605,0.6945219,0.84726095,0.6416453,0.82082266,0.6848111,0.84240556,0.7338282,0.8669141
83710,0.74162656,0.87081325,0.71922207,0.85961103,0.62774014,0.8138701,0.6931363,0.8465681,0.70937514,0.8546876,0.77037036,0.8851852,0.67341805,0.836709,0.7913641,0.89568204,0.7504481,0.87522405,0.77069163,0.8853458
83711,0.6687974,0.8343987,0.68463063,0.8423153,0.61825943,0.8091297,0.60790837,0.8039542,0.58906996,0.794535,0.6106743,0.8053372,0.59025383,0.7951269,0.68116975,0.8405849,0.65626156,0.8281308,0.6443488,0.82217443
86666,0.656556,0.828278,0.73684645,0.8684232,0.62806016,0.81403005,0.67612123,0.8380606,0.6973852,0.8486926,0.72810936,0.8640547,0.74896705,0.8744835,0.8258867,0.91294336,0.8003949,0.90019745,0.7944522,0.8972261
87779,0.8093935,0.90469676,0.78434205,0.892171,0.7465104,0.8732552,0.72055906,0.86027956,0.75572,0.87786,0.7323018,0.86615086,0.6790736,0.8395368,0.78482753,0.89241374,0.7314552,0.8657276,0.7261195,0.86305976
97622,0.67757416,0.8387871,0.67121804,0.835609,0.58228505,0.7911425,0.59823656,0.7991183,0.70951927,0.85475963,0.7769874,0.88849366,0.7634056,0.8817028,0.77633524,0.8881676,0.7504468,0.8752234,0.8014071,0.90070355
98134,0.5944551,0.79722756,0.57495356,0.7874768,0.5129615,0.75648075,0.49723682,0.7486184,0.58285105,0.7914255,0.64229906,0.8211495,0.6677667,0.83388335,0.6336638,0.8168319,0.64095074,0.82047534,0.6722189,0.83610946
98135,0.70715904,0.8535795,0.707096,0.853548,0.62283695,0.8114185,0.64532536,0.8226627,0.71208596,0.856043,0.81048703,0.9052435,0.7600118,0.8800059,0.809852,0.904926,0.78530383,0.8926519,0.83535355,0.9176768
98136,0.57825166,0.7891258,0.56845474,0.7842274,0.51139325,0.75569665,0.5613718,0.7806859,0.579543,0.7897715,0.6762086,0.8381043,0.623768,0.811884,0.652269,0.8261345,0.68146634,0.8407332,0.69724846,0.8486242
98137,0.6089248,0.80446243,0.62021685,0.8101084,0.5252553,0.76262766,0.5935317,0.79676586,0.60618335,0.80309165,0.6709695,0.83548474,0.66092974,0.83046484,0.7076428,0.8538214,0.6829618,0.8414809,0.69894505,0.8494725
98138,0.64339846,0.82169926,0.6070268,0.8035134,0.5529225,0.77646124,0.5890238,0.7945119,0.656942,0.828471,0.78564525,0.8928226,0.75883615,0.8794181,0.7451929,0.87259644,0.7638024,0.8819012,0.815487,0.9077435
98171,0.68921113,0.84460557,0.6645137,0.83225685,0.57597196,0.787986,0.6100304,0.8050152,0.7012051,0.8506025,0.7776232,0.8888116,0.7581186,0.8790593,0.73552775,0.8677639,0.74055123,0.8702756,0.8066946,0.9033473
98172,0.5441589,0.77207947,0.5801044,0.7900522,0.48671126,0.74335563,0.49708056,0.7485403,0.6106582,0.8053291,0.6575682,0.8287841,0.6944014,0.8472007,0.66686845,0.8334342,0.64553785,0.8227689,0.6767862,0.8383931
98173,0.6896022,0.84480107,0.68906236,0.8445312,0.59419996,0.79709995,0.6300738,0.8150369,0.7137691,0.85688454,0.8050292,0.9025146,0.76744086,0.8837204,0.79095304,0.8954765,0.79616654,0.89808327,0.82590896,0.91295445
98245,0.6326232,0.8163116,0.6371847,0.8185923,0.5506414,0.7753207,0.56705576,0.78352785,0.6420056,0.82100284,0.7505206,0.8752603,0.7212589,0.86062944,0.7441244,0.8720622,0.74786174,0.8739309,0.7686087,0.88430434
98250,0.7074002,0.8537001,0.7309435,0.8654717,0.63507104,0.8175355,0.65847105,0.82923555,0.67304707,0.83652353,0.6905439,0.84527194,0.6697252,0.8348626,0.73435926,0.86717963,0.7078644,0.8539322,0.7074275,0.85371375
98251,0.6017204,0.80086017,0.6048373,0.80241865,0.5060554,0.7530277,0.5661051,0.78305256,0.626727,0.8133635,0.7072812,0.85364056,0.70524335,0.8526217,0.6854572,0.8427286,0.73851585,0.8692579,0.7261888,0.8630944
98252,0.4963182,0.7481591,0.5142058,0.7571029,0.41808224,0.7090411,0.6349112,0.8174556,0.48912108,0.74456054,0.4941038,0.7470519,0.5157213,0.75786066,0.52521527,0.76260763,0.5684649,0.78423244,0.52346355,0.76173174
98253,0.6959455,0.84797275,0.6582525,0.82912624,0.5878389,0.79391944,0.62654436,0.8132722,0.6629289,0.8314644,0.71183807,0.855919,0.65566325,0.8278316,0.67778015,0.8388901,0.7231666,0.8615833,0.73102725,0.8655136
98254,0.63824207,0.819121,0.63653636,0.8182682,0.58480304,0.79240155,0.6196697,0.80983484,0.6428744,0.82143724,0.7405896,0.8702948,0.6655009,0.83275044,0.70709014,0.85354507,0.72567344,0.8628367,0.7417511,0.87087554
98255,0.71121085,0.8556054,0.739498,0.869749,0.6540444,0.8270222,0.6929982,0.8464991,0.7311766,0.8655883,0.76401216,0.88200605,0.74246824,0.8712341,0.826067,0.9130335,0.7853614,0.8926807,0.8017139,0.900857
98256,0.60831016,0.8041551,0.6035027,0.8017514,0.5441901,0.7720951,0.6409892,0.8204946,0.60773075,0.8038654,0.65985787,0.82992893,0.6115116,0.8057558,0.6426296,0.8213148,0.66158444,0.8307922,0.6758014,0.8379007
98257,0.6924006,0.8462003,0.7084525,0.85422623,0.6437111,0.82185555,0.71013224,0.8550661,0.66233313,0.83116657,0.6912075,0.84560376,0.6579309,0.8289654,0.75025606,0.87512803,0.7442482,0.8721241,0.7382289,0.86911446
98258,0.5766579,0.78832895,0.6140858,0.8070429,0.5076825,0.7538413,0.57682145,0.7884107,0.52912104,0.7645605,0.56928146,0.7846407,0.6147686,0.8073843,0.56767964,0.7838398,0.6348231,0.81741154,0.62540466,0.8127023
98259,0.64205945,0.8210297,0.59862196,0.799311,0.55928165,0.7796408,0.57968056,0.7898403,0.6418315,0.82091576,0.7519346,0.87596726,0.73781693,0.86890846,0.699438,0.849719,0.7450255,0.87251276,0.79584146,0.8979207
98260,0.69790864,0.8489543,0.7080643,0.85403216,0.657036,0.82851803,0.72565806,0.862829,0.6736146,0.8368073,0.71050453,0.85525227,0.68318963,0.8415948,0.7811345,0.89056724,0.73314273,0.86657137,0.75057626,0.8752881
98261,0.67206824,0.8360341,0.66888,0.83444,0.61303324,0.80651665,0.643994,0.821997,0.68071973,0.84035987,0.736669,0.86833453,0.7246613,0.8623307,0.7044156,0.8522078,0.7345549,0.86727744,0.7550162,0.8775081
98262,0.6707728,0.8353864,0.63496536,0.8174827,0.60591656,0.80295825,0.6735423,0.83677113,0.6467025,0.82335126,0.6996564,0.84982824,0.6666297,0.83331484,0.7348143,0.86740714,0.7357916,0.86789584,0.75353247,0.8767662
98263,0.7537116,0.8768558,0.7345098,0.8672549,0.67747235,0.8387362,0.6868092,0.8434046,0.75447977,0.8772399,0.8060316,0.9030158,0.76624465,0.8831223,0.8066441,0.90332204,0.7826635,0.8913318,0.8306133,0.9153067
98264,0.7602501,0.88012505,0.6867098,0.84335494,0.65145624,0.8257281,0.6831369,0.84156847,0.72928774,0.8646439,0.7988173,0.89940864,0.69644594,0.848223,0.8076474,0.90382373,0.75944126,0.8797206,0.7772938,0.8886469
98265,0.74260336,0.87130165,0.705403,0.8527015,0.64902306,0.8245115,0.64015424,0.8200771,0.7228117,0.86140585,0.8251515,0.9125757,0.7103392,0.8551696,0.78135943,0.8906797,0.7668036,0.8834018,0.78429437,0.8921472
98266,0.7679861,0.883993,0.7209872,0.8604936,0.6556568,0.8278284,0.71362436,0.8568122,0.70480317,0.8524016,0.77837133,0.88918567,0.71086335,0.8554317,0.7751086,0.8875543,0.7800336,0.8900168,0.7808684,0.8904342
98267,0.66740125,0.83370066,0.67260766,0.83630383,0.5969877,0.79849386,0.66503865,0.8325193,0.678866,0.839433,0.6761679,0.838084,0.669876,0.834938,0.72799397,0.863997,0.7384683,0.86923414,0.72370076,0.8618504
98268,0.7077061,0.85385305,0.7128669,0.85643345,0.6204839,0.81024194,0.6675987,0.83379936,0.67311776,0.8365589,0.7437525,0.87187624,0.67273915,0.8363696,0.76167655,0.8808383,0.7056877,0.8528439,0.75696635,0.8784832
98269,0.6856289,0.84281445,0.66140366,0.8307018,0.6039139,0.80195695,0.6161275,0.80806375,0.6712881,0.835644,0.7318076,0.8659038,0.6791278,0.8395639,0.72009337,0.8600467,0.73488,0.86744,0.7434864,0.8717432
98270,0.664141,0.83207047,0.6457604,0.8228802,0.5654348,0.7827174,0.61696684,0.8084834,0.6358547,0.81792736,0.72718114,0.8635906,0.6887764,0.8443882,0.7134203,0.85671014,0.75916946,0.8795847,0.7317797,0.86588985
98271,0.6234858,0.8117429,0.59341484,0.7967074,0.5175307,0.75876534,0.5529689,0.7764845,0.6450387,0.82251936,0.74854636,0.8742732,0.7347928,0.8673964,0.70816076,0.8540804,0.73554885,0.8677744,0.7674941,0.88374704
98272,0.65062356,0.8253118,0.66737974,0.83368987,0.5873299,0.79366493,0.6194081,0.80970407,0.66888833,0.83444417,0.7917473,0.89587367,0.72771955,0.8638598,0.76666135,0.8833307,0.75068384,0.8753419,0.82549363,0.9127468
98273,0.6493621,0.82468104,0.70849484,0.85424745,0.59920716,0.7996036,0.6566403,0.82832015,0.6604867,0.83024335,0.7200667,0.8600334,0.7042289,0.85211444,0.779728,0.88986397,0.75440574,0.87720287,0.7868663,0.89343315
98274,0.65719926,0.82859963,0.6370843,0.8185421,0.56387085,0.78193545,0.62355614,0.81177807,0.6680738,0.8340369,0.8067628,0.9033814,0.7255279,0.86276394,0.74864525,0.87432265,0.7391056,0.8695528,0.78887725,0.8944386
98275,0.7189559,0.85947794,0.7162765,0.85813826,0.6202505,0.81012523,0.6572954,0.82864773,0.74802506,0.87401253,0.7876656,0.8938328,0.77701414,0.88850707,0.80190015,0.9009501,0.77663946,0.88831973,0.8068239,0.903412
98276,0.704846,0.852423,0.71798766,0.8589938,0.6363541,0.81817704,0.662565,0.8312825,0.7106333,0.85531664,0.71282303,0.8564115,0.694463,0.8472315,0.7868656,0.8934328,0.7546382,0.8773191,0.7345006,0.8672503
98277,0.57558,0.78779,0.5728712,0.7864356,0.4989516,0.74947584,0.5958002,0.7979001,0.5799698,0.78998494,0.6587595,0.82937974,0.6602872,0.8301436,0.6741524,0.8370762,0.7041365,0.85206825,0.71709883,0.8585494
98278,0.74276567,0.87138283,0.70356727,0.85178363,0.6702982,0.8351491,0.68186796,0.840934,0.7259874,0.8629937,0.8217821,0.91089106,0.74027896,0.8701395,0.7884251,0.89421254,0.7713902,0.8856951,0.798705,0.8993525
98279,0.6993053,0.84965265,0.6797891,0.83989453,0.6064279,0.80321395,0.6839902,0.8419951,0.68722844,0.8436142,0.75863034,0.87931514,0.7207775,0.86038876,0.7828845,0.89144224,0.7619338,0.8809669,0.7771634,0.8885817
98280,0.6838653,0.84193265,0.6908411,0.84542054,0.6220778,0.8110389,0.6835196,0.8417598,0.63741636,0.8187082,0.68554693,0.84277344,0.65346456,0.8267323,0.71909595,0.859548,0.7263176,0.8631588,0.70907456,0.85453725
98281,0.68099046,0.8404952,0.6622579,0.83112895,0.5784793,0.78923965,0.63100374,0.81550187,0.6878332,0.8439166,0.7469904,0.8734952,0.7606261,0.88031304,0.7492504,0.8746252,0.7652656,0.8826328,0.78264034,0.89132017
98282,0.65297997,0.82649,0.70558125,0.8527906,0.6200476,0.8100238,0.6784422,0.8392211,0.6397449,0.81987244,0.6670922,0.8335461,0.6485996,0.8242998,0.7167113,0.85835564,0.71058774,0.85529387,0.71411055,0.8570553
98283,0.72417426,0.86208713,0.7217495,0.8608748,0.62406164,0.8120308,0.7004622,0.8502311,0.7131647,0.85658234,0.7696644,0.8848322,0.75078416,0.8753921,0.7935317,0.8967658,0.7717415,0.88587075,0.81517804,0.907589
98284,0.50255775,0.7512789,0.53833985,0.7691699,0.46211833,0.7310592,0.49393404,0.746967,0.5622476,0.78112376,0.6696638,0.8348319,0.69314915,0.84657454,0.6721786,0.8360893,0.7177815,0.8588908,0.7337953,0.86689764
98285,0.59187615,0.7959381,0.5891624,0.7945812,0.5244063,0.76220316,0.58898914,0.79449457,0.6007912,0.8003956,0.6730554,0.8365277,0.65131706,0.82565856,0.68152404,0.840762,0.73235846,0.8661792,0.7000266,0.85001326
98286,0.61066854,0.80533427,0.64869094,0.82434547,0.58943576,0.7947179,0.59127575,0.79563785,0.6429864,0.8214932,0.67352855,0.8367643,0.6655411,0.8327706,0.74478936,0.8723947,0.6975155,0.84875774,0.67341924,0.8367096
98287,0.69826424,0.8491321,0.6785141,0.83925706,0.6521145,0.82605726,0.6309513,0.81547564,0.69881463,0.8494073,0.77982944,0.88991475,0.68415534,0.8420777,0.81420124,0.9071006,0.75911665,0.8795583,0.74771136,0.8738557
98288,0.5555799,0.77778995,0.59826493,0.79913247,0.49801224,0.74900615,0.5364768,0.7682384,0.54623485,0.7731174,0.5528623,0.77643114,0.5712062,0.7856031,0.61488366,0.80744183,0.6180564,0.8090282,0.6068715,0.80343574
98289,0.67636645,0.8381832,0.6602687,0.8301344,0.5840192,0.7920096,0.63090825,0.8154541,0.6682533,0.83412665,0.77275074,0.88637537,0.7248633,0.86243165,0.7226667,0.8613334,0.75528085,0.8776404,0.79218435,0.8960922
98290,0.47357714,0.7367886,0.4929636,0.7464818,0.45862013,0.72931004,0.4192695,0.7096348,0.5242722,0.7621361,0.60098267,0.80049133,0.643744,0.821872,0.5415523,0.77077615,0.60435534,0.80217767,0.64597297,0.8229865
98291,0.71531075,0.8576554,0.66544974,0.83272487,0.5885406,0.7942703,0.6178963,0.80894816,0.7104691,0.85523456,0.83277595,0.916388,0.7353703,0.86768514,0.78629315,0.8931466,0.77121466,0.88560736,0.8019062,0.9009531
98292,0.69475037,0.84737515,0.69334507,0.84667253,0.60916924,0.8045846,0.64121735,0.8206087,0.7131972,0.8565986,0.7924307,0.8962153,0.75887144,0.8794357,0.78092766,0.8904638,0.75510573,0.87755287,0.8032218,0.9016109
98293,0.658795,0.8293975,0.64590216,0.8229511,0.5782173,0.78910863,0.604606,0.80230296,0.6417041,0.82085204,0.7340294,0.8670147,0.6956316,0.8478158,0.7071855,0.85359275,0.7456384,0.8728192,0.7612895,0.88064474
98294,0.7144561,0.85722804,0.6749753,0.83748764,0.61572146,0.80786073,0.66694236,0.8334712,0.71673965,0.8583698,0.801917,0.90095854,0.74951136,0.8747557,0.79162294,0.89581144,0.7931613,0.89658064,0.8082439,0.90412194
98295,0.6537398,0.8268699,0.6303286,0.8151643,0.5827815,0.7913908,0.6145164,0.8072582,0.6368652,0.81843257,0.75581276,0.8779064,0.7285495,0.86427474,0.72067976,0.8603399,0.7567488,0.8783744,0.80013704,0.9000685
98296,0.5706792,0.7853396,0.6160232,0.8080116,0.5056943,0.7528472,0.53749245,0.76874626,0.55846214,0.7792311,0.6062517,0.80312586,0.5890111,0.79450554,0.65285885,0.8264294,0.6391691,0.81958455,0.6493406,0.8246703
98297,0.7198292,0.8599146,0.68074465,0.8403723,0.60896283,0.8044814,0.67564034,0.8378202,0.6780563,0.8390281,0.73288834,0.8664442,0.69264835,0.8463242,0.73811984,0.8690599,0.76037323,0.8801866,0.77080023,0.8854001
98298,0.61385983,0.80692995,0.60714626,0.80357313,0.53237903,0.7661895,0.62196654,0.8109833,0.6123418,0.80617094,0.6926291,0.84631455,0.6822345,0.84111726,0.68720114,0.8436006,0.7211124,0.8605562,0.7322508,0.8661254
98299,0.68061435,0.8403072,0.68023086,0.8401154,0.60691106,0.80345553,0.63516814,0.81758404,0.68720484,0.8436024,0.77496386,0.8874819,0.72968924,0.8648446,0.75049794,0.87524897,0.71371245,0.8568562,0.77073956,0.8853698
98300,0.5958463,0.79792315,0.59519637,0.7975982,0.51999855,0.7599993,0.56380284,0.7819014,0.6057354,0.8028677,0.7295189,0.86475945,0.692361,0.8461805,0.70715517,0.8535776,0.69409287,0.84704643,0.76487243,0.8824362
98301,0.6086069,0.8043034,0.5758858,0.7879429,0.49088007,0.74544,0.5252744,0.7626372,0.6452328,0.8226164,0.75993466,0.87996733,0.7153454,0.8576727,0.69880164,0.8494008,0.7155082,0.8577541,0.7709198,0.8854599
98302,0.7427697,0.87138486,0.7022091,0.85110456,0.6297654,0.8148827,0.6747325,0.8373662,0.72768706,0.86384356,0.7889257,0.8944628,0.72622967,0.86311483,0.75443256,0.8772163,0.7545824,0.8772912,0.7828208,0.8914104
98303,0.6844628,0.8422314,0.663809,0.83190453,0.58342975,0.7917149,0.60888624,0.8044431,0.69641376,0.8482069,0.8489756,0.9244878,0.76619375,0.8830969,0.7679682,0.8839841,0.7819133,0.89095664,0.8449924,0.9224962
98304,0.76541716,0.88270855,0.715363,0.8576815,0.66870296,0.8343515,0.67183304,0.8359165,0.7300422,0.8650211,0.8218131,0.91090655,0.75660264,0.8783013,0.80051,0.90025496,0.78330994,0.89165497,0.8032011,0.90160054
98305,0.69017375,0.8450869,0.665014,0.832507,0.5852922,0.7926461,0.61699975,0.8084999,0.67614734,0.8380737,0.7074163,0.85370815,0.676368,0.838184,0.7082943,0.85414714,0.707738,0.85386896,0.7305118,0.8652559
98306,0.65138054,0.82569027,0.6259701,0.81298506,0.5729756,0.7864878,0.59176016,0.7958801,0.61721575,0.8086079,0.7349875,0.86749375,0.65031815,0.8251591,0.7056293,0.8528147,0.7048344,0.85241723,0.71605515,0.8580276
98307,0.71743447,0.8587172,0.7215631,0.86078155,0.66738236,0.8336912,0.66809154,0.83404577,0.7136383,0.85681915,0.8066047,0.9033023,0.7416584,0.8708292,0.8086368,0.9043184,0.80143225,0.9007161,0.82421637,0.9121082
98308,0.5978385,0.79891926,0.6462803,0.82314014,0.49144474,0.74572235,0.60255885,0.8012794,0.57926846,0.7896342,0.636006,0.818003,0.6654605,0.8327303,0.6619413,0.83097064,0.70530844,0.8526542,0.6904167,0.84520835
98309,0.7281912,0.86409557,0.70262265,0.8513113,0.62360597,0.811803,0.6502768,0.8251384,0.7148212,0.8574106,0.7995088,0.8997544,0.744011,0.87200546,0.7998553,0.8999276,0.81257963,0.9062898,0.8220936,0.9110468
98310,0.70856273,0.85428137,0.66799307,0.83399653,0.63097763,0.8154888,0.60561424,0.8028071,0.68185204,0.84092605,0.7540042,0.8770021,0.7039484,0.8519742,0.71627367,0.85813683,0.7202649,0.86013246,0.77401793,0.88700897
98311,0.6461578,0.8230789,0.63705003,0.818525,0.55778646,0.77889323,0.5752723,0.78763616,0.6520889,0.82604444,0.7433374,0.8716687,0.708193,0.85409653,0.7103418,0.8551709,0.74151134,0.8707557,0.76388127,0.8819406
98312,0.65263677,0.8263184,0.6856611,0.84283054,0.5778122,0.7889061,0.61924255,0.8096213,0.6728473,0.83642364,0.7186752,0.85933757,0.74465835,0.8723292,0.72655225,0.8632761,0.6842389,0.84211946,0.7542113,0.87710565
98313,0.66374576,0.8318729,0.6564336,0.8282168,0.5935796,0.79678977,0.6175475,0.80877376,0.65621233,0.82810616,0.77632904,0.8881645,0.6983508,0.8491754,0.7585876,0.8792938,0.73970354,0.86985177,0.79788554,0.89894277
98314,0.76220214,0.8811011,0.71414924,0.8570746,0.674454,0.837227,0.6837776,0.8418888,0.74597466,0.87298733,0.80334663,0.9016733,0.7153207,0.85766035,0.7858081,0.89290404,0.76369536,0.8818477,0.7813282,0.8906641
98315,0.65221,0.826105,0.6831966,0.8415983,0.6092247,0.80461234,0.6437208,0.82186043,0.66929996,0.83465,0.74954903,0.8747745,0.71856904,0.8592845,0.7261807,0.86309034,0.74988544,0.8749427,0.76900136,0.8845007
98316,0.7895371,0.89476854,0.79212564,0.89606285,0.72160435,0.8608022,0.7014513,0.85072565,0.74498975,0.8724949,0.7910914,0.8955457,0.7339767,0.86698836,0.811149,0.9055745,0.7354972,0.8677486,0.7794488,0.8897244
98317,0.70389557,0.8519478,0.66203904,0.8310195,0.60129356,0.8006468,0.5842333,0.79211664,0.73102236,0.8655112,0.8631445,0.93157226,0.7772094,0.8886047,0.7709646,0.8854823,0.77750695,0.8887535,0.84558153,0.92279077
98318,0.7466433,0.87332165,0.68855906,0.8442795,0.60603154,0.80301577,0.6664625,0.8332312,0.7260338,0.8630169,0.78246754,0.8912338,0.72650737,0.8632537,0.7773241,0.88866204,0.77185905,0.8859295,0.7929774,0.89648867
