Unnamed: 0,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_doordash_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_doordash_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_apple_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_apple_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_samsara_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_samsara_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_yelp_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_yelp_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_match_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_match_pm_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_i2c_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_i2c_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_adobe_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_adobe_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_amazon_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_amazon_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_rowan_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_rowan_ux_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_google_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_google_ux_Score
3134,0.7508726,0.8754363,0.70238966,0.85119486,0.70311636,0.8515582,0.63945186,0.81972593,0.71985674,0.85992837,0.7424827,0.87124133,0.6676154,0.8338077,0.73915124,0.8695756,0.6944066,0.8472033,0.7280532,0.8640266
3135,0.77417743,0.8870887,0.7067958,0.8533979,0.71431243,0.8571562,0.6372932,0.8186466,0.7024772,0.8512386,0.6898502,0.8449251,0.632954,0.816477,0.6862392,0.8431196,0.65865195,0.829326,0.66352344,0.8317617
3136,0.716506,0.858253,0.71115863,0.8555793,0.66831005,0.834155,0.6206451,0.8103225,0.6685746,0.8342873,0.6975135,0.8487568,0.65317285,0.8265864,0.7198137,0.85990685,0.67219996,0.8361,0.69804573,0.84902287
3137,0.7273494,0.8636747,0.64405125,0.82202566,0.6462209,0.82311046,0.6042595,0.80212975,0.65015364,0.8250768,0.6890571,0.84452856,0.6019726,0.8009863,0.6902679,0.84513396,0.640085,0.8200425,0.6713474,0.8356737
3138,0.65769994,0.82885,0.622043,0.8110215,0.61409354,0.8070468,0.58392215,0.7919611,0.60575545,0.8028777,0.60871077,0.8043554,0.5615298,0.78076494,0.62597847,0.81298923,0.6043439,0.80217195,0.611256,0.805628
3139,0.760537,0.8802685,0.69286263,0.8464313,0.71943855,0.8597193,0.63749766,0.81874883,0.6885451,0.84427255,0.7485204,0.8742602,0.6274078,0.8137039,0.7348529,0.86742646,0.69429356,0.84714675,0.72344035,0.8617202
3140,0.77449536,0.8872477,0.67042494,0.83521247,0.69291717,0.84645855,0.6185007,0.80925035,0.6830789,0.84153944,0.74150026,0.8707501,0.65320003,0.8266,0.71618676,0.8580934,0.66585207,0.83292603,0.71845907,0.85922956
3141,0.63844657,0.8192233,0.6461212,0.82306063,0.6102878,0.8051439,0.5376938,0.76884687,0.57900035,0.7895002,0.6348643,0.81743217,0.56153834,0.78076917,0.6139527,0.8069763,0.6311209,0.81556046,0.6418269,0.82091343
3142,0.7777457,0.88887286,0.7282346,0.86411726,0.718009,0.8590045,0.6594418,0.8297209,0.7056207,0.8528104,0.7427472,0.8713736,0.6924678,0.8462339,0.73729897,0.8686495,0.720896,0.860448,0.74466515,0.8723326
3143,0.6753732,0.8376866,0.64889455,0.8244473,0.6022165,0.80110824,0.57200396,0.786002,0.61881214,0.80940604,0.6587831,0.82939154,0.63951206,0.81975603,0.6401855,0.82009274,0.6350881,0.81754404,0.67030776,0.8351539
3144,0.73764217,0.8688211,0.6796371,0.83981854,0.713976,0.856988,0.5945507,0.79727536,0.7035978,0.8517989,0.72477984,0.8623899,0.618559,0.8092795,0.7366484,0.86832416,0.6606347,0.8303174,0.6784805,0.83924025
3145,0.6613489,0.8306744,0.6271007,0.81355035,0.5808289,0.79041445,0.5945803,0.79729015,0.61377466,0.8068873,0.5965056,0.7982528,0.6075038,0.8037519,0.60891503,0.80445755,0.5888196,0.7944098,0.59553474,0.7977674
3146,0.7508505,0.8754252,0.69013554,0.84506774,0.6913327,0.84566635,0.63193905,0.8159695,0.7087801,0.85439,0.7546702,0.8773351,0.6898004,0.8449002,0.7201015,0.86005074,0.68494534,0.8424727,0.714553,0.8572765
3147,0.73374265,0.86687136,0.6809387,0.84046936,0.6847297,0.84236485,0.6708026,0.8354013,0.67717767,0.83858883,0.7007586,0.8503793,0.63117343,0.8155867,0.71736085,0.8586804,0.694687,0.8473435,0.6961085,0.8480543
3148,0.7328585,0.8664292,0.6626698,0.8313349,0.65920603,0.829603,0.5854554,0.7927277,0.7083545,0.85417724,0.7583736,0.8791868,0.7190027,0.85950136,0.7155778,0.8577889,0.6826771,0.8413385,0.743274,0.871637
3149,0.73831666,0.8691583,0.6504419,0.82522094,0.64784974,0.8239249,0.6075879,0.8037939,0.6550597,0.82752985,0.70932424,0.8546621,0.6245134,0.8122567,0.65823436,0.8291172,0.64015555,0.8200778,0.6832094,0.8416047
3150,0.7484611,0.87423056,0.6296847,0.81484234,0.6854949,0.84274745,0.58226997,0.79113495,0.66282433,0.8314122,0.71899444,0.8594972,0.56578135,0.7828907,0.6836999,0.8418499,0.622717,0.8113585,0.6736553,0.83682764
3153,0.7365771,0.8682885,0.65470034,0.82735014,0.6724017,0.83620083,0.6293609,0.81468046,0.69089496,0.8454475,0.7205541,0.86027706,0.66083145,0.8304157,0.6955149,0.84775746,0.66976154,0.83488077,0.7063693,0.85318464
3155,0.71246713,0.8562336,0.6358914,0.8179457,0.6281637,0.81408185,0.5422752,0.7711376,0.6445496,0.8222748,0.6884912,0.8442456,0.60136306,0.80068153,0.6400787,0.8200394,0.6075885,0.80379426,0.65675104,0.8283755
3156,0.8149731,0.90748656,0.716837,0.85841846,0.73038536,0.86519265,0.6698837,0.83494186,0.7269714,0.8634857,0.7246057,0.86230284,0.6507017,0.8253509,0.71437186,0.85718596,0.67562985,0.8378149,0.7265948,0.8632974
3157,0.7790244,0.8895122,0.69484246,0.8474212,0.72563636,0.8628182,0.64525795,0.822629,0.7371341,0.86856705,0.7571404,0.8785702,0.6703243,0.83516216,0.72988045,0.8649402,0.6908552,0.84542763,0.736235,0.8681175
3158,0.68019366,0.84009683,0.62856776,0.81428385,0.6076282,0.8038141,0.578614,0.789307,0.6247419,0.81237096,0.64543337,0.8227167,0.6037402,0.8018701,0.63677275,0.8183864,0.608583,0.8042915,0.61697924,0.8084896
3159,0.6952586,0.8476293,0.62749135,0.8137457,0.68306273,0.8415314,0.53929216,0.76964605,0.6719959,0.83599794,0.69511795,0.847559,0.6267038,0.81335187,0.67301536,0.8365077,0.61198634,0.8059932,0.66717494,0.83358747
3160,0.7344222,0.8672111,0.6506425,0.82532126,0.6337489,0.81687444,0.5945487,0.79727435,0.6646681,0.83233404,0.7251047,0.86255234,0.64503247,0.8225162,0.70319045,0.8515952,0.661113,0.8305565,0.70070136,0.8503507
3161,0.81420565,0.9071028,0.77337873,0.88668936,0.74069095,0.8703455,0.69810605,0.849053,0.75545675,0.87772834,0.7466341,0.87331706,0.68816036,0.8440802,0.7561768,0.8780884,0.7083527,0.85417634,0.76906824,0.8845341
3162,0.69220424,0.8461021,0.63258374,0.81629187,0.619561,0.8097805,0.5945737,0.79728687,0.59301233,0.79650617,0.64336085,0.8216804,0.56097037,0.78048515,0.6631907,0.83159536,0.6005039,0.80025196,0.6114379,0.80571896
3186,0.80664456,0.9033223,0.7260456,0.8630228,0.69252056,0.8462603,0.66080844,0.8304042,0.75378615,0.87689304,0.74048233,0.87024117,0.67860115,0.8393006,0.72464085,0.8623204,0.69886196,0.849431,0.75530493,0.87765247
3225,0.6795162,0.8397581,0.7092189,0.8546095,0.652085,0.82604253,0.6541213,0.82706064,0.64104223,0.8205211,0.55378073,0.7768904,0.55377126,0.7768856,0.61352855,0.80676425,0.6024865,0.80124325,0.5757946,0.7878973
3315,0.7206319,0.8603159,0.6679733,0.83398664,0.6986319,0.84931594,0.62247694,0.81123847,0.6533903,0.82669514,0.73222256,0.8661113,0.6417993,0.8208996,0.7114204,0.8557102,0.70399666,0.8519983,0.7342088,0.8671044
3321,0.6788809,0.83944046,0.6287167,0.81435835,0.62839615,0.8141981,0.6043863,0.80219316,0.61834586,0.8091729,0.68072355,0.8403618,0.5994603,0.7997302,0.6860509,0.84302545,0.63991475,0.8199574,0.67261547,0.83630776
3332,0.72136515,0.8606826,0.7061343,0.85306716,0.7683569,0.88417846,0.66091037,0.8304552,0.65325475,0.8266274,0.67272544,0.8363627,0.579115,0.78955746,0.72304344,0.8615217,0.71728706,0.85864353,0.6965376,0.8482688
5877,0.660728,0.830364,0.70425063,0.8521253,0.61977935,0.8098897,0.5898416,0.7949208,0.6206901,0.81034505,0.6009053,0.80045265,0.5841228,0.7920614,0.62994826,0.8149741,0.66354966,0.83177483,0.6509831,0.82549155
5981,0.75076056,0.8753803,0.65676296,0.8283815,0.72938174,0.8646909,0.6275574,0.8137787,0.72769284,0.8638464,0.67494166,0.8374708,0.5869268,0.7934634,0.69691145,0.8484557,0.6359103,0.81795514,0.6429653,0.82148266
6043,0.7087563,0.85437816,0.63057077,0.8152854,0.6113248,0.8056624,0.57144874,0.7857244,0.6503937,0.82519686,0.6862689,0.84313446,0.6211234,0.81056166,0.6127877,0.80639386,0.6460669,0.82303345,0.64340585,0.82170296
6078,0.69620717,0.8481036,0.6003991,0.8001995,0.6048553,0.80242765,0.5524087,0.77620435,0.6418333,0.82091665,0.6797881,0.83989406,0.59147143,0.7957357,0.6109257,0.80546284,0.6328961,0.8164481,0.64930445,0.8246522
6081,0.78898394,0.894492,0.69886124,0.8494306,0.7029079,0.85145396,0.7188313,0.85941565,0.7226515,0.86132574,0.75968516,0.8798426,0.705722,0.852861,0.7292459,0.86462295,0.7456236,0.8728118,0.7449614,0.8724807
6082,0.7423345,0.87116724,0.6728114,0.8364057,0.6712264,0.8356132,0.64081883,0.8204094,0.7044474,0.8522237,0.737892,0.86894596,0.70622015,0.8531101,0.70165145,0.8508257,0.73253685,0.8662684,0.74538004,0.87269
6090,0.6636758,0.8318379,0.62880385,0.8144019,0.62857294,0.8142865,0.62053245,0.81026626,0.6061988,0.8030994,0.6057911,0.80289555,0.60721827,0.80360913,0.6449891,0.8224945,0.6410414,0.8205207,0.6225492,0.8112746
6127,0.7710379,0.8855189,0.8013209,0.90066046,0.7760339,0.88801694,0.6631589,0.83157945,0.7753509,0.88767546,0.7753488,0.8876744,0.7244353,0.86221766,0.79816544,0.8990827,0.7323422,0.8661711,0.76581335,0.8829067
6211,0.7571031,0.87855154,0.7237201,0.86186004,0.72878397,0.864392,0.5992242,0.7996121,0.7124993,0.8562497,0.755526,0.87776303,0.6926582,0.8463291,0.7309694,0.8654847,0.6939133,0.8469566,0.7326888,0.8663444
6213,0.75041026,0.87520516,0.63264483,0.81632245,0.60830945,0.80415475,0.5764231,0.7882116,0.6776719,0.83883595,0.69573545,0.8478677,0.61901236,0.8095062,0.64616674,0.8230834,0.65296614,0.8264831,0.6718391,0.83591956
6214,0.7099103,0.85495514,0.6542222,0.8271111,0.65648586,0.8282429,0.5735661,0.78678304,0.6250632,0.8125316,0.67259985,0.8362999,0.61664456,0.8083223,0.6414149,0.82070744,0.63318723,0.81659365,0.6628108,0.8314054
6231,0.67438745,0.8371937,0.654191,0.8270955,0.6161777,0.80808884,0.5899039,0.7949519,0.61261916,0.8063096,0.6401719,0.82008594,0.6285293,0.81426466,0.6546977,0.8273488,0.65690184,0.8284509,0.6756046,0.8378023
6232,0.7621199,0.88105994,0.7034808,0.85174036,0.7287966,0.8643983,0.66127384,0.8306369,0.6772939,0.83864695,0.6894368,0.8447184,0.61361766,0.8068088,0.71196556,0.8559828,0.6922053,0.84610265,0.7069592,0.8534796
6233,0.7335736,0.86678684,0.6941743,0.84708714,0.70186853,0.85093427,0.5824971,0.79124856,0.6688028,0.83440137,0.6640482,0.8320241,0.55669034,0.77834517,0.6700528,0.8350264,0.64841425,0.8242071,0.62023115,0.8101156
6239,0.59642786,0.79821396,0.60917115,0.8045856,0.5816345,0.79081726,0.605872,0.80293596,0.5650454,0.7825227,0.58936226,0.79468113,0.58293134,0.79146564,0.6052722,0.8026361,0.6677959,0.83389795,0.6285238,0.8142619
6240,0.7180358,0.8590179,0.6497059,0.82485294,0.6358609,0.81793046,0.56734097,0.7836705,0.65622306,0.8281115,0.6800083,0.84000415,0.62681794,0.813409,0.63896966,0.81948483,0.65743417,0.8287171,0.65636736,0.82818365
6254,0.68608296,0.8430415,0.7519055,0.8759527,0.6388769,0.81943846,0.6320626,0.81603134,0.6809143,0.84045714,0.6450868,0.8225434,0.66804135,0.8340207,0.7054347,0.85271734,0.6696783,0.8348391,0.66970456,0.8348523
6255,0.604748,0.802374,0.5862878,0.79314387,0.59557134,0.79778564,0.5187465,0.75937325,0.58852494,0.79426247,0.60695547,0.80347776,0.6141451,0.8070725,0.58522236,0.7926112,0.6316531,0.81582654,0.6237255,0.8118627
6342,0.629222,0.81461096,0.6306471,0.8153236,0.59075665,0.7953783,0.52432775,0.7621639,0.62845707,0.81422853,0.6193632,0.8096816,0.6109874,0.8054937,0.63316494,0.81658244,0.5798795,0.78993976,0.58049953,0.79024976
7630,0.588815,0.7944075,0.64618325,0.8230916,0.5278512,0.7639256,0.59339285,0.7966964,0.58475614,0.79237807,0.56613505,0.7830675,0.5820892,0.7910446,0.6381651,0.81908256,0.6141845,0.80709225,0.6512649,0.82563245
7654,0.6542033,0.82710165,0.66582793,0.832914,0.63335586,0.8166779,0.55123377,0.7756169,0.60329175,0.8016459,0.6149062,0.8074531,0.59140325,0.7957016,0.59540373,0.79770184,0.61292636,0.8064632,0.61460245,0.8073012
8890,0.6630305,0.83151525,0.6227037,0.81135184,0.632246,0.816123,0.59457344,0.79728675,0.6332158,0.8166079,0.7149689,0.85748446,0.64551246,0.82275623,0.732986,0.866493,0.73252904,0.8662645,0.75420225,0.8771011
8916,0.5636076,0.7818038,0.59379107,0.7968955,0.5735121,0.78675604,0.5126047,0.75630236,0.5281874,0.7640937,0.5096404,0.7548202,0.5342928,0.7671464,0.5402634,0.7701317,0.5859884,0.7929942,0.5413562,0.7706781
9028,0.6932844,0.8466422,0.6722909,0.83614546,0.6439674,0.8219837,0.63163126,0.8158156,0.631786,0.815893,0.6805121,0.84025604,0.6413185,0.8206593,0.6983739,0.84918696,0.64703405,0.823517,0.6978783,0.8489392
9066,0.70034486,0.8501724,0.63404244,0.81702125,0.63167,0.815835,0.5732074,0.7866037,0.6239296,0.8119648,0.60740286,0.8037014,0.53489196,0.767446,0.6223154,0.8111577,0.6020407,0.8010204,0.59810656,0.7990533
9445,0.72887397,0.864437,0.7165884,0.8582942,0.67708933,0.83854467,0.6964154,0.8482077,0.67105687,0.83552843,0.68048215,0.8402411,0.6546266,0.8273133,0.70859885,0.8542994,0.72319937,0.8615997,0.71051013,0.85525507
9542,0.7012625,0.85063124,0.7094896,0.8547448,0.61756724,0.80878365,0.6877878,0.8438939,0.6663052,0.8331526,0.63287616,0.8164381,0.5933144,0.7966572,0.6957414,0.8478707,0.6817033,0.84085166,0.6418571,0.8209286
9546,0.7206676,0.8603338,0.6842812,0.84214056,0.6146475,0.80732375,0.60004485,0.8000224,0.65021247,0.82510626,0.63991857,0.8199593,0.6270319,0.81351596,0.6659584,0.8329792,0.64741236,0.82370615,0.6248468,0.8124234
9547,0.5701277,0.78506386,0.5427741,0.77138704,0.53383017,0.7669151,0.5176648,0.7588324,0.4961695,0.7480848,0.48450756,0.7422538,0.46608746,0.73304373,0.5226629,0.76133144,0.545132,0.77256596,0.5065172,0.7532586
9583,0.69509083,0.8475454,0.65388894,0.8269445,0.67095435,0.8354772,0.63672376,0.8183619,0.64207137,0.8210357,0.6409268,0.8204634,0.60302556,0.8015128,0.66370654,0.8318533,0.6680347,0.83401734,0.67369455,0.8368473
9587,0.64537036,0.8226852,0.6279446,0.8139723,0.6324767,0.81623834,0.54964566,0.77482283,0.5489318,0.7744659,0.6127877,0.80639386,0.5427722,0.7713861,0.6110182,0.8055091,0.6360994,0.81804967,0.6451912,0.8225956
12037,0.7510388,0.8755194,0.7732754,0.8866377,0.7266406,0.8633203,0.6560299,0.82801497,0.7457248,0.8728624,0.7399966,0.86999834,0.7282395,0.86411977,0.7770776,0.88853884,0.7368601,0.86843,0.75264394,0.876322
12116,0.6703624,0.83518124,0.63369024,0.8168451,0.66589093,0.83294547,0.5939561,0.79697806,0.6243038,0.8121519,0.68727267,0.84363633,0.6107561,0.8053781,0.6839688,0.8419844,0.6713552,0.8356776,0.69236505,0.8461825
12122,0.7040459,0.85202295,0.62612605,0.813063,0.6404738,0.8202369,0.57067,0.785335,0.5970222,0.7985111,0.64804304,0.8240215,0.55066323,0.7753316,0.63695633,0.81847817,0.6079571,0.80397856,0.6035833,0.80179167
12124,0.56988263,0.7849413,0.572827,0.7864135,0.55721986,0.77860993,0.539943,0.7699715,0.5020855,0.7510427,0.5581622,0.7790811,0.5252359,0.76261795,0.5383607,0.76918036,0.5638044,0.7819022,0.58099246,0.79049623
12141,0.685355,0.8426775,0.61454797,0.807274,0.6024133,0.80120665,0.5589802,0.7794901,0.6519813,0.8259907,0.6729125,0.83645624,0.6414298,0.8207149,0.6114222,0.8057111,0.63284135,0.8164207,0.63946533,0.81973267
12143,0.6799264,0.8399632,0.6994337,0.84971684,0.6846267,0.84231335,0.5997936,0.79989684,0.63524574,0.8176229,0.6891277,0.84456384,0.60060185,0.80030096,0.70066315,0.85033154,0.6611104,0.8305552,0.6775833,0.8387916
12149,0.6885779,0.84428895,0.7194295,0.85971475,0.73358464,0.8667923,0.61528635,0.8076432,0.6897629,0.8448814,0.6556948,0.82784736,0.6855923,0.84279615,0.7108905,0.85544527,0.69119024,0.8455951,0.6923834,0.8461917
12161,0.6670084,0.8335042,0.5983963,0.79919815,0.60818505,0.8040925,0.5591577,0.77957886,0.619743,0.8098715,0.6723077,0.83615386,0.6032069,0.80160344,0.6343842,0.8171921,0.65424526,0.8271226,0.6467025,0.82335126
12252,0.6636783,0.83183914,0.68672186,0.8433609,0.62296754,0.81148374,0.65277267,0.82638633,0.6415299,0.82076496,0.6347014,0.8173507,0.6138903,0.80694515,0.70186514,0.8509326,0.68384016,0.8419201,0.68633914,0.84316957
12408,0.6560867,0.82804334,0.6612522,0.83062613,0.63869214,0.8193461,0.59886634,0.7994332,0.66026783,0.8301339,0.6899353,0.84496766,0.6696117,0.83480585,0.6868463,0.8434231,0.6891047,0.84455234,0.7220291,0.86101454
12409,0.64516467,0.82258236,0.6352458,0.8176229,0.58856547,0.79428273,0.56615466,0.78307736,0.6026416,0.8013208,0.6565399,0.82826996,0.6420768,0.82103837,0.6432462,0.8216231,0.658983,0.8294915,0.67211735,0.8360587
12410,0.79285765,0.8964288,0.7674151,0.8837075,0.7780134,0.88900673,0.65973127,0.82986563,0.74608076,0.8730404,0.75653934,0.8782697,0.70823216,0.8541161,0.77685726,0.8884286,0.7297964,0.8648982,0.75325114,0.87662554
12418,0.63477516,0.8173876,0.5817119,0.79085594,0.5997052,0.7998526,0.54019856,0.7700993,0.59995914,0.79997957,0.6869308,0.8434654,0.6227875,0.81139374,0.6416025,0.82080126,0.6603035,0.83015174,0.6957016,0.8478508
12422,0.6716317,0.83581585,0.5879034,0.7939517,0.638088,0.819044,0.5250539,0.762527,0.63585407,0.817927,0.7101823,0.85509115,0.6104306,0.8052153,0.6383352,0.8191676,0.63278604,0.816393,0.6895297,0.8447648
12435,0.6208154,0.8104077,0.5899994,0.7949997,0.5763937,0.78819686,0.57734406,0.78867203,0.5703453,0.78517264,0.5659111,0.7829555,0.57639086,0.78819543,0.5754433,0.78772163,0.5885609,0.7942804,0.58743656,0.7937183
12436,0.6528633,0.82643163,0.6190564,0.80952823,0.6178485,0.80892426,0.5997936,0.79989684,0.5832474,0.7916237,0.60228276,0.8011414,0.556062,0.778031,0.62325317,0.81162655,0.638811,0.8194055,0.5952668,0.7976334
12437,0.6401768,0.8200884,0.66555154,0.8327758,0.6348387,0.81741935,0.6130998,0.8065499,0.616745,0.8083725,0.64000714,0.82000357,0.6334022,0.8167011,0.6871684,0.8435842,0.6524247,0.82621235,0.67559326,0.8377966
12447,0.7276739,0.86383694,0.72802126,0.86401063,0.67839086,0.83919543,0.6877905,0.84389526,0.66691196,0.833456,0.6546949,0.82734746,0.635157,0.8175785,0.692622,0.846311,0.68631923,0.8431596,0.68211204,0.841056
12448,0.780737,0.89036846,0.6988361,0.84941804,0.7330013,0.8665006,0.65230405,0.826152,0.7541054,0.87705266,0.8025273,0.90126365,0.68943864,0.8447193,0.77403855,0.8870193,0.73599684,0.8679984,0.7568476,0.8784238
12449,0.725555,0.8627775,0.61599725,0.80799866,0.6535216,0.82676077,0.52751577,0.7637579,0.66915745,0.83457875,0.77486426,0.8874321,0.61854213,0.8092711,0.6618699,0.83093494,0.64944756,0.8247238,0.68738174,0.8436909
12450,0.6724489,0.83622444,0.6520775,0.8260387,0.62825704,0.8141285,0.5777451,0.78887254,0.61533403,0.807667,0.64450467,0.82225233,0.61697435,0.8084872,0.6481167,0.82405835,0.6397037,0.8198519,0.65484256,0.8274213
12451,0.7130789,0.8565395,0.65981746,0.8299087,0.71223295,0.8561165,0.549147,0.7745735,0.6569475,0.82847375,0.6447154,0.8223577,0.5559052,0.7779526,0.6519166,0.8259583,0.6204804,0.8102402,0.616899,0.8084495
12452,0.77620554,0.88810277,0.68193436,0.8409672,0.7024098,0.8512049,0.61657745,0.8082887,0.68946505,0.8447325,0.7085556,0.8542778,0.59904116,0.7995206,0.70024675,0.8501234,0.66268945,0.8313447,0.70312375,0.8515619
12453,0.6644743,0.8322371,0.6629011,0.8314506,0.60883176,0.8044159,0.62469316,0.8123466,0.606537,0.8032685,0.57701325,0.7885066,0.5661255,0.78306276,0.6493115,0.8246558,0.6104326,0.8052163,0.60935324,0.80467665
12454,0.7800832,0.8900416,0.72176147,0.86088073,0.68135524,0.8406776,0.6347426,0.8173713,0.75023526,0.87511766,0.75080776,0.8754039,0.7093723,0.85468614,0.72212803,0.861064,0.71854043,0.8592702,0.7353103,0.86765516
12455,0.7066177,0.85330886,0.6284405,0.81422025,0.6709786,0.8354893,0.61177266,0.8058863,0.59225273,0.79612637,0.6485237,0.82426184,0.5473707,0.77368534,0.6389793,0.81948966,0.6616941,0.830847,0.63776386,0.8188819
12456,0.79410315,0.8970516,0.7091377,0.85456884,0.73135805,0.865679,0.6037127,0.80185634,0.7351521,0.86757606,0.74182284,0.8709114,0.6480656,0.8240328,0.74388206,0.87194103,0.6524542,0.82622707,0.70730126,0.8536506
12457,0.6989062,0.8494531,0.6726848,0.8363424,0.6738169,0.83690846,0.5937176,0.7968588,0.68427396,0.842137,0.70420706,0.85210353,0.67557096,0.8377855,0.6958816,0.8479408,0.6587949,0.82939744,0.675456,0.837728
12458,0.74980915,0.8749046,0.72589076,0.8629454,0.7316008,0.8658004,0.6086408,0.8043204,0.7057557,0.85287786,0.74226516,0.8711326,0.60425544,0.8021277,0.75318414,0.87659204,0.69848716,0.8492436,0.6987611,0.84938055
12459,0.72301656,0.86150825,0.616442,0.808221,0.6269549,0.81347746,0.54099894,0.77049947,0.6800201,0.84001005,0.75770056,0.8788503,0.6854291,0.84271455,0.6844781,0.842239,0.64257365,0.8212868,0.7141679,0.8570839
12460,0.7676996,0.8838498,0.6898937,0.84494686,0.7045928,0.8522964,0.6291723,0.81458616,0.72574353,0.86287177,0.798381,0.8991905,0.6950116,0.8475058,0.75375366,0.87687683,0.7596152,0.8798076,0.76139474,0.88069737
12461,0.7507098,0.8753549,0.65120083,0.8256004,0.70504594,0.85252297,0.5913646,0.7956823,0.6597162,0.82985806,0.73673356,0.8683668,0.5953171,0.79765856,0.67797184,0.8389859,0.6684029,0.83420146,0.67943335,0.8397167
12462,0.70930105,0.8546505,0.6527703,0.82638514,0.6765088,0.8382544,0.59411395,0.797057,0.6482961,0.82414806,0.7363211,0.86816055,0.625659,0.8128295,0.6894183,0.84470916,0.71867514,0.85933757,0.71113825,0.8555691
12463,0.6444447,0.82222235,0.58013594,0.790068,0.6443801,0.82219005,0.55572224,0.7778611,0.6146375,0.80731875,0.68226254,0.84113127,0.624156,0.812078,0.6278422,0.8139211,0.6713674,0.8356837,0.67364013,0.83682007
12464,0.7754885,0.88774425,0.6847615,0.84238076,0.72140497,0.8607025,0.61245835,0.8062292,0.71119845,0.8555992,0.7729238,0.8864619,0.64398277,0.8219914,0.7385519,0.8692759,0.6828545,0.8414272,0.7203777,0.86018884
12465,0.7561717,0.87808585,0.7637578,0.8818789,0.72432107,0.86216056,0.6806686,0.8403343,0.7156123,0.85780615,0.69739634,0.84869814,0.706408,0.853204,0.73831534,0.8691577,0.69870317,0.8493516,0.72254086,0.8612704
12466,0.63078105,0.8153905,0.5812293,0.79061466,0.5645155,0.78225774,0.4923623,0.74618113,0.5815586,0.7907793,0.6700021,0.83500105,0.5746844,0.7873422,0.60593545,0.8029677,0.6104952,0.8052476,0.62978816,0.8148941
12467,0.6598947,0.82994735,0.63626325,0.8181316,0.6234625,0.8117312,0.5950992,0.7975496,0.60085034,0.8004252,0.71944344,0.8597217,0.6185747,0.8092873,0.7343808,0.86719036,0.71547484,0.8577374,0.71610844,0.8580542
12468,0.7311146,0.8655573,0.6303144,0.8151572,0.65352166,0.8267608,0.5602741,0.78013706,0.7088226,0.8544113,0.7628627,0.88143134,0.70447904,0.8522395,0.6869776,0.8434888,0.67446625,0.8372331,0.73549753,0.86774874
12469,0.4789396,0.73946977,0.53401494,0.76700747,0.4588986,0.7294493,0.44231987,0.72115993,0.45517617,0.72758806,0.47975928,0.7398796,0.47825688,0.7391285,0.5254252,0.7627126,0.5711165,0.7855582,0.555262,0.77763104
12470,0.77844286,0.88922143,0.7170056,0.8585028,0.73393345,0.8669667,0.6623374,0.8311687,0.72406507,0.86203253,0.727767,0.8638835,0.6720265,0.83601326,0.75860274,0.87930137,0.68285084,0.8414254,0.727762,0.863881
12471,0.7931726,0.8965863,0.7631037,0.88155186,0.70857596,0.854288,0.68005764,0.8400288,0.7274083,0.86370414,0.74003464,0.8700173,0.67888653,0.83944327,0.7677211,0.8838606,0.74999654,0.8749983,0.7703393,0.8851696
12472,0.778985,0.8894925,0.7333994,0.8666997,0.70243025,0.8512151,0.6523734,0.82618666,0.72052157,0.8602608,0.7597214,0.8798607,0.6527873,0.82639366,0.75743985,0.8787199,0.73259246,0.86629623,0.73183167,0.86591583
12473,0.7025638,0.8512819,0.70594496,0.8529725,0.66326344,0.8316317,0.63894325,0.8194716,0.69990945,0.8499547,0.72225463,0.8611273,0.7242789,0.86213946,0.73389906,0.86694956,0.7174942,0.8587471,0.76660097,0.8833005
