Unnamed: 0,Modifiedgpt4o-on3.5_doordash_pm_Raw_Score,Modifiedgpt4o-on3.5_doordash_pm_Score,Modifiedgpt4o-on3.5_apple_pm_Raw_Score,Modifiedgpt4o-on3.5_apple_pm_Score,Modifiedgpt4o-on3.5_samsara_pm_Raw_Score,Modifiedgpt4o-on3.5_samsara_pm_Score,Modifiedgpt4o-on3.5_yelp_pm_Raw_Score,Modifiedgpt4o-on3.5_yelp_pm_Score,Modifiedgpt4o-on3.5_match_pm_Raw_Score,Modifiedgpt4o-on3.5_match_pm_Score,Modifiedgpt4o-on3.5_i2c_ux_Raw_Score,Modifiedgpt4o-on3.5_i2c_ux_Score,Modifiedgpt4o-on3.5_adobe_ux_Raw_Score,Modifiedgpt4o-on3.5_adobe_ux_Score,Modifiedgpt4o-on3.5_amazon_ux_Raw_Score,Modifiedgpt4o-on3.5_amazon_ux_Score,Modifiedgpt4o-on3.5_rowan_ux_Raw_Score,Modifiedgpt4o-on3.5_rowan_ux_Score,Modifiedgpt4o-on3.5_google_ux_Raw_Score,Modifiedgpt4o-on3.5_google_ux_Score
56654,0.7410891,0.87054455,0.7201546,0.86007726,0.6360089,0.8180045,0.64159775,0.8207989,0.748081,0.8740405,0.8326802,0.9163401,0.8137655,0.90688276,0.78331816,0.8916591,0.80329895,0.9016495,0.85147494,0.9257375
56656,0.601626,0.80081296,0.5840596,0.7920298,0.5611583,0.78057915,0.52733785,0.7636689,0.63259804,0.816299,0.6939577,0.84697884,0.67780703,0.83890355,0.65257436,0.82628715,0.698004,0.849002,0.7031045,0.85155225
56657,0.570565,0.7852825,0.5790302,0.78951514,0.4943778,0.7471889,0.50671226,0.7533561,0.6012883,0.80064416,0.71256596,0.85628295,0.6900119,0.845006,0.6662663,0.83313316,0.69861996,0.84931,0.72204524,0.8610226
56661,0.6677023,0.83385116,0.66419214,0.8320961,0.56384456,0.7819223,0.5869996,0.7934998,0.66992795,0.834964,0.7731402,0.8865701,0.68768036,0.8438402,0.73622894,0.8681145,0.74887896,0.8744395,0.7588843,0.87944216
56662,0.71556115,0.8577806,0.7090839,0.85454196,0.59288967,0.79644483,0.638926,0.819463,0.7193699,0.85968494,0.8073633,0.90368164,0.7472135,0.87360674,0.8083734,0.9041867,0.80027056,0.9001353,0.82604903,0.91302454
56725,0.62106836,0.8105342,0.628935,0.8144675,0.53174484,0.7658724,0.56823593,0.78411794,0.6181443,0.80907214,0.7239076,0.8619538,0.70032895,0.8501645,0.71672845,0.8583642,0.69918215,0.8495911,0.75708187,0.87854093
56795,0.54437506,0.77218753,0.60138595,0.800693,0.5202503,0.76012516,0.5532546,0.7766273,0.5804227,0.7902113,0.59989,0.799945,0.67962545,0.83981276,0.69839025,0.8491951,0.67615026,0.83807516,0.6827153,0.84135765
56796,0.56036764,0.7801838,0.5985902,0.79929507,0.53075224,0.7653761,0.53928185,0.7696409,0.6484995,0.82424974,0.6745199,0.83725995,0.7114252,0.8557126,0.7058698,0.8529349,0.66186297,0.8309315,0.69649804,0.848249
56797,0.7285361,0.86426806,0.6911663,0.84558314,0.6442657,0.8221328,0.63950276,0.8197514,0.7111963,0.85559815,0.7569211,0.8784605,0.6977128,0.8488564,0.7867824,0.8933912,0.749429,0.8747145,0.77322197,0.886611
56798,0.54577464,0.77288735,0.59153146,0.79576576,0.52132833,0.76066417,0.56637263,0.7831863,0.5785215,0.78926075,0.6389891,0.81949455,0.70106167,0.85053086,0.66919506,0.8345975,0.6793275,0.83966374,0.71547544,0.8577377
56799,0.66999614,0.8349981,0.65757346,0.82878673,0.5975841,0.79879206,0.6170436,0.8085218,0.69245964,0.8462298,0.7495494,0.8747747,0.7589592,0.8794796,0.75949466,0.87974733,0.7819614,0.8909807,0.81309396,0.90654695
56800,0.6598391,0.8299196,0.6478715,0.82393575,0.5814619,0.79073095,0.6386805,0.8193402,0.6123173,0.80615866,0.6593702,0.8296851,0.6135081,0.80675405,0.69225544,0.84612775,0.6752727,0.83763635,0.6728157,0.83640784
56801,0.6804416,0.8402208,0.6474857,0.82374287,0.5901339,0.79506695,0.59744537,0.7987227,0.6663803,0.83319014,0.7973737,0.8986869,0.71101624,0.8555081,0.7400408,0.8700204,0.7293602,0.8646801,0.7757963,0.88789815
56802,0.578415,0.78920746,0.5892782,0.7946391,0.55124354,0.7756218,0.56152326,0.7807616,0.57553077,0.7877654,0.67330855,0.8366543,0.65722704,0.8286135,0.67245317,0.8362266,0.70684624,0.8534231,0.67918575,0.8395929
56803,0.69933856,0.8496693,0.71742177,0.8587109,0.6726495,0.83632475,0.66119593,0.830598,0.71251714,0.8562586,0.74738204,0.873691,0.71271336,0.8563567,0.78216344,0.8910817,0.74068105,0.8703405,0.7765474,0.8882737
56804,0.70285517,0.85142756,0.6846857,0.84234285,0.62087965,0.8104398,0.64867455,0.82433724,0.71071506,0.8553575,0.8027788,0.90138936,0.7091422,0.8545711,0.81939375,0.9096969,0.7799125,0.88995624,0.77770746,0.8888537
56805,0.610687,0.8053435,0.59498286,0.79749143,0.54979426,0.7748971,0.6023942,0.8011971,0.5394652,0.7697326,0.6060061,0.8030031,0.5681403,0.78407013,0.63469833,0.8173492,0.67728496,0.8386425,0.6507244,0.8253622
56807,0.70707417,0.8535371,0.698297,0.8491485,0.6184825,0.80924124,0.6295012,0.8147506,0.71809196,0.859046,0.7699393,0.88496965,0.7775823,0.88879114,0.7622472,0.8811236,0.79404616,0.8970231,0.8147168,0.9073584
56809,0.7730061,0.88650304,0.72727823,0.8636391,0.67728037,0.8386402,0.6829129,0.8414564,0.75913453,0.87956727,0.81441426,0.90720713,0.76936114,0.88468057,0.8291887,0.91459435,0.8025931,0.90129656,0.82071245,0.9103562
56859,0.6061309,0.8030654,0.57914364,0.7895718,0.47973427,0.73986715,0.5705051,0.7852526,0.60458875,0.8022944,0.69141984,0.8457099,0.67456996,0.837285,0.6645657,0.83228284,0.69532347,0.84766173,0.6959324,0.8479662
56860,0.6412747,0.82063735,0.61067367,0.80533683,0.55325454,0.7766273,0.6863756,0.8431878,0.62807214,0.8140361,0.7464937,0.87324685,0.6815891,0.84079456,0.74887156,0.8744358,0.7325728,0.8662864,0.76342905,0.8817145
56861,0.65599823,0.8279991,0.6204657,0.8102329,0.5704519,0.785226,0.6433269,0.82166344,0.6502718,0.8251359,0.7089816,0.85449076,0.70837843,0.8541892,0.7342256,0.86711276,0.7355806,0.86779034,0.7570895,0.87854475
56862,0.72724867,0.86362433,0.7146109,0.8573054,0.5965785,0.79828924,0.6421687,0.8210844,0.679857,0.8399285,0.75656426,0.8782821,0.73202217,0.8660111,0.7520073,0.8760036,0.73873514,0.8693676,0.7567402,0.8783701
57384,0.77287257,0.8864363,0.736377,0.8681885,0.6629565,0.83147824,0.6609088,0.8304544,0.79491335,0.89745665,0.8679987,0.93399936,0.818397,0.9091985,0.8416127,0.92080635,0.7865038,0.8932519,0.8694643,0.93473214
57400,0.77579594,0.88789797,0.68791264,0.84395635,0.6555325,0.82776624,0.6173762,0.8086881,0.7333214,0.8666607,0.8047329,0.90236646,0.7339961,0.8669981,0.7748345,0.88741726,0.70458746,0.8522937,0.7880001,0.89400005
62042,0.6871517,0.84357584,0.6698502,0.83492506,0.6061679,0.80308396,0.6437751,0.82188755,0.6239655,0.81198275,0.64701885,0.82350945,0.64184916,0.8209246,0.66898954,0.83449477,0.69473994,0.84736997,0.68447536,0.8422377
63086,0.56767446,0.7838372,0.57782125,0.7889106,0.5177853,0.75889266,0.5103786,0.7551893,0.5960709,0.79803544,0.6814283,0.84071416,0.67415905,0.8370795,0.65022373,0.82511187,0.7004341,0.85021704,0.7084234,0.8542117
63087,0.65430677,0.8271534,0.6207681,0.81038404,0.5626369,0.7813184,0.66308546,0.83154273,0.6314299,0.81571496,0.7043184,0.8521592,0.7174045,0.85870224,0.6559073,0.82795364,0.6987419,0.84937096,0.7300645,0.86503226
83710,0.7516452,0.8758226,0.7763034,0.8881517,0.6851815,0.84259075,0.7290212,0.8645106,0.7992673,0.89963365,0.7743947,0.8871974,0.7725034,0.8862517,0.8285916,0.9142958,0.7784865,0.88924325,0.80189836,0.9009492
83711,0.7283575,0.8641788,0.7519969,0.87599844,0.6660092,0.8330046,0.64435565,0.8221778,0.67568463,0.83784235,0.6636553,0.83182764,0.66648674,0.83324337,0.7496766,0.8748383,0.7088527,0.8544264,0.6996727,0.84983635
86666,0.6147436,0.8073718,0.69435877,0.8471794,0.5787618,0.7893809,0.635669,0.8178345,0.654361,0.8271805,0.71766925,0.8588346,0.7547713,0.8773856,0.7949747,0.89748734,0.7974692,0.89873457,0.7914709,0.89573544
87779,0.81015146,0.9050757,0.78899914,0.89449954,0.72741914,0.86370957,0.71480924,0.8574046,0.77277535,0.8863877,0.7586014,0.8793007,0.7189877,0.85949385,0.78600943,0.8930047,0.7114849,0.85574245,0.7474493,0.87372464
97622,0.66711533,0.83355767,0.6536383,0.8268192,0.62546843,0.81273425,0.5726297,0.78631485,0.719571,0.8597855,0.841632,0.920816,0.77971435,0.8898572,0.7991999,0.8995999,0.773337,0.8866685,0.84088504,0.9204425
98134,0.595381,0.7976905,0.58065856,0.7903293,0.5566573,0.77832866,0.49506617,0.7475331,0.59101605,0.795508,0.6877554,0.8438777,0.67657167,0.8382858,0.67272913,0.83636457,0.65913653,0.82956827,0.7084701,0.85423505
98135,0.6321187,0.81605935,0.6309063,0.8154532,0.592556,0.796278,0.6078391,0.80391955,0.6337295,0.8168647,0.77395606,0.88697803,0.6960338,0.84801686,0.7618228,0.8809114,0.7575772,0.8787886,0.7937825,0.89689124
98136,0.5659298,0.7829649,0.5590831,0.77954155,0.5160781,0.75803906,0.5491778,0.77458894,0.5811674,0.7905837,0.6747155,0.83735776,0.6050955,0.80254775,0.68025786,0.8401289,0.6935206,0.8467603,0.7062423,0.85312116
98137,0.6238556,0.8119278,0.6102799,0.80513996,0.5182589,0.75912946,0.58928955,0.7946448,0.6124486,0.8062243,0.72328615,0.8616431,0.6997782,0.8498891,0.7151234,0.8575617,0.6896975,0.84484875,0.7442397,0.87211984
98138,0.6559494,0.8279747,0.6299179,0.81495893,0.57039726,0.7851986,0.5754312,0.7877156,0.65716076,0.8285804,0.7820293,0.89101464,0.7420964,0.8710482,0.7256287,0.8628143,0.7663542,0.8831771,0.7999933,0.89999664
98171,0.6109637,0.80548185,0.60079575,0.8003979,0.4998526,0.7499263,0.5579323,0.7789662,0.6631311,0.83156556,0.6909981,0.84549904,0.7145541,0.85727704,0.6685025,0.8342513,0.70592964,0.8529648,0.74008477,0.8700424
98172,0.50969183,0.7548459,0.56175894,0.7808795,0.44563562,0.7228178,0.48084277,0.7404214,0.5674633,0.78373164,0.5767354,0.7883677,0.62703085,0.8135154,0.6081494,0.8040747,0.5842272,0.7921136,0.59166664,0.79583335
98173,0.58374727,0.79187363,0.6220188,0.8110094,0.51120895,0.7556045,0.58569634,0.79284817,0.5660858,0.7830429,0.62958413,0.81479204,0.6370658,0.81853294,0.6439775,0.82198876,0.6918384,0.8459192,0.6994934,0.8497467
98245,0.55072576,0.77536285,0.59011805,0.795059,0.51481646,0.75740826,0.5550114,0.7775057,0.5502405,0.77512026,0.6057987,0.80289936,0.61241376,0.8062069,0.65314215,0.8265711,0.67021835,0.8351092,0.641703,0.8208515
98250,0.70777655,0.8538883,0.76925325,0.8846266,0.684301,0.8421505,0.69197583,0.8459879,0.6879288,0.8439644,0.6998384,0.8499192,0.67805374,0.83902687,0.7531569,0.87657845,0.704193,0.8520965,0.6880493,0.84402466
98251,0.56828856,0.7841443,0.53664607,0.76832306,0.46178016,0.7308901,0.528669,0.7643345,0.54597104,0.7729855,0.64104027,0.82052016,0.618837,0.8094185,0.59014535,0.7950727,0.66729677,0.8336484,0.6475792,0.8237896
98252,0.5736296,0.7868148,0.60653543,0.8032677,0.5264902,0.7632451,0.73604333,0.86802167,0.60422754,0.8021138,0.58033395,0.790167,0.5757129,0.78785646,0.61807674,0.8090384,0.6414629,0.82073146,0.583971,0.7919855
98253,0.6659529,0.83297646,0.65669036,0.8283452,0.594751,0.7973755,0.6332909,0.81664544,0.6485337,0.82426685,0.6771077,0.83855385,0.6267183,0.81335914,0.6865519,0.84327596,0.7261797,0.86308986,0.6969665,0.84848326
98254,0.6451236,0.8225618,0.69191885,0.8459594,0.57337207,0.78668606,0.6466955,0.82334775,0.66261506,0.83130753,0.7081734,0.8540867,0.7073908,0.8536954,0.7413846,0.8706923,0.74930286,0.87465143,0.7485759,0.87428796
98255,0.62238574,0.81119287,0.6023214,0.8011607,0.58554995,0.792775,0.60550445,0.80275226,0.60958314,0.80479157,0.6406847,0.82034236,0.5721148,0.7860574,0.63412386,0.8170619,0.6765864,0.8382932,0.6442754,0.8221377
98256,0.6577892,0.8288946,0.61509097,0.8075455,0.58208627,0.79104316,0.6483372,0.82416856,0.63154876,0.8157744,0.71204126,0.8560206,0.6025667,0.80128336,0.6888987,0.84444934,0.6837704,0.8418852,0.68083483,0.8404174
98257,0.6852008,0.8426004,0.72049415,0.8602471,0.64544034,0.82272017,0.7459153,0.87295765,0.6537862,0.8268931,0.65984935,0.8299247,0.62879163,0.8143958,0.7422064,0.87110317,0.7598819,0.879941,0.7252488,0.8626244
98258,0.58793116,0.7939656,0.61515296,0.8075765,0.5315224,0.7657612,0.59501946,0.79750973,0.53417057,0.7670853,0.5745749,0.7872875,0.60003537,0.8000177,0.58423907,0.7921195,0.6465626,0.8232813,0.6252715,0.8126358
98259,0.6905605,0.8452803,0.6358409,0.81792045,0.595288,0.797644,0.6265694,0.8132847,0.660947,0.83047354,0.78036046,0.89018023,0.7171493,0.8585746,0.74458605,0.872293,0.7763424,0.8881712,0.8008193,0.90040964
98260,0.76934934,0.88467467,0.758175,0.8790875,0.7095113,0.85475564,0.7406218,0.8703109,0.7711898,0.8855949,0.82392824,0.9119641,0.7851232,0.8925616,0.83693314,0.91846657,0.8061096,0.90305483,0.84614754,0.92307377
98261,0.73203695,0.8660185,0.6613542,0.8306771,0.6751524,0.8375762,0.66261065,0.8313053,0.69511414,0.84755707,0.7267719,0.8633859,0.6972651,0.8486326,0.74992335,0.8749617,0.7334384,0.8667192,0.75376153,0.87688076
98262,0.70384586,0.8519229,0.6227385,0.81136924,0.6005592,0.8002796,0.6604248,0.8302124,0.6601184,0.8300592,0.78239024,0.8911951,0.68444383,0.8422219,0.7396779,0.86983895,0.7637832,0.8818916,0.79995096,0.8999755
98263,0.4937066,0.7468533,0.5686176,0.7843088,0.5338981,0.76694906,0.5600066,0.7800033,0.54143447,0.77071726,0.57298934,0.7864947,0.5385971,0.76929855,0.598813,0.7994065,0.61407316,0.8070366,0.61073136,0.8053657
98264,0.65582335,0.8279117,0.6177341,0.80886704,0.5688844,0.7844422,0.6736759,0.83683795,0.5887929,0.79439646,0.6203717,0.81018585,0.5313511,0.76567554,0.66939485,0.8346974,0.6546049,0.82730246,0.63195,0.815975
98265,0.7248511,0.86242557,0.68578917,0.84289455,0.6289036,0.8144518,0.6271664,0.8135832,0.72314656,0.8615733,0.83199555,0.91599774,0.7296988,0.8648494,0.7641833,0.88209164,0.78813696,0.8940685,0.7974552,0.8987276
98266,0.82445896,0.9122295,0.7732717,0.88663584,0.7316587,0.86582935,0.729004,0.864502,0.7514274,0.8757137,0.79524016,0.8976201,0.7189865,0.85949326,0.8093611,0.90468055,0.7778697,0.88893485,0.78889763,0.8944488
98267,0.64630836,0.8231542,0.6551204,0.8275602,0.6153076,0.8076538,0.67948294,0.83974147,0.66935015,0.8346751,0.61402404,0.807012,0.6071801,0.80359006,0.6989216,0.84946084,0.73992527,0.86996263,0.6721545,0.8360772
98268,0.6483427,0.82417136,0.6492226,0.8246113,0.6021789,0.8010894,0.64106303,0.8205315,0.5929575,0.79647875,0.61763126,0.8088156,0.569481,0.7847405,0.66425645,0.8321282,0.6302223,0.81511116,0.64003205,0.820016
98269,0.6533271,0.82666355,0.6522773,0.8261386,0.5895448,0.7947724,0.619313,0.8096565,0.6535525,0.82677627,0.72729456,0.8636473,0.6843576,0.8421788,0.7312967,0.8656484,0.73629445,0.86814725,0.74414194,0.87207097
98270,0.63714755,0.8185738,0.64020884,0.8201044,0.5660362,0.7830181,0.6265458,0.8132729,0.6440285,0.8220142,0.71962,0.85981,0.68542755,0.8427138,0.7193675,0.85968375,0.7608977,0.8804488,0.7305579,0.86527896
98271,0.6039763,0.8019881,0.6032661,0.80163306,0.49675006,0.74837506,0.5506649,0.77533245,0.6122608,0.8061304,0.73974216,0.8698711,0.707417,0.8537085,0.68558407,0.84279203,0.7197952,0.8598976,0.76364565,0.8818228
98272,0.6784309,0.83921546,0.6656635,0.83283174,0.59787583,0.7989379,0.60915446,0.80457723,0.7278371,0.86391854,0.86670226,0.93335116,0.8000324,0.9000162,0.8364584,0.9182292,0.80487275,0.9024364,0.891856,0.945928
98273,0.6775249,0.83876246,0.70968807,0.85484403,0.58735144,0.7936757,0.64534765,0.8226738,0.6520071,0.82600355,0.7267097,0.86335486,0.71069014,0.8553451,0.78378105,0.8918905,0.7540581,0.87702906,0.7649255,0.88246274
98274,0.6572056,0.8286028,0.64010495,0.8200525,0.6141944,0.8070972,0.67057633,0.83528817,0.6621419,0.83107096,0.7707815,0.88539076,0.69531035,0.8476552,0.77426064,0.8871303,0.76742315,0.8837116,0.7828411,0.89142054
98275,0.6773855,0.8386928,0.6597899,0.82989496,0.62895155,0.8144758,0.6471473,0.82357365,0.72948635,0.8647432,0.7803768,0.8901884,0.7403907,0.8701954,0.8129231,0.90646154,0.78972137,0.8948607,0.8206236,0.9103118
98276,0.6708057,0.83540285,0.66503763,0.8325188,0.59219015,0.7960951,0.6720134,0.8360067,0.71055496,0.8552775,0.756793,0.8783965,0.7404204,0.8702102,0.78506804,0.892534,0.78685296,0.8934265,0.8082086,0.9041043
98277,0.65605056,0.8280253,0.64473283,0.8223664,0.5512217,0.77561086,0.64385724,0.8219286,0.6642235,0.8321117,0.7151123,0.85755616,0.6984216,0.8492108,0.72264236,0.8613212,0.7491386,0.8745693,0.75271934,0.8763597
98278,0.71073,0.85536504,0.6936748,0.8468374,0.63113815,0.81556904,0.7202274,0.86011374,0.7000828,0.8500414,0.79818875,0.89909434,0.7391918,0.8695959,0.78525037,0.8926252,0.782927,0.8914635,0.8101188,0.9050594
98279,0.67932343,0.8396617,0.67605376,0.8380269,0.6178124,0.8089062,0.69822824,0.8491141,0.6757786,0.8378893,0.69640803,0.848204,0.635005,0.8175025,0.7413223,0.87066114,0.7159175,0.8579588,0.6935464,0.8467732
98280,0.59380543,0.7969027,0.6063781,0.80318904,0.552958,0.776479,0.65770805,0.828854,0.5754187,0.78770936,0.64304066,0.8215203,0.63230944,0.8161547,0.6795082,0.8397541,0.71288306,0.8564415,0.69694704,0.84847355
98281,0.66011655,0.8300583,0.63929415,0.8196471,0.5865532,0.7932766,0.63833374,0.8191669,0.6705143,0.8352572,0.79911876,0.8995594,0.7498634,0.8749317,0.798974,0.899487,0.77505064,0.8875253,0.83375955,0.9168798
98282,0.6970397,0.84851986,0.73684007,0.86842,0.6867219,0.84336096,0.72120845,0.8606042,0.70367783,0.85183895,0.7387743,0.86938715,0.70670116,0.8533506,0.7768402,0.8884201,0.7796847,0.8898424,0.7707093,0.88535464
98283,0.704149,0.8520745,0.67627954,0.8381398,0.6363614,0.8181807,0.6663866,0.8331933,0.69137955,0.8456898,0.78676397,0.89338195,0.7079438,0.8539719,0.7549286,0.8774643,0.78368956,0.89184475,0.7956792,0.8978396
98284,0.5724269,0.78621346,0.5563699,0.77818495,0.5037761,0.75188804,0.52391946,0.76195973,0.615167,0.8075835,0.7407695,0.87038475,0.7297265,0.8648633,0.7239269,0.86196345,0.7643628,0.8821814,0.7949346,0.89746726
98285,0.48375374,0.74187684,0.5043379,0.75216895,0.40244582,0.7012229,0.48495477,0.7424774,0.49349684,0.74674845,0.57137954,0.7856898,0.5880697,0.79403484,0.5674926,0.7837463,0.6317247,0.81586236,0.5928735,0.7964368
98286,0.62979615,0.8148981,0.63673735,0.8183687,0.5737231,0.78686154,0.5807463,0.79037315,0.63662684,0.8183134,0.7272929,0.86364645,0.69829977,0.8491499,0.7328082,0.86640406,0.73102593,0.86551297,0.7506677,0.87533385
98287,0.6607481,0.83037406,0.6652888,0.8326444,0.60003006,0.80001503,0.6376561,0.81882805,0.66193503,0.83096755,0.7538382,0.8769191,0.673072,0.836536,0.7724016,0.8862008,0.752647,0.87632346,0.7374642,0.8687321
98288,0.587071,0.7935355,0.61466527,0.80733263,0.4898318,0.7449159,0.5570683,0.7785342,0.5692368,0.7846184,0.5630709,0.78153545,0.590582,0.795291,0.6087357,0.80436784,0.6365015,0.8182508,0.61385775,0.8069289
98289,0.6322534,0.8161267,0.5768218,0.7884109,0.57040745,0.7852037,0.63835716,0.8191786,0.5870556,0.79352784,0.6971259,0.84856296,0.6145785,0.80728924,0.6815237,0.84076184,0.73001546,0.86500776,0.725614,0.86280704
98290,0.55207586,0.77603793,0.535595,0.76779747,0.4587148,0.7293574,0.49912533,0.7495627,0.5333371,0.76666856,0.61448145,0.8072407,0.61272466,0.80636233,0.5594562,0.7797281,0.6249167,0.81245834,0.6542212,0.8271106
98291,0.6682203,0.83411014,0.64100766,0.82050383,0.59849495,0.7992475,0.6013659,0.80068296,0.63660234,0.8183012,0.74717355,0.8735868,0.68402636,0.8420132,0.7232853,0.86164266,0.73026705,0.8651335,0.7674094,0.88370466
98292,0.64918286,0.8245914,0.65663624,0.8283181,0.57682776,0.7884139,0.6269887,0.8134943,0.6800526,0.84002626,0.7377469,0.8688735,0.7127642,0.85638213,0.7374669,0.8687334,0.7365419,0.868271,0.7614939,0.88074696
98293,0.68795085,0.8439754,0.6638478,0.8319239,0.59968495,0.7998425,0.64657545,0.8232877,0.68969107,0.84484553,0.7740898,0.8870449,0.71808493,0.85904247,0.77422374,0.8871119,0.7856512,0.8928256,0.80009836,0.9000492
98294,0.6701466,0.8350733,0.62751234,0.81375617,0.60958195,0.804791,0.6366024,0.8183012,0.63835394,0.819177,0.71011615,0.8550581,0.63053006,0.81526506,0.70139176,0.85069585,0.7377304,0.8688652,0.70760953,0.85380477
98295,0.62506497,0.8125325,0.624286,0.81214297,0.5690242,0.7845121,0.6055455,0.80277276,0.62213236,0.81106615,0.72401893,0.86200947,0.6940282,0.84701407,0.7235267,0.86176336,0.7507479,0.87537396,0.78021055,0.89010525
98296,0.6542419,0.82712096,0.6764687,0.8382343,0.60982525,0.8049126,0.6131352,0.8065676,0.6493273,0.82466364,0.67402613,0.83701307,0.66747266,0.8337363,0.7536473,0.87682366,0.7249254,0.8624627,0.7267026,0.8633513
98297,0.677485,0.8387425,0.6893056,0.8446528,0.62944335,0.8147217,0.69191223,0.8459561,0.65810156,0.8290508,0.69792473,0.84896237,0.6872568,0.8436284,0.7437326,0.8718663,0.7876853,0.89384264,0.76970685,0.8848534
98298,0.71702135,0.8585107,0.68776476,0.8438824,0.63219845,0.8160992,0.64925337,0.8246267,0.7350367,0.8675183,0.8115673,0.90578365,0.7861731,0.89308655,0.78692776,0.89346385,0.7904447,0.8952223,0.828939,0.9144695
98299,0.72003067,0.86001533,0.720047,0.8600235,0.6269078,0.8134539,0.63805544,0.8190277,0.7173648,0.8586824,0.80027974,0.90013987,0.7556788,0.8778394,0.769432,0.88471603,0.7480519,0.87402594,0.8225405,0.91127026
98300,0.6705445,0.83527225,0.6534587,0.82672936,0.6259576,0.8129788,0.59424293,0.79712147,0.7081977,0.85409886,0.8162677,0.90813386,0.7719425,0.88597125,0.7999282,0.8999641,0.7673626,0.8836813,0.83287394,0.916437
98301,0.6054121,0.80270606,0.5769187,0.78845936,0.53900355,0.7695018,0.5280576,0.7640288,0.66759634,0.83379817,0.79654765,0.8982738,0.7589471,0.87947357,0.7282218,0.8641109,0.74024475,0.8701224,0.8083496,0.9041748
98302,0.72248125,0.8612406,0.6854336,0.8427168,0.62435305,0.8121765,0.67275524,0.8363776,0.7036598,0.8518299,0.76690364,0.8834518,0.7174965,0.85874826,0.7604779,0.88023895,0.75118226,0.87559116,0.7802737,0.89013684
98303,0.6408502,0.8204251,0.6197344,0.8098672,0.52791107,0.76395553,0.557276,0.778638,0.664454,0.832227,0.79508406,0.897542,0.73147976,0.8657399,0.7259067,0.86295336,0.7461752,0.87308764,0.7955716,0.8977858
98304,0.74307823,0.8715391,0.7217026,0.8608513,0.6637155,0.83185774,0.6495236,0.8247618,0.69703674,0.8485184,0.8067225,0.90336126,0.6924691,0.84623456,0.78815466,0.8940773,0.7872838,0.8936419,0.78146386,0.89073193
98305,0.70180297,0.8509015,0.7307353,0.86536765,0.6565013,0.82825065,0.69313145,0.8465657,0.68035626,0.84017813,0.6743387,0.83716935,0.6628157,0.83140785,0.7379931,0.86899656,0.7606178,0.88030887,0.6936302,0.8468151
98306,0.6702398,0.8351199,0.6782675,0.83913374,0.62169635,0.8108482,0.6146849,0.8073424,0.68115133,0.8405757,0.777576,0.888788,0.72573596,0.86286795,0.7550888,0.8775444,0.780696,0.89034796,0.7776774,0.8888387
98307,0.67569155,0.8378458,0.6945828,0.8472914,0.6672008,0.8336004,0.65428066,0.82714033,0.71498334,0.8574917,0.80405676,0.9020284,0.7269066,0.86345327,0.809518,0.904759,0.80386317,0.9019316,0.8183187,0.90915936
98308,0.69234455,0.8461723,0.6779741,0.83898705,0.5992664,0.7996332,0.628762,0.814381,0.7432346,0.8716173,0.8234533,0.91172665,0.8331949,0.9165975,0.7874622,0.8937311,0.80036277,0.9001814,0.8562872,0.9281436
98309,0.75836176,0.8791809,0.7413311,0.87066555,0.65969217,0.8298461,0.6687416,0.8343708,0.786553,0.8932765,0.83621955,0.9181098,0.7997379,0.89986897,0.8448246,0.9224123,0.82995,0.914975,0.84416497,0.9220825
98310,0.79366064,0.8968303,0.70941556,0.8547078,0.7096754,0.85483766,0.66700715,0.8335036,0.77525634,0.8876282,0.81527597,0.90763795,0.7636912,0.8818456,0.8093746,0.9046873,0.7351062,0.8675531,0.817605,0.9088025
98311,0.7455952,0.8727976,0.6736462,0.8368231,0.62642145,0.8132107,0.6242489,0.8121245,0.726233,0.8631165,0.8066356,0.9033178,0.7634799,0.88174,0.749688,0.874844,0.7642541,0.88212705,0.8332933,0.91664666
98312,0.6866865,0.84334326,0.7217534,0.8608767,0.58603764,0.7930188,0.6686704,0.8343352,0.7042631,0.85213155,0.7236725,0.86183625,0.75797486,0.87898743,0.74794954,0.8739748,0.70835143,0.8541757,0.7476407,0.87382036
98313,0.7364665,0.86823326,0.72680944,0.86340475,0.66387117,0.8319356,0.64168143,0.8208407,0.7322176,0.8661088,0.8509966,0.9254983,0.76397836,0.8819892,0.82930577,0.9146529,0.79413044,0.8970652,0.8450805,0.92254025
98314,0.7159219,0.85796094,0.68947273,0.84473634,0.59832394,0.799162,0.6736814,0.8368407,0.73037285,0.86518645,0.799286,0.899643,0.74444985,0.8722249,0.7802618,0.8901309,0.7619078,0.8809539,0.79361975,0.8968099
98315,0.5585153,0.77925766,0.6060802,0.8030401,0.5087274,0.75436366,0.5698996,0.7849498,0.57381725,0.7869086,0.6628251,0.83141255,0.64379823,0.8218991,0.617225,0.80861247,0.680363,0.84018147,0.67763174,0.83881587
98316,0.80768865,0.90384436,0.7363157,0.86815786,0.7165013,0.8582506,0.6578586,0.8289293,0.7801746,0.8900873,0.87843883,0.9392194,0.73977935,0.8698897,0.8291228,0.9145614,0.78172296,0.8908615,0.84259415,0.9212971
98317,0.56173635,0.7808682,0.5694755,0.7847377,0.49964613,0.7498231,0.5255821,0.76279104,0.6189487,0.80947435,0.72319025,0.86159515,0.7098685,0.8549342,0.67066586,0.83533293,0.7015282,0.8507641,0.7225946,0.8612973
