Unnamed: 0,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_doordash_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_doordash_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_apple_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_apple_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_samsara_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_samsara_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_yelp_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_yelp_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_match_pm_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_match_pm_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_i2c_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_i2c_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_adobe_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_adobe_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_amazon_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_amazon_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_rowan_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_rowan_ux_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_google_ux_Raw_Score,Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_Modified_deepseek/deepseek-chat_of_resume_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_Modeldeepseek/deepseek-chat_google_ux_Score
6211,0.7173474,0.8586737,0.6731392,0.8365696,0.6792321,0.83961606,0.57206947,0.7860347,0.6699358,0.8349679,0.71787846,0.85893923,0.6540737,0.82703686,0.67838955,0.8391948,0.6794878,0.8397439,0.70313096,0.8515655
6213,0.72811973,0.86405987,0.66494656,0.8324733,0.5877298,0.7938649,0.5825858,0.7912929,0.67820513,0.83910257,0.68444246,0.84222126,0.6588911,0.82944554,0.64209414,0.82104707,0.6853168,0.8426584,0.68306863,0.8415343
6214,0.70555055,0.8527753,0.65004456,0.8250223,0.6531408,0.8265704,0.5696126,0.7848063,0.6187196,0.8093598,0.6692667,0.83463335,0.61210483,0.80605245,0.63678014,0.8183901,0.6297667,0.81488335,0.65915275,0.8295764
6231,0.74463093,0.87231547,0.6938795,0.84693974,0.67233205,0.836166,0.61943614,0.8097181,0.67062837,0.83531415,0.69392383,0.8469619,0.6413816,0.8206908,0.6951305,0.8475653,0.6626341,0.83131707,0.6884664,0.8442332
6232,0.7802115,0.8901057,0.7081554,0.8540777,0.7184513,0.85922563,0.63416463,0.8170823,0.6919894,0.8459947,0.7238124,0.8619062,0.63962567,0.81981283,0.70525527,0.85262764,0.69552773,0.8477639,0.72590315,0.8629516
6233,0.76604307,0.88302153,0.7369902,0.8684951,0.7433212,0.8716606,0.6473557,0.82367784,0.6994749,0.8497374,0.6894665,0.84473324,0.5784115,0.7892058,0.7246268,0.8623134,0.68000114,0.84000057,0.6460358,0.8230179
6239,0.66120195,0.830601,0.6783943,0.83919716,0.6494881,0.82474405,0.6982582,0.8491291,0.6381335,0.81906676,0.61140084,0.8057004,0.6100348,0.8050174,0.6723176,0.8361588,0.6973975,0.84869874,0.67406493,0.83703244
6240,0.74041283,0.8702064,0.67438424,0.8371921,0.64666563,0.8233328,0.57563937,0.7878197,0.6855253,0.84276265,0.7084464,0.8542232,0.65704083,0.8285204,0.67292386,0.8364619,0.6574981,0.82874906,0.6787324,0.8393662
6254,0.7104869,0.85524344,0.76136816,0.8806841,0.65912855,0.8295643,0.6496223,0.82481116,0.6896037,0.84480184,0.65758425,0.8287921,0.667692,0.833846,0.7140513,0.8570256,0.681301,0.8406505,0.675603,0.83780146
6255,0.6047481,0.802374,0.58628786,0.7931439,0.59557146,0.79778576,0.51874655,0.7593733,0.588525,0.7942625,0.60695547,0.80347776,0.61414516,0.8070726,0.5852225,0.79261124,0.6316532,0.8158266,0.62372553,0.81186277
6342,0.7186449,0.8593224,0.70430326,0.85215163,0.65623856,0.8281193,0.6168544,0.8084272,0.69610476,0.8480524,0.6965344,0.8482672,0.6869205,0.84346026,0.6930498,0.8465249,0.6755788,0.8377894,0.6903542,0.8451771
7630,0.588815,0.7944075,0.64618325,0.8230916,0.5278512,0.7639256,0.59339285,0.7966964,0.58475614,0.79237807,0.56613505,0.7830675,0.5820892,0.7910446,0.6381651,0.81908256,0.6141845,0.80709225,0.6512649,0.82563245
7654,0.6543044,0.8271522,0.66243994,0.83122,0.62912655,0.8145633,0.5480915,0.7740457,0.6022105,0.80110526,0.6147344,0.8073672,0.5897007,0.79485035,0.59170425,0.7958521,0.6107018,0.8053509,0.61287016,0.8064351
8890,0.6414811,0.8207406,0.62560385,0.81280196,0.6256113,0.81280565,0.5871346,0.7935673,0.6299762,0.81498814,0.68249184,0.8412459,0.63310206,0.816551,0.71914786,0.85957396,0.71794987,0.85897493,0.7337033,0.8668517
8916,0.6084752,0.8042376,0.63985085,0.8199254,0.617751,0.8088755,0.55242336,0.7762117,0.56549966,0.78274983,0.54834133,0.77417064,0.5497867,0.77489334,0.57325816,0.7866291,0.6100093,0.80500466,0.56905043,0.7845252
9028,0.6662539,0.83312696,0.65210015,0.82605004,0.6229658,0.8114829,0.6177054,0.8088527,0.60328877,0.8016444,0.6569694,0.8284847,0.62308145,0.8115407,0.6837231,0.84186155,0.630238,0.815119,0.67961544,0.83980775
9066,0.7662866,0.8831433,0.6814976,0.8407488,0.65827703,0.8291385,0.6117635,0.80588174,0.68579876,0.8428994,0.71894276,0.8594714,0.61887336,0.8094367,0.6789702,0.8394851,0.68271136,0.8413557,0.7070204,0.8535102
9445,0.69533014,0.8476651,0.6968197,0.8484099,0.64109766,0.82054883,0.66992676,0.8349634,0.63874054,0.81937027,0.65773785,0.8288689,0.63304806,0.816524,0.69562536,0.84781265,0.7005513,0.85027564,0.6941198,0.8470599
9542,0.814248,0.90712404,0.7834034,0.8917017,0.70864046,0.8543202,0.67159706,0.8357985,0.77502865,0.88751435,0.7317482,0.8658741,0.65648246,0.8282412,0.765118,0.882559,0.6801805,0.8400903,0.6932574,0.84662867
9546,0.7206676,0.8603338,0.6842812,0.84214056,0.6146475,0.80732375,0.60004485,0.8000224,0.65021247,0.82510626,0.63991857,0.8199593,0.6270319,0.81351596,0.6659584,0.8329792,0.64741236,0.82370615,0.6248468,0.8124234
9547,0.5474967,0.77374834,0.52307403,0.761537,0.5148591,0.75742954,0.49506894,0.74753445,0.47344637,0.7367232,0.46796682,0.7339834,0.44704273,0.72352135,0.5042694,0.7521347,0.52948767,0.7647438,0.49134013,0.7456701
9583,0.69901514,0.8495076,0.6620209,0.83101046,0.6786723,0.83933616,0.6410564,0.8205282,0.64834386,0.8241719,0.641646,0.820823,0.6066241,0.80331206,0.66777843,0.83388925,0.6730552,0.8365276,0.6762471,0.83812356
9587,0.6294235,0.81471175,0.62217534,0.81108767,0.62321264,0.8116063,0.54455554,0.7722778,0.5496118,0.7748059,0.6164228,0.8082114,0.56194013,0.7809701,0.62339467,0.81169736,0.6257263,0.8128631,0.64284885,0.8214244
12037,0.7536765,0.8768382,0.7614546,0.8807273,0.7243985,0.86219925,0.656937,0.8284685,0.7349372,0.8674686,0.75873655,0.8793683,0.7197515,0.85987574,0.7698913,0.88494563,0.7437866,0.8718933,0.7622253,0.88111264
12116,0.67319155,0.8365958,0.62711895,0.8135595,0.6444621,0.82223105,0.59595937,0.7979797,0.6193165,0.8096583,0.6910713,0.84553564,0.6428555,0.82142776,0.6758805,0.8379402,0.6769903,0.83849514,0.715839,0.8579195
12122,0.81854963,0.9092748,0.7243549,0.8621775,0.72622144,0.8631107,0.63328695,0.8166435,0.74081755,0.8704088,0.7725425,0.88627124,0.6831598,0.8415799,0.7502296,0.8751148,0.7108947,0.85544735,0.74731266,0.87365633
12124,0.66387665,0.8319383,0.6987612,0.8493806,0.64991367,0.82495683,0.6394677,0.81973386,0.625388,0.812694,0.6291187,0.81455934,0.6406483,0.8203242,0.65266085,0.8263304,0.67715895,0.8385795,0.70201707,0.85100853
12141,0.679929,0.8399645,0.60670555,0.8033528,0.5875206,0.7937603,0.5502869,0.77514344,0.631618,0.815809,0.6593778,0.8296889,0.62094927,0.81047463,0.59549594,0.79774797,0.63014287,0.81507146,0.64069957,0.8203498
12143,0.6799264,0.8399632,0.6994337,0.84971684,0.6846267,0.84231335,0.5997936,0.79989684,0.63524574,0.8176229,0.6891277,0.84456384,0.60060185,0.80030096,0.70066315,0.85033154,0.6611104,0.8305552,0.6775833,0.8387916
12149,0.7532392,0.8766196,0.72576916,0.8628846,0.70122814,0.8506141,0.6353388,0.8176694,0.7124758,0.8562379,0.7006142,0.8503071,0.6998511,0.8499255,0.7153951,0.85769755,0.6836809,0.84184045,0.7204184,0.8602092
12161,0.704973,0.8524865,0.6336603,0.81683016,0.64908075,0.8245404,0.59095955,0.7954798,0.6580601,0.82903004,0.7085988,0.8542994,0.6324992,0.8162496,0.67193556,0.8359678,0.6829319,0.84146595,0.6889013,0.84445065
12252,0.6677997,0.83389986,0.7099894,0.8549947,0.6369355,0.81846774,0.6629677,0.83148384,0.6495116,0.8247558,0.61248493,0.80624247,0.59968364,0.7998418,0.6935173,0.84675866,0.669729,0.8348645,0.64510494,0.82255244
12408,0.6437662,0.8218831,0.657405,0.8287025,0.5994712,0.7997356,0.61376244,0.8068812,0.61704206,0.80852103,0.6451488,0.8225744,0.60978425,0.8048921,0.66924334,0.83462167,0.6419805,0.82099026,0.65692437,0.8284622
12409,0.6865296,0.8432648,0.647388,0.823694,0.594867,0.7974335,0.5828273,0.79141366,0.62675965,0.8133798,0.64514476,0.82257235,0.63015604,0.815078,0.6544709,0.82723546,0.64637077,0.8231854,0.671948,0.835974
12410,0.79393315,0.8969666,0.7670928,0.8835464,0.77766216,0.8888311,0.65905607,0.82952803,0.7467132,0.8733566,0.75977755,0.8798888,0.7099935,0.85499674,0.7784573,0.88922864,0.73043346,0.86521673,0.7554854,0.8777427
12418,0.676435,0.8382175,0.6221859,0.811093,0.63638824,0.81819415,0.59644085,0.7982204,0.60600555,0.8030028,0.6532916,0.8266458,0.60170496,0.8008525,0.6504363,0.82521814,0.62044036,0.8102202,0.6495069,0.82475346
12422,0.6818589,0.84092945,0.62709045,0.8135452,0.6512704,0.8256352,0.600505,0.8002525,0.61749804,0.808749,0.62161344,0.81080675,0.5767019,0.78835094,0.6232004,0.8116002,0.63559854,0.81779927,0.61492884,0.8074644
12435,0.6253772,0.8126886,0.59115064,0.7955753,0.5816835,0.79084176,0.5831256,0.7915628,0.5741333,0.78706664,0.56832194,0.784161,0.5763253,0.78816265,0.57973087,0.78986543,0.58737075,0.7936854,0.5854136,0.7927068
12436,0.73376226,0.86688113,0.6605852,0.8302926,0.7105206,0.8552603,0.629478,0.814739,0.66030467,0.83015233,0.6684729,0.83423644,0.60118043,0.8005902,0.6760576,0.8380288,0.65141284,0.8257064,0.6431757,0.82158786
12437,0.63652265,0.8182613,0.642498,0.821249,0.6263256,0.8131628,0.58964,0.79482,0.62145865,0.8107293,0.64756155,0.8237808,0.61800194,0.80900097,0.6814256,0.8407128,0.63418317,0.8170916,0.65170765,0.8258538
12447,0.73849094,0.86924547,0.73571306,0.8678565,0.6911018,0.8455509,0.673511,0.8367555,0.6835693,0.84178466,0.68648934,0.8432447,0.67137384,0.8356869,0.7184346,0.8592173,0.7026898,0.85134494,0.712724,0.856362
12448,0.780737,0.89036846,0.6988361,0.84941804,0.7330013,0.8665006,0.65230405,0.826152,0.7541054,0.87705266,0.8025273,0.90126365,0.68943864,0.8447193,0.77403855,0.8870193,0.73599684,0.8679984,0.7568476,0.8784238
12449,0.7297087,0.86485434,0.61912704,0.8095635,0.6235963,0.81179816,0.5702281,0.78511405,0.67028,0.83514,0.7828388,0.8914194,0.64622235,0.8231112,0.6898862,0.8449431,0.6890901,0.844545,0.72053874,0.86026937
12450,0.6775887,0.83879435,0.6480626,0.8240313,0.632074,0.816037,0.5780358,0.7890179,0.6219842,0.8109921,0.6527523,0.82637614,0.62211335,0.8110567,0.652459,0.8262295,0.6314054,0.8157027,0.6567268,0.8283634
12451,0.77845955,0.8892298,0.7022471,0.8511236,0.730271,0.8651355,0.5980142,0.79900706,0.69938165,0.8496908,0.70377564,0.8518878,0.6080748,0.8040374,0.6888104,0.8444052,0.6657057,0.83285284,0.68135726,0.84067863
12452,0.77620554,0.88810277,0.68193436,0.8409672,0.7024098,0.8512049,0.61657745,0.8082887,0.68946505,0.8447325,0.7085556,0.8542778,0.59904116,0.7995206,0.70024675,0.8501234,0.66268945,0.8313447,0.70312375,0.8515619
12453,0.74730986,0.87365496,0.737511,0.86875546,0.6978271,0.84891355,0.6792719,0.83963597,0.6782491,0.83912456,0.63900787,0.8195039,0.6095227,0.80476135,0.7140596,0.8570298,0.65911543,0.8295577,0.6517893,0.82589465
12454,0.77356994,0.886785,0.71529675,0.8576484,0.67585474,0.83792734,0.62000734,0.81000364,0.7483742,0.8741871,0.7395935,0.86979675,0.6816742,0.8408371,0.72488075,0.86244035,0.6889821,0.84449106,0.6871787,0.8435893
12455,0.7216283,0.86081415,0.6409966,0.8204983,0.68690157,0.8434508,0.6049378,0.8024689,0.6138165,0.80690825,0.6799519,0.83997595,0.54769343,0.77384675,0.65578115,0.8278906,0.6647452,0.8323726,0.6520264,0.8260132
12456,0.81161535,0.9058077,0.734746,0.867373,0.7443005,0.87215024,0.63971835,0.81985915,0.7570865,0.87854326,0.74292874,0.8714644,0.66885614,0.8344281,0.73917747,0.86958873,0.66740406,0.833702,0.71738434,0.85869217
12457,0.7406163,0.87030816,0.693257,0.8466285,0.7001101,0.85005504,0.616151,0.8080755,0.71301615,0.8565081,0.74244046,0.87122023,0.70087564,0.8504378,0.7173376,0.8586688,0.68189144,0.8409457,0.71181214,0.85590607
12458,0.7537689,0.87688446,0.73232234,0.86616117,0.7416822,0.8708411,0.6129815,0.8064908,0.7135835,0.85679173,0.75527847,0.87763923,0.62128294,0.81064147,0.7661693,0.88308465,0.7125621,0.85628104,0.7150596,0.85752976
12459,0.72301656,0.86150825,0.616442,0.808221,0.6269549,0.81347746,0.54099894,0.77049947,0.6800201,0.84001005,0.75770056,0.8788503,0.6854291,0.84271455,0.6844781,0.842239,0.64257365,0.8212868,0.7141679,0.8570839
12460,0.793144,0.896572,0.7015039,0.85075194,0.7003345,0.8501673,0.63924015,0.8196201,0.736207,0.8681035,0.81557274,0.90778637,0.7085987,0.8542993,0.76486224,0.88243115,0.7592652,0.8796326,0.78114295,0.8905715
12461,0.7397519,0.8698759,0.6606835,0.83034176,0.705763,0.8528815,0.5957991,0.79789954,0.6498977,0.82494885,0.7121536,0.85607684,0.5904979,0.795249,0.6572715,0.82863575,0.6635563,0.83177817,0.6762935,0.83814675
12462,0.7043282,0.8521641,0.6407096,0.8203548,0.67541003,0.837705,0.5677668,0.7838834,0.6386444,0.8193222,0.73190105,0.8659505,0.5953326,0.7976663,0.66756785,0.8337839,0.68564653,0.84282327,0.6822362,0.8411181
12463,0.64284694,0.8214235,0.57542276,0.7877114,0.64448917,0.8222446,0.5520201,0.77601004,0.6107153,0.8053577,0.68315136,0.8415757,0.6232511,0.81162554,0.6240517,0.81202585,0.671622,0.835811,0.6774024,0.8387012
12464,0.78706825,0.8935341,0.6980372,0.8490186,0.73650193,0.86825097,0.6258619,0.81293094,0.7267505,0.86337525,0.7793664,0.8896832,0.647397,0.8236985,0.7487309,0.87436545,0.69130564,0.8456528,0.7349018,0.8674509
12465,0.7563782,0.8781891,0.7604451,0.88022256,0.7199928,0.85999644,0.6802865,0.84014326,0.71541345,0.8577067,0.7003659,0.85018295,0.70807314,0.85403657,0.73730206,0.86865103,0.69913864,0.8495693,0.7253893,0.8626946
12466,0.6686072,0.8343036,0.60343426,0.80171716,0.5768725,0.7884363,0.5140585,0.75702924,0.60725784,0.8036289,0.65004706,0.82502353,0.5681307,0.78406537,0.61081266,0.80540633,0.5982601,0.7991301,0.61485755,0.8074288
12467,0.67825985,0.8391299,0.6410301,0.82051504,0.63637507,0.81818753,0.59934926,0.79967463,0.6121031,0.80605155,0.73485863,0.8674293,0.6175837,0.8087919,0.7351575,0.86757874,0.7283459,0.86417294,0.7249502,0.8624751
12468,0.74461085,0.8723054,0.6575398,0.8287699,0.6671078,0.8335539,0.5719284,0.7859642,0.7146167,0.8573084,0.7573259,0.87866294,0.7092792,0.8546396,0.69456583,0.8472829,0.6743431,0.83717155,0.73517114,0.86758554
12469,0.5179231,0.75896156,0.5766653,0.78833264,0.47755304,0.7387765,0.48737136,0.74368566,0.5006422,0.7503211,0.53774726,0.76887363,0.53437483,0.7671874,0.5732173,0.78660864,0.638346,0.819173,0.6367698,0.8183849
12470,0.7784429,0.88922143,0.7170056,0.8585028,0.7339334,0.8669667,0.6623374,0.8311687,0.7240651,0.86203253,0.727767,0.8638835,0.67202663,0.8360133,0.75860274,0.87930137,0.68285084,0.8414254,0.72776204,0.863881
12471,0.7931726,0.8965863,0.7631037,0.88155186,0.70857596,0.854288,0.68005764,0.8400288,0.7274083,0.86370414,0.74003464,0.8700173,0.67888653,0.83944327,0.7677211,0.8838606,0.74999654,0.8749983,0.7703393,0.8851696
12472,0.778985,0.8894925,0.7333994,0.8666997,0.70243025,0.8512151,0.6523734,0.82618666,0.72052157,0.8602608,0.7597214,0.8798607,0.6527873,0.82639366,0.75743985,0.8787199,0.73259246,0.86629623,0.73183167,0.86591583
12473,0.7025638,0.8512819,0.70594496,0.8529725,0.66326344,0.8316317,0.63894325,0.8194716,0.69990945,0.8499547,0.72225463,0.8611273,0.7242789,0.86213946,0.73389906,0.86694956,0.7174942,0.8587471,0.76660097,0.8833005
12474,0.5597284,0.7798642,0.5320779,0.76603895,0.53999776,0.7699989,0.5382584,0.76912916,0.5144533,0.75722665,0.594288,0.797144,0.52076817,0.7603841,0.5740082,0.7870041,0.60492563,0.8024628,0.56610024,0.7830501
12475,0.65940684,0.82970345,0.62805206,0.814026,0.6088332,0.8044166,0.60192066,0.8009603,0.63373375,0.8168669,0.6732142,0.8366071,0.64195776,0.8209789,0.66030663,0.83015335,0.6769184,0.8384592,0.6635173,0.8317586
12476,0.672765,0.8363825,0.65538466,0.82769233,0.64598334,0.82299167,0.574677,0.7873385,0.69703585,0.8485179,0.71169996,0.85585,0.7344636,0.8672318,0.70848763,0.8542438,0.688768,0.844384,0.7412528,0.8706264
12477,0.6501544,0.8250772,0.6315149,0.81575745,0.62916374,0.8145819,0.62782884,0.8139144,0.64038694,0.82019347,0.687603,0.8438015,0.62359905,0.8117995,0.68907356,0.8445368,0.659858,0.829929,0.7175924,0.85879624
12478,0.73252094,0.86626047,0.7042619,0.85213095,0.6783298,0.8391649,0.63773596,0.818868,0.6995841,0.84979206,0.7395872,0.8697936,0.6699486,0.8349743,0.7396624,0.8698312,0.7289405,0.86447024,0.74180394,0.87090194
12479,0.70182824,0.8509141,0.6351848,0.8175924,0.6591317,0.8295659,0.5519924,0.7759962,0.6549093,0.8274547,0.7443348,0.8721674,0.646847,0.8234235,0.6912006,0.8456003,0.6757941,0.83789706,0.70482224,0.85241115
12480,0.7376694,0.86883473,0.69081855,0.8454093,0.7043961,0.85219806,0.6394874,0.8197437,0.6723008,0.8361504,0.6950713,0.8475356,0.58575886,0.79287946,0.7060989,0.85304946,0.6649015,0.83245075,0.6597767,0.82988834
12481,0.7106818,0.8553409,0.6665982,0.8332991,0.6720128,0.8360064,0.6204418,0.8102209,0.652991,0.8264955,0.74961704,0.87480855,0.6598995,0.82994974,0.7297088,0.8648544,0.7513292,0.8756646,0.77076244,0.8853812
12482,0.7580144,0.8790072,0.66744715,0.83372355,0.6744454,0.8372227,0.6304027,0.81520134,0.6674046,0.8337023,0.7155143,0.85775715,0.63868046,0.8193402,0.69243217,0.8462161,0.6423668,0.82118344,0.6841278,0.8420639
12483,0.65885293,0.82942647,0.63928586,0.8196429,0.625671,0.8128355,0.58899754,0.7944988,0.6039306,0.8019653,0.686682,0.843341,0.6327262,0.8163631,0.67403936,0.8370197,0.67595065,0.8379753,0.7003737,0.8501868
12484,0.6956752,0.84783757,0.6541913,0.8270956,0.6557225,0.82786125,0.5579752,0.7789876,0.65156364,0.8257818,0.68738127,0.84369063,0.6077894,0.8038947,0.6526532,0.8263266,0.648462,0.824231,0.67034125,0.8351706
12485,0.6216099,0.81080496,0.6341631,0.8170816,0.6104758,0.8052379,0.5369257,0.76846284,0.61440384,0.8072019,0.68491995,0.84246,0.65331984,0.8266599,0.68912894,0.84456444,0.65411186,0.82705593,0.68158984,0.8407949
12486,0.7723475,0.8861737,0.743138,0.87156904,0.70713764,0.8535688,0.6197833,0.80989164,0.74930954,0.87465477,0.7826457,0.89132285,0.7498543,0.87492716,0.76479125,0.8823956,0.7298428,0.8649214,0.77661294,0.8883065
12487,0.7764499,0.88822496,0.6951394,0.8475697,0.7294717,0.86473584,0.59314317,0.7965716,0.70290935,0.8514547,0.75664103,0.8783205,0.66803765,0.8340188,0.7329397,0.86646986,0.69350934,0.84675467,0.72792435,0.8639622
12488,0.60144377,0.8007219,0.68831956,0.8441598,0.6334132,0.8167066,0.6120688,0.8060344,0.60131675,0.80065835,0.5877449,0.7938725,0.5586997,0.77934986,0.63934046,0.8196702,0.6717,0.83585,0.634961,0.8174805
12489,0.75179815,0.8758991,0.68943846,0.84471923,0.6620049,0.8310025,0.5839243,0.79196215,0.7289213,0.86446065,0.76006556,0.8800328,0.6829978,0.8414989,0.7224065,0.86120325,0.64646465,0.8232323,0.7144791,0.85723954
12490,0.65149844,0.8257492,0.6185744,0.8092872,0.61610115,0.8080506,0.57254064,0.7862703,0.59686637,0.7984332,0.6514177,0.82570887,0.60747087,0.80373544,0.60040617,0.8002031,0.64889765,0.8244488,0.6370629,0.81853145
12491,0.68009126,0.84004563,0.6491253,0.82456267,0.639644,0.819822,0.6262941,0.81314707,0.62513494,0.8125675,0.6492834,0.8246417,0.63791347,0.81895673,0.6705197,0.83525985,0.668924,0.834462,0.6892185,0.84460926
12492,0.5516139,0.77580696,0.5675869,0.78379345,0.5493497,0.7746749,0.5374225,0.7687112,0.51354396,0.756772,0.50264573,0.75132287,0.5090511,0.75452554,0.5709295,0.78546476,0.5569397,0.77846986,0.47398412,0.73699206
12493,0.6507588,0.8253794,0.5976609,0.79883045,0.61167073,0.80583537,0.57144105,0.7857205,0.60551226,0.80275613,0.71449053,0.85724527,0.6379905,0.81899524,0.66785705,0.8339285,0.6927519,0.84637594,0.7107426,0.8553713
12494,0.69918203,0.849591,0.6763418,0.8381709,0.6644522,0.8322261,0.5969441,0.79847205,0.65102154,0.82551074,0.6877252,0.8438626,0.6616585,0.83082926,0.6753305,0.83766526,0.6949475,0.84747374,0.6856624,0.8428312
12495,0.7395742,0.8697871,0.72140443,0.8607022,0.6763987,0.8381994,0.65076137,0.8253807,0.6707295,0.83536476,0.75149727,0.87574863,0.6550026,0.8275013,0.7565576,0.8782788,0.7466562,0.8733281,0.7458018,0.8729009
12496,0.7413187,0.87065935,0.6794096,0.8397048,0.7190722,0.8595361,0.6108603,0.8054302,0.6946988,0.8473494,0.71934354,0.8596718,0.61050737,0.8052537,0.73184156,0.8659208,0.733559,0.8667795,0.7079635,0.85398173
12497,0.67887914,0.8394396,0.6518911,0.82594556,0.66970766,0.8348538,0.6304938,0.81524694,0.64145577,0.8207279,0.6770184,0.8385092,0.60798705,0.8039935,0.69248617,0.8462431,0.6640568,0.8320284,0.6688827,0.83444136
12498,0.7610103,0.88050514,0.7228341,0.86141706,0.72611165,0.8630558,0.65036416,0.8251821,0.70153946,0.85076976,0.7272806,0.8636403,0.63659656,0.8182983,0.71451926,0.85725963,0.6653763,0.83268815,0.69469225,0.8473461
12499,0.73543054,0.86771524,0.66784394,0.83392197,0.675857,0.83792853,0.5707203,0.78536016,0.71608627,0.85804313,0.760375,0.8801875,0.6971424,0.8485712,0.70596945,0.8529847,0.65179527,0.82589763,0.7202669,0.8601334
12500,0.70074683,0.8503734,0.71275914,0.85637957,0.64137733,0.82068866,0.59552383,0.7977619,0.6709014,0.8354507,0.655874,0.827937,0.70510244,0.8525512,0.6747043,0.83735216,0.68096733,0.84048367,0.68086994,0.84043497
