Unnamed: 0,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_doordash_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_doordash_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_apple_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_apple_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_samsara_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_samsara_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_yelp_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_yelp_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_match_pm_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_match_pm_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_i2c_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_i2c_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_adobe_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_adobe_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_amazon_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_amazon_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_rowan_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_rowan_ux_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_google_ux_Raw_Score,Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_Modified_openai/gpt-4o-mini_of_resume_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_Modelopenai/gpt-4o-mini_google_ux_Score
6026,0.55393744,0.7769687,0.5783944,0.7891972,0.46393389,0.731967,0.5448533,0.77242666,0.56867415,0.78433704,0.61730886,0.8086544,0.62209326,0.8110466,0.66267866,0.83133936,0.60259384,0.80129695,0.64792466,0.82396233
9479,0.7276914,0.8638457,0.6905458,0.8452729,0.62291276,0.8114564,0.6401335,0.82006675,0.72257173,0.86128587,0.7775853,0.88879263,0.7291386,0.8645693,0.78831446,0.89415723,0.75958246,0.87979126,0.79942966,0.8997148
16980,0.67982376,0.8399119,0.73608744,0.8680437,0.6272851,0.81364256,0.69622666,0.8481133,0.66778946,0.8338947,0.6422683,0.82113415,0.6422862,0.8211431,0.6992396,0.8496198,0.7112461,0.855623,0.6779197,0.8389598
17014,0.46863097,0.7343155,0.5838775,0.7919388,0.4321707,0.7160853,0.47063357,0.73531675,0.5372316,0.76861584,0.44928446,0.7246422,0.5759693,0.7879846,0.53726727,0.7686336,0.5918025,0.79590124,0.5536694,0.7768347
18230,0.7010412,0.8505206,0.68787956,0.8439398,0.5990623,0.79953116,0.6442812,0.8221406,0.71884114,0.85942054,0.74706507,0.87353253,0.74003696,0.8700185,0.7573992,0.8786996,0.7378104,0.8689052,0.77054954,0.88527477
18348,0.574247,0.7871235,0.6156846,0.8078423,0.50684416,0.7534221,0.5426967,0.77134836,0.6109639,0.8054819,0.72000086,0.86000043,0.68277824,0.8413891,0.71781635,0.8589082,0.720837,0.8604185,0.77376765,0.88688385
26715,0.6584737,0.82923687,0.67319113,0.83659554,0.573925,0.7869625,0.61611617,0.8080581,0.6752138,0.8376069,0.69016457,0.8450823,0.7197547,0.85987735,0.7248663,0.86243314,0.7475608,0.87378037,0.72541773,0.86270887
26747,0.812819,0.9064095,0.76809597,0.884048,0.6807002,0.8403501,0.6889067,0.84445333,0.797335,0.8986675,0.833771,0.9168855,0.7847356,0.89236784,0.8212596,0.9106298,0.7581477,0.87907386,0.81214666,0.90607333
29788,0.58452606,0.79226303,0.61241573,0.8062079,0.50324464,0.7516223,0.5522834,0.7761417,0.6267413,0.81337065,0.71338916,0.8566946,0.7093067,0.85465336,0.71602595,0.858013,0.7001615,0.8500807,0.7447009,0.87235045
29835,0.62143624,0.8107181,0.65691876,0.8284594,0.52125895,0.7606295,0.6042913,0.80214566,0.5961248,0.79806244,0.70847434,0.8542372,0.6854462,0.84272313,0.7154642,0.85773206,0.7486061,0.87430304,0.7382735,0.86913675
30606,0.6936767,0.84683836,0.634359,0.8171795,0.5974458,0.79872286,0.6087309,0.80436546,0.6866404,0.8433202,0.8056809,0.90284044,0.70275575,0.85137784,0.75004995,0.875025,0.7588177,0.87940884,0.7963135,0.89815676
30845,0.75803727,0.87901866,0.7264855,0.86324275,0.6690223,0.83451116,0.6738478,0.8369239,0.7076031,0.85380155,0.81277716,0.9063886,0.7125591,0.85627955,0.79744005,0.89872,0.80066544,0.9003327,0.79689145,0.8984457
32072,0.77196085,0.8859804,0.7266581,0.86332905,0.6947534,0.8473767,0.69631094,0.8481555,0.7280501,0.86402506,0.8055655,0.90278274,0.74473524,0.8723676,0.8058956,0.9029478,0.7401498,0.87007487,0.7852183,0.8926091
46443,0.7536172,0.87680864,0.7511611,0.87558055,0.70833004,0.854165,0.699846,0.849923,0.7405779,0.87028897,0.7802714,0.8901357,0.7201804,0.8600902,0.82218814,0.91109407,0.7825991,0.89129955,0.8190932,0.9095466
46506,0.56445944,0.7822297,0.60042906,0.8002145,0.5107065,0.7553532,0.543573,0.7717865,0.5860254,0.79301274,0.6365142,0.8182571,0.59736204,0.798681,0.667983,0.8339915,0.6860013,0.84300065,0.6814543,0.84072715
50300,0.68526447,0.84263223,0.7147199,0.85735995,0.678071,0.8390355,0.6711826,0.8355913,0.70753235,0.8537662,0.70738876,0.8536944,0.6750682,0.83753407,0.7566726,0.8783363,0.7360853,0.86804265,0.7608886,0.8804443
51419,0.68588036,0.8429402,0.68304956,0.8415248,0.57744706,0.7887235,0.6070961,0.80354804,0.688171,0.8440855,0.7753876,0.88769376,0.7337216,0.8668608,0.77374506,0.88687253,0.78430873,0.89215434,0.8089678,0.9044839
53971,0.6873443,0.84367216,0.6606355,0.83031774,0.58036816,0.7901841,0.5935873,0.79679364,0.7155847,0.8577924,0.7680888,0.8840444,0.7804898,0.8902449,0.7629052,0.88145256,0.7730569,0.8865285,0.8000486,0.9000243
53972,0.68234193,0.84117097,0.6572288,0.8286144,0.5652039,0.78260195,0.60221136,0.8011057,0.6819836,0.8409918,0.7546258,0.8773129,0.7302149,0.8651074,0.75098574,0.8754929,0.74807024,0.8740351,0.7777101,0.88885504
53973,0.6672907,0.83364534,0.6390482,0.8195241,0.5552741,0.77763706,0.6062467,0.80312335,0.6599321,0.82996607,0.75685036,0.8784252,0.7210162,0.8605081,0.7603655,0.88018274,0.76962066,0.8848103,0.8037454,0.9018727
53974,0.6664375,0.83321875,0.62711525,0.8135576,0.5873629,0.79368144,0.6008507,0.80042535,0.6956642,0.8478321,0.7854321,0.89271605,0.74068797,0.870344,0.73322165,0.8666108,0.7654511,0.88272554,0.8031132,0.9015566
53975,0.6614491,0.83072454,0.6451876,0.8225938,0.59882104,0.7994105,0.57326996,0.786635,0.66490686,0.8324534,0.7798567,0.88992834,0.7065372,0.8532686,0.7270722,0.8635361,0.7506684,0.8753342,0.76520777,0.8826039
53976,0.46524173,0.73262084,0.4650944,0.73254716,0.39257365,0.6962868,0.44809312,0.7240466,0.46660477,0.73330235,0.5550976,0.7775488,0.5761517,0.78807586,0.5074964,0.7537482,0.62447405,0.812237,0.6014615,0.80073076
53977,0.7242394,0.8621197,0.64555573,0.82277787,0.6353537,0.81767684,0.6321038,0.8160519,0.71190065,0.85595036,0.7962519,0.89812595,0.74103487,0.87051743,0.7792632,0.8896316,0.7885323,0.8942661,0.7964667,0.89823335
53978,0.6677301,0.83386505,0.6429006,0.8214503,0.6124016,0.8062008,0.5874822,0.7937411,0.7106031,0.85530156,0.781093,0.8905465,0.71806276,0.8590314,0.7451305,0.87256527,0.7478722,0.87393606,0.7974332,0.89871657
53979,0.72865504,0.86432755,0.6921944,0.84609723,0.65173715,0.8258686,0.6294353,0.81471765,0.7633158,0.8816579,0.8409431,0.92047155,0.76339114,0.88169557,0.80556977,0.9027849,0.789241,0.89462054,0.8187445,0.9093722
53981,0.6509216,0.8254608,0.64466006,0.82233,0.5787114,0.7893557,0.597383,0.7986915,0.6821264,0.8410632,0.77685094,0.88842547,0.7572262,0.8786131,0.74984026,0.8749201,0.75127983,0.8756399,0.7872946,0.8936473
54796,0.6595441,0.82977206,0.6469867,0.82349336,0.5553167,0.77765834,0.6231812,0.8115906,0.5826893,0.79134464,0.654136,0.827068,0.64430594,0.822153,0.7065959,0.85329795,0.7094157,0.85470784,0.7003336,0.8501668
54797,0.7416378,0.8708189,0.68366903,0.84183455,0.68305844,0.84152925,0.609169,0.8045845,0.7421168,0.8710584,0.84678257,0.9233913,0.7135001,0.85675,0.7819152,0.8909576,0.7368325,0.86841625,0.79359484,0.8967974
54798,0.6770229,0.83851147,0.7196138,0.8598069,0.6222862,0.8111431,0.6405814,0.8202907,0.67239845,0.8361992,0.713624,0.856812,0.7234845,0.86174226,0.72819835,0.86409914,0.7911288,0.89556444,0.7630713,0.88153565
54799,0.60788095,0.8039405,0.6190114,0.8095057,0.5355591,0.7677796,0.57680666,0.78840333,0.62012637,0.8100632,0.72329164,0.8616458,0.7106284,0.8553142,0.7162956,0.8581478,0.7584541,0.87922704,0.78638434,0.8931922
54800,0.6922709,0.84613544,0.7014279,0.85071397,0.6300874,0.8150437,0.618083,0.8090415,0.7067919,0.85339594,0.7671368,0.8835684,0.75793433,0.87896717,0.8059416,0.9029708,0.7763014,0.8881507,0.8042792,0.9021396
56453,0.7125131,0.85625654,0.65315306,0.82657653,0.6186514,0.8093257,0.5815126,0.7907563,0.6971357,0.84856784,0.76599145,0.8829957,0.7544923,0.87724614,0.74488807,0.87244403,0.73056376,0.8652819,0.7731823,0.88659114
56528,0.60706586,0.80353296,0.5625549,0.7812774,0.4948347,0.74741733,0.5444672,0.7722336,0.60270345,0.8013517,0.70530367,0.85265183,0.6417347,0.82086736,0.6480695,0.82403475,0.7001789,0.85008943,0.68535846,0.84267926
56542,0.6704451,0.83522254,0.68188536,0.8409427,0.5710712,0.7855356,0.66062456,0.83031225,0.67078674,0.83539337,0.7234748,0.8617374,0.7114017,0.85570085,0.7653258,0.8826629,0.76326716,0.8816336,0.75020933,0.87510467
56543,0.6772647,0.83863235,0.63483226,0.81741613,0.5596521,0.77982605,0.5697727,0.78488636,0.67307746,0.83653873,0.7651056,0.8825528,0.73847544,0.8692377,0.7360512,0.8680256,0.7502235,0.87511176,0.7608131,0.88040656
56544,0.66320264,0.8316013,0.6569568,0.8284784,0.61499166,0.80749583,0.6275077,0.81375384,0.703066,0.851533,0.74843204,0.874216,0.7154428,0.8577214,0.72090864,0.8604543,0.7015493,0.85077465,0.77096957,0.8854848
56545,0.6603178,0.8301589,0.7147126,0.8573563,0.5837463,0.79187316,0.64965755,0.82482874,0.65901303,0.8295065,0.6583585,0.8291793,0.69591963,0.8479598,0.76314783,0.8815739,0.74762166,0.8738108,0.7284839,0.86424196
56618,0.7499026,0.8749513,0.7498151,0.87490755,0.6435,0.82175,0.66255635,0.8312782,0.72559905,0.8627995,0.7904544,0.8952272,0.7605218,0.88026094,0.8065142,0.90325713,0.8014164,0.9007082,0.83068365,0.91534185
56619,0.5795598,0.7897799,0.6107517,0.8053758,0.49188215,0.74594104,0.5396793,0.76983964,0.6107875,0.80539376,0.68405956,0.8420298,0.7091483,0.85457414,0.6650846,0.8325423,0.69655436,0.8482772,0.7326695,0.86633474
56629,0.7709557,0.88547784,0.73538315,0.8676916,0.6534393,0.82671964,0.6573492,0.8286746,0.7439107,0.87195534,0.8098526,0.9049263,0.7533246,0.8766623,0.8276136,0.9138068,0.7674576,0.8837288,0.8072275,0.90361375
56630,0.6103344,0.8051672,0.6216452,0.8108226,0.5589452,0.7794726,0.6041939,0.80209696,0.6106659,0.80533296,0.66977346,0.8348867,0.6435921,0.82179606,0.7177524,0.8588762,0.74661744,0.8733087,0.7448809,0.87244046
56631,0.6202891,0.81014454,0.6310686,0.8155343,0.57018906,0.7850945,0.5934187,0.79670936,0.6384778,0.8192389,0.7137368,0.8568684,0.669597,0.8347985,0.7384104,0.86920524,0.75940204,0.879701,0.7840586,0.8920293
56632,0.7121811,0.85609055,0.7204404,0.8602202,0.63911957,0.8195598,0.64487934,0.8224397,0.72716165,0.8635808,0.8106297,0.90531486,0.8187652,0.9093826,0.8081602,0.9040801,0.8035482,0.9017741,0.87211597,0.936058
56633,0.63125646,0.81562823,0.6228044,0.8114022,0.5429019,0.77145094,0.5561649,0.7780825,0.6225972,0.8112986,0.69929504,0.8496475,0.69646794,0.84823394,0.6961373,0.84806865,0.6666024,0.8333012,0.7295332,0.8647666
56634,0.628783,0.8143915,0.6399448,0.8199724,0.548529,0.7742645,0.57619834,0.78809917,0.6343399,0.81716996,0.6829016,0.8414508,0.6765259,0.8382629,0.71225154,0.8561258,0.743695,0.8718475,0.73452604,0.867263
56635,0.6029649,0.80148244,0.6169214,0.8084607,0.5368822,0.7684411,0.56233895,0.7811695,0.5980024,0.7990012,0.6994314,0.8497157,0.69124687,0.84562343,0.7019309,0.85096544,0.6977682,0.8488841,0.7652068,0.8826034
56637,0.5834284,0.7917142,0.58392274,0.7919614,0.5019415,0.7509707,0.5944285,0.79721427,0.6045064,0.8022532,0.66384614,0.83192307,0.64568603,0.822843,0.6877403,0.84387016,0.6555259,0.82776296,0.6808985,0.8404492
56638,0.7417675,0.87088376,0.71180207,0.855901,0.6001195,0.80005974,0.62169313,0.81084657,0.7494545,0.87472725,0.7809012,0.8904506,0.7653239,0.88266194,0.7823365,0.89116824,0.731737,0.8658685,0.7798716,0.8899358
56639,0.5168271,0.75841355,0.5287655,0.7643827,0.45847863,0.72923934,0.4784062,0.7392031,0.5302143,0.76510715,0.6323736,0.8161868,0.623208,0.811604,0.60964215,0.8048211,0.65774107,0.82887053,0.6925893,0.84629464
56641,0.5978079,0.79890394,0.5745685,0.78728426,0.5108553,0.75542766,0.55017436,0.7750872,0.61498725,0.8074936,0.6922275,0.84611374,0.7059143,0.8529571,0.6587952,0.82939756,0.68313545,0.84156775,0.72787917,0.8639396
56642,0.58005774,0.79002887,0.58222353,0.79111177,0.50700617,0.7535031,0.52709234,0.76354617,0.5840125,0.79200625,0.6692792,0.8346396,0.7006264,0.8503132,0.65032816,0.8251641,0.7219775,0.86098874,0.7193208,0.8596604
56643,0.73929995,0.86965,0.6834111,0.84170556,0.6857824,0.8428912,0.6670655,0.83353275,0.66268146,0.83134073,0.71845376,0.8592269,0.6052313,0.80261564,0.75090194,0.87545097,0.7398809,0.86994046,0.7050872,0.8525436
56644,0.54934764,0.7746738,0.5827962,0.7913981,0.47145814,0.7357291,0.5307924,0.76539624,0.56180966,0.7809048,0.58801687,0.79400843,0.6355392,0.8177696,0.6037367,0.8018683,0.6502609,0.82513046,0.63417304,0.8170865
56645,0.5995319,0.79976594,0.6372636,0.81863177,0.56527627,0.78263813,0.63923085,0.8196154,0.6045586,0.8022793,0.5968063,0.79840314,0.62251174,0.8112559,0.70821774,0.85410887,0.68764627,0.84382313,0.67092735,0.83546364
56646,0.60837567,0.80418783,0.6092755,0.8046378,0.5249542,0.7624771,0.6082147,0.8041073,0.5953791,0.79768956,0.65815556,0.8290778,0.64474475,0.8223724,0.68601155,0.8430058,0.71904564,0.8595228,0.68924075,0.84462035
56647,0.71997225,0.8599861,0.71325815,0.8566291,0.61933434,0.80966717,0.6721762,0.83608806,0.7182817,0.8591409,0.74452186,0.8722609,0.74859715,0.8742986,0.7575222,0.8787611,0.75027263,0.8751363,0.77933395,0.889667
56648,0.69483745,0.8474187,0.67254376,0.8362719,0.60460454,0.80230224,0.64728487,0.82364243,0.6790776,0.8395388,0.7336453,0.86682266,0.7052094,0.8526047,0.77632785,0.8881639,0.7295971,0.86479855,0.7406789,0.87033945
56649,0.66805935,0.8340297,0.69049466,0.8452473,0.61971545,0.8098577,0.60964924,0.8048246,0.66866755,0.8343338,0.7018745,0.85093725,0.65473884,0.82736945,0.7291402,0.86457014,0.7315794,0.8657897,0.7427875,0.87139374
56650,0.6678769,0.8339385,0.6643857,0.83219284,0.6097734,0.8048867,0.5843117,0.79215586,0.69517994,0.84758997,0.75987816,0.8799391,0.77047455,0.8852373,0.7503307,0.87516534,0.75104344,0.8755217,0.8069743,0.90348715
56651,0.6569973,0.82849866,0.60149163,0.80074584,0.5456636,0.7728318,0.55656147,0.77828074,0.65932393,0.82966197,0.78827983,0.8941399,0.71059984,0.85529995,0.7160499,0.85802495,0.7302227,0.86511135,0.77621794,0.88810897
56652,0.7833795,0.8916898,0.7240871,0.86204356,0.63469875,0.8173494,0.6624088,0.8312044,0.7229121,0.86145604,0.8101782,0.90508914,0.7453511,0.87267554,0.7940388,0.8970194,0.78154194,0.890771,0.81208175,0.9060409
56653,0.67012775,0.8350639,0.66813564,0.8340678,0.58003676,0.7900184,0.60704017,0.8035201,0.6546136,0.8273068,0.7161194,0.8580597,0.6947336,0.8473668,0.7238635,0.86193174,0.72725666,0.8636283,0.7364329,0.86821645
56654,0.7557089,0.87785447,0.70738244,0.8536912,0.62911594,0.81455797,0.66921663,0.8346083,0.7209043,0.8604522,0.7867334,0.8933667,0.7563618,0.87818086,0.78034836,0.89017415,0.7660043,0.88300216,0.80394447,0.90197223
56656,0.60579646,0.8028982,0.59782207,0.79891104,0.5298554,0.7649277,0.5397012,0.7698506,0.6274383,0.81371915,0.6892271,0.84461355,0.6880282,0.8440141,0.67774224,0.8388711,0.69743115,0.84871554,0.72736764,0.8636838
56657,0.5887512,0.7943756,0.5922277,0.79611385,0.5007602,0.7503801,0.5163287,0.75816435,0.6176889,0.80884445,0.7371561,0.8685781,0.70997894,0.85498947,0.6946642,0.8473321,0.7242178,0.8621089,0.7405908,0.8702954
56661,0.71672106,0.8583605,0.719138,0.859569,0.6155714,0.8077857,0.6440547,0.8220273,0.7165661,0.85828304,0.7946831,0.89734155,0.72175217,0.8608761,0.7847465,0.89237326,0.7646303,0.88231516,0.7869363,0.89346814
56662,0.66255575,0.83127785,0.6519581,0.82597905,0.5614636,0.7807318,0.60882294,0.8044115,0.6414885,0.8207443,0.7578553,0.87892765,0.704846,0.852423,0.76303816,0.8815191,0.78377926,0.89188963,0.797391,0.89869547
56725,0.7077117,0.85385585,0.6857933,0.84289664,0.5904859,0.7952429,0.6471,0.82355,0.6889648,0.8444824,0.7593164,0.8796582,0.7392765,0.86963826,0.7621635,0.88108176,0.72299683,0.8614984,0.78336716,0.8916836
56795,0.67169565,0.83584785,0.6545286,0.8272643,0.58805037,0.7940252,0.6053308,0.8026654,0.66139364,0.8306968,0.75649834,0.87824917,0.7449127,0.8724563,0.74761796,0.873809,0.77969444,0.8898472,0.81118983,0.90559494
56796,0.5557699,0.77788496,0.5954601,0.7977301,0.52009475,0.7600474,0.5394592,0.7697296,0.6388397,0.81941986,0.6701114,0.8350557,0.71734226,0.8586711,0.6909945,0.84549725,0.66980386,0.8349019,0.70256126,0.8512806
56797,0.6382488,0.8191244,0.65019107,0.82509553,0.5229106,0.7614553,0.5824806,0.79124033,0.62827915,0.8141396,0.68972933,0.84486467,0.6836544,0.8418272,0.6974001,0.84870005,0.7221791,0.8610896,0.72508883,0.8625444
56798,0.67556214,0.8377811,0.6569824,0.8284912,0.5875449,0.79377246,0.6191821,0.80959105,0.65062714,0.82531357,0.6869371,0.84346855,0.7081635,0.85408175,0.70645475,0.8532274,0.69581795,0.847909,0.7083587,0.8541794
56799,0.6845821,0.84229106,0.6849972,0.8424986,0.6197816,0.8098908,0.6430028,0.8215014,0.70634645,0.85317326,0.765053,0.8825265,0.7718739,0.885937,0.78061646,0.89030826,0.8076508,0.9038254,0.8378991,0.91894954
56800,0.64163315,0.8208166,0.6035749,0.80178744,0.540766,0.770383,0.60073805,0.800369,0.57673556,0.78836775,0.6436789,0.82183945,0.56484336,0.7824217,0.6649084,0.8324542,0.6633486,0.83167434,0.6491712,0.82458556
56801,0.69240975,0.8462049,0.6724248,0.8362124,0.59274995,0.796375,0.6181255,0.8090627,0.68324417,0.8416221,0.7892529,0.89462644,0.72495234,0.86247617,0.75359094,0.8767955,0.7323245,0.86616224,0.7745421,0.88727105
56802,0.648127,0.82406354,0.63449407,0.81724703,0.5651238,0.7825619,0.5916233,0.79581165,0.6205889,0.81029445,0.71702045,0.85851026,0.70425713,0.85212857,0.7033498,0.8516749,0.7508595,0.87542975,0.7424617,0.87123084
56803,0.7644823,0.88224113,0.7469385,0.87346923,0.64353144,0.8217657,0.65698516,0.8284926,0.74542886,0.8727144,0.7959263,0.89796317,0.7701187,0.88505936,0.81019604,0.905098,0.7444489,0.87222445,0.7947172,0.8973586
56804,0.68407047,0.84203523,0.6859807,0.84299034,0.5962207,0.79811037,0.64963686,0.82481843,0.67091703,0.8354585,0.75095534,0.8754777,0.6991025,0.84955126,0.7836113,0.89180565,0.7552151,0.8776076,0.76978874,0.8848944
56805,0.64145195,0.820726,0.61984634,0.8099232,0.572334,0.786167,0.60125005,0.800625,0.5842955,0.79214776,0.68150175,0.8407509,0.60416806,0.802084,0.67691267,0.83845633,0.6862539,0.84312695,0.68536675,0.8426834
56807,0.7162352,0.8581176,0.7224628,0.8612314,0.621721,0.8108605,0.6626812,0.8313406,0.7305839,0.86529195,0.7437459,0.87187296,0.77394176,0.8869709,0.7661625,0.88308126,0.7755425,0.88777125,0.7963967,0.89819837
56809,0.7306949,0.86534745,0.7072797,0.85363984,0.65495133,0.82747567,0.67074025,0.8353701,0.7244303,0.86221516,0.7949444,0.8974722,0.75062996,0.87531495,0.8171897,0.90859485,0.7738005,0.88690025,0.7944077,0.89720386
56859,0.55542856,0.77771425,0.53870296,0.7693515,0.43382174,0.71691084,0.551749,0.7758745,0.54301333,0.77150667,0.6078891,0.8039446,0.6025255,0.80126274,0.60548085,0.80274045,0.6465049,0.82325244,0.6293673,0.8146837
56860,0.6874342,0.8437171,0.6850908,0.8425454,0.6229452,0.8114726,0.7263408,0.8631704,0.6933547,0.84667736,0.7834346,0.8917173,0.7332552,0.8666276,0.7936891,0.8968445,0.78109545,0.89054775,0.82694536,0.91347265
56861,0.60905814,0.8045291,0.57844985,0.7892249,0.50795525,0.75397766,0.6034086,0.8017043,0.5898951,0.79494756,0.663903,0.8319515,0.6556346,0.8278173,0.66038144,0.8301907,0.6689235,0.83446175,0.6712704,0.8356352
56862,0.69247234,0.84623617,0.70434296,0.8521715,0.5684397,0.78421986,0.6302171,0.81510854,0.6663215,0.83316076,0.7276943,0.86384714,0.7282462,0.8641231,0.7399767,0.8699883,0.73237514,0.8661876,0.7545481,0.87727404
57384,0.7189877,0.85949385,0.7005861,0.85029304,0.6376346,0.81881726,0.6639006,0.8319503,0.69908166,0.8495408,0.756042,0.878021,0.73460865,0.8673043,0.7739435,0.8869717,0.730767,0.8653835,0.7757325,0.88786626
57400,0.8142014,0.9071007,0.74567676,0.8728384,0.7117039,0.85585195,0.67652476,0.8382624,0.7962294,0.8981147,0.8285783,0.9142891,0.7613379,0.88066894,0.8210851,0.91054255,0.72893345,0.8644667,0.81094456,0.9054723
62042,0.6127449,0.80637246,0.61487925,0.8074396,0.5413467,0.7706734,0.57751554,0.7887578,0.5799557,0.78997785,0.60037816,0.8001891,0.60707,0.803535,0.61207354,0.8060368,0.6319621,0.81598103,0.6221927,0.8110963
63086,0.5210516,0.7605258,0.54168,0.77084,0.47423005,0.737115,0.48109156,0.74054575,0.54074204,0.770371,0.6174834,0.8087417,0.61070925,0.8053546,0.59115124,0.7955756,0.64779454,0.82389724,0.6626986,0.8313493
63087,0.6121712,0.8060856,0.6088252,0.8044126,0.51546454,0.7577323,0.58927447,0.7946372,0.6229813,0.81149065,0.711438,0.855719,0.72901714,0.86450857,0.6612042,0.8306021,0.7131991,0.85659957,0.76824963,0.8841248
83710,0.72587204,0.862936,0.7314538,0.8657269,0.6331662,0.8165831,0.6928282,0.8464141,0.70207274,0.85103637,0.7696976,0.88484883,0.67847276,0.8392364,0.787607,0.8938035,0.7636291,0.88181454,0.7798867,0.88994336
83711,0.6870481,0.84352404,0.7029841,0.85149205,0.6407844,0.8203922,0.6220778,0.8110389,0.603035,0.8015175,0.6291535,0.81457675,0.6038087,0.8019043,0.69912046,0.84956026,0.6603704,0.8301852,0.6558511,0.82792556
86666,0.6310533,0.81552666,0.68474996,0.842375,0.6160639,0.8080319,0.6383294,0.8191647,0.660517,0.8302585,0.75009507,0.87504756,0.73273855,0.86636925,0.8113122,0.9056561,0.79863197,0.89931595,0.81737936,0.9086897
