Unnamed: 0,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_doordash_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_apple_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_samsara_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_yelp_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_match_pm_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_match_pm_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_i2c_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_adobe_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_amazon_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_rowan_ux_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_google_ux_Raw_Score,Modified_mistralai/mixtral-8x7b-instruct_of_resume_Modelmistralai/mixtral-8x7b-instruct_google_ux_Score
3093,0.72728556,0.8636428,0.76913774,0.88456887,0.741233,0.8706165,0.68353903,0.8417695,0.75591457,0.8779573,0.7148448,0.8574224,0.72042286,0.86021143,0.7612425,0.88062125,0.7776225,0.88881123,0.78943276,0.8947164
3105,0.7629632,0.8814816,0.75042343,0.8752117,0.7625928,0.8812964,0.6703198,0.8351599,0.7333926,0.8666963,0.69980896,0.8499045,0.69484264,0.8474213,0.7216399,0.86081994,0.73320717,0.8666036,0.7439382,0.8719691
3113,0.60141146,0.80070573,0.5649986,0.7824993,0.5430723,0.7715361,0.5114335,0.75571674,0.544685,0.7723425,0.65463436,0.8273172,0.5695786,0.7847893,0.6009624,0.8004812,0.6041467,0.80207336,0.64402586,0.8220129
3118,0.72797716,0.8639886,0.70468783,0.8523439,0.67302376,0.83651185,0.6582785,0.82913923,0.7320452,0.8660226,0.6831584,0.8415792,0.6855235,0.84276175,0.7117968,0.8558984,0.72464305,0.8623215,0.72596323,0.8629816
3120,0.6372248,0.8186124,0.67281145,0.83640575,0.6292914,0.8146457,0.6079197,0.80395985,0.62123907,0.81061953,0.64846605,0.82423306,0.65682214,0.8284111,0.6716527,0.83582634,0.70376635,0.8518832,0.72936577,0.8646829
3122,0.77674234,0.88837117,0.73130465,0.8656523,0.6795298,0.8397649,0.6617301,0.830865,0.7199568,0.85997844,0.7095576,0.85477877,0.6564,0.8282,0.7308568,0.8654284,0.6950551,0.84752756,0.6964145,0.84820724
3123,0.6966053,0.84830266,0.6979004,0.8489502,0.679281,0.8396405,0.61399424,0.8069971,0.70398337,0.85199165,0.745275,0.8726375,0.7073704,0.8536852,0.75457144,0.8772857,0.73662484,0.8683124,0.75893354,0.8794668
3133,0.75292706,0.87646353,0.70559704,0.8527985,0.71107453,0.8555373,0.67069113,0.83534557,0.68328846,0.8416442,0.7125797,0.85628986,0.6528586,0.8264293,0.73488736,0.8674437,0.692626,0.846313,0.7254061,0.8627031
3134,0.788741,0.8943705,0.72740895,0.86370444,0.761919,0.8809595,0.6615863,0.83079314,0.7190709,0.85953546,0.7492006,0.8746003,0.65951526,0.82975763,0.75049245,0.8752462,0.72425413,0.86212707,0.73780274,0.8689014
3135,0.7324799,0.8662399,0.67761075,0.8388054,0.68604803,0.843024,0.6120622,0.8060311,0.6702978,0.83514893,0.6716841,0.835842,0.5950625,0.79753125,0.6645423,0.83227116,0.6407791,0.8203895,0.6370687,0.8185344
3136,0.6773951,0.83869755,0.6833862,0.8416931,0.645307,0.82265353,0.6013833,0.80069166,0.65368485,0.8268424,0.63499606,0.817498,0.64810544,0.8240527,0.69654095,0.8482705,0.6898984,0.8449492,0.693817,0.8469085
3137,0.77394354,0.8869718,0.71649134,0.8582457,0.706849,0.8534245,0.6614919,0.83074594,0.70820713,0.85410357,0.70698667,0.85349333,0.63559157,0.81779575,0.7443103,0.8721552,0.6570398,0.82851994,0.6854392,0.8427196
3138,0.65470207,0.82735103,0.6241585,0.81207925,0.6708405,0.83542025,0.5819267,0.79096335,0.59889424,0.7994471,0.59082663,0.7954133,0.5222058,0.7611029,0.629557,0.8147785,0.6096077,0.80480385,0.59449923,0.7972496
3139,0.69618505,0.84809256,0.62861896,0.8143095,0.6461676,0.82308376,0.6021069,0.80105346,0.63053334,0.81526667,0.66996586,0.83498293,0.5584591,0.7792295,0.6725681,0.83628404,0.6291355,0.81456774,0.62473303,0.8123665
3140,0.7611149,0.8805574,0.67253923,0.8362696,0.6773483,0.8386742,0.62333,0.811665,0.67666304,0.8383315,0.73026377,0.86513186,0.673582,0.83679104,0.7090807,0.85454035,0.6539898,0.8269949,0.70414233,0.85207117
3141,0.6938429,0.84692144,0.69255185,0.8462759,0.6875969,0.84379846,0.5997298,0.7998649,0.65815955,0.82907975,0.66883,0.83441496,0.6466193,0.82330966,0.69219995,0.8461,0.69713396,0.848567,0.724913,0.8624565
3142,0.7692491,0.88462454,0.69578743,0.8478937,0.7340337,0.86701685,0.6224507,0.81122535,0.70814264,0.8540713,0.72691226,0.86345613,0.60823,0.804115,0.7312608,0.8656304,0.6771488,0.8385744,0.7020502,0.8510251
3143,0.74991053,0.8749553,0.68747354,0.84373677,0.7066987,0.8533493,0.6404431,0.82022154,0.6947535,0.84737676,0.6941637,0.84708184,0.65646356,0.8282318,0.7155383,0.85776913,0.6664505,0.83322525,0.6891607,0.84458035
3144,0.77821374,0.88910687,0.7465791,0.8732896,0.7572398,0.8786199,0.6651254,0.8325627,0.71006143,0.8550307,0.7303269,0.86516345,0.66474426,0.8323721,0.7551084,0.8775542,0.720677,0.8603385,0.70560175,0.85280085
3145,0.6219245,0.81096226,0.61298704,0.8064935,0.5626275,0.7813138,0.5467358,0.7733679,0.60526323,0.8026316,0.5858076,0.7929038,0.60023504,0.8001175,0.59468234,0.79734117,0.589591,0.7947955,0.58413893,0.79206944
3146,0.69458616,0.8472931,0.66627896,0.8331395,0.7046374,0.8523187,0.5950887,0.79754436,0.6780971,0.83904856,0.6561309,0.82806545,0.60431683,0.8021584,0.6872283,0.84361416,0.62741053,0.81370527,0.64863336,0.8243167
3147,0.6757362,0.8378681,0.6639322,0.8319661,0.6319312,0.8159656,0.6570044,0.8285022,0.63866496,0.8193325,0.67198837,0.8359942,0.64330214,0.8216511,0.71083,0.855415,0.7080202,0.8540101,0.7079412,0.8539706
3148,0.703918,0.851959,0.71657515,0.8582876,0.6888983,0.84444916,0.6234617,0.81173086,0.710878,0.855439,0.73199505,0.86599755,0.7445563,0.87227815,0.7349084,0.8674542,0.75065553,0.87532777,0.778283,0.8891415
3149,0.6899752,0.84498763,0.68712926,0.8435646,0.66846365,0.83423185,0.63285446,0.81642723,0.6328285,0.81641424,0.63169634,0.8158482,0.63496137,0.8174807,0.6357977,0.81789887,0.65079117,0.8253956,0.67188394,0.835942
3150,0.73820794,0.86910397,0.61123407,0.80561703,0.6491314,0.8245657,0.55661833,0.77830917,0.6344682,0.8172341,0.707278,0.853639,0.5591574,0.7795787,0.6707852,0.8353926,0.6100423,0.80502117,0.6350777,0.81753886
3153,0.6726444,0.8363222,0.67676735,0.8383837,0.6712078,0.8356039,0.61538494,0.80769247,0.65696746,0.8284837,0.68079627,0.84039813,0.68929744,0.8446487,0.6787086,0.8393543,0.727006,0.863503,0.7326488,0.8663244
3155,0.6253444,0.8126722,0.5853094,0.7926547,0.616717,0.8083585,0.50699776,0.7534989,0.55136126,0.77568066,0.5558557,0.7779279,0.5122255,0.75611275,0.58001053,0.79000527,0.5535823,0.77679116,0.5534339,0.77671695
3156,0.75192475,0.8759624,0.6208751,0.81043756,0.66903055,0.8345153,0.60058117,0.8002906,0.6393235,0.81966174,0.627146,0.813573,0.51280344,0.7564017,0.61803627,0.80901814,0.57764345,0.7888217,0.59460866,0.79730433
3157,0.7335784,0.8667892,0.6950458,0.8475229,0.72681355,0.8634068,0.6572662,0.82863307,0.70397246,0.8519862,0.67393607,0.83696806,0.63418174,0.81709087,0.7148062,0.8574031,0.6708984,0.8354492,0.6870203,0.84351015
3158,0.70280784,0.85140395,0.6645301,0.832265,0.6353967,0.81769836,0.6018543,0.80092716,0.6498664,0.8249332,0.67187667,0.83593833,0.64556473,0.8227824,0.6740463,0.83702314,0.642715,0.8213575,0.66314065,0.8315703
3159,0.75432265,0.8771613,0.6616029,0.8308015,0.7078287,0.8539144,0.6117132,0.8058566,0.69240344,0.8462017,0.7003852,0.8501926,0.59732765,0.79866385,0.7029716,0.8514858,0.6169753,0.80848765,0.6611886,0.8305943
3160,0.7495588,0.8747794,0.74599516,0.8729976,0.73343015,0.8667151,0.65576696,0.8278835,0.729636,0.864818,0.7225982,0.8612991,0.70471567,0.85235786,0.7774983,0.8887491,0.7525852,0.8762926,0.75837445,0.8791872
3161,0.7088089,0.85440445,0.73273957,0.8663698,0.7067679,0.85338396,0.64845717,0.8242286,0.68103266,0.8405163,0.6588352,0.8294176,0.62716013,0.81358004,0.70583403,0.852917,0.6904053,0.8452027,0.716972,0.858486
3162,0.7592294,0.8796147,0.7022182,0.8511091,0.6968907,0.84844536,0.6685893,0.8342947,0.68716514,0.8435826,0.73268974,0.86634487,0.663761,0.8318805,0.76057863,0.8802893,0.7261888,0.8630944,0.73722935,0.8686147
3186,0.7837249,0.89186245,0.71702135,0.8585107,0.7203726,0.86018634,0.6442391,0.8221196,0.7603388,0.8801694,0.7411071,0.87055355,0.678537,0.8392685,0.73665,0.868325,0.6901909,0.84509546,0.7503983,0.87519914
3225,0.7201458,0.8600729,0.7339282,0.8669641,0.6805884,0.84029424,0.6893372,0.8446686,0.6604706,0.8302353,0.6039897,0.80199486,0.5741528,0.7870764,0.67319894,0.83659947,0.63471365,0.8173568,0.6110816,0.8055408
3315,0.6375639,0.818782,0.57203656,0.78601825,0.6304747,0.81523734,0.5412652,0.7706326,0.5826467,0.79132336,0.66771185,0.8338559,0.55424976,0.7771249,0.64260304,0.8213015,0.62199265,0.8109963,0.62309015,0.8115451
3321,0.68177223,0.8408861,0.65736943,0.8286847,0.6359266,0.8179633,0.6239772,0.8119886,0.6234888,0.8117444,0.6131309,0.80656546,0.58178663,0.7908933,0.67691433,0.83845717,0.625488,0.812744,0.6250875,0.81254375
3332,0.6469733,0.8234867,0.6553849,0.82769245,0.69929373,0.84964687,0.590988,0.79549396,0.611161,0.8055805,0.6941112,0.8470556,0.5794078,0.7897039,0.67381924,0.83690965,0.72004044,0.8600202,0.68632495,0.8431625
5877,0.6210741,0.81053704,0.6634218,0.83171093,0.5749572,0.78747857,0.55736214,0.77868104,0.5793897,0.78969485,0.57481354,0.7874068,0.56293666,0.78146833,0.5924114,0.7962057,0.60954213,0.80477107,0.60949993,0.80474997
5981,0.7335303,0.86676514,0.66547847,0.83273923,0.7310262,0.8655131,0.6265702,0.8132851,0.7133584,0.8566792,0.6698277,0.83491385,0.59196186,0.79598093,0.68100727,0.84050363,0.6472329,0.82361645,0.63447666,0.81723833
6043,0.42406875,0.71203434,0.46084282,0.7304214,0.4047456,0.7023728,0.36774123,0.6838706,0.41933185,0.7096659,0.33791685,0.6689584,0.3601525,0.68007624,0.35438177,0.6771909,0.40353173,0.7017659,0.314256,0.657128
6078,0.709945,0.8549725,0.6643003,0.83215016,0.672832,0.836416,0.65051425,0.8252571,0.66380084,0.8319004,0.6823368,0.8411684,0.64733887,0.82366943,0.664152,0.832076,0.716344,0.858172,0.7112595,0.85562974
6081,0.75647235,0.8782362,0.6756798,0.8378399,0.68018097,0.8400905,0.66464305,0.8323215,0.7053617,0.85268086,0.7722949,0.88614744,0.68364644,0.8418232,0.73730326,0.8686516,0.7183447,0.85917234,0.7525782,0.8762891
6082,0.67480737,0.83740366,0.6234162,0.8117081,0.6353647,0.8176824,0.6008096,0.8004048,0.6423404,0.8211702,0.6619189,0.83095944,0.6334313,0.81671566,0.6342411,0.81712055,0.66518825,0.83259416,0.66242766,0.83121383
6090,0.45330554,0.72665274,0.485692,0.742846,0.44541562,0.7227078,0.4430359,0.7215179,0.4181883,0.70909417,0.3730793,0.68653965,0.4386378,0.71931887,0.42886645,0.7144332,0.4608748,0.7304374,0.42698157,0.7134908
6127,0.7239711,0.86198556,0.7653313,0.88266563,0.76847386,0.88423693,0.65300643,0.8265032,0.7420211,0.87101054,0.7294823,0.86474115,0.660897,0.8304485,0.7665991,0.8832996,0.6717279,0.83586395,0.71857244,0.8592862
6211,0.5004389,0.75021946,0.51526487,0.75763243,0.47486657,0.7374333,0.42713395,0.71356696,0.4707912,0.7353956,0.4679081,0.7339541,0.4790604,0.7395302,0.47745058,0.7387253,0.52294314,0.76147157,0.48650002,0.74325
6213,0.69036233,0.84518117,0.6448181,0.82240903,0.6256744,0.81283724,0.57529235,0.7876462,0.65282583,0.8264129,0.6746501,0.83732504,0.6496439,0.82482195,0.65455186,0.82727593,0.68900836,0.8445042,0.70434284,0.8521714
6214,0.6749184,0.8374592,0.7082655,0.8541328,0.66971314,0.83485657,0.604144,0.802072,0.62095225,0.8104761,0.59593475,0.7979674,0.59937155,0.7996858,0.6490874,0.8245437,0.6382547,0.8191273,0.57835,0.78917503
6231,0.57292163,0.7864608,0.5799518,0.7899759,0.5487441,0.77437204,0.500654,0.750327,0.5275628,0.7637814,0.52414036,0.7620702,0.540133,0.7700665,0.5608007,0.78040034,0.588063,0.7940315,0.5635201,0.78176004
6232,0.7811172,0.8905586,0.7022939,0.85114694,0.7575339,0.87876695,0.65000767,0.82500386,0.70435953,0.85217977,0.7152842,0.8576421,0.6112485,0.80562425,0.7356031,0.86780155,0.6681261,0.83406305,0.7177801,0.85889006
6233,0.68778133,0.84389067,0.7102633,0.8551316,0.6976144,0.8488072,0.58973455,0.7948673,0.64827836,0.8241392,0.67085695,0.8354285,0.5968553,0.79842764,0.66601944,0.8330097,0.67560744,0.8378037,0.64277506,0.8213875
6239,0.68116134,0.8405807,0.67085266,0.83542633,0.63666207,0.818331,0.6234001,0.81170005,0.6637573,0.83187866,0.7059109,0.85295546,0.6961399,0.8480699,0.72150946,0.8607547,0.73510826,0.8675541,0.7589335,0.8794668
6240,0.7248964,0.8624482,0.6427722,0.8213861,0.6541393,0.82706964,0.5814708,0.79073536,0.65765566,0.82882786,0.6799079,0.83995396,0.6184418,0.8092209,0.6384618,0.8192309,0.6573763,0.82868814,0.6655325,0.8327663
6254,0.6599097,0.82995486,0.71899635,0.85949814,0.61378443,0.8068922,0.6134635,0.80673176,0.6716531,0.8358265,0.64473397,0.82236695,0.66704667,0.83352333,0.68424666,0.8421233,0.68462586,0.84231293,0.70635295,0.8531765
6255,0.7421422,0.8710711,0.6278639,0.81393194,0.6581862,0.8290931,0.59340537,0.7967027,0.6341834,0.8170917,0.68839264,0.8441963,0.6185672,0.8092836,0.65381294,0.82690644,0.6328864,0.8164432,0.651141,0.82557046
6342,0.59468246,0.7973412,0.59182096,0.7959105,0.566727,0.78336346,0.49882466,0.7494123,0.57756716,0.78878355,0.560511,0.7802555,0.5633198,0.7816599,0.58128667,0.79064333,0.5412337,0.7706169,0.53656805,0.768284
7630,0.5899615,0.79498076,0.6566802,0.8283401,0.54992825,0.7749641,0.6216534,0.81082666,0.61141324,0.8057066,0.5614741,0.78073704,0.58902484,0.7945124,0.6592535,0.82962674,0.6478251,0.82391256,0.67431945,0.83715975
7654,0.67342365,0.8367118,0.7112924,0.8556462,0.6682514,0.8341257,0.6372807,0.81864035,0.66250277,0.8312514,0.6538298,0.8269149,0.6324675,0.81623375,0.6829922,0.8414961,0.72531104,0.8626555,0.6839047,0.8419523
8890,0.5721425,0.78607124,0.6016962,0.8008481,0.61458206,0.80729103,0.58695805,0.793479,0.5578719,0.7789359,0.5966878,0.7983439,0.5813195,0.7906598,0.6517004,0.8258502,0.6747588,0.8373794,0.6448014,0.8224007
8916,0.5457758,0.7728879,0.56649244,0.7832462,0.58397496,0.7919875,0.51051104,0.7552555,0.5059759,0.752988,0.5103477,0.75517386,0.54014647,0.77007324,0.5394709,0.76973546,0.6128807,0.80644035,0.56959534,0.78479767
9028,0.6705234,0.8352617,0.666996,0.833498,0.63186896,0.8159345,0.61314833,0.80657417,0.62512094,0.81256044,0.6724422,0.8362211,0.65788543,0.8289427,0.6875905,0.84379524,0.65689737,0.82844865,0.71232367,0.85616183
9066,0.6881894,0.8440947,0.63445747,0.81722873,0.6229223,0.81146115,0.5627494,0.7813747,0.62277734,0.8113887,0.61046827,0.80523413,0.54130423,0.7706521,0.61634946,0.8081747,0.5998355,0.79991776,0.58852136,0.7942607
9445,0.6218112,0.8109056,0.6542301,0.82711506,0.59646857,0.7982343,0.6617812,0.8308906,0.5810592,0.7905296,0.57631636,0.7881582,0.5949317,0.79746586,0.6412461,0.82062304,0.67509997,0.83755,0.6533433,0.82667166
9542,0.64701766,0.82350886,0.6548593,0.82742965,0.5669003,0.7834501,0.6423756,0.8211878,0.6371945,0.81859726,0.5833098,0.79165494,0.56841385,0.7842069,0.6463264,0.8231632,0.64726806,0.823634,0.61855215,0.8092761
9546,0.671903,0.8359515,0.6376726,0.81883633,0.63192177,0.8159609,0.608805,0.8044025,0.6125251,0.80626255,0.6562892,0.8281446,0.63897204,0.819486,0.6583554,0.82917774,0.649565,0.8247825,0.7052741,0.85263705
9547,0.5837555,0.79187775,0.5362726,0.76813626,0.56021607,0.78010803,0.56728756,0.7836438,0.5097196,0.7548598,0.49724334,0.7486217,0.46556246,0.73278123,0.5401188,0.7700594,0.5472856,0.7736428,0.51010025,0.7550501
9583,0.69891596,0.849458,0.65088844,0.8254442,0.63508636,0.81754315,0.6678885,0.83394426,0.622422,0.811211,0.5928699,0.79643494,0.5469736,0.7734868,0.63406116,0.81703055,0.6573179,0.82865894,0.6062907,0.80314535
9587,0.6796268,0.8398134,0.66567105,0.83283556,0.6761645,0.83808225,0.57928896,0.7896445,0.61292404,0.80646205,0.63987887,0.81993943,0.584579,0.7922895,0.66275024,0.8313751,0.6415237,0.82076186,0.6495389,0.82476944
12037,0.72131276,0.8606564,0.75979984,0.8798999,0.72482216,0.8624111,0.66949195,0.834746,0.7062819,0.85314095,0.73435926,0.86717963,0.7068926,0.8534463,0.78250915,0.89125454,0.7762171,0.88810855,0.77333254,0.8866663
12116,0.6684084,0.8342042,0.69848454,0.84924227,0.68070203,0.840351,0.6410588,0.8205294,0.6451808,0.8225904,0.64770305,0.8238515,0.65010536,0.8250527,0.6854794,0.8427397,0.68337107,0.84168553,0.6954984,0.84774923
12122,0.7441634,0.8720817,0.6846322,0.8423161,0.6766169,0.83830845,0.60172856,0.8008643,0.66162467,0.83081234,0.72399396,0.861997,0.63213724,0.81606865,0.7053305,0.85266525,0.6965886,0.84829426,0.68495417,0.8424771
12124,0.55188817,0.7759441,0.5528728,0.7764364,0.56612265,0.7830613,0.525435,0.7627175,0.466894,0.733447,0.5467208,0.7733604,0.48910415,0.7445521,0.5212582,0.76062906,0.5364357,0.76821786,0.5536952,0.7768476
12141,0.52308804,0.761544,0.5329287,0.76646435,0.51197785,0.75598896,0.4872339,0.74361694,0.49462992,0.74731493,0.40079045,0.7003952,0.46344942,0.73172474,0.48737633,0.74368817,0.489924,0.744962,0.43881682,0.7194084
12143,0.6314065,0.8157033,0.6305993,0.81529963,0.5828513,0.79142565,0.5476182,0.7738091,0.6182964,0.8091482,0.68346727,0.84173363,0.6335428,0.8167714,0.6339338,0.8169669,0.6817275,0.84086376,0.7016589,0.8508295
12149,0.6438439,0.82192194,0.6853082,0.8426541,0.6731534,0.8365767,0.5911788,0.7955894,0.6142477,0.80712384,0.61998594,0.80999297,0.6694269,0.83471346,0.6545462,0.82727313,0.67141837,0.8357092,0.68903387,0.84451693
12161,0.5354089,0.7677045,0.51383555,0.7569178,0.5180907,0.75904536,0.52689207,0.76344603,0.503309,0.7516545,0.55181456,0.7759073,0.5254049,0.76270247,0.5523356,0.7761678,0.5845618,0.7922809,0.5517414,0.7758707
12252,0.6587622,0.8293811,0.6933259,0.84666294,0.63974667,0.81987333,0.6647591,0.8323796,0.6553875,0.82769376,0.6725191,0.83625954,0.66713107,0.83356553,0.72132236,0.86066115,0.7227884,0.86139417,0.7384956,0.8692478
12408,0.63231564,0.8161578,0.65050924,0.8252546,0.6193801,0.80969006,0.58684486,0.79342246,0.6623671,0.83118355,0.6771028,0.8385514,0.6611804,0.8305902,0.6670729,0.83353645,0.6800755,0.84003776,0.70873237,0.8543662
12409,0.6787071,0.83935356,0.6456703,0.82283515,0.6291131,0.81455654,0.58515275,0.7925764,0.6021943,0.80109715,0.6302997,0.81514984,0.6029342,0.80146706,0.6534437,0.82672185,0.64158916,0.8207946,0.6477784,0.8238892
12410,0.722593,0.86129653,0.71914315,0.8595716,0.74091506,0.87045753,0.6119602,0.8059801,0.6730188,0.8365094,0.67334694,0.8366735,0.61684966,0.80842483,0.7128141,0.85640705,0.6933554,0.84667766,0.669592,0.834796
12418,0.6054518,0.8027259,0.58047926,0.79023963,0.5801825,0.7900913,0.53733975,0.76866984,0.5717441,0.78587204,0.6207466,0.8103733,0.6090179,0.8045089,0.6278032,0.8139016,0.6244161,0.81220806,0.66629446,0.8331472
12422,0.66006255,0.8300313,0.5670219,0.7835109,0.6274443,0.81372213,0.5242338,0.7621169,0.6323138,0.81615686,0.7062758,0.8531379,0.60417163,0.8020858,0.6207421,0.81037104,0.61641157,0.8082058,0.6752385,0.83761925
12435,0.53228676,0.7661434,0.5392483,0.7696241,0.52346253,0.76173127,0.51456714,0.75728357,0.49331647,0.7466582,0.49762875,0.74881434,0.5163158,0.7581579,0.5052575,0.75262874,0.54253054,0.77126527,0.53621495,0.7681075
12436,0.669703,0.8348515,0.5888454,0.7944227,0.6041249,0.80206245,0.5588204,0.77941024,0.5897958,0.7948979,0.6114389,0.80571944,0.51831704,0.7591585,0.619879,0.8099395,0.60582864,0.8029143,0.5744138,0.7872069
12437,0.6148201,0.80741006,0.6144333,0.80721664,0.59108406,0.795542,0.56154335,0.7807717,0.59717,0.798585,0.6236471,0.81182355,0.6314864,0.8157432,0.65416634,0.8270832,0.63203484,0.8160174,0.6610818,0.8305409
12447,0.7598749,0.8799374,0.7391532,0.8695766,0.70592284,0.8529614,0.68005025,0.8400251,0.7227201,0.8613601,0.74706024,0.87353015,0.7071086,0.8535543,0.7350149,0.86750746,0.7577737,0.8788868,0.754287,0.8771435
12448,0.6995059,0.84975296,0.67463183,0.8373159,0.70883036,0.8544152,0.69216776,0.8460839,0.6639018,0.8319509,0.6908627,0.8454313,0.6457802,0.8228901,0.73087907,0.86543953,0.75314116,0.8765706,0.742015,0.8710075
12449,0.72140527,0.86070263,0.69077647,0.84538823,0.69244885,0.8462244,0.62271774,0.81135887,0.65021473,0.82510734,0.7156015,0.8578007,0.64394605,0.821973,0.69123614,0.84561807,0.7196528,0.8598264,0.70650774,0.85325384
12450,0.65907747,0.8295387,0.65145546,0.8257277,0.63895655,0.8194783,0.57884157,0.7894208,0.63997626,0.81998813,0.6687797,0.8343898,0.65727067,0.82863533,0.6580311,0.82901555,0.68189454,0.8409473,0.71847415,0.8592371
12451,0.69832826,0.8491641,0.6455144,0.82275724,0.7012427,0.85062134,0.57385474,0.78692734,0.63557285,0.81778646,0.60250664,0.8012533,0.5326457,0.76632285,0.6221163,0.81105816,0.5988419,0.79942095,0.5851963,0.7925981
12452,0.7155632,0.8577816,0.62443006,0.81221503,0.6862669,0.84313345,0.5748434,0.7874217,0.64322776,0.8216139,0.66645026,0.83322513,0.5521477,0.7760738,0.66684306,0.8334215,0.62740874,0.8137044,0.6477928,0.8238964
12453,0.6598419,0.82992095,0.65164524,0.8258226,0.62521994,0.81261,0.6040219,0.80201095,0.6303339,0.81516695,0.6481411,0.8240706,0.60803795,0.804019,0.6970805,0.84854025,0.6506317,0.82531583,0.67580366,0.83790183
12454,0.6835135,0.84175676,0.63409436,0.8170472,0.6118623,0.80593115,0.5603723,0.7801862,0.6484475,0.82422376,0.66739553,0.8336978,0.64287853,0.82143927,0.6477522,0.82387614,0.67488384,0.8374419,0.6685661,0.83428305
12455,0.71907043,0.8595352,0.6681912,0.8340956,0.69134986,0.84567493,0.65934336,0.8296717,0.60724366,0.8036218,0.642542,0.821271,0.5620658,0.7810329,0.6522403,0.82612014,0.66130626,0.83065313,0.62583435,0.8129172
12456,0.7510725,0.87553626,0.6997859,0.849893,0.7449217,0.87246084,0.6701006,0.83505034,0.6681045,0.83405226,0.66729856,0.8336493,0.64137316,0.8206866,0.712324,0.856162,0.68571913,0.84285957,0.6960278,0.8480139
12457,0.7199048,0.8599524,0.7023357,0.85116786,0.7539855,0.87699276,0.61270785,0.8063539,0.7096853,0.85484266,0.7389518,0.8694759,0.7105478,0.8552739,0.7383367,0.86916834,0.7148489,0.85742444,0.728263,0.8641315
12458,0.71016717,0.8550836,0.7248647,0.86243236,0.7115842,0.8557921,0.59556603,0.797783,0.6450944,0.8225472,0.67568994,0.83784497,0.57807624,0.7890381,0.7074126,0.8537063,0.6858125,0.84290624,0.6552708,0.8276354
12459,0.57485104,0.7874255,0.5389496,0.7694748,0.5483083,0.7741542,0.47627228,0.7381362,0.53106636,0.7655332,0.50505185,0.7525259,0.5084882,0.7542441,0.54787433,0.77393717,0.49829626,0.74914813,0.48849803,0.744249
12460,0.6745599,0.8372799,0.6580266,0.8290133,0.6466831,0.82334155,0.6193634,0.8096817,0.67491555,0.8374578,0.7177435,0.85887176,0.63733304,0.8186665,0.6938524,0.8469262,0.75056267,0.87528133,0.678373,0.8391865
12461,0.71515894,0.85757947,0.6304927,0.81524634,0.72861946,0.8643097,0.60118604,0.800593,0.62812114,0.81406057,0.70585275,0.8529264,0.55078423,0.7753921,0.68075913,0.8403796,0.66661257,0.8333063,0.67348254,0.83674127
12462,0.7246765,0.86233824,0.72136307,0.86068153,0.7553515,0.8776758,0.65533745,0.8276687,0.68135345,0.8406767,0.7237789,0.8618895,0.6466333,0.8233167,0.74300814,0.87150407,0.7655467,0.88277334,0.76204497,0.88102245
12463,0.5871186,0.7935593,0.5472799,0.7736399,0.59579515,0.7978976,0.5268556,0.7634278,0.5853108,0.7926554,0.6562793,0.82813966,0.6353992,0.8176996,0.59791076,0.7989554,0.66713554,0.83356774,0.6626866,0.8313433
