Unnamed: 0,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_Modelopenai/gpt-4o_Modelopenai/gpt-4o_google_ux_Score
32072,0.7449977,0.87249887,0.70835197,0.854176,0.7127652,0.8563826,0.6623182,0.8311591,0.71747386,0.85873693,0.80501735,0.9025087,0.70954335,0.8547717,0.8024365,0.90121824,0.7780961,0.88904804,0.7963762,0.8981881
46443,0.7349913,0.86749566,0.74724466,0.8736223,0.6996489,0.8498244,0.66899055,0.8344953,0.7608948,0.8804474,0.8268091,0.9134046,0.7664596,0.8832298,0.8163279,0.90816396,0.80054146,0.9002707,0.84242237,0.9212112
46506,0.5245233,0.7622616,0.5705568,0.78527844,0.5001581,0.75007904,0.5225223,0.7612611,0.5478975,0.7739488,0.6060268,0.80301344,0.5689059,0.7844529,0.65812284,0.8290614,0.6729735,0.83648676,0.6803576,0.8401788
50300,0.669842,0.834921,0.72649014,0.86324507,0.66167754,0.8308388,0.65014327,0.82507163,0.69384766,0.8469238,0.68669367,0.84334683,0.6705142,0.8352571,0.7388685,0.86943424,0.7397305,0.86986524,0.74974656,0.8748733
51419,0.6759095,0.83795476,0.663007,0.8315035,0.57722795,0.788614,0.6093689,0.80468446,0.6621148,0.8310574,0.7451333,0.87256664,0.69915164,0.8495758,0.7570276,0.8785138,0.7306349,0.86531746,0.7729958,0.8864979
53971,0.7299477,0.86497384,0.6996399,0.84981996,0.6095976,0.80479884,0.6507126,0.8253563,0.76395845,0.8819792,0.78678966,0.8933948,0.7726926,0.88634634,0.79895705,0.89947855,0.7531637,0.87658185,0.7943759,0.89718795
53972,0.6672569,0.8336284,0.64498883,0.8224944,0.56338453,0.78169227,0.5881461,0.79407305,0.6480789,0.82403946,0.7400528,0.8700264,0.6998236,0.8499118,0.7272948,0.8636474,0.7359488,0.8679744,0.73575306,0.8678765
53973,0.6858988,0.8429494,0.66595453,0.8329773,0.58520144,0.79260075,0.6147456,0.8073728,0.69134235,0.8456712,0.7811828,0.8905914,0.7499969,0.87499845,0.77887607,0.88943803,0.79395694,0.8969785,0.8281014,0.9140507
53974,0.6546049,0.82730246,0.6308577,0.81542885,0.57201374,0.78600687,0.6233388,0.8116694,0.692086,0.846043,0.7730642,0.88653207,0.748677,0.8743385,0.7346045,0.86730224,0.7697776,0.88488877,0.7920148,0.8960074
53975,0.61931103,0.80965555,0.62567353,0.81283677,0.5601293,0.78006464,0.58285964,0.7914298,0.6167823,0.80839115,0.71295285,0.8564764,0.6693319,0.83466595,0.6746213,0.8373107,0.7202562,0.8601281,0.7179897,0.85899484
53976,0.57511675,0.7875584,0.5741853,0.7870927,0.51090264,0.7554513,0.5234966,0.7617483,0.62038803,0.810194,0.6822895,0.84114474,0.7049525,0.85247624,0.64583564,0.8229178,0.6726142,0.8363071,0.68041813,0.84020907
53977,0.76872784,0.8843639,0.71569014,0.85784507,0.64958024,0.8247901,0.66971266,0.83485633,0.7457123,0.87285614,0.82110465,0.9105523,0.78843546,0.8942177,0.8157797,0.90788984,0.8145906,0.9072953,0.83500624,0.9175031
53978,0.66470146,0.83235073,0.5947721,0.79738605,0.5858377,0.79291886,0.5502425,0.7751212,0.70114255,0.8505713,0.80435264,0.9021763,0.6970748,0.8485374,0.7493503,0.87467515,0.7359297,0.86796486,0.8043409,0.9021704
53979,0.7721218,0.8860609,0.70868313,0.85434157,0.6903211,0.84516054,0.648911,0.8244555,0.76473176,0.8823659,0.8621952,0.9310976,0.7698811,0.88494056,0.8228333,0.91141665,0.7958159,0.897908,0.83268166,0.9163408
53981,0.63133526,0.8156676,0.6452671,0.82263356,0.56893396,0.784467,0.5971358,0.7985679,0.666999,0.8334995,0.727201,0.8636005,0.73117113,0.86558557,0.72963464,0.8648173,0.73090684,0.8654534,0.74180543,0.8709027
54796,0.6697712,0.8348856,0.663994,0.83199704,0.5613376,0.7806688,0.64994574,0.82497287,0.6389731,0.81948656,0.6857197,0.84285986,0.6966629,0.84833145,0.7479738,0.8739869,0.7245978,0.8622989,0.7162188,0.8581094
54797,0.7244885,0.86224425,0.6916466,0.8458233,0.680888,0.84044397,0.62816525,0.8140826,0.72781706,0.8639085,0.839609,0.9198045,0.7362082,0.8681041,0.80036616,0.9001831,0.75469613,0.87734807,0.8176538,0.9088269
54798,0.6449983,0.82249916,0.6753056,0.8376528,0.5662595,0.78312975,0.6111944,0.8055972,0.6491611,0.82458055,0.70923054,0.8546153,0.7072575,0.85362875,0.72075236,0.8603762,0.7526556,0.8763278,0.7538357,0.87691784
54799,0.58003324,0.79001665,0.6017859,0.80089295,0.5250014,0.7625007,0.57181036,0.7859052,0.5895317,0.79476583,0.68007207,0.84003603,0.6692412,0.8346206,0.68237907,0.8411895,0.6951406,0.8475703,0.7303802,0.8651901
54800,0.64543515,0.82271755,0.6768796,0.8384398,0.5765783,0.7882892,0.5952989,0.79764944,0.6408303,0.82041514,0.6895986,0.8447993,0.7299697,0.86498487,0.727391,0.8636955,0.75250673,0.87625337,0.7511308,0.8755654
56453,0.706355,0.8531775,0.70918757,0.85459375,0.6477238,0.8238619,0.6586484,0.8293242,0.7160996,0.8580498,0.69791144,0.84895575,0.7694917,0.88474584,0.7346637,0.86733186,0.7529578,0.8764789,0.7416449,0.8708224
56528,0.62609303,0.8130465,0.56585217,0.7829261,0.50494057,0.75247025,0.5671523,0.78357613,0.62669945,0.8133497,0.71330166,0.8566508,0.66117525,0.8305876,0.66789365,0.8339468,0.7039119,0.85195595,0.6978739,0.8489369
56542,0.69020456,0.8451023,0.6776203,0.83881015,0.584906,0.792453,0.64883566,0.8244178,0.69896686,0.84948343,0.7626354,0.88131773,0.7563858,0.8781929,0.7874546,0.8937273,0.79082745,0.89541376,0.80748445,0.9037422
56543,0.7085507,0.85427535,0.6446322,0.8223161,0.5823699,0.79118496,0.57369614,0.78684807,0.7123991,0.85619956,0.80032176,0.9001609,0.7752116,0.8876058,0.7489268,0.87446344,0.7445419,0.87227094,0.7890917,0.89454585
56544,0.6544246,0.82721233,0.6569373,0.8284687,0.5836461,0.791823,0.6220037,0.81100184,0.6718286,0.8359143,0.7232263,0.86161315,0.7140728,0.8570364,0.71706605,0.858533,0.69936335,0.8496817,0.7417502,0.8708751
56545,0.64275086,0.8213754,0.7014686,0.8507343,0.5899433,0.79497164,0.64944595,0.824723,0.6471519,0.823576,0.6319839,0.81599194,0.65567935,0.8278397,0.72676384,0.8633819,0.7391678,0.8695839,0.6962383,0.84811914
56618,0.6540522,0.8270261,0.69086856,0.8454343,0.6012364,0.8006182,0.6168823,0.80844116,0.65986466,0.82993233,0.7303139,0.86515695,0.7213944,0.8606972,0.7989645,0.89948225,0.78656435,0.8932822,0.7887141,0.8943571
56619,0.5912278,0.7956139,0.6269347,0.8134674,0.5293168,0.7646584,0.58482015,0.7924101,0.6252006,0.8126003,0.69538844,0.8476942,0.71656364,0.85828185,0.6781926,0.8390963,0.7364925,0.86824626,0.74333036,0.8716652
56629,0.7046131,0.85230654,0.706429,0.8532145,0.6165266,0.8082633,0.678251,0.8391255,0.6900029,0.84500146,0.77132416,0.8856621,0.7413374,0.8706687,0.78538126,0.89269066,0.7676367,0.8838184,0.7862754,0.8931377
56630,0.61877346,0.80938673,0.6220479,0.81102395,0.54253244,0.7712662,0.60249406,0.801247,0.61835575,0.8091779,0.67297816,0.8364891,0.68784356,0.8439218,0.7001829,0.85009146,0.6992277,0.84961385,0.73085934,0.86542964
56631,0.53349215,0.76674604,0.5525286,0.7762643,0.48185,0.740925,0.5278612,0.76393056,0.5320276,0.7660138,0.5999906,0.7999953,0.5540318,0.7770159,0.6150329,0.80751646,0.6274351,0.81371754,0.6663002,0.8331501
56632,0.6515031,0.82575154,0.6501241,0.82506204,0.5594493,0.77972466,0.58468866,0.79234433,0.65656567,0.82828283,0.7616796,0.8808398,0.74755585,0.8737779,0.7567817,0.87839085,0.7380769,0.86903846,0.802415,0.9012075
56633,0.64416206,0.822081,0.63157535,0.8157877,0.5323837,0.76619184,0.5445641,0.77228206,0.636016,0.818008,0.6726239,0.83631194,0.70362866,0.8518143,0.67610633,0.83805317,0.64485306,0.82242656,0.68578506,0.8428925
56634,0.6813255,0.8406627,0.6675197,0.83375984,0.5743364,0.7871682,0.61744726,0.8087236,0.6873157,0.84365785,0.7425095,0.87125474,0.7426712,0.8713356,0.73557115,0.8677856,0.76744086,0.8837204,0.7892438,0.8946219
56635,0.65895975,0.8294799,0.6619618,0.8309809,0.5751022,0.7875511,0.5846225,0.79231125,0.69258,0.84629,0.8154644,0.9077322,0.7999613,0.89998066,0.7801124,0.8900562,0.76327,0.881635,0.83916837,0.91958416
56637,0.65460813,0.82730407,0.6344771,0.81723857,0.5700017,0.78500086,0.61898685,0.8094934,0.66853344,0.8342667,0.7520154,0.8760077,0.71916926,0.8595846,0.7466806,0.8733403,0.7303157,0.86515784,0.74663794,0.873319
56638,0.7141689,0.85708445,0.7010169,0.85050845,0.6039077,0.80195385,0.6156894,0.8078447,0.6944878,0.8472439,0.7572636,0.87863183,0.7499871,0.87499356,0.74049246,0.87024623,0.7006084,0.8503042,0.7682321,0.88411605
56639,0.533228,0.76661396,0.5209936,0.7604968,0.44473973,0.72236985,0.47276407,0.736382,0.5470628,0.77353144,0.66474307,0.83237153,0.6604141,0.83020705,0.60929644,0.8046482,0.6747129,0.83735645,0.71266377,0.8563319
56641,0.60950637,0.8047532,0.5839461,0.79197305,0.51661897,0.7583095,0.534323,0.7671615,0.630014,0.815007,0.7193347,0.85966736,0.72777367,0.86388683,0.66748106,0.83374053,0.69613194,0.848066,0.7714468,0.8857234
56642,0.6336036,0.8168018,0.62085116,0.8104256,0.5230161,0.76150805,0.5531784,0.7765892,0.62924016,0.8146201,0.7023712,0.85118556,0.71452236,0.8572612,0.6802544,0.8401272,0.7137238,0.8568619,0.71748495,0.8587425
56643,0.7515547,0.87577736,0.6869999,0.84349996,0.68705344,0.8435267,0.6740207,0.8370104,0.6855496,0.8427748,0.726701,0.8633505,0.6115769,0.80578846,0.7596781,0.87983906,0.73740596,0.868703,0.7104925,0.85524625
56644,0.5822485,0.7911242,0.59635484,0.7981774,0.48634166,0.74317086,0.54108435,0.77054214,0.58530235,0.7926512,0.65911514,0.82955754,0.6765173,0.8382586,0.6461891,0.82309455,0.6781996,0.83909976,0.7019894,0.8509947
56645,0.7064481,0.85322404,0.69340897,0.8467045,0.5948623,0.7974311,0.648232,0.824116,0.6651227,0.8325614,0.72149277,0.8607464,0.71482885,0.8574144,0.73973495,0.86986744,0.7186125,0.8593062,0.7588309,0.87941545
56646,0.5878102,0.79390514,0.58970994,0.794855,0.50024915,0.7501246,0.57860494,0.78930247,0.6030848,0.8015424,0.6742284,0.8371142,0.68073237,0.8403662,0.67699254,0.83849627,0.7124927,0.85624635,0.72046864,0.8602343
56647,0.6495884,0.8247942,0.6572082,0.8286041,0.57990587,0.78995293,0.61429167,0.80714583,0.65664387,0.82832193,0.7195586,0.8597793,0.71484864,0.8574243,0.71498644,0.8574932,0.72573954,0.86286974,0.76930237,0.8846512
56648,0.696287,0.84814346,0.6759639,0.83798194,0.6087448,0.80437243,0.6497947,0.82489735,0.6968303,0.84841514,0.7751765,0.88758826,0.7364603,0.86823016,0.7762368,0.8881184,0.7626628,0.88133144,0.775987,0.8879935
56649,0.6312398,0.8156199,0.6569111,0.82845557,0.58120656,0.7906033,0.59508836,0.7975442,0.6265671,0.81328356,0.68034613,0.84017307,0.64094484,0.8204724,0.70823073,0.85411537,0.72383,0.861915,0.707606,0.85380304
56650,0.69909894,0.8495495,0.6430806,0.8215403,0.6094375,0.80471873,0.5885583,0.79427916,0.72473884,0.8623694,0.8223402,0.9111701,0.7830577,0.89152884,0.77055764,0.8852788,0.75571644,0.8778582,0.8364743,0.91823715
56651,0.6400533,0.82002664,0.6375743,0.81878716,0.57230693,0.78615344,0.55851966,0.7792598,0.66439813,0.8321991,0.7609442,0.88047206,0.73812777,0.86906385,0.7234435,0.86172175,0.75172037,0.8758602,0.7984346,0.8992173
56652,0.66126394,0.830632,0.66429913,0.83214957,0.5635727,0.7817863,0.61900425,0.8095021,0.6511909,0.82559544,0.72098505,0.8604925,0.7031456,0.8515728,0.737509,0.8687545,0.7668467,0.8834233,0.7614073,0.8807037
56653,0.6896236,0.8448118,0.6630724,0.8315362,0.60658956,0.8032948,0.6018959,0.80094796,0.69110525,0.8455526,0.76685,0.883425,0.7212882,0.8606441,0.75749624,0.8787481,0.73709345,0.8685467,0.77209044,0.8860452
56654,0.6772183,0.83860916,0.6727811,0.83639055,0.59000486,0.79500246,0.6141975,0.80709875,0.70327187,0.85163593,0.7839201,0.89196,0.79734045,0.8986702,0.75860107,0.87930053,0.766065,0.8830325,0.831335,0.91566753
56656,0.5842634,0.79213166,0.5654517,0.7827258,0.5121654,0.7560827,0.5139699,0.75698495,0.5949602,0.7974801,0.6775503,0.83877516,0.6633375,0.83166873,0.6391007,0.81955034,0.6916069,0.84580344,0.7223848,0.8611924
56657,0.59034145,0.7951707,0.59900767,0.7995038,0.51082075,0.7554104,0.53266734,0.7663337,0.6281216,0.8140608,0.7264781,0.86323905,0.7073498,0.8536749,0.6979545,0.8489772,0.71870565,0.8593528,0.72971314,0.8648566
56661,0.6777258,0.8388629,0.70448756,0.8522438,0.5806195,0.7903098,0.61048985,0.8052449,0.67352706,0.8367635,0.74057776,0.87028885,0.6827069,0.8413534,0.74439347,0.87219673,0.73660946,0.8683047,0.7385373,0.86926866
56662,0.7049869,0.8524934,0.7022879,0.85114396,0.61187434,0.8059372,0.65411127,0.82705563,0.68894595,0.844473,0.78499067,0.89249533,0.7296907,0.86484534,0.80155194,0.90077597,0.8163236,0.90816176,0.8220987,0.91104937
56725,0.69635236,0.8481762,0.66851383,0.8342569,0.5864577,0.79322886,0.6331951,0.8165976,0.6660059,0.8330029,0.74213356,0.8710668,0.7216756,0.8608378,0.7494602,0.8747301,0.70260483,0.8513024,0.76217794,0.881089
56795,0.6429764,0.8214882,0.6583703,0.8291851,0.58075035,0.7903752,0.5982331,0.79911655,0.65374947,0.82687473,0.7544464,0.8772232,0.75215656,0.87607825,0.7643847,0.8821924,0.7578547,0.87892735,0.81597495,0.9079875
56796,0.5848021,0.7924011,0.6155975,0.80779874,0.502546,0.75127304,0.541286,0.770643,0.6018982,0.8009491,0.6711316,0.8355658,0.6888657,0.84443283,0.6859391,0.84296954,0.6889645,0.84448224,0.71054184,0.8552709
56797,0.6132597,0.80662984,0.61759996,0.8088,0.53401697,0.7670085,0.56729317,0.7836466,0.6449845,0.82249224,0.6986605,0.84933025,0.708691,0.8543455,0.7331394,0.8665697,0.7200112,0.8600056,0.70147336,0.8507367
56798,0.5742327,0.78711635,0.59268504,0.7963425,0.50936323,0.7546816,0.5468163,0.7734082,0.56985927,0.78492963,0.65013754,0.8250688,0.6758121,0.83790606,0.6653548,0.83267736,0.664188,0.832094,0.700001,0.8500005
56799,0.674126,0.837063,0.65363276,0.8268164,0.5922831,0.79614156,0.6071348,0.8035674,0.70283306,0.8514165,0.75699437,0.8784972,0.7673725,0.88368624,0.74862427,0.87431216,0.76105875,0.8805294,0.81011343,0.9050567
56800,0.6366159,0.81830794,0.60545456,0.8027273,0.53525853,0.76762927,0.5945635,0.79728174,0.5774323,0.78871614,0.6408222,0.8204111,0.56391,0.781955,0.6642188,0.8321094,0.6587893,0.82939464,0.6432434,0.82162166
56801,0.67444474,0.83722234,0.65599,0.827995,0.5960616,0.7980308,0.5950855,0.79754275,0.66364455,0.8318223,0.79577816,0.8978891,0.72549015,0.86274505,0.7424247,0.87121236,0.75453424,0.8772671,0.8007176,0.9003588
56802,0.68221176,0.8411059,0.6548219,0.82741094,0.5911219,0.79556096,0.6062967,0.8031484,0.6677317,0.8338659,0.76916134,0.8845807,0.7467426,0.8733713,0.73640436,0.8682022,0.7680584,0.8840292,0.78431404,0.892157
56803,0.69883114,0.84941554,0.738785,0.8693925,0.6253115,0.81265575,0.6635791,0.83178955,0.6719831,0.83599156,0.7123529,0.85617644,0.71412784,0.8570639,0.7791066,0.8895533,0.73281586,0.86640793,0.7473044,0.8736522
56804,0.7483283,0.87416416,0.7369796,0.8684898,0.66705996,0.83352995,0.69810927,0.84905463,0.76214516,0.8810726,0.79250383,0.8962519,0.7311839,0.86559194,0.8367742,0.91838706,0.78104746,0.89052373,0.77711874,0.88855934
56805,0.6668041,0.83340204,0.64054847,0.82027423,0.5916526,0.7958263,0.62533677,0.8126684,0.61077386,0.8053869,0.69534516,0.8476726,0.63783276,0.8189164,0.7078423,0.8539212,0.72040147,0.86020076,0.7263733,0.86318666
56807,0.70552087,0.85276043,0.7263877,0.86319387,0.6049509,0.80247545,0.6450842,0.8225421,0.7114408,0.8557204,0.7029136,0.85145676,0.74338794,0.87169397,0.7426125,0.87130624,0.75190157,0.8759508,0.7536501,0.8768251
56809,0.7239042,0.86195207,0.7579977,0.8789989,0.67936516,0.8396826,0.7399399,0.86996996,0.7381294,0.8690647,0.7263527,0.86317635,0.730785,0.8653925,0.81310606,0.90655303,0.8009928,0.90049636,0.773016,0.886508
56859,0.59341717,0.7967086,0.58224595,0.791123,0.4702183,0.73510915,0.5873355,0.7936678,0.5885285,0.79426426,0.645677,0.8228385,0.6481122,0.8240561,0.6506187,0.82530934,0.6994414,0.8497207,0.67817736,0.8390887
56860,0.6499051,0.82495254,0.63978493,0.81989247,0.5958334,0.7979167,0.70335853,0.85167927,0.67500967,0.83750486,0.7726305,0.8863152,0.72538435,0.8626922,0.79963577,0.8998179,0.78757626,0.8937881,0.83139205,0.915696
56861,0.5378983,0.76894915,0.5483243,0.7741622,0.46793944,0.7339697,0.56519926,0.7825996,0.51322466,0.7566123,0.5504406,0.7752203,0.5872471,0.79362357,0.5915679,0.79578394,0.61962885,0.80981445,0.59913826,0.79956913
56862,0.7025318,0.8512659,0.69172966,0.84586483,0.60189843,0.8009492,0.61650866,0.80825436,0.69205844,0.8460292,0.78090596,0.890453,0.7246684,0.8623342,0.78304976,0.8915249,0.7660135,0.88300675,0.77309877,0.88654935
57384,0.7576145,0.87880725,0.73133326,0.8656666,0.6542791,0.82713956,0.66645217,0.8332261,0.7251183,0.86255914,0.78561354,0.89280677,0.73900783,0.8695039,0.7914077,0.89570385,0.73122424,0.86561215,0.77474654,0.88737327
57400,0.77907705,0.8895385,0.73342705,0.8667135,0.6733519,0.83667594,0.6559448,0.8279724,0.7636159,0.8818079,0.809188,0.904594,0.7743423,0.88717115,0.8063489,0.90317446,0.7370619,0.868531,0.81613994,0.90806997
62042,0.73309445,0.8665472,0.70369166,0.85184586,0.6869961,0.84349805,0.65373844,0.82686925,0.67138547,0.83569276,0.69406974,0.8470349,0.61607337,0.8080367,0.7018373,0.85091865,0.6782664,0.8391332,0.6786436,0.8393218
63086,0.50281566,0.75140786,0.51740116,0.7587006,0.46074748,0.73037374,0.46574348,0.7328718,0.5211697,0.76058483,0.6138884,0.8069442,0.6080817,0.80404085,0.5954508,0.79772544,0.6464226,0.8232113,0.6487816,0.82439077
63087,0.63684404,0.818422,0.629146,0.814573,0.56716454,0.78358227,0.6270492,0.8135246,0.63339895,0.8166995,0.6652723,0.8326361,0.72103006,0.860515,0.6739218,0.8369609,0.68051684,0.8402584,0.7179396,0.8589698
83710,0.6973357,0.84866786,0.69365287,0.84682643,0.59648824,0.7982441,0.6483424,0.8241712,0.6899189,0.84495944,0.7654754,0.8827377,0.6984376,0.8492188,0.77977306,0.8898865,0.7625174,0.8812587,0.7745683,0.88728416
83711,0.65104604,0.825523,0.6848061,0.84240305,0.60880864,0.8044043,0.6192391,0.80961955,0.60134226,0.8006711,0.5877868,0.7938934,0.59607524,0.79803765,0.6848777,0.8424388,0.66125274,0.83062637,0.6374996,0.8187498
86666,0.7373425,0.86867124,0.7596507,0.87982535,0.6230267,0.81151336,0.6933292,0.8466646,0.7140261,0.85701305,0.7536321,0.87681603,0.7605606,0.88028026,0.81270045,0.90635026,0.78995967,0.89497983,0.78696656,0.8934833
87779,0.7192484,0.8596242,0.7567266,0.8783633,0.6628549,0.83142745,0.6734594,0.8367297,0.6882488,0.84412444,0.6503875,0.82519376,0.6510945,0.8255472,0.71488285,0.8574414,0.6638863,0.83194315,0.6637564,0.8318782
97622,0.66135657,0.8306783,0.67019445,0.8350972,0.6627927,0.83139634,0.5833232,0.7916616,0.7081138,0.8540569,0.8205115,0.9102558,0.7331133,0.86655664,0.81786287,0.90893143,0.77187866,0.88593936,0.8153969,0.90769845
98134,0.6035631,0.80178154,0.592695,0.7963475,0.5159962,0.7579981,0.50705624,0.7535281,0.6261644,0.8130822,0.70797503,0.8539875,0.7268208,0.8634104,0.6916113,0.84580564,0.69366795,0.84683394,0.7299715,0.86498576
98135,0.6609175,0.83045876,0.66424143,0.8321207,0.61925817,0.8096291,0.6253623,0.81268114,0.6949135,0.84745675,0.81321526,0.9066076,0.74269617,0.8713481,0.8112061,0.90560305,0.77228427,0.88614213,0.8377094,0.9188547
98136,0.61741996,0.80871,0.5732506,0.78662527,0.5325217,0.76626086,0.57433534,0.78716767,0.6213533,0.8106767,0.7481017,0.87405086,0.651459,0.8257295,0.7072774,0.8536387,0.7091447,0.85457236,0.7529973,0.87649864
98137,0.54339945,0.7716997,0.5769874,0.7884937,0.49888337,0.7494417,0.56042063,0.7802103,0.5816307,0.79081535,0.6479089,0.82395446,0.64953184,0.8247659,0.68046725,0.8402336,0.6875571,0.84377855,0.6918301,0.8459151
98138,0.5660392,0.7830196,0.5409988,0.7704994,0.4817053,0.74085265,0.53288007,0.76644003,0.58264065,0.7913203,0.6869537,0.8434769,0.67102385,0.8355119,0.64806354,0.8240318,0.6789708,0.8394854,0.7345675,0.86728376
98171,0.5882119,0.79410595,0.58130103,0.7906505,0.5131256,0.7565628,0.562672,0.781336,0.6237663,0.81188315,0.6977264,0.84886324,0.69343644,0.8467182,0.7055389,0.8527695,0.7166412,0.8583206,0.75006545,0.8750327
98172,0.54949886,0.7747494,0.541297,0.7706485,0.45267963,0.7263398,0.51377904,0.7568895,0.5409665,0.77048326,0.60877967,0.80438983,0.6139534,0.8069767,0.6047759,0.80238795,0.6411072,0.8205536,0.6616696,0.8308348
98173,0.72191167,0.86095583,0.7166705,0.85833526,0.62336266,0.81168133,0.63766754,0.81883377,0.7345445,0.86727226,0.8307923,0.91539615,0.7789434,0.8894717,0.7963741,0.89818704,0.80125606,0.90062803,0.83241534,0.9162077
98245,0.65993583,0.8299679,0.64119464,0.8205973,0.5932105,0.7966052,0.6090428,0.80452144,0.6837336,0.8418668,0.809718,0.904859,0.73131657,0.8656583,0.77632457,0.88816226,0.7542366,0.8771183,0.7811799,0.89058995
98250,0.60324913,0.80162454,0.6422726,0.8211363,0.5782048,0.78910244,0.5955642,0.79778206,0.55345315,0.7767266,0.5775471,0.78877354,0.5305718,0.7652859,0.6436688,0.8218344,0.59063196,0.795316,0.56373906,0.78186953
98251,0.57523465,0.7876173,0.5537356,0.7768678,0.4786592,0.7393296,0.5444107,0.77220535,0.55702907,0.7785145,0.650227,0.82511353,0.63123894,0.81561947,0.6137541,0.806877,0.6848939,0.8424469,0.67179596,0.835898
98252,0.50667924,0.75333965,0.46670586,0.7333529,0.40318722,0.70159364,0.6302886,0.8151443,0.4986956,0.7493478,0.47378337,0.7368917,0.4834404,0.7417202,0.48654804,0.74327403,0.53680474,0.76840234,0.4782918,0.7391459
98253,0.7010096,0.85050476,0.67651284,0.8382564,0.60092247,0.80046123,0.6369668,0.8184834,0.6592878,0.8296439,0.6842256,0.8421128,0.63838995,0.819195,0.6710936,0.8355468,0.71388865,0.8569443,0.71751696,0.85875845
