Unnamed: 0,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_doordash_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_doordash_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_apple_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_apple_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_samsara_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_samsara_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_yelp_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_yelp_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_match_pm_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_match_pm_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_i2c_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_i2c_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_adobe_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_adobe_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_amazon_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_amazon_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_rowan_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_rowan_ux_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_google_ux_Raw_Score,modified_Llama/meta-llama/llama-3.3-70b-instruct:free_google_ux_Score
57,0.6823995,0.84119976,0.69457996,0.84729,0.6867722,0.8433861,0.58353984,0.7917699,0.6557691,0.82788455,0.6351543,0.8175771,0.5900175,0.7950088,0.6692891,0.83464456,0.62710905,0.8135545,0.63854223,0.8192711
58,0.7695337,0.8847668,0.66716826,0.83358413,0.7045602,0.85228014,0.6369941,0.81849706,0.69088,0.84544003,0.73424363,0.8671218,0.6249113,0.81245565,0.72367066,0.86183536,0.674425,0.8372125,0.70701575,0.8535079
59,0.7666535,0.88332677,0.68737066,0.8436853,0.6888599,0.84442997,0.6227478,0.8113739,0.7010478,0.8505239,0.7208397,0.86041987,0.6463741,0.82318705,0.71409017,0.85704505,0.670798,0.83539903,0.6960679,0.84803396
60,0.7032853,0.8516426,0.6335569,0.8167784,0.6315801,0.81579006,0.5703853,0.7851926,0.657032,0.828516,0.6583563,0.82917815,0.61092186,0.80546093,0.6681144,0.8340572,0.6272759,0.813638,0.6496638,0.8248319
61,0.73275304,0.8663765,0.68267286,0.8413364,0.65383166,0.82691586,0.6325524,0.8162762,0.692081,0.8460405,0.68751687,0.84375846,0.6638788,0.8319394,0.68386304,0.8419315,0.6567673,0.8283837,0.6722433,0.8361217
62,0.69565725,0.8478286,0.6506987,0.82534933,0.67179483,0.83589745,0.5816555,0.79082775,0.6662478,0.8331239,0.66983706,0.8349185,0.61277467,0.8063873,0.66968155,0.8348408,0.6114923,0.80574614,0.62482464,0.8124123
63,0.699288,0.849644,0.68713427,0.84356713,0.65422654,0.8271133,0.68215024,0.8410751,0.66543627,0.83271813,0.6906535,0.8453268,0.6643547,0.83217734,0.73099434,0.8654972,0.72851557,0.8642578,0.71682525,0.8584126
64,0.716608,0.858304,0.67160296,0.8358015,0.6561815,0.8280908,0.5825979,0.791299,0.715178,0.857589,0.735091,0.8675455,0.7045558,0.8522779,0.71670365,0.8583518,0.6735481,0.83677405,0.72367835,0.8618392
65,0.7339314,0.8669657,0.6837762,0.84188807,0.6946987,0.84734935,0.6325351,0.81626755,0.6882858,0.8441429,0.6776794,0.8388397,0.60156167,0.80078083,0.6665083,0.83325416,0.61792296,0.8089615,0.65580857,0.8279043
66,0.7566587,0.87832934,0.64372444,0.8218622,0.6733252,0.8366626,0.6008709,0.8004354,0.6921096,0.8460548,0.7491164,0.8745582,0.61484337,0.8074217,0.7191735,0.8595867,0.6245762,0.8122881,0.69887245,0.8494362
67,0.6751102,0.8375551,0.645331,0.8226655,0.68854713,0.84427357,0.5888878,0.7944439,0.6541667,0.82708335,0.65308017,0.8265401,0.62716883,0.81358445,0.6618976,0.8309488,0.6433792,0.8216896,0.6389734,0.81948674
68,0.4951623,0.7475811,0.4419,0.72095,0.43246323,0.7162316,0.32349077,0.66174537,0.4297452,0.7148726,0.42504376,0.7125219,0.3887322,0.6943661,0.41298312,0.7064916,0.36126977,0.68063486,0.36302987,0.6815149
69,0.7897253,0.89486265,0.6650862,0.83254313,0.7147708,0.8573854,0.6279507,0.81397533,0.7063401,0.85317004,0.69161606,0.845808,0.58591783,0.7929589,0.69796306,0.8489815,0.6169229,0.8084614,0.64148724,0.8207436
70,0.77819884,0.8890994,0.7273643,0.86368215,0.758068,0.87903404,0.6750883,0.83754414,0.75205636,0.8760282,0.74951315,0.8747566,0.68842715,0.8442136,0.75166214,0.87583107,0.7140204,0.8570102,0.74352086,0.8717604
71,0.6909171,0.8454585,0.6463154,0.82315767,0.62183595,0.810918,0.5910123,0.7955061,0.6377807,0.81889033,0.6497317,0.8248658,0.6298716,0.8149358,0.6586447,0.82932234,0.61942476,0.8097124,0.6359825,0.81799126
72,0.66722006,0.83361006,0.6200155,0.81000775,0.68573356,0.8428668,0.5303244,0.7651622,0.63762534,0.81881267,0.6404152,0.8202076,0.5858066,0.7929033,0.66178775,0.8308939,0.57186055,0.7859303,0.6043167,0.80215836
73,0.7270147,0.8635074,0.7097852,0.8548926,0.71383286,0.8569164,0.60636497,0.8031825,0.7092954,0.8546477,0.721761,0.8608805,0.67793715,0.8389686,0.7447134,0.8723567,0.7053264,0.85266316,0.7181926,0.8590963
74,0.7804795,0.8902397,0.76685095,0.8834255,0.7706568,0.8853284,0.6924657,0.8462329,0.7672479,0.88362396,0.6893668,0.8446834,0.633629,0.81681454,0.7523289,0.87616444,0.6789738,0.8394869,0.71070474,0.8553524
75,0.7084137,0.85420686,0.6319406,0.8159703,0.64139223,0.8206961,0.61742806,0.80871403,0.61533713,0.80766857,0.63502705,0.8175135,0.56801057,0.7840053,0.6667888,0.8333944,0.62856257,0.8142813,0.627347,0.8136735
76,0.7767745,0.88838726,0.71575296,0.8578765,0.677617,0.83880854,0.62517476,0.8125874,0.7258817,0.86294085,0.71223956,0.85611975,0.6801119,0.84005594,0.70018816,0.8500941,0.65866303,0.8293315,0.7030189,0.85150945
77,0.65423864,0.82711935,0.70408857,0.8520443,0.6489625,0.82448125,0.62899065,0.8144953,0.63008606,0.81504303,0.5700727,0.7850363,0.54154205,0.770771,0.6410593,0.82052964,0.59584475,0.7979224,0.56277746,0.78138876
78,0.67074555,0.8353728,0.6055603,0.80278015,0.6197103,0.80985516,0.5701388,0.7850694,0.60677814,0.8033891,0.6551921,0.82759607,0.58456737,0.79228365,0.64927864,0.8246393,0.61587274,0.8079364,0.6260816,0.8130408
79,0.6317611,0.81588054,0.6218667,0.81093335,0.57471037,0.7873552,0.556145,0.7780725,0.60710156,0.8035508,0.6190087,0.8095044,0.5660795,0.78303975,0.6520176,0.8260088,0.5898391,0.79491955,0.5735636,0.7867818
80,0.6703588,0.8351794,0.61718214,0.80859107,0.72763896,0.8638195,0.6111925,0.80559623,0.59601545,0.7980077,0.61664164,0.8083208,0.4985754,0.7492877,0.6291524,0.8145762,0.62948096,0.8147405,0.5759475,0.78797376
81,0.7058178,0.8529089,0.72797525,0.8639876,0.6559495,0.82797474,0.6134831,0.80674154,0.6876587,0.8438294,0.67299557,0.8364978,0.6425134,0.8212567,0.68194973,0.84097487,0.6936766,0.8468383,0.69617844,0.8480892
82,0.8227055,0.91135275,0.7184999,0.85924995,0.76488197,0.882441,0.66729057,0.8336453,0.7871825,0.8935913,0.7435319,0.871766,0.66047597,0.830238,0.7536521,0.87682605,0.6796181,0.83980906,0.70298004,0.85149
83,0.68695104,0.8434755,0.58451056,0.7922553,0.59491134,0.79745567,0.5868347,0.79341733,0.597831,0.7989155,0.6383225,0.81916124,0.582067,0.7910335,0.59951013,0.7997551,0.6473118,0.8236559,0.62447536,0.8122377
84,0.69822335,0.8491117,0.6651784,0.8325892,0.65994525,0.8299726,0.6415392,0.8207696,0.65250885,0.8262544,0.63562155,0.8178108,0.5813863,0.79069316,0.64036906,0.8201845,0.674971,0.8374855,0.6324874,0.8162437
85,0.7484795,0.87423974,0.64430666,0.82215333,0.6672245,0.83361226,0.6163783,0.80818915,0.7131863,0.85659313,0.78836215,0.8941811,0.6855022,0.8427511,0.71039116,0.8551956,0.6929486,0.8464743,0.73265254,0.8663263
86,0.7395991,0.86979955,0.64575064,0.8228753,0.63655436,0.8182772,0.6109699,0.80548495,0.69533765,0.8476688,0.7462636,0.8731318,0.7014574,0.8507287,0.6975354,0.8487677,0.69385225,0.8469261,0.71184367,0.85592186
87,0.67135966,0.8356798,0.634299,0.8171495,0.65636516,0.8281826,0.6338912,0.8169456,0.61284065,0.8064203,0.6190686,0.8095343,0.6112434,0.80562174,0.6600882,0.8300441,0.6449759,0.82248795,0.6464759,0.82323796
88,0.69969606,0.84984803,0.77452016,0.8872601,0.7427465,0.87137324,0.66378367,0.83189183,0.7084413,0.8542206,0.69851935,0.8492597,0.6295427,0.81477135,0.7510619,0.87553096,0.64364684,0.8218234,0.6709317,0.83546585
89,0.7463367,0.87316835,0.70606345,0.85303175,0.70640504,0.8532025,0.5754132,0.7877066,0.7062978,0.85314894,0.75947446,0.87973726,0.6795755,0.8397877,0.71690065,0.8584503,0.6983503,0.84917516,0.73163915,0.8658196
90,0.71013224,0.8550661,0.609666,0.804833,0.62512803,0.812564,0.5821252,0.7910626,0.6483941,0.82419705,0.6799608,0.83998036,0.6028786,0.8014393,0.62257946,0.8112897,0.6853092,0.8426546,0.6742425,0.83712125
91,0.6553954,0.8276977,0.6241034,0.8120517,0.6561253,0.82806265,0.55769026,0.77884513,0.5761155,0.78805774,0.6286652,0.8143326,0.57296264,0.7864813,0.62134165,0.81067085,0.63564974,0.81782484,0.61702955,0.8085148
92,0.69184124,0.8459206,0.66232944,0.8311647,0.648101,0.8240505,0.59502757,0.7975138,0.6486845,0.82434225,0.6435108,0.8217554,0.6156013,0.80780065,0.66796935,0.8339847,0.648594,0.824297,0.635868,0.81793404
93,0.7984697,0.8992349,0.7180866,0.8590433,0.739977,0.8699885,0.6362248,0.8181124,0.72855395,0.864277,0.7563114,0.8781557,0.6677755,0.83388776,0.74531806,0.872659,0.69133687,0.84566844,0.7484581,0.8742291
6233,0.73184973,0.86592484,0.69188863,0.8459443,0.6890303,0.84451514,0.58536685,0.7926834,0.6869623,0.8434812,0.6716789,0.83583945,0.5739732,0.7869866,0.67065656,0.8353283,0.63072866,0.81536436,0.61294115,0.8064706
6239,0.6199424,0.8099712,0.62468314,0.8123416,0.56092703,0.7804635,0.63332427,0.81666213,0.59001493,0.79500747,0.63724315,0.8186216,0.6185664,0.8092832,0.64514065,0.8225703,0.7095189,0.85475945,0.67696285,0.8384814
6240,0.6990408,0.8495204,0.6049341,0.80246705,0.60982037,0.8049102,0.51310736,0.75655365,0.660285,0.8301425,0.6816608,0.8408304,0.6044735,0.80223674,0.6134429,0.80672145,0.60568786,0.8028439,0.62995803,0.814979
6254,0.7439324,0.87196624,0.7899096,0.8949548,0.71101445,0.85550725,0.66627955,0.8331398,0.73160607,0.865803,0.68360186,0.8418009,0.7097317,0.85486585,0.7531456,0.8765728,0.7177429,0.85887146,0.7218708,0.8609354
6255,0.622442,0.811221,0.6039681,0.8019841,0.60918987,0.80459493,0.53187805,0.765939,0.5930455,0.79652274,0.6031245,0.80156225,0.6044272,0.8022136,0.5907384,0.7953692,0.62528455,0.8126423,0.6086904,0.8043452
6342,0.55639195,0.778196,0.569963,0.7849815,0.539412,0.769706,0.46799326,0.7339966,0.5645801,0.78229004,0.53496146,0.76748073,0.5378041,0.76890206,0.5646439,0.78232193,0.51192033,0.75596017,0.49307358,0.7465368
7630,0.62627804,0.813139,0.6583754,0.8291877,0.565797,0.7828985,0.60921544,0.80460775,0.5985447,0.79927236,0.60499024,0.8024951,0.60924995,0.804625,0.6593922,0.82969606,0.6344009,0.8172004,0.6713228,0.8356614
7654,0.7343178,0.8671589,0.7455195,0.87275976,0.67964935,0.8398247,0.6327913,0.81639564,0.7276112,0.8638056,0.754856,0.877428,0.7258318,0.8629159,0.7306718,0.86533594,0.74135065,0.8706753,0.739832,0.86991596
8890,0.6562984,0.8281492,0.66267693,0.83133847,0.6435658,0.8217829,0.63040054,0.81520027,0.6454705,0.82273525,0.7231736,0.8615868,0.6511169,0.8255584,0.7530688,0.8765344,0.75610816,0.8780541,0.76369977,0.8818499
8916,0.5549138,0.7774569,0.6063852,0.8031926,0.5880623,0.79403114,0.5089431,0.75447154,0.53488517,0.7674426,0.4777807,0.73889035,0.5019449,0.75097245,0.5338472,0.7669236,0.5733829,0.7866914,0.5031948,0.7515974
9028,0.68322664,0.8416133,0.6770562,0.8385281,0.6378829,0.8189415,0.60988176,0.8049409,0.6295252,0.8147626,0.6750166,0.8375083,0.64308125,0.8215406,0.6861801,0.84309006,0.64165837,0.82082915,0.6760194,0.8380097
9066,0.6595992,0.8297996,0.5651798,0.7825899,0.5545083,0.77725416,0.5345775,0.76728874,0.5462316,0.7731158,0.57809573,0.78904784,0.509055,0.7545275,0.5693434,0.78467166,0.547616,0.773808,0.5310738,0.7655369
9445,0.7242569,0.86212844,0.7324435,0.8662218,0.6859548,0.8429774,0.6930131,0.84650654,0.69089764,0.84544885,0.6853644,0.84268224,0.6825727,0.84128636,0.7038284,0.85191417,0.7163115,0.8581557,0.7091769,0.85458845
9542,0.72421294,0.86210644,0.740086,0.87004304,0.64881045,0.8244052,0.6966787,0.8483393,0.70932984,0.8546649,0.6382849,0.81914246,0.6050252,0.8025126,0.7256793,0.86283964,0.6910701,0.84553504,0.65319544,0.8265977
9546,0.7241435,0.86207175,0.66580766,0.83290386,0.64973855,0.8248693,0.6319597,0.81597984,0.6469879,0.82349396,0.6338775,0.81693876,0.56835234,0.7841762,0.66477734,0.83238864,0.6319061,0.815953,0.59373915,0.7968696
9547,0.6754965,0.8377483,0.6408162,0.8204081,0.6096207,0.80481035,0.6041801,0.80209005,0.60760856,0.8038043,0.58137053,0.7906853,0.57129455,0.7856473,0.61945,0.809725,0.61766905,0.80883455,0.5951512,0.7975756
9583,0.707692,0.853846,0.6943519,0.84717596,0.66273755,0.8313688,0.66080856,0.8304043,0.6673459,0.83367294,0.63872916,0.81936455,0.6322262,0.8161131,0.6863375,0.84316874,0.6886873,0.84434366,0.66471696,0.8323585
9587,0.7177187,0.85885936,0.6908289,0.84541446,0.681849,0.8409245,0.59062105,0.7953105,0.6594545,0.8297273,0.70326304,0.8516315,0.65250146,0.82625073,0.69364154,0.8468208,0.6787666,0.8393833,0.69885206,0.84942603
12037,0.7274958,0.8637479,0.74778044,0.8738902,0.7339622,0.8669811,0.6531293,0.82656467,0.74182844,0.8709142,0.7848141,0.89240706,0.74234045,0.8711702,0.8051362,0.9025681,0.79161274,0.8958064,0.8135441,0.906772
12116,0.692602,0.84630096,0.66013896,0.8300695,0.6750298,0.8375149,0.6077683,0.80388415,0.6440926,0.8220463,0.6742461,0.83712304,0.63283885,0.8164194,0.6777048,0.8388524,0.66614664,0.8330733,0.70406103,0.8520305
12122,0.69414186,0.84707093,0.62892765,0.81446385,0.62601125,0.8130056,0.5379864,0.7689932,0.608871,0.8044355,0.66083425,0.83041716,0.5392681,0.769634,0.62380815,0.8119041,0.60818636,0.8040932,0.5994821,0.799741
12124,0.5741192,0.7870596,0.56212616,0.7810631,0.58875936,0.7943797,0.55094784,0.77547395,0.49089634,0.7454482,0.55488646,0.77744323,0.5123123,0.75615615,0.5336811,0.7668406,0.5526637,0.77633184,0.5758815,0.78794074
12141,0.7364763,0.86823815,0.6885984,0.8442992,0.67401326,0.8370066,0.61866707,0.80933356,0.69660074,0.84830034,0.71692675,0.8584634,0.6845833,0.84229165,0.707953,0.8539765,0.69910586,0.8495529,0.71346605,0.856733
12143,0.6545061,0.82725304,0.63034475,0.8151724,0.61544836,0.8077242,0.5498836,0.7749418,0.6087644,0.8043822,0.68953,0.844765,0.5799929,0.78999645,0.64703965,0.8235198,0.63296837,0.8164842,0.65489674,0.82744837
12149,0.690409,0.8452045,0.73149455,0.8657473,0.7289914,0.8644957,0.6273252,0.8136626,0.6703639,0.83518195,0.65273124,0.8263656,0.6741425,0.83707124,0.697471,0.8487355,0.71387315,0.8569366,0.7082606,0.85413027
12161,0.60975236,0.8048762,0.56978273,0.78489137,0.5807672,0.7903836,0.57910776,0.7895539,0.58523357,0.7926168,0.6190468,0.8095234,0.60133815,0.8006691,0.63715523,0.81857765,0.66869926,0.83434963,0.64230025,0.8211501
12252,0.70623827,0.85311913,0.72566915,0.8628346,0.6550242,0.8275121,0.68781054,0.84390527,0.6962781,0.84813905,0.7020956,0.8510478,0.6629374,0.8314687,0.75821626,0.87910813,0.7209115,0.86045575,0.7371496,0.8685748
12408,0.5881629,0.79408145,0.62184054,0.81092024,0.5666088,0.7833044,0.57373786,0.78686893,0.5751353,0.7875676,0.5943297,0.79716486,0.60431886,0.8021594,0.6033798,0.80168986,0.6097921,0.80489606,0.6176675,0.8088337
12409,0.6748837,0.83744186,0.6226268,0.8113134,0.6277865,0.81389326,0.5732484,0.7866242,0.60541224,0.8027061,0.6564206,0.8282103,0.6113248,0.8056624,0.65405715,0.8270286,0.64034986,0.82017493,0.6654079,0.83270395
12410,0.75427747,0.87713873,0.7191956,0.8595978,0.72662103,0.8633105,0.60298073,0.80149037,0.71504563,0.85752285,0.72068167,0.86034083,0.64956236,0.8247812,0.74492574,0.87246287,0.68052816,0.8402641,0.6923876,0.8461938
12418,0.6711297,0.83556485,0.6244105,0.81220526,0.6506518,0.8253259,0.5600592,0.7800296,0.6264999,0.81324995,0.69928265,0.8496413,0.6343314,0.81716573,0.6628438,0.8314219,0.65538144,0.8276907,0.6727796,0.8363898
12422,0.6852434,0.8426217,0.5998792,0.79993963,0.6434274,0.8217137,0.5439153,0.77195764,0.6559865,0.8279933,0.70923984,0.8546199,0.60695505,0.8034775,0.6470176,0.8235088,0.641904,0.820952,0.67931914,0.8396596
12435,0.5423041,0.771152,0.5236432,0.7618216,0.5204047,0.76020235,0.5009948,0.7504974,0.50165373,0.75082684,0.51023024,0.75511515,0.5084579,0.75422895,0.49304223,0.7465211,0.5210198,0.7605099,0.52056324,0.7602816
12436,0.62222695,0.8111135,0.58566725,0.7928336,0.5778546,0.7889273,0.5162851,0.7581426,0.5802349,0.79011744,0.61008096,0.8050405,0.5486937,0.7743468,0.61818933,0.80909467,0.58515036,0.7925752,0.5632856,0.7816428
12437,0.61865026,0.8093251,0.6360786,0.8180393,0.6357411,0.81787056,0.5789152,0.78945756,0.6123847,0.80619234,0.58243454,0.79121727,0.6075648,0.8037824,0.6631391,0.83156955,0.6330185,0.81650925,0.61736476,0.8086824
12447,0.740628,0.870314,0.7306464,0.8653232,0.68476176,0.8423809,0.66193706,0.8309685,0.71939284,0.8596964,0.75261545,0.8763077,0.6988013,0.84940064,0.7372625,0.86863124,0.7421821,0.871091,0.73968136,0.8698407
12448,0.756781,0.8783905,0.69784653,0.84892327,0.7010386,0.8505193,0.6802186,0.8401093,0.7277826,0.8638913,0.75865686,0.8793284,0.6780367,0.83901834,0.7548972,0.87744856,0.7179557,0.85897785,0.7227879,0.8613939
12449,0.7373439,0.86867195,0.65695554,0.82847774,0.682775,0.8413875,0.56549144,0.7827457,0.70251507,0.85125756,0.8050897,0.90254486,0.6743874,0.8371937,0.717232,0.858616,0.70039964,0.8501998,0.72859097,0.8642955
12450,0.6756752,0.8378376,0.67665005,0.838325,0.7122557,0.85612786,0.5887965,0.79439825,0.6617471,0.83087355,0.6384227,0.81921136,0.61431485,0.8071574,0.6795768,0.83978844,0.66114503,0.8305725,0.6594167,0.82970834
12451,0.7153037,0.8576518,0.66898257,0.83449125,0.7112077,0.8556038,0.55370194,0.77685094,0.65339804,0.826699,0.63626194,0.81813097,0.55187356,0.7759368,0.6440197,0.82200986,0.60184073,0.80092037,0.60109687,0.80054843
12452,0.6521692,0.8260846,0.5639967,0.78199834,0.640393,0.8201965,0.528398,0.764199,0.5916697,0.79583484,0.636178,0.818089,0.51391685,0.7569584,0.6192608,0.8096304,0.5822201,0.79111004,0.5875896,0.7937948
12453,0.70240617,0.8512031,0.67462766,0.83731383,0.66966784,0.8348339,0.64795953,0.82397974,0.6395924,0.8197962,0.64326394,0.82163197,0.6002056,0.80010283,0.6957117,0.8478558,0.6344212,0.8172106,0.644163,0.8220815
12454,0.75647116,0.8782356,0.72107303,0.8605365,0.6488664,0.8244332,0.6280145,0.8140073,0.7700027,0.88500136,0.7070994,0.8535497,0.69440544,0.8472027,0.72418606,0.86209303,0.7013216,0.8506608,0.6922691,0.84613454
12455,0.74117994,0.87059,0.6917429,0.84587145,0.71851814,0.85925907,0.6546434,0.8273217,0.6691923,0.83459616,0.72134256,0.8606713,0.62869996,0.81435,0.7166344,0.8583172,0.7139168,0.8569584,0.70852333,0.85426164
12456,0.79156625,0.8957831,0.7199861,0.85999304,0.7258616,0.8629308,0.6105851,0.80529255,0.73400795,0.867004,0.73870194,0.86935097,0.6775872,0.83879364,0.75127614,0.87563807,0.67302823,0.8365141,0.7130736,0.8565368
12457,0.6961466,0.8480733,0.6696308,0.8348154,0.71685004,0.858425,0.5709071,0.78545356,0.6881731,0.8440865,0.723569,0.86178446,0.6520456,0.8260228,0.71719015,0.8585951,0.655735,0.8278675,0.680287,0.8401435
12458,0.7576663,0.8788332,0.7227349,0.86136746,0.74375343,0.8718767,0.6126986,0.8063493,0.70337176,0.8516859,0.72856295,0.8642815,0.59509635,0.7975482,0.738387,0.8691935,0.6909952,0.8454976,0.67977995,0.83989
12459,0.63348234,0.81674117,0.57492536,0.7874627,0.6145057,0.8072529,0.511169,0.7555845,0.6094471,0.80472356,0.6028815,0.8014407,0.56318593,0.78159297,0.6094016,0.8047008,0.5367198,0.7683599,0.561224,0.780612
12460,0.7752224,0.8876112,0.7355015,0.86775076,0.7418783,0.87093914,0.67023134,0.8351157,0.77260923,0.8863046,0.790385,0.8951925,0.7134721,0.85673606,0.79191744,0.8959587,0.7704009,0.88520044,0.75764364,0.87882185
12461,0.77824366,0.88912183,0.6793724,0.83968616,0.73444426,0.86722213,0.6033713,0.8016857,0.7198583,0.85992914,0.7923075,0.89615375,0.64774466,0.8238723,0.7363616,0.8681808,0.69978654,0.8498933,0.750143,0.8750715
12462,0.7080669,0.85403347,0.693784,0.846892,0.6941545,0.84707725,0.61838007,0.80919003,0.6699872,0.8349936,0.69789565,0.8489478,0.60956705,0.8047835,0.69590783,0.8479539,0.70488006,0.85244,0.6805952,0.8402976
12463,0.6299483,0.8149742,0.5596441,0.77982205,0.6214165,0.8107083,0.54286194,0.77143097,0.57509416,0.7875471,0.65305114,0.82652557,0.55062246,0.77531123,0.6153339,0.80766696,0.63204104,0.8160205,0.6134505,0.80672526
12464,0.75763893,0.87881947,0.6913194,0.84565973,0.70806426,0.85403216,0.61123174,0.8056159,0.71529114,0.8576456,0.747618,0.873809,0.6292241,0.81461203,0.7361616,0.8680808,0.6899519,0.84497595,0.699332,0.849666
12465,0.70234203,0.851171,0.7038535,0.85192674,0.7266811,0.86334056,0.6032815,0.80164075,0.6864016,0.8432008,0.6391592,0.8195796,0.63018215,0.8150911,0.6970198,0.8485099,0.6225045,0.81125224,0.6338258,0.8169129
12466,0.6414442,0.8207221,0.5657768,0.7828884,0.5758369,0.78791845,0.4884352,0.74421763,0.5917715,0.79588574,0.6803248,0.8401624,0.5749469,0.78747344,0.62392354,0.81196177,0.6143464,0.8071732,0.6395564,0.8197782
12467,0.6367414,0.8183707,0.644426,0.822213,0.6468594,0.8234297,0.5995355,0.79976773,0.590939,0.7954695,0.6859678,0.8429839,0.6266947,0.81334734,0.71625257,0.8581263,0.7217958,0.8608979,0.7043216,0.8521608
12468,0.66704595,0.833523,0.639345,0.81967247,0.6682111,0.83410555,0.59052765,0.7952638,0.67224973,0.8361249,0.651278,0.825639,0.66266537,0.8313327,0.6513019,0.82565093,0.66339415,0.8316971,0.6452059,0.822603
12469,0.46255907,0.73127955,0.5098981,0.7549491,0.4609565,0.7304783,0.4386816,0.7193408,0.46505058,0.7325253,0.4805563,0.7402781,0.47015116,0.7350756,0.522993,0.76149654,0.5813941,0.79069704,0.55198026,0.7759901
12470,0.75580895,0.8779045,0.7381116,0.8690558,0.78527033,0.89263517,0.6800617,0.84003085,0.74579346,0.87289673,0.71840566,0.85920286,0.66989446,0.8349472,0.7765952,0.88829756,0.70065707,0.85032856,0.71761537,0.8588077
12471,0.74642104,0.87321055,0.7308656,0.8654328,0.69349915,0.84674954,0.65135485,0.8256774,0.74310607,0.87155306,0.76155627,0.88077813,0.73586744,0.86793375,0.7735237,0.88676184,0.7508473,0.87542367,0.7984808,0.8992404
12472,0.72378516,0.8618926,0.7752187,0.88760936,0.72854674,0.86427337,0.7055137,0.85275686,0.72896737,0.8644837,0.70257366,0.8512868,0.6844883,0.84224415,0.80952036,0.9047602,0.7368245,0.86841226,0.72443867,0.86221933
12473,0.69705904,0.8485295,0.6764333,0.83821666,0.6838397,0.84191984,0.65108037,0.8255402,0.65968394,0.829842,0.68120563,0.8406028,0.67426217,0.8371311,0.6968882,0.8484441,0.6635463,0.83177316,0.7050185,0.85250926
12474,0.6478534,0.8239267,0.6086526,0.8043263,0.63227016,0.81613505,0.5656924,0.7828462,0.64109135,0.8205457,0.6961582,0.8480791,0.5918084,0.79590416,0.6768426,0.8384213,0.65506506,0.82753253,0.6488279,0.82441396
12475,0.6781105,0.83905524,0.64732623,0.8236631,0.6464732,0.8232366,0.5672275,0.78361374,0.6578945,0.82894725,0.6973082,0.8486541,0.6582926,0.82914627,0.67928433,0.83964217,0.670225,0.8351125,0.68647844,0.8432392
12476,0.7071439,0.85357195,0.6545351,0.8272675,0.66697955,0.8334898,0.57869846,0.7893492,0.69281757,0.8464088,0.7128595,0.85642976,0.7186042,0.8593021,0.7088752,0.8544376,0.6875818,0.8437909,0.7360767,0.86803836
12477,0.7108351,0.85541755,0.7063713,0.85318565,0.7235243,0.86176217,0.6763527,0.83817637,0.7051617,0.85258085,0.76413727,0.88206863,0.6961313,0.8480656,0.77598274,0.88799137,0.7315495,0.86577475,0.79732645,0.8986632
12478,0.758487,0.8792435,0.7727451,0.88637257,0.74282753,0.87141377,0.6850767,0.84253836,0.784896,0.892448,0.76017165,0.8800858,0.73588216,0.8679411,0.79834044,0.8991702,0.7665601,0.88328004,0.7808745,0.89043725
12479,0.6360376,0.8180188,0.58364046,0.7918202,0.6674181,0.83370906,0.52771,0.763855,0.58520555,0.7926028,0.6275046,0.8137523,0.5390316,0.7695158,0.6374832,0.81874156,0.5798849,0.78994244,0.57725173,0.78862584
12480,0.7432112,0.87160563,0.69078803,0.845394,0.6890739,0.84453696,0.6440519,0.82202595,0.67559576,0.8377979,0.693807,0.8469035,0.5954366,0.7977183,0.7028157,0.8514079,0.6514341,0.8257171,0.652277,0.8261385
12481,0.7257337,0.8628669,0.69002247,0.84501123,0.7109469,0.85547346,0.6716744,0.8358372,0.6627879,0.83139396,0.709885,0.8549425,0.63973755,0.8198688,0.7200643,0.86003214,0.71167755,0.8558388,0.7040349,0.85201746
12482,0.70342815,0.8517141,0.6465733,0.82328665,0.67133397,0.835667,0.6587881,0.82939404,0.65302193,0.82651097,0.67304635,0.8365232,0.6093758,0.80468786,0.6761374,0.8380687,0.6415669,0.82078344,0.658276,0.82913804
