Unnamed: 0,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_doordash_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_doordash_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_apple_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_apple_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_samsara_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_samsara_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_yelp_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_yelp_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_match_pm_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_match_pm_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_i2c_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_i2c_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_adobe_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_adobe_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_amazon_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_amazon_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_rowan_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_rowan_ux_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_google_ux_Raw_Score,Modified_openai/gpt-4o_of_resume_Modelopenai/gpt-4o_google_ux_Score
56643,0.7483761,0.87418807,0.6973891,0.84869456,0.67771614,0.83885807,0.6773832,0.8386916,0.6874371,0.8437185,0.7255099,0.86275494,0.62098444,0.8104922,0.76566637,0.8828332,0.7535602,0.8767801,0.7186308,0.8593154
56644,0.5822485,0.7911242,0.59635484,0.7981774,0.48634166,0.74317086,0.54108435,0.77054214,0.58530235,0.7926512,0.65911514,0.82955754,0.6765173,0.8382586,0.6461891,0.82309455,0.6781996,0.83909976,0.7019894,0.8509947
56645,0.59199,0.795995,0.62189806,0.810949,0.5242297,0.7621149,0.57856774,0.7892839,0.56030345,0.7801517,0.59431756,0.7971588,0.6096026,0.8048013,0.65607774,0.8280389,0.65931135,0.82965565,0.6595015,0.8297508
56646,0.5684477,0.78422385,0.5707516,0.78537583,0.4829629,0.7414814,0.5605892,0.7802946,0.5864354,0.79321766,0.66358197,0.831791,0.66439116,0.8321956,0.65829784,0.8291489,0.6980502,0.84902513,0.7058617,0.85293084
56647,0.6620065,0.83100325,0.6631364,0.83156824,0.5917784,0.7958892,0.61920965,0.8096048,0.67470217,0.8373511,0.7285327,0.86426634,0.72218883,0.8610944,0.7309722,0.8654861,0.7376576,0.8688288,0.78066015,0.8903301
56648,0.696287,0.84814346,0.6759639,0.83798194,0.6087448,0.80437243,0.6497947,0.82489735,0.6968303,0.84841514,0.7751765,0.88758826,0.7364603,0.86823016,0.7762368,0.8881184,0.7626628,0.88133144,0.775987,0.8879935
56649,0.63653255,0.8182663,0.65876985,0.8293849,0.58755565,0.7937778,0.59525234,0.79762614,0.62620026,0.8131001,0.6730876,0.8365438,0.63039875,0.8151994,0.7076645,0.85383224,0.71539783,0.8576989,0.6947117,0.84735584
56650,0.69909894,0.8495495,0.6430806,0.8215403,0.6094375,0.80471873,0.5885583,0.79427916,0.72473884,0.8623694,0.8223402,0.9111701,0.7830577,0.89152884,0.77055764,0.8852788,0.75571644,0.8778582,0.8364743,0.91823715
56651,0.6633514,0.8316757,0.6552777,0.82763886,0.588372,0.794186,0.57506466,0.7875323,0.681473,0.8407365,0.77809334,0.88904667,0.74637496,0.8731875,0.74187803,0.870939,0.76638347,0.8831917,0.8110641,0.90553206
56652,0.67030466,0.8351523,0.66528344,0.8326417,0.56524885,0.7826244,0.6236149,0.81180745,0.6783093,0.83915466,0.7378073,0.86890364,0.7257315,0.86286575,0.7530942,0.8765471,0.77341187,0.88670594,0.78127944,0.8906397
56653,0.7072856,0.8536428,0.6837433,0.8418716,0.6112124,0.8056062,0.59757435,0.7987872,0.7136833,0.8568417,0.7908822,0.89544106,0.75611556,0.8780578,0.77241224,0.88620615,0.75798434,0.8789922,0.79834497,0.8991725
56654,0.69915843,0.8495792,0.6792322,0.83961606,0.60004276,0.8000214,0.62245095,0.8112255,0.7077899,0.85389495,0.79602027,0.89801013,0.79585576,0.8979279,0.7589129,0.87945646,0.7797518,0.8898759,0.8436653,0.9218327
56656,0.5768013,0.78840065,0.5649388,0.7824694,0.50533205,0.752666,0.5119505,0.75597525,0.59334004,0.79667,0.66965663,0.8348283,0.65761864,0.8288093,0.6386633,0.81933165,0.68799806,0.843999,0.7064581,0.85322905
56657,0.54830813,0.77415407,0.5507012,0.7753506,0.456694,0.728347,0.48749232,0.74374616,0.5827803,0.7913902,0.69362235,0.8468112,0.6820698,0.8410349,0.64850515,0.8242526,0.6790314,0.8395157,0.70437646,0.8521882
56661,0.6985907,0.8492954,0.7052312,0.8526156,0.6017822,0.8008911,0.6340914,0.8170457,0.70169675,0.8508484,0.7792008,0.8896004,0.7111397,0.85556984,0.7713281,0.88566405,0.75709313,0.8785466,0.77284014,0.8864201
56662,0.7049869,0.8524934,0.7022879,0.85114396,0.61187434,0.8059372,0.65411127,0.82705563,0.68894595,0.844473,0.78499067,0.89249533,0.7296907,0.86484534,0.80155194,0.90077597,0.8163236,0.90816176,0.8220987,0.91104937
56725,0.70575994,0.85288,0.6792917,0.83964586,0.5963465,0.79817325,0.64316046,0.82158023,0.6795809,0.83979046,0.76146257,0.8807313,0.72794336,0.8639717,0.77528507,0.8876425,0.7303741,0.86518705,0.775596,0.887798
56795,0.6429764,0.8214882,0.6583703,0.8291851,0.58075035,0.7903752,0.5982331,0.79911655,0.65374947,0.82687473,0.7544464,0.8772232,0.75215656,0.87607825,0.7643847,0.8821924,0.7578547,0.87892735,0.81597495,0.9079875
56796,0.5848021,0.7924011,0.6155975,0.80779874,0.502546,0.75127304,0.541286,0.770643,0.6018982,0.8009491,0.6711316,0.8355658,0.6888657,0.84443283,0.6859391,0.84296954,0.6889645,0.84448224,0.71054184,0.8552709
56797,0.63537556,0.81768775,0.63752943,0.8187647,0.53904647,0.76952326,0.5758048,0.7879024,0.658973,0.8294865,0.69725466,0.8486273,0.7070808,0.8535404,0.741189,0.8705945,0.7134614,0.8567307,0.7060183,0.85300916
56798,0.5771816,0.7885908,0.5953516,0.7976758,0.50302964,0.7515148,0.5501301,0.77506506,0.5673748,0.7836874,0.6568537,0.82842684,0.67521477,0.8376074,0.6608726,0.8304363,0.67413974,0.83706987,0.7098676,0.8549338
56799,0.6986386,0.84931934,0.6669071,0.83345354,0.61482525,0.8074126,0.6329119,0.81645596,0.708912,0.854456,0.77098393,0.88549197,0.76883554,0.8844178,0.77516544,0.8875827,0.7674575,0.88372874,0.81871027,0.90935516
56800,0.6366159,0.81830794,0.60545456,0.8027273,0.53525853,0.76762927,0.5945635,0.79728174,0.5774323,0.78871614,0.6408222,0.8204111,0.56391,0.781955,0.6642188,0.8321094,0.6587893,0.82939464,0.6432434,0.82162166
56801,0.6909187,0.84545934,0.6628566,0.8314283,0.6028094,0.8014047,0.6013478,0.8006739,0.6812892,0.8406446,0.8193928,0.9096964,0.7406354,0.8703177,0.7539424,0.8769712,0.7582778,0.8791389,0.8063569,0.90317845
56802,0.6724242,0.8362121,0.65271115,0.8263556,0.5816365,0.7908182,0.6020535,0.80102676,0.66198254,0.83099127,0.77086043,0.8854302,0.75343394,0.876717,0.7327148,0.8663574,0.7746251,0.88731253,0.7871777,0.89358884
56803,0.6989702,0.8494851,0.7298347,0.86491734,0.6193538,0.8096769,0.6699687,0.83498436,0.68117696,0.84058845,0.7200539,0.86002696,0.7207701,0.86038506,0.7736032,0.8868016,0.7362044,0.8681022,0.76109487,0.8805474
56804,0.7483283,0.87416416,0.7369796,0.8684898,0.66705996,0.83352995,0.69810927,0.84905463,0.76214516,0.8810726,0.79250383,0.8962519,0.7311839,0.86559194,0.8367742,0.91838706,0.78104746,0.89052373,0.77711874,0.88855934
56805,0.67546165,0.8377308,0.6349406,0.8174703,0.5899019,0.79495096,0.6189678,0.8094839,0.6142801,0.80714005,0.7151216,0.8575608,0.6545651,0.82728255,0.7129533,0.85647666,0.7326008,0.8663004,0.7456287,0.87281436
56807,0.70324814,0.8516241,0.71872497,0.8593625,0.5962316,0.7981158,0.6343019,0.81715095,0.7111763,0.85558814,0.705567,0.8527835,0.74805844,0.8740292,0.7408749,0.87043744,0.74423087,0.87211543,0.75322014,0.87661004
56809,0.7271364,0.8635682,0.76022065,0.8801103,0.6838397,0.84191984,0.7412396,0.8706198,0.74077904,0.8703895,0.7282567,0.86412835,0.73191,0.865955,0.81522536,0.9076127,0.80236596,0.901183,0.77556455,0.8877823
56859,0.58860743,0.7943037,0.5725975,0.78629875,0.46891326,0.73445666,0.57727116,0.7886356,0.5834676,0.7917338,0.64549243,0.8227462,0.6450814,0.8225407,0.6379005,0.81895024,0.6880883,0.84404415,0.6667494,0.83337474
56860,0.65662086,0.82831043,0.6434665,0.82173324,0.60789484,0.80394745,0.7057289,0.85286444,0.6728605,0.83643025,0.7817427,0.89087135,0.72754383,0.8637719,0.8055667,0.9027834,0.8042837,0.9021418,0.8374463,0.9187231
56861,0.55034304,0.7751715,0.5740705,0.7870352,0.48648518,0.7432426,0.5829233,0.79146165,0.55145323,0.7757266,0.5901772,0.7950886,0.6284901,0.81424505,0.64041924,0.8202096,0.6602868,0.8301434,0.6380067,0.81900334
56862,0.707896,0.853948,0.7085562,0.8542781,0.6023889,0.8011944,0.62292266,0.8114613,0.7100185,0.85500926,0.7870751,0.8935375,0.75386935,0.87693465,0.7897781,0.89488906,0.7793207,0.88966036,0.7930493,0.89652467
57384,0.74852353,0.87426174,0.6992723,0.84963614,0.68272656,0.8413633,0.6277275,0.81386375,0.77794945,0.8889747,0.90195584,0.9509779,0.8089676,0.9044838,0.8644636,0.9322318,0.79138565,0.8956928,0.8748809,0.93744045
57400,0.78361857,0.8918093,0.7416607,0.87083036,0.6825025,0.84125125,0.6609001,0.83045006,0.7702975,0.88514876,0.8090288,0.90451443,0.7753511,0.8876755,0.80919623,0.9045981,0.7402184,0.8701092,0.81421316,0.9071066
62042,0.7060305,0.85301524,0.6578244,0.8289122,0.6600702,0.8300351,0.63630265,0.81815135,0.63810015,0.8190501,0.6686776,0.8343388,0.5896469,0.7948234,0.6603472,0.8301736,0.6633011,0.83165056,0.64828074,0.82414037
63086,0.48748934,0.7437447,0.5003165,0.75015825,0.45077017,0.72538507,0.45855057,0.7292753,0.5084487,0.75422436,0.602617,0.8013085,0.59824544,0.7991227,0.5780823,0.78904116,0.6378472,0.8189236,0.64173204,0.820866
63087,0.59972626,0.7998631,0.61067283,0.8053364,0.5241538,0.7620769,0.60236,0.80118,0.614285,0.8071425,0.64918363,0.8245918,0.71978295,0.8598915,0.65431315,0.82715654,0.6786691,0.83933455,0.7021817,0.85109085
83710,0.6980017,0.8490008,0.70136154,0.85068077,0.6051892,0.8025946,0.68579173,0.84289587,0.6950143,0.8475071,0.7265669,0.86328346,0.6649569,0.83247846,0.771433,0.8857165,0.7464993,0.87324965,0.7413912,0.8706956
83711,0.61489856,0.8074493,0.6574148,0.8287074,0.5760598,0.7880299,0.5827676,0.7913838,0.5628758,0.7814379,0.5770252,0.7885126,0.5773512,0.7886756,0.65217453,0.82608724,0.64148474,0.82074237,0.61754847,0.80877423
86666,0.59168756,0.7958438,0.67015296,0.83507645,0.5648952,0.7824476,0.6203222,0.8101611,0.64342946,0.82171476,0.71842515,0.8592126,0.73749363,0.8687468,0.79723865,0.8986193,0.7905698,0.8952849,0.7849922,0.8924961
87779,0.7316705,0.86583525,0.75308686,0.8765434,0.6696665,0.83483326,0.6832695,0.84163475,0.6878966,0.8439483,0.65800834,0.82900417,0.64802146,0.8240107,0.7251308,0.8625654,0.6642734,0.8321367,0.6713466,0.83567333
97622,0.67221045,0.8361052,0.68471754,0.84235877,0.6758113,0.83790565,0.5998868,0.7999434,0.7204802,0.8602401,0.82616675,0.9130834,0.7494767,0.87473834,0.82607865,0.9130393,0.77537286,0.88768643,0.8254054,0.9127027
98134,0.6173346,0.8086673,0.6036127,0.80180633,0.5299088,0.7649544,0.5142738,0.75713694,0.63484657,0.8174233,0.72129905,0.8606495,0.7342732,0.8671366,0.7005286,0.8502643,0.7011887,0.85059434,0.74425936,0.8721297
98135,0.64819306,0.82409656,0.66295093,0.8314755,0.61779106,0.8088955,0.6265192,0.8132596,0.67580414,0.83790207,0.7983621,0.899181,0.7291064,0.8645532,0.7975228,0.8987614,0.7692797,0.88463986,0.8262024,0.9131012
98136,0.6341833,0.81709164,0.59946764,0.7997338,0.53547704,0.7677385,0.58006275,0.7900314,0.6427126,0.8213563,0.7555674,0.87778366,0.66802263,0.8340113,0.71317667,0.85658836,0.71341777,0.8567089,0.75003326,0.8750166
98137,0.5544733,0.77723664,0.58434325,0.7921716,0.5083852,0.7541926,0.5698762,0.7849381,0.5856601,0.79283005,0.6524304,0.8262152,0.6482443,0.8241222,0.68836117,0.8441806,0.68640584,0.84320295,0.69205177,0.8460259
98138,0.5660392,0.7830196,0.5409988,0.7704994,0.4817053,0.74085265,0.53288007,0.76644003,0.58264065,0.7913203,0.6869537,0.8434769,0.67102385,0.8355119,0.64806354,0.8240318,0.6789708,0.8394854,0.7345675,0.86728376
98171,0.5855304,0.7927652,0.56598246,0.78299123,0.497095,0.7485475,0.5580269,0.77901345,0.6120676,0.8060338,0.69714177,0.8485709,0.67392457,0.8369623,0.69432884,0.8471644,0.70569175,0.8528459,0.7313457,0.8656728
98172,0.5529818,0.7764909,0.55653954,0.77826977,0.45624492,0.7281225,0.5232451,0.76162255,0.54454976,0.77227485,0.5989353,0.7994677,0.6103275,0.80516374,0.6153413,0.80767065,0.62360716,0.8118036,0.65172297,0.82586145
98173,0.72090113,0.86045057,0.7151855,0.85759276,0.62381494,0.8119075,0.63439816,0.8171991,0.74013007,0.87006503,0.82969797,0.914849,0.7797509,0.8898754,0.7964143,0.8982072,0.80430555,0.9021528,0.8365978,0.9182989
98245,0.66057706,0.8302885,0.63970876,0.8198544,0.59411573,0.79705787,0.60580295,0.8029015,0.6794106,0.8397053,0.80054176,0.9002709,0.72412646,0.8620632,0.7661514,0.8830757,0.75464666,0.8773233,0.770783,0.8853915
98250,0.6069102,0.8034551,0.6477152,0.8238576,0.5811949,0.79059744,0.59258366,0.7962918,0.55663264,0.7783163,0.5793457,0.78967285,0.5320717,0.76603585,0.6419642,0.8209821,0.5852846,0.7926423,0.5574069,0.77870345
98251,0.59617054,0.7980853,0.5731865,0.78659326,0.5001688,0.7500844,0.5568794,0.7784397,0.57837343,0.7891867,0.6772579,0.83862895,0.65273035,0.8263652,0.6289836,0.8144918,0.70302427,0.85151213,0.6920692,0.8460346
98252,0.49699646,0.7484982,0.46032465,0.7301623,0.40165618,0.7008281,0.6503354,0.82516766,0.48192847,0.74096423,0.45690072,0.72845036,0.46018776,0.7300939,0.4800169,0.7400085,0.5335145,0.76675725,0.4606835,0.73034173
98253,0.6722662,0.8361331,0.63261193,0.816306,0.55592144,0.7779607,0.6057894,0.8028947,0.63365495,0.8168275,0.6832376,0.8416188,0.627987,0.8139935,0.6526325,0.82631624,0.7205083,0.86025417,0.7118088,0.8559044
98254,0.6431407,0.82157034,0.64595485,0.8229774,0.5790988,0.7895494,0.6361111,0.8180555,0.6470027,0.82350135,0.74521357,0.87260675,0.7092207,0.8546103,0.7527697,0.87638485,0.7678293,0.88391465,0.7796639,0.88983196
98255,0.7420063,0.87100315,0.7400076,0.8700038,0.6700305,0.83501524,0.71438277,0.8571914,0.7474437,0.87372184,0.816193,0.9080965,0.7785809,0.88929045,0.84943545,0.9247177,0.8111111,0.90555555,0.8532583,0.9266292
98256,0.639868,0.819934,0.59691644,0.7984582,0.566808,0.783404,0.6626525,0.83132625,0.6168809,0.80844045,0.7055085,0.85275424,0.5975112,0.7987556,0.6830838,0.8415419,0.68599117,0.8429956,0.6801592,0.8400796
98257,0.69307387,0.84653693,0.7238773,0.86193866,0.6456723,0.82283616,0.7340077,0.86700386,0.6640838,0.83204186,0.69049084,0.8452454,0.6754159,0.83770794,0.7726953,0.88634765,0.7743168,0.8871584,0.74587923,0.8729396
98258,0.60179174,0.80089587,0.626293,0.8131465,0.52122265,0.7606113,0.58773005,0.793865,0.5281385,0.76406926,0.58415365,0.7920768,0.6017526,0.80087626,0.57433254,0.78716624,0.600116,0.800058,0.616384,0.808192
98259,0.60904324,0.8045216,0.58811224,0.7940561,0.53653926,0.76826966,0.5777116,0.7888558,0.5962117,0.79810584,0.7124973,0.8562486,0.69682634,0.84841317,0.6808444,0.8404222,0.72873527,0.8643676,0.7641851,0.88209254
98260,0.7138286,0.8569143,0.6952118,0.84760594,0.66098094,0.83049047,0.74100816,0.8705041,0.65670353,0.82835174,0.73693085,0.8684654,0.67668384,0.83834195,0.7665105,0.88325524,0.727751,0.8638755,0.7457856,0.8728928
98261,0.6576966,0.8288483,0.6076341,0.80381703,0.5871656,0.7935828,0.624727,0.8123635,0.648353,0.8241765,0.6803515,0.84017575,0.6398559,0.81992793,0.65833426,0.8291671,0.6867144,0.8433572,0.6967952,0.8483976
98262,0.6330739,0.81653696,0.59755045,0.7987752,0.56659764,0.78329885,0.6444174,0.8222087,0.55589974,0.77794987,0.67437625,0.8371881,0.6065229,0.80326146,0.6637486,0.8318743,0.7140477,0.85702384,0.7158308,0.8579154
98263,0.69636494,0.84818244,0.72862643,0.86431324,0.669816,0.834908,0.7119036,0.8559518,0.71041185,0.8552059,0.711898,0.85594904,0.6959234,0.84796166,0.7472052,0.8736026,0.75032735,0.8751637,0.76052475,0.8802624
98264,0.71261656,0.8563083,0.6870946,0.84354734,0.6239831,0.8119916,0.74432814,0.8721641,0.65360117,0.8268006,0.6952665,0.84763324,0.6414716,0.8207358,0.7450235,0.87251174,0.7144652,0.8572326,0.7122974,0.8561487
98265,0.7238125,0.8619063,0.68428755,0.8421438,0.6295391,0.8147695,0.6394952,0.81974757,0.7049655,0.85248274,0.8160217,0.90801084,0.7393501,0.86967504,0.7666553,0.88332766,0.7886257,0.89431286,0.8186002,0.9093001
98266,0.7570874,0.87854373,0.7327624,0.86638117,0.6791843,0.83959216,0.70279807,0.85139906,0.70416325,0.85208166,0.7559377,0.87796885,0.68059844,0.84029925,0.76389384,0.8819469,0.73663723,0.8683186,0.7369654,0.8684827
98267,0.7038262,0.8519131,0.69503176,0.8475159,0.62455857,0.8122793,0.6908634,0.8454317,0.70628417,0.8531421,0.7201244,0.86006224,0.71472573,0.85736287,0.76407397,0.882037,0.79083633,0.89541817,0.7754214,0.8877107
98268,0.68115187,0.84057593,0.6784713,0.83923566,0.68029916,0.8401496,0.6538328,0.8269164,0.62813914,0.81406957,0.6160953,0.80804765,0.5377665,0.7688832,0.67687196,0.838436,0.6401724,0.82008624,0.6177014,0.8088507
98269,0.70393276,0.8519664,0.6670339,0.83351696,0.63036287,0.81518143,0.6486944,0.8243472,0.7012973,0.85064864,0.7881619,0.89408094,0.71734226,0.8586711,0.77760875,0.8888044,0.7778027,0.88890135,0.7953675,0.89768374
98270,0.69239247,0.84619623,0.6500544,0.8250272,0.5968611,0.79843056,0.60236114,0.8011806,0.6566293,0.82831466,0.74839926,0.8741996,0.70611376,0.8530569,0.7306725,0.86533624,0.7725204,0.8862602,0.7599292,0.8799646
98271,0.610657,0.8053285,0.6105504,0.8052752,0.5330344,0.76651716,0.5888891,0.79444456,0.60901916,0.8045096,0.7208998,0.8604499,0.7015333,0.85076666,0.71786416,0.8589321,0.74561167,0.87280583,0.7436409,0.87182045
98272,0.69022244,0.84511125,0.6548699,0.82743496,0.63199925,0.8159996,0.61510444,0.8075522,0.7308081,0.865404,0.8764602,0.9382301,0.7586178,0.87930894,0.8368012,0.9184006,0.793313,0.8966565,0.87907434,0.93953717
98273,0.66648686,0.8332434,0.6770098,0.8385049,0.5873059,0.79365295,0.6390679,0.81953394,0.62475044,0.8123752,0.72516495,0.86258245,0.6846615,0.84233075,0.7662833,0.88314164,0.7665622,0.8832811,0.76889396,0.884447
98274,0.6052326,0.8026163,0.6244285,0.81221426,0.5344942,0.7672471,0.62519526,0.81259763,0.6247078,0.8123539,0.70310074,0.85155034,0.68190426,0.84095216,0.6990541,0.84952706,0.6839013,0.84195065,0.701326,0.850663
98275,0.6579524,0.8289762,0.6792178,0.8396089,0.5941185,0.79705924,0.62908435,0.8145422,0.7200817,0.86004084,0.7498177,0.87490886,0.7364024,0.8682012,0.7808105,0.89040524,0.75615007,0.878075,0.77033484,0.8851674
98276,0.68978715,0.8448936,0.68902606,0.84451306,0.61523557,0.8076178,0.6424897,0.82124484,0.74431515,0.8721576,0.7876202,0.8938101,0.762515,0.88125753,0.80999315,0.9049966,0.80328774,0.9016439,0.8181661,0.909083
98277,0.64595604,0.822978,0.6645225,0.83226126,0.5707831,0.78539157,0.63685226,0.81842613,0.6365173,0.81825864,0.69600344,0.8480017,0.72892857,0.8644643,0.71954906,0.85977453,0.7548129,0.8774065,0.73824453,0.86912227
98278,0.7072371,0.85361856,0.68925816,0.84462905,0.6650156,0.8325078,0.6882714,0.8441357,0.69531006,0.84765506,0.8094462,0.9047231,0.73491484,0.8674574,0.79552966,0.8977648,0.7622772,0.88113856,0.8019427,0.90097135
98279,0.75303316,0.8765166,0.7072767,0.85363835,0.6568339,0.82841694,0.69593495,0.8479675,0.75173867,0.87586933,0.8511738,0.92558694,0.75420034,0.87710017,0.83283406,0.916417,0.7838629,0.8919314,0.8295404,0.9147702
98280,0.6724974,0.8362487,0.6768749,0.83843744,0.5970851,0.79854256,0.6890305,0.84451526,0.621657,0.8108285,0.67552054,0.83776027,0.6511375,0.82556874,0.7275854,0.86379266,0.71950924,0.8597546,0.70998,0.85499
98281,0.69216657,0.8460833,0.66353846,0.8317692,0.5835444,0.7917722,0.65572035,0.8278602,0.6830093,0.8415047,0.7383505,0.86917526,0.7477912,0.8738956,0.7434515,0.87172574,0.74900234,0.87450117,0.7601112,0.8800556
98282,0.6971781,0.84858906,0.7331822,0.8665911,0.6757058,0.8378529,0.7300836,0.8650418,0.6836254,0.84181273,0.7000699,0.85003495,0.69329625,0.8466481,0.7494638,0.8747319,0.73446834,0.8672342,0.7467171,0.87335855
98283,0.6788199,0.83940995,0.6722871,0.83614355,0.5884359,0.79421794,0.66414005,0.83207,0.67980903,0.83990455,0.72066903,0.8603345,0.7096499,0.85482496,0.73377633,0.86688817,0.7384077,0.8692038,0.7475524,0.8737762
98284,0.5102177,0.75510883,0.5274352,0.7637176,0.42655683,0.7132784,0.50727385,0.75363696,0.52952784,0.76476395,0.6233967,0.8116983,0.6235613,0.8117807,0.657248,0.828624,0.6571672,0.8285836,0.66289663,0.8314483
98285,0.57463837,0.7873192,0.57138705,0.7856935,0.48793298,0.74396646,0.55864835,0.7793242,0.59669673,0.79834837,0.67559934,0.83779967,0.663639,0.83181953,0.6722764,0.8361382,0.69931954,0.8496598,0.70787734,0.8539387
98286,0.64884996,0.824425,0.67590505,0.8379525,0.65033984,0.8251699,0.6304884,0.8152442,0.6675464,0.8337732,0.6911249,0.84556246,0.6576817,0.82884085,0.77788025,0.8889401,0.7293385,0.86466926,0.7125913,0.85629565
98287,0.6844561,0.84222806,0.6919243,0.84596217,0.63341683,0.81670845,0.63009065,0.81504536,0.6888163,0.84440815,0.7687789,0.88438946,0.7176381,0.858819,0.77655447,0.88827723,0.76559794,0.88279897,0.77339894,0.88669944
98288,0.6531193,0.82655966,0.6758038,0.8379019,0.5767946,0.7883973,0.5849649,0.79248244,0.6462182,0.8231091,0.66138566,0.8306928,0.68465626,0.84232813,0.69924796,0.849624,0.70160484,0.8508024,0.6989126,0.8494563
98289,0.669166,0.83458304,0.6310637,0.81553185,0.58230025,0.7911501,0.6347883,0.81739414,0.6367872,0.8183936,0.7631334,0.8815667,0.7046722,0.8523361,0.7288926,0.8644463,0.7589648,0.8794824,0.7954632,0.8977316
98290,0.51028466,0.75514233,0.52547944,0.7627397,0.47575182,0.73787594,0.44602352,0.72301173,0.5220626,0.76103127,0.5985577,0.79927886,0.6282158,0.8141079,0.554262,0.77713096,0.63711315,0.81855655,0.6445238,0.8222619
98291,0.696452,0.848226,0.7005905,0.85029525,0.62705123,0.8135256,0.67484784,0.8374239,0.6729887,0.8364943,0.7475606,0.8737803,0.7060982,0.8530491,0.75761175,0.8788059,0.75423515,0.8771176,0.78317255,0.8915863
98292,0.6596465,0.82982326,0.6914464,0.8457232,0.6140332,0.8070166,0.6613805,0.83069026,0.7285416,0.8642708,0.79932284,0.8996614,0.7889322,0.8944661,0.80991685,0.9049584,0.7936585,0.89682925,0.8419806,0.9209903
98293,0.63264054,0.8163203,0.6054008,0.8027004,0.520059,0.7600295,0.58216023,0.7910801,0.62068737,0.8103437,0.70924914,0.85462457,0.6903855,0.8451928,0.683327,0.8416635,0.6968591,0.84842956,0.7137669,0.8568834
98294,0.67294014,0.83647007,0.59652454,0.79826224,0.5961095,0.79805475,0.6251118,0.8125559,0.63157177,0.8157859,0.71869254,0.8593463,0.60622895,0.8031145,0.6878178,0.8439089,0.73005724,0.8650286,0.688615,0.84430754
98295,0.6396489,0.81982446,0.6468625,0.82343125,0.57105774,0.7855289,0.61928725,0.8096436,0.62977904,0.81488955,0.7338561,0.86692804,0.72408015,0.86204004,0.733114,0.866557,0.7596662,0.8798331,0.780586,0.890293
98296,0.6295185,0.81475925,0.6409085,0.82045424,0.56868666,0.78434336,0.5941027,0.7970513,0.62638515,0.8131926,0.6725931,0.83629656,0.6575835,0.82879174,0.73601854,0.86800927,0.71101695,0.85550845,0.72049236,0.8602462
98297,0.6765153,0.8382577,0.6759691,0.83798456,0.59732133,0.79866064,0.7014925,0.8507463,0.65721357,0.8286068,0.6948955,0.84744775,0.6907522,0.84537613,0.7443477,0.87217385,0.76522815,0.8826141,0.7619643,0.88098216
98298,0.65431195,0.82715595,0.64407885,0.8220394,0.5648786,0.7824393,0.65185595,0.825928,0.6139264,0.8069632,0.6866779,0.84333897,0.66020334,0.83010167,0.69739664,0.8486983,0.72437274,0.8621864,0.7066249,0.8533125
98299,0.62125385,0.8106269,0.65671945,0.8283597,0.5402079,0.77010393,0.6311513,0.81557566,0.6339756,0.8169878,0.6655557,0.83277786,0.6964199,0.84821,0.7028339,0.85141695,0.6444731,0.82223654,0.6774908,0.83874536
98300,0.61769456,0.8088473,0.6119588,0.8059794,0.5517811,0.7758906,0.56644154,0.78322077,0.6222861,0.81114304,0.7337277,0.86686385,0.69053805,0.845269,0.732137,0.8660685,0.70435745,0.8521787,0.7494521,0.87472606
98301,0.59726435,0.79863214,0.5615859,0.78079295,0.5562811,0.77814054,0.5226573,0.76132864,0.65868807,0.82934403,0.78414154,0.8920708,0.74592316,0.8729616,0.7220681,0.86103404,0.73960894,0.8698045,0.79903543,0.8995177
98302,0.723022,0.861511,0.6747496,0.8373748,0.622401,0.8112005,0.6599195,0.82995975,0.71360946,0.8568047,0.8113929,0.90569645,0.7416108,0.8708054,0.76881784,0.88440895,0.75675356,0.8783768,0.8032566,0.90162826
98303,0.6634777,0.8317388,0.642943,0.8214715,0.57911193,0.78955597,0.6077621,0.80388105,0.68695533,0.84347767,0.8153769,0.90768844,0.7644396,0.8822198,0.7618146,0.8809073,0.761364,0.880682,0.82777137,0.9138857
