,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
3137,0.73735476,0.8686774,0.7074891,0.8537445,0.6693708,0.8346854,0.62901294,0.8145065,0.67490196,0.837451,0.6969276,0.8484638,0.66241515,0.8312076,0.71477175,0.8573859,0.65072584,0.8253629,0.6971886,0.8485943
3138,0.733597,0.8667985,0.65417886,0.8270894,0.6868497,0.84342486,0.6424197,0.82120985,0.6518415,0.82592076,0.7027763,0.85138816,0.6320848,0.8160424,0.69012773,0.84506387,0.6461324,0.82306623,0.67092955,0.8354648
3139,0.71490717,0.8574536,0.6537255,0.82686275,0.6609567,0.8304783,0.5976465,0.79882324,0.63752604,0.818763,0.70148313,0.85074157,0.6021153,0.80105764,0.6821593,0.84107965,0.6500612,0.82503057,0.65710497,0.8285525
3140,0.76040125,0.8802006,0.7073449,0.85367244,0.69443345,0.8472167,0.6292734,0.8146367,0.6963879,0.84819394,0.7363655,0.8681828,0.679104,0.839552,0.7198906,0.8599453,0.6788056,0.8394028,0.72045517,0.8602276
3141,0.72513705,0.8625685,0.72103626,0.8605181,0.6726301,0.83631504,0.5969087,0.79845434,0.7009146,0.8504573,0.716225,0.8581125,0.6774096,0.8387048,0.7099991,0.85499954,0.6943549,0.84717745,0.72171444,0.86085725
3142,0.7100718,0.8550359,0.69093287,0.84546643,0.6588341,0.82941705,0.6098964,0.8049482,0.6446526,0.8223263,0.6884693,0.84423465,0.6441808,0.8220904,0.70438313,0.85219157,0.66299564,0.8314978,0.6778165,0.83890826
3143,0.73158145,0.8657907,0.6649269,0.83246344,0.65673107,0.82836556,0.60848975,0.8042449,0.6541595,0.8270798,0.69964075,0.8498204,0.6477883,0.82389414,0.6971674,0.8485837,0.66622317,0.8331116,0.6949246,0.8474623
3144,0.68524605,0.842623,0.6142545,0.80712724,0.67795956,0.8389798,0.5526718,0.7763359,0.6480652,0.8240326,0.6660593,0.8330296,0.55028415,0.7751421,0.6947411,0.8473705,0.61606735,0.8080337,0.6176344,0.8088172
3145,0.6597537,0.82987684,0.65033305,0.8251665,0.5972638,0.7986319,0.6225644,0.81128216,0.6164744,0.8082372,0.57227075,0.7861354,0.6150873,0.80754364,0.61657697,0.80828846,0.599069,0.7995345,0.58619034,0.7930952
3146,0.70043355,0.85021675,0.6259401,0.81297004,0.6552222,0.8276111,0.5766571,0.7883285,0.63645494,0.81822747,0.6938807,0.84694034,0.5928387,0.7964194,0.66591,0.832955,0.62102294,0.81051147,0.6457983,0.82289916
3147,0.76085174,0.8804259,0.73305225,0.8665261,0.68750226,0.84375113,0.6931079,0.8465539,0.69685376,0.8484269,0.6962059,0.8481029,0.6741494,0.8370747,0.73753494,0.8687675,0.6930075,0.84650373,0.7001284,0.85006416
3148,0.7445108,0.87225544,0.68456036,0.84228015,0.6700512,0.8350256,0.57987416,0.7899371,0.7053611,0.85268056,0.74826944,0.8741347,0.6915754,0.8457877,0.7151784,0.8575892,0.6573998,0.8286999,0.7162114,0.85810566
3149,0.7219516,0.8609758,0.6490366,0.8245183,0.62303805,0.811519,0.6077481,0.803874,0.64241767,0.82120883,0.68890977,0.8444549,0.629274,0.814637,0.64476335,0.8223817,0.61719936,0.8085997,0.66028774,0.83014387
3150,0.75049746,0.87524873,0.673297,0.83664846,0.6521952,0.8260976,0.6481331,0.8240665,0.6831888,0.8415944,0.6647829,0.83239144,0.6246567,0.81232834,0.6763529,0.8381765,0.618338,0.809169,0.6642791,0.83213955
3153,0.6993828,0.8496914,0.6675097,0.83375484,0.6649411,0.83247054,0.61467004,0.807335,0.66719496,0.8335975,0.6848924,0.8424462,0.65529674,0.8276484,0.6648103,0.83240515,0.65401065,0.8270053,0.679102,0.839551
3155,0.62096643,0.8104832,0.58327377,0.7916369,0.57372403,0.786862,0.4750889,0.7375444,0.56390303,0.78195155,0.57244587,0.78622293,0.5451552,0.77257764,0.56178737,0.7808937,0.5311431,0.7655716,0.54814285,0.77407146
3156,0.80882025,0.9044101,0.6799494,0.8399747,0.72074753,0.86037374,0.6331183,0.81655914,0.7292334,0.8646167,0.7188723,0.85943615,0.6255506,0.8127753,0.69908524,0.8495426,0.6309855,0.81549275,0.67919314,0.83959657
3157,0.7664633,0.88323164,0.68517876,0.8425894,0.74275994,0.87138,0.6429492,0.8214746,0.71983135,0.8599157,0.7357044,0.8678522,0.642488,0.821244,0.7325611,0.86628056,0.6827686,0.8413843,0.71422076,0.8571104
3158,0.7486521,0.87432605,0.72216827,0.8610841,0.6820042,0.8410021,0.62889403,0.81444705,0.7134682,0.8567341,0.7293761,0.86468804,0.68749845,0.8437492,0.7219965,0.8609983,0.66661566,0.83330786,0.70497525,0.8524876
3159,0.7664621,0.88323104,0.66627014,0.83313507,0.6950678,0.84753394,0.55988145,0.7799407,0.70997214,0.8549861,0.7502053,0.87510264,0.6402955,0.82014775,0.70012766,0.8500638,0.6308381,0.8154191,0.6996002,0.8498001
3160,0.74208283,0.8710414,0.6769254,0.8384627,0.66468716,0.8323436,0.61825794,0.809129,0.6844154,0.8422077,0.71550786,0.85775393,0.67003095,0.8350155,0.7101127,0.85505635,0.68107736,0.8405387,0.7082617,0.85413086
3161,0.8164177,0.90820885,0.73726,0.86863,0.7253392,0.8626696,0.6490207,0.82451034,0.7419363,0.87096816,0.7447309,0.8723655,0.6526792,0.8263396,0.7278167,0.86390835,0.6909183,0.84545916,0.7364954,0.8682477
3162,0.6588377,0.82941884,0.5966023,0.79830116,0.5624569,0.7812284,0.5603631,0.7801815,0.5844003,0.79220015,0.6297059,0.81485295,0.57178897,0.7858945,0.6493076,0.8246538,0.60144734,0.8007237,0.6369452,0.8184726
3186,0.7810476,0.8905238,0.7126806,0.8563403,0.6693359,0.8346679,0.6195004,0.8097502,0.74227536,0.8711377,0.7003314,0.8501657,0.6441821,0.82209104,0.6987971,0.84939855,0.6498972,0.8249486,0.7075956,0.8537978
3225,0.6069469,0.8034735,0.6635283,0.83176416,0.5392025,0.7696012,0.5767416,0.7883708,0.58148587,0.79074293,0.5138101,0.7569051,0.559518,0.779759,0.55033267,0.77516633,0.56293404,0.781467,0.5182783,0.7591392
3315,0.65423226,0.82711613,0.60346174,0.8017309,0.6223912,0.8111956,0.59108365,0.7955418,0.5836444,0.7918222,0.6284013,0.81420064,0.5671671,0.7835835,0.64837706,0.82418853,0.61632675,0.8081634,0.65033567,0.82516783
3321,0.7012917,0.85064584,0.6486961,0.8243481,0.63674897,0.8183745,0.6133058,0.8066529,0.64209676,0.8210484,0.6543487,0.8271743,0.6091976,0.8045988,0.677951,0.8389755,0.59894896,0.7994745,0.6039027,0.80195135
3332,0.6997045,0.84985226,0.71093726,0.85546863,0.7355861,0.8677931,0.6527201,0.82636005,0.6548208,0.8274104,0.62523043,0.8126152,0.5636895,0.78184474,0.68790597,0.843953,0.6508012,0.8254006,0.6091043,0.80455214
5877,0.6156877,0.80784386,0.6521828,0.8260914,0.55690455,0.7784523,0.5609416,0.7804708,0.55593073,0.77796537,0.571193,0.7855965,0.56893677,0.7844684,0.58859634,0.7942982,0.60451305,0.8022565,0.6138011,0.80690056
5981,0.78875315,0.8943766,0.75781363,0.87890685,0.76022935,0.8801147,0.6908232,0.8454116,0.75840855,0.8792043,0.73760855,0.8688043,0.69779825,0.8488991,0.74226546,0.87113273,0.73025864,0.86512935,0.7260145,0.86300725
6043,0.73971003,0.86985505,0.6555006,0.8277503,0.6099199,0.80495995,0.60204697,0.8010235,0.6658317,0.83291584,0.69527996,0.84764,0.6446004,0.8223002,0.6534029,0.82670146,0.66248685,0.8312434,0.67270005,0.83635
6078,0.7098394,0.8549197,0.67690665,0.8384533,0.65463907,0.8273195,0.6398832,0.81994164,0.65225303,0.8261265,0.62750936,0.8137547,0.60585487,0.80292743,0.65724117,0.82862055,0.6678773,0.83393866,0.64389074,0.82194537
6081,0.7439892,0.8719946,0.6779248,0.83896244,0.64683443,0.8234172,0.650223,0.8251115,0.7143376,0.8571688,0.7949282,0.8974641,0.7470083,0.87350416,0.7274492,0.8637246,0.76012254,0.88006127,0.7787769,0.88938844
6082,0.6798743,0.83993715,0.6169912,0.80849564,0.6264967,0.81324834,0.59392405,0.796962,0.6304188,0.8152094,0.6599762,0.8299881,0.64737666,0.8236883,0.642876,0.821438,0.6674326,0.8337163,0.6742809,0.83714044
6090,0.6562002,0.8281001,0.65901303,0.8295065,0.6018141,0.800907,0.6232444,0.8116222,0.59980184,0.7999009,0.610415,0.8052075,0.6465216,0.8232608,0.64180875,0.8209044,0.63711536,0.8185577,0.6456505,0.82282525
6127,0.7505889,0.87529445,0.78683424,0.8934171,0.7643552,0.8821776,0.6604769,0.83023846,0.7354879,0.86774397,0.7454977,0.87274885,0.67542875,0.8377144,0.7737453,0.88687265,0.67822564,0.8391128,0.71972096,0.8598605
6211,0.76540065,0.8827003,0.7547698,0.8773849,0.7416667,0.87083334,0.6254077,0.81270385,0.7373426,0.8686713,0.7327368,0.8663684,0.67253673,0.83626837,0.74483913,0.8724196,0.6848237,0.8424119,0.721273,0.8606365
6213,0.75044584,0.8752229,0.66593397,0.832967,0.6357006,0.8178503,0.5915221,0.79576105,0.67778957,0.8388948,0.69355285,0.8467764,0.6429874,0.8214937,0.66226643,0.83113325,0.697137,0.8485685,0.6844387,0.84221935
6214,0.7004665,0.85023326,0.63541687,0.81770843,0.641249,0.8206245,0.5704159,0.785208,0.6117007,0.8058504,0.6544534,0.8272267,0.59003156,0.7950158,0.6253828,0.8126914,0.63699245,0.8184962,0.6245085,0.81225425
6231,0.7070544,0.8535272,0.6464532,0.8232266,0.62480474,0.81240237,0.5535019,0.7767509,0.65352154,0.82676077,0.6480347,0.82401735,0.62202275,0.8110114,0.6613157,0.83065784,0.5985268,0.79926336,0.6078824,0.8039412
6232,0.7341473,0.86707366,0.6855029,0.84275144,0.6648768,0.8324384,0.63524693,0.8176235,0.65951467,0.82975733,0.67144555,0.8357228,0.62191665,0.8109583,0.68775463,0.8438773,0.6462905,0.8231453,0.66304773,0.8315239
6233,0.75825745,0.8791287,0.7265495,0.86327475,0.7221348,0.8610674,0.62314856,0.8115743,0.6855848,0.8427924,0.6774992,0.8387496,0.6076883,0.80384415,0.70071113,0.85035557,0.6642674,0.8321337,0.6462588,0.8231294
6239,0.7084439,0.85422194,0.67757857,0.8387893,0.66352487,0.83176243,0.619322,0.80966103,0.6558764,0.8279382,0.7157084,0.8578542,0.6661314,0.8330657,0.6999774,0.8499887,0.69168866,0.8458443,0.7386733,0.86933666
6240,0.7161255,0.85806274,0.6341126,0.8170563,0.6596711,0.82983553,0.59794414,0.7989721,0.6270348,0.8135174,0.63508904,0.8175445,0.5876003,0.7938001,0.6128254,0.8064127,0.63449275,0.8172464,0.6208272,0.8104136
6254,0.7279589,0.86397946,0.7658956,0.8829478,0.67190224,0.8359511,0.64244616,0.8212231,0.6796939,0.83984697,0.6720529,0.83602643,0.67111015,0.8355551,0.71550536,0.8577527,0.6789335,0.83946675,0.68825865,0.8441293
6255,0.73456174,0.86728084,0.6518581,0.82592905,0.6707352,0.83536756,0.5945843,0.7972921,0.66866505,0.8343325,0.69717014,0.84858507,0.64970684,0.8248534,0.6695501,0.8347751,0.6592454,0.8296227,0.6784742,0.8392371
6342,0.70218587,0.85109293,0.690599,0.8452995,0.6893865,0.84469324,0.58000416,0.7900021,0.6795161,0.83975804,0.6951168,0.8475584,0.66179353,0.83089674,0.69735575,0.8486779,0.63765967,0.81882983,0.6665623,0.83328116
7630,0.66436124,0.8321806,0.7139659,0.85698295,0.60740036,0.8037002,0.61827946,0.8091397,0.6129482,0.8064741,0.6057461,0.802873,0.60606754,0.80303377,0.6886476,0.8443238,0.63722146,0.8186107,0.6830553,0.84152764
7654,0.68729174,0.8436459,0.6708569,0.8354285,0.6354869,0.8177434,0.6043158,0.8021579,0.61807865,0.80903935,0.6359464,0.8179732,0.5933157,0.79665786,0.6138766,0.8069383,0.6276816,0.8138408,0.62333035,0.8116652
8890,0.6018071,0.80090356,0.59034705,0.7951735,0.56854534,0.7842727,0.56631535,0.7831577,0.5809908,0.7904954,0.66526484,0.8326324,0.6113854,0.8056927,0.67013514,0.8350676,0.6830219,0.84151095,0.70362115,0.8518106
8916,0.5625416,0.7812708,0.56895924,0.7844796,0.5747307,0.7873653,0.48336712,0.74168354,0.50767225,0.75383615,0.49668568,0.7483429,0.48199904,0.7409995,0.5219355,0.76096773,0.54577374,0.7728869,0.49868894,0.74934447
9028,0.6289394,0.8144697,0.6308414,0.8154207,0.58025527,0.79012764,0.5743665,0.7871833,0.57331145,0.7866557,0.6083343,0.80416715,0.58328676,0.7916434,0.63139534,0.81569767,0.6003456,0.8001728,0.62848234,0.8142412
9066,0.70089877,0.8504494,0.63135934,0.81567967,0.62500465,0.8125023,0.5721284,0.7860642,0.6365274,0.8182637,0.61818457,0.8090923,0.5368942,0.7684471,0.62224805,0.811124,0.5969775,0.79848874,0.5962721,0.79813606
9445,0.63681436,0.8184072,0.662145,0.8310725,0.59131134,0.79565567,0.59605217,0.7980261,0.6160939,0.80804694,0.6122333,0.80611664,0.6220443,0.81102216,0.6482613,0.82413065,0.66807014,0.83403504,0.6524825,0.82624125
9542,0.7426597,0.87132984,0.72710174,0.8635509,0.6836208,0.8418104,0.72615623,0.8630781,0.69352233,0.84676117,0.65525293,0.82762647,0.60398024,0.80199015,0.7181299,0.85906494,0.6886035,0.84430176,0.6559363,0.8279681
9546,0.74970233,0.87485117,0.71257395,0.856287,0.6614706,0.8307353,0.6586163,0.82930815,0.7212483,0.8606242,0.71637404,0.858187,0.69829106,0.84914553,0.7327222,0.86636114,0.6894607,0.8447304,0.7200273,0.86001366
9547,0.69245493,0.84622747,0.6701908,0.8350954,0.64430606,0.82215303,0.64720535,0.8236027,0.62088114,0.81044054,0.62159324,0.8107966,0.61937773,0.80968887,0.65077263,0.8253863,0.66226053,0.83113027,0.6548922,0.8274461
9583,0.70861125,0.8543056,0.6555581,0.82777905,0.6168755,0.80843776,0.62661654,0.81330824,0.6212193,0.81060964,0.6128559,0.80642796,0.587185,0.7935925,0.63990635,0.8199532,0.6228804,0.8114402,0.62167215,0.8108361
9587,0.64145154,0.8207258,0.608415,0.8042075,0.5804614,0.7902307,0.5382212,0.76911056,0.5677997,0.78389984,0.65412265,0.8270613,0.5969168,0.7984584,0.6148086,0.8074043,0.6310482,0.8155241,0.6471151,0.82355756
12037,0.69074696,0.8453735,0.7499403,0.87497014,0.67625445,0.83812726,0.62685484,0.81342745,0.6731729,0.8365865,0.7067757,0.85338783,0.6823875,0.84119374,0.7428838,0.8714419,0.7440612,0.8720306,0.75219774,0.8760989
12116,0.65052223,0.8252611,0.6115018,0.8057509,0.63775164,0.8188758,0.5819912,0.7909956,0.5909562,0.7954781,0.6555213,0.82776064,0.623458,0.811729,0.63772017,0.81886005,0.6353331,0.81766653,0.6809995,0.84049976
12122,0.73081374,0.8654069,0.6590596,0.82952976,0.6665648,0.8332824,0.5933215,0.7966608,0.6519538,0.8259769,0.7134856,0.8567428,0.6237158,0.81185794,0.6803645,0.84018224,0.66197616,0.83098805,0.6806283,0.84031415
12124,0.6297374,0.8148687,0.6358744,0.8179372,0.5973177,0.79865885,0.54079044,0.7703952,0.58571875,0.7928594,0.65363157,0.8268158,0.62521803,0.812609,0.6187523,0.8093761,0.6389315,0.81946576,0.66653204,0.833266
12141,0.68647444,0.8432372,0.67953503,0.8397675,0.6241449,0.81207246,0.58545375,0.7927269,0.6613469,0.83067346,0.6425047,0.82125235,0.6704377,0.83521885,0.6335888,0.8167944,0.6479412,0.82397056,0.6590034,0.8295017
12143,0.6687119,0.83435595,0.68763447,0.84381723,0.6748811,0.83744055,0.58609223,0.7930461,0.6090579,0.80452895,0.6573811,0.8286905,0.57482564,0.7874128,0.6764194,0.8382097,0.64180684,0.8209034,0.64485025,0.8224251
12149,0.77326846,0.88663423,0.7223774,0.8611887,0.73852575,0.8692629,0.6468637,0.82343185,0.7035297,0.85176486,0.7285458,0.8642729,0.6725234,0.8362617,0.7223098,0.8611549,0.70739377,0.8536969,0.7190326,0.85951626
12161,0.63239396,0.816197,0.59851956,0.7992598,0.5772857,0.7886429,0.5610703,0.78053516,0.604131,0.8020655,0.6612412,0.8306206,0.6262373,0.81311864,0.6361734,0.81808674,0.69311726,0.84655863,0.67583597,0.837918
12252,0.7173301,0.85866505,0.75492185,0.87746096,0.6958023,0.8479011,0.675043,0.8375215,0.6994043,0.8497021,0.66535,0.832675,0.64425564,0.8221278,0.7458508,0.8729254,0.70105726,0.8505286,0.69212306,0.8460615
12408,0.67935467,0.83967733,0.67171806,0.83585906,0.63493705,0.8174685,0.6350409,0.81752044,0.6399521,0.8199761,0.67971766,0.83985883,0.6187192,0.8093596,0.6991117,0.84955585,0.67376935,0.8368847,0.67992973,0.83996487
12409,0.72161937,0.8608097,0.6767969,0.83839846,0.6385809,0.81929046,0.6047995,0.80239975,0.6531616,0.82658076,0.6973016,0.8486508,0.6578872,0.8289436,0.69916683,0.8495834,0.6528939,0.82644695,0.69807434,0.8490372
12410,0.7412449,0.87062246,0.74541414,0.87270707,0.70978844,0.8548942,0.63014436,0.8150722,0.6889018,0.8444509,0.70060146,0.8503007,0.6761755,0.83808774,0.741218,0.870609,0.6887804,0.8443902,0.70103437,0.85051715
12418,0.73387957,0.8669398,0.68156993,0.84078497,0.65151477,0.8257574,0.6021804,0.80109024,0.6574035,0.82870173,0.7124331,0.85621655,0.66342825,0.83171415,0.69447255,0.8472363,0.6752803,0.83764017,0.7179848,0.8589924
12422,0.6494694,0.8247347,0.6145053,0.80725265,0.6100378,0.8050189,0.54848903,0.77424455,0.61516917,0.8075846,0.61812675,0.8090634,0.60132575,0.8006629,0.58593047,0.79296523,0.59369993,0.79684997,0.60008967,0.80004483
12435,0.64356714,0.82178354,0.60236967,0.80118483,0.58458483,0.7922924,0.5752745,0.78763723,0.58723235,0.7936162,0.56628674,0.7831434,0.5846253,0.7923126,0.57243097,0.7862155,0.5736526,0.7868263,0.5769309,0.78846544
12436,0.6713744,0.83568716,0.6630162,0.8315081,0.64279824,0.8213991,0.6295945,0.8147973,0.59297335,0.7964867,0.599529,0.7997645,0.5799366,0.7899683,0.6421131,0.82105654,0.6601757,0.83008784,0.623862,0.811931
12437,0.6325978,0.8162989,0.6552099,0.82760495,0.5962043,0.79810214,0.5925551,0.7962775,0.63095486,0.81547743,0.6472596,0.8236298,0.65482014,0.8274101,0.68206596,0.841033,0.6601834,0.8300917,0.66586053,0.83293027
12447,0.78911984,0.8945599,0.75872934,0.87936467,0.7418046,0.8709023,0.66917634,0.83458817,0.7223425,0.86117125,0.71317077,0.8565854,0.65433586,0.8271679,0.74246204,0.871231,0.7141135,0.85705674,0.69996303,0.84998155
12448,0.7943306,0.8971653,0.75994223,0.87997115,0.7545768,0.8772884,0.7138201,0.85691005,0.7810275,0.8905138,0.8043821,0.90219104,0.7532309,0.87661546,0.8111708,0.9055854,0.78068054,0.89034027,0.79868764,0.89934385
12449,0.688179,0.8440895,0.624508,0.812254,0.6111236,0.8055618,0.57705724,0.7885286,0.6425892,0.8212946,0.72322494,0.86161244,0.6321006,0.8160503,0.66541207,0.83270603,0.67970186,0.8398509,0.68620276,0.8431014
12450,0.68536997,0.842685,0.62970376,0.8148519,0.6222435,0.81112176,0.5565514,0.7782757,0.6141117,0.80705583,0.6496805,0.82484025,0.61053634,0.80526817,0.63549304,0.8177465,0.62303,0.811515,0.6352603,0.8176302
12451,0.74701583,0.8735079,0.6961368,0.84806836,0.7025168,0.8512584,0.5661616,0.7830808,0.7065649,0.85328245,0.69843936,0.8492197,0.6364486,0.8182243,0.6695007,0.83475035,0.6611965,0.83059824,0.6931695,0.84658474
12452,0.7253852,0.8626926,0.6342172,0.81710863,0.69823,0.849115,0.59284806,0.79642403,0.6678817,0.83394086,0.7011162,0.8505581,0.58057815,0.79028904,0.69166523,0.8458326,0.6582449,0.8291224,0.6906033,0.8453016
12453,0.70600814,0.8530041,0.7041128,0.8520564,0.6616614,0.8308307,0.6376959,0.81884795,0.67771393,0.83885694,0.6398208,0.8199104,0.64628327,0.82314163,0.6920692,0.8460346,0.650103,0.8250515,0.6472687,0.8236344
12454,0.7725948,0.8862974,0.71261144,0.8563057,0.6775774,0.8387887,0.6496999,0.82484996,0.7375206,0.8687603,0.72386545,0.86193275,0.7004024,0.8502012,0.7126844,0.8563422,0.7184156,0.8592078,0.71254206,0.856271
12455,0.75267524,0.87633765,0.6809393,0.84046966,0.7231796,0.8615898,0.6362053,0.81810266,0.6685389,0.83426946,0.7099198,0.8549599,0.61899704,0.80949855,0.6951042,0.84755206,0.6983931,0.84919655,0.68641627,0.84320813
12456,0.77352136,0.8867607,0.69381386,0.8469069,0.72278476,0.8613924,0.600416,0.800208,0.71154404,0.855772,0.733835,0.8669175,0.6543557,0.8271779,0.7085744,0.8542872,0.64613044,0.8230652,0.6747302,0.8373651
12457,0.7364525,0.8682263,0.66147625,0.8307381,0.7098526,0.8549263,0.605234,0.802617,0.6911896,0.84559476,0.7467797,0.87338984,0.6755929,0.83779645,0.71083224,0.8554161,0.6690357,0.83451784,0.67897165,0.8394858
12458,0.71131283,0.8556564,0.72373354,0.8618668,0.7074467,0.85372335,0.59492695,0.7974635,0.6628187,0.83140934,0.70194316,0.8509716,0.58622074,0.7931104,0.7227769,0.86138844,0.70095575,0.8504779,0.6737974,0.8368987
12459,0.7441801,0.87209004,0.6464603,0.82323015,0.6808028,0.8404014,0.5783151,0.7891575,0.7014725,0.85073626,0.7188964,0.8594482,0.6632792,0.8316396,0.6997349,0.84986746,0.6431109,0.82155544,0.684556,0.842278
12460,0.77059495,0.8852975,0.67673963,0.83836985,0.66162574,0.8308129,0.61607975,0.8080399,0.7386009,0.8693005,0.8099425,0.90497124,0.7162703,0.85813516,0.7468895,0.87344474,0.74490356,0.8724518,0.7565126,0.8782563
12461,0.73162663,0.8658133,0.62852633,0.81426316,0.7124882,0.8562441,0.5762027,0.7881013,0.6621023,0.8310511,0.73901916,0.8695096,0.57946205,0.789731,0.6810687,0.8405343,0.66878396,0.83439195,0.672279,0.8361395
12462,0.72068083,0.8603404,0.7109785,0.85548925,0.71613455,0.8580673,0.64271617,0.8213581,0.6849077,0.84245384,0.7537117,0.87685585,0.6878605,0.84393024,0.75142807,0.87571406,0.7719637,0.88598186,0.7599184,0.8799592
12463,0.66580904,0.8329045,0.596138,0.798069,0.63245654,0.8162283,0.5503007,0.77515036,0.6144254,0.8072127,0.7221734,0.8610867,0.6448632,0.82243156,0.65806484,0.8290324,0.68691283,0.8434564,0.69232947,0.8461647
12464,0.7501744,0.8750872,0.68619466,0.8430973,0.7076583,0.85382915,0.60294425,0.8014721,0.69681346,0.84840673,0.7575587,0.87877935,0.65605044,0.8280252,0.72281647,0.86140823,0.71464163,0.8573208,0.73017347,0.86508673
12465,0.66444886,0.8322244,0.6964158,0.8482079,0.62476695,0.8123835,0.5974922,0.7987461,0.6290374,0.8145187,0.61858785,0.8092939,0.6676769,0.83383846,0.66703045,0.8335152,0.65397805,0.82698905,0.6538124,0.8269062
12466,0.64976674,0.82488334,0.61827016,0.8091351,0.6041963,0.80209816,0.5323818,0.7661909,0.61412954,0.8070648,0.6512582,0.8256291,0.5970652,0.7985326,0.619359,0.8096795,0.5947443,0.79737216,0.62335455,0.8116773
12467,0.68801653,0.84400827,0.65675056,0.8283753,0.658016,0.829008,0.6175089,0.80875444,0.625336,0.81266797,0.7181195,0.85905975,0.6340101,0.81700504,0.72072715,0.8603636,0.71386164,0.85693085,0.7075067,0.8537533
12468,0.68863034,0.8443152,0.6649447,0.8324723,0.6553693,0.82768464,0.607174,0.80358696,0.66975963,0.8348798,0.6995503,0.84977514,0.7133921,0.856696,0.66764724,0.8338236,0.7118318,0.8559159,0.71577215,0.8578861
12469,0.45122874,0.72561437,0.50231063,0.7511553,0.44258258,0.7212913,0.4218557,0.71092784,0.43924809,0.71962404,0.47479188,0.73739594,0.4874136,0.7437068,0.5159782,0.7579891,0.563342,0.781671,0.54857385,0.7742869
12470,0.7754992,0.8877496,0.7647805,0.88239026,0.76835096,0.8841755,0.6714099,0.8357049,0.7694845,0.88474226,0.75741875,0.8787094,0.71701,0.858505,0.7898972,0.8949486,0.70979685,0.85489845,0.7279185,0.86395925
12471,0.71572196,0.857861,0.7335365,0.86676824,0.6877255,0.8438628,0.6591169,0.8295585,0.70316947,0.85158473,0.749197,0.8745985,0.70471144,0.8523557,0.7608336,0.8804168,0.76078725,0.8803936,0.7766783,0.88833916
12472,0.754364,0.877182,0.7714822,0.8857411,0.70664936,0.85332465,0.6957772,0.8478886,0.71727777,0.8586389,0.72626835,0.86313415,0.6877301,0.84386504,0.77300394,0.88650197,0.7663635,0.88318175,0.7556051,0.87780255
12473,0.6792904,0.8396452,0.6744314,0.83721566,0.6317433,0.81587166,0.6232579,0.81162894,0.6606313,0.83031565,0.6751981,0.83759904,0.6760323,0.83801615,0.6942323,0.8471161,0.6678176,0.8339088,0.71490145,0.8574507
12474,0.6420477,0.8210238,0.6259191,0.81295955,0.62772655,0.8138633,0.5822765,0.7911383,0.5909821,0.79549104,0.6636918,0.8318459,0.5953293,0.79766464,0.66806597,0.834033,0.667518,0.833759,0.6511918,0.82559586
12475,0.72635293,0.86317647,0.6922561,0.84612805,0.6676129,0.83380646,0.6529004,0.8264502,0.6823401,0.8411701,0.7163969,0.85819846,0.6804873,0.84024364,0.69984424,0.8499221,0.7453469,0.87267345,0.7399659,0.86998296
12476,0.6631853,0.8315927,0.67245984,0.8362299,0.6000988,0.8000494,0.57043874,0.7852194,0.7039676,0.8519838,0.6673436,0.8336718,0.7153579,0.85767895,0.68234724,0.84117365,0.6338326,0.8169163,0.70423615,0.8521181
