id,ScoresDoorDash_Original_File_merged_DS1 resumes,ScoresDoorDash_Original_File_merged_DS2 resumes,ScoresDoorDash_Original_File_merged_DS3 resumes,ScoresDoorDash_Original_File_merged_GPT-mini1 resumes,ScoresDoorDash_Original_File_merged_Mixtral3 resumes,ScoresDoorDash_Original_File_merged_Mixtral2 resumes,ScoresDoorDash_Original_File_merged_GPT-mini2 resumes,ScoresDoorDash_Original_File_merged_Mixtral1 resumes,ScoresDoorDash_Original_File_merged_GPT-mini3 resumes,ScoresDoorDash_Original_File_twice_sonnet_doordash_pm resumes,ScoresDoorDash_Original_File_Good_merged_Llama3 resumes,ScoresDoorDash_Original_File_Good_merged_Llama2 resumes,ScoresDoorDash_Original_File_merged resumes,ScoresDoorDash_Original_File_Good_merged_Llama1 resumes,ScoresDoorDash_Original_File_sonnet_doordash_pm resumes,ScoresDoorDash_Original_File_merged_GPT-4o1 resumes,ScoresDoorDash_Original_File_merged_GPT-3.5.1 resumes,ScoresDoorDash_Original_File_merged_GPT-3.5.3 resumes,ScoresDoorDash_Original_File_merged_GPT-4o3 resumes,ScoresDoorDash_Original_File_merged_GPT-4o2 resumes,ScoresDoorDash_Original_File_merged_GPT-3.5.2 resumes
98335,80.442,80.442,80.442,81.716,79.069,80.078,81.426,81.249,81.426,79.864,80.58,80.58,79.085,81.083,80.46,80.651,78.756,78.586,80.416,80.734,78.586
98336,77.442,77.442,76.974,80.727,75.442,76.112,80.727,76.902,80.727,78.057,77.371,77.371,78.047,77.371,77.388,80.506,77.285,76.635,80.246,80.048,76.635
98337,79.12,79.365,80.897,77.312,79.071,80.702,77.312,80.168,77.312,76.802,78.446,78.076,78.386,78.076,76.39,78.267,78.102,77.692,78.893,78.64,78.057
98338,82.276,82.09,79.669,79.817,79.663,80.377,80.562,79.686,80.562,81.324,79.48,79.835,79.253,79.752,81.28,80.934,79.253,78.612,78.803,80.182,78.586
98339,76.262,78.206,78.23,79.181,75.093,74.508,79.181,74.88,79.181,74.112,73.31,73.31,76.062,73.31,74.555,79.282,73.065,73.569,78.15,78.237,75.013
98340,77.109,77.109,76.974,79.273,77.122,76.597,79.273,76.376,79.273,79.693,76.326,76.326,75.39,76.27,77.11,79.77,75.457,75.457,79.16,79.565,75.457
98341,80.5,80.5,80.294,79.549,81.15,80.262,79.549,80.574,79.549,79.961,79.828,79.828,79.782,79.828,79.929,79.58,79.52,79.52,79.619,79.774,79.52
98342,82.197,82.183,82.404,81.688,81.839,81.738,81.688,82.127,81.696,81.068,82.913,82.913,81.774,82.913,81.091,81.778,83.143,82.885,81.626,81.703,82.885
98343,73.503,75.128,75.128,73.292,73.983,73.855,75.017,73.723,75.017,74.713,74.156,73.943,73.227,75.421,74.682,75.444,73.036,73.851,75.62,75.62,73.008
98344,79.471,79.471,81.658,80.286,78.779,78.779,80.286,80.105,80.286,80.712,78.343,78.343,79.206,77.998,79.92,81.276,78.898,78.898,81.455,81.044,78.412
98345,80.17,80.17,79.821,82.394,79.819,79.412,82.494,80.132,82.494,80.769,81.885,81.885,79.357,81.661,80.638,79.65,79.357,80.406,81.028,80.177,78.144
98346,77.077,78.052,77.999,79.637,79.59,75.901,79.637,76.442,79.637,78.106,75.629,75.159,75.881,75.159,78.106,77.121,75.25,75.272,77.088,76.836,75.272
98347,79.902,80.007,79.767,80.854,76.959,75.828,80.854,78.718,80.854,79.836,77.319,77.999,78.961,76.595,79.715,80.376,79.3,78.4,79.651,79.199,78.4
98348,78.933,76.813,77.414,78.946,70.42,77.31,79.434,79.507,79.278,77.609,74.362,75.184,76.306,75.184,77.884,78.879,76.339,78.069,79.07,79.146,76.975
98349,80.521,80.521,80.521,82.735,78.636,79.527,82.735,80.623,82.735,79.647,78.81,78.81,80.575,78.81,78.947,80.379,77.526,77.541,80.272,80.216,77.541
98350,80.594,80.594,80.594,79.526,79.511,79.597,79.526,80.63,79.526,80.276,79.428,79.428,80.918,79.428,80.418,80.639,78.584,78.584,80.02,80.02,78.584
98351,76.522,77.108,77.948,79.217,75.198,75.305,79.217,76.849,79.217,78.382,78.395,78.194,79.603,79.14,77.681,78.101,79.603,79.522,78.54,78.86,79.603
98352,76.699,74.188,72.897,76.153,72.849,75.863,76.16,76.198,76.16,78.279,74.825,74.745,75.397,75.466,76.623,78.344,74.853,74.853,78.889,78.344,74.853
98353,77.137,77.608,77.501,77.538,80.427,80.793,77.538,80.202,77.538,76.097,74.882,75.004,77.359,74.753,76.984,79.56,76.213,75.664,79.269,79.269,76.213
98354,79.208,79.208,79.612,76.701,77.378,77.829,76.467,77.665,77.124,77.988,77.449,76.789,76.037,76.197,76.94,78.163,76.037,76.037,78.286,78.167,76.037
98355,80.324,81.926,80.81,81.342,77.427,77.608,81.342,78.308,81.342,79.264,82.244,82.127,79.338,81.662,79.093,83.416,78.828,78.229,83.416,83.416,78.229
98356,77.83,77.83,78.378,79.058,77.845,78.574,79.338,77.483,79.338,79.832,78.076,78.076,77.374,77.762,78.306,78.455,77.374,77.764,78.828,79.064,77.988
98357,81.729,81.729,82.666,81.971,81.266,81.362,82.275,80.766,82.275,82.038,80.292,80.292,79.489,80.292,81.35,81.719,79.607,79.607,81.506,80.888,78.571
98358,80.566,81.099,80.45,80.258,79.439,78.835,80.326,79.076,80.326,79.427,81.58,81.212,79.465,80.109,78.91,81.892,77.847,77.847,82.255,82.193,77.847
98359,78.696,78.696,80.142,75.623,77.147,75.921,75.986,73.839,75.986,78.177,76.221,76.221,74.511,74.571,78.508,80.847,76.548,74.413,80.731,80.333,74.413
98360,76.622,80.387,80.678,80.665,77.855,77.043,80.596,76.075,80.596,77.456,76.465,76.465,77.091,79.153,77.152,78.944,76.841,76.028,78.758,78.973,76.028
98361,79.607,79.607,79.607,80.203,80.13,80.411,80.1,80.64,80.1,79.123,79.878,79.878,79.264,79.878,79.123,79.537,80.281,79.682,79.244,79.236,79.682
98362,79.005,79.094,79.094,78.975,76.568,76.25,78.975,80.703,78.975,78.673,76.623,76.623,76.92,76.623,78.449,79.26,76.808,76.89,79.12,79.408,76.89
98363,76.845,79.307,79.203,79.452,77.4,76.848,79.506,78.398,79.506,75.784,76.593,76.891,76.165,76.891,75.784,79.21,75.499,76.434,79.639,79.755,76.696
98364,78.459,73.676,77.103,76.885,76.346,77.436,76.908,78.367,76.908,75.235,73.621,74.209,75.093,73.866,75.979,77.11,74.925,74.925,76.979,76.566,73.845
98365,77.409,77.127,80.254,78.338,76.852,76.085,78.517,78.843,78.517,76.441,76.852,76.852,77.615,76.852,76.848,79.413,76.389,76.389,79.526,79.229,76.389
98366,75.792,75.646,78.829,77.326,77.34,75.662,77.105,69.403,76.981,77.969,77.509,77.529,77.103,78.068,78.54,79.18,75.293,75.717,78.91,79.183,75.826
98367,80.041,79.941,81.77,80.544,79.67,79.387,80.544,78.807,80.544,79.555,79.978,79.978,80.262,80.774,79.945,81.2,79.985,80.556,82.108,82.108,80.728
98368,80.413,77.624,80.911,80.389,76.932,76.062,80.389,75.496,80.389,77.911,75.959,75.959,76.634,75.476,76.67,79.142,76.914,76.914,78.357,78.297,76.914
98369,78.459,78.447,78.447,79.214,79.002,77.255,79.044,75.49,79.422,77.438,75.328,76.447,77.483,77.018,76.937,80.035,75.989,76.2,80.542,80.194,77.149
98370,80.499,79.643,79.643,79.886,79.135,79.213,80.258,79.587,80.258,81.832,81.061,80.796,80.322,80.796,80.192,79.928,79.69,79.304,79.676,79.676,79.84
98371,80.376,79.527,79.377,80.137,77.805,79.222,80.137,80.74,80.137,80.383,78.956,78.941,78.188,78.506,78.966,80.386,78.672,78.672,80.429,80.429,78.672
98372,80.184,80.094,81.184,80.398,81.877,81.021,80.442,80.484,80.442,80.378,80.749,80.749,80.16,80.112,79.648,80.954,79.206,79.206,80.954,80.954,79.206
98373,84.829,84.829,84.556,82.948,83.185,81.279,82.948,80.309,82.948,84.747,81.94,81.304,81.158,80.928,83.397,83.084,78.876,77.433,82.57,82.194,77.433
98374,79.65,79.65,78.859,82.168,80.348,81.657,82.444,82.424,82.444,79.711,79.694,79.438,78.672,79.725,79.613,81.651,81.185,81.185,81.651,81.651,81.185
98375,81.79,80.202,80.289,81.391,81.416,81.243,81.391,81.431,81.391,78.863,78.324,78.324,78.05,79.847,79.065,80.828,77.188,77.148,81.766,81.306,77.148
98376,80.346,80.346,80.346,81.094,79.962,78.963,81.094,78.674,81.094,79.134,76.829,77.319,79.662,77.319,79.619,81.717,78.725,78.725,81.431,81.717,78.725
98377,79.987,79.901,79.74,79.85,79.427,81.419,79.817,81.681,79.817,78.513,80.229,80.229,77.726,80.024,78.588,80.733,77.999,77.397,80.934,80.534,77.397
98378,81.538,81.538,81.622,81.224,79.178,79.724,81.224,81.82,81.224,78.861,79.664,79.625,80.624,79.625,80.449,81.243,78.815,78.815,81.488,81.488,78.815
98379,81.592,81.395,82.564,82.353,80.222,80.051,82.353,80.679,82.353,80.037,80.921,80.646,81.36,80.814,80.158,79.3,80.53,80.53,81.192,81.243,80.53
98380,82.33,81.532,81.776,81.487,81.493,81.082,81.178,81.089,81.178,80.336,79.748,80.022,80.571,79.783,80.514,81.449,79.956,81.156,81.461,81.461,81.156
98381,76.635,76.728,76.791,78.086,76.207,78.901,78.086,77.903,78.086,75.162,76.429,76.758,76.965,76.124,75.196,79.303,75.547,75.248,79.571,79.081,74.924
98382,79.161,79.161,80.257,77.819,80.286,79.879,77.819,80.799,77.819,79.034,77.06,77.325,80.223,77.767,79.012,79.371,77.923,76.878,79.927,80.012,76.878
98383,82.666,81.897,81.135,80.737,79.298,79.492,80.914,79.643,80.914,78.06,79.28,79.28,79.874,79.333,77.804,81.701,79.879,79.583,81.696,81.65,79.879
98384,81.197,80.811,80.811,82.376,80.178,80.038,82.266,80.91,82.266,81.53,79.648,79.648,79.729,80.008,81.177,82.589,80.185,80.185,82.175,82.126,80.185
98385,77.133,77.133,77.133,78.143,76.926,78.532,78.392,78.734,78.392,77.805,77.101,77.615,76.527,77.621,77.69,78.226,76.527,76.401,78.226,78.226,76.401
98386,75.837,75.837,75.837,76.87,76.454,74.596,76.87,74.981,76.87,79.738,79.859,79.847,75.215,77.073,79.171,79.926,77.143,77.143,79.489,79.479,77.143
98387,80.877,81.017,80.186,81.984,76.26,76.033,80.619,79.127,80.619,79.723,78.926,78.926,80.609,78.636,80.347,80.713,74.115,74.115,81.223,81.123,72.644
98388,83.07,80.319,79.148,80.307,81.653,81.187,80.307,82.484,80.307,80.102,81.953,81.953,82.031,81.858,82.014,82.086,80.918,80.918,82.171,82.171,80.918
98389,82.077,79.729,81.463,79.107,80.315,80.98,79.107,82.056,79.107,80.012,77.975,77.975,80.423,78.987,79.61,81.19,79.053,79.805,81.098,81.098,79.805
98390,81.543,81.543,81.543,81.038,80.689,80.281,80.919,81.19,80.919,81.414,79.594,79.449,80.823,79.453,81.087,81.118,81.11,81.11,81.696,81.149,81.11
98391,78.797,78.994,78.994,79.228,79.25,79.652,79.228,81.118,79.228,79.256,77.7,77.7,78.568,77.479,78.399,80.716,78.478,78.478,80.26,80.713,78.478
98392,78.981,78.981,79.442,79.125,76.568,75.919,79.126,79.378,79.126,77.17,75.976,76.198,76.185,76.094,76.86,79.358,76.923,76.115,79.113,79.181,76.254
98393,77.326,77.326,77.326,77.942,76.859,77.162,77.942,79.542,77.942,77.801,77.452,77.452,76.06,77.634,76.761,78.021,75.632,75.632,78.115,78.115,75.632
98394,73.742,75.25,75.25,76.508,73.96,73.976,76.508,74.159,76.508,77.031,74.786,74.689,73.03,73.288,74.819,76.657,74.841,74.191,76.367,76.651,74.191
98395,80.514,80.514,80.514,80.222,81.316,78.751,80.222,79.596,80.222,78.152,79.205,79.205,78.697,79.205,77.745,79.34,78.942,78.942,79.625,79.625,78.942
98396,79.289,78.588,78.642,79.908,80.271,78.794,79.908,78.414,79.908,76.767,76.196,76.196,77.467,76.716,77.104,80.002,77.356,77.923,79.896,80.043,77.091
98397,79.086,79.411,79.19,78.872,75.675,75.666,79.327,75.885,79.327,79.244,77.464,77.952,76.224,78.284,78.578,79.5,78.186,78.345,79.809,79.5,78.345
98398,79.704,79.37,78.909,79.703,75.56,76.566,79.106,76.74,79.106,78.797,80.694,80.74,77.442,80.289,77.915,81.025,77.895,77.895,80.89,81.025,77.895
98399,77.73,75.676,75.676,77.7,74.771,74.29,77.7,73.213,77.7,77.638,75.142,75.142,73.558,75.142,77.76,77.492,73.558,74.698,77.492,77.492,73.753
98400,76.468,75.642,79.793,80.06,78.718,78.614,80.06,78.717,80.06,77.053,76.652,76.652,76.062,76.652,77.053,81.13,76.195,76.11,81.329,81.13,75.754
98401,80.317,77.487,78.154,78.834,79.778,79.778,78.834,79.259,78.834,79.316,79.906,79.906,78.413,79.726,79.138,79.027,79.092,79.092,78.672,78.45,79.092
98402,84.691,84.617,84.124,83.923,84.719,84.353,83.923,83.554,83.923,83.884,82.748,82.748,83.437,82.595,83.5,83.953,83.625,82.018,83.508,83.508,82.018
