id,DS1 resumes,Mixtral1 resumes,DS2 resumes,Mixtral3 resumes,Mixtral2 resumes,DS3 resumes,Llama1 resumes,GPT-4o1 resumes,Llama2 resumes,GPT-4o3 resumes,GPT-4o2 resumes,Llama3 resumes,GPT-mini2 resumes,GPT-mini3 resumes,GPT-mini1 resumes,GPT-3.5.1 resumes,GPT-3.5.3 resumes,sonnet2 resumes,GPT-3.5.2 resumes,True,CV google Score
56795,0.92449397,0.89451975,0.9413855,0.8922999,0.86556476,0.9413855,0.8733984,0.9079875,0.8733984,0.9079875,0.9079875,0.86726034,0.90559494,0.90559494,0.90439105,0.8222363,0.8376966,0.9089308,0.8376966,1,0.86430824
56796,0.8519958,0.86441153,0.8912853,0.8661125,0.8661125,0.8912853,0.8888437,0.8552709,0.8888437,0.8552709,0.8552709,0.8782593,0.8512806,0.8512806,0.8512806,0.84559244,0.84515965,0.84416497,0.84515965,1,0.8461517
56797,0.86377496,0.86637205,0.8727478,0.89305365,0.8970387,0.86691105,0.84743327,0.85300916,0.84281254,0.8507367,0.84948504,0.84277093,0.8625444,0.8625444,0.86763287,0.8502902,0.8502902,0.87122107,0.8502902,1,0.8514757
56798,0.88403714,0.89784324,0.88403714,0.86999404,0.8617124,0.8835461,0.85587084,0.8549338,0.8651573,0.8500005,0.84427357,0.8651573,0.8541794,0.8541794,0.8541794,0.8500143,0.8500143,0.90869623,0.8370753,1,0.8167087
56799,0.885239,0.91069144,0.885239,0.91722184,0.91410255,0.88456154,0.8863606,0.90935516,0.887249,0.9050567,0.9042754,0.887249,0.91894954,0.91894954,0.91111004,0.9081762,0.92730665,0.8765157,0.9231693,1,0.9081762
56800,0.83515424,0.7996387,0.83515424,0.80134416,0.8014826,0.8364008,0.80352044,0.82162166,0.80352044,0.82162166,0.82162166,0.80352044,0.82458556,0.82458556,0.82458556,0.8134059,0.8035803,0.8191607,0.8035803,1,0.8134059
56801,0.8715577,0.85647666,0.8715577,0.8492824,0.85176116,0.8715577,0.8612063,0.90317845,0.8612063,0.9003588,0.9005727,0.89040196,0.88727105,0.88727105,0.88727105,0.82497805,0.824535,0.89096963,0.824535,1,0.840127
56802,0.8730817,0.90625143,0.8758945,0.8982728,0.88833195,0.87657136,0.8609874,0.89358884,0.866619,0.892157,0.8885493,0.866619,0.87123084,0.87123084,0.8755606,0.8312194,0.8358172,0.85971177,0.8316271,1,0.80307764
56803,0.9183317,0.9166902,0.9183317,0.9061346,0.8938097,0.9169369,0.9141187,0.8805474,0.9141187,0.8736522,0.88650167,0.9141187,0.8973586,0.8973586,0.8973586,0.8661862,0.87199503,0.9076916,0.87199503,1,0.85905707
56804,0.87826,0.8735981,0.87826,0.87500596,0.87462974,0.89709085,0.8806142,0.88855934,0.8806142,0.88855934,0.88855934,0.8806142,0.8848944,0.8848944,0.8895213,0.8681878,0.8668172,0.8863095,0.8668172,1,0.8906783
56805,0.83710253,0.85481155,0.83710253,0.8410216,0.8199352,0.8530463,0.80739903,0.87281436,0.8279767,0.86318666,0.86220574,0.84812593,0.8426834,0.8426834,0.8426834,0.80293596,0.80293596,0.84191096,0.80293596,1,0.7999923
56807,0.87584543,0.88312674,0.85235256,0.8968318,0.89729613,0.8576045,0.91911876,0.87661004,0.9027096,0.8768251,0.8762835,0.89463234,0.89819837,0.89819837,0.89819837,0.85955054,0.80505294,0.8915612,0.8122458,1,0.86125696
56809,0.9098962,0.8454856,0.9098962,0.8489801,0.8496555,0.9098962,0.88762057,0.8877823,0.8958468,0.886508,0.8818352,0.8922161,0.89720386,0.89720386,0.8952897,0.84843916,0.7737702,0.89399385,0.79486585,1,0.8433418
56859,0.83876985,0.83753943,0.83876985,0.8943413,0.84671015,0.8392509,0.8339733,0.83337474,0.8339733,0.8390887,0.8390887,0.8339733,0.8146837,0.8146837,0.8146837,0.84461147,0.84461147,0.82988614,0.84461147,1,0.8477992
56860,0.8849111,0.8896267,0.89073914,0.9064324,0.87059677,0.89073914,0.91084856,0.9187231,0.9198954,0.915696,0.9233973,0.9143589,0.91036046,0.91347265,0.90865636,0.90790725,0.9030798,0.8970123,0.9030798,1,0.9018886
56861,0.8660389,0.83520687,0.89065945,0.84974265,0.81686366,0.91941446,0.8501224,0.81900334,0.85275745,0.79956913,0.8010073,0.85275745,0.8356352,0.8356352,0.8356352,0.8112312,0.76690996,0.8179273,0.76690996,1,0.7689758
56862,0.88975835,0.79493916,0.8870412,0.9243159,0.9172058,0.89486283,0.832711,0.89652467,0.86486673,0.88654935,0.8865442,0.86486673,0.87727404,0.87727404,0.87727404,0.8344023,0.8344023,0.89144486,0.8344023,1,0.8436817
57384,0.9231848,0.93554175,0.92291707,0.85884166,0.9386385,0.92291707,0.91280335,0.93744045,0.9089691,0.88737327,0.88737327,0.9089691,0.88786626,0.88786626,0.88332975,0.9055985,0.9055985,0.9229803,0.9055985,1,0.9311049
57400,0.90963435,0.9187695,0.9092151,0.91377723,0.91934127,0.9092151,0.9016684,0.9071066,0.9016684,0.90806997,0.90806997,0.9016684,0.9054723,0.9054723,0.9054723,0.9066463,0.9218891,0.9004469,0.9096707,1,0.9066463
62042,0.83181787,0.8088041,0.83181787,0.8203556,0.8193444,0.83181787,0.8280568,0.82414037,0.8220257,0.8393218,0.84000933,0.8220257,0.8110963,0.8110963,0.8110963,0.8355323,0.8202704,0.7990855,0.8355323,1,0.83629394
63086,0.8455415,0.8030624,0.82341325,0.7968595,0.7882649,0.82048386,0.8227298,0.820866,0.8283994,0.82439077,0.82661164,0.82792455,0.83802056,0.8313493,0.81628186,0.81315374,0.87062395,0.86131394,0.8742769,1,0.8030467
63087,0.86959004,0.8885689,0.8970796,0.8735781,0.90039283,0.87303984,0.9137958,0.85109085,0.9137958,0.8589698,0.858903,0.9137958,0.88076943,0.8841248,0.89087695,0.8534282,0.86052865,0.8849766,0.86052865,1,0.8754021
83710,0.8877442,0.88762015,0.8877442,0.8898586,0.877257,0.8877442,0.86814487,0.8706956,0.8688801,0.88728416,0.88331896,0.8688801,0.88994336,0.88994336,0.88994336,0.87699515,0.8783861,0.86734474,0.8783861,1,0.8613397
83711,0.75442356,0.8162165,0.8140188,0.7811804,0.7995644,0.77392787,0.7226939,0.80877423,0.715973,0.8187498,0.8290178,0.72024775,0.82792556,0.82792556,0.82792556,0.71171904,0.7414113,0.76744926,0.7433667,1,0.7701442
86666,0.8978172,0.8883876,0.8730926,0.8780669,0.8477745,0.8730926,0.87791973,0.8924961,0.87791973,0.8934833,0.8955376,0.8941109,0.9086897,0.9086897,0.9086897,0.8916458,0.8916458,0.9039063,0.8916458,1,0.8916458
87779,0.7301171,0.8588495,0.7301171,0.8466961,0.66227674,0.72055876,0.69673896,0.83567333,0.69673896,0.8318782,0.8425323,0.69673896,0.8564042,0.8564042,0.8564042,0.7132287,0.70548975,0.7504586,0.7219361,1,0.7140521
97622,0.9181801,0.9076048,0.9212955,0.9064851,0.89982224,0.9311536,0.89531016,0.9127027,0.89496565,0.90769845,0.91297716,0.89496565,0.88595706,0.88595706,0.88595706,0.9158708,0.9158708,0.91231763,0.9158708,1,0.88474995
98134,0.8819953,0.86507976,0.8819953,0.90802056,0.9094883,0.8819953,0.88676023,0.8721297,0.8878377,0.86498576,0.8656808,0.89299357,0.8347199,0.8347199,0.8347199,0.8289911,0.8289911,0.90565073,0.8289911,1,0.8253988
98135,0.90196013,0.8780375,0.89710164,0.8822148,0.86867493,0.8813206,0.9106342,0.9131012,0.9106342,0.9188547,0.9201672,0.9197105,0.8869673,0.8902497,0.890932,0.90087134,0.9008714,0.9053525,0.9008714,1,0.8797651
98136,0.85484165,0.8384671,0.88012946,0.86478615,0.8531487,0.88012946,0.83152467,0.8750166,0.8368974,0.87649864,0.8750181,0.8372433,0.85977715,0.85977715,0.85977715,0.86069965,0.86069965,0.8903756,0.86069965,1,0.84668446
98137,0.86620706,0.86200213,0.87540853,0.8787543,0.87459,0.8718903,0.8829848,0.8460259,0.8829848,0.8459151,0.8498021,0.8879529,0.8630876,0.8630876,0.8630876,0.86941373,0.86941373,0.88868666,0.86941373,1,0.85434824
98138,0.8906357,0.9140072,0.8906357,0.9017887,0.91984165,0.8906357,0.9204439,0.86728376,0.9236791,0.86728376,0.86728376,0.9236791,0.9059826,0.9059826,0.90491307,0.9041876,0.9041876,0.88410544,0.9041876,1,0.8844228
98171,0.8965995,0.85647696,0.8701517,0.9393897,0.92083997,0.90910065,0.9067515,0.8656728,0.9067515,0.8750327,0.8671222,0.9067515,0.89829266,0.89829266,0.89829266,0.88467646,0.8835772,0.89785767,0.8835772,1,0.8720887
98172,0.8732089,0.92965615,0.8732089,0.8961252,0.914913,0.8905601,0.85916597,0.82586145,0.85878754,0.8308348,0.8222313,0.85878754,0.8411541,0.8411541,0.8411541,0.79350126,0.79350126,0.8879887,0.79350126,1,0.8240388
98173,0.8989612,0.90831465,0.8923962,0.9184881,0.8992806,0.8923962,0.8685842,0.9182989,0.90407103,0.9162077,0.9162077,0.8961197,0.9107361,0.9107361,0.9107361,0.8810123,0.8920145,0.9135765,0.8920145,1,0.8759593
98245,0.86174893,0.850862,0.86174893,0.866971,0.8547816,0.8587652,0.84658545,0.8853915,0.8515547,0.89058995,0.89058995,0.8515547,0.88349664,0.88349664,0.88349664,0.8296002,0.8311356,0.8203311,0.8311356,1,0.80640197
98250,0.7708623,0.78767836,0.78604543,0.6687106,0.79210126,0.78604543,0.76613337,0.77870345,0.76905614,0.78186953,0.78186953,0.76905614,0.8784896,0.8784896,0.8784896,0.770746,0.770746,0.77716947,0.770746,1,0.7735916
98251,0.83778363,0.83180654,0.8354519,0.8659555,0.8392621,0.8239997,0.8058964,0.8460346,0.80096525,0.835898,0.835898,0.80096525,0.8571255,0.8571255,0.8571255,0.8166344,0.8166344,0.8025807,0.8166344,1,0.8166344
98252,0.70226425,0.65721613,0.7186639,0.68964934,0.6737014,0.7186639,0.643561,0.73034173,0.7038833,0.7391459,0.73914593,0.7038833,0.789627,0.789627,0.79172415,0.70870584,0.71328366,0.7395439,0.71328366,1,0.6908432
98253,0.83593404,0.85838276,0.845278,0.86718166,0.874352,0.845278,0.81751096,0.8559044,0.8396284,0.85875845,0.86790144,0.83929956,0.8778584,0.8778584,0.8476244,0.8474583,0.81158376,0.8453776,0.81158376,1,0.8293048
98254,0.877493,0.86795014,0.8858324,0.88228714,0.8864921,0.890281,0.9023671,0.88983196,0.895386,0.8933722,0.88508,0.8973026,0.8706768,0.8706768,0.8706768,0.8660451,0.8428633,0.8855168,0.84550256,1,0.9034249
98255,0.8901948,0.9178563,0.8901948,0.91835386,0.91686887,0.8901948,0.91257596,0.9266292,0.91206384,0.9184091,0.9149423,0.91206384,0.90369874,0.9068848,0.90369874,0.7824369,0.79306644,0.8875004,0.79978156,1,0.80622953
98256,0.84895396,0.85339135,0.84895396,0.8638718,0.8557652,0.84188706,0.8651979,0.8400796,0.86086893,0.8400796,0.8400796,0.86086893,0.82427156,0.82427156,0.82427156,0.8178868,0.850118,0.82491285,0.82070035,1,0.832114
98257,0.89865583,0.8555538,0.90156853,0.86430025,0.8794398,0.9062035,0.8628671,0.8729396,0.8628671,0.8847645,0.8822448,0.8628671,0.85503614,0.85503614,0.85424274,0.85395455,0.85395455,0.9097204,0.85395455,1,0.8598099
98258,0.8150733,0.87136316,0.8628761,0.67645967,0.8605691,0.8474343,0.8427705,0.808192,0.82133985,0.81924444,0.808192,0.8249782,0.80622864,0.80622864,0.80622864,0.85099465,0.85099465,0.82450783,0.85099465,1,0.8460016
98259,0.8941663,0.8753577,0.90117,0.873361,0.89359295,0.9049513,0.9086246,0.88209254,0.9203491,0.8763125,0.88269234,0.9203491,0.89222085,0.89222085,0.89222085,0.87320584,0.88759226,0.893383,0.88759226,1,0.8781574
98260,0.8809366,0.79396915,0.8809366,0.83664626,0.8240273,0.8809366,0.84472835,0.8728928,0.84472835,0.8695876,0.86872846,0.842232,0.8765785,0.8765785,0.8765785,0.8527353,0.8072118,0.845778,0.8146069,1,0.7924813
98261,0.8860535,0.8553738,0.91390955,0.8561958,0.84609485,0.9097886,0.834199,0.8483976,0.8370848,0.89652574,0.90339243,0.8370848,0.8576727,0.85797334,0.8576727,0.868824,0.868824,0.8696028,0.868824,1,0.79632133
98262,0.87851053,0.87230974,0.89310396,0.87697124,0.863913,0.9101605,0.8423393,0.8579154,0.83390355,0.8637948,0.86309814,0.84941757,0.8667661,0.8667661,0.8667661,0.87903965,0.87903965,0.86018443,0.87903965,1,0.84728724
98263,0.8487701,0.84276426,0.8426177,0.82178235,0.8358238,0.8426177,0.8752459,0.8802624,0.8765093,0.8751418,0.88251776,0.8765093,0.91104853,0.91104853,0.91104853,0.7507701,0.7475083,0.84997714,0.7475083,1,0.82393575
98264,0.8059713,0.8467138,0.80653703,0.885681,0.8469118,0.80653703,0.82951057,0.8561487,0.8264755,0.84333086,0.8464781,0.8497615,0.8912026,0.8912026,0.8912026,0.78160936,0.78160936,0.85271746,0.78160936,1,0.7465103
98265,0.902295,0.89775574,0.8879929,0.8880289,0.88881916,0.8879929,0.8804389,0.9093001,0.88189507,0.90874153,0.9097022,0.88189507,0.88510287,0.88510287,0.87960494,0.879885,0.8769393,0.90640235,0.881556,1,0.8760281
98266,0.9009892,0.8447218,0.9009892,0.85667926,0.8496959,0.9112081,0.8687563,0.8684827,0.866958,0.87762725,0.888664,0.8624493,0.8712367,0.8712367,0.8694104,0.8263508,0.8314837,0.8853284,0.8314837,1,0.8099183
98267,0.8322433,0.7992423,0.8322433,0.84754276,0.82863474,0.84537137,0.8182721,0.8877107,0.8314189,0.8910025,0.8884703,0.8314189,0.85313416,0.85313416,0.85313416,0.8043369,0.8035785,0.84413946,0.8035785,1,0.828095
98268,0.83814836,0.83116955,0.8798467,0.8343625,0.8272368,0.8767792,0.8504989,0.8088507,0.8111877,0.7950306,0.79917324,0.8111877,0.86491907,0.86491907,0.86491907,0.7609323,0.7286764,0.83424395,0.7065296,1,0.7660269
98269,0.8873658,0.8278002,0.8873658,0.85269773,0.82940185,0.87873155,0.8285616,0.89768374,0.8285616,0.90075237,0.89429736,0.8285616,0.87252355,0.87252355,0.87252355,0.85620767,0.8733921,0.85781246,0.85620767,1,0.85620767
98270,0.8613272,0.8545184,0.88870925,0.83480203,0.82527274,0.8693826,0.8636051,0.8799646,0.8905124,0.8799646,0.8799646,0.87156236,0.85466266,0.85466266,0.85466266,0.83462846,0.8340504,0.9041133,0.8340504,1,0.87048084
98271,0.87754476,0.8647685,0.87754476,0.9185072,0.89240307,0.87754476,0.8845041,0.87182045,0.9114052,0.8764457,0.8787576,0.90765786,0.88534015,0.88534015,0.88474697,0.8828681,0.8828681,0.888973,0.8828681,1,0.8723707
98272,0.9500532,0.91240495,0.9500532,0.9177314,0.91338605,0.9186988,0.92951065,0.93953717,0.93606925,0.93953717,0.93953717,0.92920434,0.9094161,0.9094161,0.90860784,0.9349126,0.92200136,0.92936283,0.92200136,1,0.9292579
98273,0.9021658,0.9153352,0.9050475,0.9193501,0.9187175,0.9321793,0.88874733,0.884447,0.88874733,0.8830253,0.8830253,0.88874733,0.9040203,0.9040203,0.91375136,0.8037145,0.8037145,0.8980753,0.7935766,1,0.8896793
98274,0.8787117,0.9155814,0.8787117,0.9207319,0.9242799,0.9100851,0.8969523,0.850663,0.8969523,0.85282314,0.856071,0.8969523,0.87971944,0.87971944,0.87370026,0.8788816,0.8788816,0.91956717,0.8788816,1,0.8937221
98275,0.92387533,0.8608278,0.9095817,0.86705166,0.87866735,0.9095817,0.88532865,0.8851674,0.8954475,0.89913815,0.8932386,0.8954475,0.90450215,0.90450215,0.8791536,0.91826594,0.91826594,0.90401506,0.91826594,1,0.887348
98276,0.8947221,0.88836205,0.9085706,0.86306345,0.8849461,0.9085706,0.8842297,0.909083,0.89964056,0.87842345,0.9091342,0.90223634,0.86160946,0.86160946,0.86160946,0.89336556,0.89336556,0.90303683,0.89336556,1,0.8594584
98277,0.8547687,0.8816411,0.8547687,0.8370397,0.86462307,0.85279065,0.89888966,0.86912227,0.89651144,0.8712077,0.8712077,0.89651144,0.8469289,0.8469289,0.8469289,0.8910501,0.8910501,0.8636848,0.8910501,1,0.8376014
98278,0.8837352,0.9150445,0.8837352,0.90254295,0.9098705,0.8837352,0.87631637,0.90097135,0.92001945,0.90097135,0.90097135,0.92001945,0.88384557,0.883706,0.8882798,0.9049392,0.9049392,0.9161835,0.9049392,1,0.9013842
98279,0.8978394,0.9098836,0.8978394,0.89259833,0.8951073,0.8978394,0.8841282,0.9147702,0.8841282,0.9145256,0.9145256,0.8841282,0.8890639,0.8890639,0.8890639,0.8525496,0.85841703,0.8947207,0.85841703,1,0.85349405
98280,0.87048846,0.8712996,0.87048846,0.90015894,0.873948,0.87048846,0.87780124,0.85499,0.8816149,0.85499,0.85499,0.873736,0.8442241,0.8486663,0.82672065,0.84523404,0.8409147,0.89038104,0.8409147,1,0.83129734
98281,0.8959342,0.8602202,0.8959342,0.84782,0.8503892,0.8959342,0.9212918,0.8800556,0.89652306,0.8800812,0.8848718,0.8824709,0.8816223,0.8816223,0.8816223,0.88518727,0.8688577,0.9225265,0.8674381,1,0.90049183
98282,0.8627659,0.8511399,0.9010215,0.9243789,0.8706322,0.9010215,0.8588029,0.87335855,0.8640334,0.8800486,0.86199963,0.8640334,0.8495233,0.8495233,0.8495233,0.8694257,0.8711119,0.88505876,0.8711119,1,0.83641654
98283,0.9125303,0.8750913,0.9231633,0.9005972,0.9005972,0.9175322,0.9214778,0.8737762,0.9214778,0.8737762,0.8737762,0.9214778,0.8808131,0.8808131,0.87684834,0.9046893,0.9046893,0.90904856,0.9046893,1,0.8573343
98284,0.84689265,0.82348746,0.8358501,0.8422001,0.8109511,0.8358501,0.8423703,0.8314483,0.8431167,0.83778363,0.83527035,0.87148064,0.87383103,0.8785607,0.8662889,0.8859649,0.8859649,0.8679108,0.8859649,1,0.82138526
98285,0.8538138,0.882787,0.846713,0.8478224,0.8481111,0.846713,0.86009616,0.8539387,0.8546026,0.8578487,0.8539387,0.85741454,0.83716595,0.84327835,0.83716595,0.81950593,0.8195059,0.84299827,0.8195059,1,0.86626464
98286,0.8551204,0.8544447,0.8551204,0.87001747,0.87018335,0.85289896,0.8766514,0.85629565,0.8553159,0.8550594,0.8635519,0.8498439,0.83712125,0.8344601,0.85228205,0.84075177,0.856972,0.84535897,0.84075177,1,0.84075177
98287,0.8988498,0.90914375,0.9100277,0.885341,0.8898366,0.9100277,0.87152094,0.88669944,0.86742616,0.88471097,0.8889686,0.86742616,0.88768435,0.88768435,0.88768435,0.8968529,0.8968529,0.8921416,0.8968529,1,0.89879483
98288,0.8667681,0.81008774,0.86108255,0.87626547,0.7900466,0.862742,0.7817394,0.8494563,0.7817394,0.8468095,0.8468095,0.7817394,0.7997186,0.7997186,0.7997186,0.7590188,0.7725607,0.83615637,0.7725607,1,0.78400356
98289,0.84711707,0.86499166,0.84711707,0.87767035,0.8703936,0.870119,0.88185275,0.8977316,0.89183813,0.8952316,0.8952316,0.8945786,0.8937607,0.8937607,0.8937607,0.80496526,0.8049652,0.8520452,0.8049652,1,0.8306743
98290,0.8885764,0.8619731,0.84404886,0.8931978,0.89379686,0.8390616,0.8318636,0.8222619,0.82411706,0.82606983,0.82802737,0.82411706,0.8211434,0.81862456,0.8148732,0.805905,0.8049161,0.889915,0.8049161,1,0.82203037
98291,0.8912798,0.89266664,0.8917628,0.92304736,0.8918028,0.9057228,0.9192244,0.8915863,0.9181393,0.9014103,0.90198183,0.91589695,0.9016871,0.9016871,0.9016871,0.90802103,0.8879741,0.90818805,0.8879741,1,0.87097216
98292,0.89838004,0.88279784,0.8937763,0.901725,0.8774004,0.8937763,0.8929986,0.9209903,0.8908795,0.9219711,0.92168784,0.8908795,0.87929964,0.87929964,0.87929964,0.8568932,0.8568932,0.85814685,0.8568932,1,0.87811923
98293,0.8830639,0.879863,0.8830639,0.88505775,0.88062525,0.8830639,0.8810385,0.8568834,0.8930289,0.85853493,0.8571962,0.8914334,0.88722634,0.88730866,0.88722634,0.87877125,0.87877125,0.8832035,0.87877125,1,0.8739201
98294,0.8345723,0.8511078,0.8345723,0.86076677,0.8589111,0.8345723,0.7779125,0.84430754,0.82447296,0.83888304,0.84430754,0.82447296,0.8741994,0.8741994,0.8741994,0.7898294,0.79618436,0.8322514,0.79920894,1,0.7898294
98295,0.87738955,0.88211274,0.87738955,0.9047681,0.9028603,0.89746106,0.92499095,0.890293,0.9319396,0.8884822,0.88759243,0.9319396,0.8794883,0.8794883,0.8794883,0.90273005,0.90273005,0.85997653,0.90273005,1,0.90418357
98296,0.88752115,0.918239,0.8785324,0.9120101,0.90295446,0.8785324,0.86007595,0.8602462,0.8823259,0.8575541,0.87685955,0.88926756,0.8197595,0.8197595,0.8197595,0.8440597,0.83345526,0.86235166,0.83345526,1,0.83052635
98297,0.89214784,0.9239792,0.89452654,0.90931094,0.90921754,0.895837,0.8764756,0.88098216,0.8758642,0.8655499,0.8887378,0.8807588,0.87684596,0.87684596,0.87684596,0.90401995,0.90401995,0.89361715,0.90401995,1,0.87115824
98298,0.8998674,0.9002966,0.89621276,0.88249373,0.86830735,0.8900963,0.90121526,0.8533125,0.90121526,0.87284374,0.8743473,0.89887834,0.8735,0.8735,0.8735,0.9143958,0.9143958,0.8950368,0.9143958,1,0.8606238
98299,0.8739661,0.8787454,0.86946785,0.7950786,0.7545322,0.86946785,0.8731063,0.83874536,0.86213785,0.84725493,0.84725493,0.86213785,0.85220045,0.85220045,0.85190105,0.8962734,0.8962734,0.87795305,0.8962734,1,0.9013977
98300,0.9065408,0.8747531,0.92040026,0.9031459,0.8804221,0.8932171,0.9174892,0.87472606,0.91602176,0.87096983,0.8709699,0.91602176,0.88447595,0.8853695,0.8904252,0.8742768,0.87816787,0.8559797,0.87816787,1,0.89344066
98301,0.8977426,0.90157074,0.88244015,0.94371766,0.8433348,0.86801636,0.90437424,0.8995177,0.89860153,0.9123227,0.9082056,0.89860153,0.88058734,0.88058734,0.88058734,0.88880646,0.88880646,0.8668996,0.88880646,1,0.9025551
98302,0.8922173,0.9090243,0.8922173,0.92050517,0.909725,0.9333782,0.9123315,0.90162826,0.9123315,0.9003844,0.9003844,0.9123315,0.8851001,0.8851001,0.8852488,0.8793377,0.8793377,0.9005502,0.8793377,1,0.8653203
98303,0.9308637,0.8962028,0.8942961,0.91490734,0.91490734,0.8942961,0.9340986,0.9138857,0.9340986,0.9138857,0.9138857,0.9340986,0.90278304,0.90278304,0.90278304,0.93041694,0.93041694,0.92371297,0.93041694,1,0.91463864
98304,0.910311,0.8926506,0.910311,0.91281974,0.9183761,0.9107096,0.91263604,0.92499983,0.9160528,0.9238322,0.9238322,0.9160528,0.89247215,0.89247215,0.8829644,0.8716216,0.8716216,0.90554523,0.8672563,1,0.8338825
98305,0.9052868,0.91018665,0.90860295,0.9047522,0.905155,0.9035257,0.9088986,0.896636,0.9088986,0.88128567,0.8885087,0.9088986,0.87561864,0.87561864,0.87561864,0.85459477,0.85459477,0.9281601,0.85459477,1,0.9013881
98306,0.8975859,0.886964,0.8975859,0.8748605,0.8721045,0.88309,0.88293755,0.8860148,0.88032824,0.86823964,0.8831346,0.88032824,0.8460442,0.8460442,0.8460442,0.89930177,0.8993018,0.8885908,0.8993018,1,0.8847614
98307,0.9143855,0.9340592,0.90983665,0.93803,0.8361533,0.9213418,0.91823745,0.9129895,0.91569394,0.90873706,0.90988964,0.91905725,0.90893114,0.9084943,0.90893114,0.893092,0.89217424,0.8923147,0.89217424,1,0.90103555
98308,0.89730966,0.750864,0.89769065,0.8937457,0.88835645,0.90035343,0.9213695,0.91091824,0.9223604,0.90880436,0.90835524,0.9223604,0.8460665,0.8460665,0.8460665,0.91246694,0.9214984,0.8805919,0.9214984,1,0.91246694
98309,0.9154981,0.8827617,0.9154981,0.8900142,0.84865427,0.9176629,0.8958795,0.8928249,0.8958795,0.88802487,0.88110214,0.8958795,0.9155393,0.9155393,0.9155393,0.86684585,0.86684585,0.8799027,0.86684585,1,0.8764384
98310,0.89648414,0.86143714,0.899301,0.8823092,0.88651663,0.899301,0.8431679,0.88789815,0.84781164,0.8826296,0.88675565,0.8738705,0.8915412,0.89113605,0.8802298,0.8425104,0.8526141,0.9069018,0.84816927,1,0.8425104
98311,0.8968782,0.9051472,0.893267,0.89023376,0.8900136,0.893267,0.8981719,0.9264602,0.9079724,0.91701394,0.918025,0.9079724,0.8914126,0.8914126,0.89233434,0.8964498,0.8964498,0.90070826,0.8964498,1,0.87314713
98312,0.8909048,0.91379356,0.8909048,0.76943284,0.8896814,0.8909048,0.9213437,0.91930103,0.92059153,0.9097676,0.91327566,0.92059153,0.8746286,0.8746286,0.8746286,0.89576524,0.89576524,0.88579947,0.89576524,1,0.89576524
98313,0.89513755,0.8998442,0.89513755,0.90080726,0.89824855,0.8895825,0.9087963,0.9124579,0.9087963,0.9200069,0.9205786,0.9075461,0.88697195,0.88697195,0.88697195,0.9130435,0.90467894,0.8667398,0.90467894,1,0.90083086
98314,0.9069183,0.89664876,0.90492743,0.9047199,0.9044761,0.90492743,0.9025086,0.88794446,0.9025086,0.88794446,0.88794446,0.9025086,0.8950981,0.8950981,0.8950981,0.9002042,0.9035231,0.91308916,0.9035231,1,0.884508
98315,0.9007414,0.8249412,0.9007414,0.82252204,0.8347051,0.9007414,0.87640595,0.8705616,0.88677716,0.8705616,0.8705616,0.88677716,0.88032347,0.88032347,0.88032347,0.8230773,0.821003,0.88977504,0.821003,1,0.8763157
98316,0.9097416,0.9135703,0.9310926,0.9144151,0.9147373,0.9127242,0.9229082,0.9246405,0.9229082,0.9204862,0.9204862,0.92104995,0.9057755,0.9057755,0.9072635,0.911999,0.911999,0.90465575,0.911999,1,0.88598853
98317,0.8951656,0.90471417,0.8257468,0.8947925,0.91143304,0.8962156,0.91689986,0.92364436,0.9188433,0.924448,0.9222669,0.9188433,0.88304293,0.88304293,0.88022584,0.8164096,0.8164096,0.9040528,0.8164096,1,0.89269793
98318,0.8713511,0.8847748,0.8713511,0.9105918,0.9102822,0.9040489,0.9185083,0.9254049,0.9185083,0.93149054,0.9197161,0.9185083,0.87796175,0.87796175,0.87796175,0.88520193,0.8829128,0.90035427,0.8829128,1,0.86417025
98319,0.88406426,0.8820584,0.8788242,0.8504823,0.8649161,0.88717866,0.8869812,0.8931283,0.8770007,0.8910442,0.8816805,0.87596714,0.8590606,0.85340273,0.8590606,0.892496,0.87977946,0.86852837,0.87977946,1,0.89056635
98320,0.9211991,0.9328954,0.9211991,0.93055576,0.9323595,0.9327377,0.9012768,0.91090757,0.8979076,0.914642,0.914642,0.8999581,0.9198568,0.9198568,0.9198568,0.8904729,0.89107454,0.91946125,0.89107454,1,0.91405207
98321,0.909934,0.8883089,0.9095103,0.9017873,0.885622,0.9095103,0.8717146,0.8902914,0.8717146,0.8926532,0.9087685,0.86763835,0.89037365,0.89037365,0.89037365,0.88765794,0.88691634,0.91554236,0.88691634,1,0.8524976
98322,0.91677815,0.8892828,0.91677815,0.9199289,0.9238372,0.91506225,0.8846226,0.9218248,0.91508675,0.92504036,0.9250599,0.9235854,0.9007986,0.9007986,0.9007986,0.9038365,0.90501505,0.9174157,0.90501505,1,0.9002507
98323,0.9041423,0.8968415,0.9041423,0.8950301,0.8888567,0.9047879,0.8640134,0.88557094,0.8603892,0.8799567,0.8799567,0.8619139,0.8685162,0.8685162,0.8685162,0.88086855,0.9075208,0.86968446,0.9075208,1,0.88086855
98324,0.90614957,0.85900867,0.89204407,0.8813976,0.8918261,0.88155496,0.89132833,0.85305,0.89132833,0.8506198,0.8674729,0.89881223,0.8788293,0.8788293,0.8784539,0.87778383,0.87778383,0.90527993,0.87778383,1,0.89489526
