,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
3137,0.7337891,0.86689454,0.7017498,0.8508749,0.65702015,0.82851005,0.6146438,0.8073219,0.67922556,0.8396128,0.69638944,0.8481947,0.66009694,0.83004844,0.71551526,0.8577576,0.6569029,0.82845145,0.7016376,0.8508188
3138,0.75378656,0.8768933,0.66443175,0.8322159,0.6942977,0.84714884,0.6453829,0.82269144,0.6720147,0.83600736,0.7234615,0.86173075,0.64033604,0.820168,0.6995429,0.84977144,0.65913415,0.8295671,0.6872979,0.8436489
3139,0.73114383,0.8655719,0.6354223,0.8177111,0.6355333,0.81776667,0.57830715,0.7891536,0.62971646,0.8148582,0.6810044,0.8405022,0.5590348,0.7795174,0.67483145,0.8374157,0.6056298,0.8028149,0.63176566,0.8158828
3140,0.7525077,0.87625384,0.68768084,0.8438404,0.67129195,0.835646,0.61042106,0.80521053,0.6913626,0.8456813,0.7261512,0.8630756,0.67194974,0.8359749,0.7036722,0.8518361,0.6542115,0.82710576,0.69578606,0.847893
3141,0.74931943,0.8746597,0.7244694,0.8622347,0.6860203,0.8430102,0.5937393,0.79686964,0.73267305,0.8663365,0.74142796,0.87071395,0.68930507,0.84465253,0.7210882,0.8605441,0.70279896,0.8513995,0.7373997,0.86869985
3142,0.7223375,0.86116874,0.70118123,0.8505906,0.6623519,0.8311759,0.6165291,0.80826455,0.659516,0.829758,0.70196795,0.850984,0.6608646,0.8304323,0.7127448,0.85637236,0.6716751,0.83583754,0.69619465,0.8480973
3143,0.75411785,0.8770589,0.6875375,0.8437687,0.6717605,0.8358803,0.617896,0.80894804,0.68612623,0.8430631,0.7279191,0.86395955,0.67092776,0.8354639,0.7143199,0.85716,0.68568563,0.8428428,0.7150393,0.8575196
3144,0.73087215,0.8654361,0.6446366,0.8223183,0.69639033,0.8481952,0.5836038,0.7918019,0.6783175,0.8391588,0.6972195,0.84860975,0.57684386,0.7884219,0.72597504,0.8629875,0.63797504,0.8189875,0.64327633,0.82163817
3145,0.66227025,0.83113515,0.63515604,0.817578,0.59121567,0.7956078,0.6201,0.81005,0.6036494,0.8018247,0.57215476,0.7860774,0.6201488,0.8100744,0.60388166,0.8019408,0.6048962,0.8024481,0.59218264,0.7960913
3146,0.7367182,0.8683591,0.65733784,0.82866895,0.6630741,0.831537,0.60068226,0.8003411,0.6903542,0.8451771,0.73063374,0.86531687,0.6527939,0.82639694,0.6997735,0.8498868,0.6514926,0.8257463,0.6789243,0.83946216
3147,0.7745569,0.88727844,0.72948706,0.86474353,0.69352615,0.8467631,0.689662,0.844831,0.70484984,0.8524249,0.7038654,0.8519327,0.6690322,0.8345161,0.7372251,0.8686125,0.6854789,0.84273946,0.70770586,0.8538529
3148,0.7295288,0.8647644,0.6704035,0.83520174,0.6470605,0.82353026,0.5683522,0.7841761,0.67899805,0.839499,0.71685755,0.8584288,0.6580288,0.8290144,0.69271266,0.84635633,0.63835716,0.8191786,0.68710333,0.84355164
3149,0.7221989,0.8610995,0.6488012,0.8244006,0.619944,0.809972,0.59891355,0.7994568,0.64421654,0.82210827,0.6920564,0.8460282,0.6319171,0.81595856,0.6456382,0.8228191,0.6217884,0.8108942,0.663203,0.8316015
3150,0.7583332,0.8791666,0.67568064,0.8378403,0.65654194,0.828271,0.6464639,0.82323194,0.69144017,0.84572005,0.6802263,0.84011316,0.6322851,0.81614256,0.68388414,0.8419421,0.6265417,0.8132708,0.67432296,0.8371615
3153,0.7003779,0.850189,0.657761,0.8288805,0.6501035,0.8250518,0.5962398,0.7981199,0.6567967,0.82839835,0.67119277,0.8355964,0.62536293,0.81268144,0.64478266,0.82239133,0.62649417,0.8132471,0.64615655,0.8230783
3155,0.6610687,0.83053434,0.6108911,0.80544555,0.60292685,0.8014634,0.5032231,0.7516116,0.6007774,0.8003887,0.6051358,0.8025679,0.5395994,0.7697997,0.5872067,0.79360336,0.54231375,0.7711569,0.5742105,0.78710526
3156,0.79713345,0.8985667,0.6757226,0.8378613,0.7042347,0.85211736,0.6014034,0.80070174,0.7196293,0.85981464,0.76026946,0.8801347,0.6404058,0.8202029,0.69192004,0.84596,0.63110864,0.8155543,0.7025173,0.85125864
3157,0.78415215,0.8920761,0.6943654,0.8471827,0.74119264,0.8705963,0.6487367,0.82436836,0.7039925,0.85199624,0.732724,0.866362,0.6289203,0.81446016,0.7200437,0.8600218,0.6798972,0.8399486,0.72157365,0.8607868
3158,0.7348096,0.8674048,0.7006028,0.8503014,0.6538613,0.82693064,0.61249566,0.80624783,0.6841623,0.8420812,0.70594454,0.85297227,0.6605475,0.83027375,0.6961615,0.84808075,0.648165,0.8240825,0.6813984,0.8406992
3159,0.7549966,0.87749827,0.6386155,0.81930774,0.67954624,0.8397731,0.54655576,0.7732779,0.6853298,0.8426649,0.74233997,0.87117,0.6167923,0.80839616,0.6912917,0.84564584,0.61178786,0.8058939,0.6907344,0.8453672
3160,0.7545241,0.87726206,0.6838,0.8419,0.6696565,0.83482826,0.6261097,0.81305486,0.68959016,0.8447951,0.7140871,0.85704356,0.66669285,0.8333464,0.70803976,0.8540199,0.6638234,0.8319117,0.69435084,0.8471754
3161,0.7675458,0.8837729,0.6860624,0.84303117,0.65357244,0.8267862,0.61833024,0.8091651,0.6960571,0.84802854,0.70334756,0.8516738,0.6622577,0.83112884,0.67758536,0.8387927,0.65437335,0.8271867,0.69590193,0.84795094
3162,0.6728201,0.83641005,0.61651534,0.8082577,0.5845028,0.7922514,0.57405186,0.7870259,0.6065539,0.80327696,0.6436757,0.82183784,0.59159255,0.7957963,0.66575944,0.8328797,0.6138201,0.80691004,0.64771974,0.8238599
3186,0.75901496,0.8795075,0.7127088,0.85635436,0.67738444,0.8386922,0.6390146,0.8195073,0.72869766,0.8643488,0.6705067,0.83525336,0.61431766,0.8071588,0.69861543,0.8493077,0.64913034,0.8245652,0.6827409,0.84137046
3225,0.6012793,0.8006396,0.65478116,0.82739055,0.5336337,0.76681685,0.5892669,0.79463345,0.58033454,0.7901673,0.5140831,0.7570416,0.57498205,0.787491,0.5569288,0.77846444,0.57114375,0.7855719,0.5341852,0.7670926
3315,0.6851094,0.8425547,0.6365509,0.81827545,0.6722985,0.8361492,0.60009956,0.8000498,0.607329,0.8036645,0.6520389,0.8260194,0.58770734,0.79385364,0.66865647,0.83432823,0.6300324,0.8150162,0.6568448,0.8284224
3321,0.69973755,0.8498688,0.64475644,0.8223782,0.6256522,0.8128261,0.6121516,0.8060758,0.6388776,0.8194388,0.6376377,0.8188188,0.57216346,0.78608173,0.6510744,0.8255372,0.5647532,0.7823766,0.570858,0.785429
3332,0.70477504,0.85238755,0.7145133,0.85725665,0.74449575,0.8722479,0.6487873,0.82439363,0.6656848,0.8328424,0.63764703,0.8188235,0.57068497,0.78534245,0.6964965,0.84824824,0.65913546,0.82956773,0.61878467,0.80939233
5877,0.6031627,0.8015814,0.64384323,0.8219216,0.54963607,0.77481806,0.5500317,0.77501583,0.5462614,0.7731307,0.5592644,0.7796322,0.553205,0.7766025,0.57485867,0.78742933,0.5890058,0.7945029,0.60530734,0.8026537
5981,0.80794203,0.903971,0.7291678,0.8645839,0.7454894,0.8727447,0.6776966,0.8388483,0.758183,0.8790915,0.7443484,0.8721742,0.70476174,0.8523809,0.74039316,0.8701966,0.71794343,0.8589717,0.7430755,0.87153774
6043,0.7413182,0.8706591,0.6582713,0.82913566,0.6197744,0.8098872,0.61293906,0.80646956,0.6698152,0.8349076,0.702124,0.851062,0.64596736,0.8229837,0.6698164,0.8349082,0.67269945,0.8363497,0.6837629,0.84188145
6078,0.75849694,0.8792485,0.69779223,0.84889615,0.6653126,0.83265626,0.6406362,0.8203181,0.6931988,0.8465994,0.6813241,0.84066206,0.65024734,0.82512367,0.68003654,0.8400183,0.6801951,0.84009755,0.67606866,0.83803433
6081,0.74793386,0.87396693,0.6825269,0.8412634,0.6492529,0.82462645,0.64742404,0.823712,0.7301346,0.8650673,0.81725967,0.90862983,0.76400506,0.88200253,0.7374164,0.8687082,0.7690964,0.8845482,0.7981843,0.89909214
6082,0.7071732,0.8535866,0.64290816,0.82145405,0.64428055,0.8221403,0.61467886,0.80733943,0.66409934,0.83204967,0.6803624,0.84018123,0.6679462,0.8339731,0.6618931,0.83094656,0.6988143,0.84940714,0.6887,0.84435
6090,0.70064765,0.8503238,0.66277945,0.8313897,0.65548456,0.8277423,0.64041924,0.8202096,0.62320447,0.81160223,0.6460365,0.82301825,0.6274878,0.8137439,0.6691338,0.8345669,0.6396912,0.81984556,0.66086495,0.8304325
6127,0.7581085,0.87905425,0.7914057,0.89570284,0.7488735,0.87443674,0.6467503,0.8233751,0.7475976,0.8737988,0.74795103,0.8739755,0.6929815,0.84649074,0.77782005,0.88891006,0.6767904,0.83839524,0.73510635,0.8675532
6211,0.74912536,0.8745627,0.7069839,0.85349196,0.70589083,0.85294545,0.57740307,0.78870153,0.71725357,0.8586268,0.7268812,0.86344063,0.65108633,0.82554317,0.69995457,0.84997725,0.6551771,0.82758856,0.7059858,0.8529929
6213,0.7931334,0.8965667,0.6594881,0.82974404,0.66139257,0.8306963,0.60416305,0.8020815,0.7042101,0.852105,0.7271109,0.86355543,0.64308155,0.8215408,0.679592,0.839796,0.6963357,0.84816784,0.7056421,0.85282105
6214,0.74763685,0.8738184,0.6582389,0.82911944,0.6382994,0.81914973,0.5622764,0.7811382,0.65388453,0.82694227,0.7009953,0.85049766,0.6161698,0.8080849,0.6437676,0.8218838,0.6527221,0.82636106,0.6580894,0.8290447
6231,0.70773923,0.8538696,0.64255035,0.8212752,0.6228566,0.8114283,0.548311,0.7741555,0.6418535,0.8209268,0.6479386,0.8239693,0.5994925,0.7997463,0.6507902,0.8253951,0.5897682,0.7948841,0.60371745,0.8018587
6232,0.76097405,0.880487,0.6890011,0.84450054,0.6735804,0.8367902,0.6380451,0.81902254,0.6797343,0.8398671,0.69247496,0.8462375,0.62728393,0.81364197,0.69926643,0.8496332,0.64630604,0.823153,0.6668649,0.83343244
6233,0.7544354,0.8772177,0.7285055,0.86425275,0.7210158,0.8605079,0.62965715,0.8148286,0.68944645,0.8447232,0.67111564,0.8355578,0.6020617,0.8010309,0.69923013,0.8496151,0.66438484,0.8321924,0.63509035,0.8175452
6239,0.7089702,0.8544851,0.67321754,0.83660877,0.6468012,0.8234006,0.60844,0.80421996,0.66576827,0.83288413,0.7199439,0.85997194,0.6583638,0.8291819,0.69611263,0.8480563,0.67729354,0.83864677,0.73600125,0.8680006
6240,0.7579112,0.8789556,0.6662524,0.8331262,0.6854391,0.84271955,0.5997935,0.7998967,0.6592357,0.82961786,0.67604625,0.8380231,0.61150765,0.8057538,0.64022386,0.82011193,0.63597775,0.8179889,0.6525253,0.82626265
6254,0.7268802,0.8634401,0.7626443,0.88132215,0.65830135,0.8291507,0.6430639,0.82153195,0.69218665,0.8460933,0.6911252,0.8455626,0.7011974,0.8505987,0.7153521,0.857676,0.6840488,0.8420244,0.6999427,0.84997135
6255,0.73244584,0.8662229,0.6545341,0.82726705,0.6535615,0.82678074,0.582716,0.791358,0.66740716,0.8337036,0.7020294,0.85101473,0.6556978,0.8278489,0.651402,0.825701,0.66393536,0.8319677,0.6905429,0.84527147
6342,0.7324189,0.86620945,0.699239,0.8496195,0.65270996,0.826355,0.5873557,0.7936778,0.69823194,0.84911597,0.7167127,0.85835636,0.6882932,0.8441466,0.69387674,0.8469384,0.6588354,0.8294177,0.6851011,0.8425505
7630,0.676587,0.8382935,0.7254461,0.86272305,0.62054265,0.8102713,0.6301172,0.8150586,0.62263393,0.81131697,0.61823606,0.80911803,0.6157782,0.8078891,0.700413,0.8502065,0.6506666,0.8253333,0.69105726,0.8455286
7654,0.6915425,0.84577125,0.6627986,0.8313993,0.62798965,0.8139948,0.5919471,0.79597354,0.61643195,0.808216,0.6413739,0.82068694,0.58527064,0.7926353,0.6075707,0.8037853,0.6361364,0.8180682,0.61562693,0.80781347
8890,0.6267556,0.8133778,0.6067376,0.8033688,0.56928766,0.7846438,0.58750784,0.7937539,0.59937274,0.7996864,0.67241675,0.83620834,0.6256233,0.8128116,0.6817064,0.8408532,0.6935848,0.8467924,0.7122681,0.85613406
8916,0.619529,0.8097645,0.6378765,0.81893826,0.5809188,0.7904594,0.5097586,0.7548793,0.5730889,0.78654444,0.57031983,0.78515995,0.56782126,0.78391063,0.5829304,0.79146516,0.58910686,0.7945534,0.5510657,0.77553284
9028,0.6245856,0.8122928,0.6271744,0.8135872,0.5595465,0.77977324,0.55897844,0.7794892,0.5597293,0.77986467,0.6033864,0.8016932,0.5942184,0.7971092,0.62843025,0.8142151,0.6024489,0.80122447,0.6298312,0.8149156
9066,0.7125237,0.85626185,0.63112986,0.81556493,0.6306381,0.81531906,0.5702009,0.78510046,0.6443652,0.8221826,0.6324843,0.81624216,0.5484527,0.7742263,0.62921727,0.81460863,0.6027845,0.80139226,0.610985,0.8054925
9445,0.7036861,0.85184306,0.6884829,0.84424144,0.647476,0.823738,0.62238663,0.81119335,0.6805335,0.84026676,0.69684356,0.8484218,0.6747978,0.8373989,0.7056564,0.8528282,0.70076007,0.85038006,0.71284074,0.8564204
9542,0.7604834,0.8802417,0.74878454,0.8743923,0.6987267,0.8493633,0.7094424,0.8547212,0.7226397,0.86131984,0.69434905,0.8471745,0.6546814,0.8273407,0.7480981,0.87404907,0.70616895,0.85308444,0.6993339,0.84966695
9546,0.7518076,0.8759038,0.71644175,0.8582209,0.6697775,0.83488876,0.64106095,0.8205305,0.7100431,0.85502154,0.690946,0.845473,0.6632627,0.83163136,0.7140641,0.85703206,0.6811935,0.84059674,0.67742664,0.8387133
9547,0.6845165,0.8422582,0.66166806,0.83083403,0.617326,0.808663,0.6162175,0.80810875,0.6264444,0.81322217,0.61468893,0.80734444,0.61429405,0.807147,0.6329906,0.8164953,0.648925,0.82446253,0.64237475,0.8211874
9583,0.74876964,0.8743848,0.70087504,0.8504375,0.6609067,0.83045334,0.66926205,0.834631,0.66259634,0.8312982,0.63275266,0.8163763,0.59914935,0.7995747,0.6675961,0.83379805,0.65127826,0.8256391,0.63859653,0.81929827
9587,0.6561209,0.82806045,0.6297667,0.81488335,0.5917815,0.79589075,0.55030465,0.7751523,0.58015466,0.7900773,0.65597916,0.8279896,0.60782516,0.8039126,0.6227532,0.8113766,0.6333223,0.8166611,0.64665157,0.82332575
12037,0.68654454,0.84327227,0.73621476,0.8681074,0.663669,0.8318345,0.6300984,0.8150492,0.66763055,0.8338153,0.6954043,0.84770215,0.6797637,0.83988184,0.73598087,0.86799043,0.7372347,0.86861736,0.7439134,0.8719567
12116,0.65642786,0.82821393,0.61381763,0.80690885,0.64557314,0.82278657,0.5989564,0.7994782,0.589422,0.794711,0.6641377,0.83206886,0.61331105,0.8066555,0.656762,0.828381,0.650032,0.825016,0.6931235,0.8465618
12122,0.77409846,0.8870492,0.6876043,0.84380215,0.70031184,0.85015595,0.6071774,0.8035887,0.71775734,0.8588787,0.76258993,0.88129497,0.6744187,0.83720934,0.7300851,0.86504257,0.69231784,0.8461589,0.73305964,0.8665298
12124,0.6338575,0.81692874,0.6218496,0.81092477,0.58536446,0.79268223,0.52581793,0.76290894,0.5912552,0.7956276,0.6558219,0.82791096,0.6259444,0.8129722,0.6170989,0.80854946,0.62593466,0.8129673,0.6611731,0.83058655
12141,0.68461144,0.8423057,0.6758054,0.83790267,0.61332476,0.8066624,0.59523785,0.7976189,0.6641886,0.8320943,0.616254,0.808127,0.6611991,0.83059955,0.6163256,0.8081628,0.6411906,0.82059526,0.6315476,0.8157738
12143,0.68088865,0.8404443,0.69505054,0.84752524,0.6737972,0.83689857,0.587026,0.793513,0.61406386,0.8070319,0.6612996,0.8306498,0.5771827,0.7885914,0.6808938,0.8404469,0.645311,0.8226555,0.6483412,0.8241706
12149,0.76861703,0.8843085,0.7187625,0.85938126,0.7232952,0.8616476,0.6183526,0.8091763,0.7176052,0.85880256,0.73479366,0.86739683,0.6753301,0.8376651,0.7200891,0.86004454,0.694671,0.84733546,0.7147649,0.8573824
12161,0.64466965,0.8223348,0.5873727,0.7936864,0.5846479,0.79232395,0.5329047,0.7664523,0.6056676,0.8028338,0.68795264,0.8439763,0.63384545,0.8169227,0.63776255,0.8188813,0.67745256,0.8387263,0.6765628,0.8382814
12252,0.73449194,0.867246,0.77696186,0.8884809,0.69354033,0.84677017,0.6590756,0.8295378,0.75040543,0.8752027,0.69651175,0.8482559,0.68154263,0.8407713,0.7678579,0.88392895,0.7012551,0.85062754,0.7082889,0.85414445
12408,0.70208263,0.8510413,0.6994494,0.8497247,0.64919716,0.82459855,0.63956183,0.81978095,0.65408945,0.8270447,0.68596786,0.84298396,0.63936317,0.8196816,0.70551217,0.8527561,0.6903106,0.8451553,0.6831907,0.84159535
12409,0.7209728,0.8604864,0.6729173,0.8364587,0.6328831,0.81644154,0.5964205,0.79821026,0.65959406,0.829797,0.69282997,0.846415,0.6559872,0.82799363,0.6914287,0.84571433,0.6418892,0.8209446,0.68869233,0.84434617
12410,0.734238,0.867119,0.7517265,0.87586325,0.68808097,0.8440405,0.6313244,0.8156622,0.6819234,0.8409617,0.6779282,0.8389641,0.6643634,0.8321817,0.72498864,0.86249435,0.6686653,0.83433264,0.6828331,0.84141654
12418,0.72312605,0.861563,0.67563665,0.8378183,0.64564645,0.8228232,0.597093,0.7985465,0.64829636,0.8241482,0.70803386,0.8540169,0.6590616,0.82953084,0.6834073,0.84170365,0.6757982,0.8378991,0.7100009,0.85500044
12422,0.65645653,0.82822824,0.6033417,0.80167085,0.60939616,0.8046981,0.5471756,0.7735878,0.6104605,0.80523026,0.61216384,0.8060819,0.58508086,0.79254043,0.5714916,0.7857458,0.59493315,0.7974666,0.5994432,0.7997216
12435,0.6993749,0.84968746,0.6523944,0.8261972,0.6400764,0.8200382,0.60038817,0.8001941,0.67327374,0.8366369,0.63125885,0.8156294,0.6499436,0.8249718,0.6369508,0.81847537,0.6202835,0.81014174,0.6440636,0.8220318
12436,0.66910493,0.83455247,0.6624085,0.83120424,0.63922423,0.81961215,0.61799943,0.8089997,0.5895603,0.79478014,0.59255075,0.7962754,0.5821696,0.79108477,0.64714825,0.8235741,0.6424395,0.82121974,0.62072265,0.8103613
12437,0.7033372,0.8516686,0.67410594,0.83705294,0.6351826,0.8175913,0.60648906,0.80324453,0.6963561,0.848178,0.7414753,0.8707377,0.71482384,0.8574119,0.72697926,0.8634896,0.7068268,0.8534134,0.73213625,0.8660681
12447,0.8019024,0.9009512,0.7749874,0.8874937,0.7490568,0.8745284,0.69991624,0.8499581,0.734789,0.8673945,0.71395534,0.8569777,0.670933,0.8354665,0.7521584,0.8760792,0.722237,0.8611185,0.7031474,0.8515737
12448,0.7680842,0.88404214,0.74372387,0.87186193,0.7278106,0.8639053,0.67744005,0.83872,0.7631283,0.88156414,0.7895698,0.8947849,0.7350421,0.86752105,0.7893517,0.89467585,0.76731676,0.8836584,0.77437556,0.8871878
12449,0.69642425,0.8482121,0.6298099,0.8149049,0.6136614,0.8068307,0.5831826,0.7915913,0.6549137,0.82745683,0.73194534,0.86597264,0.65163946,0.82581973,0.67539394,0.83769697,0.68386596,0.841933,0.697847,0.8489235
12450,0.676693,0.8383465,0.63511074,0.81755537,0.6189256,0.8094628,0.55159295,0.7757965,0.62451863,0.8122593,0.65345716,0.8267286,0.6140079,0.807004,0.6447874,0.82239366,0.6207149,0.81035745,0.6451725,0.82258624
12451,0.7492764,0.8746382,0.68389976,0.8419499,0.7004665,0.85023326,0.5612379,0.7806189,0.6854612,0.84273064,0.70062673,0.85031337,0.62092113,0.81046057,0.6514572,0.8257286,0.652642,0.826321,0.68419325,0.8420966
12452,0.7210433,0.8605217,0.63876355,0.8193818,0.66965497,0.8348275,0.6093585,0.8046793,0.63716,0.81858003,0.6635875,0.8317938,0.5796063,0.78980315,0.6692871,0.83464354,0.6418208,0.8209104,0.675353,0.8376765
12453,0.7486098,0.8743049,0.7270782,0.8635391,0.6912986,0.8456493,0.6568153,0.82840765,0.72414446,0.8620722,0.69131637,0.8456582,0.68204784,0.8410239,0.72988915,0.8649446,0.68968034,0.84484017,0.6968616,0.8484308
12454,0.78429604,0.892148,0.735108,0.867554,0.6768224,0.8384112,0.63252866,0.81626433,0.7541897,0.87709486,0.7311555,0.86557776,0.7042296,0.8521148,0.7249234,0.8624617,0.69414085,0.84707046,0.7073631,0.85368156
12455,0.75734836,0.87867415,0.6854178,0.8427089,0.7213322,0.8606661,0.61914784,0.8095739,0.6739739,0.83698696,0.73375595,0.866878,0.6349483,0.8174741,0.7135863,0.85679317,0.70965123,0.8548256,0.70521736,0.8526087
12456,0.778168,0.889084,0.697726,0.848863,0.701136,0.850568,0.6239716,0.8119858,0.6958401,0.84792006,0.7169951,0.85849756,0.6550844,0.8275422,0.6984719,0.84923595,0.6530832,0.8265416,0.68762285,0.8438114
12457,0.74421304,0.87210655,0.67280686,0.8364034,0.7189918,0.8594959,0.6105658,0.8052829,0.6980524,0.8490262,0.74850684,0.8742534,0.6837653,0.84188265,0.71810067,0.85905033,0.6768745,0.83843726,0.68932146,0.84466076
12458,0.7479124,0.8739562,0.7203727,0.86018634,0.7304001,0.86520004,0.6106318,0.8053159,0.7088347,0.8544173,0.7455396,0.87276983,0.6147055,0.8073528,0.7545099,0.87725496,0.7062653,0.8531326,0.70457625,0.8522881
12459,0.7353066,0.8676533,0.6103029,0.80515146,0.63700795,0.818504,0.5388756,0.7694378,0.69681084,0.8484054,0.7349142,0.8674571,0.63943374,0.8197169,0.67505765,0.8375288,0.625281,0.8126405,0.67253673,0.83626837
12460,0.7502582,0.8751291,0.674206,0.837103,0.63508886,0.81754446,0.6137154,0.8068577,0.73172784,0.8658639,0.8009706,0.9004853,0.7265919,0.8632959,0.734279,0.86713946,0.75184107,0.87592053,0.76294655,0.8814733
12461,0.7200748,0.8600374,0.6284667,0.81423336,0.6673317,0.83366585,0.5826263,0.7913132,0.6860781,0.84303904,0.7778932,0.8889466,0.65487677,0.82743835,0.6942018,0.8471009,0.703593,0.8517965,0.7302873,0.86514366
12462,0.72415674,0.86207837,0.7162073,0.85810363,0.7042885,0.85214424,0.6328899,0.816445,0.6881108,0.8440554,0.7522026,0.87610126,0.6841346,0.8420673,0.7501606,0.8750803,0.75923765,0.8796188,0.7498946,0.8749473
12463,0.6721914,0.8360957,0.6093025,0.80465126,0.6413042,0.8206521,0.55473244,0.7773662,0.6251311,0.81256557,0.73283315,0.8664166,0.6592873,0.8296436,0.6692952,0.8346476,0.6954577,0.84772885,0.70269394,0.85134697
12464,0.7683526,0.8841763,0.7114545,0.85572726,0.7217403,0.8608701,0.6074759,0.80373794,0.7298518,0.86492586,0.7786841,0.88934207,0.67849624,0.8392481,0.73573333,0.86786664,0.7283137,0.86415684,0.7483897,0.87419486
12465,0.6620312,0.8310156,0.68797755,0.8439888,0.6306776,0.8153388,0.5963946,0.79819727,0.62447613,0.8122381,0.6138257,0.80691284,0.6568018,0.8284009,0.6593151,0.82965755,0.6499271,0.82496357,0.6536701,0.82683504
12466,0.64969134,0.8248457,0.62411,0.812055,0.60485077,0.8024254,0.533001,0.7665005,0.61455256,0.80727625,0.6278324,0.8139162,0.58057106,0.7902855,0.6105677,0.80528384,0.576763,0.78838146,0.5941117,0.79705584
12467,0.6921655,0.84608275,0.66802526,0.8340126,0.6642808,0.8321404,0.6055771,0.80278856,0.63663316,0.8183166,0.7291014,0.8645507,0.64224946,0.82112473,0.7217411,0.86087054,0.713564,0.85678196,0.7191724,0.85958624
12468,0.6932179,0.84660894,0.66791713,0.83395857,0.6606165,0.83030826,0.60547197,0.802736,0.6754912,0.8377456,0.70150006,0.85075,0.7135562,0.8567781,0.6676342,0.8338171,0.7132491,0.85662454,0.71635556,0.8581778
12469,0.46214378,0.7310719,0.51541907,0.7577095,0.45783734,0.7289187,0.43232876,0.71616435,0.46074206,0.730371,0.48897147,0.74448574,0.5063821,0.75319105,0.5320852,0.7660426,0.576017,0.7880085,0.5645578,0.7822789
12470,0.77719736,0.8885987,0.7428808,0.8714404,0.7203617,0.86018085,0.6383189,0.81915945,0.76061976,0.8803099,0.78528214,0.89264107,0.73640776,0.8682039,0.77125823,0.8856291,0.6938058,0.8469029,0.7469077,0.87345386
12471,0.7112422,0.8556211,0.728459,0.8642295,0.67650366,0.8382518,0.6456264,0.8228132,0.7059343,0.85296714,0.7496164,0.8748082,0.6907662,0.8453831,0.75399894,0.8769995,0.7434722,0.8717361,0.75988317,0.8799416
12472,0.6853241,0.84266204,0.7328036,0.8664018,0.6324481,0.81622404,0.6504781,0.82523906,0.6633456,0.8316728,0.66771996,0.83386,0.6658883,0.83294415,0.72168744,0.8608437,0.71700454,0.85850227,0.68961394,0.84480697
12473,0.72577775,0.8628889,0.68772566,0.84386283,0.6490295,0.82451475,0.64742935,0.8237147,0.6919397,0.84596986,0.68550766,0.8427538,0.6741806,0.8370903,0.6928403,0.84642017,0.6519143,0.8259572,0.7114883,0.8557441
12474,0.6061048,0.8030524,0.59142435,0.7957122,0.61197066,0.80598533,0.5571542,0.7785771,0.5523413,0.7761706,0.6382382,0.8191191,0.5652235,0.7826117,0.63056386,0.8152819,0.64425963,0.82212985,0.62320924,0.8116046
12475,0.72635293,0.86317647,0.6922561,0.84612805,0.6676129,0.83380646,0.6529004,0.8264502,0.6823401,0.8411701,0.7163969,0.85819846,0.6804873,0.84024364,0.69984424,0.8499221,0.7453469,0.87267345,0.7399659,0.86998296
12476,0.6727874,0.8363937,0.6777104,0.8388552,0.6012932,0.8006466,0.5696925,0.78484625,0.71691674,0.8584584,0.6850467,0.84252334,0.7349963,0.86749816,0.6978339,0.84891695,0.64949393,0.82474697,0.71553075,0.8577654
12477,0.7099943,0.85499716,0.6987351,0.84936756,0.7002711,0.85013556,0.6549171,0.82745856,0.69610274,0.84805137,0.7198062,0.8599031,0.67195594,0.835978,0.7432723,0.87163615,0.69318473,0.84659237,0.7421764,0.8710882
