,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Score
3135,0.73996043,0.8699802,0.6957003,0.84785014,0.69279724,0.8463986,0.608531,0.8042655,0.695518,0.847759,0.68327045,0.8416352,0.6001295,0.80006474,0.6740823,0.83704114,0.63458645,0.8172932,0.63090414,0.8154521
3136,0.6962335,0.84811676,0.7313887,0.86569434,0.6659911,0.83299553,0.62412834,0.8120642,0.66683435,0.8334172,0.673096,0.836548,0.6478593,0.82392967,0.7255168,0.8627584,0.6953249,0.84766245,0.6753304,0.8376652
3137,0.7538068,0.8769034,0.6486913,0.82434565,0.65910566,0.8295528,0.5783937,0.78919685,0.67072976,0.8353649,0.7269087,0.86345434,0.60755205,0.803776,0.6969627,0.84848136,0.63040936,0.8152047,0.6818472,0.8409236
3138,0.73542786,0.8677139,0.6494199,0.82470995,0.66873217,0.8343661,0.6289394,0.8144697,0.6514367,0.82571834,0.69955945,0.8497797,0.61338484,0.8066924,0.67461336,0.8373067,0.6356965,0.8178482,0.66203487,0.83101743
3139,0.7139584,0.8569792,0.6468522,0.8234261,0.6591659,0.8295829,0.61307156,0.8065358,0.6200274,0.8100137,0.6457708,0.8228854,0.53827894,0.76913947,0.6675976,0.83379877,0.616115,0.8080575,0.60921097,0.8046055
3140,0.7413427,0.8706714,0.6260251,0.81301254,0.6310935,0.81554675,0.5596202,0.7798101,0.6698731,0.83493656,0.7401017,0.87005085,0.6374517,0.8187258,0.68283474,0.8414174,0.6379837,0.81899184,0.6768341,0.83841705
3141,0.5589485,0.77947426,0.58416,0.79208,0.565169,0.7825845,0.4990098,0.7495049,0.50259674,0.75129837,0.5373418,0.7686709,0.46248972,0.73124486,0.5607659,0.780383,0.5403367,0.77016836,0.5330112,0.7665056
3142,0.76684237,0.8834212,0.68848795,0.844244,0.7183688,0.8591844,0.6190998,0.8095499,0.70435625,0.8521781,0.7408121,0.87040603,0.62488186,0.81244093,0.73932326,0.8696616,0.66425717,0.8321286,0.69574153,0.84787077
3143,0.7822324,0.8911162,0.7023487,0.85117435,0.6801714,0.8400857,0.61147213,0.80573606,0.7217502,0.8608751,0.7704709,0.8852354,0.71593845,0.8579692,0.737736,0.868868,0.6795672,0.8397836,0.738484,0.869242
3144,0.64281845,0.8214092,0.5953281,0.79766405,0.6537757,0.82688785,0.52108395,0.760542,0.623549,0.8117745,0.6500806,0.82504034,0.55354154,0.7767708,0.67387986,0.83693993,0.5711416,0.7855708,0.56773806,0.783869
3145,0.6588978,0.82944894,0.6381901,0.819095,0.5885659,0.7942829,0.5810348,0.7905174,0.6304792,0.8152396,0.606086,0.803043,0.59992915,0.79996455,0.61585665,0.8079283,0.6209104,0.8104552,0.60328317,0.8016416
3146,0.7276242,0.8638121,0.61253905,0.8062695,0.6509227,0.8254614,0.5589464,0.7794732,0.67326355,0.8366318,0.72092354,0.8604618,0.59775144,0.7988757,0.6721535,0.83607674,0.59516597,0.797583,0.6524456,0.8262228
3147,0.7377862,0.8688931,0.68231547,0.84115773,0.67600524,0.8380026,0.6614399,0.83071995,0.67312443,0.8365622,0.7050062,0.85250306,0.6437947,0.8218974,0.7321017,0.86605084,0.68997234,0.8449862,0.69344914,0.84672457
3148,0.73511815,0.8675591,0.65395427,0.82697713,0.6498733,0.8249366,0.5768165,0.7884083,0.6772897,0.83864486,0.7710897,0.88554484,0.6910552,0.8455276,0.7216245,0.86081225,0.66830945,0.8341547,0.7314216,0.8657108
3149,0.7093525,0.85467625,0.6602086,0.8301043,0.64813477,0.82406735,0.6211883,0.81059414,0.65004265,0.8250213,0.6332155,0.8166077,0.601898,0.800949,0.6481011,0.82405055,0.6065695,0.80328476,0.620688,0.810344
3150,0.7267853,0.86339265,0.5939403,0.7969701,0.62875134,0.81437564,0.5466986,0.7733493,0.6388713,0.81943566,0.71224695,0.85612345,0.551945,0.7759725,0.66299903,0.8314995,0.5826014,0.7913007,0.63379693,0.81689847
3153,0.7014361,0.850718,0.6835611,0.84178054,0.6732021,0.836601,0.62222606,0.811113,0.67659026,0.8382951,0.66022706,0.83011353,0.6527673,0.82638365,0.67570066,0.83785033,0.66829586,0.83414793,0.6623336,0.8311668
3155,0.51457876,0.7572894,0.516696,0.758348,0.49566162,0.7478308,0.3999758,0.6999879,0.48069793,0.74034894,0.4208404,0.7104202,0.44709757,0.72354877,0.458466,0.729233,0.41648814,0.7082441,0.38434207,0.69217104
3156,0.7832257,0.8916129,0.6370233,0.81851166,0.6562352,0.8281176,0.5742344,0.78711724,0.7077879,0.85389394,0.7226349,0.86131746,0.58702755,0.7935138,0.6750578,0.83752894,0.5963175,0.79815876,0.66658723,0.8332936
3157,0.7329583,0.86647916,0.6275492,0.8137746,0.66708505,0.8335425,0.5850775,0.79253876,0.65515035,0.8275752,0.6968031,0.84840155,0.5843111,0.79215556,0.65241235,0.8262062,0.6039875,0.8019937,0.6597357,0.82986784
3158,0.70910287,0.85455143,0.65185714,0.82592857,0.6340957,0.81704783,0.60821736,0.8041087,0.6576742,0.8288371,0.6578368,0.8289184,0.6200106,0.8100053,0.6652819,0.83264095,0.6178739,0.80893695,0.63099897,0.8154995
3159,0.739776,0.869888,0.6204032,0.8102016,0.63684714,0.81842357,0.51491463,0.7574573,0.68356466,0.84178233,0.76328033,0.8816402,0.63264513,0.81632257,0.6848013,0.84240067,0.5843365,0.79216826,0.6735271,0.83676356
3160,0.74610233,0.87305117,0.68154275,0.8407714,0.6625536,0.8312768,0.6013316,0.8006658,0.69516575,0.8475829,0.7250042,0.8625021,0.66314244,0.8315712,0.7091012,0.8545506,0.67298436,0.8364922,0.69034064,0.8451703
3161,0.82240844,0.9112042,0.7547699,0.87738496,0.73676836,0.8683842,0.6825565,0.84127825,0.7664118,0.8832059,0.74817383,0.8740869,0.66367674,0.83183837,0.75965565,0.87982786,0.71017635,0.8550882,0.76147443,0.8807372
3162,0.7136808,0.8568404,0.60673016,0.8033651,0.61745465,0.8087273,0.5843173,0.79215866,0.62161565,0.8108078,0.66830087,0.83415043,0.5705037,0.78525186,0.6615692,0.83078456,0.60546076,0.8027304,0.62007093,0.81003547
3186,0.8186955,0.9093478,0.70952666,0.8547633,0.6886048,0.8443024,0.6398383,0.8199191,0.7748487,0.88742435,0.76062226,0.88031113,0.66755295,0.8337765,0.7252263,0.86261314,0.67232037,0.8361602,0.72900695,0.8645035
3225,0.5619572,0.78097856,0.6192639,0.80963194,0.5299313,0.76496565,0.5803045,0.79015225,0.51271814,0.7563591,0.4598004,0.7299002,0.47687328,0.73843664,0.51974905,0.7598745,0.5207583,0.76037914,0.47926337,0.73963165
3315,0.6814832,0.84074163,0.62818974,0.8140949,0.6432007,0.8216003,0.5660817,0.7830409,0.630163,0.8150815,0.6917002,0.8458501,0.5933712,0.7966856,0.6746391,0.83731955,0.6285014,0.8142507,0.6336324,0.8168162
3321,0.63076156,0.8153808,0.6137297,0.80686486,0.59648335,0.7982417,0.58785504,0.79392755,0.5881906,0.7940953,0.59916186,0.79958093,0.5632596,0.7816298,0.6507404,0.8253702,0.57921445,0.7896072,0.56886804,0.784434
3332,0.65816593,0.82908297,0.6230471,0.81152356,0.68447506,0.84223753,0.56513494,0.7825675,0.6078695,0.80393475,0.6246381,0.81231904,0.50062186,0.7503109,0.62851477,0.8142574,0.6021489,0.80107445,0.55703366,0.7785168
5877,0.6012365,0.8006183,0.6567324,0.82836616,0.55635786,0.77817893,0.57007325,0.7850366,0.56766164,0.7838308,0.5552077,0.77760386,0.5597886,0.7798943,0.5785041,0.78925204,0.6178588,0.80892944,0.5995119,0.79975593
5981,0.74086183,0.87043095,0.676358,0.838179,0.7160789,0.85803944,0.65485466,0.8274273,0.67279327,0.83639663,0.6321,0.81605,0.5882964,0.7941482,0.66756296,0.8337815,0.66214234,0.83107114,0.6318623,0.81593114
6043,0.7491114,0.8745557,0.65658844,0.8282942,0.6398376,0.8199188,0.6206565,0.81032825,0.69928336,0.8496417,0.7336994,0.86684966,0.66078794,0.83039397,0.6696284,0.8348142,0.70652544,0.8532627,0.708719,0.8543595
6078,0.69529235,0.8476462,0.6506263,0.82531315,0.6404363,0.82021815,0.6070566,0.8035283,0.66603184,0.8330159,0.6234398,0.8117199,0.55959487,0.77979743,0.619408,0.809704,0.62748206,0.813741,0.59377956,0.7968898
6081,0.76924783,0.8846239,0.6598972,0.8299486,0.70509756,0.8525488,0.6670978,0.8335489,0.69493794,0.847469,0.7524234,0.8762117,0.6589231,0.8294616,0.6982627,0.84913135,0.6850424,0.8425212,0.6944206,0.8472103
6082,0.7308129,0.86540645,0.65762997,0.828815,0.64505213,0.8225261,0.6308087,0.81540436,0.7106017,0.85530084,0.7521133,0.8760567,0.73260987,0.86630493,0.7190379,0.85951895,0.7440051,0.87200254,0.7498362,0.8749181
6090,0.64694047,0.82347023,0.62056756,0.8102838,0.61532664,0.8076633,0.6210114,0.8105057,0.58282346,0.79141176,0.5631587,0.7815794,0.5766497,0.78832483,0.6192882,0.8096441,0.610323,0.8051615,0.5845492,0.7922746
6127,0.7448407,0.8724203,0.75885075,0.8794254,0.7076086,0.8538043,0.61003816,0.8050191,0.73688394,0.86844194,0.7414274,0.8707137,0.66130996,0.830655,0.76008546,0.88004273,0.631666,0.815833,0.69547486,0.84773743
6211,0.7311619,0.8655809,0.738526,0.869263,0.696579,0.8482895,0.61806875,0.80903435,0.70754635,0.8537732,0.7124236,0.8562118,0.67543924,0.8377196,0.73375344,0.8668767,0.66358954,0.83179474,0.69063956,0.84531975
6213,0.68798554,0.84399277,0.60685843,0.80342925,0.5532986,0.7766493,0.536521,0.7682605,0.6314297,0.81571484,0.6230954,0.8115477,0.59669924,0.7983496,0.60824025,0.8041201,0.61584836,0.80792415,0.6074271,0.80371356
6214,0.6928679,0.84643394,0.6239517,0.81197584,0.609038,0.804519,0.55968785,0.7798439,0.62263143,0.8113157,0.6771581,0.83857906,0.6153276,0.8076638,0.6380031,0.81900156,0.65361714,0.8268086,0.6545207,0.8272604
6231,0.66421926,0.83210963,0.6481391,0.82406956,0.5862175,0.79310876,0.5801989,0.79009944,0.62114155,0.8105708,0.6255121,0.81275606,0.631057,0.8155285,0.6455023,0.82275116,0.631929,0.81596446,0.62765646,0.81382823
6232,0.7813511,0.89067554,0.70914507,0.85457253,0.75834304,0.8791715,0.66466594,0.83233297,0.7210796,0.8605398,0.7269758,0.8634879,0.64228934,0.8211447,0.7453346,0.8726673,0.6970588,0.8485294,0.73146176,0.8657309
6233,0.74906963,0.87453485,0.69435304,0.84717655,0.70233583,0.8511679,0.5899714,0.7949857,0.6897421,0.84487104,0.67830765,0.8391538,0.5708374,0.7854187,0.6747906,0.8373953,0.63449615,0.8172481,0.60813206,0.80406606
6239,0.6862879,0.84314394,0.65178496,0.82589245,0.63507396,0.81753695,0.61925334,0.8096267,0.6295611,0.8147806,0.71997166,0.8599858,0.66567457,0.8328373,0.69221354,0.84610677,0.72267115,0.8613356,0.72703445,0.8635172
6240,0.66926306,0.83463156,0.6050681,0.80253404,0.5730007,0.78650033,0.54257166,0.77128583,0.61937433,0.80968714,0.63574123,0.8178706,0.6070585,0.80352926,0.58721584,0.79360795,0.6241305,0.81206524,0.60271865,0.8013593
6254,0.7522979,0.87614894,0.7681108,0.8840554,0.66446614,0.8322331,0.64634097,0.8231705,0.73307896,0.8665395,0.7154929,0.8577465,0.68372166,0.84186083,0.7588413,0.87942064,0.6931889,0.84659445,0.7281495,0.8640747
6255,0.6395964,0.81979823,0.58521116,0.7926056,0.6048012,0.8024006,0.5197445,0.75987226,0.59000546,0.7950027,0.615113,0.8075565,0.57166046,0.78583026,0.59822917,0.7991146,0.590651,0.7953255,0.5858232,0.7929116
6342,0.6556088,0.8278044,0.661019,0.83050954,0.6124756,0.8062378,0.5412779,0.77063894,0.64261013,0.82130504,0.6679319,0.83396596,0.6466293,0.82331467,0.66489625,0.8324481,0.6015543,0.80077714,0.63362145,0.8168107
7630,0.6441686,0.8220843,0.6845739,0.84228694,0.54892635,0.7744632,0.6088021,0.80440104,0.63470733,0.81735367,0.65077823,0.82538915,0.67081857,0.8354093,0.6908064,0.8454032,0.6873471,0.8436736,0.73729986,0.86864996
7654,0.71102387,0.8555119,0.64346516,0.8217326,0.61826336,0.8091317,0.56804997,0.78402495,0.62626904,0.81313455,0.6689067,0.83445334,0.5646238,0.7823119,0.63395464,0.8169773,0.6057501,0.80287504,0.6179117,0.80895585
8890,0.66104245,0.8305212,0.6458788,0.8229394,0.6563817,0.82819086,0.6710541,0.83552706,0.64480245,0.8224012,0.67226195,0.836131,0.6061193,0.80305964,0.7239392,0.8619696,0.693282,0.846641,0.682129,0.8410645
8916,0.6133154,0.8066577,0.6305956,0.81529784,0.62190163,0.8109508,0.55218446,0.77609223,0.5719354,0.7859677,0.50263363,0.7513168,0.50077057,0.7503853,0.56164145,0.7808207,0.57476705,0.78738356,0.5070123,0.7535062
9028,0.6505801,0.8252901,0.6359495,0.81797475,0.6032722,0.8016361,0.603717,0.80185854,0.5982272,0.79911363,0.6488421,0.82442105,0.61657107,0.80828553,0.6557766,0.8278883,0.61163044,0.8058152,0.6649199,0.8324599
9066,0.6954465,0.84772325,0.59975445,0.7998772,0.56685364,0.7834268,0.5401696,0.7700848,0.59524524,0.7976226,0.5903764,0.7951882,0.5002577,0.75012887,0.57383794,0.786919,0.5621843,0.78109217,0.5477253,0.77386266
9445,0.67967266,0.83983636,0.67583823,0.8379191,0.6372857,0.81864285,0.6516222,0.8258111,0.6372289,0.8186145,0.6264829,0.8132415,0.61082566,0.8054128,0.6705996,0.8352998,0.6734233,0.83671165,0.6554644,0.8277322
9542,0.6857239,0.84286195,0.6925913,0.84629565,0.6147493,0.80737466,0.6820338,0.8410169,0.659495,0.8297475,0.6005239,0.800262,0.57393587,0.78696793,0.6708664,0.8354332,0.6957667,0.84788334,0.6166643,0.80833215
9546,0.7329642,0.86648214,0.68275726,0.8413786,0.6242558,0.8121279,0.61399823,0.8069991,0.68119055,0.84059525,0.673041,0.8365205,0.61153823,0.8057691,0.68665457,0.8433273,0.6396173,0.81980866,0.631873,0.8159365
9547,0.63251936,0.8162597,0.60881066,0.80440533,0.5974561,0.79872805,0.5950841,0.79754204,0.5462661,0.77313304,0.5359132,0.7679566,0.5274336,0.7637168,0.5729878,0.7864939,0.588254,0.794127,0.5382355,0.7691177
9583,0.6037352,0.8018676,0.5800123,0.79000616,0.55873096,0.7793655,0.60459197,0.802296,0.5006772,0.7503386,0.497722,0.748861,0.46703005,0.733515,0.55408823,0.7770441,0.56767935,0.7838397,0.5002634,0.7501317
9587,0.6538577,0.82692885,0.64166915,0.8208346,0.61402124,0.80701065,0.5491216,0.7745608,0.5866238,0.7933119,0.67153233,0.8357662,0.6096601,0.8048301,0.6438816,0.8219408,0.6479049,0.82395244,0.6619749,0.83098745
12037,0.6632121,0.83160603,0.6792207,0.83961034,0.64960647,0.82480323,0.59642804,0.798214,0.6381242,0.8190621,0.687261,0.8436305,0.64199555,0.8209978,0.70749986,0.85374993,0.68656564,0.8432828,0.691309,0.8456545
12116,0.62747854,0.8137393,0.58120334,0.7906017,0.63091,0.81545496,0.56850964,0.7842548,0.5594198,0.77970994,0.59862936,0.7993147,0.55027056,0.7751353,0.60613203,0.803066,0.59307766,0.79653883,0.6143022,0.8071511
12122,0.6996114,0.8498057,0.63268965,0.81634486,0.6380565,0.81902826,0.5805448,0.7902724,0.613524,0.806762,0.6628446,0.8314223,0.5670061,0.78350306,0.6527276,0.8263638,0.61578196,0.807891,0.6044143,0.8022071
12124,0.6372986,0.8186493,0.60520375,0.8026019,0.60921746,0.8046087,0.5362292,0.76811457,0.56842005,0.78421,0.6314705,0.8157352,0.5737246,0.7868623,0.60864687,0.80432343,0.59643066,0.7982153,0.6101718,0.8050859
12141,0.67673826,0.83836913,0.5951741,0.79758704,0.5960954,0.79804766,0.5469449,0.7734724,0.62607646,0.81303823,0.7073926,0.8536963,0.64825827,0.8241291,0.63271964,0.8163598,0.651451,0.8257255,0.6713356,0.8356678
12143,0.6569005,0.82845026,0.647545,0.8237725,0.6209893,0.81049466,0.58096534,0.79048264,0.60146594,0.800733,0.67602193,0.83801097,0.5911935,0.7955967,0.6447026,0.82235134,0.6564952,0.8282476,0.6607456,0.8303728
12149,0.694443,0.8472215,0.69209695,0.8460485,0.69553643,0.8477682,0.6059932,0.80299664,0.64542806,0.82271403,0.64752793,0.82376397,0.6268573,0.81342864,0.6784825,0.83924127,0.6430305,0.82151526,0.6504538,0.8252269
12161,0.57886636,0.7894332,0.53829557,0.76914775,0.5457077,0.77285385,0.51353866,0.7567693,0.5426873,0.77134365,0.6049676,0.8024838,0.5552908,0.7776454,0.5872874,0.7936437,0.59142405,0.795712,0.5844276,0.7922138
12252,0.6724107,0.83620536,0.6814871,0.84074354,0.6254408,0.8127204,0.65344715,0.8267236,0.6553065,0.8276533,0.67923397,0.839617,0.6303439,0.81517196,0.7111657,0.85558283,0.7040729,0.8520365,0.714974,0.85748696
12408,0.66046196,0.83023095,0.66693604,0.833468,0.6265818,0.8132909,0.59573555,0.7978678,0.6549667,0.82748336,0.6936403,0.8468201,0.6446936,0.8223468,0.69258404,0.846292,0.6693397,0.8346698,0.68884957,0.8444248
12409,0.7295259,0.86476296,0.68002504,0.84001255,0.6540203,0.82701015,0.5950299,0.7975149,0.68571424,0.8428571,0.7057088,0.8528544,0.6458829,0.8229414,0.71114045,0.8555702,0.6507391,0.82536954,0.6956903,0.84784514
12410,0.7334616,0.8667308,0.7359813,0.8679906,0.7237165,0.86185825,0.6111842,0.80559206,0.7002636,0.8501318,0.6767249,0.83836246,0.6303115,0.81515574,0.7223665,0.8611833,0.68646884,0.8432344,0.6484021,0.82420105
12418,0.68323874,0.8416194,0.62472594,0.81236297,0.637011,0.8185055,0.5828562,0.7914281,0.650637,0.82531846,0.6980759,0.84903795,0.64494836,0.8224742,0.67468286,0.8373414,0.660689,0.8303445,0.6749269,0.83746344
12422,0.70630765,0.8531538,0.63922966,0.8196148,0.6752591,0.83762956,0.5946233,0.79731166,0.66529334,0.83264667,0.7129092,0.8564546,0.6255108,0.8127554,0.66717124,0.8335856,0.67314947,0.83657473,0.6914872,0.8457436
12435,0.58835214,0.7941761,0.54139173,0.77069587,0.55892026,0.77946013,0.51708615,0.7585431,0.54604673,0.77302337,0.5572386,0.7786193,0.54160935,0.77080464,0.55342466,0.7767123,0.53350186,0.76675093,0.53718054,0.7685903
12436,0.65674007,0.82837003,0.59686035,0.7984302,0.5998483,0.79992414,0.55370164,0.7768508,0.6118662,0.8059331,0.5959743,0.79798716,0.5413437,0.77067184,0.627151,0.8135755,0.5759905,0.7879952,0.5489667,0.7744833
12437,0.59227246,0.79613626,0.5527045,0.7763523,0.5719224,0.7859612,0.52839094,0.76419544,0.53747195,0.768736,0.59458005,0.79729,0.53754306,0.7687715,0.6160341,0.808017,0.58815366,0.7940768,0.59463537,0.7973177
12447,0.7204936,0.8602468,0.7127862,0.8563931,0.6800356,0.8400178,0.66350806,0.831754,0.6700975,0.83504874,0.7032222,0.85161114,0.6376076,0.8188038,0.6932365,0.84661824,0.69375694,0.84687847,0.6891292,0.84456456
12448,0.79625,0.898125,0.7404952,0.8702476,0.7667148,0.8833574,0.748997,0.8744985,0.76820123,0.8841006,0.76643836,0.8832192,0.71146214,0.85573107,0.7825674,0.8912837,0.7572916,0.8786458,0.75414014,0.87707007
12449,0.7053045,0.85265225,0.5796468,0.7898234,0.6191399,0.80956995,0.49374962,0.7468748,0.6458304,0.8229152,0.75474125,0.8773706,0.57096434,0.78548217,0.64272904,0.8213645,0.6001804,0.8000902,0.63928926,0.81964463
12450,0.684348,0.842174,0.642668,0.821334,0.64879405,0.824397,0.56862533,0.78431267,0.63826275,0.8191314,0.66532826,0.83266413,0.59335214,0.79667604,0.65969694,0.82984847,0.6343109,0.8171555,0.6398896,0.8199448
12451,0.6884318,0.84421587,0.64891386,0.82445693,0.68370974,0.8418549,0.55198467,0.77599233,0.63175535,0.8158777,0.62873876,0.8143694,0.5519783,0.7759892,0.63287663,0.8164383,0.5976993,0.79884964,0.59674984,0.7983749
12452,0.7150003,0.85750014,0.63648057,0.8182403,0.6629908,0.8314954,0.57241106,0.78620553,0.665185,0.8325925,0.71150386,0.85575193,0.59676707,0.79838353,0.6768241,0.83841205,0.64568794,0.82284397,0.6749748,0.8374874
12453,0.6514661,0.82573307,0.67852426,0.8392621,0.60418165,0.8020908,0.6107732,0.8053866,0.62418056,0.8120903,0.61531657,0.8076583,0.58073187,0.79036593,0.6809864,0.8404932,0.612905,0.8064525,0.63368607,0.81684303
12454,0.72911453,0.86455727,0.6273997,0.81369984,0.61188626,0.80594313,0.5796125,0.78980625,0.6682558,0.8341279,0.6890378,0.8445189,0.6096809,0.80484045,0.67549765,0.8377488,0.63549876,0.8177494,0.62033796,0.810169
12455,0.69165295,0.8458265,0.63803875,0.8190194,0.65618134,0.82809067,0.56356126,0.7817806,0.62620306,0.81310153,0.7258856,0.8629428,0.58766925,0.7938346,0.6757796,0.8378898,0.6679523,0.83397615,0.6660801,0.83304006
12456,0.7738739,0.88693696,0.7018839,0.85094196,0.7134499,0.856725,0.6303625,0.81518126,0.70808256,0.8540413,0.6888042,0.8444021,0.62890327,0.81445163,0.7094004,0.8547002,0.6447736,0.8223868,0.6504982,0.8252491
12457,0.73524094,0.86762047,0.6554853,0.82774264,0.6945435,0.84727174,0.6063651,0.80318254,0.6822686,0.8411343,0.7694965,0.8847482,0.67096996,0.835485,0.70228946,0.85114473,0.66284186,0.8314209,0.6862711,0.84313554
12458,0.7629105,0.88145524,0.7526844,0.8763422,0.7921451,0.8960725,0.67472076,0.8373604,0.7369628,0.8684814,0.74192804,0.87096405,0.630293,0.8151465,0.777917,0.8889585,0.7081498,0.8540749,0.70664346,0.85332173
12459,0.69788253,0.84894127,0.605597,0.8027985,0.61978245,0.8098912,0.53416455,0.7670823,0.666977,0.83348846,0.69271266,0.84635633,0.60297805,0.801489,0.6642888,0.8321444,0.5814849,0.79074246,0.6250128,0.81250644
12460,0.64715946,0.8235797,0.6182264,0.8091132,0.6262312,0.8131156,0.5908059,0.79540294,0.61368835,0.8068442,0.67356,0.83678,0.60650826,0.8032541,0.64264774,0.8213239,0.7050194,0.85250974,0.64228284,0.8211414
12461,0.72590196,0.862951,0.6367798,0.8183899,0.71169615,0.8558481,0.6081997,0.80409986,0.6422541,0.82112706,0.7081256,0.8540628,0.54980147,0.77490073,0.6699724,0.8349862,0.6396539,0.81982696,0.64676607,0.82338303
12462,0.6730945,0.83654726,0.65867716,0.82933855,0.6975869,0.84879345,0.56514114,0.7825706,0.6370078,0.81850386,0.6882718,0.8441359,0.57152414,0.7857621,0.66504407,0.83252203,0.70167106,0.85083556,0.67035484,0.8351774
12463,0.6119812,0.8059906,0.55830455,0.7791523,0.6166625,0.80833125,0.53335506,0.7666775,0.56340015,0.7817001,0.61736387,0.80868196,0.5829474,0.7914737,0.5948466,0.7974233,0.6288334,0.8144167,0.59510297,0.7975515
12464,0.7267138,0.8633569,0.6628187,0.83140934,0.69579804,0.847899,0.6035462,0.8017731,0.67211723,0.8360586,0.73048127,0.86524063,0.61738944,0.8086947,0.6979671,0.8489835,0.67572963,0.8378648,0.6870749,0.84353745
12465,0.75482666,0.87741333,0.6854847,0.8427423,0.6919333,0.84596664,0.59828156,0.7991408,0.7251892,0.8625946,0.753615,0.8768075,0.6775557,0.83877784,0.71123093,0.8556155,0.6411017,0.82055086,0.6952807,0.84764034
12466,0.6153859,0.80769295,0.58361137,0.7918057,0.56179553,0.78089774,0.4736445,0.73682225,0.61416334,0.8070817,0.67904174,0.8395209,0.6012212,0.8006106,0.61532027,0.8076601,0.5955918,0.7977959,0.6301562,0.81507814
12467,0.61515594,0.80757797,0.6090483,0.8045242,0.60131073,0.80065536,0.579898,0.789949,0.5449862,0.7724931,0.6545352,0.8272676,0.59324366,0.7966218,0.67609936,0.83804965,0.66524017,0.8326201,0.6565075,0.82825375
12468,0.7007256,0.8503628,0.66136676,0.83068335,0.6609771,0.83048856,0.58821535,0.7941077,0.7090157,0.85450786,0.7248714,0.8624357,0.7263899,0.86319494,0.6917658,0.8458829,0.69484645,0.8474232,0.72028494,0.86014247
12469,0.4259256,0.7129628,0.48746097,0.7437305,0.44118395,0.72059196,0.4199674,0.7099837,0.41923118,0.7096156,0.438834,0.719417,0.43869722,0.7193486,0.4891336,0.7445668,0.54717016,0.7735851,0.51433027,0.75716513
12470,0.7344495,0.86722475,0.7082227,0.8541113,0.7485713,0.87428564,0.6357316,0.8178658,0.7291255,0.86456275,0.6814065,0.84070325,0.62534404,0.812672,0.73077345,0.8653867,0.61580944,0.8079047,0.632215,0.8161075
12471,0.71758866,0.85879433,0.72287107,0.86143553,0.65385854,0.8269293,0.6576148,0.8288074,0.70683944,0.8534197,0.74048626,0.87024313,0.71182495,0.85591245,0.7582158,0.8791079,0.752561,0.8762805,0.7778859,0.88894296
12472,0.7590574,0.8795287,0.74700177,0.8735009,0.70086896,0.8504345,0.6522193,0.82610965,0.71762216,0.8588111,0.74784243,0.8739212,0.6545098,0.8272549,0.77643,0.888215,0.7167496,0.85837483,0.712474,0.856237
12473,0.6937458,0.8468729,0.6825205,0.84126025,0.62724304,0.8136215,0.6219949,0.8109975,0.6812753,0.8406377,0.7073705,0.85368526,0.70874953,0.85437477,0.7088595,0.8544297,0.6945175,0.84725875,0.7549591,0.87747955
12474,0.6049002,0.80245006,0.58898914,0.79449457,0.5954432,0.7977216,0.5617648,0.78088236,0.5934086,0.7967043,0.65729415,0.8286471,0.5900581,0.79502904,0.64912903,0.8245645,0.6371866,0.81859326,0.6191939,0.80959696
12475,0.65803283,0.82901645,0.62299657,0.8114983,0.59743035,0.7987152,0.59116155,0.79558074,0.6187582,0.8093791,0.6347836,0.8173918,0.6279094,0.8139547,0.63045335,0.8152267,0.6487055,0.82435274,0.62457716,0.8122886
