CV_google_ux_Score,gemini_flash_google_ux_Score,gemini_pro_google_ux_Score,gemini_flash_lite_google_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score,twice_gemini_flash_google_ux_Score,twice_gemini_pro_google_ux_Score,twice_gemini_flash_lite_google_ux_Score,twice_gemini_flash_pro_google_ux_Score,twice_gemini_flash_lite_pro_google_ux_Score,UX True Label,Will Manipulate
0.8758292,0.8567128,0.8530474,0.881814,0.85199827,0.8466239,0.85719985,0.8622526,0.8574571,0.8502053,0.85175955,0.86285096,0.8895792,0.8411429,0.8692515,0,False
0.85754085,0.8633308,0.8801528,0.88278246,0.856583,0.82495254,0.87364733,0.8521811,0.8748078,0.8249681,0.86577284,0.8844623,0.8911179,0.8724133,0.87419844,0,False
0.842872,0.8723683,0.8505621,0.8503672,0.86955833,0.87174374,0.8547037,0.87021387,0.85866386,0.87444067,0.8639532,0.84750354,0.8438239,0.86488163,0.86595947,0,False
0.75723994,0.8517917,0.86685586,0.81226194,0.7776135,0.8179104,0.85442805,0.8068441,0.865785,0.827193,0.86647594,0.87325394,0.8241895,0.8613664,0.87092406,0,False
0.8032624,0.8226166,0.80795515,0.7918923,0.8250148,0.7912437,0.79505247,0.8198152,0.7867243,0.78847367,0.8334676,0.82122344,0.794549,0.81209004,0.8246571,0,False
0.8304068,0.8009006,0.7992776,0.8141366,0.76681757,0.77054316,0.804204,0.769114,0.7865299,0.7677753,0.80058575,0.81538904,0.81090355,0.819208,0.8165291,0,False
0.85003,0.83928746,0.8411515,0.85747343,0.84056926,0.8319798,0.85747004,0.8516597,0.85334826,0.82736814,0.83447975,0.85277694,0.8611828,0.8492665,0.8432002,0,False
0.73196137,0.8217556,0.805278,0.7652663,0.75188506,0.74461806,0.742635,0.7927023,0.8101557,0.7983262,0.84216475,0.81119525,0.765944,0.830528,0.82616866,0,False
0.78645617,0.821828,0.83514017,0.8255824,0.84813476,0.84633124,0.84450233,0.843345,0.8440167,0.85027206,0.83323604,0.8293693,0.82086545,0.83977664,0.85732836,0,False
0.86197686,0.8736625,0.870458,0.8302479,0.8349941,0.8632856,0.86254257,0.8484573,0.84694886,0.85753405,0.87471735,0.8579919,0.8311124,0.85381466,0.8250056,0,False
0.87250775,0.8663369,0.89504474,0.8887689,0.8752361,0.87142104,0.85813487,0.8699063,0.8648127,0.87085855,0.87512773,0.88470155,0.8758632,0.869057,0.88168585,0,False
0.84916335,0.8874242,0.8667995,0.8581043,0.86157393,0.880275,0.8567836,0.8707672,0.8664659,0.88481706,0.89118445,0.86480534,0.8669332,0.86376965,0.8512146,0,False
0.83894575,0.8742031,0.84216166,0.8371622,0.84631205,0.86081576,0.8563262,0.8375219,0.8792285,0.8691566,0.86674714,0.84593713,0.8264597,0.86003256,0.8429458,0,False
0.8569708,0.84922725,0.8397267,0.84324384,0.8555788,0.8590894,0.8211646,0.85282737,0.8365767,0.83817387,0.86463654,0.8674314,0.8399246,0.86109746,0.8498936,0,False
0.82609534,0.8073823,0.8328564,0.84170175,0.82517385,0.8250003,0.83764243,0.823497,0.8373747,0.836071,0.8555807,0.8625532,0.83983403,0.59241855,0.84777415,0,False
0.8663311,0.8311589,0.84276235,0.7471268,0.838868,0.83484423,0.85168356,0.8455125,0.832443,0.831725,0.8286919,0.8364771,0.7319374,0.59241855,0.79166484,0,False
0.6299272,0.78596145,0.7332703,0.7020507,0.6993498,0.74283195,0.6965991,0.69343287,0.72257537,0.76439726,0.82299936,0.77049196,0.69265044,0.7812113,0.77331996,0,False
0.7718325,0.8400877,0.8611481,0.8045164,0.8349677,0.8002505,0.8259169,0.8411702,0.8350001,0.81300294,0.84988934,0.8461452,0.81713915,0.85460854,0.8192363,0,False
0.81522113,0.8207573,0.8187535,0.79006755,0.812695,0.77813554,0.81794983,0.82322025,0.81977135,0.79115254,0.837176,0.8313485,0.7927649,0.5924186,0.836303,0,False
0.81008804,0.8386164,0.8020805,0.7909967,0.80629605,0.819363,0.80400085,0.80762446,0.83661914,0.8240145,0.8404234,0.8162266,0.7902939,0.8149038,0.8014381,0,False
0.8261603,0.8310266,0.83797634,0.8241948,0.7929994,0.8054697,0.79310894,0.8094195,0.810314,0.82932174,0.84676325,0.84394586,0.8241948,0.83056426,0.8246448,0,False
0.81695366,0.8357966,0.8511807,0.8166275,0.8275164,0.82272947,0.79258776,0.84912324,0.8299867,0.85390615,0.8375045,0.8673759,0.8222467,0.8296868,0.8592572,0,False
0.8950169,0.9067578,0.90678924,0.820215,0.85970247,0.8403329,0.8731411,0.84452134,0.87609184,0.82174075,0.89380956,0.86198604,0.81042904,0.8956106,0.80765975,0,False
0.84503067,0.8443258,0.8554561,0.8295133,0.86409265,0.825987,0.8607804,0.84727305,0.8506619,0.8082315,0.8327493,0.84572047,0.8214447,0.83675396,0.8331427,0,False
0.84159756,0.84516877,0.8088776,0.80915,0.8511044,0.8392855,0.8126157,0.8361456,0.83657557,0.83617896,0.8409382,0.81958497,0.8029959,0.8439835,0.82696766,0,False
0.7948022,0.8320959,0.8311991,0.82298195,0.83756953,0.82938606,0.7975307,0.82597226,0.82328784,0.86567736,0.8419084,0.84785825,0.815514,0.84014106,0.83163714,0,False
0.81859386,0.7657089,0.7905928,0.787318,0.7975629,0.8012439,0.767485,0.8060131,0.8200028,0.8209293,0.79036915,0.80255723,0.7833033,0.8200271,0.8326106,0,False
0.8478011,0.80556655,0.79378086,0.7581632,0.8151655,0.7965335,0.8085539,0.8117799,0.80040234,0.78005874,0.81346846,0.81704444,0.75820726,0.80905145,0.7800271,0,False
0.80833143,0.8306972,0.8077163,0.80402875,0.8050146,0.7925551,0.795829,0.8319093,0.8036207,0.79322946,0.83065003,0.828501,0.81158704,0.8357382,0.8331487,0,False
0.83695185,0.84064865,0.8470442,0.84377575,0.78862447,0.85689306,0.8090874,0.832906,0.83668894,0.8648025,0.85136676,0.8489395,0.84377575,0.84351766,0.8725058,0,False
0.83642495,0.84011,0.8507541,0.83143747,0.82796645,0.8306331,0.83209777,0.8296534,0.8479601,0.82697284,0.84663033,0.8624083,0.8388461,0.84115666,0.85161054,0,False
0.83505553,0.8237562,0.84215677,0.7782625,0.79454285,0.834411,0.8292032,0.8304178,0.84064716,0.84094024,0.85199654,0.8336382,0.75799894,0.84550446,0.85234714,0,False
0.8718581,0.8828184,0.8755222,0.84498644,0.8741676,0.8716325,0.86175853,0.86316234,0.8632171,0.8680434,0.87918115,0.8594723,0.83930445,0.8678035,0.8329256,0,False
0.7718308,0.8085512,0.7874874,0.7916921,0.79498696,0.8237087,0.7887685,0.81156945,0.78770244,0.81447476,0.8296126,0.81474423,0.781569,0.83860904,0.81460154,0,False
0.85679084,0.85715,0.8809602,0.8210873,0.8460222,0.87761545,0.8667243,0.8417022,0.84039545,0.84834194,0.85870105,0.87987506,0.84752953,0.87342405,0.8723668,0,False
0.8509068,0.85950124,0.88294995,0.8343422,0.85633737,0.85380507,0.8617809,0.8551282,0.8532671,0.8575443,0.85843754,0.87267333,0.81750107,0.83973825,0.82868445,0,False
0.82116735,0.83581746,0.84891045,0.8363884,0.8509897,0.84169185,0.84342,0.85530156,0.83703274,0.84906924,0.8379807,0.8483505,0.8372639,0.8597827,0.8531159,0,False
0.86580145,0.868572,0.8859702,0.877494,0.8798804,0.8822926,0.8737404,0.8754264,0.85834527,0.8813405,0.8744286,0.88298774,0.87357545,0.8500432,0.8785791,0,False
0.86712986,0.8848481,0.86623394,0.84882385,0.88383603,0.86126757,0.8329181,0.8543481,0.8426285,0.8577135,0.8631633,0.87820363,0.83845407,0.86709356,0.8522526,0,False
0.84692144,0.86922044,0.8505973,0.8464513,0.8492127,0.862599,0.8494519,0.85097945,0.8474774,0.85893357,0.87252975,0.8270594,0.8451275,0.8814688,0.8510563,0,False
0.79740256,0.8314084,0.8038219,0.8352382,0.7912078,0.7990849,0.7930459,0.8060234,0.8123273,0.8063044,0.8522997,0.8180927,0.8379792,0.8445401,0.82264704,0,False
0.79682124,0.86066735,0.8328153,0.8405122,0.83017075,0.8388413,0.81258565,0.8420605,0.8183007,0.8516117,0.8526998,0.83767366,0.8488711,0.8534521,0.8278563,0,False
0.7393456,0.81626475,0.75877285,0.7765175,0.7431372,0.73650485,0.720438,0.74906266,0.7566093,0.81283456,0.8144693,0.77447087,0.77485245,0.8219167,0.7767595,0,False
0.8076165,0.82760596,0.82133675,0.78636825,0.8241478,0.82495046,0.82271546,0.82827204,0.8248923,0.8320991,0.832204,0.83602345,0.81181026,0.82140714,0.82804954,0,False
0.7948754,0.85927826,0.86602217,0.84575677,0.8455323,0.82250476,0.8334507,0.8511899,0.8480058,0.82866406,0.85119015,0.854061,0.8475629,0.8644257,0.8381825,0,False
0.85488373,0.82984847,0.8478161,0.822152,0.8159925,0.84712934,0.83837956,0.8243201,0.8430271,0.83759207,0.8351479,0.83112085,0.81741744,0.85142577,0.84408677,0,False
0.85982656,0.8663874,0.8548853,0.8592365,0.8540646,0.8667547,0.86015505,0.848586,0.8523537,0.88441396,0.8588379,0.8671304,0.8592365,0.86378694,0.8333926,0,False
0.8154668,0.8560195,0.8287488,0.86329633,0.8489407,0.8232923,0.8385511,0.84624076,0.85414493,0.83202285,0.85117936,0.8549347,0.861776,0.85280824,0.8473638,0,False
0.84101814,0.8562228,0.87604874,0.85782707,0.84144205,0.86211264,0.8500071,0.8511833,0.86012167,0.86456054,0.8727016,0.87692016,0.8629313,0.8693074,0.85970974,0,False
0.833519,0.8578983,0.84072495,0.8507287,0.8348958,0.82960355,0.82917094,0.83445954,0.8600073,0.86678934,0.87325037,0.8411346,0.8507287,0.81762624,0.83356744,0,False
0.79976606,0.8735237,0.82074565,0.8076421,0.82096106,0.82206583,0.78809154,0.8393815,0.8024877,0.82534003,0.8069024,0.84380746,0.79208994,0.8367661,0.84601367,0,False
0.88525605,0.8513557,0.85245484,0.8793,0.8229923,0.8422487,0.8256856,0.8475677,0.8282026,0.85743093,0.83905435,0.8527032,0.8667675,0.8496412,0.8385639,0,False
0.8143656,0.8637278,0.8449718,0.8130182,0.8292153,0.83774394,0.8316865,0.85303426,0.84677964,0.8394533,0.8684871,0.8580168,0.8187959,0.85262805,0.87403554,0,False
0.8592385,0.81963205,0.8431779,0.847772,0.82215875,0.8552362,0.85184824,0.84473646,0.8461943,0.85860413,0.8271674,0.8304687,0.8424586,0.8087076,0.8432354,0,False
0.80338174,0.8759328,0.86542505,0.851546,0.8634859,0.82923603,0.8296244,0.85115623,0.8556652,0.8310156,0.8634323,0.8550039,0.84595096,0.85368055,0.8647112,0,False
0.7483763,0.78264177,0.7947367,0.73809457,0.7796439,0.75518197,0.76671517,0.79770225,0.79834557,0.7776529,0.80205196,0.76742053,0.73809457,0.7695099,0.79489404,0,False
0.8020536,0.80125135,0.7923584,0.7967206,0.8333746,0.7891921,0.80765957,0.828276,0.7995992,0.79327875,0.8063899,0.802413,0.79603624,0.8016205,0.7722269,0,False
0.8098408,0.8713653,0.8691531,0.8808309,0.82896847,0.8289561,0.8535291,0.84938496,0.8585217,0.82380927,0.8715268,0.8624593,0.8808309,0.866532,0.8699129,0,False
0.73650587,0.8319965,0.8130585,0.83210045,0.79560804,0.815892,0.77862126,0.80551195,0.807677,0.82284,0.8242179,0.83053595,0.82323706,0.841099,0.8291826,0,False
0.85974437,0.845001,0.8482398,0.8380692,0.8534863,0.85871446,0.83106196,0.8324926,0.8419721,0.851329,0.8512895,0.859422,0.8422847,0.8556376,0.85958457,0,False
0.768472,0.8299868,0.8128129,0.7727171,0.8238568,0.8207326,0.79537743,0.8236454,0.826081,0.82281667,0.8126862,0.8416453,0.78150254,0.8198887,0.8062257,0,False
0.83014095,0.8443958,0.86057323,0.8520552,0.8583088,0.81293344,0.8657284,0.87635577,0.87397206,0.82996637,0.85644084,0.8813156,0.8520552,0.84113705,0.83222055,0,False
0.83854806,0.83988845,0.84955275,0.8037077,0.84355474,0.8340186,0.8248551,0.84976846,0.8250859,0.8262057,0.83236283,0.8422636,0.8055119,0.59241855,0.8302859,0,False
0.85388005,0.8700292,0.8501467,0.8346019,0.8306165,0.84419334,0.84723294,0.83976793,0.85194945,0.8449265,0.869138,0.86502653,0.84310925,0.8579731,0.82796204,0,False
0.81530356,0.8348401,0.8033565,0.79102594,0.78264034,0.76791507,0.77716774,0.7732932,0.78361195,0.76455903,0.8371786,0.80390006,0.78189385,0.8411403,0.8444539,0,False
0.77728856,0.78536934,0.7478209,0.717309,0.733901,0.7438111,0.7375711,0.74490464,0.7533598,0.7510258,0.8099322,0.76862365,0.7096975,0.80656314,0.7607863,0,False
0.82406497,0.8440684,0.8325118,0.8556131,0.8466414,0.84238416,0.8246225,0.83866924,0.81815684,0.8343015,0.85454386,0.8382664,0.85635847,0.84687483,0.8412817,0,False
0.8428002,0.84009886,0.8555075,0.8318656,0.8302281,0.8330554,0.8182644,0.8351078,0.8199848,0.8414045,0.861346,0.83923024,0.82736444,0.85257757,0.82722193,0,False
0.8675205,0.8420131,0.84164816,0.8540884,0.8297817,0.8308635,0.8632575,0.85105675,0.8505522,0.82673323,0.8361425,0.84150565,0.85771954,0.8236248,0.8522864,0,False
0.84162474,0.8655435,0.8647058,0.8335953,0.8427417,0.85278845,0.86063236,0.827838,0.8692079,0.8687632,0.89358467,0.8709636,0.8457129,0.8473976,0.86698335,0,False
0.77281296,0.806937,0.80268455,0.7924337,0.7765317,0.811564,0.7368142,0.8068794,0.77387524,0.80374914,0.8209307,0.81724906,0.79258627,0.82467306,0.82244515,0,False
0.8179903,0.81994534,0.8278463,0.7766252,0.80906796,0.78168875,0.83113486,0.81501645,0.8205187,0.78196585,0.80524385,0.82248586,0.7587288,0.8439361,0.8344356,0,False
0.7732521,0.76941437,0.763782,0.7943629,0.74311036,0.76580596,0.7478751,0.7894529,0.8047804,0.79815227,0.7754609,0.7823265,0.78856426,0.7950941,0.78072387,0,False
0.7878452,0.8337545,0.86614156,0.79655814,0.81357384,0.8134535,0.78582597,0.81886333,0.78656596,0.82676643,0.8346466,0.8431059,0.77313316,0.81373996,0.82513493,0,False
0.8480462,0.85975647,0.8552139,0.859376,0.8396572,0.8695511,0.8420279,0.8376348,0.8422723,0.8591606,0.8517184,0.8649534,0.859376,0.85570735,0.8402785,0,False
0.8133546,0.8354702,0.840005,0.8363235,0.84223497,0.82240057,0.8349061,0.83672297,0.82944816,0.8376492,0.83735156,0.8346522,0.8239889,0.839607,0.83257747,0,False
0.878004,0.85698235,0.85851884,0.8639396,0.8776224,0.87228376,0.8758291,0.86802703,0.8687215,0.87096643,0.85491496,0.85045373,0.8609679,0.8664261,0.85799,0,False
0.82928175,0.8285765,0.8281249,0.800464,0.8321481,0.8372957,0.83755505,0.83490384,0.8313695,0.8419466,0.84824324,0.8295486,0.79434705,0.8384387,0.8265995,0,False
0.76334167,0.79958326,0.80654347,0.8095043,0.7560362,0.7840549,0.7624359,0.7533927,0.75176036,0.7933059,0.80363977,0.82366216,0.82205176,0.7993351,0.8433437,0,False
0.8439591,0.8479519,0.8300235,0.8148392,0.83718276,0.8154939,0.8008437,0.8296117,0.8188134,0.81692594,0.83897805,0.8200099,0.8148392,0.84251964,0.83137727,0,False
0.70279175,0.8356734,0.8047955,0.7767525,0.7584723,0.76695216,0.76508135,0.8085636,0.80796355,0.7861477,0.8451159,0.8329232,0.7764755,0.8325414,0.81684124,0,False
0.8214382,0.83348256,0.8348621,0.8195003,0.8307502,0.8527311,0.82827973,0.83825207,0.84875584,0.8623655,0.83460027,0.84470934,0.81718373,0.59241855,0.8323566,0,False
0.8193672,0.849737,0.84200776,0.87693536,0.8503325,0.85350543,0.8291403,0.85120344,0.838174,0.8581338,0.8397688,0.8415952,0.87312216,0.59241855,0.86533064,0,False
0.77678484,0.8150996,0.79521906,0.7806189,0.7887306,0.77351147,0.8012608,0.82074016,0.8107052,0.79451996,0.82092834,0.82834494,0.77089953,0.59241855,0.7983489,0,False
0.74609524,0.8366309,0.8650168,0.83994204,0.83681786,0.85792094,0.83917034,0.84393513,0.828623,0.8497635,0.83487135,0.867437,0.84377956,0.8269236,0.84231454,0,False
0.7912343,0.8431045,0.8425207,0.8294552,0.8409977,0.82827437,0.8585894,0.8383174,0.8587254,0.8306589,0.8329763,0.8523293,0.83193815,0.59241855,0.84237444,0,False
0.8529163,0.8621424,0.87956333,0.8447154,0.8437902,0.8726126,0.8663142,0.89187896,0.88165087,0.8853104,0.8646091,0.86929744,0.8466003,0.874982,0.84428865,0,False
0.78208494,0.8279667,0.8412528,0.84754646,0.872305,0.83627576,0.8234547,0.8787063,0.82455355,0.8454786,0.82716537,0.8545828,0.8505505,0.8450439,0.861969,0,False
0.7920731,0.8345896,0.7893604,0.7651832,0.8013135,0.8143462,0.79869753,0.78578335,0.8059939,0.82371426,0.8375172,0.8177773,0.7580487,0.8207433,0.8229608,0,False
0.8372932,0.8691309,0.8582964,0.85209197,0.8429099,0.87273765,0.85568535,0.86449105,0.86873597,0.87661797,0.8763919,0.8815309,0.85296345,0.87146187,0.87606823,0,False
0.7534083,0.8291783,0.8135685,0.80472845,0.7851919,0.7982099,0.831916,0.7776226,0.8281921,0.8458035,0.829714,0.82889485,0.8124108,0.59241855,0.8401867,0,False
0.7697879,0.7431241,0.769009,0.74532104,0.77521527,0.7524233,0.76615244,0.7968044,0.7899195,0.77552575,0.7541609,0.7951901,0.75259966,0.59241855,0.7691111,0,False
0.86509323,0.86561656,0.8532574,0.87315845,0.8903647,0.8747406,0.8702862,0.882948,0.8787983,0.8656896,0.87500405,0.86356974,0.8756356,0.85744345,0.8893475,0,False
