,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Score
3138,0.71731853,0.85865927,0.65844077,0.8292204,0.69231445,0.8461572,0.6230991,0.81154954,0.6740864,0.83704317,0.6837265,0.8418633,0.61857235,0.8092862,0.68253917,0.8412696,0.6382065,0.81910324,0.65833706,0.82916856
3139,0.75660026,0.87830013,0.674397,0.8371985,0.6885048,0.8442524,0.62637496,0.8131875,0.6826857,0.8413428,0.70316464,0.8515823,0.5873746,0.79368734,0.71327686,0.85663843,0.6526383,0.82631916,0.66866016,0.8343301
3140,0.7111958,0.8555979,0.6097187,0.80485934,0.60936725,0.8046836,0.553692,0.776846,0.64802074,0.8240104,0.711051,0.8555255,0.6243801,0.81219006,0.64949965,0.8247498,0.607699,0.80384946,0.6463181,0.82315904
3141,0.6983373,0.84916866,0.70096135,0.8504807,0.6210923,0.81054616,0.5788832,0.7894416,0.6630728,0.8315364,0.6792749,0.83963746,0.6137649,0.80688244,0.67408866,0.83704436,0.65303034,0.8265152,0.6792623,0.83963114
3142,0.7472769,0.87363845,0.6785934,0.8392967,0.70771754,0.85385877,0.6109643,0.80548215,0.69469714,0.8473486,0.7358372,0.8679186,0.6201329,0.81006646,0.72928774,0.8646439,0.67204237,0.8360212,0.69691306,0.8484565
3143,0.77353954,0.8867698,0.7031596,0.8515798,0.7053615,0.85268074,0.6426946,0.8213473,0.70693254,0.8534663,0.7355566,0.8677783,0.67072546,0.83536273,0.72013116,0.8600656,0.67363346,0.8368167,0.69484955,0.84742475
3144,0.6892944,0.84464717,0.62733996,0.81367,0.6720655,0.83603275,0.5655046,0.7827523,0.65144074,0.82572037,0.6475088,0.82375443,0.5639265,0.7819632,0.6929554,0.8464777,0.5917946,0.7958973,0.5786859,0.78934294
3145,0.69906145,0.8495307,0.6541413,0.82707065,0.6217339,0.81086695,0.61255,0.806275,0.65325207,0.82662606,0.6463793,0.8231896,0.6167925,0.8083962,0.6381997,0.81909984,0.63730854,0.8186543,0.622953,0.81147647
3146,0.7252037,0.8626019,0.6346495,0.81732476,0.65628874,0.8281444,0.5791679,0.7895839,0.68106955,0.8405348,0.73940504,0.8697025,0.6259728,0.8129864,0.6881522,0.8440761,0.6554569,0.82772845,0.6860157,0.84300786
3147,0.7099794,0.8549897,0.67330015,0.8366501,0.645669,0.8228345,0.65413415,0.8270671,0.63769853,0.81884927,0.6617987,0.83089936,0.5893543,0.79467714,0.7086698,0.8543349,0.6629493,0.83147466,0.6495299,0.82476497
3148,0.72481453,0.86240727,0.70009184,0.8500459,0.6836442,0.8418221,0.6028778,0.8014389,0.7140708,0.8570354,0.718326,0.859163,0.6837028,0.8418514,0.71891296,0.8594565,0.68779343,0.84389675,0.72593355,0.8629668
3149,0.71314085,0.8565704,0.65807784,0.8290389,0.6393331,0.81966656,0.6243818,0.8121909,0.66059244,0.8302962,0.6616062,0.8308031,0.61800325,0.8090016,0.64531887,0.82265943,0.6128837,0.80644184,0.62765235,0.8138262
3150,0.77891874,0.8894594,0.63989437,0.8199472,0.6727823,0.83639115,0.61928767,0.80964386,0.6957166,0.8478583,0.75954306,0.87977153,0.6190634,0.8095317,0.7055606,0.85278034,0.6338114,0.81690574,0.6923907,0.84619534
3153,0.7035587,0.85177934,0.6576681,0.82883406,0.67730486,0.83865243,0.6203965,0.81019825,0.6748055,0.83740276,0.68027914,0.84013957,0.630707,0.8153535,0.68562496,0.8428125,0.6534795,0.8267398,0.6602316,0.8301158
3155,0.61242014,0.80621004,0.6095258,0.8047629,0.57133996,0.78567,0.4865867,0.74329334,0.57641613,0.78820807,0.54390484,0.7719524,0.5311207,0.7655604,0.5569139,0.7784569,0.52421635,0.7621082,0.51754093,0.75877047
3156,0.7562851,0.87814254,0.60208815,0.8010441,0.6438066,0.8219033,0.57380486,0.7869024,0.6540766,0.8270383,0.6771758,0.8385879,0.5382914,0.7691457,0.6474464,0.8237232,0.56768095,0.7838405,0.6149445,0.8074722
3157,0.75927377,0.8796369,0.69970196,0.849851,0.7112895,0.85564476,0.6650151,0.83250755,0.7160498,0.8580249,0.73231876,0.8661594,0.65833676,0.8291684,0.7258181,0.8629091,0.67844737,0.8392237,0.70406556,0.8520328
3158,0.67976356,0.8398818,0.6329868,0.8164934,0.573439,0.7867195,0.5642161,0.78210807,0.6176499,0.80882496,0.64358974,0.82179487,0.60188115,0.8009406,0.6301801,0.81509006,0.59775054,0.7988753,0.6067467,0.80337334
3159,0.7163956,0.8581978,0.6566769,0.82833844,0.70019823,0.8500991,0.5678519,0.78392595,0.6837537,0.84187686,0.71252024,0.8562601,0.62950516,0.8147526,0.69933677,0.8496684,0.63732123,0.8186606,0.67121154,0.83560574
3160,0.74961454,0.87480724,0.6981781,0.849089,0.6690446,0.8345223,0.62301296,0.8115065,0.697384,0.848692,0.7277941,0.8638971,0.6884328,0.8442164,0.7297516,0.8648758,0.6787044,0.8393522,0.7127116,0.8563558
3161,0.774304,0.88715196,0.74793243,0.8739662,0.72782195,0.863911,0.65082884,0.8254144,0.75628436,0.8781422,0.7456111,0.87280554,0.6691654,0.8345827,0.7432499,0.87162495,0.7152126,0.8576063,0.7367176,0.8683588
3162,0.7019694,0.8509847,0.5927717,0.7963859,0.61395574,0.80697787,0.57886064,0.7894303,0.612334,0.806167,0.66373384,0.8318669,0.57126117,0.7856306,0.6671596,0.8335798,0.5973684,0.79868424,0.61874723,0.8093736
3186,0.8092252,0.9046126,0.73310626,0.8665531,0.6749031,0.8374516,0.66203356,0.8310168,0.737023,0.8685115,0.7102694,0.8551347,0.6456586,0.8228293,0.71718335,0.8585917,0.65843385,0.82921696,0.7017007,0.85085034
3225,0.6493012,0.8246506,0.70695937,0.8534797,0.5977303,0.79886514,0.6239301,0.81196505,0.63176966,0.8158848,0.56957126,0.7847856,0.57962,0.78981,0.6117915,0.80589575,0.6118699,0.8059349,0.5659212,0.7829606
3315,0.67564774,0.83782387,0.6310091,0.81550455,0.6613932,0.8306966,0.58426666,0.79213333,0.6142645,0.80713224,0.6803011,0.84015054,0.59025395,0.795127,0.6796869,0.83984345,0.63788307,0.81894153,0.65306103,0.8265305
3321,0.6426703,0.82133514,0.61703503,0.8085175,0.5973048,0.7986524,0.60279644,0.8013982,0.5910743,0.7955371,0.60874736,0.8043737,0.5517101,0.77585506,0.65663284,0.82831645,0.57621765,0.7881088,0.56445664,0.78222835
3332,0.65484786,0.82742393,0.61705035,0.8085252,0.66829103,0.83414555,0.6055709,0.80278546,0.5902312,0.7951156,0.6239246,0.8119623,0.5243,0.76215,0.62958896,0.8147945,0.616877,0.80843854,0.56833947,0.78416973
5877,0.6682799,0.83413994,0.7298789,0.86493945,0.6310144,0.8155072,0.6170228,0.8085114,0.65952164,0.8297608,0.6409702,0.8204851,0.6503743,0.82518715,0.66459465,0.8322973,0.6879387,0.84396935,0.66780084,0.83390045
5981,0.76210934,0.88105464,0.69859314,0.84929657,0.73474306,0.86737156,0.6356102,0.8178051,0.70215154,0.85107577,0.66654015,0.8332701,0.6115562,0.8057781,0.69497365,0.84748685,0.6639538,0.8319769,0.64888334,0.8244417
6043,0.72702754,0.86351377,0.6560156,0.8280078,0.60943294,0.80471647,0.59817326,0.79908663,0.6846384,0.8423192,0.7171711,0.85858554,0.66679895,0.8333995,0.6451261,0.82256305,0.7023486,0.8511743,0.6917848,0.8458924
6078,0.7525688,0.87628436,0.659799,0.8298995,0.65840507,0.82920253,0.60868746,0.8043437,0.7074683,0.85373414,0.72204435,0.8610222,0.6379807,0.81899035,0.6766711,0.8383355,0.6850784,0.8425392,0.69712406,0.848562
6081,0.7847166,0.8923583,0.69632953,0.8481648,0.6834993,0.84174967,0.6882022,0.8441011,0.7404549,0.87022746,0.77916455,0.8895823,0.72613806,0.86306906,0.7347331,0.86736655,0.7445836,0.8722918,0.732797,0.8663985
6082,0.716087,0.8580435,0.6105582,0.80527914,0.6182979,0.8091489,0.60209787,0.80104893,0.68344593,0.84172297,0.7523785,0.87618923,0.6980581,0.84902906,0.6851921,0.84259605,0.6904694,0.8452347,0.6950594,0.8475297
6090,0.6883177,0.8441589,0.60741365,0.8037068,0.6212189,0.81060946,0.61964554,0.8098228,0.5845756,0.7922878,0.6219793,0.8109896,0.5546317,0.77731586,0.63634014,0.8181701,0.58029413,0.79014707,0.61196595,0.80598295
6127,0.76793635,0.8839682,0.7886294,0.8943147,0.76546824,0.8827341,0.6524108,0.8262054,0.7751106,0.8875553,0.77769214,0.88884604,0.6952209,0.8476105,0.7990835,0.89954174,0.6856837,0.84284186,0.73642194,0.868211
6211,0.68038887,0.84019446,0.64149845,0.8207492,0.6056634,0.8028317,0.5377967,0.76889837,0.630049,0.8150245,0.6702075,0.83510375,0.6301925,0.81509626,0.6447152,0.8223576,0.6454299,0.8227149,0.6594343,0.82971716
6213,0.7295938,0.8647969,0.6270286,0.8135143,0.5973593,0.79867965,0.56167483,0.7808374,0.6537765,0.82688826,0.6777307,0.83886534,0.63224053,0.81612027,0.6408752,0.8204376,0.6475877,0.8237939,0.644956,0.822478
6214,0.6627505,0.83137524,0.6275344,0.8137672,0.5608125,0.78040624,0.55149114,0.7757456,0.6177838,0.8088919,0.63192856,0.8159643,0.6188999,0.8094499,0.60914385,0.8045719,0.64724994,0.82362497,0.6398337,0.81991684
6231,0.6563594,0.8281797,0.5928384,0.7964192,0.558619,0.7793095,0.54215163,0.77107584,0.58542657,0.7927133,0.6064521,0.80322605,0.55991864,0.7799593,0.59382075,0.7969104,0.5843784,0.79218924,0.5774878,0.7887439
6232,0.7664008,0.8832004,0.68890935,0.84445465,0.7016674,0.8508337,0.6223813,0.81119066,0.71219033,0.8560952,0.74410194,0.872051,0.646073,0.8230365,0.7311177,0.86555886,0.66777754,0.83388877,0.7130785,0.85653925
6233,0.7064554,0.85322773,0.69056547,0.84528273,0.6725572,0.83627856,0.57684803,0.788424,0.6628741,0.83143705,0.6523731,0.82618654,0.5786774,0.7893387,0.6658374,0.8329187,0.63853717,0.8192686,0.5895888,0.79479444
6239,0.68656266,0.8432813,0.64277464,0.8213873,0.63124,0.81562,0.5981921,0.79909605,0.6442977,0.82214886,0.70206493,0.8510325,0.65748763,0.8287438,0.6729884,0.8364942,0.7104382,0.8552191,0.69327545,0.8466377
6240,0.69350743,0.8467537,0.61795557,0.8089778,0.6126508,0.80632544,0.5507978,0.7753989,0.65693736,0.8284687,0.6754446,0.8377223,0.6414254,0.8207127,0.62633836,0.8131692,0.65466714,0.82733357,0.65646505,0.8282325
6254,0.70327246,0.85163623,0.7180041,0.85900205,0.6134515,0.80672574,0.6334329,0.81671643,0.682281,0.8411405,0.70011115,0.8500556,0.66734695,0.8336735,0.710173,0.8550865,0.6681802,0.8340901,0.71123475,0.8556174
6255,0.6157754,0.8078877,0.56902736,0.7845137,0.5893853,0.79469264,0.51417875,0.7570894,0.57192034,0.7859602,0.5908923,0.79544616,0.56875944,0.7843797,0.56802714,0.78401357,0.5888152,0.7944076,0.57499063,0.7874953
6342,0.64661014,0.8233051,0.63407576,0.8170379,0.581091,0.79054546,0.5465716,0.7732858,0.6259632,0.8129816,0.62337756,0.8116888,0.5919476,0.7959738,0.6251483,0.81257415,0.5603762,0.7801881,0.56489074,0.7824454
7630,0.6482086,0.8241043,0.6830553,0.84152764,0.546899,0.77344954,0.62631494,0.81315744,0.64429843,0.8221492,0.63035965,0.8151798,0.65643126,0.8282156,0.6870221,0.84351104,0.67725015,0.8386251,0.71835995,0.85918
7654,0.6698256,0.8349128,0.6347407,0.81737036,0.60099065,0.8004953,0.529747,0.7648735,0.6127298,0.8063649,0.66302145,0.8315107,0.5655333,0.78276664,0.6109842,0.8054921,0.6069968,0.8034984,0.5843301,0.79216504
8890,0.58508486,0.79254246,0.59515613,0.7975781,0.5659716,0.7829858,0.628954,0.81447697,0.5702876,0.7851438,0.5859833,0.79299164,0.56595373,0.78297687,0.6420903,0.82104516,0.6591084,0.8295542,0.63812375,0.8190619
8916,0.5342937,0.7671468,0.55595434,0.77797717,0.5406443,0.77032214,0.4756307,0.7378154,0.4929462,0.7464731,0.42848852,0.71424425,0.4222293,0.71111465,0.47188443,0.73594224,0.48987675,0.7449384,0.4182289,0.70911443
9028,0.6483815,0.82419074,0.6127912,0.8063956,0.5831834,0.7915917,0.58908314,0.7945416,0.57756925,0.7887846,0.62655985,0.8132799,0.5841745,0.79208726,0.63070804,0.815354,0.591185,0.7955925,0.63165075,0.81582534
9066,0.7379688,0.8689844,0.66246593,0.83123296,0.6190512,0.8095256,0.5662341,0.78311706,0.68162286,0.84081143,0.68724394,0.84362197,0.6028448,0.80142236,0.6614982,0.8307491,0.6385584,0.8192792,0.6364758,0.8182379
9445,0.684538,0.842269,0.6736146,0.8368073,0.60653615,0.8032681,0.6527196,0.8263598,0.6305956,0.81529784,0.65588,0.82794,0.6402747,0.8201374,0.67062414,0.83531207,0.6724231,0.83621156,0.6609312,0.8304656
9542,0.70713294,0.85356647,0.6987184,0.8493592,0.63085115,0.8154256,0.6624442,0.83122206,0.68415725,0.8420786,0.62559056,0.8127953,0.56874704,0.7843735,0.67599344,0.8379967,0.64382315,0.8219116,0.593626,0.796813
9546,0.6865878,0.8432939,0.6628164,0.8314082,0.6016264,0.8008132,0.5697942,0.7848971,0.6076228,0.80381143,0.5892159,0.79460794,0.5522579,0.77612895,0.6483395,0.82416975,0.5873927,0.79369634,0.54726315,0.7736316
9547,0.65753186,0.8287659,0.6165904,0.8082952,0.616627,0.8083135,0.6177714,0.8088857,0.58478296,0.7923915,0.56517434,0.7825872,0.542192,0.771096,0.5908351,0.79541755,0.5981,0.79905,0.56448114,0.78224057
9583,0.65565693,0.82782847,0.63033414,0.81516707,0.58145434,0.79072714,0.62200147,0.8110007,0.583107,0.7915535,0.55890083,0.7794504,0.53457046,0.7672852,0.5939728,0.7969864,0.6067562,0.8033781,0.5369047,0.76845235
9587,0.60756874,0.8037844,0.5848495,0.79242474,0.5572016,0.7786008,0.48823252,0.74411625,0.5434537,0.77172685,0.62880886,0.8144044,0.5563283,0.77816415,0.58265376,0.7913269,0.6118407,0.80592036,0.61027837,0.8051392
12037,0.7244632,0.8622316,0.7388233,0.86941165,0.68732584,0.8436629,0.63903177,0.8195159,0.7118628,0.8559314,0.7491671,0.87458354,0.7182156,0.8591078,0.77197623,0.8859881,0.7584401,0.87922,0.7796335,0.88981676
12116,0.6593939,0.82969695,0.63247085,0.8162354,0.6404122,0.8202061,0.5787126,0.7893563,0.63082445,0.8154122,0.6866121,0.84330606,0.64634216,0.8231711,0.6677789,0.8338895,0.6595759,0.82978797,0.6934252,0.8467126
12122,0.69527525,0.84763765,0.6213407,0.8106704,0.63786554,0.8189328,0.5545464,0.7772732,0.61225575,0.8061279,0.6588137,0.82940686,0.5425817,0.77129084,0.6362829,0.81814146,0.601996,0.800998,0.5927074,0.7963537
12124,0.6712556,0.8356278,0.63196707,0.81598353,0.6512383,0.82561916,0.5750466,0.78752327,0.60144556,0.8007228,0.6798817,0.83994085,0.5947022,0.7973511,0.636819,0.8184095,0.63172543,0.8158627,0.6490082,0.82450414
12141,0.6371403,0.81857014,0.5804709,0.79023546,0.56555355,0.7827768,0.5064115,0.7532058,0.5848671,0.79243356,0.62774956,0.8138748,0.57902074,0.78951037,0.5845264,0.7922632,0.57692534,0.78846264,0.573442,0.786721
12143,0.6746282,0.8373141,0.6834731,0.84173656,0.6516572,0.8258286,0.57374334,0.7868717,0.6383195,0.81915975,0.6955885,0.8477943,0.62890786,0.81445396,0.6796551,0.83982754,0.66667974,0.83333987,0.6871165,0.84355825
12149,0.70037794,0.850189,0.72198075,0.8609904,0.7263789,0.86318946,0.610549,0.8052745,0.6627637,0.83138186,0.6522879,0.826144,0.64408785,0.8220439,0.6761293,0.8380647,0.6668752,0.83343756,0.6702578,0.8351289
12161,0.63494873,0.81747437,0.6103604,0.8051802,0.578815,0.7894075,0.554158,0.777079,0.60857046,0.8042852,0.62567174,0.8128359,0.59660625,0.7983031,0.6111113,0.80555564,0.59862953,0.79931474,0.5953512,0.7976756
12252,0.70638996,0.85319495,0.711853,0.8559265,0.64657867,0.82328933,0.6740086,0.8370043,0.6754231,0.8377116,0.6809455,0.84047276,0.63828313,0.81914157,0.73078024,0.8653901,0.70416284,0.8520814,0.7089931,0.85449654
12408,0.62996197,0.814981,0.6559183,0.8279592,0.59041154,0.7952058,0.5799271,0.78996354,0.6197464,0.8098732,0.6514679,0.82573396,0.61179453,0.80589724,0.65736574,0.8286829,0.6489934,0.8244967,0.6691751,0.8345876
12409,0.7000866,0.8500433,0.6467091,0.82335454,0.60602915,0.8030146,0.572794,0.786397,0.6361078,0.8180539,0.6763789,0.8381895,0.6148033,0.80740166,0.67490494,0.8374525,0.62538743,0.8126937,0.65680325,0.8284016
12410,0.7491183,0.87455916,0.7322249,0.8661125,0.7141836,0.8570918,0.5958015,0.79790074,0.7303486,0.8651743,0.7381952,0.8690976,0.68470436,0.84235215,0.7443805,0.87219024,0.6810324,0.8405162,0.6892761,0.84463805
12418,0.70786536,0.8539327,0.66759384,0.8337969,0.66994494,0.8349725,0.6272004,0.8136002,0.64856076,0.8242804,0.700915,0.8504575,0.6463999,0.8232,0.6832566,0.8416283,0.6769938,0.8384969,0.69000936,0.8450047
12422,0.6494571,0.82472855,0.6048367,0.80241835,0.59857625,0.79928815,0.5597455,0.7798728,0.6239232,0.8119616,0.6033756,0.80168784,0.58742994,0.793715,0.5965645,0.79828227,0.58842415,0.7942121,0.58916515,0.7945826
12435,0.5656429,0.7828214,0.50215816,0.7510791,0.5125653,0.7562827,0.4836082,0.7418041,0.5140703,0.75703514,0.55513084,0.7775654,0.52560675,0.7628034,0.52367115,0.7618356,0.5067523,0.7533761,0.5223777,0.76118886
12436,0.70338416,0.8516921,0.64894366,0.82447183,0.64475614,0.82237804,0.59937716,0.7996886,0.63845474,0.81922734,0.6138402,0.8069201,0.55318904,0.7765945,0.663355,0.8316775,0.5749171,0.78745854,0.574422,0.787211
12437,0.6657345,0.83286726,0.66646,0.83323,0.62463987,0.81231993,0.570266,0.785133,0.65209645,0.82604825,0.6985246,0.8492623,0.65479714,0.82739854,0.69369256,0.8468463,0.6757599,0.83787996,0.6929275,0.84646374
12447,0.7561408,0.8780704,0.73625386,0.8681269,0.69223416,0.8461171,0.66698563,0.8334928,0.7027031,0.85135156,0.72590363,0.8629518,0.66002643,0.8300132,0.71536237,0.85768116,0.71108276,0.85554135,0.69995356,0.8499768
12448,0.76419246,0.88209623,0.7226676,0.8613338,0.7075694,0.8537847,0.6637459,0.83187294,0.7482461,0.87412304,0.78850234,0.89425117,0.6884027,0.8442013,0.76343757,0.88171875,0.7311559,0.86557794,0.73568237,0.8678412
12449,0.72440624,0.8622031,0.644669,0.8223345,0.61045694,0.8052285,0.56403965,0.78201985,0.6857025,0.8428513,0.75872874,0.8793644,0.6590866,0.8295433,0.68152833,0.84076416,0.6635324,0.8317662,0.67961025,0.8398051
12450,0.69437647,0.84718823,0.6367288,0.8183644,0.63103133,0.81551564,0.56770456,0.7838523,0.64459324,0.8222966,0.68320584,0.8416029,0.62053776,0.8102689,0.66847706,0.8342385,0.63085806,0.81542903,0.654232,0.827116
12451,0.683396,0.841698,0.6542699,0.82713497,0.65189314,0.82594657,0.5416937,0.77084684,0.62476003,0.81238,0.5958698,0.7979349,0.53878844,0.7693942,0.60331213,0.80165607,0.576045,0.7880225,0.552621,0.7763105
12452,0.733826,0.86691296,0.67601025,0.8380051,0.68676233,0.84338117,0.6279917,0.81399584,0.68315864,0.8415793,0.710632,0.85531604,0.63046575,0.8152329,0.7058419,0.85292095,0.675963,0.83798146,0.6817676,0.8408838
12453,0.6301643,0.8150822,0.65386844,0.8269342,0.59439415,0.7971971,0.60435736,0.8021787,0.5858658,0.79293287,0.57309395,0.78654695,0.5476167,0.77380836,0.6361092,0.81805456,0.58792937,0.7939647,0.5769397,0.78846985
12454,0.7258377,0.86291885,0.6762409,0.83812046,0.614472,0.80723596,0.61806417,0.8090321,0.72025144,0.8601257,0.7147645,0.85738224,0.6699325,0.83496624,0.69549394,0.84774697,0.6948782,0.8474391,0.6738901,0.83694506
12455,0.7387818,0.8693909,0.69429404,0.847147,0.70572734,0.85286367,0.62561303,0.8128065,0.6537874,0.8268937,0.6941533,0.84707665,0.5958656,0.7979328,0.687658,0.84382904,0.6788691,0.83943456,0.6532483,0.82662416
12456,0.76465714,0.88232857,0.69160306,0.84580153,0.6842936,0.8421468,0.59422046,0.7971102,0.7004548,0.85022736,0.7183842,0.85919213,0.65992403,0.829962,0.6926578,0.8463289,0.64713585,0.8235679,0.6825633,0.84128165
12457,0.70358336,0.8517917,0.6673454,0.8336727,0.68362164,0.8418108,0.61842734,0.80921364,0.6476932,0.8238466,0.69605994,0.84803,0.64920795,0.824604,0.6945429,0.84727144,0.6620283,0.83101416,0.65468174,0.82734084
12458,0.7150309,0.85751545,0.69721246,0.8486062,0.71417177,0.8570859,0.608034,0.804017,0.659745,0.8298725,0.7018927,0.8509463,0.566225,0.7831125,0.7199881,0.85999405,0.6697797,0.8348899,0.6512073,0.82560366
12459,0.673895,0.8369475,0.6143747,0.8071873,0.6114625,0.80573124,0.5215467,0.76077336,0.64429617,0.8221481,0.6842432,0.8421216,0.6185286,0.8092643,0.6591131,0.8295566,0.58551824,0.7927591,0.62422395,0.812112
12460,0.72939944,0.8646997,0.69823694,0.8491185,0.70199573,0.85099787,0.62498266,0.8124913,0.70581675,0.8529084,0.7429544,0.8714772,0.665514,0.832757,0.7336761,0.86683804,0.71447337,0.8572367,0.6978032,0.8489016
12461,0.7400547,0.87002736,0.6512717,0.82563585,0.69790876,0.8489544,0.59946436,0.7997322,0.6572514,0.8286257,0.73456717,0.8672836,0.5883305,0.79416525,0.67658734,0.8382937,0.6703688,0.8351844,0.67419815,0.8370991
12462,0.67761755,0.8388088,0.68747425,0.8437371,0.70177263,0.85088634,0.6036161,0.80180806,0.6307883,0.81539416,0.66755104,0.8337755,0.57485735,0.7874287,0.68632585,0.8431629,0.70061815,0.8503091,0.64762205,0.82381105
12463,0.6420609,0.82103044,0.6164434,0.8082217,0.6421596,0.8210798,0.53732216,0.7686611,0.61236763,0.8061838,0.6659565,0.83297825,0.61008203,0.805041,0.63350606,0.81675303,0.65459764,0.8272988,0.63853496,0.8192675
12464,0.75159156,0.8757958,0.67771304,0.8388565,0.69337314,0.8466866,0.618775,0.8093875,0.7121918,0.8560959,0.76815295,0.8840765,0.64413106,0.82206553,0.72001517,0.8600076,0.6925894,0.8462947,0.70904344,0.85452175
12465,0.74615645,0.8730782,0.71739614,0.85869807,0.67071426,0.8353571,0.6264845,0.81324226,0.7090639,0.85453194,0.7109107,0.85545534,0.719555,0.8597775,0.70509744,0.8525487,0.6717309,0.83586544,0.70240915,0.8512046
12466,0.5769144,0.7884572,0.5559932,0.7779966,0.53444046,0.76722026,0.49156934,0.74578464,0.56492317,0.7824616,0.6135971,0.8067986,0.54728186,0.77364093,0.5679371,0.78396857,0.57612133,0.78806067,0.5708779,0.78543895
12467,0.6280311,0.8140155,0.6234809,0.81174046,0.6129122,0.8064561,0.57010984,0.7850549,0.5766642,0.7883321,0.64694774,0.8234739,0.6089119,0.80445594,0.6762961,0.83814806,0.6440246,0.8220123,0.6271117,0.81355584
12468,0.6818583,0.84092915,0.6390259,0.81951296,0.65073,0.825365,0.5491683,0.7745842,0.70683265,0.8534163,0.7245033,0.86225164,0.69835424,0.8491771,0.67424786,0.83712393,0.66892654,0.83446324,0.69723654,0.84861827
12469,0.5386398,0.7693199,0.60609293,0.80304646,0.5327073,0.7663536,0.49475783,0.74737895,0.5430552,0.7715276,0.571954,0.785977,0.56533897,0.7826695,0.60750175,0.8037509,0.65187037,0.8259352,0.6456226,0.8228113
12470,0.7996719,0.89983594,0.76378906,0.8818945,0.7617204,0.8808602,0.66617817,0.8330891,0.79582524,0.8979126,0.7839008,0.89195037,0.7150631,0.85753155,0.80504924,0.9025246,0.71096694,0.8554835,0.7409146,0.8704573
12471,0.78002435,0.89001215,0.7497138,0.8748569,0.6733202,0.8366601,0.657248,0.828624,0.7497611,0.87488055,0.7877394,0.8938697,0.72587335,0.8629367,0.78750694,0.89375347,0.76193464,0.8809673,0.7777674,0.8888837
12472,0.7124696,0.8562348,0.7547643,0.87738216,0.664269,0.8321345,0.65867037,0.8293352,0.69106984,0.8455349,0.6948761,0.84743804,0.6568279,0.82841396,0.7631094,0.8815547,0.73083234,0.86541617,0.69932437,0.8496622
12473,0.6932589,0.84662944,0.6755497,0.8377749,0.63575923,0.8178796,0.6433809,0.82169044,0.6640467,0.8320234,0.6723875,0.83619374,0.68704176,0.8435209,0.6800314,0.8400157,0.6531402,0.8265701,0.67274445,0.83637226
12474,0.5868217,0.79341084,0.5848782,0.7924391,0.5907601,0.79538006,0.5455127,0.77275634,0.5627989,0.7813995,0.6463685,0.82318425,0.5670173,0.78350866,0.63144916,0.8157246,0.6166808,0.80834043,0.5928632,0.7964316
12475,0.6552695,0.82763475,0.6172203,0.80861014,0.59420186,0.7971009,0.60372686,0.80186343,0.6201429,0.81007147,0.632848,0.816424,0.62838995,0.814195,0.6207093,0.81035465,0.650064,0.825032,0.6280354,0.8140177
12476,0.66600543,0.8330027,0.63050795,0.815254,0.6055242,0.8027621,0.5658916,0.7829458,0.69079375,0.8453969,0.69889534,0.84944767,0.72607696,0.8630385,0.69219184,0.8460959,0.6663522,0.83317614,0.7205273,0.86026365
12477,0.65370595,0.826853,0.6180986,0.8090493,0.58408606,0.79204303,0.63305795,0.816529,0.6164439,0.80822194,0.6603271,0.83016354,0.6068136,0.80340683,0.6526361,0.826318,0.63838446,0.81919223,0.65621936,0.8281097
12478,0.6263664,0.8131832,0.61740494,0.80870247,0.58026665,0.79013336,0.6058813,0.8029406,0.59420365,0.79710186,0.6281915,0.81409574,0.5577837,0.77889186,0.6451507,0.82257533,0.65043294,0.8252165,0.6264584,0.8132292
