,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_google_ux_Score
2658,0.732468,0.866234,0.65950966,0.8297548,0.6561246,0.8280623,0.6350286,0.8175143,0.65911794,0.82955897,0.66065013,0.83032507,0.54991156,0.77495575,0.68061143,0.8403057,0.6372719,0.81863594,0.6112295,0.8056147
2659,0.68667877,0.8433394,0.65056455,0.8252823,0.6109797,0.80548984,0.5629221,0.78146106,0.64636374,0.82318187,0.68708634,0.8435432,0.64437807,0.82218903,0.6434615,0.82173073,0.65736973,0.82868487,0.66600287,0.83300143
2660,0.7934138,0.89670694,0.7184933,0.8592466,0.6789767,0.8394884,0.64066535,0.82033265,0.72485185,0.8624259,0.7016655,0.85083276,0.6660857,0.83304286,0.7016058,0.8508029,0.66744447,0.83372223,0.69423866,0.84711933
2741,0.666914,0.833457,0.57752514,0.78876257,0.5804969,0.79024845,0.6199384,0.8099692,0.5620061,0.78100306,0.53614986,0.7680749,0.47040576,0.7352029,0.54640675,0.7732034,0.5260099,0.76300496,0.51321286,0.75660646
2766,0.772658,0.886329,0.8218638,0.9109319,0.7255193,0.86275965,0.6487782,0.8243891,0.7532792,0.8766396,0.7335176,0.8667588,0.69438756,0.8471938,0.77751344,0.88875675,0.7118793,0.8559396,0.70674646,0.8533732
2793,0.6853926,0.8426963,0.7502248,0.8751124,0.5879539,0.79397696,0.6037637,0.80188185,0.6702045,0.83510226,0.6580906,0.8290453,0.65514624,0.8275731,0.71695036,0.8584752,0.6608446,0.8304223,0.66813225,0.83406615
2810,0.7360109,0.86800545,0.7151745,0.8575872,0.6860994,0.8430497,0.6102382,0.8051191,0.660816,0.830408,0.6251336,0.81256676,0.5497929,0.77489644,0.6855567,0.8427783,0.61959565,0.8097978,0.56886005,0.78443
2824,0.71172154,0.85586077,0.7342918,0.8671459,0.68945074,0.8447254,0.6610284,0.8305142,0.73431695,0.8671585,0.6435615,0.82178074,0.61690664,0.8084533,0.7315208,0.8657604,0.6702142,0.8351071,0.6699695,0.8349848
3002,0.749586,0.874793,0.70770437,0.85385215,0.7063146,0.8531573,0.6705924,0.8352962,0.68266344,0.8413317,0.6682552,0.8341276,0.6672621,0.83363104,0.69204414,0.84602207,0.68763673,0.84381837,0.69267845,0.8463392
3021,0.74305296,0.8715265,0.7073128,0.8536564,0.6403272,0.8201636,0.60307634,0.80153817,0.6939199,0.84695995,0.6421566,0.8210783,0.60551023,0.8027551,0.6653254,0.8326627,0.62255234,0.8112762,0.6239315,0.81196576
3093,0.80153894,0.9007695,0.7742023,0.8871012,0.72938377,0.86469185,0.7132491,0.85662454,0.78659695,0.8932985,0.7408086,0.8704043,0.7454765,0.87273824,0.7661571,0.8830786,0.72410864,0.86205435,0.7547238,0.8773619
3105,0.81807154,0.9090358,0.7571112,0.8785556,0.69962835,0.8498142,0.6678352,0.8339176,0.7633844,0.8816922,0.7531762,0.8765881,0.71876156,0.8593808,0.73321813,0.8666091,0.6950574,0.8475287,0.74841654,0.8742083
3113,0.65467787,0.82733893,0.5993656,0.7996828,0.5900885,0.79504424,0.5425867,0.77129334,0.5934486,0.7967243,0.6693789,0.83468944,0.59121907,0.79560953,0.63286155,0.8164308,0.60682523,0.8034126,0.63569057,0.8178453
3118,0.6509366,0.8254683,0.65752083,0.8287604,0.59129035,0.7956452,0.568154,0.784077,0.632447,0.8162235,0.6207831,0.81039155,0.6026976,0.8013488,0.66419095,0.8320955,0.6552557,0.82762784,0.63954234,0.8197712
3120,0.6726409,0.83632046,0.6595018,0.8297509,0.6067219,0.80336094,0.61132556,0.80566275,0.62045234,0.8102262,0.62478954,0.81239474,0.6060879,0.80304396,0.65460706,0.8273035,0.6328269,0.81641346,0.63192755,0.81596375
3122,0.77643883,0.8882194,0.70814687,0.8540734,0.68367267,0.84183633,0.611769,0.8058845,0.7013651,0.85068256,0.7213856,0.8606928,0.6274398,0.81371987,0.71574974,0.8578749,0.6721194,0.8360597,0.67769766,0.8388488
3123,0.7213839,0.86069196,0.69275475,0.8463774,0.6526966,0.8263483,0.6032468,0.8016234,0.71863675,0.8593184,0.76703006,0.883515,0.71467805,0.857339,0.74587107,0.87293553,0.7362429,0.86812145,0.7678216,0.8839108
3133,0.77002376,0.8850119,0.67687243,0.83843625,0.66861176,0.8343059,0.60544324,0.8027216,0.7231056,0.86155283,0.7775793,0.88878965,0.7112037,0.85560185,0.74678624,0.8733931,0.66540253,0.83270127,0.7326745,0.86633724
3134,0.800963,0.90048146,0.7173456,0.8586728,0.72734845,0.8636742,0.6421317,0.82106584,0.7425808,0.8712904,0.77022105,0.8851105,0.66349554,0.8317478,0.7481057,0.8740529,0.68270993,0.84135497,0.70948946,0.85474473
3135,0.7290542,0.8645271,0.6649425,0.83247125,0.6589569,0.82947844,0.55775344,0.7788767,0.67443347,0.83721673,0.70054543,0.8502727,0.6028973,0.80144864,0.6633471,0.83167356,0.6136404,0.8068202,0.6477074,0.82385373
3136,0.77177215,0.8858861,0.73764074,0.86882037,0.6763072,0.8381536,0.6228144,0.8114072,0.7175746,0.8587873,0.7235266,0.8617633,0.653146,0.826573,0.7547407,0.87737036,0.6896559,0.84482795,0.698298,0.849149
3137,0.7542243,0.87711215,0.65921164,0.8296058,0.6530886,0.8265443,0.595276,0.797638,0.67165375,0.8358269,0.71326286,0.8566314,0.6191708,0.8095854,0.69667053,0.84833527,0.6231066,0.8115533,0.66177386,0.83088696
3138,0.7207219,0.860361,0.65534496,0.8276725,0.6659987,0.83299935,0.6297864,0.8148932,0.6491893,0.8245946,0.6886617,0.84433085,0.6140308,0.8070154,0.675941,0.8379705,0.6317651,0.81588256,0.65111095,0.82555544
3139,0.75538826,0.87769413,0.66893137,0.8344657,0.6846849,0.84234244,0.60795516,0.8039776,0.68710554,0.84355277,0.7081377,0.8540689,0.57538366,0.78769183,0.70419323,0.8520966,0.63628507,0.81814253,0.65190685,0.8259534
3140,0.73849,0.869245,0.64761376,0.8238069,0.64629537,0.82314765,0.57905746,0.7895287,0.6890556,0.84452784,0.7431365,0.87156826,0.678362,0.839181,0.6969448,0.84847236,0.6456398,0.8228199,0.69577646,0.84788823
3141,0.71421665,0.85710835,0.7158731,0.85793656,0.66206753,0.83103377,0.5968696,0.7984348,0.65946233,0.82973117,0.67660123,0.8383006,0.58994186,0.7949709,0.6985143,0.8492571,0.6530734,0.82653666,0.6733943,0.83669716
3142,0.7841674,0.8920837,0.69489086,0.8474454,0.6949632,0.8474816,0.6129489,0.80647445,0.7484659,0.87423295,0.8019906,0.9009953,0.7067632,0.85338163,0.7608223,0.88041115,0.7001009,0.85005045,0.74225575,0.87112784
3143,0.76062953,0.88031477,0.6679181,0.83395904,0.6633742,0.8316871,0.6083656,0.80418277,0.693688,0.84684396,0.7262014,0.8631007,0.64198494,0.82099247,0.6974652,0.8487326,0.6591692,0.8295846,0.6907164,0.8453582
3144,0.7029696,0.8514848,0.65590453,0.82795227,0.7026244,0.85131216,0.5907689,0.7953844,0.6729659,0.83648294,0.6810951,0.84054756,0.59293246,0.79646623,0.71617484,0.8580874,0.6242721,0.81213605,0.6143641,0.8071821
3145,0.6366001,0.8183,0.60563755,0.8028188,0.55622685,0.7781134,0.56944656,0.7847233,0.60172546,0.8008627,0.6017574,0.8008787,0.5883029,0.7941514,0.5958322,0.7979161,0.5967095,0.79835474,0.59824586,0.7991229
3146,0.7098536,0.8549268,0.6238207,0.8119104,0.6520872,0.8260436,0.5570601,0.77853006,0.6593878,0.8296939,0.72975945,0.8648797,0.6091008,0.8045504,0.67662627,0.8383131,0.63454175,0.8172709,0.6645755,0.8322878
3147,0.67923045,0.8396152,0.63694483,0.8184724,0.585164,0.79258204,0.6298257,0.81491286,0.6139189,0.80695945,0.65419865,0.8270993,0.6081861,0.80409306,0.6826391,0.84131956,0.66042554,0.8302128,0.65412563,0.82706285
3148,0.7437911,0.87189555,0.65728706,0.82864356,0.65427846,0.82713926,0.5819715,0.79098576,0.69814897,0.8490745,0.7624996,0.8812498,0.70355177,0.8517759,0.716221,0.8581105,0.67809427,0.83904713,0.74156237,0.8707812
3149,0.73927736,0.8696387,0.6590581,0.82952905,0.6337193,0.81685966,0.605515,0.8027575,0.6675713,0.83378565,0.70333445,0.8516672,0.63913894,0.81956947,0.6554512,0.8277256,0.61251247,0.80625623,0.6578758,0.8289379
3150,0.7437253,0.87186265,0.6108782,0.8054391,0.6466373,0.82331866,0.56232965,0.7811648,0.6613031,0.8306515,0.7358029,0.86790144,0.5779764,0.78898823,0.68644965,0.8432248,0.61334085,0.8066704,0.6571561,0.82857805
3153,0.6830429,0.84152144,0.6631538,0.83157694,0.66665876,0.8333294,0.6010357,0.80051786,0.65201247,0.82600623,0.64705265,0.8235263,0.62172174,0.8108609,0.6550169,0.82750845,0.6511417,0.8255708,0.6347319,0.81736594
3155,0.6284052,0.8142026,0.5869436,0.7934718,0.60183626,0.8009181,0.49437857,0.7471893,0.5826193,0.79130965,0.54477245,0.7723862,0.5083945,0.75419724,0.5694709,0.78473544,0.50236255,0.75118124,0.49770105,0.7488505
3156,0.7797282,0.8898641,0.6264498,0.8132249,0.64167356,0.8208368,0.580635,0.79031754,0.70291114,0.85145557,0.7314793,0.86573964,0.59947485,0.79973745,0.67394114,0.83697057,0.5941589,0.79707944,0.66568846,0.83284426
3157,0.7406662,0.8703331,0.6633674,0.8316837,0.6637352,0.8318676,0.60277355,0.8013868,0.69918686,0.8495934,0.7428125,0.87140626,0.6621143,0.8310572,0.70314,0.85157,0.66544145,0.83272076,0.7008505,0.85042524
3158,0.7067964,0.8533982,0.65990347,0.82995176,0.5988318,0.7994159,0.56527126,0.7826356,0.6543264,0.8271632,0.68152976,0.8407649,0.6239183,0.81195915,0.6518872,0.8259436,0.61191666,0.80595833,0.6309242,0.8154621
3159,0.7550355,0.87751776,0.63260186,0.8163009,0.65621203,0.82810605,0.54442054,0.77221024,0.6881346,0.84406734,0.75527143,0.8776357,0.63216436,0.8160822,0.7079537,0.85397685,0.62139714,0.81069857,0.70120955,0.8506048
3160,0.78054893,0.89027447,0.6924736,0.8462368,0.6802831,0.84014153,0.621774,0.810887,0.72669965,0.8633498,0.7477939,0.87389696,0.68616474,0.84308237,0.72249544,0.8612477,0.66606724,0.8330336,0.7016937,0.8508469
3161,0.80988085,0.9049404,0.7532517,0.87662584,0.7304759,0.86523795,0.64625144,0.8231257,0.78180134,0.8909007,0.77021533,0.88510764,0.6737114,0.8368557,0.7595748,0.8797874,0.6912016,0.84560084,0.7370349,0.86851746
3162,0.7639421,0.88197106,0.6417917,0.82089585,0.6486181,0.82430905,0.5869503,0.79347515,0.6711259,0.83556294,0.7213638,0.8606819,0.6106572,0.8053286,0.6879456,0.8439728,0.6239149,0.8119575,0.66636837,0.8331842
3186,0.80130696,0.9006535,0.7427511,0.87137556,0.69709647,0.84854823,0.65637326,0.82818663,0.77221894,0.8861095,0.73607767,0.86803883,0.68760246,0.84380126,0.7277937,0.86389685,0.7016177,0.85080886,0.73413694,0.86706847
3225,0.61674696,0.80837345,0.65018016,0.82509005,0.60491204,0.802456,0.5932008,0.7966004,0.5704272,0.7852136,0.52014905,0.7600745,0.4771213,0.7385607,0.5629734,0.7814867,0.53868634,0.76934314,0.4998508,0.7499254
3315,0.7067251,0.85336256,0.65786505,0.8289325,0.6578755,0.82893777,0.5754473,0.78772366,0.66686344,0.8334317,0.7247577,0.86237884,0.6241735,0.81208676,0.7071877,0.8535938,0.66897315,0.8344866,0.6783197,0.83915985
3321,0.74337816,0.8716891,0.6870817,0.84354085,0.63382185,0.8169109,0.6094862,0.8047431,0.74444574,0.8722229,0.7252442,0.86262214,0.6884222,0.8442111,0.72251743,0.86125875,0.63222647,0.81611323,0.65667653,0.82833827
3332,0.79904723,0.8995236,0.69730484,0.8486524,0.7429179,0.87145895,0.62046355,0.8102318,0.73898983,0.8694949,0.7793387,0.88966936,0.6370338,0.8185169,0.72387767,0.86193883,0.66259295,0.83129644,0.69257903,0.8462895
5877,0.6029528,0.80147636,0.68310064,0.84155035,0.5679393,0.78396964,0.5917211,0.7958605,0.5676481,0.7838241,0.5440052,0.7720026,0.53970164,0.76985085,0.5859993,0.7929996,0.61791456,0.8089573,0.5797886,0.78989434
5981,0.781767,0.8908835,0.69281733,0.84640867,0.7495729,0.87478644,0.67463124,0.8373156,0.70206314,0.85103154,0.65800834,0.82900417,0.59787416,0.7989371,0.7026402,0.8513201,0.6583383,0.82916915,0.6467544,0.8233772
6043,0.7348518,0.8674259,0.65739816,0.8286991,0.6225477,0.8112738,0.62396115,0.8119806,0.6914362,0.8457181,0.7212681,0.8606341,0.67396295,0.8369815,0.673911,0.8369555,0.72117275,0.8605864,0.6980189,0.84900945
6078,0.7738958,0.8869479,0.6867374,0.8433687,0.66483796,0.832419,0.6309836,0.8154918,0.7348677,0.86743385,0.7388575,0.86942875,0.6572385,0.82861924,0.6982024,0.8491012,0.68220294,0.84110147,0.68973446,0.8448672
6081,0.80160683,0.90080345,0.70866716,0.8543336,0.6493604,0.8246802,0.6730734,0.8365367,0.7480743,0.87403715,0.7850044,0.8925022,0.72063166,0.8603158,0.7261187,0.86305934,0.729205,0.8646025,0.75251305,0.8762565
6082,0.74993396,0.874967,0.6423115,0.8211558,0.6286713,0.81433564,0.61642075,0.8082104,0.7043315,0.85216576,0.7591207,0.87956035,0.6878323,0.8439162,0.6890663,0.84453315,0.68842584,0.8442129,0.7168919,0.85844594
6090,0.6858924,0.8429462,0.62633693,0.81316847,0.62515134,0.8125757,0.62849176,0.8142459,0.60598505,0.8029925,0.6060546,0.8030273,0.59320045,0.7966002,0.6436409,0.82182044,0.59574723,0.7978736,0.6207532,0.81037664
6127,0.7620418,0.8810209,0.77381086,0.88690543,0.7443961,0.87219805,0.65208864,0.8260443,0.7613858,0.8806929,0.75468314,0.87734157,0.67679423,0.83839715,0.7699367,0.88496834,0.65818715,0.8290936,0.7119787,0.85598934
6211,0.7421286,0.8710643,0.7073835,0.85369176,0.6898997,0.84494984,0.59565395,0.797827,0.70850444,0.8542522,0.730787,0.8653935,0.68218386,0.84109193,0.72347635,0.8617382,0.6802199,0.84010994,0.6905496,0.8452748
6213,0.78520274,0.8926014,0.63468385,0.8173419,0.6370423,0.81852114,0.5659704,0.7829852,0.69936526,0.8496826,0.73552155,0.8677608,0.6405293,0.82026464,0.6797757,0.83988786,0.644777,0.8223885,0.68869907,0.8443495
6214,0.7013828,0.85069144,0.6397599,0.81987995,0.6558119,0.82790595,0.5732256,0.7866128,0.6126903,0.80634516,0.67234457,0.8361723,0.58353496,0.7917675,0.64266646,0.8213332,0.6517029,0.82585144,0.6392282,0.8196141
6231,0.7252333,0.86261666,0.6957488,0.8478744,0.6501475,0.8250737,0.61951613,0.80975807,0.6715778,0.8357889,0.68061,0.840305,0.65065765,0.8253288,0.69050807,0.84525406,0.65036905,0.8251845,0.6687689,0.83438444
6232,0.7742444,0.8871222,0.6842073,0.84210366,0.72019446,0.8600972,0.6288533,0.81442666,0.72135496,0.8606775,0.75575703,0.87787855,0.65780663,0.8289033,0.7350337,0.8675169,0.66216063,0.8310803,0.7200639,0.86003196
6233,0.74275637,0.8713782,0.68064666,0.8403233,0.6876886,0.8438443,0.5818372,0.7909186,0.67754006,0.83877003,0.6914647,0.84573233,0.572711,0.7863555,0.67398626,0.8369931,0.6406907,0.82034534,0.61849713,0.80924857
6239,0.68669814,0.8433491,0.68999016,0.8449951,0.6544876,0.8272438,0.6238572,0.81192863,0.67126715,0.8356336,0.71483195,0.857416,0.6680214,0.8340107,0.6888194,0.8444097,0.72734636,0.8636732,0.7279525,0.86397624
6240,0.73363316,0.8668166,0.6551953,0.8275976,0.634186,0.817093,0.570028,0.78501403,0.68926466,0.8446323,0.7018507,0.8509253,0.6525383,0.82626915,0.64049625,0.8202481,0.64530325,0.8226516,0.66902196,0.834511
6254,0.7722888,0.8861444,0.77955407,0.88977706,0.69578755,0.8478938,0.6392261,0.81961304,0.7486456,0.8743228,0.7243496,0.8621748,0.66521585,0.8326079,0.796234,0.898117,0.6835346,0.8417673,0.7012629,0.8506315
6255,0.7020447,0.85102236,0.59817755,0.7990888,0.60510445,0.8025522,0.53368014,0.7668401,0.62509316,0.8125466,0.664172,0.83208597,0.5764406,0.7882203,0.6243687,0.81218433,0.6089369,0.80446845,0.6290094,0.81450474
6342,0.64561903,0.8228095,0.6272435,0.81362176,0.5955883,0.79779416,0.5460858,0.7730429,0.6114478,0.8057239,0.6215232,0.8107616,0.5877067,0.79385334,0.63132775,0.8156639,0.5600538,0.7800269,0.5599073,0.77995366
7630,0.6818239,0.840912,0.71529484,0.8576474,0.5823667,0.79118335,0.6385522,0.8192761,0.6824044,0.8412022,0.6566825,0.82834125,0.6668171,0.8334086,0.73448646,0.86724323,0.6755605,0.83778024,0.72508734,0.8625437
7654,0.7390705,0.8695352,0.6701139,0.83505696,0.6488582,0.8244291,0.5920068,0.7960034,0.6523122,0.82615614,0.69004977,0.8450249,0.59498894,0.7974945,0.6503972,0.8251986,0.62264717,0.8113236,0.64822483,0.8241124
8890,0.61631936,0.8081597,0.63319635,0.8165982,0.61910605,0.809553,0.670259,0.8351295,0.60977924,0.8048896,0.60368717,0.8018436,0.5766728,0.7883364,0.68721443,0.8436072,0.6496027,0.8248013,0.6436918,0.8218459
8916,0.5661092,0.7830546,0.54939765,0.77469885,0.5712633,0.78563166,0.5120881,0.75604403,0.5120526,0.75602627,0.43378076,0.7168904,0.40866455,0.7043323,0.48682183,0.74341094,0.49386,0.74693,0.41998827,0.70999414
9028,0.6400825,0.82004124,0.64541197,0.822706,0.57365215,0.7868261,0.5939441,0.79697204,0.59708416,0.7985421,0.62374866,0.81187433,0.6068326,0.8034163,0.6583477,0.82917386,0.60300887,0.80150443,0.6398517,0.81992584
9066,0.69688785,0.8484439,0.613052,0.806526,0.5827972,0.79139864,0.5384419,0.76922095,0.63131034,0.8156552,0.62538904,0.81269455,0.5278045,0.76390225,0.5969282,0.79846406,0.5647831,0.78239155,0.5717976,0.7858988
9445,0.65999055,0.8299953,0.6576068,0.8288034,0.61884606,0.809423,0.62871635,0.8143582,0.6012591,0.80062956,0.59922546,0.79961276,0.5782052,0.7891026,0.64381886,0.8219094,0.64853287,0.82426643,0.61881626,0.8094081
9542,0.7768924,0.8884462,0.7137727,0.8568864,0.6675961,0.83379805,0.6840849,0.84204245,0.7450519,0.87252593,0.70862126,0.85431063,0.6114502,0.8057251,0.7282147,0.8641074,0.6913301,0.84566504,0.66026115,0.8301306
9546,0.625945,0.8129725,0.54565305,0.77282655,0.49822897,0.7491145,0.56269306,0.78134656,0.5480871,0.77404356,0.5667336,0.7833668,0.47899285,0.7394964,0.54075634,0.7703782,0.559621,0.7798105,0.49978858,0.74989426
9547,0.6398355,0.81991774,0.60888994,0.80444497,0.5882956,0.7941478,0.6115744,0.8057872,0.5634897,0.78174484,0.55729824,0.7786491,0.54981005,0.774905,0.59495425,0.7974771,0.60530376,0.8026519,0.5647515,0.78237575
9583,0.6875934,0.84379673,0.651876,0.825938,0.6211556,0.8105778,0.6493022,0.8246511,0.6069323,0.80346614,0.597695,0.7988475,0.57211494,0.7860575,0.621146,0.810573,0.6396478,0.81982386,0.59887075,0.7994354
9587,0.63225496,0.8161275,0.6284567,0.81422836,0.59285855,0.7964293,0.54786336,0.7739317,0.57760435,0.78880215,0.62995464,0.8149773,0.5995101,0.79975504,0.63141596,0.815708,0.6384564,0.8192282,0.6261339,0.81306696
12037,0.7219779,0.860989,0.7420394,0.8710197,0.6737773,0.8368887,0.6336922,0.81684613,0.69989043,0.8499452,0.7236336,0.86181676,0.69915545,0.8495777,0.7589883,0.8794942,0.72036123,0.8601806,0.7419226,0.8709613
12116,0.62376,0.81188,0.5801655,0.79008275,0.61800474,0.8090024,0.5629728,0.7814864,0.56746507,0.78373253,0.61865634,0.8093282,0.5685941,0.78429705,0.6182941,0.80914706,0.6029489,0.80147445,0.6371432,0.81857157
12122,0.7465486,0.8732743,0.6694596,0.8347298,0.6645777,0.83228886,0.6065383,0.80326915,0.6452284,0.8226142,0.6948048,0.8474024,0.59939563,0.7996978,0.6776087,0.83880436,0.64761764,0.8238088,0.6554576,0.8277288
12124,0.7189722,0.8594861,0.63773066,0.8188653,0.671981,0.8359905,0.565265,0.78263247,0.654912,0.827456,0.73837113,0.86918557,0.6420257,0.82101285,0.6763099,0.8381549,0.65091264,0.8254563,0.70594037,0.8529702
12141,0.75001836,0.8750092,0.65154463,0.8257723,0.6432297,0.82161486,0.6030477,0.80152386,0.6929644,0.84648216,0.71603477,0.8580174,0.6592752,0.8296376,0.6775486,0.8387743,0.66953003,0.834765,0.6839565,0.84197825
12143,0.6700796,0.8350398,0.6573979,0.828699,0.63673854,0.81836927,0.5731895,0.78659475,0.62071884,0.8103594,0.69306576,0.8465329,0.5810256,0.7905128,0.65378153,0.82689077,0.65042436,0.8252122,0.67115533,0.83557767
12149,0.73629767,0.8681488,0.7075944,0.8537972,0.70440817,0.8522041,0.58414733,0.79207367,0.70431405,0.852157,0.7436496,0.8718248,0.6828259,0.84141296,0.71776414,0.85888207,0.68057,0.840285,0.70967764,0.85483885
12161,0.6038409,0.8019204,0.5982133,0.79910666,0.5761014,0.7880507,0.5410286,0.7705143,0.5956645,0.79783225,0.6592517,0.82962584,0.6417596,0.8208798,0.6302,0.8151,0.6516433,0.82582164,0.6543194,0.8271597
12252,0.73057324,0.8652866,0.745039,0.8725195,0.6874565,0.84372824,0.65444946,0.82722473,0.73346174,0.86673087,0.7203977,0.86019886,0.6640251,0.83201253,0.7712152,0.8856076,0.71182346,0.85591173,0.7293782,0.8646891
12408,0.6481024,0.8240512,0.6626192,0.83130956,0.60812336,0.80406165,0.60241264,0.80120635,0.64058995,0.820295,0.6709835,0.8354918,0.6534121,0.82670605,0.67279136,0.8363957,0.66491187,0.83245593,0.6778089,0.83890444
12409,0.7702807,0.88514036,0.68265355,0.8413268,0.66310847,0.83155423,0.6145083,0.80725414,0.6987346,0.84936726,0.71364397,0.856822,0.6393436,0.8196718,0.71044064,0.8552203,0.6526096,0.8263048,0.6986263,0.84931314
12410,0.72441447,0.86220723,0.7118676,0.8559338,0.69581944,0.8479097,0.5947342,0.7973671,0.68977135,0.8448857,0.7108455,0.85542274,0.6357479,0.81787395,0.7293802,0.86469007,0.6680778,0.8340389,0.6644206,0.8322103
12418,0.67871964,0.8393598,0.6436863,0.82184315,0.62034416,0.8101721,0.6032629,0.80163145,0.61974216,0.8098711,0.634377,0.8171885,0.6226696,0.8113348,0.6514257,0.82571286,0.6092694,0.8046347,0.62391055,0.8119553
12422,0.6469653,0.82348263,0.61595154,0.80797577,0.6211112,0.8105556,0.57660127,0.78830063,0.6064444,0.8032222,0.61306846,0.80653423,0.57449615,0.7872481,0.60476017,0.8023801,0.6012434,0.8006217,0.5838212,0.7919106
12435,0.6596879,0.82984394,0.6288501,0.81442505,0.61067414,0.8053371,0.5594393,0.77971965,0.61699504,0.80849755,0.6375153,0.81875765,0.62308764,0.8115438,0.6092613,0.80463064,0.6278067,0.81390333,0.6429347,0.82146734
12436,0.67067075,0.8353354,0.6311008,0.8155504,0.63932717,0.8196636,0.6009372,0.80046856,0.60930616,0.80465305,0.5937559,0.796878,0.55197984,0.7759899,0.638455,0.81922746,0.6136455,0.8068228,0.5748999,0.78744996
12437,0.6665805,0.8332902,0.6455791,0.82278955,0.6714182,0.8357091,0.5982182,0.7991091,0.6537284,0.82686424,0.64473,0.822365,0.6340794,0.8170397,0.688174,0.844087,0.6706991,0.83534956,0.6691561,0.83457804
12447,0.7326325,0.86631626,0.7199576,0.8599788,0.6700382,0.8350191,0.67492324,0.8374616,0.6828728,0.8414364,0.7162421,0.85812104,0.6443245,0.8221623,0.7002419,0.85012096,0.68954575,0.8447729,0.6837933,0.84189665
12448,0.7681713,0.88408566,0.6914476,0.8457238,0.7006055,0.85030276,0.6737821,0.83689106,0.7279326,0.8639663,0.77806956,0.88903475,0.67884994,0.83942497,0.7407507,0.87037534,0.72823584,0.8641179,0.73374176,0.8668709
12449,0.73565197,0.867826,0.6274898,0.8137449,0.61788213,0.80894107,0.542052,0.771026,0.67922413,0.83961207,0.7405181,0.87025905,0.62037194,0.81018597,0.6713619,0.83568096,0.60184723,0.8009236,0.6554853,0.82774264
12450,0.7142258,0.8571129,0.6203162,0.81015813,0.6435405,0.82177025,0.5514021,0.77570105,0.6529622,0.8264811,0.71961737,0.8598087,0.6335852,0.8167926,0.6537597,0.82687986,0.61400753,0.80700374,0.6728282,0.8364141
