,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
3148,0.7599751,0.87998754,0.64613163,0.8230658,0.6502931,0.82514656,0.5698952,0.78494763,0.6851146,0.8425573,0.76758975,0.8837949,0.6576928,0.8288464,0.7254349,0.86271745,0.6490406,0.8245203,0.7201546,0.86007726
3149,0.74542975,0.8727149,0.65995514,0.8299776,0.6340419,0.81702095,0.610984,0.80549204,0.6829964,0.8414982,0.7003951,0.85019755,0.64052176,0.8202609,0.6632869,0.83164346,0.6269751,0.8134875,0.65725356,0.82862675
3150,0.75216925,0.8760846,0.64051926,0.82025963,0.6622292,0.8311146,0.581488,0.790744,0.6904819,0.84524095,0.7441462,0.8720731,0.60086405,0.800432,0.70785606,0.853928,0.62739885,0.8136994,0.6698135,0.83490676
3153,0.6517553,0.82587767,0.62933666,0.8146683,0.5956105,0.79780525,0.5806321,0.79031605,0.6321262,0.8160631,0.6476394,0.8238197,0.6164164,0.8082082,0.61536276,0.8076814,0.64684486,0.82342243,0.6518389,0.82591945
3155,0.7357204,0.8678602,0.6179323,0.80896616,0.62337756,0.8116888,0.56485784,0.7824289,0.6602661,0.8301331,0.6534473,0.82672364,0.5531675,0.7765838,0.62958527,0.81479263,0.5646171,0.7823086,0.6006839,0.80034196
3156,0.7692212,0.8846106,0.61700743,0.80850375,0.6375136,0.8187568,0.56789404,0.783947,0.7230785,0.86153924,0.7291343,0.86456716,0.5902506,0.7951253,0.67276734,0.8363837,0.5864376,0.7932188,0.6626826,0.83134127
3157,0.7710738,0.8855369,0.6833745,0.84168726,0.7253431,0.86267155,0.63464296,0.8173215,0.7056825,0.85284126,0.7478093,0.87390465,0.6375817,0.81879085,0.7218267,0.86091334,0.6534472,0.8267236,0.71534336,0.8576717
3158,0.72089916,0.86044955,0.6404697,0.82023484,0.603044,0.801522,0.58151937,0.7907597,0.67244077,0.8362204,0.7149792,0.8574896,0.6696565,0.83482826,0.6784823,0.83924115,0.6223055,0.81115276,0.6766145,0.83830726
3159,0.7582995,0.8791498,0.6215607,0.81078035,0.6358328,0.8179164,0.53529495,0.7676475,0.6887569,0.8443785,0.7605417,0.88027084,0.6257099,0.81285495,0.68500054,0.84250027,0.59576786,0.7978839,0.67255706,0.83627856
3160,0.7740754,0.8870377,0.6847047,0.8423524,0.6597656,0.8298828,0.6074979,0.80374897,0.70899665,0.8544983,0.7393975,0.86969876,0.6751368,0.8375684,0.709625,0.8548125,0.6636696,0.8318348,0.70300937,0.8515047
3161,0.82287467,0.91143733,0.7441797,0.87208986,0.73374873,0.86687434,0.6793089,0.83965445,0.7736075,0.88680375,0.7450055,0.87250274,0.6503657,0.82518286,0.7638656,0.8819328,0.69886893,0.8494345,0.7475251,0.87376255
3162,0.7552465,0.87762326,0.6268477,0.8134239,0.645488,0.822744,0.5845443,0.79227215,0.6551976,0.8275988,0.7123303,0.8561652,0.5902847,0.79514235,0.68551546,0.8427577,0.6195147,0.80975735,0.6595582,0.8297791
3186,0.8191763,0.90958816,0.7201834,0.8600917,0.68279266,0.84139633,0.6445159,0.82225794,0.77905166,0.88952583,0.76682293,0.88341147,0.6865096,0.8432548,0.73274696,0.8663735,0.6769829,0.83849144,0.73494977,0.8674749
3225,0.76014125,0.8800706,0.73270816,0.8663541,0.6816251,0.84081256,0.6663042,0.83315206,0.67555094,0.83777547,0.69122994,0.84561497,0.6092658,0.8046329,0.71067977,0.8553399,0.6625534,0.8312767,0.668677,0.8343385
3315,0.6728705,0.83643526,0.6401431,0.8200716,0.64724684,0.8236234,0.5644891,0.78224456,0.63765776,0.8188289,0.69799155,0.8489958,0.6157688,0.8078844,0.68729234,0.84364617,0.6416898,0.8208449,0.64794505,0.8239725
3321,0.6812675,0.84063375,0.6457149,0.82285744,0.63134444,0.8156722,0.62454855,0.8122743,0.6373135,0.81865674,0.6404164,0.8202082,0.579317,0.7896585,0.6777205,0.8388603,0.61027986,0.8051399,0.60271406,0.80135703
3332,0.66849494,0.83424747,0.63069665,0.8153483,0.6695605,0.8347802,0.5861409,0.79307044,0.618448,0.809224,0.6282579,0.81412894,0.5188147,0.75940734,0.63688755,0.8184438,0.6065451,0.80327255,0.5629102,0.7814551
5877,0.6012365,0.8006183,0.6567324,0.82836616,0.55635786,0.77817893,0.57007325,0.7850366,0.56766164,0.7838308,0.5552077,0.77760386,0.5597886,0.7798943,0.5785041,0.78925204,0.6178588,0.80892944,0.5995119,0.79975593
5981,0.7494819,0.87474096,0.68124473,0.84062237,0.69571966,0.84785986,0.64498794,0.822494,0.6980526,0.8490263,0.67422557,0.8371128,0.62172747,0.81086373,0.6919725,0.84598625,0.68139905,0.84069955,0.6591983,0.82959914
6043,0.7687961,0.88439804,0.63729954,0.81864977,0.6314591,0.81572956,0.5754253,0.7877127,0.6805036,0.8402518,0.73493755,0.8674688,0.6265831,0.81329155,0.6430387,0.8215194,0.6454606,0.8227303,0.7006293,0.8503146
6078,0.76025987,0.88012993,0.66837466,0.8341873,0.6585748,0.8292874,0.61380744,0.8069037,0.72036326,0.8601816,0.7286849,0.86434245,0.61449206,0.807246,0.6893791,0.84468955,0.64083326,0.8204166,0.66522837,0.8326142
6081,0.77473414,0.88736707,0.70607316,0.8530366,0.67337346,0.83668673,0.648933,0.82446647,0.74894845,0.8744742,0.79104453,0.89552224,0.7306916,0.86534584,0.75599384,0.8779969,0.7366337,0.8683169,0.7579299,0.87896496
6082,0.73269415,0.8663471,0.6709273,0.83546364,0.65266836,0.8263342,0.6387319,0.819366,0.7229544,0.8614772,0.767764,0.883882,0.7579966,0.8789983,0.7255744,0.8627872,0.7589319,0.87946594,0.7630655,0.8815328
6090,0.7146991,0.8573495,0.6441256,0.8220628,0.66702414,0.83351207,0.64696246,0.8234812,0.6393633,0.81968164,0.6328429,0.81642145,0.58722055,0.7936103,0.6736469,0.83682346,0.63859236,0.8192962,0.6246015,0.81230074
6127,0.70645285,0.8532264,0.70528996,0.852645,0.7009779,0.85048896,0.56509876,0.7825494,0.7081181,0.85405904,0.7178843,0.85894215,0.630558,0.815279,0.7212069,0.86060345,0.5894983,0.79474914,0.66018605,0.830093
6211,0.7098673,0.8549336,0.6755073,0.83775365,0.6512948,0.8256474,0.54527295,0.7726365,0.66812444,0.8340622,0.71653664,0.8582683,0.6728035,0.83640176,0.690375,0.8451875,0.66240084,0.8312004,0.6924945,0.84624726
6213,0.7328595,0.86642975,0.64203906,0.82101953,0.6160877,0.80804384,0.54739213,0.77369606,0.6615686,0.8307843,0.6648245,0.83241224,0.6124275,0.80621374,0.630741,0.8153705,0.6470779,0.82353896,0.6447441,0.8223721
6214,0.74749804,0.873749,0.64421487,0.82210743,0.64402616,0.8220131,0.59411776,0.7970589,0.65025973,0.82512987,0.7168789,0.85843945,0.63399726,0.8169986,0.65794504,0.8289725,0.66876125,0.8343806,0.68552893,0.8427645
6231,0.686103,0.8430515,0.6647339,0.83236694,0.6085094,0.8042547,0.5883106,0.7941553,0.63414896,0.8170745,0.6313208,0.81566036,0.6286595,0.81432974,0.65077585,0.82538795,0.63166225,0.8158311,0.6201093,0.81005466
6232,0.8044022,0.90220106,0.7116393,0.85581964,0.730247,0.8651235,0.6461102,0.8230551,0.735302,0.867651,0.7566036,0.8783018,0.66586983,0.8329349,0.73704624,0.8685231,0.6946644,0.84733224,0.74439394,0.872197
6233,0.75780404,0.878902,0.7247463,0.8623731,0.6970273,0.84851366,0.6168076,0.8084038,0.7013809,0.8506905,0.69492483,0.8474624,0.6218295,0.81091475,0.7094263,0.85471314,0.68938255,0.8446913,0.6519067,0.82595336
6239,0.68397236,0.8419862,0.6401198,0.8200599,0.6301044,0.8150522,0.5989433,0.7994716,0.623306,0.811653,0.7386992,0.8693496,0.6243527,0.81217635,0.6811445,0.84057224,0.70200866,0.85100436,0.7119661,0.855983
6240,0.74765503,0.8738275,0.66052043,0.8302602,0.6579273,0.82896364,0.5749736,0.7874868,0.69480836,0.8474042,0.72860926,0.86430466,0.65295935,0.8264797,0.65968454,0.82984227,0.65000474,0.8250024,0.68310815,0.84155405
6254,0.7365817,0.86829084,0.7560146,0.8780073,0.6780408,0.8390204,0.6294881,0.81474406,0.7132455,0.85662276,0.70212567,0.85106283,0.65928495,0.8296425,0.7644408,0.8822204,0.6623453,0.83117265,0.6822904,0.84114516
6255,0.6453363,0.82266814,0.58883035,0.7944152,0.6078869,0.80394346,0.523798,0.761899,0.5960786,0.7980393,0.62336767,0.81168383,0.57906795,0.789534,0.6038697,0.80193484,0.5954113,0.79770565,0.59396243,0.7969812
6342,0.6503829,0.82519144,0.64316154,0.82158077,0.5919411,0.79597056,0.55797565,0.7789878,0.63064694,0.8153235,0.65016824,0.8250841,0.6331812,0.8165906,0.6425199,0.82126,0.60220677,0.80110335,0.60938245,0.8046912
7630,0.77311957,0.8865598,0.7539543,0.87697715,0.6383337,0.81916684,0.6603899,0.83019495,0.7122261,0.8561131,0.6954133,0.8477067,0.7016175,0.85080874,0.7573927,0.8786963,0.7167877,0.85839385,0.72203875,0.8610194
7654,0.72828776,0.86414385,0.64143544,0.8207177,0.63502,0.81751,0.5642976,0.78214884,0.6384984,0.8192492,0.6923728,0.8461864,0.5717865,0.78589326,0.6430509,0.82152545,0.5925958,0.7962979,0.63684887,0.81842446
8890,0.7314379,0.86571896,0.69506574,0.84753287,0.6932208,0.8466104,0.674744,0.837372,0.7116368,0.8558184,0.7477728,0.8738864,0.6741657,0.83708286,0.7621652,0.8810826,0.7341732,0.8670866,0.7424689,0.8712344
8916,0.7211432,0.8605716,0.6763871,0.83819354,0.67937696,0.8396885,0.57487476,0.7874374,0.67912316,0.8395616,0.6233386,0.8116693,0.5652634,0.7826317,0.6488128,0.8244064,0.6277288,0.8138644,0.6092341,0.80461705
9028,0.6523123,0.82615614,0.6423307,0.8211653,0.6023835,0.80119175,0.6037323,0.8018662,0.6044338,0.8022169,0.65444326,0.82722163,0.6259837,0.81299186,0.6599934,0.8299967,0.6212534,0.8106267,0.67448354,0.83724177
9066,0.6802225,0.84011126,0.59216416,0.7960821,0.5659082,0.7829541,0.5406879,0.77034396,0.5864922,0.7932461,0.5900601,0.79503006,0.49567568,0.74783784,0.5799,0.78995,0.5611875,0.78059375,0.534579,0.7672895
9445,0.7115941,0.85579705,0.6878339,0.84391695,0.64412445,0.82206225,0.64022464,0.82011235,0.6599959,0.82999796,0.66920257,0.8346013,0.6298553,0.81492764,0.6926087,0.84630436,0.6954591,0.84772956,0.6783569,0.83917844
9542,0.7847585,0.8923793,0.7394113,0.8697057,0.6968354,0.8484177,0.7046582,0.85232913,0.7511189,0.87555945,0.7135514,0.8567757,0.64099723,0.8204986,0.7526719,0.876336,0.695001,0.8475005,0.68322706,0.84161353
9546,0.6602329,0.83011645,0.6215459,0.81077296,0.5876816,0.79384077,0.61457896,0.8072895,0.63604814,0.81802404,0.6285057,0.81425285,0.57339525,0.7866976,0.6357163,0.81785816,0.66181403,0.830907,0.6004879,0.800244
9547,0.7561084,0.8780542,0.6678715,0.83393574,0.6679648,0.8339824,0.6525264,0.8262632,0.6496744,0.8248372,0.6797919,0.83989596,0.6174364,0.8087182,0.6769521,0.83847606,0.6520139,0.82600695,0.6607311,0.83036554
9583,0.7445077,0.87225384,0.6789715,0.83948576,0.6495187,0.82475936,0.6518821,0.8259411,0.6581048,0.8290524,0.6615802,0.8307901,0.6026269,0.80131346,0.6569383,0.82846916,0.65499055,0.8274953,0.63692755,0.8184638
9587,0.7032653,0.85163265,0.6747201,0.83736,0.63959765,0.8197988,0.57779384,0.7888969,0.63060606,0.815303,0.7053126,0.8526563,0.6326697,0.81633484,0.6772443,0.83862215,0.6556655,0.82783276,0.6915019,0.8457509
12037,0.6784671,0.8392335,0.71668357,0.8583418,0.6621593,0.83107966,0.6327429,0.81637144,0.6796726,0.8398363,0.70608556,0.8530428,0.69702536,0.84851265,0.7314666,0.86573327,0.7151193,0.8575597,0.74356747,0.87178373
12116,0.6341961,0.817098,0.598986,0.799493,0.6443665,0.82218325,0.567296,0.783648,0.5759673,0.78798366,0.6276418,0.8138209,0.5727342,0.78636706,0.6296881,0.814844,0.61934173,0.80967087,0.6387158,0.8193579
12122,0.7418082,0.8709041,0.65654886,0.8282744,0.66511846,0.8325592,0.60123837,0.8006192,0.6529933,0.82649666,0.7115581,0.85577905,0.60740113,0.80370057,0.67737377,0.8386869,0.6448041,0.82240206,0.6599722,0.8299861
12124,0.65501297,0.8275065,0.6082725,0.8041363,0.6097419,0.80487096,0.5260477,0.76302385,0.5907253,0.79536265,0.6699035,0.83495176,0.60307527,0.80153763,0.62755,0.813775,0.6156458,0.80782294,0.6403557,0.82017785
12141,0.6832535,0.84162676,0.5904803,0.79524016,0.58287656,0.7914383,0.52800894,0.76400447,0.6203177,0.81015885,0.7130142,0.85650706,0.6221499,0.811075,0.6224215,0.81121075,0.6235711,0.8117856,0.65630037,0.82815015
12143,0.66240436,0.83120215,0.67604494,0.8380225,0.65282667,0.82641333,0.5653882,0.7826941,0.6291014,0.8145507,0.6811391,0.84056956,0.5802379,0.79011893,0.6615554,0.8307777,0.64192843,0.8209642,0.65191424,0.8259571
12149,0.7549894,0.8774947,0.7046914,0.8523457,0.72365844,0.8618292,0.6133031,0.8066516,0.6957905,0.84789526,0.7294296,0.8647148,0.6601673,0.8300836,0.70482993,0.85241497,0.6664477,0.8332238,0.69587195,0.847936
12161,0.6882163,0.84410816,0.61677444,0.8083872,0.61990106,0.80995053,0.5759104,0.78795516,0.6497098,0.8248549,0.688891,0.84444547,0.5923112,0.7961556,0.6699581,0.83497906,0.64039135,0.8201957,0.6421997,0.8210999
12252,0.74330646,0.8716532,0.73176074,0.86588037,0.6787354,0.8393677,0.6548563,0.82742816,0.7225834,0.8612917,0.74134755,0.8706738,0.68158615,0.8407931,0.7702683,0.88513416,0.72335124,0.8616756,0.7502743,0.87513715
12408,0.6737808,0.8368904,0.67403173,0.83701587,0.6250891,0.8125446,0.60811615,0.8040581,0.663077,0.8315385,0.70233405,0.851167,0.6633997,0.83169985,0.7098741,0.8549371,0.6667569,0.83337843,0.68832177,0.8441609
12409,0.7203475,0.86017376,0.69541967,0.84770983,0.6362597,0.81812984,0.5887642,0.7943821,0.68943983,0.8447199,0.6909056,0.8454528,0.6559902,0.82799506,0.72345245,0.8617262,0.65077776,0.8253889,0.69245696,0.8462285
12410,0.7334616,0.8667308,0.7359813,0.8679906,0.7237165,0.86185825,0.6111842,0.80559206,0.7002636,0.8501318,0.6767249,0.83836246,0.6303115,0.81515574,0.7223665,0.8611833,0.68646884,0.8432344,0.6484021,0.82420105
12418,0.71803963,0.8590198,0.6366691,0.8183346,0.6564683,0.82823414,0.58379674,0.79189837,0.67727435,0.8386372,0.7263226,0.8631613,0.6530914,0.8265457,0.69351757,0.8467588,0.6569371,0.82846856,0.69718266,0.8485913
12422,0.7109146,0.8554573,0.64989054,0.8249453,0.6427035,0.82135177,0.6101064,0.80505323,0.667361,0.8336805,0.6777577,0.83887887,0.6189668,0.8094834,0.6637586,0.83187926,0.65706766,0.8285338,0.67013,0.835065
12435,0.67389774,0.8369489,0.5939406,0.7969703,0.5868763,0.79343814,0.5539957,0.77699786,0.6288311,0.8144156,0.6525022,0.8262511,0.63764346,0.8188217,0.62224424,0.8111221,0.6070571,0.80352855,0.6203098,0.8101549
12436,0.71563834,0.8578192,0.6392833,0.81964165,0.6336255,0.81681275,0.6099236,0.8049618,0.6539539,0.82697695,0.6343713,0.81718564,0.56499815,0.7824991,0.66640496,0.8332025,0.5984912,0.7992456,0.5921849,0.79609245
12437,0.604389,0.8021945,0.5674377,0.7837188,0.58471495,0.79235744,0.53410023,0.76705015,0.5610976,0.7805488,0.62664664,0.8133233,0.5706383,0.78531915,0.6370493,0.81852466,0.617977,0.8089885,0.6173122,0.8086561
12447,0.7934742,0.8967371,0.74328065,0.8716403,0.7264222,0.8632111,0.6475744,0.8237872,0.7507442,0.8753721,0.77251434,0.8862572,0.7029738,0.8514869,0.760803,0.8804015,0.7202681,0.860134,0.7326053,0.8663026
12448,0.7889855,0.89449275,0.72656834,0.8632842,0.727913,0.8639565,0.71149623,0.8557481,0.7473369,0.87366843,0.73538744,0.8676937,0.6894408,0.84472036,0.7652919,0.88264596,0.72736835,0.8636842,0.7216444,0.8608222
12449,0.7579274,0.8789637,0.65524906,0.82762456,0.66685915,0.8334296,0.5667874,0.78339374,0.70910406,0.85455203,0.7788591,0.88942957,0.6487223,0.82436115,0.7055223,0.85276115,0.6490835,0.82454175,0.7026001,0.85130006
12450,0.719996,0.859998,0.6584453,0.8292227,0.6479521,0.82397604,0.5626557,0.78132784,0.68038976,0.8401949,0.71931183,0.8596559,0.6478493,0.82392466,0.67801094,0.8390055,0.63776815,0.8188841,0.68480253,0.84240127
12451,0.7210709,0.86053544,0.6752121,0.8376061,0.67728066,0.83864033,0.549255,0.7746275,0.66596293,0.83298147,0.6691113,0.8345556,0.6107104,0.8053552,0.6426817,0.82134086,0.620136,0.810068,0.6432862,0.8216431
12452,0.7091558,0.8545779,0.611135,0.8055675,0.6301534,0.8150767,0.5574792,0.7787396,0.6152253,0.80761266,0.69455326,0.8472766,0.5481786,0.77408934,0.66390896,0.8319545,0.616187,0.8080935,0.6396369,0.81981844
12453,0.6849462,0.8424731,0.68709224,0.84354615,0.62737453,0.81368726,0.6048012,0.8024006,0.6581018,0.8290509,0.67646885,0.8382344,0.6292738,0.8146369,0.7078836,0.8539418,0.6317583,0.8158791,0.66500413,0.83250207
12454,0.759747,0.8798735,0.6451898,0.8225949,0.63141835,0.8157092,0.5769502,0.7884751,0.7182152,0.8591076,0.76083946,0.88041973,0.66102177,0.83051085,0.6971706,0.8485853,0.64955556,0.8247778,0.6832362,0.84161806
12455,0.72688866,0.8634443,0.64749694,0.82374847,0.6664418,0.8332209,0.542226,0.77111304,0.66299534,0.83149767,0.7761643,0.88808215,0.62479913,0.81239957,0.70148563,0.8507428,0.6679629,0.83398145,0.69740444,0.8487022
12456,0.7824216,0.8912108,0.7050513,0.85252565,0.69522244,0.8476112,0.6287582,0.8143791,0.7147287,0.85736436,0.69721514,0.84860754,0.6363868,0.81819344,0.7130339,0.85651696,0.6430744,0.8215372,0.65459967,0.82729983
12457,0.7208431,0.86042154,0.64166576,0.82083285,0.68156135,0.8407807,0.5925196,0.79625976,0.6698085,0.83490425,0.7606023,0.8803011,0.6590595,0.82952976,0.685215,0.8426075,0.6499033,0.82495165,0.66908526,0.83454263
12458,0.7573969,0.87869847,0.7442763,0.87213814,0.7749703,0.88748515,0.66559243,0.8327962,0.72587675,0.8629384,0.7392154,0.8696077,0.6261351,0.81306756,0.76630354,0.88315177,0.7162359,0.85811794,0.70554316,0.8527716
12459,0.7505044,0.8752522,0.61878407,0.80939204,0.62832195,0.81416094,0.55506706,0.77753353,0.69790685,0.8489534,0.72964096,0.8648205,0.6248248,0.8124124,0.69708955,0.8485448,0.60290104,0.8014505,0.6586181,0.82930905
12460,0.69074047,0.84537023,0.65388024,0.8269401,0.6520793,0.8260397,0.645012,0.822506,0.6567776,0.8283888,0.69168305,0.8458415,0.6316689,0.81583446,0.69172597,0.845863,0.7030475,0.85152376,0.65812266,0.8290613
12461,0.76449084,0.8822454,0.65571964,0.8278598,0.69465685,0.8473284,0.61225986,0.80612993,0.68733275,0.8436664,0.75005364,0.8750268,0.6101456,0.8050728,0.6985988,0.84929943,0.67889285,0.8394464,0.6867032,0.8433516
12462,0.71054614,0.85527307,0.652776,0.826388,0.70275044,0.8513752,0.5468988,0.7734494,0.68568367,0.84284186,0.7709771,0.8854885,0.6254134,0.8127067,0.69324803,0.846624,0.6964301,0.84821504,0.72661066,0.86330533
12463,0.63100207,0.81550103,0.5809353,0.7904676,0.6389224,0.8194612,0.56158966,0.78079486,0.58710766,0.7935538,0.63030195,0.815151,0.60561895,0.8028095,0.6229805,0.81149024,0.64578056,0.8228903,0.61743605,0.808718
12464,0.75180995,0.875905,0.6467123,0.82335615,0.68743825,0.8437191,0.588271,0.7941355,0.7063863,0.85319316,0.77095854,0.8854793,0.61944383,0.80972195,0.7166374,0.8583187,0.67352533,0.83676267,0.69165015,0.8458251
12465,0.7262701,0.86313504,0.6598552,0.82992756,0.6725123,0.83625615,0.570369,0.7851845,0.6794685,0.83973426,0.72889686,0.8644484,0.6357287,0.81786436,0.677073,0.8385365,0.6212581,0.810629,0.6768396,0.8384198
12466,0.61929286,0.8096464,0.59508467,0.79754233,0.5804268,0.7902134,0.48108986,0.7405449,0.62209994,0.81104994,0.67948973,0.83974487,0.60610366,0.8030518,0.62627566,0.8131378,0.59507924,0.7975396,0.63251674,0.8162584
12467,0.7069464,0.8534732,0.63575816,0.8178791,0.6668088,0.8334044,0.61734265,0.80867136,0.6252257,0.8126129,0.76526463,0.8826323,0.6334441,0.81672204,0.7412784,0.8706392,0.7056905,0.85284525,0.73064756,0.8653238
12468,0.72879815,0.8643991,0.6505445,0.82527226,0.6311285,0.8155643,0.54472226,0.77236116,0.69486445,0.84743226,0.74534464,0.8726723,0.67767143,0.8388357,0.6797,0.83985,0.6217209,0.81086046,0.673809,0.8369045
12469,0.480245,0.7401225,0.5420903,0.77104515,0.46849483,0.73424745,0.43993846,0.7199692,0.48832744,0.74416375,0.51256233,0.75628114,0.5211468,0.7605734,0.5357642,0.7678821,0.61218894,0.80609447,0.58943224,0.7947161
12470,0.77905434,0.8895272,0.70744824,0.8537241,0.72829026,0.86414516,0.6094545,0.80472726,0.77812314,0.88906157,0.7861687,0.89308435,0.68372905,0.8418645,0.7835736,0.8917868,0.64987004,0.824935,0.71289563,0.8564478
12471,0.72590053,0.86295027,0.701025,0.8505125,0.6578044,0.82890224,0.6804996,0.8402498,0.6850457,0.84252286,0.6910368,0.8455184,0.6670661,0.83353305,0.70850325,0.8542516,0.69992685,0.8499634,0.71521413,0.85760707
