,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_google_ux_Score
3137,0.74009216,0.8700461,0.63450915,0.81725454,0.6432247,0.82161236,0.5625175,0.78125876,0.661145,0.8305725,0.7194562,0.8597281,0.6027107,0.80135536,0.679291,0.8396455,0.6093339,0.80466694,0.6581937,0.82909685
3138,0.65661025,0.8283051,0.6061902,0.8030951,0.65803456,0.8290173,0.5910785,0.79553926,0.58688843,0.7934442,0.6048819,0.80244094,0.522708,0.76135397,0.60304767,0.8015238,0.5713728,0.7856864,0.5650191,0.78250957
3139,0.70302,0.85151,0.63240004,0.8162,0.6494533,0.82472664,0.59753513,0.79876757,0.6174926,0.80874634,0.66841567,0.83420783,0.56768125,0.78384066,0.6659819,0.83299094,0.612386,0.806193,0.6234011,0.8117006
3140,0.7440673,0.87203366,0.64267826,0.82133913,0.6206532,0.8103266,0.57775235,0.7888762,0.6605472,0.8302736,0.72633487,0.8631674,0.6492548,0.8246274,0.67651653,0.83825827,0.63753784,0.8187689,0.69149315,0.8457466
3141,0.5855044,0.7927522,0.6341695,0.8170848,0.5959867,0.79799336,0.52755463,0.7637773,0.5596925,0.77984625,0.5554107,0.7777053,0.49216998,0.746085,0.5793979,0.78969896,0.5590202,0.77951014,0.5609329,0.78046644
3142,0.7701651,0.88508254,0.67703915,0.8385196,0.7207719,0.86038595,0.6395758,0.81978786,0.69303524,0.8465176,0.73000896,0.8650045,0.6082585,0.80412924,0.7247623,0.86238116,0.6729278,0.8364639,0.68038046,0.84019023
3143,0.78291035,0.8914552,0.7079823,0.85399115,0.72808623,0.8640431,0.64899015,0.8244951,0.71988845,0.8599442,0.756552,0.878276,0.66793203,0.833966,0.73628163,0.8681408,0.69363743,0.8468187,0.7220603,0.86103016
3144,0.7232511,0.86162555,0.67086285,0.83543146,0.70930636,0.8546532,0.6068036,0.8034018,0.6781078,0.83905387,0.69582736,0.8479137,0.5871988,0.79359937,0.7183164,0.85915816,0.6419542,0.8209771,0.63385963,0.8169298
3145,0.63125193,0.81562597,0.60883063,0.80441535,0.555996,0.777998,0.55805814,0.7790291,0.6110643,0.80553216,0.62409604,0.812048,0.5968991,0.7984495,0.5922555,0.79612774,0.62908703,0.8145435,0.6121162,0.8060581
3146,0.7052779,0.85263896,0.59938955,0.7996948,0.6448959,0.82244796,0.5465873,0.7732936,0.6491021,0.82455105,0.72076106,0.86038053,0.5849344,0.79246724,0.6663655,0.83318275,0.61041915,0.8052096,0.6428243,0.82141215
3147,0.7104628,0.8552314,0.67559475,0.8377974,0.64253366,0.82126683,0.6438616,0.82193077,0.67483073,0.83741534,0.69705045,0.8485252,0.65457714,0.82728857,0.72377926,0.8618896,0.67903805,0.839519,0.67839694,0.83919847
3148,0.73848355,0.8692418,0.6533178,0.8266589,0.6674792,0.83373964,0.59612894,0.7980645,0.7086818,0.8543409,0.7328884,0.86644423,0.6762967,0.83814836,0.7225086,0.86125433,0.6677892,0.8338946,0.71691346,0.85845673
3149,0.7432772,0.8716386,0.64942753,0.82471377,0.6497678,0.82488394,0.6026752,0.8013376,0.66104424,0.8305221,0.68864846,0.84432423,0.5946058,0.7973029,0.66477644,0.8323882,0.6126435,0.80632174,0.65452373,0.82726187
3150,0.74840987,0.87420493,0.63485664,0.81742835,0.66635996,0.83317995,0.58768094,0.79384047,0.6670163,0.83350813,0.7334107,0.86670536,0.5823351,0.79116756,0.7082912,0.8541456,0.63825715,0.8191286,0.6745063,0.83725315
3153,0.7186668,0.8593334,0.66618365,0.83309186,0.6525067,0.82625335,0.6065092,0.8032546,0.7094853,0.85474265,0.71593523,0.8579676,0.6960397,0.84801984,0.7004767,0.8502383,0.66946554,0.8347328,0.69622296,0.8481115
3155,0.6358721,0.81793606,0.56112105,0.7805605,0.53854465,0.7692723,0.46368104,0.7318405,0.562336,0.781168,0.5500955,0.7750478,0.4667375,0.73336875,0.5394614,0.7697307,0.4614011,0.73070055,0.47671577,0.7383579
3156,0.7736368,0.8868184,0.65624136,0.8281207,0.7226,0.8613,0.6018791,0.80093956,0.69526124,0.8476306,0.6929337,0.84646684,0.56990945,0.7849547,0.68915313,0.8445766,0.6102741,0.80513704,0.65218353,0.82609177
3157,0.7390266,0.8695133,0.7003983,0.85019916,0.7068939,0.85344696,0.64686704,0.8234335,0.7127534,0.8563767,0.7315767,0.86578834,0.68217814,0.84108907,0.72573304,0.8628665,0.69151044,0.8457552,0.711617,0.8558085
3158,0.7100009,0.85500044,0.6574409,0.82872045,0.61822903,0.8091145,0.5833614,0.7916807,0.6537168,0.8268584,0.66859496,0.8342975,0.61959964,0.8097998,0.654921,0.8274605,0.610541,0.8052705,0.6259598,0.81297994
3159,0.74446833,0.87223417,0.6423688,0.8211844,0.67155457,0.8357773,0.52553666,0.7627683,0.6952669,0.8476335,0.76941156,0.8847058,0.6444961,0.82224804,0.6994,0.8497,0.6060592,0.8030296,0.691645,0.8458225
3160,0.742303,0.8711515,0.68749666,0.84374833,0.66795146,0.83397573,0.60503936,0.8025197,0.7063391,0.85316956,0.7325053,0.86625266,0.6885965,0.84429824,0.727069,0.8635345,0.7016393,0.85081965,0.7220365,0.86101824
3161,0.75855315,0.8792766,0.72633076,0.8631654,0.70418704,0.8520935,0.6123433,0.80617166,0.72086287,0.86043143,0.6884948,0.8442474,0.5992205,0.79961026,0.706264,0.853132,0.6296797,0.81483984,0.664219,0.8321095
3162,0.65716577,0.8285829,0.6027559,0.80137795,0.5817969,0.79089844,0.59194285,0.7959714,0.5910915,0.79554576,0.6231688,0.8115844,0.5544194,0.7772097,0.6548278,0.8274139,0.6135257,0.8067628,0.6165089,0.8082545
3186,0.785143,0.8925715,0.7290672,0.8645336,0.6757415,0.8378707,0.65250903,0.8262545,0.7611388,0.8805694,0.73860735,0.8693037,0.69442725,0.8472136,0.7345853,0.86729264,0.6863259,0.84316295,0.75731766,0.87865883
3225,0.7317897,0.86589485,0.74752325,0.87376165,0.68541944,0.8427097,0.6435474,0.8217737,0.6864097,0.84320486,0.6606005,0.8303002,0.62960446,0.8148022,0.69718146,0.84859073,0.66153824,0.8307691,0.6474863,0.82374316
3315,0.6659413,0.8329706,0.6101849,0.80509245,0.6231139,0.81155694,0.55968225,0.7798411,0.61054456,0.8052723,0.6885257,0.84426284,0.60466444,0.8023322,0.66329396,0.831647,0.63381517,0.8169076,0.6421267,0.82106334
3321,0.7150664,0.8575332,0.6752819,0.83764094,0.6634993,0.8317497,0.61658573,0.80829287,0.6943802,0.84719014,0.6784353,0.83921766,0.6233726,0.8116863,0.7070193,0.85350966,0.6198448,0.8099224,0.63135254,0.8156763
3332,0.64724773,0.8236239,0.633384,0.816692,0.70970446,0.8548522,0.59426165,0.7971308,0.59867984,0.7993399,0.6081252,0.8040626,0.49694532,0.7484727,0.6259401,0.81297004,0.6099975,0.80499876,0.5850422,0.7925211
5877,0.6372932,0.8186466,0.7009933,0.85049665,0.593094,0.796547,0.5859591,0.79297954,0.60275364,0.8013768,0.58176726,0.79088366,0.57191795,0.785959,0.6069378,0.80346894,0.64959,0.824795,0.6218189,0.81090945
5981,0.7652383,0.88261914,0.6728858,0.8364429,0.74022806,0.870114,0.64079154,0.82039577,0.68719745,0.8435987,0.654621,0.8273105,0.5717744,0.78588724,0.6721699,0.83608496,0.62896705,0.8144835,0.6209656,0.8104828
6043,0.7288188,0.8644094,0.6444619,0.82223094,0.60300094,0.80150044,0.57211256,0.7860563,0.66682935,0.8334147,0.7218725,0.8609363,0.64813423,0.8240671,0.65197504,0.8259875,0.67842674,0.8392134,0.6764875,0.8382437
6078,0.69857883,0.8492894,0.6250804,0.8125402,0.6306492,0.8153246,0.58258444,0.7912922,0.6598654,0.8299327,0.63331103,0.8166555,0.54798365,0.7739918,0.62525266,0.81262636,0.6211933,0.81059664,0.60374,0.80187
6081,0.7733333,0.88666666,0.6843837,0.8421918,0.6818366,0.8409183,0.654696,0.827348,0.7340857,0.86704284,0.7912916,0.8956458,0.7132653,0.85663265,0.73445714,0.86722857,0.73313034,0.86656517,0.76376003,0.88188004
6082,0.72802216,0.86401105,0.6306536,0.8153268,0.6093838,0.8046919,0.5954863,0.79774314,0.69020706,0.8451035,0.75926554,0.8796328,0.7002939,0.85014695,0.6904676,0.8452338,0.71499765,0.8574988,0.7198801,0.85994005
6090,0.6764334,0.83821666,0.6304678,0.8152339,0.64046574,0.82023287,0.6442617,0.82213086,0.59324354,0.7966218,0.5970602,0.7985301,0.5837116,0.7918558,0.65331304,0.8266565,0.61220324,0.8061016,0.5936655,0.79683274
6127,0.74625134,0.8731257,0.7921851,0.89609253,0.7736192,0.8868096,0.65844923,0.8292246,0.7430906,0.8715453,0.7401508,0.8700754,0.6611504,0.8305752,0.7856753,0.89283764,0.66854036,0.8342702,0.7098323,0.85491616
6211,0.73663545,0.8683177,0.676666,0.838333,0.67528456,0.8376423,0.5614364,0.7807182,0.67192835,0.8359642,0.72135544,0.8606777,0.64777493,0.82388747,0.6774294,0.8387147,0.6694546,0.8347273,0.69294345,0.8464717
6213,0.71425533,0.85712767,0.5939092,0.79695463,0.5673685,0.78368425,0.5598487,0.7799244,0.6465261,0.82326305,0.6938535,0.84692675,0.60972404,0.804862,0.6366992,0.8183496,0.6577811,0.82889056,0.66523623,0.8326181
6214,0.626592,0.81329596,0.5728332,0.7864166,0.56728333,0.7836417,0.51048374,0.7552419,0.55821663,0.7791083,0.5889032,0.7944516,0.5287862,0.7643931,0.569242,0.784621,0.5721549,0.78607744,0.5392238,0.7696119
6231,0.6711788,0.8355894,0.64507407,0.82253706,0.5840628,0.7920314,0.5817754,0.7908877,0.6280892,0.8140446,0.631648,0.81582403,0.63272023,0.8163601,0.64507496,0.8225375,0.6416553,0.82082766,0.63643295,0.81821644
6232,0.7735105,0.8867552,0.69070005,0.84535,0.7093159,0.85465795,0.65123206,0.825616,0.68780595,0.84390295,0.70685005,0.853425,0.62478316,0.8123916,0.705405,0.8527025,0.6594292,0.8297146,0.6910044,0.8455022
6233,0.731235,0.8656175,0.71247137,0.8562357,0.7029167,0.8514583,0.6052268,0.8026134,0.6865369,0.84326845,0.6588768,0.8294384,0.56668365,0.7833418,0.6800643,0.84003216,0.64735204,0.823676,0.60781324,0.8039066
6239,0.55738133,0.7786907,0.5973438,0.7986719,0.51201385,0.75600696,0.5951215,0.79756075,0.535988,0.767994,0.53402543,0.7670127,0.57025135,0.7851257,0.5717653,0.78588265,0.6386617,0.8193308,0.58654445,0.79327226
6240,0.71877974,0.8593899,0.62653697,0.8132685,0.62336236,0.81168115,0.56265855,0.7813293,0.65806717,0.8290336,0.697523,0.8487615,0.6162015,0.80810076,0.62721324,0.8136066,0.64652115,0.82326055,0.6472641,0.82363206
6254,0.66550136,0.8327507,0.6957551,0.84787756,0.59800863,0.7990043,0.6124307,0.80621535,0.6536725,0.8268362,0.6363712,0.81818557,0.63005507,0.81502753,0.6738508,0.8369254,0.64129806,0.820649,0.659459,0.8297295
6255,0.64462143,0.8223107,0.60278106,0.8013905,0.639766,0.819883,0.5366427,0.76832134,0.6030078,0.8015039,0.61658233,0.8082912,0.60869867,0.8043493,0.61565804,0.807829,0.63790464,0.8189523,0.6316183,0.81580913
6342,0.5849359,0.79246795,0.59539855,0.7976993,0.55429506,0.77714753,0.48088574,0.7404429,0.58504915,0.7925246,0.58571064,0.7928553,0.5792407,0.78962034,0.59225386,0.79612696,0.55397856,0.7769893,0.5448979,0.77244896
7630,0.6255225,0.81276125,0.70214736,0.8510737,0.52907264,0.7645363,0.60961425,0.8048071,0.62234604,0.811173,0.6210345,0.81051725,0.6347426,0.8173713,0.6737628,0.8368814,0.6806333,0.84031665,0.70009226,0.85004616
7654,0.6224183,0.81120914,0.58713776,0.79356885,0.55631804,0.778159,0.500167,0.7500835,0.56517065,0.7825853,0.6119284,0.80596423,0.52900136,0.7645007,0.55729026,0.77864516,0.5586881,0.7793441,0.5591825,0.77959126
8890,0.575326,0.787663,0.6013372,0.8006686,0.5753646,0.7876823,0.6291724,0.81458616,0.57255304,0.7862765,0.58111775,0.7905589,0.5747464,0.7873732,0.64290065,0.82145035,0.6573654,0.82868266,0.63602054,0.8180103
8916,0.6176107,0.80880535,0.62237954,0.8111898,0.60405463,0.80202734,0.54358816,0.7717941,0.5687119,0.78435594,0.52104163,0.7605208,0.5063115,0.7531557,0.56876874,0.78438437,0.57004976,0.7850249,0.51498985,0.7574949
9028,0.64107025,0.8205351,0.6139828,0.8069914,0.592895,0.7964475,0.5764525,0.78822625,0.55867624,0.7793381,0.6119618,0.8059809,0.5742717,0.78713584,0.63036454,0.81518227,0.5840272,0.7920136,0.616073,0.8080365
9066,0.69442,0.84721,0.62339175,0.8116959,0.58989954,0.79494977,0.54872626,0.77436316,0.62816584,0.8140829,0.621709,0.8108545,0.53776145,0.7688807,0.61355096,0.80677545,0.6062342,0.8031171,0.5801509,0.7900754
9445,0.6775043,0.83875215,0.6887464,0.8443732,0.62096834,0.8104842,0.63365865,0.8168293,0.64313483,0.8215674,0.6613538,0.8306769,0.6330361,0.81651807,0.6853334,0.8426667,0.7098131,0.85490656,0.69110364,0.84555185
9542,0.67724943,0.8386247,0.69306785,0.8465339,0.60932434,0.80466217,0.6610502,0.8305251,0.6514269,0.82571346,0.60328484,0.8016424,0.5582272,0.7791136,0.6570269,0.82851344,0.67110294,0.8355515,0.5998069,0.79990345
9546,0.72947085,0.8647354,0.65800977,0.8290049,0.62162757,0.8108138,0.61380684,0.8069034,0.67274296,0.8363715,0.6819607,0.84098035,0.6128211,0.80641055,0.68599457,0.8429973,0.63742423,0.8187121,0.65623236,0.8281162
9547,0.59851885,0.7992594,0.5849953,0.79249763,0.5528195,0.77640975,0.5524184,0.77620924,0.5277827,0.76389134,0.5208191,0.7604096,0.5164021,0.75820106,0.54570055,0.7728503,0.58163595,0.790818,0.53551376,0.7677569
9583,0.6305419,0.81527096,0.59681666,0.7984083,0.59918416,0.7995921,0.5681561,0.78407806,0.56897306,0.78448653,0.58206296,0.7910315,0.5531499,0.77657497,0.5920981,0.79604906,0.608421,0.80421054,0.56257236,0.7812862
9587,0.6587455,0.82937276,0.65589345,0.8279467,0.627735,0.8138675,0.5523127,0.7761563,0.60246384,0.8012319,0.65971243,0.8298562,0.59182477,0.7959124,0.63410366,0.8170518,0.6308832,0.8154416,0.63939226,0.8196961
12037,0.6555563,0.82777816,0.69044113,0.84522057,0.640246,0.82012296,0.6165033,0.8082516,0.6542606,0.8271303,0.6946404,0.8473202,0.6892383,0.84461915,0.7258382,0.8629191,0.7111503,0.85557514,0.7377114,0.8688557
12116,0.6602297,0.83011484,0.6210577,0.8105289,0.6459676,0.8229838,0.5698577,0.78492886,0.6136116,0.8068058,0.6831707,0.84158534,0.61874145,0.80937076,0.6636322,0.8318161,0.6426922,0.8213461,0.6798707,0.83993536
12122,0.716625,0.8583125,0.6331434,0.8165717,0.6399218,0.8199609,0.5553868,0.7776934,0.6123698,0.8061849,0.6812866,0.8406433,0.55822647,0.77911323,0.6401944,0.8200972,0.61922115,0.8096106,0.62471235,0.8123562
12124,0.6856193,0.8428097,0.6271943,0.81359714,0.6310798,0.8155399,0.5791416,0.7895708,0.61972904,0.8098645,0.7161051,0.85805255,0.6305079,0.815254,0.6601546,0.8300773,0.6505122,0.8252561,0.6971669,0.84858346
12141,0.70072424,0.8503621,0.58222604,0.791113,0.5941714,0.7970857,0.5189294,0.75946474,0.6365136,0.8182568,0.73389876,0.8669494,0.63093996,0.81547,0.6413409,0.8206705,0.6645231,0.83226156,0.68786633,0.84393317
12143,0.6920737,0.84603685,0.6738305,0.83691525,0.67976063,0.83988035,0.5839593,0.7919797,0.63252854,0.8162643,0.7144917,0.85724586,0.59766126,0.7988306,0.67368186,0.8368409,0.67549825,0.8377491,0.69553745,0.8477687
12149,0.71370864,0.8568543,0.7148544,0.85742724,0.7067288,0.8533644,0.5981996,0.7990998,0.69255936,0.8462797,0.7076664,0.8538332,0.68029624,0.8401481,0.7067716,0.8533858,0.67863137,0.83931565,0.70142865,0.8507143
12161,0.5202557,0.76012784,0.47696358,0.73848176,0.4986992,0.7493496,0.49285585,0.7464279,0.48380435,0.7419022,0.50484276,0.7524214,0.4680316,0.7340158,0.5202581,0.7601291,0.54237,0.77118504,0.5079444,0.7539722
12252,0.5861287,0.79306436,0.61028975,0.8051449,0.52990556,0.7649528,0.58917415,0.7945871,0.5794533,0.7897266,0.5779866,0.7889933,0.5650171,0.78250855,0.6339209,0.81696045,0.63135433,0.81567717,0.62976384,0.8148819
12408,0.61937857,0.8096893,0.65133435,0.82566714,0.5667635,0.78338176,0.59167683,0.7958384,0.6161867,0.8080933,0.63496494,0.8174825,0.63535106,0.81767553,0.6441078,0.8220539,0.63694674,0.81847334,0.65541935,0.8277097
12409,0.6342261,0.81711304,0.6001297,0.80006486,0.55449015,0.77724504,0.5475992,0.7737996,0.5649916,0.7824958,0.62198627,0.81099313,0.59074944,0.79537475,0.61607957,0.8080398,0.6026811,0.8013406,0.62612724,0.8130636
12410,0.7172467,0.8586234,0.72477865,0.8623893,0.7207681,0.86038405,0.6005628,0.8002814,0.67683667,0.83841836,0.6688316,0.8344158,0.6365274,0.8182637,0.70180213,0.85090107,0.66464794,0.83232397,0.6366276,0.81831384
12418,0.7062222,0.8531111,0.64625394,0.823127,0.6644369,0.8322184,0.57666874,0.78833437,0.6682786,0.8341393,0.73798776,0.8689939,0.6600704,0.8300352,0.7054888,0.8527444,0.67606574,0.83803284,0.71110547,0.85555273
12422,0.6865307,0.84326535,0.6259712,0.8129856,0.6340784,0.8170392,0.5405194,0.77025974,0.6459491,0.82297456,0.710405,0.8552025,0.6375642,0.8187821,0.6552534,0.8276267,0.6472024,0.8236012,0.67979,0.839895
12435,0.53833914,0.76916957,0.50891364,0.7544568,0.51643354,0.75821674,0.51973134,0.75986564,0.48699445,0.74349725,0.48190776,0.74095386,0.4892128,0.7446064,0.5007789,0.75038946,0.50816536,0.7540827,0.48220477,0.7411024
12436,0.64551806,0.82275903,0.61494935,0.8074747,0.60204375,0.8010219,0.57522154,0.78761077,0.60648894,0.8032445,0.6245438,0.8122719,0.58690214,0.7934511,0.63772225,0.8188611,0.63457745,0.81728876,0.6018997,0.8009498
12437,0.6068459,0.8034229,0.59262824,0.7963141,0.59364104,0.7968205,0.5528053,0.77640265,0.57454205,0.787271,0.6202457,0.81012285,0.60705,0.803525,0.6435342,0.8217671,0.64515996,0.82258,0.65032065,0.8251603
12447,0.73141885,0.8657094,0.73110235,0.8655512,0.68100715,0.8405036,0.6687187,0.83435935,0.6954243,0.84771216,0.6963242,0.8481621,0.63320184,0.8166009,0.7047971,0.8523985,0.69516414,0.8475821,0.6709715,0.83548576
12448,0.7787323,0.88936615,0.7224529,0.86122644,0.7344233,0.86721164,0.67947465,0.8397373,0.752327,0.8761635,0.78902054,0.89451027,0.684553,0.8422765,0.76932704,0.8846635,0.7253051,0.86265254,0.7360871,0.86804354
12449,0.7032906,0.8516453,0.6020962,0.8010481,0.63526255,0.81763124,0.57671976,0.7883599,0.6223025,0.81115127,0.70655656,0.8532783,0.57053876,0.7852694,0.6497997,0.82489985,0.6472161,0.82360804,0.6340182,0.8170091
12450,0.6422169,0.82110846,0.587317,0.7936585,0.59829724,0.7991486,0.53289676,0.7664484,0.5994443,0.7997222,0.65437615,0.8271881,0.590199,0.7950995,0.62787676,0.8139384,0.6116065,0.80580324,0.6254269,0.81271344
12451,0.68224084,0.8411204,0.6221886,0.8110943,0.6414441,0.82072204,0.48637003,0.74318504,0.65351033,0.82675517,0.6621264,0.8310632,0.52495396,0.762477,0.60626644,0.80313325,0.57009816,0.7850491,0.59439754,0.7971988
12452,0.7134427,0.85672134,0.66143,0.830715,0.67566895,0.8378345,0.59620696,0.79810345,0.6773981,0.83869904,0.6969962,0.8484981,0.6084125,0.80420625,0.6877302,0.8438651,0.66013885,0.8300694,0.6575793,0.82878965
12453,0.66395503,0.8319775,0.6663741,0.83318704,0.6177099,0.80885494,0.61796606,0.808983,0.61438084,0.8071904,0.60622716,0.8031136,0.561931,0.7809655,0.6544832,0.8272416,0.58770025,0.7938501,0.5901214,0.7950607
12454,0.6363527,0.8181764,0.61039656,0.8051983,0.5404526,0.7702263,0.52349603,0.761748,0.6725961,0.83629805,0.640595,0.8202975,0.6437275,0.8218638,0.60728,0.80364,0.6164926,0.8082463,0.5959643,0.79798216
12455,0.71331596,0.856658,0.65599763,0.8279988,0.69134915,0.8456746,0.62719727,0.81359863,0.6221,0.81105,0.68333256,0.8416663,0.57201993,0.78600997,0.6706883,0.83534414,0.6700567,0.83502835,0.65857273,0.82928634
12456,0.755021,0.8775105,0.7046504,0.8523252,0.7094132,0.8547066,0.6379833,0.81899166,0.7086427,0.85432136,0.68707705,0.8435385,0.6246178,0.8123089,0.70739114,0.8536956,0.667715,0.83385754,0.6668136,0.8334068
12457,0.6881183,0.8440591,0.64117354,0.8205868,0.67872876,0.8393644,0.5616402,0.78082013,0.6612015,0.83060074,0.7625179,0.88125896,0.6656089,0.83280444,0.696574,0.848287,0.6328658,0.8164329,0.66176355,0.8308818
12458,0.7567856,0.8783928,0.7113062,0.8556531,0.7513635,0.87568176,0.6204435,0.8102218,0.709524,0.85476196,0.74622315,0.8731116,0.60701334,0.8035067,0.7432692,0.8716346,0.6856034,0.8428017,0.68763983,0.8438199
12459,0.7350763,0.86753815,0.6713859,0.83569294,0.66793936,0.8339697,0.5767341,0.78836703,0.7135423,0.8567711,0.7244363,0.86221814,0.6536851,0.82684255,0.7119023,0.8559512,0.638898,0.819449,0.67732865,0.8386643
12460,0.74419904,0.8720995,0.6686877,0.83434385,0.67235124,0.8361756,0.6183357,0.80916786,0.7111408,0.85557044,0.8025427,0.90127134,0.67703474,0.83851737,0.73737,0.868685,0.7487651,0.87438256,0.7361113,0.86805564
12461,0.7551164,0.87755823,0.64148134,0.8207407,0.7031964,0.8515982,0.6071297,0.80356485,0.6781815,0.83909076,0.75022155,0.87511075,0.58547586,0.79273796,0.70598173,0.85299087,0.66957587,0.83478796,0.67484367,0.83742183
12462,0.717671,0.85883546,0.72000873,0.86000437,0.74374807,0.87187403,0.631538,0.81576896,0.6809269,0.84046346,0.7098484,0.8549242,0.6070553,0.80352765,0.7193619,0.85968095,0.73730326,0.8686516,0.7040726,0.8520363
12463,0.6516356,0.8258178,0.6217099,0.8108549,0.6651582,0.83257914,0.5575875,0.77879375,0.64953727,0.82476866,0.7032576,0.8516288,0.6518625,0.82593125,0.6722451,0.8361225,0.69619036,0.8480952,0.6969821,0.8484911
12464,0.7268264,0.8634132,0.6288539,0.81442696,0.6873814,0.8436907,0.5765115,0.78825575,0.6749381,0.83746904,0.7526297,0.8763149,0.5910467,0.79552335,0.70128,0.85064,0.65798354,0.8289918,0.68204784,0.8410239
12465,0.7007208,0.8503604,0.73990273,0.86995137,0.69054145,0.84527075,0.6156835,0.8078418,0.7078533,0.85392666,0.6779783,0.83898914,0.70104927,0.85052466,0.7134894,0.8567447,0.7123622,0.8561811,0.7123997,0.85619986
12466,0.5888678,0.7944339,0.5383612,0.7691806,0.5270898,0.7635449,0.46793175,0.7339659,0.5497056,0.7748528,0.6208071,0.8104036,0.5520096,0.7760048,0.56937647,0.78468823,0.5641011,0.78205055,0.58726186,0.79363096
12467,0.63924634,0.8196232,0.6393573,0.81967866,0.61853635,0.8092682,0.601599,0.8007995,0.58791566,0.7939578,0.6750893,0.8375447,0.6168504,0.8084252,0.69879127,0.84939563,0.6873393,0.84366965,0.6611193,0.8305596
12468,0.68074054,0.8403703,0.6400925,0.82004625,0.6608834,0.8304417,0.5713763,0.78568816,0.6725552,0.8362776,0.6891853,0.8445927,0.67733765,0.8386688,0.6563839,0.82819194,0.6623531,0.8311765,0.6879066,0.8439533
12469,0.5127014,0.7563507,0.5346793,0.76733965,0.5168066,0.7584033,0.47541508,0.73770756,0.48649877,0.7432494,0.51513153,0.75756574,0.49784985,0.7489249,0.5467796,0.7733898,0.5968567,0.79842836,0.57705355,0.7885268
12470,0.79061496,0.8953075,0.7183321,0.859166,0.77040523,0.88520265,0.64590585,0.8229529,0.75816995,0.87908494,0.7608563,0.88042814,0.67132664,0.8356633,0.7746979,0.88734895,0.6731814,0.8365907,0.71220183,0.8561009
12471,0.7346772,0.8673386,0.6939945,0.84699726,0.6473154,0.8236577,0.6631278,0.8315639,0.69302726,0.8465136,0.71234244,0.85617125,0.69993997,0.84997,0.7304766,0.8652383,0.70867276,0.8543364,0.73086023,0.8654301
12472,0.6693891,0.83469456,0.71431947,0.85715973,0.63173324,0.8158666,0.6598493,0.82992464,0.6646806,0.8323403,0.66216516,0.8310826,0.6558265,0.8279133,0.7312244,0.8656122,0.69652367,0.84826183,0.66530824,0.8326541
12473,0.72119486,0.86059743,0.67848676,0.8392434,0.6407625,0.8203813,0.6116277,0.80581385,0.7045364,0.8522682,0.7331029,0.86655146,0.72938883,0.8646944,0.7054107,0.85270536,0.65552294,0.8277615,0.72513366,0.8625668
12474,0.57938135,0.7896907,0.5889319,0.79446596,0.57325006,0.786625,0.5660727,0.78303635,0.58110976,0.7905549,0.625993,0.8129965,0.58400583,0.7920029,0.6298972,0.81494856,0.6317968,0.8158984,0.6000259,0.80001295
12475,0.70178556,0.8508928,0.64082,0.82041,0.64083886,0.82041943,0.6250209,0.8125105,0.6679589,0.8339795,0.6904771,0.84523857,0.6538308,0.8269154,0.6727747,0.83638734,0.6865019,0.843251,0.6691026,0.83455133
12476,0.6501372,0.8250686,0.6342084,0.8171042,0.5942384,0.7971192,0.53844255,0.7692213,0.69182855,0.84591424,0.6872095,0.84360474,0.73564607,0.867823,0.6896069,0.84480345,0.6489203,0.82446015,0.7012447,0.85062236
12477,0.6787176,0.8393588,0.63272095,0.8163605,0.6325135,0.81625676,0.6429194,0.8214597,0.67589456,0.83794725,0.7243892,0.8621946,0.642625,0.8213125,0.7144886,0.8572443,0.6686913,0.83434564,0.725319,0.8626595
