,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
12447,0.7618291,0.88091457,0.74330294,0.8716515,0.6965729,0.84828645,0.679067,0.8395335,0.7126506,0.85632527,0.72433114,0.8621656,0.6658433,0.8329216,0.71974754,0.8598738,0.71108633,0.85554314,0.70174015,0.8508701
12448,0.7773156,0.8886578,0.7267405,0.86337024,0.7268816,0.8634408,0.6924597,0.84622985,0.74235785,0.8711789,0.7740792,0.8870396,0.6781946,0.83909726,0.7689533,0.88447666,0.73698175,0.8684909,0.7290934,0.86454666
12449,0.73273695,0.8663685,0.6384886,0.81924427,0.6227008,0.8113504,0.5361159,0.76805794,0.695109,0.8475545,0.77251124,0.8862556,0.632528,0.81626403,0.6791421,0.83957106,0.65225995,0.82613,0.67984986,0.83992493
12450,0.7166647,0.85833234,0.6496954,0.8248477,0.64246666,0.82123333,0.5707634,0.7853817,0.67924035,0.8396202,0.72218597,0.861093,0.6561769,0.82808846,0.68750894,0.8437545,0.6418067,0.82090336,0.6891322,0.8445661
12451,0.70326424,0.8516321,0.6513264,0.8256632,0.6469568,0.8234784,0.5322468,0.7661234,0.64217776,0.8210889,0.63751936,0.8187597,0.5649828,0.7824914,0.60494703,0.80247355,0.5876435,0.79382175,0.5851896,0.7925948
12452,0.7866472,0.8933236,0.7053103,0.8526552,0.6934962,0.8467481,0.6234766,0.8117383,0.73861825,0.8693091,0.7524376,0.8762188,0.65935516,0.8296776,0.71987045,0.8599352,0.6761024,0.8380512,0.72402537,0.8620127
12453,0.7148546,0.8574273,0.7123669,0.8561834,0.64844596,0.824223,0.65648544,0.8282427,0.66278505,0.8313925,0.64652795,0.823264,0.61567545,0.8078377,0.6981834,0.8490917,0.6489291,0.82446456,0.6474193,0.8237096
12454,0.75006115,0.8750306,0.70288944,0.8514447,0.64050835,0.8202542,0.62450767,0.81225383,0.74477065,0.8723853,0.72691,0.863455,0.6854284,0.8427142,0.72051257,0.8602563,0.70609784,0.8530489,0.684654,0.842327
12455,0.72996855,0.8649843,0.65977556,0.82988775,0.68191963,0.8409598,0.59739363,0.7986968,0.63764596,0.818823,0.6905688,0.8452844,0.57234764,0.7861738,0.66052496,0.8302625,0.6498994,0.82494974,0.6337973,0.81689864
12456,0.77048314,0.88524157,0.6946104,0.8473052,0.68513083,0.8425654,0.6063352,0.8031676,0.729029,0.86451447,0.7336285,0.86681426,0.67510384,0.83755195,0.6990984,0.8495492,0.6636085,0.8318043,0.6951109,0.84755546
12457,0.7238917,0.86194587,0.66367465,0.8318373,0.67274183,0.83637094,0.59726703,0.7986335,0.6816759,0.84083796,0.7311821,0.86559105,0.6735507,0.83677536,0.70581186,0.8529059,0.67526853,0.83763427,0.6739779,0.8369889
12458,0.74688125,0.8734406,0.73577213,0.86788607,0.76637304,0.8831865,0.6773552,0.8386776,0.7077783,0.8538891,0.7310137,0.8655069,0.63592595,0.817963,0.76667404,0.883337,0.71925855,0.8596293,0.7047966,0.8523983
12459,0.73115534,0.8655777,0.62111115,0.8105556,0.626982,0.813491,0.55083466,0.7754173,0.67531455,0.8376573,0.7197566,0.8598783,0.6335709,0.81678545,0.6775002,0.8387501,0.5977844,0.7988922,0.6536126,0.8268063
12460,0.78049165,0.8902458,0.68798685,0.8439934,0.6936362,0.8468181,0.62963974,0.8148199,0.7291772,0.8645886,0.78143203,0.890716,0.6762971,0.8381486,0.73944736,0.8697237,0.72661185,0.8633059,0.73020726,0.8651036
12461,0.74550927,0.87275463,0.67091703,0.8354585,0.70726705,0.8536335,0.6199918,0.8099959,0.6712207,0.8356104,0.73909235,0.8695462,0.60451967,0.8022598,0.6941484,0.8470742,0.68519384,0.8425969,0.6835184,0.8417592
12462,0.70278704,0.8513935,0.70132995,0.850665,0.7052355,0.85261774,0.6325655,0.81628275,0.65549135,0.8277457,0.68286276,0.8414314,0.59481025,0.7974051,0.7002298,0.85011494,0.7088897,0.85444486,0.66985166,0.83492583
12463,0.71841294,0.85920644,0.67548406,0.83774203,0.6878867,0.84394336,0.59408355,0.7970418,0.70479715,0.8523986,0.75667715,0.8783386,0.6895472,0.8447736,0.7193763,0.85968816,0.7215141,0.86075705,0.7345215,0.86726075
12464,0.7607916,0.88039577,0.65963936,0.8298197,0.69045174,0.8452259,0.61754405,0.808772,0.72493577,0.8624679,0.7672749,0.8836374,0.6473557,0.82367784,0.72069985,0.8603499,0.6802317,0.84011585,0.70954794,0.854774
12465,0.7371025,0.86855125,0.7127217,0.85636085,0.6805328,0.8402664,0.63822573,0.8191129,0.70288163,0.8514408,0.68416286,0.8420814,0.67957723,0.8397886,0.69745123,0.8487256,0.66885054,0.8344253,0.6809263,0.84046316
12466,0.6105869,0.80529344,0.58704114,0.79352057,0.5661278,0.7830639,0.5054052,0.7527026,0.5930846,0.7965423,0.63092,0.81545997,0.56702006,0.78351,0.5886193,0.7943096,0.58916056,0.7945803,0.59139,0.795695
12467,0.6365821,0.81829107,0.62857306,0.81428653,0.6146172,0.8073086,0.57426393,0.78713197,0.58610725,0.7930536,0.6585831,0.8292916,0.6187718,0.8093859,0.68457305,0.8422865,0.6482352,0.8241176,0.6377698,0.8188849
12468,0.6744456,0.8372228,0.63795733,0.81897867,0.641567,0.8207835,0.53771365,0.7688568,0.6996783,0.84983915,0.71734226,0.8586711,0.6918391,0.84591955,0.6672866,0.8336433,0.6600799,0.83004,0.68785834,0.8439292
12469,0.5517926,0.7758963,0.6194073,0.80970365,0.53785825,0.7689291,0.5071819,0.75359094,0.5646958,0.7823479,0.58817136,0.7940857,0.591099,0.7955495,0.6235703,0.81178516,0.6730304,0.8365152,0.6666531,0.8333266
12470,0.79711664,0.8985583,0.7624221,0.88121104,0.7595544,0.8797772,0.66695553,0.83347774,0.7925354,0.8962677,0.77400595,0.88700294,0.70894325,0.8544716,0.8002112,0.9001056,0.704256,0.852128,0.7269076,0.8634538
12471,0.8348392,0.9174196,0.7779988,0.8889994,0.70902944,0.8545147,0.6752161,0.83760804,0.8184836,0.9092418,0.8323648,0.9161824,0.7696817,0.88484085,0.8216844,0.9108422,0.7751286,0.8875643,0.8171954,0.9085977
12472,0.7522556,0.87612784,0.7576166,0.87880826,0.6924772,0.8462386,0.6868205,0.84341025,0.72584265,0.86292136,0.72958076,0.8647904,0.6711285,0.83556426,0.79650176,0.8982509,0.75050306,0.87525153,0.7320528,0.8660264
12473,0.7113132,0.8556566,0.68747795,0.843739,0.64786303,0.8239315,0.6471646,0.8235823,0.68185127,0.84092563,0.7005397,0.85026985,0.70205736,0.8510287,0.6896414,0.84482074,0.66311145,0.8315557,0.6971192,0.8485596
12474,0.6054585,0.80272925,0.5743109,0.78715545,0.6052624,0.8026312,0.56162465,0.7808123,0.56465983,0.7823299,0.67780447,0.83890224,0.57560563,0.7878028,0.62643445,0.8132172,0.63467234,0.8173362,0.61963487,0.80981743
12475,0.6777036,0.8388518,0.6358135,0.81790674,0.61817133,0.80908567,0.6001382,0.8000691,0.63360226,0.81680113,0.64910185,0.8245509,0.6300726,0.8150363,0.6454245,0.82271224,0.6430423,0.82152116,0.62452793,0.81226397
12476,0.696123,0.8480615,0.6338762,0.8169381,0.6248331,0.81241655,0.57858443,0.7892922,0.707112,0.85355604,0.7161095,0.85805476,0.7188889,0.85944444,0.7035556,0.8517778,0.6615845,0.83079225,0.7176896,0.85884476
12477,0.6092675,0.80463374,0.5944824,0.7972412,0.57281256,0.7864063,0.6122234,0.8061117,0.5547279,0.77736396,0.61334044,0.8066702,0.5605886,0.7802943,0.6224113,0.8112056,0.6169111,0.8084556,0.65029144,0.8251457
12478,0.64595306,0.8229765,0.6276252,0.8138126,0.59444475,0.7972224,0.6164944,0.8082472,0.6157688,0.8078844,0.6589445,0.82947224,0.5826169,0.79130846,0.6649986,0.83249927,0.6725543,0.8362771,0.650486,0.825243
12479,0.6166373,0.8083186,0.5643182,0.7821591,0.5953313,0.79766566,0.48295838,0.74147916,0.5671581,0.78357905,0.64960766,0.8248038,0.54563534,0.7728177,0.6109226,0.8054613,0.6027174,0.8013587,0.59809554,0.79904777
12480,0.7423352,0.8711676,0.6904361,0.84521806,0.69230986,0.8461549,0.6024242,0.8012121,0.68916464,0.8445823,0.74231255,0.8711563,0.6097312,0.8048656,0.7153958,0.8576979,0.66333306,0.8316665,0.6787065,0.83935326
12481,0.75780994,0.87890494,0.69205153,0.84602576,0.6983722,0.84918606,0.6381507,0.81907535,0.7104264,0.85521317,0.7773528,0.8886764,0.6761539,0.83807695,0.74989605,0.874948,0.7377606,0.8688803,0.754718,0.87735903
12482,0.7649064,0.8824532,0.67366624,0.8368331,0.6720407,0.83602035,0.6057015,0.8028507,0.7324227,0.86621135,0.7819903,0.89099514,0.7059152,0.8529576,0.72791815,0.8639591,0.67199194,0.835996,0.7292012,0.8646006
12483,0.66806984,0.8340349,0.669413,0.8347065,0.63446546,0.8172327,0.601582,0.800791,0.6341148,0.8170574,0.69317234,0.84658617,0.65335166,0.82667583,0.68332475,0.8416624,0.69348955,0.8467448,0.6918936,0.8459468
12484,0.67516166,0.8375808,0.62484276,0.8124214,0.6417118,0.82085586,0.5265753,0.76328766,0.65861833,0.82930917,0.66529906,0.8326495,0.56514883,0.7825744,0.64351046,0.82175523,0.62010896,0.8100545,0.6409278,0.8204639
12485,0.66959125,0.8347956,0.6607797,0.83038986,0.6538088,0.8269044,0.572684,0.786342,0.6584532,0.8292266,0.7517921,0.87589604,0.69028443,0.84514225,0.71989346,0.8599467,0.6991096,0.8495548,0.7400838,0.8700419
12486,0.7368964,0.8684482,0.7145046,0.8572523,0.71493006,0.857465,0.6103523,0.80517614,0.69958925,0.8497946,0.72176695,0.8608835,0.64868313,0.82434154,0.7511623,0.87558115,0.67368764,0.83684385,0.66795146,0.83397573
12487,0.76996654,0.8849833,0.69566154,0.8478308,0.7027892,0.8513946,0.58112574,0.79056287,0.7116487,0.85582435,0.77474624,0.8873731,0.6871821,0.8435911,0.7326877,0.86634386,0.69402325,0.8470116,0.7207969,0.8603984
12488,0.6811904,0.8405952,0.75187933,0.87593967,0.7256694,0.8628347,0.6685081,0.834254,0.6720888,0.83604443,0.62990856,0.8149543,0.5823934,0.7911967,0.6946775,0.84733874,0.675747,0.83787346,0.642424,0.821212
12489,0.62772965,0.8138648,0.63139224,0.8156961,0.6439773,0.82198864,0.5615835,0.78079176,0.59379995,0.7969,0.6234351,0.8117175,0.6028573,0.8014287,0.6485335,0.8242668,0.59428966,0.79714483,0.60606533,0.80303264
12490,0.5878561,0.793928,0.55587405,0.77793705,0.51863027,0.75931513,0.56005293,0.78002644,0.5269388,0.7634694,0.55094254,0.77547127,0.53827226,0.76913613,0.54473543,0.7723677,0.5874537,0.79372686,0.561373,0.7806865
12491,0.68713534,0.84356767,0.66589737,0.8329487,0.6421141,0.8210571,0.61329424,0.8066471,0.6448169,0.82240844,0.6865077,0.84325385,0.6527406,0.8263703,0.6860225,0.84301126,0.6799642,0.8399821,0.6767458,0.8383729
12492,0.7339498,0.8669749,0.6645366,0.8322683,0.69877005,0.849385,0.61279345,0.8063967,0.67392194,0.836961,0.71535647,0.85767823,0.6035204,0.8017602,0.69929063,0.8496453,0.67879564,0.8393978,0.6332971,0.81664854
12493,0.6852324,0.8426162,0.6465945,0.82329726,0.646636,0.823318,0.62016416,0.8100821,0.6359926,0.81799626,0.6901637,0.8450818,0.63725954,0.81862974,0.68906283,0.8445314,0.6758121,0.83790606,0.67639184,0.8381959
12494,0.69630367,0.8481518,0.6628132,0.8314066,0.6360502,0.8180251,0.5926054,0.7963027,0.6533097,0.82665485,0.7080072,0.8540036,0.658018,0.829009,0.68050504,0.8402525,0.72125024,0.86062515,0.70032525,0.8501626
12495,0.7206416,0.8603208,0.6903057,0.84515285,0.65750134,0.82875067,0.6043788,0.8021894,0.6841587,0.84207934,0.7635894,0.8817947,0.66102004,0.83051,0.7320336,0.8660168,0.7278288,0.8639144,0.7364216,0.8682108
12496,0.76888806,0.884444,0.7237402,0.8618701,0.73279786,0.86639893,0.6383965,0.81919825,0.7330813,0.8665407,0.7791385,0.8895693,0.6831366,0.8415683,0.7723967,0.88619834,0.77889955,0.8894498,0.76546293,0.88273144
12497,0.79632485,0.8981624,0.7089056,0.8544528,0.7090033,0.85450166,0.6295029,0.81475145,0.7332542,0.8666271,0.7902384,0.8951192,0.6718899,0.83594495,0.7478243,0.87391216,0.6838452,0.84192264,0.7112931,0.85564655
12498,0.6783707,0.83918536,0.6807522,0.84037614,0.65414095,0.8270705,0.6367042,0.8183521,0.62986624,0.8149331,0.6791898,0.8395949,0.63331676,0.8166584,0.6969095,0.8484547,0.6923803,0.84619015,0.68175656,0.84087825
12499,0.6981848,0.84909236,0.656939,0.8284695,0.68479085,0.8423954,0.58155715,0.7907786,0.69133353,0.84566677,0.72661567,0.86330783,0.6746682,0.8373341,0.7111552,0.8555776,0.6541743,0.82708716,0.6972035,0.84860176
12500,0.7202165,0.86010826,0.6754905,0.83774525,0.6335938,0.8167969,0.5587253,0.7793627,0.6946935,0.8473468,0.7031125,0.85155624,0.6737531,0.8368765,0.6662438,0.8331219,0.66542697,0.8327135,0.67684865,0.8384243
12501,0.56473684,0.7823684,0.56457686,0.78228843,0.5533324,0.77666616,0.5126107,0.75630534,0.5305054,0.7652527,0.4718569,0.7359284,0.51060396,0.75530195,0.4856359,0.74281794,0.522961,0.7614805,0.49815696,0.7490785
12502,0.6463289,0.82316446,0.66285247,0.83142626,0.5990895,0.79954475,0.56450325,0.7822516,0.6496486,0.82482433,0.5895605,0.79478025,0.6145736,0.8072868,0.650259,0.8251295,0.58607155,0.79303575,0.5834456,0.7917228
12503,0.6073916,0.8036958,0.57053643,0.7852682,0.59964716,0.7998236,0.53133297,0.7656665,0.5530665,0.77653325,0.63064986,0.8153249,0.5212794,0.76063967,0.60518646,0.80259323,0.61302155,0.8065108,0.56665784,0.7833289
12504,0.7784414,0.8892207,0.76783514,0.88391757,0.7358587,0.86792934,0.71628433,0.85814214,0.7500496,0.8750248,0.7097277,0.8548639,0.682805,0.84140253,0.7771113,0.88855565,0.7043299,0.852165,0.68576515,0.8428826
12505,0.67696345,0.8384817,0.60074484,0.8003724,0.63980067,0.81990033,0.5366465,0.76832324,0.6187137,0.8093568,0.6927687,0.84638435,0.56192535,0.7809627,0.6421458,0.82107294,0.6490675,0.82453376,0.63596976,0.8179849
12506,0.74968433,0.87484217,0.7276931,0.86384654,0.68190867,0.8409543,0.6251638,0.8125819,0.7347363,0.86736816,0.7391526,0.86957633,0.70715964,0.8535798,0.72468585,0.86234295,0.68537354,0.8426868,0.74222195,0.871111
12507,0.63798213,0.81899107,0.669191,0.8345955,0.6753973,0.83769864,0.5776882,0.7888441,0.6379661,0.8189831,0.63290274,0.8164514,0.64964247,0.82482123,0.6557488,0.8278744,0.66535896,0.8326795,0.66465074,0.83232534
12508,0.74142504,0.8707125,0.6524681,0.82623404,0.64681673,0.82340837,0.5594169,0.77970845,0.7011241,0.85056204,0.7298088,0.8649044,0.6370309,0.8185154,0.68384534,0.84192264,0.6281249,0.8140625,0.671704,0.835852
12509,0.67672527,0.83836263,0.67005414,0.8350271,0.68788695,0.8439435,0.5894145,0.79470724,0.6149367,0.80746835,0.66727465,0.83363736,0.5775713,0.78878564,0.6348983,0.81744915,0.6277597,0.81387985,0.62680376,0.8134019
12510,0.6970224,0.8485112,0.6655827,0.8327913,0.64941883,0.8247094,0.6330087,0.81650436,0.6639727,0.8319863,0.71794075,0.8589704,0.6685831,0.8342916,0.68882656,0.8444133,0.6971566,0.84857833,0.71871775,0.8593589
12511,0.69712067,0.84856033,0.687483,0.84374154,0.6443366,0.8221683,0.6005069,0.80025345,0.65569055,0.8278453,0.71967375,0.8598369,0.64554393,0.82277197,0.68431795,0.842159,0.7021923,0.85109615,0.6891879,0.84459394
12512,0.6074698,0.8037349,0.60413516,0.8020676,0.52432334,0.7621617,0.5412954,0.7706477,0.59535134,0.79767567,0.555166,0.777583,0.5693702,0.78468513,0.5936116,0.7968058,0.636137,0.8180685,0.5698856,0.7849428
12513,0.70028394,0.850142,0.6177721,0.80888605,0.6534191,0.8267095,0.5834286,0.7917143,0.6206886,0.81034434,0.67293155,0.8364658,0.5793557,0.78967786,0.6429647,0.82148236,0.6252868,0.8126434,0.63871497,0.8193575
12514,0.7603828,0.8801914,0.72205913,0.86102957,0.72119343,0.8605967,0.6334193,0.81670964,0.7588365,0.87941825,0.76278687,0.88139343,0.6667712,0.8333856,0.77439815,0.88719904,0.6846148,0.8423074,0.7172749,0.85863745
12515,0.72705936,0.8635297,0.68466103,0.8423305,0.65388364,0.82694185,0.63245267,0.81622636,0.67969835,0.8398492,0.6963661,0.84818304,0.6529281,0.82646406,0.72448766,0.86224383,0.7023149,0.8511574,0.6837438,0.84187186
12516,0.78527224,0.8926361,0.70935094,0.8546755,0.74346006,0.87173,0.668069,0.8340345,0.72728527,0.86364263,0.7042198,0.8521099,0.66961944,0.8348097,0.7402682,0.8701341,0.6863754,0.8431877,0.7179517,0.8589759
12518,0.6704728,0.83523643,0.7282865,0.86414325,0.6967649,0.8483825,0.6374825,0.81874126,0.7275314,0.8637657,0.6840878,0.8420439,0.71799576,0.8589979,0.7491199,0.87455994,0.7116178,0.8558089,0.70082694,0.85041344
12519,0.6814474,0.8407237,0.644519,0.8222595,0.607131,0.8035655,0.5402932,0.7701466,0.62234604,0.811173,0.61832005,0.80916,0.57362485,0.7868124,0.62897134,0.81448567,0.5916112,0.7958056,0.6027639,0.80138195
12520,0.7493408,0.8746704,0.67047584,0.8352379,0.6447941,0.82239705,0.5831257,0.79156286,0.6776445,0.83882225,0.72167885,0.8608394,0.59535813,0.79767907,0.66463256,0.8323163,0.63252103,0.8162605,0.674474,0.837237
12521,0.7628921,0.88144606,0.700052,0.850026,0.70924175,0.8546209,0.60631835,0.8031592,0.71150094,0.85575044,0.72043157,0.8602158,0.62368715,0.8118436,0.70829326,0.8541466,0.62703454,0.8135173,0.6944845,0.84724224
12523,0.6838361,0.84191805,0.6687516,0.8343758,0.66836524,0.8341826,0.61567533,0.80783767,0.6258888,0.8129444,0.6953841,0.847692,0.6270647,0.81353235,0.67767787,0.83883893,0.67999375,0.8399969,0.70446384,0.8522319
12525,0.82701266,0.9135063,0.7210779,0.86053896,0.7527622,0.8763811,0.6415287,0.82076436,0.8150184,0.9075092,0.83114505,0.9155725,0.7560245,0.87801224,0.8000616,0.9000308,0.7550404,0.8775202,0.7977311,0.8988656
12526,0.7365018,0.8682509,0.6555801,0.82779,0.67331874,0.8366594,0.6008852,0.8004426,0.6705856,0.8352928,0.72555053,0.86277527,0.620618,0.810309,0.6907368,0.8453684,0.6816403,0.8408202,0.68583035,0.8429152
12527,0.76680756,0.8834038,0.6837355,0.84186774,0.6769074,0.8384537,0.61302674,0.80651337,0.7243731,0.86218655,0.78040147,0.89020073,0.6789335,0.83946675,0.7532475,0.87662375,0.7099522,0.85497606,0.7194041,0.85970205
12528,0.65678155,0.8283908,0.63803244,0.8190162,0.665913,0.8329565,0.5674154,0.78370774,0.6114879,0.80574393,0.7023363,0.85116816,0.58833885,0.7941694,0.6877396,0.8438698,0.69785446,0.84892726,0.6463068,0.8231534
12529,0.75561357,0.8778068,0.6542648,0.8271324,0.67425495,0.83712745,0.5650573,0.78252864,0.6967237,0.84836185,0.7351818,0.8675909,0.61258537,0.80629265,0.69984746,0.84992373,0.58786786,0.7939339,0.6441367,0.82206833
12530,0.59646684,0.7982334,0.5600081,0.780004,0.55136335,0.7756817,0.5203778,0.76018894,0.5022063,0.75110316,0.5021609,0.75108045,0.4541573,0.7270787,0.50764453,0.75382227,0.49963397,0.749817,0.5092366,0.7546183
12531,0.6249338,0.81246686,0.6119621,0.80598104,0.5994332,0.7997166,0.527457,0.7637285,0.5942501,0.79712504,0.6637588,0.8318794,0.609015,0.8045075,0.6088532,0.8044266,0.6107763,0.80538815,0.6403822,0.8201911
12532,0.7690475,0.88452375,0.65403223,0.8270161,0.6641946,0.8320973,0.58424616,0.7921231,0.70489156,0.8524458,0.7306684,0.8653342,0.637921,0.8189605,0.681533,0.8407665,0.6373248,0.8186624,0.6901362,0.8450681
12533,0.7003324,0.8501662,0.6544977,0.8272488,0.63805073,0.8190254,0.5661428,0.7830714,0.6682605,0.8341303,0.7153789,0.85768944,0.64655423,0.8232771,0.6899713,0.84498566,0.65649486,0.8282474,0.6880567,0.84402835
12565,0.76786774,0.8839339,0.66981876,0.8349094,0.6671885,0.83359426,0.60648805,0.803244,0.7217293,0.86086464,0.80319226,0.9015961,0.673925,0.83696246,0.7346319,0.86731595,0.70413405,0.852067,0.74559677,0.8727984
12656,0.7413913,0.87069565,0.71852124,0.8592606,0.642514,0.821257,0.5986841,0.79934204,0.72273946,0.8613697,0.7369886,0.8684943,0.6963736,0.8481868,0.7500347,0.87501734,0.6550986,0.82754934,0.7139778,0.8569889
12674,0.7477114,0.8738557,0.66337657,0.8316883,0.6950788,0.8475394,0.5870678,0.7935339,0.6941074,0.8470537,0.77509195,0.88754594,0.629663,0.8148315,0.7110239,0.85551196,0.68111134,0.84055567,0.71210027,0.85605013
12687,0.6359037,0.81795186,0.6588694,0.8294347,0.5915626,0.7957813,0.56384754,0.7819238,0.6440315,0.82201576,0.7144785,0.85723925,0.68850946,0.84425473,0.7151716,0.8575858,0.7005601,0.85028005,0.7167417,0.85837084
12736,0.791964,0.895982,0.7005534,0.8502767,0.61209065,0.8060453,0.67000127,0.83500063,0.73434675,0.8671734,0.7006377,0.85031885,0.6959902,0.8479951,0.70703936,0.8535197,0.69636136,0.84818065,0.7018495,0.85092473
13078,0.70331824,0.8516591,0.6401429,0.82007146,0.63682365,0.8184118,0.6061139,0.80305696,0.66402507,0.83201253,0.6991855,0.84959275,0.62813914,0.81406957,0.68298995,0.841495,0.6300165,0.8150083,0.65024966,0.82512486
13080,0.7483694,0.8741847,0.70803666,0.85401833,0.6847315,0.84236574,0.5864976,0.7932488,0.72747827,0.86373913,0.7373256,0.86866283,0.64530265,0.8226513,0.7382812,0.8691406,0.6779938,0.8389969,0.6915356,0.8457678
13146,0.68598235,0.8429912,0.7216998,0.86084986,0.58613527,0.79306763,0.6515596,0.8257798,0.66574955,0.8328748,0.66041136,0.8302057,0.67609084,0.8380454,0.6892888,0.8446444,0.74200517,0.87100255,0.70710355,0.85355175
13147,0.76413083,0.8820654,0.67923963,0.8396198,0.65722907,0.82861453,0.63790065,0.8189503,0.70819616,0.8540981,0.6819633,0.84098166,0.64263606,0.82131803,0.68056035,0.8402802,0.67299753,0.83649874,0.6832228,0.8416114
13148,0.66734964,0.8336748,0.5850071,0.79250354,0.6107869,0.80539346,0.50640684,0.7532034,0.6660007,0.83300036,0.6227758,0.8113879,0.53556216,0.7677811,0.6354502,0.81772506,0.50681883,0.7534094,0.5338321,0.76691604
13149,0.6576811,0.82884055,0.60606086,0.80303043,0.5191618,0.7595809,0.5010234,0.7505117,0.6271777,0.81358886,0.56290513,0.78145254,0.5114591,0.75572956,0.5499116,0.7749558,0.5365145,0.76825726,0.553687,0.7768435
13150,0.74660724,0.87330365,0.68321085,0.8416054,0.7156086,0.8578043,0.6421803,0.82109016,0.7187706,0.8593853,0.7153574,0.8576787,0.6409477,0.82047385,0.728781,0.8643905,0.6569545,0.82847726,0.70767826,0.85383916
13196,0.73308873,0.86654437,0.71698695,0.85849345,0.6303022,0.8151511,0.6096464,0.80482316,0.661299,0.8306495,0.6263069,0.81315345,0.60049236,0.8002462,0.6451001,0.82255006,0.6335754,0.8167877,0.6139153,0.80695766
13382,0.674626,0.837313,0.65935695,0.8296785,0.65654933,0.82827467,0.5846431,0.79232156,0.649423,0.8247115,0.68650925,0.8432546,0.64553386,0.8227669,0.645984,0.82299197,0.6455003,0.82275015,0.68459505,0.84229755
13461,0.7051934,0.8525967,0.6413541,0.82067704,0.63321126,0.8166056,0.58428603,0.792143,0.63825727,0.81912863,0.6645511,0.8322755,0.59209555,0.7960478,0.63526803,0.817634,0.60330564,0.8016528,0.6264635,0.8132317
13475,0.77702045,0.8885102,0.71387947,0.85693973,0.69589055,0.8479453,0.6065301,0.80326504,0.7384347,0.86921734,0.76401305,0.8820065,0.69862634,0.84931314,0.7456142,0.8728071,0.69932866,0.84966433,0.7378937,0.86894685
13477,0.6971111,0.84855556,0.59733987,0.79866993,0.6350283,0.8175142,0.5590092,0.7795046,0.63573,0.817865,0.6465919,0.82329595,0.5906574,0.79532874,0.6327485,0.81637424,0.5368186,0.7684093,0.6139785,0.80698925
13537,0.7616919,0.88084596,0.6928487,0.84642434,0.7008511,0.85042554,0.6453718,0.8226859,0.69337106,0.8466855,0.7048451,0.85242254,0.6307007,0.81535035,0.69651604,0.848258,0.6454524,0.8227262,0.6839893,0.84199464
