,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
2659,0.65808123,0.82904065,0.6615306,0.8307653,0.6152438,0.8076219,0.5876136,0.7938068,0.63240993,0.81620497,0.6463011,0.8231505,0.64772284,0.8238614,0.65083694,0.8254185,0.6785114,0.8392557,0.67564124,0.83782065
2660,0.66598314,0.8329916,0.65700805,0.828504,0.62493265,0.8124663,0.59345496,0.7967275,0.6381849,0.81909245,0.63151693,0.81575847,0.65652573,0.82826287,0.65326107,0.82663053,0.6458714,0.8229357,0.6562059,0.82810295
2741,0.71653455,0.8582673,0.6122236,0.8061118,0.5982616,0.7991308,0.6442035,0.8221017,0.6202616,0.81013083,0.5824181,0.79120904,0.5349755,0.76748776,0.58391386,0.7919569,0.5995555,0.79977775,0.577934,0.788967
2766,0.70819664,0.8540983,0.7747377,0.88736886,0.7007388,0.8503694,0.6338769,0.81693846,0.6833006,0.8416503,0.66976637,0.8348832,0.62188125,0.8109406,0.7434921,0.87174606,0.6921717,0.84608585,0.6638705,0.8319353
2793,0.68505096,0.8425255,0.7210508,0.86052537,0.61480874,0.8074044,0.6059439,0.80297196,0.65835345,0.8291767,0.665378,0.832689,0.66830635,0.8341532,0.7200676,0.8600338,0.6663454,0.8331727,0.68514514,0.84257257
2810,0.6787499,0.83937496,0.66895115,0.8344756,0.6487402,0.8243701,0.57977366,0.78988683,0.57615,0.788075,0.5725235,0.78626174,0.47731403,0.738657,0.6497928,0.8248964,0.56770945,0.7838547,0.5213374,0.7606687
2824,0.72308505,0.8615425,0.7690791,0.88453954,0.7005288,0.85026443,0.67603135,0.8380157,0.7420515,0.87102574,0.66866827,0.83433414,0.671328,0.83566403,0.7650212,0.8825106,0.73099136,0.8654957,0.6916282,0.8458141
3002,0.73243093,0.86621547,0.6995896,0.8497948,0.69428146,0.8471407,0.64312446,0.82156223,0.68863356,0.8443168,0.667325,0.8336625,0.67068475,0.8353424,0.67695624,0.8384781,0.6637965,0.8318982,0.6748489,0.83742446
3021,0.67434955,0.8371748,0.6948769,0.84743845,0.60911787,0.80455893,0.5961877,0.79809386,0.62911326,0.8145566,0.5589913,0.77949566,0.5658083,0.78290415,0.6300452,0.8150226,0.6013416,0.8006708,0.56652355,0.7832618
3093,0.72208333,0.86104167,0.71433413,0.85716707,0.6507834,0.8253917,0.65089804,0.825449,0.71743745,0.85871875,0.7190487,0.85952437,0.69125366,0.84562683,0.72126365,0.8606318,0.6766433,0.8383217,0.7075158,0.85375786
3105,0.7834183,0.89170915,0.7520137,0.87600684,0.693148,0.846574,0.6748052,0.8374026,0.7450086,0.8725043,0.7213556,0.86067784,0.70002115,0.8500106,0.72800004,0.864,0.7055118,0.8527559,0.7238349,0.86191744
3113,0.6304773,0.81523865,0.572859,0.7864295,0.5752431,0.78762156,0.5330034,0.76650167,0.5693666,0.7846833,0.65734434,0.8286722,0.57018197,0.785091,0.6134789,0.80673945,0.6062915,0.80314577,0.6197338,0.8098669
3118,0.60323644,0.8016182,0.6404159,0.82020795,0.57055354,0.7852768,0.5939426,0.7969713,0.5996628,0.7998314,0.5902277,0.79511386,0.59291804,0.796459,0.64440143,0.8222007,0.66534156,0.8326708,0.64637476,0.82318735
3120,0.6957943,0.8478972,0.6810415,0.84052074,0.65069735,0.8253487,0.6426572,0.82132864,0.65380657,0.8269033,0.6760578,0.8380289,0.63355255,0.8167763,0.6907169,0.8453585,0.68813956,0.8440698,0.69057864,0.84528935
3122,0.7891098,0.8945549,0.72716427,0.86358213,0.6870656,0.8435328,0.6178261,0.80891305,0.7401526,0.8700763,0.74825,0.874125,0.67334473,0.83667237,0.7413624,0.87068117,0.68710244,0.8435512,0.713261,0.8566305
3123,0.6916545,0.8458272,0.63785064,0.8189253,0.59951884,0.7997594,0.58058715,0.7902936,0.67261267,0.83630633,0.70870775,0.8543539,0.6644674,0.83223367,0.6961493,0.8480747,0.66084135,0.8304207,0.68062377,0.8403119
3133,0.7611946,0.8805973,0.6806334,0.8403167,0.6560874,0.8280437,0.62340444,0.81170225,0.68768764,0.8438438,0.755487,0.8777435,0.6675791,0.8337896,0.75495577,0.8774779,0.68189114,0.8409456,0.738837,0.8694185
3134,0.7746494,0.8873247,0.73369515,0.8668476,0.7265724,0.8632862,0.6468417,0.8234209,0.720214,0.860107,0.7156912,0.8578456,0.617436,0.80871797,0.7232058,0.8616029,0.66245806,0.83122903,0.6687085,0.8343543
3135,0.74162096,0.8708105,0.6839293,0.84196466,0.68749005,0.843745,0.5972204,0.7986102,0.69407177,0.8470359,0.68945813,0.84472907,0.60940444,0.8047022,0.6619532,0.8309766,0.6339359,0.81696796,0.6428987,0.82144934
3136,0.72869027,0.86434513,0.7348579,0.86742896,0.6780182,0.8390091,0.6247816,0.8123908,0.70543236,0.8527162,0.6912295,0.8456148,0.6560898,0.8280449,0.74451625,0.8722581,0.68622285,0.8431114,0.6778862,0.8389431
3137,0.7531739,0.8765869,0.6600342,0.8300171,0.661195,0.8305975,0.59242016,0.79621005,0.681508,0.84075403,0.7306553,0.86532766,0.6229895,0.8114947,0.6994969,0.8497485,0.6311585,0.81557924,0.6714751,0.8357376
3138,0.6406481,0.82032406,0.59815735,0.7990787,0.64665323,0.8233266,0.5845778,0.7922889,0.57873034,0.7893652,0.59747946,0.79873973,0.52642167,0.76321083,0.5923581,0.79617906,0.5683379,0.78416896,0.5584862,0.7792431
3139,0.68766284,0.8438314,0.61723155,0.8086158,0.6528294,0.8264147,0.57860184,0.7893009,0.6054955,0.8027477,0.66204816,0.83102405,0.5558653,0.77793264,0.6588011,0.82940054,0.6215795,0.81078976,0.6254741,0.81273705
3140,0.73676735,0.86838365,0.63107944,0.8155397,0.6153989,0.80769944,0.56869817,0.7843491,0.6572386,0.8286193,0.71998584,0.8599929,0.6368154,0.8184077,0.66644275,0.8332214,0.6252766,0.8126383,0.67961276,0.8398064
3141,0.62116593,0.810583,0.62348115,0.8117406,0.596632,0.798316,0.5356699,0.76783496,0.57334936,0.7866747,0.5789945,0.78949726,0.49826908,0.74913454,0.5890757,0.79453784,0.5782821,0.78914106,0.58286315,0.79143155
3142,0.7701651,0.88508254,0.67703915,0.8385196,0.7207719,0.86038595,0.6395758,0.81978786,0.69303524,0.8465176,0.73000896,0.8650045,0.6082585,0.80412924,0.7247623,0.86238116,0.6729278,0.8364639,0.68038046,0.84019023
3143,0.78291035,0.8914552,0.7079823,0.85399115,0.72808623,0.8640431,0.64899015,0.8244951,0.71988845,0.8599442,0.756552,0.878276,0.66793203,0.833966,0.73628163,0.8681408,0.69363743,0.8468187,0.7220603,0.86103016
3144,0.7232511,0.86162555,0.67086285,0.83543146,0.70930636,0.8546532,0.6068036,0.8034018,0.6781078,0.83905387,0.69582736,0.8479137,0.5871988,0.79359937,0.7183164,0.85915816,0.6419542,0.8209771,0.63385963,0.8169298
3145,0.63125193,0.81562597,0.60883063,0.80441535,0.555996,0.777998,0.55805814,0.7790291,0.6110643,0.80553216,0.62409604,0.812048,0.5968991,0.7984495,0.5922555,0.79612774,0.62908703,0.8145435,0.6121162,0.8060581
3146,0.6999534,0.84997666,0.5948076,0.7974038,0.6224801,0.8112401,0.55357057,0.77678525,0.65050304,0.8252515,0.72727084,0.8636354,0.6012695,0.80063474,0.65464145,0.8273207,0.60899895,0.8044995,0.6544799,0.82724
3147,0.7198329,0.85991645,0.68009067,0.84004533,0.646655,0.82332754,0.64657325,0.82328665,0.67884266,0.83942133,0.7006297,0.85031486,0.65731573,0.82865787,0.72756016,0.8637801,0.68220985,0.8411049,0.6778146,0.8389073
3148,0.73848355,0.8692418,0.6533178,0.8266589,0.6674792,0.83373964,0.59612894,0.7980645,0.7086818,0.8543409,0.7328884,0.86644423,0.6762967,0.83814836,0.7225086,0.86125433,0.6677892,0.8338946,0.71691346,0.85845673
3149,0.74274254,0.87137127,0.6493679,0.82468396,0.6410688,0.8205344,0.59165716,0.7958286,0.6637475,0.8318738,0.6927276,0.8463638,0.6034298,0.8017149,0.6691048,0.8345524,0.6161072,0.8080536,0.6559426,0.82797134
3150,0.74840987,0.87420493,0.63485664,0.81742835,0.66635996,0.83317995,0.58768094,0.79384047,0.6670163,0.83350813,0.7334107,0.86670536,0.5823351,0.79116756,0.7082912,0.8541456,0.63825715,0.8191286,0.6745063,0.83725315
3153,0.717533,0.8587665,0.6623556,0.83117783,0.6452566,0.82262826,0.6042386,0.8021193,0.7059238,0.8529619,0.71774745,0.8588737,0.69954646,0.8497732,0.70024323,0.8501216,0.6711299,0.835565,0.70145524,0.8507276
3155,0.66198516,0.8309926,0.58641887,0.79320943,0.56802124,0.78401065,0.49310333,0.74655163,0.5929117,0.79645586,0.59186494,0.7959325,0.5002596,0.7501298,0.5736883,0.78684413,0.5028056,0.7514028,0.53264296,0.7663215
3156,0.7771305,0.88856524,0.67307645,0.8365382,0.7443099,0.87215495,0.6238773,0.81193864,0.70140606,0.850703,0.69177186,0.84588593,0.5753498,0.7876749,0.6978836,0.8489418,0.6189736,0.8094868,0.664379,0.8321895
3157,0.7306604,0.8653302,0.6937717,0.84688586,0.7026221,0.8513111,0.6422585,0.82112926,0.7002784,0.8501392,0.71649027,0.85824513,0.67085326,0.8354266,0.7154845,0.85774225,0.67919266,0.83959633,0.70010185,0.8500509
3158,0.733433,0.8667165,0.6730285,0.83651423,0.636939,0.8184695,0.5932845,0.79664224,0.6774785,0.8387393,0.69217503,0.8460875,0.63982373,0.81991184,0.6765821,0.83829105,0.61923075,0.8096154,0.64202726,0.8210136
3159,0.7270572,0.8635286,0.60791063,0.8039553,0.633331,0.81666553,0.50127095,0.7506355,0.6720059,0.83600295,0.76633036,0.8831652,0.62848246,0.81424123,0.67660177,0.8383009,0.5930129,0.79650646,0.68133956,0.84066975
3160,0.72707045,0.8635352,0.67902076,0.8395104,0.6499182,0.8249591,0.60295904,0.8014795,0.68771946,0.84385973,0.7145414,0.8572707,0.6786624,0.8393312,0.71353275,0.85676634,0.6938634,0.8469317,0.7059669,0.8529835
3161,0.7581202,0.8790601,0.70755315,0.8537766,0.69335663,0.8466783,0.59498626,0.7974931,0.72728086,0.8636404,0.6812217,0.84061086,0.5937295,0.79686475,0.70017433,0.85008717,0.6142132,0.8071066,0.65139675,0.8256984
3162,0.6845592,0.8422796,0.6256293,0.81281465,0.60318255,0.8015913,0.6079322,0.8039661,0.6224867,0.81124336,0.645905,0.8229525,0.5832387,0.79161936,0.67877537,0.83938766,0.63752246,0.8187612,0.6395527,0.81977636
3186,0.7850757,0.89253783,0.70068276,0.8503414,0.6594107,0.82970536,0.6126277,0.8063139,0.7600577,0.88002884,0.75943935,0.8797197,0.68754935,0.8437747,0.7185689,0.85928446,0.66637874,0.83318937,0.7409451,0.87047255
3225,0.7467292,0.87336457,0.7366686,0.8683343,0.6925325,0.84626627,0.6422,0.8211,0.6922934,0.8461467,0.6894194,0.8447097,0.6276039,0.81380194,0.7121551,0.85607755,0.6625272,0.8312636,0.66080236,0.8304012
3315,0.70743585,0.8537179,0.6489264,0.8244632,0.6468221,0.82341105,0.572265,0.7861325,0.66310227,0.83155113,0.7367199,0.8683599,0.6410122,0.8205061,0.6968829,0.8484415,0.6576762,0.8288381,0.68010414,0.84005207
3321,0.7150664,0.8575332,0.6752819,0.83764094,0.6634993,0.8317497,0.61658573,0.80829287,0.6943802,0.84719014,0.6784353,0.83921766,0.6233726,0.8116863,0.7070193,0.85350966,0.6198448,0.8099224,0.63135254,0.8156763
3332,0.6844828,0.8422414,0.6757591,0.83787954,0.7256883,0.8628441,0.61053205,0.805266,0.6457575,0.8228787,0.6442081,0.82210404,0.54718816,0.7735941,0.661355,0.8306775,0.6498915,0.82494575,0.6081069,0.8040534
5877,0.6372932,0.8186466,0.7009933,0.85049665,0.593094,0.796547,0.5859591,0.79297954,0.60275364,0.8013768,0.58176726,0.79088366,0.57191795,0.785959,0.6069378,0.80346894,0.64959,0.824795,0.6218189,0.81090945
5981,0.7860229,0.89301145,0.67610055,0.83805025,0.7466397,0.87331986,0.6474571,0.82372856,0.7155305,0.85776526,0.6916979,0.8458489,0.58639634,0.79319817,0.69595647,0.84797823,0.63291204,0.816456,0.63534033,0.81767017
6043,0.7288188,0.8644094,0.6444619,0.82223094,0.60300094,0.80150044,0.57211256,0.7860563,0.66682935,0.8334147,0.7218725,0.8609363,0.64813423,0.8240671,0.65197504,0.8259875,0.67842674,0.8392134,0.6764875,0.8382437
6078,0.69882625,0.84941316,0.6342758,0.8171379,0.63409126,0.8170456,0.5806588,0.7903294,0.66641676,0.8332084,0.62679106,0.8133955,0.5468245,0.7734122,0.627185,0.8135925,0.6177027,0.80885136,0.5983894,0.7991947
6081,0.77466,0.88733,0.675346,0.837673,0.68386126,0.8419306,0.6546346,0.8273173,0.716445,0.8582225,0.7853368,0.89266837,0.70231545,0.8511577,0.7251696,0.8625848,0.73271036,0.8663552,0.7618264,0.8809132
6082,0.72802216,0.86401105,0.6306536,0.8153268,0.6093838,0.8046919,0.5954863,0.79774314,0.69020706,0.8451035,0.75926554,0.8796328,0.7002939,0.85014695,0.6904676,0.8452338,0.71499765,0.8574988,0.7198801,0.85994005
6090,0.70456105,0.8522805,0.63481843,0.8174092,0.6544639,0.82723194,0.6495136,0.8247568,0.6130152,0.8065076,0.62832564,0.81416285,0.59750783,0.7987539,0.6604007,0.8302003,0.6260756,0.8130378,0.6179637,0.80898184
6127,0.7595835,0.87979174,0.8054738,0.9027369,0.78466237,0.8923312,0.6667194,0.8333597,0.7603523,0.8801762,0.74979734,0.8748987,0.6702744,0.8351372,0.79458946,0.89729476,0.68034947,0.84017473,0.7186753,0.8593377
6211,0.7243992,0.8621996,0.6774293,0.83871466,0.6727691,0.83638453,0.55866694,0.7793335,0.66493714,0.83246857,0.7138211,0.8569106,0.64430237,0.8221512,0.67142427,0.83571213,0.6682849,0.83414245,0.6858223,0.8429111
6213,0.7100843,0.85504216,0.5958209,0.79791045,0.56307244,0.7815362,0.55932236,0.7796612,0.64454454,0.8222723,0.6983298,0.8491649,0.61247754,0.8062388,0.639651,0.81982553,0.65985703,0.8299285,0.6667562,0.8333781
6214,0.6497977,0.82489884,0.58356535,0.7917827,0.58253336,0.7912667,0.5241706,0.7620853,0.5722202,0.7861101,0.59490085,0.7974504,0.5301423,0.76507115,0.57784474,0.78892237,0.57324827,0.78662413,0.5479133,0.77395666
6231,0.67726123,0.8386306,0.62947,0.814735,0.5928125,0.79640627,0.56536806,0.782684,0.6086313,0.8043157,0.62402946,0.8120147,0.57371396,0.786857,0.6282864,0.8141432,0.6068611,0.80343056,0.5915736,0.7957868
6232,0.7735105,0.8867552,0.69070005,0.84535,0.7093159,0.85465795,0.65123206,0.825616,0.68780595,0.84390295,0.70685005,0.853425,0.62478316,0.8123916,0.705405,0.8527025,0.6594292,0.8297146,0.6910044,0.8455022
6233,0.74714786,0.8735739,0.71400225,0.8570011,0.7114407,0.85572034,0.6128988,0.8064494,0.71084154,0.85542077,0.6839202,0.8419601,0.58318603,0.791593,0.70665455,0.8533273,0.6563549,0.82817745,0.6253149,0.8126575
6239,0.56402576,0.7820129,0.5909202,0.7954601,0.5148867,0.7574433,0.5866634,0.79333174,0.53399956,0.7669998,0.5379307,0.76896536,0.560778,0.780389,0.5695038,0.7847519,0.6339558,0.81697786,0.588535,0.79426754
6240,0.72565424,0.8628271,0.62781024,0.8139051,0.63118154,0.81559074,0.56524336,0.7826217,0.66068137,0.8303407,0.70424473,0.85212237,0.61586386,0.8079319,0.63306534,0.8165327,0.64385724,0.8219286,0.65442264,0.8272113
6254,0.70578575,0.8528929,0.71584535,0.8579227,0.6115595,0.80577976,0.6145539,0.80727696,0.7055366,0.8527683,0.7133714,0.8566857,0.6881957,0.84409785,0.71721566,0.8586078,0.6736225,0.83681124,0.72310877,0.8615544
6255,0.6476084,0.8238042,0.60726607,0.80363303,0.6388266,0.8194133,0.5341739,0.767087,0.6092674,0.80463374,0.631219,0.8156095,0.60673416,0.8033671,0.60164464,0.8008223,0.61923885,0.8096194,0.6317564,0.8158782
6342,0.64284134,0.82142067,0.62770045,0.8138502,0.61040044,0.8052002,0.51882386,0.75941193,0.6256486,0.8128243,0.64464915,0.8223246,0.6084229,0.80421144,0.639459,0.8197295,0.5758386,0.7879193,0.5972981,0.7986491
7630,0.6255225,0.81276125,0.70214736,0.8510737,0.52907264,0.7645363,0.60961425,0.8048071,0.62234604,0.811173,0.6210345,0.81051725,0.6347426,0.8173713,0.6737628,0.8368814,0.6806333,0.84031665,0.70009226,0.85004616
7654,0.613404,0.806702,0.5825914,0.7912957,0.5497272,0.7748636,0.49176475,0.7458824,0.561031,0.7805155,0.5966221,0.79831105,0.5243039,0.76215196,0.5409538,0.77047694,0.5496421,0.77482104,0.5491984,0.7745992
8890,0.5820629,0.7910315,0.60506845,0.8025342,0.57949245,0.7897462,0.63370776,0.8168539,0.57743824,0.7887191,0.5872393,0.79361963,0.5783236,0.7891618,0.64834094,0.8241705,0.6614785,0.83073926,0.63849264,0.8192463
8916,0.60841084,0.8042054,0.612182,0.806091,0.60517716,0.8025886,0.5379536,0.7689768,0.5580151,0.77900755,0.51066685,0.7553334,0.49013767,0.74506885,0.5534459,0.7767229,0.55233705,0.7761685,0.50539047,0.7526952
9028,0.6433004,0.8216502,0.61499566,0.80749786,0.593264,0.796632,0.5769601,0.78848004,0.56006217,0.7800311,0.61380273,0.80690134,0.5753038,0.7876519,0.6314738,0.8157369,0.5851626,0.7925813,0.61784875,0.8089244
9066,0.6870237,0.8435118,0.61518776,0.8075939,0.5737691,0.78688455,0.54189885,0.7709494,0.62068754,0.81034374,0.61118436,0.8055922,0.5321003,0.76605016,0.6038477,0.8019239,0.59674966,0.79837483,0.5658194,0.7829097
9445,0.6775043,0.83875215,0.6887464,0.8443732,0.62096834,0.8104842,0.63365865,0.8168293,0.64313483,0.8215674,0.6613538,0.8306769,0.6330361,0.81651807,0.6853334,0.8426667,0.7098131,0.85490656,0.69110364,0.84555185
9542,0.73218334,0.86609167,0.71900845,0.8595042,0.6392305,0.81961524,0.6755816,0.8377908,0.69785345,0.8489267,0.6567888,0.8283944,0.5913846,0.7956923,0.692248,0.846124,0.6763545,0.83817726,0.63642716,0.8182136
9546,0.72947085,0.8647354,0.65800977,0.8290049,0.62162757,0.8108138,0.61380684,0.8069034,0.67274296,0.8363715,0.6819607,0.84098035,0.6128211,0.80641055,0.68599457,0.8429973,0.63742423,0.8187121,0.65623236,0.8281162
9547,0.5991833,0.79959166,0.58648765,0.7932438,0.5588778,0.7794389,0.5643548,0.7821774,0.53112626,0.76556313,0.5181399,0.7590699,0.51451135,0.7572557,0.54884064,0.7744203,0.5798634,0.7899317,0.531675,0.7658375
9583,0.6442137,0.82210684,0.62559634,0.81279814,0.60280657,0.8014033,0.6078768,0.8039384,0.58814347,0.79407173,0.5769527,0.78847635,0.5525619,0.77628094,0.6119219,0.80596095,0.62594223,0.8129711,0.5740516,0.7870258
9587,0.6587455,0.82937276,0.65589345,0.8279467,0.627735,0.8138675,0.5523127,0.7761563,0.60246384,0.8012319,0.65971243,0.8298562,0.59182477,0.7959124,0.63410366,0.8170518,0.6308832,0.8154416,0.63939226,0.8196961
12037,0.672039,0.8360195,0.71905875,0.8595294,0.6482639,0.82413197,0.63257515,0.8162876,0.6540047,0.82700235,0.67758715,0.8387936,0.6748187,0.8374094,0.72071964,0.8603598,0.716354,0.858177,0.7240758,0.8620379
12116,0.6559778,0.82798886,0.61820316,0.8091016,0.6395862,0.8197931,0.5680136,0.78400683,0.61159384,0.8057969,0.68396133,0.8419807,0.62221706,0.8111085,0.6626381,0.8313191,0.6438762,0.8219381,0.6821716,0.8410858
12122,0.7320076,0.8660038,0.643813,0.8219065,0.66073227,0.83036613,0.57952106,0.78976053,0.6383601,0.81918,0.6922722,0.8461361,0.57696533,0.78848267,0.6638988,0.8319494,0.6427797,0.82138985,0.64630526,0.82315266
12124,0.6731889,0.83659446,0.6061989,0.80309945,0.6200346,0.8100173,0.5605838,0.7802919,0.6039598,0.8019799,0.7128895,0.8564447,0.62334466,0.81167233,0.64585644,0.8229282,0.6444879,0.8222439,0.6853878,0.8426939
12141,0.7175077,0.85875386,0.61041987,0.80520993,0.6097493,0.80487466,0.5445386,0.7722693,0.6589595,0.82947975,0.74224067,0.87112033,0.66386926,0.83193463,0.6611122,0.8305561,0.67490745,0.8374537,0.70571536,0.8528577
12143,0.70030504,0.8501525,0.6930764,0.8465382,0.6876559,0.84382796,0.5862472,0.7931236,0.66480565,0.8324028,0.7222781,0.86113906,0.6253003,0.81265014,0.6920103,0.84600514,0.68109554,0.8405478,0.70113564,0.8505678
12149,0.70546544,0.8527327,0.7008559,0.850428,0.69493234,0.8474662,0.5907428,0.7953714,0.68102,0.84051,0.6971709,0.8485855,0.6640423,0.8320211,0.6959053,0.84795266,0.65994084,0.8299704,0.68692434,0.84346217
12161,0.513123,0.7565615,0.47099125,0.7354956,0.4871712,0.7435856,0.48709404,0.743547,0.4813466,0.7406733,0.5073608,0.7536804,0.465648,0.73282397,0.51345235,0.75672615,0.54178804,0.77089405,0.5061681,0.75308406
12252,0.5928873,0.79644364,0.6241486,0.8120743,0.5430263,0.77151316,0.58946115,0.79473054,0.5872867,0.79364336,0.5752084,0.7876042,0.5547155,0.77735776,0.63988054,0.81994027,0.63380754,0.81690377,0.6280128,0.8140064
12408,0.6113621,0.80568105,0.6441342,0.82206714,0.5604234,0.7802117,0.58465385,0.7923269,0.6016894,0.80084467,0.616035,0.8080175,0.61338794,0.806694,0.6392987,0.81964934,0.6294464,0.8147232,0.6387831,0.81939155
12409,0.61683464,0.8084173,0.59437466,0.7971873,0.5377884,0.7688942,0.53844124,0.7692206,0.5584985,0.77924925,0.6009115,0.80045575,0.5827179,0.79135895,0.6140721,0.80703604,0.5869649,0.7934824,0.61409646,0.8070482
12410,0.7172467,0.8586234,0.72477865,0.8623893,0.7207681,0.86038405,0.6005628,0.8002814,0.67683667,0.83841836,0.6688316,0.8344158,0.6365274,0.8182637,0.70180213,0.85090107,0.66464794,0.83232397,0.6366276,0.81831384
12418,0.70936286,0.85468143,0.654212,0.827106,0.6668374,0.8334187,0.57959807,0.78979903,0.67429256,0.8371463,0.73693234,0.86846614,0.6640769,0.83203846,0.71097827,0.85548913,0.68349016,0.8417451,0.7114961,0.85574806
12422,0.6837208,0.8418604,0.6529646,0.8264823,0.64578545,0.8228927,0.60034335,0.8001717,0.6542932,0.8271466,0.6606599,0.83032995,0.6164596,0.8082298,0.65118873,0.82559437,0.645982,0.822991,0.6446085,0.82230425
12435,0.54392457,0.7719623,0.5048332,0.7524166,0.51542944,0.75771475,0.50509655,0.7525483,0.49061388,0.74530697,0.50538987,0.75269496,0.50253004,0.75126505,0.49904448,0.7495222,0.5145081,0.75725406,0.50120753,0.7506038
12436,0.6461951,0.8230976,0.61945695,0.8097285,0.59994876,0.7999744,0.58412397,0.792062,0.61055803,0.805279,0.6205652,0.8102826,0.5901784,0.7950892,0.6462951,0.82314754,0.63130116,0.8156506,0.60311705,0.8015585
12437,0.6190139,0.80950695,0.6060692,0.8030346,0.6131122,0.8065561,0.5611737,0.78058684,0.58594286,0.79297143,0.6260761,0.81303805,0.61746216,0.8087311,0.65597,0.827985,0.65131027,0.8256551,0.66527516,0.83263755
12447,0.7377013,0.86885065,0.74034303,0.87017155,0.6904496,0.8452248,0.6830864,0.8415432,0.70264614,0.85132307,0.7062018,0.8531009,0.6425866,0.8212933,0.70910823,0.8545541,0.70528924,0.8526446,0.6832739,0.84163696
12448,0.7787323,0.88936615,0.7224529,0.86122644,0.7344233,0.86721164,0.67947465,0.8397373,0.752327,0.8761635,0.78902054,0.89451027,0.684553,0.8422765,0.76932704,0.8846635,0.7253051,0.86265254,0.7360871,0.86804354
12449,0.7125491,0.85627455,0.61996555,0.8099828,0.6465658,0.8232829,0.58163,0.790815,0.6421592,0.8210796,0.71816635,0.8590832,0.5838375,0.79191875,0.6633889,0.8316945,0.6533504,0.8266752,0.6433244,0.8216622
12450,0.6906526,0.8453263,0.62318325,0.8115916,0.62270975,0.8113549,0.55513495,0.7775675,0.6404668,0.8202334,0.69502985,0.8475149,0.62259877,0.8112994,0.654511,0.8272555,0.6304513,0.81522566,0.66037714,0.8301886
12451,0.68224084,0.8411204,0.6221886,0.8110943,0.6414441,0.82072204,0.48637003,0.74318504,0.65351033,0.82675517,0.6621264,0.8310632,0.52495396,0.762477,0.60626644,0.80313325,0.57009816,0.7850491,0.59439754,0.7971988
12452,0.74600744,0.8730037,0.6797577,0.83987886,0.6923258,0.8461629,0.6155046,0.8077523,0.70279026,0.85139513,0.7211579,0.86057895,0.6296458,0.8148229,0.7016908,0.8508454,0.67812425,0.8390621,0.69145143,0.8457257
