,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_apple_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_samsara_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_yelp_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_match_pm_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_i2c_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_adobe_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_amazon_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_rowan_ux_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Raw_Score,Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_Modelclaude-haiku-4-5_google_ux_Score
98393,0.5611333,0.7805667,0.58133435,0.7906672,0.494376,0.747188,0.56188524,0.7809426,0.5814415,0.79072076,0.660454,0.830227,0.6375847,0.81879234,0.6692589,0.8346294,0.69622076,0.8481104,0.7028743,0.85143715
98394,0.5849261,0.79246306,0.56479824,0.7823991,0.50653845,0.7532692,0.5169183,0.75845915,0.62463593,0.81231797,0.73142874,0.8657144,0.69709873,0.84854937,0.6967646,0.8483823,0.7306347,0.86531734,0.7551708,0.8775854
98395,0.70210505,0.8510525,0.64965343,0.8248267,0.6225727,0.81128633,0.59112227,0.79556113,0.74013543,0.8700677,0.8642169,0.93210846,0.74307597,0.871538,0.81431913,0.90715957,0.7585488,0.87927437,0.80874467,0.90437233
98396,0.5448443,0.7724222,0.5480395,0.7740197,0.48609614,0.7430481,0.5753404,0.7876702,0.5590755,0.77953774,0.644927,0.8224635,0.6204927,0.81024635,0.6511076,0.8255538,0.68383694,0.84191847,0.68678975,0.8433949
98397,0.5709995,0.78549975,0.58298373,0.79149187,0.5174964,0.7587482,0.5543937,0.7771969,0.60881364,0.8044068,0.6885952,0.8442976,0.66309375,0.8315469,0.69029766,0.8451488,0.7132317,0.85661584,0.7503034,0.8751517
98398,0.7220762,0.8610381,0.6627943,0.8313972,0.6292981,0.81464905,0.5849581,0.79247904,0.75832427,0.87916213,0.8412545,0.92062724,0.7493535,0.87467676,0.80708086,0.90354043,0.7651534,0.8825767,0.8081341,0.90406704
98399,0.61982536,0.8099127,0.624753,0.8123765,0.54471326,0.7723566,0.5675845,0.78379226,0.6367914,0.81839573,0.6840155,0.84200776,0.687942,0.843971,0.6889976,0.8444988,0.6938745,0.84693724,0.6754359,0.83771795
98400,0.55422115,0.7771106,0.5547694,0.7773847,0.4864415,0.74322075,0.5682273,0.78411365,0.5425625,0.77128124,0.57061577,0.7853079,0.5742327,0.78711635,0.58680403,0.793402,0.67522025,0.8376101,0.6235343,0.81176716
98401,0.5801941,0.79009706,0.63606906,0.8180345,0.5377852,0.7688926,0.5758071,0.78790355,0.5698563,0.78492814,0.59396017,0.7969801,0.5963967,0.79819834,0.6766511,0.83832556,0.68952537,0.8447627,0.6454287,0.8227143
98402,0.77576613,0.88788307,0.7254431,0.86272156,0.6961809,0.8480904,0.6661147,0.83305734,0.7550297,0.87751484,0.8540707,0.92703533,0.75388414,0.87694204,0.8383235,0.91916174,0.782048,0.891024,0.8360425,0.91802126
1747,0.7095467,0.85477334,0.644505,0.8222525,0.62367654,0.81183827,0.6504416,0.8252208,0.6621041,0.83105206,0.69557786,0.84778893,0.6537161,0.82685804,0.6943919,0.847196,0.7316112,0.8658056,0.714127,0.85706353
1784,0.7465869,0.87329346,0.72813845,0.8640692,0.6646376,0.8323188,0.5987278,0.7993639,0.7512424,0.8756212,0.79157627,0.89578813,0.75298333,0.87649167,0.78823936,0.8941197,0.7646243,0.8823122,0.76118517,0.8805926
2476,0.7516663,0.87583315,0.6566007,0.82830036,0.68592143,0.8429607,0.60785365,0.8039268,0.7204045,0.86020225,0.7309129,0.86545646,0.6489221,0.82446104,0.72078276,0.8603914,0.6269057,0.81345284,0.68035185,0.8401759
2515,0.76087654,0.88043827,0.7251133,0.86255664,0.70894074,0.8544704,0.6589352,0.8294676,0.7383319,0.86916596,0.73333037,0.8666652,0.6994331,0.84971654,0.7213552,0.8606776,0.7281352,0.8640676,0.7407383,0.87036914
2517,0.73655033,0.86827517,0.685279,0.8426395,0.6981909,0.84909546,0.63366574,0.8168329,0.6865308,0.8432654,0.65207136,0.8260357,0.5797821,0.78989106,0.6948544,0.8474272,0.6361116,0.8180558,0.61519736,0.8075987
2529,0.72334456,0.8616723,0.6194217,0.80971086,0.59268034,0.79634017,0.5566236,0.7783118,0.6863596,0.8431798,0.6556009,0.82780045,0.6256139,0.81280696,0.61974925,0.80987465,0.564347,0.7821735,0.635404,0.817702
2538,0.70641077,0.8532054,0.62914836,0.8145742,0.6113251,0.8056625,0.57958806,0.789794,0.64599437,0.8229972,0.6475217,0.82376087,0.5752417,0.78762084,0.64601123,0.8230056,0.608024,0.804012,0.59914106,0.79957056
2551,0.72870284,0.8643514,0.7185955,0.85929775,0.6474687,0.82373434,0.5727378,0.7863689,0.70113516,0.8505676,0.71416247,0.85708123,0.65662175,0.82831085,0.6961875,0.84809375,0.67175376,0.8358769,0.6906853,0.84534264
2553,0.75185275,0.8759264,0.6914424,0.8457212,0.65837276,0.8291864,0.6134298,0.8067149,0.688954,0.844477,0.724951,0.8624755,0.65911824,0.8295591,0.69993335,0.84996665,0.66645867,0.8332293,0.6980983,0.84904915
2554,0.68815017,0.8440751,0.7043421,0.85217106,0.6210742,0.8105371,0.66169596,0.830848,0.698616,0.849308,0.7392298,0.8696149,0.71249807,0.85624903,0.75240296,0.8762015,0.74112153,0.87056077,0.7589734,0.8794867
2555,0.6073174,0.8036587,0.59155154,0.7957758,0.55080986,0.77540493,0.5901886,0.7950943,0.5341842,0.7670921,0.53105617,0.7655281,0.5134956,0.75674784,0.557026,0.778513,0.5818262,0.7909131,0.53609216,0.7680461
2556,0.6701913,0.83509564,0.7343806,0.8671903,0.7047236,0.8523618,0.6750927,0.83754635,0.62642,0.81321,0.60104287,0.80052143,0.57213914,0.7860696,0.7030767,0.85153836,0.6798496,0.8399248,0.6348622,0.8174311
2577,0.76171505,0.8808575,0.737346,0.86867297,0.67540157,0.8377008,0.6760632,0.8380316,0.68196136,0.84098065,0.71273386,0.85636693,0.6875427,0.84377134,0.7245405,0.86227024,0.70568615,0.85284305,0.70877135,0.8543857
2582,0.70965075,0.8548254,0.64557284,0.82278645,0.6573499,0.8286749,0.5885773,0.79428864,0.65186226,0.82593113,0.6939227,0.8469614,0.6173631,0.80868155,0.66966623,0.83483315,0.6382811,0.81914055,0.6389308,0.8194654
2583,0.74880385,0.8744019,0.7559299,0.877965,0.758885,0.8794425,0.6626711,0.83133554,0.72462857,0.8623143,0.7218964,0.8609482,0.6653887,0.83269435,0.75171435,0.8758572,0.70405143,0.85202575,0.7035154,0.8517577
2584,0.7817879,0.89089394,0.67244023,0.83622015,0.6685885,0.83429426,0.58020043,0.7901002,0.72169673,0.86084837,0.7285074,0.8642537,0.62398183,0.8119909,0.7081857,0.85409284,0.6082319,0.80411595,0.66390586,0.8319529
2585,0.66604984,0.8330249,0.65314794,0.82657397,0.589878,0.79493904,0.59007394,0.795037,0.6296716,0.8148358,0.66419804,0.832099,0.652883,0.8264415,0.67314947,0.83657473,0.648615,0.8243075,0.6530396,0.8265198
2586,0.7487209,0.87436044,0.70701045,0.85350525,0.66728604,0.833643,0.6430468,0.8215234,0.655317,0.82765853,0.6939188,0.8469594,0.5960499,0.79802495,0.69768053,0.84884024,0.6682998,0.8341499,0.65474933,0.8273747
2587,0.6830792,0.8415396,0.6645436,0.8322718,0.6963716,0.8481858,0.6016713,0.8008356,0.63419443,0.8170972,0.6105994,0.8052997,0.5364217,0.7682109,0.6598568,0.8299284,0.5990765,0.79953825,0.5906861,0.79534304
2588,0.779938,0.889969,0.6859341,0.84296703,0.65368044,0.8268402,0.66756713,0.83378357,0.6568854,0.8284427,0.70160437,0.8508022,0.6121577,0.80607885,0.7094358,0.8547179,0.69003284,0.8450164,0.6860868,0.8430434
2589,0.7664587,0.8832294,0.71865416,0.8593271,0.6893915,0.84469575,0.6364422,0.8182211,0.7038181,0.85190904,0.7292953,0.8646476,0.68552524,0.8427626,0.7124307,0.85621536,0.6558112,0.8279056,0.69629157,0.8481458
2590,0.7442725,0.87213624,0.6828594,0.8414297,0.68505454,0.8425273,0.63311654,0.81655824,0.6733651,0.83668256,0.70077586,0.85038793,0.64432263,0.8221613,0.69235283,0.8461764,0.64895904,0.8244795,0.68128544,0.8406427
2591,0.7258979,0.86294895,0.70222753,0.8511138,0.65653497,0.82826746,0.6206483,0.8103242,0.695897,0.8479485,0.73429334,0.8671467,0.6810529,0.84052646,0.7235004,0.8617502,0.7000754,0.8500377,0.732322,0.866161
2592,0.73458695,0.8672935,0.66090083,0.8304504,0.68124306,0.84062153,0.62552685,0.81276345,0.6851332,0.8425666,0.6512143,0.8256072,0.5446706,0.7723353,0.66631174,0.8331559,0.5696008,0.7848004,0.61565226,0.80782616
2594,0.7013444,0.8506722,0.6726798,0.8363399,0.61571014,0.80785507,0.6860854,0.84304273,0.6747621,0.83738106,0.6659895,0.83299476,0.64309824,0.8215491,0.6821492,0.8410746,0.6465727,0.82328635,0.65174806,0.82587403
2595,0.6707058,0.8353529,0.6637043,0.83185214,0.63636684,0.8181834,0.6067237,0.8033619,0.63053584,0.8152679,0.65295535,0.82647765,0.6172159,0.80860794,0.6752701,0.83763504,0.6427651,0.8213825,0.6561548,0.82807744
2597,0.7878717,0.89393586,0.68931645,0.84465826,0.7574042,0.8787021,0.6211393,0.81056964,0.71281993,0.85640997,0.74782145,0.8739107,0.60201186,0.80100596,0.72833776,0.8641689,0.65508676,0.8275434,0.676224,0.838112
2645,0.68962294,0.84481144,0.70841926,0.85420966,0.72497594,0.862488,0.6463167,0.8231584,0.6727191,0.83635956,0.6755329,0.8377664,0.6397629,0.81988144,0.69808817,0.8490441,0.681607,0.8408035,0.68532884,0.8426644
2654,0.70254326,0.8512716,0.667418,0.833709,0.64150643,0.8207532,0.66955185,0.8347759,0.67852324,0.83926165,0.6650077,0.83250386,0.60815424,0.80407715,0.70868504,0.8543425,0.6391107,0.81955534,0.64421344,0.8221067
2655,0.7258581,0.86292905,0.68434346,0.8421717,0.6390462,0.8195231,0.5921344,0.79606724,0.6810984,0.84054923,0.73188937,0.8659447,0.6550248,0.8275124,0.70451105,0.8522555,0.64225745,0.8211287,0.69623023,0.8481151
2656,0.6642424,0.8321212,0.7215126,0.8607563,0.65017086,0.8250854,0.62443054,0.81221527,0.6164173,0.80820864,0.6006738,0.8003369,0.5647911,0.78239554,0.67311835,0.8365592,0.61486423,0.8074321,0.5618483,0.78092414
2657,0.60431594,0.802158,0.6447663,0.82238317,0.62659115,0.8132956,0.5561519,0.77807593,0.63180304,0.8159015,0.68987477,0.8449374,0.63853353,0.8192668,0.7200176,0.86000884,0.75349295,0.8767465,0.7070011,0.85350055
2658,0.6831272,0.8415636,0.66209126,0.8310456,0.640149,0.8200745,0.6122564,0.8061282,0.6335137,0.81675684,0.5889393,0.79446965,0.50378853,0.75189424,0.6590224,0.82951117,0.62157273,0.81078637,0.56446993,0.78223497
2659,0.68341225,0.84170616,0.656463,0.8282315,0.63695484,0.8184774,0.5760698,0.7880349,0.6722793,0.8361397,0.71918416,0.8595921,0.6981034,0.8490517,0.68839467,0.84419733,0.7046313,0.85231566,0.71580654,0.85790324
2660,0.70565176,0.8528259,0.66432405,0.832162,0.6387472,0.8193736,0.60356754,0.8017838,0.6707021,0.83535105,0.6687175,0.83435875,0.6627711,0.83138555,0.67463684,0.8373184,0.65549517,0.8277476,0.6770624,0.8385312
2741,0.6814635,0.84073174,0.5837525,0.79187626,0.56707865,0.7835393,0.6283071,0.81415355,0.57201487,0.7860074,0.56482446,0.78241223,0.5224073,0.76120365,0.5533997,0.77669984,0.56432253,0.78216124,0.556031,0.7780155
2766,0.72892356,0.8644618,0.7954657,0.89773285,0.71756536,0.85878265,0.644103,0.8220515,0.68976605,0.844883,0.66612566,0.8330628,0.61944616,0.8097231,0.7542112,0.8771056,0.67583525,0.8379176,0.6489552,0.8244776
2793,0.7276566,0.8638283,0.7470691,0.87353456,0.62932503,0.8146625,0.60348576,0.8017429,0.68834424,0.8441721,0.7184813,0.85924065,0.67485523,0.8374276,0.7529274,0.8764637,0.6762235,0.83811176,0.7094407,0.85472035
2810,0.6998964,0.84994817,0.701697,0.8508485,0.67457974,0.83728987,0.5960171,0.79800856,0.6090768,0.80453837,0.5703244,0.7851622,0.48943788,0.7447189,0.66166484,0.8308324,0.5645145,0.78225726,0.52159,0.760795
2824,0.74593866,0.8729693,0.75253093,0.87626547,0.7276875,0.86384374,0.69101506,0.8455075,0.73897064,0.8694853,0.7038857,0.85194284,0.6722441,0.83612204,0.77074933,0.88537467,0.74024796,0.870124,0.7109896,0.8554948
3002,0.7314956,0.8657478,0.7129951,0.8564975,0.6608236,0.8304118,0.63686085,0.8184304,0.7004024,0.8502012,0.6771571,0.8385786,0.694525,0.8472625,0.681185,0.8405925,0.66551006,0.832755,0.6995799,0.84979
3021,0.66951954,0.8347598,0.6671169,0.83355844,0.6055585,0.80277926,0.5879786,0.7939893,0.6080855,0.80404276,0.54468566,0.7723428,0.53391534,0.76695764,0.60660964,0.8033048,0.5887922,0.7943961,0.5505243,0.7752621
3093,0.7684548,0.8842274,0.73493594,0.867468,0.70368505,0.8518425,0.6571542,0.8285771,0.75295657,0.8764783,0.7663723,0.88318616,0.7102556,0.8551278,0.7347655,0.86738276,0.71547556,0.8577378,0.7445258,0.8722629
3105,0.76803124,0.8840156,0.7085138,0.85425687,0.65782404,0.828912,0.62050945,0.8102547,0.70978147,0.8548907,0.7266774,0.8633387,0.707587,0.8537935,0.69950485,0.8497524,0.6850445,0.84252226,0.71837914,0.85918957
3113,0.628953,0.8144765,0.5701169,0.78505844,0.5604234,0.7802117,0.53485364,0.76742685,0.55716777,0.7785839,0.62457687,0.8122884,0.55175066,0.77587533,0.6043881,0.80219406,0.580809,0.7904045,0.5923747,0.79618734
3118,0.65044963,0.8252248,0.6211988,0.8105994,0.5790794,0.7895397,0.585508,0.792754,0.6154594,0.8077297,0.6334357,0.81671786,0.60946155,0.8047308,0.65172786,0.82586396,0.6543927,0.82719636,0.6517777,0.8258889
3120,0.6181127,0.80905634,0.6105015,0.80525076,0.5830713,0.7915356,0.57449484,0.7872474,0.5745072,0.7872536,0.6057837,0.80289185,0.5595044,0.7797522,0.63046324,0.8152316,0.6346898,0.8173449,0.65016425,0.8250821
3122,0.8082489,0.90412444,0.7535255,0.87676275,0.72018087,0.86009043,0.6637801,0.83189005,0.7379232,0.8689616,0.74660635,0.8733032,0.67280877,0.8364044,0.76621854,0.8831093,0.70454764,0.8522738,0.7220535,0.86102676
3123,0.76151645,0.8807582,0.6838043,0.84190214,0.6834692,0.8417346,0.6134186,0.8067093,0.71640396,0.858202,0.7598722,0.8799361,0.664037,0.8320185,0.74797505,0.87398756,0.6941849,0.84709245,0.7243464,0.8621732
3133,0.7757038,0.8878519,0.71344745,0.8567237,0.69662714,0.84831357,0.64948285,0.8247414,0.7275289,0.86376446,0.7413815,0.87069076,0.6918759,0.84593797,0.747308,0.873654,0.69118613,0.8455931,0.7131913,0.85659564
3134,0.7717936,0.8858968,0.72924113,0.86462057,0.70905674,0.85452837,0.64730203,0.823651,0.72105753,0.86052877,0.7117949,0.8558974,0.6282139,0.81410694,0.7180594,0.8590297,0.66918814,0.8345941,0.67621547,0.8381077
3135,0.7037617,0.85188085,0.66702247,0.83351123,0.65461254,0.8273063,0.5729052,0.7864526,0.65911394,0.82955694,0.6533096,0.8266548,0.59025574,0.79512787,0.6284778,0.8142389,0.59181124,0.7959056,0.60370755,0.8018538
3136,0.76324654,0.88162327,0.7544502,0.8772251,0.6802269,0.84011346,0.6460993,0.82304966,0.7251078,0.8625539,0.7193608,0.8596804,0.6538968,0.8269484,0.7615595,0.88077974,0.7111812,0.8555906,0.6968854,0.8484427
3137,0.7426088,0.8713044,0.6182862,0.80914307,0.62344706,0.81172353,0.55696845,0.7784842,0.64967996,0.82483995,0.7097659,0.85488296,0.5855279,0.79276395,0.6605803,0.83029014,0.5934175,0.79670876,0.6475992,0.8237996
3138,0.6358811,0.8179406,0.5880581,0.79402906,0.60562885,0.8028144,0.5750388,0.7875194,0.5895386,0.7947693,0.618467,0.8092335,0.5329301,0.76646507,0.59543,0.797715,0.56041443,0.7802072,0.56649625,0.7832481
3139,0.7483932,0.8741966,0.66894794,0.83447397,0.6888461,0.84442306,0.6100662,0.8050331,0.68144655,0.8407233,0.72445214,0.86222607,0.5914831,0.79574156,0.709242,0.854621,0.62321746,0.81160873,0.66751254,0.83375627
3140,0.74014413,0.87007207,0.6764914,0.8382457,0.638082,0.819041,0.59425545,0.7971277,0.68288577,0.8414429,0.70412606,0.85206306,0.6471203,0.8235601,0.6863301,0.84316504,0.6286437,0.8143219,0.66961527,0.83480763
3141,0.6545758,0.8272879,0.7121445,0.85607225,0.6307409,0.81537044,0.5622618,0.7811309,0.6488454,0.8244227,0.6052049,0.8026024,0.60415256,0.8020763,0.6392846,0.8196423,0.6511642,0.8255821,0.61993825,0.8099691
3142,0.79202616,0.8960131,0.6819744,0.8409872,0.7140333,0.8570167,0.6341899,0.8170949,0.71400905,0.8570045,0.758878,0.879439,0.639242,0.81962097,0.73862606,0.869313,0.6614121,0.83070606,0.70664656,0.8533233
3143,0.72911084,0.8645554,0.66911256,0.8345563,0.6446581,0.82232904,0.6068087,0.80340433,0.67907995,0.83954,0.68881714,0.8444086,0.6438688,0.8219344,0.695019,0.8475095,0.6635684,0.8317842,0.6625507,0.83127534
3144,0.7010384,0.8505192,0.61783135,0.8089157,0.66106313,0.8305316,0.56215405,0.781077,0.6382755,0.81913775,0.66897583,0.8344879,0.5641879,0.78209394,0.68896496,0.8444825,0.58430624,0.7921531,0.5903412,0.7951706
3145,0.6673603,0.83368015,0.6266049,0.81330246,0.58575386,0.79287696,0.5784857,0.78924286,0.615288,0.807644,0.5952828,0.7976414,0.5737195,0.78685975,0.6030139,0.80150694,0.6000458,0.8000229,0.582487,0.7912435
3146,0.7260972,0.8630486,0.6378687,0.8189343,0.62963915,0.8148196,0.55871314,0.7793566,0.68456626,0.8422831,0.7390988,0.8695494,0.65190685,0.8259534,0.683986,0.841993,0.6311255,0.8155627,0.6752999,0.83764994
3147,0.72638905,0.8631945,0.6714135,0.8357067,0.6497718,0.8248859,0.6616016,0.8308008,0.6643652,0.8321826,0.6868941,0.8434471,0.62089676,0.8104484,0.7029271,0.85146356,0.6693467,0.83467335,0.66010886,0.8300544
3148,0.74281514,0.87140757,0.6385356,0.8192678,0.63836515,0.8191826,0.56513286,0.7825664,0.71657944,0.8582897,0.7768756,0.8884378,0.6992121,0.84960604,0.7145479,0.85727394,0.65575695,0.8278785,0.73874336,0.86937165
3149,0.7159236,0.8579618,0.627463,0.8137315,0.6105001,0.80525005,0.5809086,0.79045427,0.6284877,0.81424385,0.69344103,0.8467205,0.58337367,0.79168683,0.6609146,0.8304573,0.6142135,0.80710673,0.64287126,0.82143563
3150,0.756662,0.878331,0.63848174,0.81924087,0.658788,0.829394,0.58766526,0.79383266,0.66870683,0.83435345,0.7390393,0.86951965,0.5970334,0.7985167,0.7090429,0.85452145,0.6465688,0.8232844,0.6829939,0.84149694
3153,0.7109435,0.85547173,0.6882643,0.8441322,0.67988026,0.83994013,0.6065259,0.80326295,0.7170478,0.8585239,0.70502603,0.852513,0.67340744,0.8367037,0.69332504,0.8466625,0.682315,0.8411575,0.6879376,0.8439688
3155,0.7259105,0.8629552,0.63609225,0.8180461,0.634645,0.8173225,0.5494957,0.77474785,0.6317531,0.81587654,0.6103867,0.80519336,0.54803866,0.77401936,0.61185044,0.80592525,0.5625304,0.7812652,0.59177357,0.79588675
3156,0.73621535,0.8681077,0.6301571,0.81507856,0.65286285,0.8264314,0.5977466,0.7988733,0.65994096,0.8299705,0.66882956,0.8344148,0.5721519,0.78607595,0.6641977,0.83209884,0.5771084,0.7885542,0.6367537,0.81837684
3157,0.761119,0.8805595,0.6617205,0.83086026,0.69038165,0.8451908,0.6372832,0.8186416,0.6990664,0.8495332,0.7450201,0.8725101,0.6347339,0.81736696,0.7143317,0.8571658,0.673686,0.836843,0.71094406,0.855472
3158,0.73731333,0.86865664,0.6784562,0.8392281,0.6502759,0.825138,0.6064092,0.8032046,0.71373093,0.85686547,0.711687,0.85584354,0.6748928,0.8374464,0.70488286,0.85244143,0.64977014,0.8248851,0.6815169,0.84075844
3159,0.74446607,0.87223303,0.6442036,0.82210183,0.65187883,0.8259394,0.5537167,0.7768583,0.6923803,0.84619015,0.72814053,0.8640703,0.6258955,0.81294775,0.68750405,0.843752,0.6084851,0.80424255,0.6687437,0.83437186
3160,0.7152872,0.8576436,0.6691295,0.83456475,0.6344489,0.81722444,0.56185913,0.78092957,0.68551934,0.84275967,0.75111043,0.8755552,0.709683,0.8548415,0.71083605,0.855418,0.6830889,0.84154445,0.73898166,0.86949086
3161,0.8014986,0.9007493,0.7504641,0.87523204,0.73054016,0.8652701,0.6590901,0.829545,0.7713368,0.8856684,0.72953176,0.8647659,0.64360744,0.8218037,0.74606216,0.8730311,0.6756669,0.83783346,0.7047175,0.85235876
3162,0.7548337,0.87741685,0.68069327,0.84034663,0.6742538,0.8371269,0.6283921,0.81419605,0.68694115,0.8434706,0.7286093,0.86430466,0.663421,0.83171046,0.73323727,0.86661863,0.70299214,0.8514961,0.71239537,0.8561977
3186,0.77837485,0.88918746,0.7090297,0.85451484,0.6651057,0.83255285,0.6133925,0.80669624,0.7517044,0.8758522,0.73918056,0.8695903,0.6657342,0.8328671,0.7159465,0.8579732,0.66558474,0.8327924,0.727038,0.863519
3225,0.6363292,0.8181646,0.696774,0.848387,0.59215647,0.7960782,0.6102905,0.80514526,0.61731493,0.80865747,0.5923519,0.79617596,0.59681666,0.7984083,0.6305174,0.81525874,0.6221472,0.8110736,0.58397335,0.7919867
3315,0.6645783,0.83228916,0.590094,0.795047,0.6310475,0.81552374,0.5551138,0.7775569,0.60930467,0.80465233,0.68784964,0.8439248,0.57501817,0.7875091,0.6629932,0.8314966,0.63376886,0.8168844,0.6413558,0.8206779
3321,0.7044873,0.85224366,0.65815073,0.82907534,0.64307505,0.8215375,0.5969311,0.79846555,0.66866815,0.8343341,0.6866783,0.84333915,0.61592245,0.8079612,0.69984937,0.8499247,0.6257981,0.81289905,0.63369656,0.8168483
3332,0.6509019,0.82545096,0.6258986,0.8129493,0.6852137,0.84260684,0.5716536,0.7858268,0.61004114,0.8050206,0.6586367,0.82931834,0.54061216,0.7703061,0.63780975,0.8189049,0.6408315,0.82041574,0.62455654,0.8122783
