,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_doordash_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_apple_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_samsara_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_yelp_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_match_pm_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_i2c_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_adobe_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_amazon_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_rowan_ux_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Raw_Score,Modified_gemini-2.0-flash-lite_of_CV_Modelgemini-2.0-flash-lite_google_ux_Score
3134,0.7498497,0.87492484,0.7035703,0.8517852,0.7013143,0.8506571,0.64744294,0.82372147,0.7054937,0.85274684,0.7237922,0.8618961,0.6681735,0.8340868,0.7337781,0.86688906,0.6918274,0.8459137,0.7127035,0.85635173
3135,0.7597147,0.87985736,0.69568956,0.8478448,0.68645614,0.8432281,0.6235361,0.81176805,0.6654738,0.8327369,0.65298736,0.8264937,0.5961393,0.79806966,0.65268946,0.8263447,0.6215822,0.81079113,0.62798536,0.8139927
3136,0.6960064,0.8480032,0.7243532,0.8621766,0.66414523,0.8320726,0.6248006,0.81240034,0.6418498,0.8209249,0.644963,0.8224815,0.6307175,0.81535876,0.7058778,0.8529389,0.6895287,0.84476435,0.6615318,0.8307659
3137,0.740193,0.8700965,0.62443286,0.8122164,0.667083,0.8335415,0.5843792,0.7921896,0.6620326,0.8310163,0.7135824,0.8567912,0.58495975,0.7924799,0.67333245,0.8366662,0.61887145,0.8094357,0.64173347,0.8208667
3138,0.6643464,0.8321732,0.60877097,0.8043855,0.6400019,0.82000095,0.5947042,0.7973521,0.57095623,0.7854781,0.5896143,0.79480714,0.53987265,0.7699363,0.59495264,0.7974763,0.573984,0.786992,0.5752331,0.78761655
3139,0.749581,0.8747905,0.6689273,0.83446366,0.6961635,0.8480817,0.63152313,0.81576157,0.6581399,0.82907,0.7164778,0.85823894,0.59451455,0.7972573,0.69659853,0.84829926,0.66317254,0.83158624,0.6825391,0.84126955
3140,0.75461435,0.8773072,0.68870723,0.8443536,0.68596613,0.84298307,0.65338105,0.82669055,0.68556696,0.84278345,0.6884248,0.8442124,0.6658272,0.83291364,0.68675786,0.8433789,0.6449909,0.82249546,0.6580576,0.8290288
3141,0.68041074,0.8402054,0.7199302,0.8599651,0.6755113,0.8377557,0.6135109,0.8067554,0.68451804,0.84225905,0.6696454,0.8348227,0.66021645,0.8301082,0.6951424,0.8475712,0.70464694,0.8523235,0.69549984,0.84774995
3142,0.75892806,0.87946403,0.70448494,0.85224247,0.7183764,0.8591882,0.63049525,0.81524765,0.6574624,0.8287312,0.70330197,0.85165095,0.6163483,0.80817413,0.7158123,0.85790616,0.6795648,0.83978236,0.6889375,0.8444687
3143,0.7221583,0.86107916,0.6804786,0.8402393,0.67235315,0.8361766,0.6259595,0.81297976,0.66489613,0.83244807,0.67243576,0.8362179,0.6581526,0.8290763,0.68902504,0.8445125,0.6640173,0.83200866,0.67419887,0.83709943
3144,0.7517073,0.87585366,0.6977365,0.84886825,0.7286066,0.8643033,0.637048,0.818524,0.67547005,0.83773506,0.7057035,0.85285175,0.63903934,0.81951964,0.7429837,0.87149185,0.6939314,0.8469657,0.682522,0.841261
3145,0.48864025,0.74432015,0.48031288,0.7401564,0.4299007,0.7149503,0.48031878,0.7401594,0.43258482,0.7162924,0.42612994,0.71306497,0.44266045,0.7213302,0.4592483,0.72962415,0.47593158,0.7379658,0.43778014,0.7188901
3146,0.68857396,0.844287,0.6123116,0.8061558,0.6335472,0.8167736,0.5881876,0.7940938,0.6295934,0.8147967,0.68334436,0.8416722,0.6193989,0.8096994,0.657873,0.82893646,0.6234437,0.81172186,0.6659633,0.83298165
3147,0.73636186,0.86818093,0.704576,0.852288,0.6908692,0.8454346,0.65932226,0.82966113,0.6568537,0.82842684,0.7009472,0.85047364,0.6151482,0.8075741,0.71958375,0.8597919,0.7027885,0.85139424,0.70021474,0.8501074
3148,0.6973692,0.8486846,0.6499205,0.82496023,0.6424172,0.8212086,0.5931767,0.79658836,0.6415397,0.82076985,0.6900636,0.8450318,0.6810384,0.8405192,0.68136585,0.8406829,0.65978634,0.8298932,0.7001231,0.85006154
3149,0.7142067,0.85710335,0.6499401,0.82497,0.6481972,0.8240986,0.6268382,0.8134191,0.6357117,0.81785583,0.66007334,0.83003664,0.6024623,0.80123115,0.64663005,0.823315,0.6250316,0.8125158,0.64618343,0.82309175
3150,0.75834215,0.8791711,0.6472286,0.8236143,0.6619836,0.8309918,0.6171232,0.80856156,0.6652954,0.8326477,0.71111715,0.8555586,0.60301185,0.8015059,0.6912259,0.84561294,0.63451684,0.8172584,0.6946746,0.8473373
3153,0.6725017,0.83625084,0.65121233,0.82560617,0.6616365,0.83081824,0.6344162,0.8172081,0.6472907,0.82364535,0.6070542,0.8035271,0.6219537,0.81097686,0.6445702,0.82228506,0.63212645,0.8160632,0.61403716,0.8070186
3155,0.56662345,0.7833117,0.5423677,0.77118385,0.5345994,0.7672997,0.4700064,0.73500323,0.50183034,0.75091517,0.48793906,0.74396956,0.5067178,0.7533589,0.5164684,0.7582342,0.4916457,0.74582285,0.46162587,0.7308129
3156,0.77372694,0.88686347,0.6752581,0.8376291,0.6872985,0.84364927,0.65483737,0.8274187,0.65793675,0.8289684,0.6411941,0.82059705,0.565364,0.782682,0.66136754,0.83068377,0.60706663,0.8035333,0.62072664,0.8103633
3157,0.771211,0.8856055,0.7146156,0.8573078,0.7563036,0.8781518,0.66874707,0.83437353,0.73746526,0.86873263,0.7309642,0.8654821,0.6637746,0.8318873,0.7366265,0.86831325,0.6974401,0.8487201,0.7175894,0.8587947
3158,0.63817334,0.8190867,0.5924202,0.7962101,0.5680467,0.78402334,0.54924375,0.77462184,0.5721073,0.78605366,0.6170213,0.80851066,0.58585334,0.79292667,0.61152315,0.8057616,0.5785438,0.7892719,0.5871724,0.7935862
3159,0.6796302,0.83981514,0.6254484,0.81272423,0.67473567,0.83736783,0.5417248,0.7708624,0.65249103,0.82624555,0.6586289,0.8293145,0.6050117,0.80250585,0.6600944,0.8300472,0.6080307,0.80401534,0.6300419,0.8150209
3160,0.7115065,0.85575324,0.68888724,0.8444436,0.67825913,0.83912957,0.6151805,0.80759025,0.65381813,0.82690907,0.6948918,0.8474459,0.66826236,0.8341312,0.71572435,0.8578622,0.69265,0.84632504,0.7087939,0.85439694
3161,0.76706445,0.8835322,0.76360494,0.88180244,0.7443634,0.8721817,0.66078985,0.8303949,0.7294669,0.86473346,0.6654316,0.8327158,0.6154251,0.80771255,0.71814096,0.8590705,0.6537246,0.82686234,0.6655305,0.8327652
3162,0.71424633,0.85712314,0.6491202,0.8245601,0.65922976,0.8296149,0.63433087,0.81716543,0.6299554,0.8149777,0.6555549,0.82777745,0.5872381,0.79361904,0.6815411,0.84077054,0.6660613,0.83303064,0.65532774,0.8276639
3186,0.8109484,0.9054742,0.74454343,0.8722717,0.7214761,0.86073804,0.66283935,0.8314197,0.7833108,0.8916554,0.76541126,0.8827056,0.69929737,0.8496487,0.75818026,0.87909013,0.69499373,0.84749687,0.7523158,0.8761579
3225,0.6630404,0.8315202,0.71424425,0.8571221,0.62086177,0.8104309,0.67452574,0.83726287,0.6184875,0.80924374,0.53947484,0.7697374,0.5656401,0.78282005,0.6146901,0.80734503,0.61797667,0.80898833,0.56747603,0.783738
3315,0.63409746,0.8170487,0.62729526,0.8136476,0.63098717,0.8154936,0.548861,0.7744305,0.5932384,0.7966192,0.65161955,0.8258098,0.6134138,0.8067069,0.6654821,0.832741,0.6310165,0.81550825,0.64818144,0.8240907
3321,0.63899267,0.81949633,0.61411273,0.80705637,0.5684697,0.7842349,0.573495,0.78674746,0.5720126,0.78600633,0.58289284,0.79144645,0.5644822,0.7822411,0.6291529,0.81457645,0.55339646,0.77669823,0.5659137,0.78295684
3332,0.6448364,0.8224182,0.63181686,0.81590843,0.6990234,0.84951174,0.63414323,0.8170716,0.58677375,0.7933869,0.5561241,0.77806205,0.50797665,0.7539883,0.6036014,0.8018007,0.5962126,0.7981063,0.55448174,0.7772409
5877,0.6757425,0.83787125,0.7136893,0.85684466,0.6736605,0.83683026,0.61524737,0.8076237,0.6451332,0.8225666,0.63158536,0.8157927,0.59567034,0.7978352,0.6345352,0.8172676,0.6558162,0.8279081,0.64987755,0.8249388
5981,0.7684648,0.8842324,0.73573375,0.8678669,0.7720096,0.8860048,0.70327985,0.8516399,0.7117667,0.85588336,0.6749719,0.8374859,0.6376332,0.8188166,0.7110262,0.8555131,0.6893677,0.8446839,0.67738676,0.8386934
6043,0.70081085,0.85040545,0.6231921,0.81159604,0.5798286,0.7899143,0.5933039,0.79665196,0.6386859,0.819343,0.6558708,0.8279354,0.6239078,0.8119539,0.6236555,0.8118278,0.6481372,0.8240686,0.62776697,0.8138835
6078,0.758507,0.8792535,0.6729188,0.8364594,0.6975224,0.8487612,0.6320934,0.8160467,0.6875628,0.8437814,0.6998525,0.84992623,0.6436143,0.82180715,0.684206,0.842103,0.6874614,0.8437307,0.69051707,0.84525853
6081,0.7902286,0.8951143,0.7154466,0.8577233,0.6881894,0.8440947,0.65121573,0.8256079,0.7531818,0.8765909,0.82847106,0.91423553,0.77213514,0.88606757,0.7814219,0.89071095,0.76871073,0.88435537,0.8067278,0.90336394
6082,0.7351699,0.86758494,0.6559438,0.82797194,0.6508738,0.8254369,0.63374305,0.8168715,0.69259775,0.8462989,0.73546076,0.8677304,0.7103659,0.85518295,0.7085811,0.85429054,0.738402,0.869201,0.73167706,0.8658385
6090,0.5881502,0.79407513,0.574268,0.787134,0.5482353,0.77411765,0.555868,0.777934,0.55257773,0.77628887,0.5500175,0.77500874,0.5663204,0.7831602,0.59379894,0.79689944,0.561224,0.780612,0.587559,0.7937795
6127,0.7211443,0.86057216,0.76494706,0.8824735,0.7617243,0.8808621,0.662132,0.831066,0.70094573,0.85047287,0.6915546,0.8457773,0.6313499,0.81567496,0.72982514,0.86491257,0.65007603,0.825038,0.6849638,0.8424819
6211,0.73339486,0.86669743,0.7216003,0.86080015,0.7062466,0.8531233,0.6099734,0.8049867,0.69787157,0.8489358,0.7300627,0.86503136,0.6992711,0.84963554,0.71783626,0.85891813,0.7173911,0.8586955,0.7417435,0.8708718
6213,0.7275195,0.86375976,0.60619986,0.80309993,0.5903593,0.7951796,0.5520002,0.77600014,0.6205706,0.81028533,0.64333594,0.82166797,0.57544637,0.7877232,0.60104394,0.80052197,0.5996591,0.79982954,0.5971459,0.79857296
6214,0.65248954,0.8262448,0.6273004,0.8136502,0.660696,0.830348,0.56810755,0.7840538,0.5749557,0.78747785,0.60762906,0.80381453,0.5733577,0.78667885,0.63343644,0.8167182,0.62882876,0.8144144,0.623774,0.811887
6231,0.68095714,0.84047854,0.64971656,0.8248583,0.60109156,0.8005458,0.59464955,0.7973248,0.6350657,0.81753284,0.64192164,0.8209608,0.6465494,0.82327473,0.64836884,0.8241844,0.6477131,0.8238566,0.6546653,0.8273326
6232,0.77423435,0.88711715,0.7060677,0.85303384,0.7326541,0.86632705,0.6462426,0.8231213,0.70676804,0.853384,0.73690474,0.86845237,0.6440647,0.82203233,0.7324288,0.8662144,0.69610226,0.84805113,0.7294798,0.8647399
6233,0.7763713,0.8881856,0.72707474,0.8635374,0.7549268,0.8774634,0.6316415,0.81582075,0.7124016,0.8562008,0.7027087,0.85135436,0.59820676,0.7991034,0.7168155,0.85840774,0.6627161,0.8313581,0.65693855,0.8284693
6239,0.6202171,0.81010854,0.5989462,0.7994731,0.5831283,0.7915641,0.6143172,0.8071586,0.55919707,0.77959853,0.6146529,0.80732644,0.5963625,0.79818124,0.64524376,0.8226219,0.66867936,0.8343397,0.6460581,0.82302904
6240,0.7036856,0.85184276,0.62958133,0.81479067,0.6434558,0.8217279,0.5875946,0.7937973,0.63315916,0.8165796,0.6368381,0.81841904,0.58704877,0.7935244,0.6330408,0.8165204,0.6393808,0.8196904,0.6287628,0.81438136
6254,0.6241088,0.8120544,0.6884289,0.84421444,0.5767658,0.7883829,0.62218416,0.8110921,0.6045425,0.80227125,0.55546075,0.77773035,0.6010148,0.8005074,0.6377883,0.81889415,0.6267913,0.8133956,0.59281605,0.79640806
6255,0.6912558,0.8456279,0.615359,0.80767953,0.66090643,0.8304532,0.57239985,0.7861999,0.5919082,0.7959541,0.64405155,0.8220258,0.57895696,0.7894785,0.6216052,0.8108026,0.63226545,0.8161327,0.6508733,0.82543665
6342,0.63415873,0.81707937,0.62928045,0.8146402,0.5996331,0.79981655,0.5589987,0.77949935,0.60735255,0.80367625,0.61902094,0.80951047,0.60664135,0.80332065,0.62611383,0.81305695,0.5823577,0.7911788,0.5775082,0.7887541
7630,0.59988713,0.79994357,0.6578776,0.82893884,0.5522708,0.77613544,0.5953332,0.7976666,0.57231015,0.7861551,0.56176996,0.780885,0.5912105,0.79560524,0.6469676,0.8234838,0.6412756,0.8206378,0.6479023,0.8239511
7654,0.7251276,0.8625638,0.69491017,0.8474551,0.67920655,0.8396033,0.6217546,0.8108773,0.64515364,0.8225768,0.67133135,0.8356657,0.63032234,0.81516117,0.67931056,0.8396553,0.64540243,0.8227012,0.6539969,0.8269985
8890,0.6226096,0.8113048,0.6424382,0.8212191,0.61817133,0.80908567,0.611066,0.805533,0.59263545,0.7963177,0.6443658,0.8221829,0.6025374,0.8012687,0.6833967,0.84169835,0.6963559,0.8481779,0.6950098,0.8475049
8916,0.6250285,0.81251425,0.6562445,0.82812226,0.6450232,0.8225116,0.56948304,0.7847415,0.59016716,0.7950836,0.538827,0.7694135,0.57508767,0.78754383,0.60415804,0.802079,0.6479728,0.8239864,0.58217955,0.7910898
9028,0.6881948,0.8440974,0.69081855,0.8454093,0.6415338,0.8207669,0.62593716,0.8129686,0.6304531,0.81522655,0.6552132,0.82760656,0.65298223,0.8264911,0.69161457,0.8458073,0.6693168,0.8346584,0.6973659,0.84868294
9066,0.73034406,0.865172,0.67818797,0.839094,0.64381063,0.8219053,0.62950647,0.81475323,0.63642204,0.818211,0.6150725,0.80753624,0.5749117,0.78745586,0.6363355,0.81816775,0.63711715,0.8185586,0.61716187,0.80858094
9445,0.65530396,0.827652,0.6651825,0.83259124,0.61749876,0.8087494,0.6528034,0.8264017,0.6018269,0.80091345,0.59365594,0.796828,0.5955061,0.79775304,0.6503152,0.82515764,0.65199625,0.8259981,0.63545775,0.8177289
9542,0.7559554,0.8779777,0.748183,0.8740915,0.6836775,0.8418387,0.6936481,0.84682405,0.6916315,0.8458158,0.6367668,0.8183834,0.5930984,0.7965492,0.71839654,0.8591983,0.6599258,0.8299629,0.6418637,0.82093185
9546,0.73686504,0.8684325,0.66704464,0.8335223,0.6424874,0.8212437,0.64835656,0.8241783,0.65507185,0.8275359,0.67677295,0.8383865,0.6365466,0.8182733,0.68508804,0.842544,0.65986335,0.8299317,0.6548095,0.82740474
9547,0.6097375,0.80486876,0.59689164,0.7984458,0.57918763,0.7895938,0.61203456,0.8060173,0.53773504,0.7688675,0.5062274,0.7531137,0.5150945,0.75754726,0.56109846,0.7805492,0.56301665,0.7815083,0.5431675,0.77158374
9583,0.6669359,0.83346796,0.6477041,0.82385206,0.6150942,0.8075471,0.64391315,0.8219566,0.5896127,0.79480636,0.5553076,0.7776538,0.5701524,0.7850762,0.6025764,0.8012882,0.6341483,0.8170742,0.571898,0.785949
9587,0.673797,0.8368985,0.6652976,0.8326488,0.65159166,0.8257958,0.58550423,0.79275215,0.60940385,0.8047019,0.65661186,0.82830596,0.6241634,0.8120817,0.66989744,0.8349487,0.65120435,0.8256022,0.67077076,0.8353854
12037,0.7532073,0.87660366,0.77767575,0.8888379,0.72734463,0.8636723,0.6765672,0.8382836,0.707379,0.8536895,0.6881292,0.8440646,0.6930514,0.84652567,0.75637275,0.87818635,0.7065667,0.85328335,0.7105361,0.85526806
12116,0.62759733,0.81379867,0.5912867,0.7956433,0.62374854,0.8118743,0.6021317,0.80106586,0.54397166,0.7719858,0.5954817,0.7977408,0.5593609,0.7796805,0.6131277,0.80656385,0.5982875,0.7991438,0.6263077,0.81315386
12122,0.69018066,0.8450903,0.6322409,0.81612045,0.6194054,0.8097027,0.58917946,0.79458976,0.5988107,0.79940534,0.64300764,0.8215038,0.58337927,0.79168963,0.64403456,0.8220173,0.6409546,0.8204773,0.6270393,0.81351966
12124,0.56782866,0.7839143,0.56205356,0.7810268,0.55349255,0.7767463,0.5238391,0.76191956,0.49072367,0.7453618,0.5434747,0.77173734,0.50826,0.75413,0.52607495,0.76303744,0.5438572,0.7719286,0.5534978,0.7767489
12141,0.5782597,0.78912985,0.5340799,0.76703995,0.5125703,0.7562852,0.5050243,0.75251216,0.5446005,0.77230024,0.5427072,0.7713536,0.57890916,0.7894546,0.52209306,0.7610465,0.543059,0.7715295,0.55185795,0.775929
12143,0.6627156,0.83135784,0.6446725,0.82233626,0.6321677,0.81608385,0.5559922,0.77799606,0.60107684,0.8005384,0.65358204,0.82679105,0.5887859,0.79439294,0.6506945,0.82534724,0.6245872,0.8122936,0.64956456,0.82478225
12149,0.6838747,0.84193736,0.70652926,0.85326463,0.66910195,0.834551,0.593848,0.796924,0.63535535,0.8176777,0.6212827,0.81064135,0.6486884,0.82434416,0.6622878,0.83114386,0.6485263,0.82426316,0.65072393,0.82536197
12161,0.5687411,0.78437054,0.5798779,0.7899389,0.5609429,0.78047144,0.5198991,0.75994956,0.5287271,0.7643635,0.5351825,0.76759124,0.5409123,0.77045614,0.5791298,0.7895649,0.5582691,0.7791345,0.5705628,0.7852814
12252,0.7061393,0.85306966,0.7305412,0.8652706,0.6592283,0.82961416,0.6630243,0.83151215,0.70874774,0.8543739,0.70622706,0.85311353,0.68483907,0.8424195,0.7652792,0.8826396,0.7212739,0.86063695,0.7352411,0.8676206
12408,0.59551084,0.7977554,0.62726533,0.81363267,0.58251977,0.7912599,0.5800437,0.79002184,0.5732244,0.7866122,0.5782764,0.7891382,0.55605304,0.7780265,0.59677577,0.7983879,0.57982635,0.7899132,0.5995697,0.79978484
12409,0.5919349,0.79596746,0.5745127,0.78725636,0.5363955,0.7681978,0.53731906,0.76865953,0.5193371,0.7596686,0.5510659,0.77553296,0.55359316,0.7767966,0.5573871,0.77869356,0.55897236,0.7794862,0.56321895,0.7816095
12410,0.72431517,0.8621576,0.72121775,0.8606089,0.7146703,0.85733515,0.6143206,0.80716026,0.660815,0.8304075,0.6758843,0.8379421,0.63716066,0.8185803,0.7060851,0.85304254,0.6746105,0.83730525,0.6663016,0.8331508
12418,0.7153258,0.8576629,0.6352874,0.8176437,0.6772324,0.8386162,0.59281284,0.7964064,0.6622007,0.83110034,0.7451296,0.8725648,0.6611656,0.8305828,0.708436,0.854218,0.6835208,0.8417604,0.72802144,0.8640107
12422,0.6701759,0.83508795,0.60049605,0.800248,0.6409229,0.82046145,0.5318965,0.76594824,0.6129692,0.8064846,0.6769157,0.8384578,0.58356786,0.7917839,0.62056476,0.81028235,0.61198425,0.8059921,0.64919955,0.82459974
12435,0.5835618,0.7917809,0.54696006,0.77348006,0.5284396,0.76421976,0.5427668,0.7713834,0.5301834,0.76509166,0.5231594,0.7615797,0.5601805,0.7800902,0.53135335,0.7656767,0.552673,0.7763365,0.55215883,0.7760794
12436,0.68798006,0.84399,0.658934,0.829467,0.6185616,0.8092808,0.60030246,0.8001512,0.6077167,0.80385834,0.6143236,0.8071618,0.58713907,0.79356956,0.64852905,0.8242645,0.63241374,0.8162069,0.61797774,0.80898887
12437,0.6200526,0.8100263,0.671699,0.8358495,0.6514696,0.8257348,0.6237625,0.81188124,0.603893,0.8019465,0.58578,0.79289,0.6256535,0.81282675,0.6608206,0.8304103,0.6334059,0.81670296,0.62864447,0.81432223
12447,0.7459022,0.8729511,0.7485908,0.8742954,0.7035985,0.85179925,0.66412497,0.8320625,0.6952913,0.84764564,0.7082387,0.85411936,0.68644524,0.8432226,0.7457051,0.87285256,0.71239007,0.85619503,0.71828544,0.8591427
12448,0.7939737,0.89698684,0.72829103,0.8641455,0.758747,0.8793735,0.6797559,0.83987796,0.74894595,0.874473,0.8005456,0.9002728,0.70462686,0.8523134,0.78859353,0.89429677,0.7472682,0.8736341,0.7675993,0.8837997
12449,0.694967,0.8474835,0.5954076,0.7977038,0.6178677,0.80893385,0.5666612,0.78333056,0.59763426,0.79881716,0.6860781,0.84303904,0.5699122,0.7849561,0.63486004,0.81743,0.6225112,0.8112556,0.6212598,0.8106299
12450,0.6264143,0.81320715,0.647137,0.82356846,0.6019012,0.8009506,0.547572,0.773786,0.5931226,0.7965613,0.59382075,0.7969104,0.6230221,0.81151104,0.6247565,0.8123783,0.6199769,0.80998844,0.6392238,0.8196119
12451,0.70717466,0.8535873,0.6639612,0.8319806,0.6890365,0.84451824,0.5724413,0.78622067,0.63538116,0.8176906,0.6528503,0.82642514,0.59107906,0.7955395,0.6507715,0.82538575,0.63036096,0.8151805,0.64697903,0.82348955
12452,0.76467,0.882335,0.6886023,0.84430116,0.71042097,0.8552105,0.62869173,0.81434584,0.70765185,0.8538259,0.7327708,0.8663854,0.64979196,0.824896,0.7199123,0.85995615,0.69765633,0.8488282,0.7322941,0.86614704
12453,0.67757845,0.8387892,0.68170524,0.8408526,0.615438,0.807719,0.6591024,0.8295512,0.6250899,0.81254494,0.5866059,0.79330295,0.5801529,0.7900765,0.6735153,0.83675766,0.63040483,0.8152024,0.61501145,0.8075057
12454,0.717726,0.858863,0.68887985,0.8444399,0.6291465,0.8145733,0.62637687,0.81318843,0.6649983,0.83249915,0.65787476,0.8289374,0.6429918,0.8214959,0.67477167,0.83738583,0.6738839,0.83694196,0.6593044,0.8296522
12455,0.72331893,0.86165947,0.6674124,0.8337062,0.69421494,0.84710747,0.61514956,0.80757475,0.62588525,0.8129426,0.68782747,0.84391373,0.58118635,0.79059315,0.67383033,0.83691514,0.6766149,0.83830744,0.6652144,0.8326072
12456,0.7435745,0.87178725,0.7045964,0.8522982,0.6965845,0.84829223,0.6489669,0.82448345,0.65656483,0.8282824,0.6095208,0.8047604,0.60258424,0.8012921,0.66909575,0.8345479,0.6347005,0.81735027,0.60638463,0.8031923
12457,0.71520376,0.8576019,0.67517805,0.837589,0.71786284,0.8589314,0.6192754,0.80963767,0.66167986,0.83083993,0.7129904,0.8564952,0.67547524,0.8377376,0.7037184,0.8518592,0.6569929,0.82849646,0.6776935,0.83884674
12458,0.74923134,0.87461567,0.77633864,0.8881693,0.774425,0.8872125,0.6962533,0.84812665,0.6929002,0.8464501,0.69511884,0.84755945,0.6389576,0.8194788,0.76348376,0.8817419,0.7330005,0.86650026,0.71177065,0.8558853
12459,0.5685972,0.7842986,0.6013446,0.8006723,0.57454073,0.78727037,0.5049549,0.7524774,0.56841016,0.7842051,0.538623,0.7693115,0.6017283,0.80086416,0.6033621,0.80168104,0.5501533,0.7750766,0.52512455,0.7625623
12460,0.6919615,0.84598076,0.66035223,0.8301761,0.6302706,0.8151353,0.6498459,0.8249229,0.6390797,0.81953984,0.67977107,0.83988553,0.63538504,0.8176925,0.6846098,0.8423049,0.72171396,0.860857,0.686874,0.84343696
12461,0.7174951,0.85874754,0.6537069,0.82685345,0.7057996,0.8528998,0.6305803,0.81529015,0.63106716,0.8155336,0.6994076,0.8497038,0.58716846,0.7935842,0.67535365,0.8376768,0.67426014,0.83713007,0.6683308,0.8341654
12462,0.7020403,0.85102016,0.7271178,0.8635589,0.7356276,0.8678138,0.64315057,0.8215753,0.6772628,0.8386314,0.7076293,0.85381466,0.6380975,0.81904876,0.7288656,0.8644328,0.74807674,0.87403834,0.73234254,0.86617124
12463,0.6426289,0.82131445,0.6462809,0.82314044,0.65031296,0.82515645,0.58350444,0.7917522,0.6492318,0.8246159,0.6865185,0.8432592,0.7082427,0.8541213,0.68472385,0.8423619,0.709084,0.854542,0.73682535,0.8684127
12464,0.7601844,0.8800922,0.6782975,0.83914876,0.72373796,0.861869,0.62904453,0.81452227,0.6913862,0.8456931,0.74715537,0.8735777,0.630997,0.8154985,0.7189987,0.85949934,0.7080903,0.85404515,0.71163696,0.8558185
12465,0.61636287,0.8081814,0.6651006,0.8325503,0.59111506,0.7955575,0.57662535,0.7883127,0.5771955,0.78859776,0.54410803,0.772054,0.58818567,0.79409283,0.61777973,0.80888987,0.59269327,0.79634666,0.5971533,0.79857665
12466,0.65940225,0.8297011,0.6033609,0.80168045,0.6183165,0.8091582,0.5308007,0.76540035,0.60288215,0.8014411,0.6507617,0.82538086,0.57347405,0.786737,0.6083081,0.80415404,0.6080603,0.8040302,0.62721676,0.8136084
12467,0.66361296,0.8318065,0.6754571,0.83772856,0.63627213,0.8181361,0.61696875,0.8084844,0.5987503,0.7993752,0.6802486,0.8401243,0.64074683,0.8203734,0.7108059,0.85540295,0.72153044,0.8607652,0.70621,0.853105
12468,0.5757985,0.78789926,0.58368593,0.79184294,0.5805467,0.7902733,0.5164958,0.7582479,0.5913431,0.7956716,0.5788993,0.7894497,0.6201494,0.8100747,0.5669904,0.7834952,0.59749436,0.7987472,0.59265995,0.79633
12469,0.47995096,0.73997545,0.5267605,0.7633803,0.46083993,0.73042,0.4628045,0.7314023,0.46658087,0.73329043,0.48499382,0.7424969,0.506007,0.7530035,0.53605604,0.768028,0.5718871,0.7859435,0.55648726,0.77824366
12470,0.6792386,0.8396193,0.6996362,0.8498181,0.71370196,0.856851,0.6474893,0.82374465,0.67365587,0.83682793,0.6195917,0.80979586,0.6255485,0.81277424,0.7004424,0.85022116,0.65637165,0.8281858,0.64134663,0.82067335
12471,0.67762715,0.83881354,0.67862165,0.8393108,0.6312183,0.81560916,0.667089,0.8335445,0.65700936,0.8285047,0.65982527,0.82991266,0.6678197,0.83390987,0.7137679,0.85688394,0.70198953,0.85099477,0.72594154,0.86297077
12472,0.6978843,0.84894216,0.73242474,0.86621237,0.6615336,0.8307668,0.6693342,0.8346671,0.6592066,0.8296033,0.6616249,0.83081245,0.6419832,0.82099164,0.719888,0.859944,0.69617105,0.8480855,0.6787065,0.83935326
12473,0.68909025,0.8445451,0.66916454,0.83458227,0.61849654,0.80924827,0.6349213,0.81746066,0.65934634,0.8296732,0.68338734,0.84169364,0.66232765,0.8311638,0.68803966,0.84401983,0.6733141,0.83665705,0.7218044,0.8609022
