,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_Modelclaude-opus-4-5_google_ux_Score
98397,0.6628416,0.8314208,0.6572529,0.82862645,0.5803144,0.7901572,0.59822893,0.79911447,0.7118566,0.8559283,0.79050815,0.8952541,0.76482284,0.8824114,0.779884,0.889942,0.7893129,0.8946564,0.81664175,0.9083209
98398,0.68114126,0.8405706,0.60558,0.80279,0.55414605,0.777073,0.57399565,0.7869978,0.7198355,0.85991776,0.79636633,0.89818317,0.7079773,0.85398865,0.75503933,0.87751967,0.731041,0.8655205,0.76271904,0.8813595
98399,0.6415974,0.8207987,0.6305358,0.8152679,0.5518639,0.77593195,0.5848348,0.7924174,0.65465486,0.82732743,0.71289086,0.85644543,0.7111757,0.85558784,0.6880976,0.8440488,0.694428,0.847214,0.70110583,0.8505529
98400,0.66478443,0.8323922,0.6435008,0.8217504,0.56264126,0.78132063,0.67145526,0.83572763,0.6429075,0.82145375,0.65263474,0.82631737,0.64449775,0.8222489,0.6897011,0.84485054,0.7125542,0.8562771,0.6732614,0.8366307
98401,0.7383894,0.8691947,0.74999845,0.8749992,0.6722147,0.8361074,0.68140614,0.84070307,0.7286595,0.86432976,0.78362936,0.8918147,0.726562,0.863281,0.84061265,0.9203063,0.79100263,0.8955013,0.7937795,0.89688975
98402,0.77651656,0.8882583,0.7276317,0.86381584,0.6969861,0.84849304,0.67524177,0.83762085,0.75520575,0.8776029,0.8318001,0.91590005,0.72364193,0.86182094,0.823436,0.911718,0.791762,0.895881,0.8059555,0.90297776
1747,0.7612157,0.88060784,0.68161213,0.84080607,0.6530547,0.82652736,0.6711936,0.8355968,0.71994704,0.85997355,0.7222475,0.86112374,0.6986742,0.8493371,0.7233051,0.86165255,0.73037136,0.8651857,0.72946185,0.86473095
1784,0.68361855,0.8418093,0.6863166,0.8431583,0.59285474,0.79642737,0.6086952,0.80434763,0.7222205,0.8611102,0.68099463,0.8404973,0.7025196,0.8512598,0.70245504,0.8512275,0.7095465,0.8547733,0.64502335,0.8225117
2476,0.7633651,0.8816825,0.6890691,0.8445345,0.70064956,0.85032475,0.60453653,0.80226827,0.7510183,0.87550914,0.76131684,0.8806584,0.67380047,0.83690023,0.7331749,0.86658746,0.65284497,0.82642245,0.70954204,0.854771
2515,0.79131436,0.8956572,0.70211667,0.85105836,0.69706094,0.8485305,0.6409136,0.8204568,0.72380626,0.86190313,0.7426571,0.8713286,0.6687412,0.8343706,0.70684785,0.85342395,0.6867447,0.84337234,0.72160566,0.8608028
2517,0.72458786,0.86229396,0.6697949,0.83489746,0.6808274,0.8404137,0.5816443,0.79082215,0.6854569,0.84272844,0.62509465,0.8125473,0.55600667,0.77800333,0.66131806,0.83065903,0.60260034,0.80130017,0.58766663,0.7938333
2529,0.73721814,0.8686091,0.65823424,0.8291171,0.59873235,0.7993662,0.5777117,0.78885585,0.68963146,0.84481573,0.6590637,0.82953185,0.647627,0.8238135,0.63241446,0.81620723,0.6372038,0.8186019,0.6626556,0.8313278
2538,0.7178752,0.8589376,0.6722976,0.8361488,0.63175243,0.81587625,0.6469677,0.8234838,0.6511214,0.8255607,0.64566445,0.8228322,0.5981251,0.79906255,0.67517334,0.83758664,0.6284381,0.81421906,0.631391,0.8156955
2551,0.76531273,0.88265634,0.71114385,0.8555719,0.6370106,0.8185053,0.5789126,0.7894563,0.7211449,0.86057246,0.74025726,0.87012863,0.683501,0.8417505,0.70287,0.851435,0.70870745,0.8543537,0.70435625,0.8521781
2553,0.7918068,0.8959034,0.73602426,0.86801213,0.7036022,0.8518011,0.6823312,0.8411656,0.7290336,0.8645168,0.7205465,0.86027324,0.6831479,0.84157395,0.730158,0.865079,0.6974952,0.8487476,0.69846356,0.8492318
2554,0.6222406,0.8111203,0.63307536,0.8165377,0.55107915,0.7755396,0.6319649,0.81598246,0.59563947,0.79781973,0.65160227,0.82580113,0.6131073,0.80655366,0.66819227,0.83409613,0.6931285,0.8465643,0.67663366,0.8383168
2555,0.6578866,0.8289433,0.63821423,0.8191071,0.59437263,0.7971863,0.60652816,0.8032641,0.5936919,0.7968459,0.60302556,0.8015128,0.56646866,0.78323436,0.60874,0.80437,0.6509092,0.8254546,0.6161357,0.80806786
2556,0.7031588,0.8515794,0.7262448,0.8631224,0.6824784,0.8412392,0.6200065,0.8100033,0.65635705,0.8281785,0.64574635,0.8228732,0.57660425,0.7883021,0.69445395,0.847227,0.63586,0.81793,0.617962,0.808981
2577,0.7663389,0.8831694,0.76139045,0.8806952,0.694373,0.8471865,0.62269485,0.8113474,0.7299337,0.86496687,0.7424628,0.87123144,0.7108731,0.85543656,0.7294127,0.86470634,0.70700526,0.85350263,0.7314634,0.8657317
2582,0.7484963,0.87424815,0.7006217,0.85031086,0.6989794,0.8494897,0.59431016,0.7971551,0.7249829,0.8624915,0.76777726,0.8838886,0.6660285,0.83301425,0.727615,0.8638075,0.6949949,0.84749746,0.70232385,0.85116196
2583,0.7442447,0.87212235,0.77216244,0.8860812,0.73821235,0.8691062,0.6559844,0.8279922,0.71531093,0.85765547,0.71322346,0.8566117,0.67322123,0.8366106,0.7375922,0.8687961,0.70435125,0.8521756,0.7023173,0.8511586
2584,0.7160933,0.85804665,0.5944271,0.79721355,0.607108,0.803554,0.53286207,0.76643103,0.6313521,0.8156761,0.6605988,0.8302994,0.53694487,0.76847243,0.65011823,0.8250591,0.5365175,0.76825875,0.58402663,0.7920133
2585,0.7098216,0.8549108,0.6770121,0.83850604,0.6090456,0.8045228,0.6136721,0.806836,0.6326649,0.81633246,0.63596416,0.8179821,0.6028306,0.8014153,0.6778238,0.8389119,0.6230852,0.81154263,0.6346927,0.81734633
2586,0.75885487,0.87942743,0.7380265,0.86901325,0.67840403,0.83920205,0.6586672,0.8293336,0.6943691,0.84718454,0.6961967,0.84809834,0.6373453,0.81867266,0.7190455,0.85952276,0.67972046,0.8398602,0.66764826,0.83382416
2587,0.64205587,0.82102793,0.62745595,0.813728,0.6343109,0.8171555,0.599107,0.7995535,0.58097196,0.790486,0.56807506,0.78403753,0.53313005,0.766565,0.6207191,0.81035954,0.57876015,0.7893801,0.5424824,0.7712412
2588,0.7515911,0.87579554,0.6966554,0.8483277,0.64858973,0.82429487,0.6356935,0.8178468,0.66275644,0.8313782,0.66962886,0.8348144,0.60828435,0.8041422,0.68419504,0.8420975,0.6562088,0.8281044,0.65148205,0.82574105
2589,0.75583136,0.8779157,0.67783046,0.8389152,0.64775956,0.8238798,0.63840187,0.81920093,0.7010156,0.8505078,0.72742724,0.8637136,0.6858804,0.8429402,0.7024259,0.851213,0.6674373,0.83371866,0.69729364,0.8486468
2590,0.7457405,0.8728702,0.6853815,0.8426907,0.6797768,0.8398884,0.631979,0.8159895,0.688774,0.844387,0.72118545,0.8605927,0.6487521,0.82437605,0.6958475,0.84792376,0.6323166,0.8161583,0.68775237,0.8438762
2591,0.75730574,0.8786529,0.6679764,0.8339882,0.6386948,0.8193474,0.5597019,0.77985096,0.7252227,0.86261135,0.78188163,0.8909408,0.68560994,0.84280497,0.70768535,0.8538427,0.6403415,0.82017076,0.7239324,0.8619662
2592,0.7316022,0.8658011,0.6972619,0.84863096,0.69585115,0.84792554,0.66589606,0.832948,0.69150424,0.8457521,0.64121056,0.8206053,0.5743135,0.78715676,0.66301626,0.83150816,0.60460436,0.8023022,0.6299939,0.81499696
2594,0.7396325,0.86981624,0.6951183,0.84755915,0.6674988,0.8337494,0.6780895,0.83904475,0.7064594,0.8532297,0.6673058,0.8336529,0.635198,0.817599,0.67844903,0.8392245,0.635473,0.8177365,0.62226814,0.8111341
2595,0.70770127,0.8538506,0.6987972,0.8493986,0.6232022,0.8116011,0.6218877,0.81094384,0.6637407,0.8318703,0.6480323,0.82401615,0.6458152,0.82290757,0.69333625,0.8466681,0.62255543,0.81127775,0.6280784,0.81403923
2597,0.80904937,0.9045247,0.7157787,0.85788935,0.7322651,0.86613256,0.6482301,0.82411504,0.74439824,0.8721991,0.7622289,0.8811145,0.6725069,0.83625346,0.7425858,0.8712929,0.6734241,0.83671206,0.7054248,0.8527124
2645,0.6813121,0.84065604,0.6932925,0.84664625,0.7010138,0.8505069,0.6232113,0.8116057,0.6487943,0.82439715,0.6692802,0.8346401,0.6172857,0.80864286,0.68184996,0.840925,0.66930807,0.83465403,0.6649535,0.83247674
2654,0.77252567,0.88626283,0.6904788,0.8452394,0.6795638,0.8397819,0.65380263,0.8269013,0.7318214,0.8659107,0.7485102,0.87425506,0.66931236,0.8346562,0.72282875,0.8614144,0.6494087,0.82470435,0.70330197,0.85165095
2655,0.7737217,0.88686085,0.71632004,0.85816,0.6698011,0.83490056,0.64321196,0.821606,0.7232336,0.8616168,0.71817636,0.8590882,0.66138875,0.8306944,0.7158402,0.8579201,0.6434434,0.8217217,0.6717751,0.83588755
2656,0.7772552,0.8886276,0.76178724,0.8808936,0.7043147,0.85215735,0.6570594,0.8285297,0.69314086,0.84657043,0.7241982,0.8620991,0.65204144,0.8260207,0.7610791,0.88053954,0.68128014,0.84064007,0.6770061,0.83850306
2657,0.71717656,0.8585883,0.69057226,0.84528613,0.6499126,0.8249563,0.619051,0.8095255,0.7087755,0.85438776,0.76759946,0.88379973,0.6657566,0.8328783,0.78014565,0.8900728,0.7785862,0.8892931,0.7720029,0.88600147
2658,0.76100934,0.88050467,0.67271876,0.8363594,0.6624742,0.8312371,0.64678776,0.8233939,0.6806641,0.84033203,0.672131,0.83606553,0.5657003,0.78285015,0.6882685,0.8441342,0.6330465,0.81652325,0.6244199,0.81220996
2659,0.7190249,0.85951245,0.68209255,0.8410463,0.6502203,0.82511014,0.6113564,0.8056782,0.68996626,0.8449831,0.6996383,0.8498192,0.6866779,0.84333897,0.6741734,0.8370867,0.68882287,0.84441143,0.68790257,0.8439513
2660,0.72472036,0.8623602,0.6537061,0.82685304,0.612429,0.8062145,0.5822092,0.7911046,0.66984725,0.8349236,0.7072469,0.85362345,0.66931045,0.8346552,0.672732,0.836366,0.6462619,0.82313097,0.6797978,0.83989894
2741,0.61375916,0.8068796,0.552863,0.7764315,0.54612607,0.77306306,0.5716603,0.78583014,0.5215568,0.7607784,0.5118738,0.75593686,0.4730674,0.7365337,0.5108659,0.75543296,0.5208187,0.76040936,0.50110435,0.7505522
2766,0.7429316,0.8714658,0.79676694,0.8983835,0.72184575,0.8609229,0.6478984,0.8239492,0.7111876,0.8555938,0.6791878,0.8395939,0.63493145,0.8174657,0.74989974,0.8749499,0.69316125,0.8465806,0.66231465,0.8311573
2793,0.6842792,0.8421396,0.7306253,0.86531264,0.58258486,0.7912924,0.6056626,0.8028313,0.6740742,0.8370371,0.6423074,0.8211537,0.6681287,0.83406436,0.69926965,0.8496348,0.658808,0.829404,0.66424406,0.832122
2810,0.7863677,0.8931838,0.773583,0.88679147,0.7118056,0.8559028,0.6508292,0.8254146,0.7273903,0.86369514,0.6986717,0.84933585,0.61670184,0.8083509,0.7612551,0.8806275,0.6573993,0.82869965,0.6372826,0.8186413
2824,0.6643771,0.83218855,0.6967341,0.84836704,0.63812184,0.8190609,0.68250936,0.8412547,0.6607472,0.8303736,0.5836934,0.7918467,0.6071934,0.80359674,0.68174756,0.8408738,0.6747205,0.83736026,0.63679403,0.81839705
3002,0.75027025,0.8751351,0.6755568,0.8377784,0.6621115,0.83105576,0.59791386,0.79895693,0.704424,0.852212,0.69906634,0.8495332,0.67303896,0.8365195,0.67758083,0.8387904,0.6338613,0.81693065,0.68830323,0.8441516
3021,0.7428694,0.8714347,0.7168851,0.85844254,0.63259846,0.8162992,0.6226978,0.8113489,0.69000804,0.845004,0.62632847,0.81316423,0.613496,0.80674803,0.66491175,0.8324559,0.6271926,0.8135963,0.6117542,0.8058771
3093,0.788932,0.89446604,0.75914764,0.8795738,0.7156837,0.85784185,0.665226,0.832613,0.76884377,0.8844219,0.7356092,0.8678046,0.71123785,0.85561895,0.7497208,0.8748604,0.7251818,0.8625909,0.75274116,0.87637055
3105,0.7972692,0.8986346,0.74541223,0.8727061,0.7236139,0.861807,0.67295784,0.83647895,0.7298699,0.8649349,0.71187913,0.85593957,0.7107513,0.85537565,0.72618735,0.8630937,0.7176681,0.858834,0.7392558,0.8696279
3113,0.66262317,0.8313116,0.6121255,0.80606276,0.6055768,0.8027884,0.56884253,0.78442127,0.59488,0.79744,0.6544337,0.82721686,0.57358646,0.78679323,0.62859976,0.8142999,0.61486495,0.8074325,0.62896776,0.8144839
3118,0.7235762,0.8617881,0.73821,0.869105,0.65276587,0.82638294,0.6523092,0.8261546,0.71270335,0.8563517,0.70178413,0.85089207,0.6961267,0.84806335,0.72854024,0.8642701,0.7463135,0.8731568,0.7171576,0.8585788
3120,0.696211,0.8481055,0.68074954,0.84037477,0.6387428,0.8193714,0.63095,0.815475,0.64451486,0.8222574,0.63303715,0.81651855,0.59592295,0.7979615,0.67386,0.83693004,0.62912214,0.81456107,0.63686967,0.81843483
3122,0.78927135,0.8946357,0.7276434,0.8638217,0.7090056,0.8545028,0.63869333,0.81934667,0.7171918,0.8585959,0.7337018,0.8668509,0.6362407,0.81812036,0.7375344,0.8687672,0.70388687,0.85194343,0.7069206,0.8534603
3123,0.7603692,0.8801846,0.6602938,0.8301469,0.6640719,0.83203596,0.5928638,0.7964319,0.7005428,0.8502714,0.73884463,0.8694223,0.65258306,0.82629156,0.70592487,0.85296243,0.67952096,0.8397605,0.694062,0.847031
3133,0.7896394,0.89481974,0.705827,0.8529135,0.6997219,0.8498609,0.6512134,0.8256067,0.7217864,0.8608932,0.7454957,0.87274784,0.6665304,0.8332652,0.7393937,0.86969686,0.6842143,0.8421072,0.71863675,0.8593184
3134,0.7675239,0.88376194,0.70773304,0.8538665,0.6972282,0.8486141,0.6414061,0.820703,0.6912949,0.84564745,0.69309616,0.8465481,0.59390783,0.7969539,0.69907963,0.8495398,0.64075583,0.82037795,0.6442996,0.8221498
3135,0.70582616,0.8529131,0.633806,0.816903,0.59249055,0.7962453,0.57060826,0.7853041,0.6363181,0.81815904,0.64120287,0.82060146,0.5783472,0.7891736,0.61822057,0.8091103,0.5739355,0.78696775,0.59789044,0.7989452
3136,0.7836304,0.8918152,0.7454978,0.8727489,0.68739307,0.84369653,0.62798226,0.8139911,0.7326904,0.86634517,0.73651415,0.86825705,0.6566492,0.82832456,0.75897264,0.8794863,0.68209827,0.84104913,0.69383717,0.8469186
3137,0.77750313,0.88875157,0.68360627,0.84180313,0.67438245,0.8371912,0.6103442,0.8051721,0.701463,0.8507315,0.7364421,0.86822104,0.6418359,0.82091796,0.71271765,0.8563588,0.6558739,0.82793695,0.70330703,0.8516535
3138,0.74487734,0.87243867,0.66766727,0.83383363,0.66797996,0.83399,0.627203,0.8136015,0.6676451,0.83382255,0.67569846,0.83784926,0.59494305,0.7974715,0.66196775,0.8309839,0.61644715,0.8082236,0.6275317,0.8137659
3139,0.7563008,0.8781504,0.69101036,0.8455052,0.6742832,0.83714163,0.6105959,0.805298,0.69109267,0.84554636,0.7326852,0.8663426,0.6018944,0.8009472,0.7261833,0.86309165,0.6550476,0.8275238,0.6871431,0.84357154
3140,0.73217344,0.8660867,0.64114803,0.82057405,0.6156008,0.8078004,0.55245686,0.7762284,0.6622101,0.83110505,0.74988306,0.8749415,0.66289866,0.83144933,0.6801428,0.84007144,0.6371064,0.8185532,0.6888926,0.8444463
3141,0.74078953,0.87039477,0.7217027,0.86085135,0.6508494,0.8254247,0.58574164,0.7928708,0.70444214,0.8522211,0.69503176,0.8475159,0.59511644,0.7975582,0.6781827,0.83909136,0.6463705,0.8231852,0.6760034,0.8380017
3142,0.76762456,0.8838123,0.6693858,0.8346929,0.6796082,0.8398041,0.59176254,0.7958813,0.71541744,0.8577087,0.75932837,0.8796642,0.6475268,0.8237634,0.7087084,0.8543542,0.6515119,0.82575595,0.6862501,0.84312505
3143,0.7853898,0.8926949,0.7101824,0.8550912,0.7108706,0.8554353,0.6419787,0.8209894,0.71749467,0.85874736,0.74757636,0.8737882,0.6585698,0.8292849,0.7273199,0.86366,0.6624549,0.8312274,0.70809036,0.85404515
3144,0.7263034,0.86315167,0.64845383,0.8242269,0.6819873,0.84099364,0.58265877,0.7913294,0.6659781,0.83298904,0.6877045,0.8438523,0.5879766,0.7939883,0.7023275,0.85116374,0.60324776,0.8016239,0.61702335,0.8085117
3145,0.7166003,0.85830015,0.64952415,0.8247621,0.6224407,0.81122035,0.5914853,0.79574263,0.67728525,0.8386426,0.6781335,0.83906674,0.6199083,0.80995417,0.6399063,0.81995314,0.64812446,0.8240622,0.65980816,0.8299041
3146,0.6909938,0.8454969,0.60725945,0.80362976,0.6266339,0.81331694,0.5676887,0.78384435,0.637926,0.818963,0.7133084,0.85665417,0.6041232,0.80206156,0.66824675,0.8341234,0.6247437,0.81237185,0.6674016,0.8337008
3147,0.72975636,0.8648782,0.6865389,0.84326947,0.6709755,0.8354877,0.6578771,0.82893854,0.6734886,0.8367443,0.6821077,0.84105384,0.6093359,0.80466795,0.71651876,0.8582594,0.6744361,0.83721805,0.66694915,0.8334746
3148,0.72897923,0.8644896,0.69349444,0.8467472,0.67924887,0.8396244,0.5993415,0.79967076,0.71352375,0.8567619,0.7231128,0.8615564,0.6860125,0.84300625,0.72211224,0.8610561,0.6816208,0.8408104,0.7262089,0.86310446
3149,0.7341336,0.8670668,0.6478767,0.82393837,0.62176406,0.81088203,0.62539554,0.81269777,0.6491638,0.82458186,0.6669103,0.83345515,0.61126935,0.8056347,0.63968277,0.8198414,0.6047226,0.8023613,0.6303352,0.8151676
3150,0.7821383,0.8910692,0.6438629,0.8219315,0.6582408,0.8291204,0.61407316,0.8070366,0.70600855,0.8530043,0.7657181,0.88285905,0.6461327,0.82306635,0.7231951,0.86159754,0.64417803,0.822089,0.7125673,0.85628366
3153,0.71065295,0.8553265,0.6538038,0.8269019,0.64309174,0.82154584,0.6099881,0.80499405,0.67384136,0.8369207,0.6741446,0.8370723,0.62754965,0.8137748,0.66566837,0.8328342,0.6363324,0.8181662,0.64016753,0.82008374
3155,0.70099413,0.85049707,0.6279546,0.8139773,0.59719914,0.7985996,0.53459185,0.76729596,0.64217854,0.82108927,0.60293317,0.8014666,0.55578876,0.7778944,0.6130916,0.8065458,0.55357385,0.7767869,0.5610813,0.78054065
3156,0.7906331,0.89531654,0.6542445,0.8271222,0.6723489,0.8361745,0.5769818,0.7884909,0.7330897,0.86654484,0.75423175,0.87711585,0.64507246,0.82253623,0.7011733,0.85058665,0.6140556,0.8070278,0.7016854,0.8508427
3157,0.75635314,0.87817657,0.6499479,0.82497394,0.6726191,0.83630955,0.6428531,0.8214265,0.6684959,0.83424795,0.70301497,0.8515075,0.615397,0.8076985,0.68294585,0.8414729,0.6357197,0.8178599,0.67246336,0.8362317
3158,0.63293046,0.81646526,0.5662354,0.7831177,0.5117588,0.7558794,0.51880777,0.7594039,0.5580407,0.7790203,0.6107546,0.8053773,0.5665042,0.7832521,0.5754949,0.78774744,0.5580851,0.77904254,0.5677563,0.78387815
3159,0.6888763,0.84443814,0.5977131,0.79885656,0.63844657,0.8192233,0.5090736,0.7545368,0.6399292,0.8199646,0.68153656,0.8407683,0.5620701,0.78103507,0.6543397,0.82716984,0.5530669,0.7765335,0.60738516,0.8036926
3160,0.76936483,0.8846824,0.6999997,0.84999985,0.67820644,0.8391032,0.6232765,0.81163824,0.7169039,0.85845196,0.7514924,0.8757462,0.71097004,0.855485,0.7456411,0.87282056,0.70660377,0.8533019,0.73486674,0.86743337
3161,0.8185669,0.90928346,0.7472646,0.8736323,0.7337198,0.8668599,0.66641486,0.8332074,0.77762216,0.8888111,0.7397841,0.86989206,0.65166247,0.82583123,0.7579012,0.8789506,0.68224394,0.841122,0.7173196,0.8586598
3162,0.7299578,0.8649789,0.62198836,0.81099415,0.6205182,0.8102591,0.5635849,0.78179246,0.6651858,0.8325929,0.7310182,0.8655091,0.6323941,0.81619704,0.69374526,0.8468726,0.636919,0.8184595,0.6770637,0.83853185
3186,0.81067055,0.9053353,0.7438957,0.8719479,0.6840265,0.84201324,0.65415376,0.8270769,0.776466,0.888233,0.75085413,0.87542707,0.7021122,0.8510561,0.72801816,0.8640091,0.6886031,0.8443016,0.73294204,0.86647105
3225,0.747733,0.8738665,0.7569537,0.87847686,0.6858332,0.8429166,0.66253436,0.8312672,0.70526993,0.85263497,0.6792301,0.83961505,0.634298,0.81714904,0.7030384,0.8515192,0.6608887,0.83044434,0.6528199,0.82640994
3315,0.6886766,0.8443383,0.6442426,0.82212126,0.6623827,0.83119136,0.57736886,0.7886844,0.6331464,0.8165732,0.6912414,0.8456207,0.6158986,0.8079493,0.67571247,0.83785623,0.6660627,0.83303136,0.6549692,0.8274846
3321,0.7142902,0.8571451,0.66335386,0.83167696,0.64404774,0.82202387,0.5881411,0.79407054,0.6727196,0.8363598,0.68643016,0.8432151,0.6094332,0.8047166,0.69057715,0.8452886,0.5918987,0.79594934,0.61892354,0.8094618
3332,0.6796479,0.83982396,0.6641863,0.8320931,0.69849014,0.8492451,0.6279796,0.81398976,0.6323222,0.8161611,0.6391031,0.8195516,0.55551434,0.77775717,0.64931816,0.8246591,0.6382638,0.8191319,0.5926459,0.79632294
5877,0.64642876,0.8232144,0.7096656,0.85483277,0.62451255,0.8122563,0.60381687,0.80190843,0.64800346,0.8240017,0.62149554,0.81074774,0.61488104,0.8074405,0.6332184,0.8166092,0.66020024,0.8301001,0.64958227,0.82479113
5981,0.7789784,0.8894892,0.69094324,0.8454716,0.74421805,0.87210906,0.6580286,0.8290143,0.73520565,0.8676028,0.7129303,0.85646516,0.6100836,0.8050418,0.7266933,0.86334664,0.6489237,0.8244618,0.64187276,0.8209364
6043,0.7461072,0.8730536,0.68547475,0.8427374,0.6148597,0.80742985,0.604643,0.8023215,0.7113248,0.8556624,0.7249657,0.86248285,0.68226373,0.84113187,0.6693571,0.83467853,0.71509624,0.8575481,0.6932316,0.8466158
6078,0.78006935,0.8900347,0.68938047,0.8446902,0.6741555,0.83707774,0.6047642,0.8023821,0.72979355,0.8648968,0.7337531,0.86687654,0.65197664,0.8259883,0.69212353,0.84606177,0.6697806,0.8348903,0.6993552,0.84967756
6081,0.77465975,0.8873299,0.6705655,0.83528274,0.6493602,0.8246801,0.6543453,0.82717264,0.7228394,0.8614197,0.7801434,0.8900717,0.71172833,0.85586417,0.7273512,0.8636756,0.7158189,0.85790944,0.7204204,0.8602102
