,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_Modelclaude-sonnet-4-5_google_ux_Score
2538,0.7266344,0.8633172,0.683246,0.841623,0.64218235,0.8210912,0.64430404,0.822152,0.6568813,0.82844067,0.66625214,0.83312607,0.61504865,0.8075243,0.6869321,0.84346604,0.6500215,0.8250108,0.6472889,0.82364446
2551,0.7115317,0.8557658,0.6859441,0.84297204,0.6180359,0.80901796,0.5390783,0.7695391,0.6837746,0.8418873,0.7226912,0.8613456,0.64910364,0.8245518,0.6882593,0.8441297,0.66192013,0.83096004,0.69314975,0.8465749
2553,0.7813512,0.8906756,0.69753855,0.8487693,0.6833205,0.84166026,0.6406121,0.82030606,0.74770546,0.8738527,0.75490844,0.8774542,0.7154304,0.8577152,0.7388786,0.8694393,0.69668484,0.8483424,0.72672296,0.8633615
2554,0.6715125,0.83575624,0.67492545,0.8374627,0.5963683,0.79818416,0.62560815,0.8128041,0.669361,0.8346805,0.7324143,0.8662071,0.6676723,0.83383614,0.72835815,0.8641791,0.68537736,0.8426887,0.723237,0.8616185
2555,0.6870639,0.84353197,0.6523925,0.82619625,0.61846316,0.8092316,0.62629056,0.8131453,0.6199714,0.8099857,0.6648133,0.83240664,0.6204319,0.81021595,0.6591017,0.82955086,0.67003846,0.83501923,0.668581,0.8342905
2556,0.72650886,0.8632544,0.72107303,0.8605365,0.7206454,0.8603227,0.6487671,0.82438356,0.69091135,0.84545565,0.69330776,0.8466539,0.603473,0.8017365,0.7142391,0.85711956,0.6684483,0.83422416,0.67512965,0.8375648
2577,0.7520646,0.8760323,0.7388344,0.8694172,0.659168,0.829584,0.6273463,0.81367314,0.7002379,0.85011894,0.72546524,0.86273265,0.7034193,0.85170966,0.71739835,0.8586992,0.7032836,0.8516418,0.71827805,0.859139
2582,0.7348136,0.8674068,0.7082597,0.85412985,0.6817938,0.8408969,0.60819304,0.8040965,0.7191591,0.85957956,0.7582245,0.87911224,0.6954541,0.84772706,0.75059533,0.87529767,0.69125617,0.8456281,0.7264567,0.8632283
2583,0.7348473,0.86742365,0.7227576,0.8613788,0.7072853,0.85364264,0.6208283,0.81041414,0.7048942,0.8524471,0.7442456,0.87212276,0.6824186,0.8412093,0.7303293,0.86516464,0.6774238,0.83871186,0.7201443,0.86007214
2584,0.7722184,0.88610923,0.66523623,0.8326181,0.6702452,0.8351226,0.59514844,0.7975742,0.71009725,0.85504866,0.73537415,0.8676871,0.6263957,0.81319785,0.7217684,0.8608842,0.61732936,0.8086647,0.67315507,0.83657753
2585,0.6732534,0.8366267,0.6485908,0.8242954,0.61193764,0.8059688,0.5782689,0.78913444,0.6334743,0.8167372,0.67064345,0.8353217,0.6188073,0.80940366,0.6808219,0.84041095,0.6573841,0.8286921,0.6693091,0.83465457
2586,0.72838974,0.86419487,0.6823955,0.8411977,0.65113497,0.8255675,0.6353731,0.81768656,0.6089843,0.8044921,0.6603677,0.83018386,0.5732367,0.78661835,0.66239494,0.8311975,0.64519477,0.8225974,0.61621046,0.80810523
2587,0.70117974,0.8505899,0.66707295,0.8335365,0.6925785,0.8462893,0.5989971,0.79949856,0.63083434,0.8154172,0.6195323,0.8097662,0.5660405,0.78302026,0.63720876,0.81860435,0.61062205,0.805311,0.58595,0.792975
2588,0.73804295,0.8690215,0.6952643,0.84763217,0.63272774,0.8163639,0.6485015,0.82425076,0.6343831,0.81719154,0.6336693,0.8168347,0.58244383,0.7912219,0.6954586,0.8477293,0.6609484,0.8304742,0.6279044,0.8139522
2589,0.76526237,0.8826312,0.6722736,0.8361368,0.6842549,0.84212744,0.59200954,0.7960048,0.7013428,0.8506714,0.746268,0.873134,0.63241005,0.816205,0.7206446,0.8603223,0.6333627,0.8166814,0.69902694,0.8495135
2590,0.7346303,0.8673152,0.7040148,0.8520074,0.6747348,0.8373674,0.6542762,0.82713807,0.6774366,0.8387183,0.7144131,0.8572066,0.66181964,0.83090985,0.71133316,0.8556666,0.640082,0.820041,0.6917022,0.84585106
2591,0.76145405,0.88072705,0.67976344,0.8398817,0.66966295,0.8348315,0.5835562,0.7917781,0.723353,0.8616765,0.762818,0.881409,0.63951623,0.8197581,0.7283163,0.86415815,0.66046864,0.8302343,0.716554,0.85827696
2592,0.7828168,0.89140844,0.7150414,0.8575207,0.71447444,0.8572372,0.6594678,0.8297339,0.74746466,0.8737323,0.7112324,0.8556162,0.6329127,0.8164563,0.7156507,0.85782534,0.6254399,0.81271994,0.6811228,0.8405614
2594,0.69801736,0.8490087,0.6339221,0.81696105,0.6169182,0.8084591,0.62042034,0.81021017,0.6590793,0.82953966,0.68184316,0.8409216,0.6039648,0.8019824,0.6412361,0.82061803,0.6156211,0.80781054,0.62524366,0.81262183
2595,0.6957879,0.84789395,0.6326897,0.81634486,0.59918404,0.799592,0.5773642,0.7886821,0.6416497,0.82082486,0.6706989,0.83534944,0.6151836,0.8075918,0.6634214,0.8317107,0.6080266,0.8040133,0.65229166,0.8261458
2597,0.7925787,0.89628935,0.66857606,0.834288,0.7368474,0.8684237,0.61617315,0.8080866,0.7237319,0.86186594,0.7858326,0.8929163,0.6496217,0.82481086,0.7304858,0.8652429,0.6543349,0.82716745,0.711792,0.855896
2645,0.6625098,0.8312549,0.68671376,0.84335685,0.69938684,0.8496934,0.62643987,0.8132199,0.63104695,0.8155235,0.6360352,0.8180176,0.6182374,0.8091187,0.66240627,0.8312031,0.6704844,0.8352422,0.6667079,0.83335394
2654,0.7096306,0.8548153,0.6759168,0.8379584,0.629858,0.814929,0.67188716,0.8359436,0.6655127,0.83275634,0.65229285,0.8261464,0.62457025,0.8122851,0.6737275,0.83686376,0.63542473,0.81771237,0.63678426,0.81839216
2655,0.7401619,0.87008095,0.6889511,0.8444755,0.66796225,0.83398116,0.5837154,0.7918577,0.6877043,0.84385216,0.7597615,0.8798808,0.6667383,0.83336914,0.7198858,0.8599429,0.67423165,0.8371158,0.7335321,0.86676604
2656,0.70952475,0.8547624,0.7251835,0.86259174,0.6645862,0.8322931,0.5987053,0.79935265,0.63545454,0.81772727,0.6738963,0.83694816,0.5921656,0.7960828,0.6976483,0.84882414,0.6190586,0.8095293,0.5971895,0.7985947
2657,0.62309444,0.8115472,0.618361,0.8091805,0.5796563,0.7898282,0.5914005,0.79570025,0.61603665,0.8080183,0.6687467,0.83437335,0.5986787,0.79933935,0.7208776,0.8604388,0.72407305,0.8620365,0.68859386,0.84429693
2658,0.7364314,0.8682157,0.65376705,0.82688355,0.6558851,0.82794255,0.6342715,0.81713575,0.63720137,0.81860065,0.64693296,0.8234665,0.5295315,0.76476574,0.6595174,0.8297587,0.6376888,0.81884444,0.60731864,0.8036593
2659,0.6548945,0.82744724,0.64869994,0.82435,0.6016978,0.8008489,0.57606137,0.7880307,0.6367825,0.81839126,0.634053,0.8170265,0.65315354,0.82657677,0.62581706,0.81290853,0.6526835,0.82634175,0.6405904,0.8202952
2660,0.6821352,0.8410676,0.65470123,0.8273506,0.62624484,0.8131224,0.6134893,0.80674464,0.61950445,0.8097522,0.62850475,0.8142524,0.63716274,0.81858134,0.6475748,0.8237874,0.6428232,0.8214116,0.6444907,0.82224536
2741,0.6192558,0.8096279,0.5603428,0.7801714,0.5173162,0.7586581,0.58396244,0.7919812,0.52862215,0.7643111,0.4749273,0.73746365,0.45344114,0.7267206,0.48724103,0.7436205,0.5078034,0.7539017,0.465294,0.732647
2766,0.7342371,0.86711854,0.7997019,0.89985096,0.6980409,0.8490205,0.62961996,0.81481,0.70069516,0.8503476,0.6791194,0.8395597,0.637692,0.818846,0.74791384,0.8739569,0.68290454,0.84145224,0.6457066,0.8228533
2793,0.7555762,0.87778807,0.76188415,0.8809421,0.6547762,0.8273881,0.61212885,0.8060644,0.7249781,0.86248904,0.7430595,0.87152976,0.7036395,0.85181975,0.76404524,0.8820226,0.69716823,0.8485841,0.7122543,0.85612714
2810,0.6962836,0.8481418,0.704559,0.85227954,0.659862,0.829931,0.61295295,0.8064765,0.6135042,0.8067521,0.5951797,0.79758984,0.5352639,0.76763195,0.68505895,0.8425295,0.61345464,0.8067273,0.55786914,0.7789346
2824,0.7251561,0.86257803,0.7603147,0.88015735,0.71220636,0.8561032,0.68144,0.84072,0.73878074,0.86939037,0.6846818,0.8423409,0.67152053,0.83576024,0.7624041,0.88120204,0.7356764,0.8678382,0.7284553,0.86422765
3002,0.7581669,0.87908345,0.687655,0.8438275,0.67884505,0.8394225,0.661827,0.83091354,0.68150365,0.8407518,0.69851553,0.84925777,0.68729824,0.84364915,0.68599963,0.8429998,0.68459135,0.84229565,0.70247245,0.8512362
3021,0.7308918,0.8654459,0.68410856,0.84205425,0.62263817,0.8113191,0.58353853,0.79176927,0.66099197,0.83049595,0.6165681,0.80828404,0.5705863,0.78529316,0.64522386,0.8226119,0.59617054,0.7980853,0.5816082,0.7908041
3093,0.7708218,0.8854109,0.7236843,0.86184216,0.67883945,0.8394197,0.6607681,0.830384,0.7375493,0.86877465,0.76413065,0.8820653,0.72085476,0.8604274,0.7443753,0.8721876,0.74285334,0.8714267,0.755731,0.8778655
3105,0.805722,0.902861,0.7221205,0.86106026,0.71930164,0.85965085,0.6328088,0.8164044,0.7368455,0.86842275,0.75020325,0.8751016,0.6982434,0.8491217,0.7162821,0.85814106,0.689553,0.8447765,0.7467724,0.8733862
3113,0.6303786,0.8151893,0.58007437,0.79003716,0.5758804,0.7879402,0.53474605,0.767373,0.56824195,0.784121,0.65131825,0.82565916,0.56523424,0.7826171,0.62063396,0.810317,0.59086037,0.7954302,0.61445975,0.8072299
3118,0.73830825,0.8691541,0.71081805,0.855409,0.6360385,0.8180193,0.64079964,0.8203998,0.70800555,0.8540028,0.68287957,0.8414398,0.67316794,0.836584,0.6983777,0.84918886,0.6864116,0.8432058,0.7006825,0.85034126
3120,0.74122,0.87061,0.7077624,0.85388124,0.67370737,0.8368537,0.64770013,0.82385004,0.6925615,0.84628075,0.69566095,0.8478305,0.6536309,0.8268155,0.71050763,0.8552538,0.67093533,0.8354677,0.6938122,0.84690607
3122,0.77767086,0.88883543,0.7180574,0.8590287,0.69150174,0.84575087,0.60298365,0.80149186,0.72766554,0.8638328,0.7581554,0.8790777,0.67117333,0.83558667,0.74490976,0.8724549,0.68277776,0.8413889,0.7113325,0.8556663
3123,0.74307764,0.8715388,0.68525726,0.8426286,0.67884576,0.8394229,0.59482014,0.7974101,0.71511364,0.8575568,0.7737738,0.8868869,0.7023805,0.8511902,0.7479837,0.87399185,0.7047836,0.85239184,0.74897224,0.8744861
3133,0.74160385,0.8708019,0.62845826,0.81422913,0.65754557,0.8287728,0.60181403,0.800907,0.6656263,0.83281314,0.75769424,0.8788471,0.6376747,0.81883734,0.7102696,0.8551348,0.64956605,0.824783,0.70218414,0.8510921
3134,0.80028605,0.900143,0.72475076,0.8623754,0.73396766,0.86698383,0.6377107,0.81885535,0.7485962,0.8742981,0.78006124,0.8900306,0.6666504,0.8333252,0.75035655,0.8751783,0.6962148,0.8481074,0.72420067,0.86210036
3135,0.7625739,0.881287,0.70716834,0.8535842,0.70638025,0.8531901,0.62253046,0.81126523,0.716188,0.858094,0.6971773,0.84858865,0.6129004,0.8064502,0.70445526,0.8522276,0.63279474,0.81639737,0.6430985,0.82154924
3136,0.7685269,0.88426346,0.7493992,0.8746996,0.6913519,0.84567595,0.626655,0.8133275,0.73092514,0.86546254,0.74852383,0.8742619,0.6721432,0.8360716,0.7679985,0.8839992,0.69201434,0.84600717,0.716056,0.858028
3137,0.75772345,0.8788617,0.6704123,0.83520615,0.66152185,0.83076096,0.5846194,0.7923097,0.7085187,0.8542594,0.74201393,0.87100697,0.62802327,0.81401163,0.7182362,0.8591181,0.64671195,0.823356,0.6861501,0.84307504
3138,0.76701,0.883505,0.64800143,0.8240007,0.6730851,0.83654255,0.61145717,0.80572855,0.69414556,0.8470728,0.7654069,0.8827034,0.66289246,0.83144623,0.707502,0.853751,0.6551007,0.82755035,0.71858454,0.85929227
3139,0.757841,0.8789205,0.66881657,0.8344083,0.6744906,0.8372453,0.6291739,0.81458694,0.6749643,0.83748215,0.7158605,0.85793024,0.5933262,0.7966631,0.7092986,0.8546493,0.652706,0.826353,0.67016447,0.83508223
3140,0.73666346,0.86833173,0.6162884,0.8081442,0.62417495,0.8120875,0.54624736,0.7731237,0.6671752,0.8335876,0.7260115,0.86300576,0.633204,0.816602,0.66819555,0.83409774,0.6187135,0.80935675,0.670602,0.83530104
3141,0.5589485,0.77947426,0.58416,0.79208,0.565169,0.7825845,0.4990098,0.7495049,0.50259674,0.75129837,0.5373418,0.7686709,0.46248972,0.73124486,0.5607659,0.780383,0.5403367,0.77016836,0.5330112,0.7665056
3142,0.7796979,0.88984895,0.6919919,0.84599596,0.7105078,0.85525393,0.63414466,0.81707233,0.72409225,0.8620461,0.76166284,0.8808314,0.6638826,0.8319413,0.7462436,0.8731218,0.69851387,0.84925693,0.7280738,0.8640369
3143,0.753273,0.8766365,0.66103613,0.83051807,0.6317513,0.81587565,0.5810629,0.79053146,0.6956147,0.84780735,0.76036173,0.88018084,0.6893685,0.84468424,0.70862776,0.85431385,0.67001003,0.83500504,0.72402966,0.86201483
3144,0.7487117,0.87435585,0.6515738,0.8257869,0.68359214,0.84179604,0.5647003,0.7823502,0.6987442,0.8493721,0.7549795,0.87748975,0.63725996,0.81863,0.73113835,0.8655692,0.6368134,0.8184067,0.68869543,0.8443477
3145,0.69918764,0.8495938,0.6540233,0.82701164,0.605816,0.802908,0.6054553,0.80272764,0.65019655,0.8250983,0.6402897,0.8201449,0.6119451,0.8059726,0.63570774,0.81785387,0.6405329,0.8202665,0.6367879,0.81839395
3146,0.7279174,0.8639587,0.6126152,0.8063076,0.64128613,0.82064307,0.5591552,0.7795776,0.66384,0.83192,0.70860773,0.85430384,0.5682487,0.7841244,0.66644603,0.833223,0.58362293,0.79181147,0.6296989,0.81484944
3147,0.7948992,0.8974496,0.708669,0.8543345,0.69703233,0.84851617,0.67345834,0.83672917,0.7036462,0.8518231,0.73099744,0.8654987,0.64980114,0.82490057,0.73994887,0.86997443,0.68334526,0.84167266,0.72137564,0.86068785
3148,0.7599751,0.87998754,0.64613163,0.8230658,0.6502931,0.82514656,0.5698952,0.78494763,0.6851146,0.8425573,0.76758975,0.8837949,0.6576928,0.8288464,0.7254349,0.86271745,0.6490406,0.8245203,0.7201546,0.86007726
3149,0.74542975,0.8727149,0.65995514,0.8299776,0.6340419,0.81702095,0.610984,0.80549204,0.6829964,0.8414982,0.7003951,0.85019755,0.64052176,0.8202609,0.6632869,0.83164346,0.6269751,0.8134875,0.65725356,0.82862675
3150,0.7641313,0.88206565,0.63523924,0.8176196,0.6639012,0.8319506,0.60446846,0.80223423,0.69265187,0.84632593,0.74972093,0.87486047,0.6086913,0.8043456,0.7065885,0.85329425,0.6260654,0.8130327,0.6787997,0.8393998
3153,0.63439626,0.81719816,0.6118402,0.8059201,0.5799793,0.78998965,0.567048,0.78352404,0.60781527,0.80390763,0.63571936,0.81785965,0.6032312,0.8016156,0.5915849,0.79579246,0.6321852,0.8160926,0.6370028,0.8185014
3155,0.7110492,0.8555246,0.59549564,0.79774785,0.60967976,0.80483985,0.5333785,0.76668924,0.62031364,0.8101568,0.63231707,0.81615853,0.5146321,0.75731605,0.6083558,0.8041779,0.5351558,0.7675779,0.57745695,0.7887285
3156,0.7822927,0.89114636,0.62934035,0.8146702,0.65275,0.826375,0.56894904,0.7844745,0.7099377,0.85496885,0.7034352,0.8517176,0.56927884,0.7846394,0.6680869,0.83404344,0.5845618,0.7922809,0.650798,0.82539904
3157,0.7586017,0.87930083,0.67227304,0.8361365,0.7119889,0.85599446,0.61969674,0.80984837,0.69775414,0.8488771,0.73634756,0.8681738,0.6370853,0.81854266,0.7016183,0.85080916,0.64619434,0.82309717,0.7120732,0.8560366
3158,0.71427405,0.857137,0.63439596,0.817198,0.6033274,0.8016637,0.5800277,0.79001385,0.65626967,0.82813483,0.7015195,0.85075974,0.6434234,0.82171166,0.6724879,0.836244,0.6167905,0.80839527,0.65737104,0.8286855
3159,0.7582995,0.8791498,0.6215607,0.81078035,0.6358328,0.8179164,0.53529495,0.7676475,0.6887569,0.8443785,0.7605417,0.88027084,0.6257099,0.81285495,0.68500054,0.84250027,0.59576786,0.7978839,0.67255706,0.83627856
3160,0.7740754,0.8870377,0.6847047,0.8423524,0.6597656,0.8298828,0.6074979,0.80374897,0.70899665,0.8544983,0.7393975,0.86969876,0.6751368,0.8375684,0.709625,0.8548125,0.6636696,0.8318348,0.70300937,0.8515047
3161,0.823944,0.911972,0.74614745,0.8730737,0.7340459,0.867023,0.6776278,0.8388139,0.7738184,0.8869092,0.7447144,0.8723572,0.6496901,0.8248451,0.7609171,0.8804586,0.6978705,0.84893525,0.748067,0.8740335
3162,0.7552465,0.87762326,0.6268477,0.8134239,0.645488,0.822744,0.5845443,0.79227215,0.6551976,0.8275988,0.7123303,0.8561652,0.5902847,0.79514235,0.68551546,0.8427577,0.6195147,0.80975735,0.6595582,0.8297791
3186,0.8191763,0.90958816,0.7201834,0.8600917,0.68279266,0.84139633,0.6445159,0.82225794,0.77905166,0.88952583,0.76682293,0.88341147,0.6865096,0.8432548,0.73274696,0.8663735,0.6769829,0.83849144,0.73494977,0.8674749
3225,0.6502064,0.82510316,0.69909596,0.849548,0.61303043,0.8065152,0.66968894,0.83484447,0.607903,0.8039515,0.5669961,0.78349805,0.5609873,0.7804936,0.6327075,0.81635374,0.61325264,0.8066263,0.5917537,0.79587686
3315,0.67262197,0.836311,0.6321467,0.81607336,0.6439463,0.82197315,0.56341594,0.781708,0.6297194,0.8148597,0.6917959,0.8458979,0.6052861,0.80264306,0.68075085,0.8403754,0.633204,0.816602,0.6415304,0.8207652
3321,0.6854074,0.8427037,0.6456455,0.82282275,0.62306845,0.8115342,0.6257037,0.81285185,0.6364243,0.81821215,0.637746,0.818873,0.58487916,0.7924396,0.67618823,0.8380941,0.6051909,0.80259544,0.6013459,0.80067295
3332,0.6720668,0.8360334,0.6317461,0.815873,0.67284846,0.83642423,0.5873502,0.79367507,0.6200751,0.81003755,0.63259214,0.8162961,0.52015996,0.76008,0.6385006,0.8192503,0.60715246,0.80357623,0.5663805,0.78319025
5877,0.6012365,0.8006183,0.6567324,0.82836616,0.55635786,0.77817893,0.57007325,0.7850366,0.56766164,0.7838308,0.5552077,0.77760386,0.5597886,0.7798943,0.5785041,0.78925204,0.6178588,0.80892944,0.5995119,0.79975593
5981,0.7494819,0.87474096,0.68124473,0.84062237,0.69571966,0.84785986,0.6449878,0.8224939,0.69805276,0.8490264,0.67422557,0.8371128,0.62172747,0.81086373,0.6919724,0.8459862,0.681399,0.8406995,0.65919834,0.82959914
6043,0.76490843,0.8824542,0.629508,0.814754,0.6272651,0.81363255,0.5640845,0.78204226,0.69800943,0.84900475,0.75619876,0.8780994,0.6514534,0.8257267,0.6611843,0.83059216,0.6618265,0.83091325,0.7207592,0.8603796
6078,0.74445796,0.872229,0.66846645,0.8342332,0.6531745,0.82658726,0.621044,0.81052196,0.7043178,0.8521589,0.72052276,0.8602614,0.61793435,0.8089672,0.68766624,0.8438331,0.64934814,0.82467407,0.6589178,0.8294589
6081,0.7786666,0.8893333,0.7062228,0.8531114,0.6759893,0.83799464,0.6428819,0.82144094,0.7465457,0.87327284,0.7983223,0.89916116,0.7243065,0.8621533,0.75608754,0.8780438,0.73835444,0.8691772,0.7606567,0.88032836
6082,0.73269415,0.8663471,0.6709273,0.83546364,0.65266836,0.8263342,0.6387319,0.819366,0.7229544,0.8614772,0.767764,0.883882,0.7579966,0.8789983,0.7255744,0.8627872,0.7589319,0.87946594,0.7630655,0.8815328
6090,0.6993587,0.84967935,0.6313249,0.81566244,0.6528653,0.82643265,0.646825,0.82341254,0.6188828,0.8094414,0.6012509,0.80062544,0.5663013,0.7831507,0.65330124,0.8266506,0.6193527,0.80967635,0.5984243,0.79921216
6127,0.71931076,0.8596554,0.7264974,0.8632487,0.7231184,0.8615592,0.5919427,0.7959714,0.7169483,0.85847414,0.7352604,0.86763024,0.64181864,0.8209093,0.7394116,0.8697058,0.6175698,0.8087849,0.671901,0.8359505
6211,0.7163969,0.85819846,0.6830752,0.8415376,0.66071194,0.830356,0.54831564,0.7741578,0.6739191,0.83695954,0.73211235,0.8660562,0.67850065,0.8392503,0.69442016,0.84721005,0.6739981,0.83699906,0.7091793,0.85458964
6213,0.7328595,0.86642975,0.64203906,0.82101953,0.6160877,0.80804384,0.54739213,0.77369606,0.6615686,0.8307843,0.6648245,0.83241224,0.6124275,0.80621374,0.630741,0.8153705,0.6470779,0.82353896,0.6447441,0.8223721
6214,0.74774015,0.8738701,0.6455438,0.8227719,0.6416795,0.82083976,0.57957363,0.7897868,0.6570954,0.8285477,0.7182951,0.85914755,0.63257897,0.8162895,0.65372884,0.8268644,0.65929174,0.8296459,0.6755488,0.8377744
6231,0.6512058,0.8256029,0.62912834,0.81456417,0.5790949,0.78954744,0.56863964,0.7843198,0.6029855,0.80149275,0.5946703,0.79733515,0.59597313,0.79798657,0.61844164,0.8092208,0.60094404,0.800472,0.5871606,0.7935803
6232,0.8044022,0.90220106,0.7116393,0.85581964,0.730247,0.8651235,0.6461102,0.8230551,0.735302,0.867651,0.7566036,0.8783018,0.66586983,0.8329349,0.73704624,0.8685231,0.6946644,0.84733224,0.74439394,0.872197
6233,0.7545528,0.8772764,0.70892954,0.85446477,0.69864976,0.8493249,0.59507275,0.7975364,0.69778246,0.84889126,0.70303816,0.8515191,0.59798145,0.7989907,0.7031051,0.85155255,0.6692517,0.83462584,0.6414248,0.8207124
6239,0.73028266,0.86514133,0.66211724,0.8310586,0.6683981,0.8341991,0.61220074,0.80610037,0.66801554,0.83400774,0.7774489,0.88872445,0.65559804,0.827799,0.7232611,0.86163056,0.7189818,0.8594909,0.74583685,0.8729184
6240,0.7425555,0.87127775,0.6563473,0.82817364,0.6490936,0.8245468,0.56808114,0.7840406,0.6924223,0.84621114,0.7136826,0.8568413,0.6541542,0.8270771,0.6480665,0.82403326,0.6389239,0.81946194,0.6707845,0.83539224
6254,0.7359526,0.8679763,0.7582506,0.8791253,0.6779005,0.8389503,0.63146645,0.8157332,0.71321976,0.8566099,0.70155513,0.85077757,0.6595515,0.82977575,0.7658152,0.8829076,0.663262,0.831631,0.6826099,0.84130496
6255,0.64996815,0.8249841,0.59739256,0.7986963,0.612885,0.8064425,0.52915365,0.7645768,0.6019408,0.80097044,0.6276827,0.81384134,0.5887445,0.79437226,0.61373216,0.80686605,0.6047789,0.80238944,0.6007428,0.8003714
6342,0.6503829,0.82519144,0.64316154,0.82158077,0.5919411,0.79597056,0.55797565,0.7789878,0.63064694,0.8153235,0.65016824,0.8250841,0.6331812,0.8165906,0.6425199,0.82126,0.60220677,0.80110335,0.60938245,0.8046912
7630,0.7534867,0.8767433,0.7504796,0.8752398,0.6328511,0.81642556,0.6565708,0.8282854,0.6895481,0.844774,0.68183255,0.8409163,0.6946048,0.84730244,0.7459583,0.87297916,0.6978107,0.8489053,0.72386235,0.8619312
