CV_doordash_pm_Score,gemini_flash_doordash_pm_Score,gemini_pro_doordash_pm_Score,gemini_flash_lite_doordash_pm_Score,Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_Modelclaude-opus-4-5_doordash_pm_Score,twice_gemini_flash_doordash_pm_Score,twice_gemini_pro_doordash_pm_Score,twice_gemini_flash_lite_doordash_pm_Score,twice_gemini_flash_pro_doordash_pm_Score,twice_gemini_flash_lite_pro_doordash_pm_Score,True Label,Will Manipulate
0.7984182,0.83273655,0.8182733,0.81895494,0.8470863,0.8347645,0.79352945,0.8464053,0.8123208,0.8375808,0.84915084,0.8292767,0.8294586,0.8306669,0.8619443,1,False
0.82364416,0.8493335,0.83649933,0.83542186,0.82088196,0.8205371,0.829486,0.8356861,0.82770765,0.8347956,0.84910977,0.8437366,0.83992356,0.85541046,0.82827556,1,False
0.8708213,0.86927116,0.8874722,0.86433583,0.8915279,0.86691046,0.86981124,0.87559587,0.8761436,0.8684482,0.8742022,0.8967587,0.87265027,0.88623273,0.87575305,1,False
0.8574241,0.88175166,0.8796094,0.88166964,0.8780673,0.87464166,0.86281776,0.88691396,0.8748126,0.8849833,0.8795321,0.8809175,0.8806553,0.86969817,0.85368806,1,False
0.7426532,0.8380482,0.83180964,0.77640617,0.80243874,0.7662954,0.8311359,0.83479875,0.8454607,0.8405952,0.8290625,0.8353215,0.79061204,0.8401227,0.85943156,1,False
0.80066776,0.8321284,0.8214837,0.78139025,0.80917674,0.8002981,0.82448506,0.83845925,0.8354287,0.8138648,0.8357619,0.8233565,0.771,0.8389472,0.81012356,1,False
0.8102569,0.81620574,0.82470864,0.79860604,0.7843317,0.7894813,0.8108385,0.7933002,0.8109925,0.793928,0.8398682,0.84074175,0.8030441,0.822602,0.83154595,1,False
0.8413532,0.8432287,0.8331028,0.8490444,0.86648166,0.8176796,0.8663498,0.8640006,0.86663145,0.84356767,0.84465027,0.84103364,0.8403791,0.5821112,0.83455014,1,False
0.76951814,0.79749703,0.83209217,0.8249004,0.7977783,0.77875686,0.78443354,0.8500208,0.8513657,0.8669749,0.8627149,0.8492851,0.82441276,0.8367424,0.85852313,1,False
0.7858606,0.8300052,0.79636675,0.79478693,0.846214,0.8222319,0.8207969,0.84966135,0.8431501,0.8426162,0.83557254,0.82475305,0.8085524,0.828045,0.82514274,1,False
0.8421483,0.85089064,0.8611113,0.8209516,0.85722774,0.8391906,0.86602247,0.86707664,0.8723843,0.8481518,0.8696704,0.868464,0.82683,0.8650303,0.8448432,1,False
0.8490308,0.8686543,0.87036115,0.86759126,0.8553592,0.8560398,0.85122895,0.8589376,0.8624811,0.8603208,0.87942326,0.8616668,0.8702085,0.87739253,0.8969093,1,False
0.86765456,0.88351977,0.8798083,0.8709935,0.8713299,0.8741794,0.87933236,0.8700918,0.88304543,0.884444,0.8956992,0.88958204,0.86235857,0.5821112,0.87615955,1,False
0.8451767,0.89020354,0.8765767,0.8777268,0.86994344,0.8948176,0.8816905,0.8943982,0.8980237,0.8981624,0.8973864,0.8823057,0.87830895,0.9068594,0.90492636,1,False
0.8345253,0.90308064,0.87073344,0.85229695,0.8424603,0.8232474,0.8095193,0.8533368,0.8664134,0.83918536,0.911675,0.8964194,0.84751076,0.919721,0.8871835,1,False
0.832065,0.8457367,0.8513854,0.83386254,0.86026204,0.84129953,0.84931725,0.8710331,0.84931725,0.84909236,0.84502476,0.87206143,0.81985086,0.88489884,0.8426073,1,False
0.87420356,0.84634936,0.8575992,0.7861453,0.84756124,0.84555244,0.8600441,0.84805125,0.8499663,0.86010826,0.8531998,0.8573886,0.7729972,0.8580509,0.86066926,1,False
0.67357177,0.81376433,0.82106006,0.7418026,0.7598157,0.7777155,0.75014716,0.82541883,0.8023147,0.7823684,0.822553,0.8170415,0.7512145,0.8286808,0.790044,1,False
0.7876369,0.8565919,0.8456894,0.8487944,0.85594064,0.8455794,0.8732597,0.8861254,0.87894905,0.82316446,0.89751863,0.8662876,0.8401431,0.88906634,0.8844336,1,False
0.8076711,0.86179423,0.8311575,0.80996543,0.8263891,0.7972586,0.8033064,0.81040144,0.8081965,0.8036958,0.8321091,0.84305423,0.8084355,0.85018504,0.8324596,1,False
0.8439155,0.86423934,0.8759648,0.84595215,0.8574848,0.86539876,0.8636097,0.86552536,0.8938277,0.8892207,0.8508768,0.8480743,0.8467807,0.8634802,0.87671894,1,False
0.82947344,0.8331435,0.82076705,0.8340044,0.812691,0.833503,0.8134695,0.84655154,0.8420046,0.8384817,0.84497756,0.8124796,0.8340044,0.83850837,0.82817554,1,False
0.82028174,0.85803646,0.8379617,0.8268149,0.8160898,0.8351872,0.81944424,0.8372636,0.8293376,0.87484217,0.85792875,0.85116875,0.8473643,0.88229,0.8682584,1,False
0.8391852,0.8338335,0.8510292,0.7818559,0.8357661,0.8335763,0.8288489,0.84167063,0.83221066,0.81899107,0.8438656,0.8451115,0.7562351,0.84319466,0.8204655,1,False
0.8802246,0.8858205,0.87872034,0.8682438,0.88205564,0.87095875,0.8708448,0.8491771,0.87390804,0.8707125,0.8769306,0.8721876,0.8599587,0.885256,0.8663324,1,False
0.8589124,0.8235584,0.83117616,0.8348522,0.811186,0.81577253,0.8307264,0.8307899,0.8268517,0.83836263,0.8259951,0.81114054,0.8287033,0.827233,0.8114757,1,False
0.77112615,0.81118655,0.80714726,0.78740203,0.8115892,0.8037582,0.77204174,0.8075437,0.779589,0.8485112,0.8207474,0.8013629,0.77090955,0.80505896,0.80454606,1,False
0.8083052,0.78478515,0.8230139,0.8133973,0.76434445,0.82122564,0.7881565,0.81331533,0.8286489,0.84856033,0.785034,0.8568176,0.81743944,0.8141099,0.8469511,1,False
0.8264768,0.8276704,0.8332437,0.83106196,0.81213266,0.80732703,0.82339156,0.80034244,0.8503754,0.8037349,0.82460225,0.82647276,0.8304663,0.8323337,0.83070797,1,False
0.82689226,0.85268474,0.8505366,0.8372221,0.8228425,0.82313025,0.8191012,0.84456676,0.8162739,0.850142,0.84677917,0.8545512,0.8485999,0.8482514,0.846639,1,False
0.8573679,0.88356525,0.9042053,0.8678886,0.8454383,0.87831235,0.8766707,0.8639372,0.8868208,0.8801914,0.85755676,0.87826526,0.8616083,0.9083685,0.88489,1,False
0.87572306,0.89251405,0.8699935,0.85038203,0.8413316,0.8453163,0.8355991,0.85621566,0.8730007,0.8635297,0.8697133,0.8640285,0.85264194,0.8703079,0.86520475,1,False
0.8571903,0.8874724,0.87789273,0.8431201,0.8660666,0.87430024,0.8921106,0.8849141,0.9010228,0.8926361,0.8866326,0.8627976,0.8508872,0.8651639,0.84741104,1,False
0.843373,0.84643465,0.8334016,0.8278479,0.8405388,0.8465137,0.84409523,0.8325824,0.85197407,0.83523643,0.8238553,0.8665939,0.8179397,0.8392216,0.84592175,1,False
0.8175309,0.8533187,0.8336803,0.8321739,0.79573417,0.84118354,0.8289068,0.799592,0.8266517,0.8407237,0.8558812,0.8540915,0.83434826,0.85153544,0.8516616,1,False
0.8608545,0.8539207,0.8650174,0.83929396,0.87209487,0.88840145,0.8465066,0.88582945,0.8515959,0.8746704,0.85665643,0.85660094,0.85224134,0.82620096,0.8771361,1,False
0.86341625,0.86781657,0.8856606,0.8638524,0.8807914,0.87909627,0.88928986,0.88535273,0.88553077,0.88144606,0.871807,0.88285923,0.8737924,0.8785369,0.8689274,1,False
0.8016061,0.8519345,0.8441092,0.80672437,0.8476217,0.8343994,0.8377587,0.8466273,0.84774023,0.84191805,0.853383,0.8472152,0.8080376,0.5821112,0.83196515,1,False
0.92284715,0.9115468,0.8972929,0.91816956,0.9202888,0.90649706,0.90296185,0.92047185,0.91291827,0.9135063,0.92873,0.90248644,0.9153117,0.91894984,0.90928525,1,False
0.8813155,0.84092677,0.87569356,0.8694535,0.87278515,0.8755911,0.86158717,0.8673284,0.8624458,0.8682509,0.86234665,0.8765001,0.8600645,0.86625123,0.879103,1,False
0.87566686,0.8730788,0.8691198,0.87850755,0.8795074,0.87211245,0.86947465,0.8658246,0.8695022,0.8834038,0.88229525,0.8573055,0.8847787,0.8876115,0.86181134,1,False
0.81222665,0.83913857,0.84797037,0.85714006,0.8183619,0.81134945,0.8247477,0.8310699,0.831597,0.8283908,0.8346472,0.8399719,0.8461785,0.5821112,0.851909,1,False
0.8656503,0.9035951,0.9031298,0.8957932,0.86585855,0.890025,0.8840649,0.88466054,0.8908744,0.8778068,0.89606893,0.90195763,0.8888039,0.9004727,0.87347716,1,False
0.7872703,0.8066655,0.78880465,0.752386,0.7600142,0.7838099,0.7802429,0.79037607,0.80084413,0.7982334,0.80592656,0.8223996,0.752386,0.7823696,0.80207825,1,False
0.77687985,0.83203626,0.8543268,0.7670933,0.7992867,0.8157811,0.8102316,0.82126456,0.80693626,0.81246686,0.8713584,0.82757026,0.76267135,0.86054164,0.81726724,1,False
0.85467815,0.84537584,0.8362557,0.8851966,0.863203,0.8710295,0.86724764,0.8890445,0.8864047,0.88452375,0.84542143,0.8561735,0.88621217,0.5821112,0.8691198,1,False
0.8708032,0.87235177,0.8530854,0.84536177,0.8494483,0.8510423,0.845871,0.86868167,0.86764014,0.8501662,0.8691759,0.8669323,0.83206743,0.8787803,0.8792279,1,False
0.86390424,0.83991635,0.84381825,0.88336146,0.88701326,0.8926643,0.89019275,0.8883642,0.8967284,0.8839339,0.8380427,0.8500378,0.88336146,0.5821111,0.9009594,1,False
0.8236949,0.8388089,0.85825825,0.84782547,0.84969586,0.8222134,0.83801836,0.8492785,0.8538048,0.87069565,0.8498021,0.8600237,0.85873634,0.84446555,0.8651991,1,False
0.861879,0.8763225,0.8757331,0.8820427,0.8855205,0.8632127,0.87501407,0.881821,0.8802307,0.8738557,0.8693857,0.87316763,0.8770157,0.8697531,0.89482194,1,False
0.82821435,0.7883683,0.8015927,0.7875854,0.79911524,0.8159989,0.8188231,0.80193686,0.80689913,0.81795186,0.78200185,0.7952087,0.7875854,0.76914245,0.7806989,1,False
0.84386504,0.9010142,0.8640579,0.8498651,0.8552873,0.890689,0.83431494,0.87053514,0.86265343,0.895982,0.91135085,0.89604044,0.8304784,0.89847744,0.8777126,1,False
0.887864,0.86805594,0.8734703,0.8628626,0.8538122,0.84496635,0.8284085,0.84684896,0.8625124,0.8516591,0.87282515,0.8580694,0.84888506,0.87048125,0.87241244,1,False
0.85797817,0.8749554,0.84905016,0.8691102,0.86097455,0.8751178,0.86317486,0.8723873,0.88635314,0.8741847,0.89489686,0.85353464,0.8652215,0.8782315,0.86002225,1,False
0.8627501,0.8381429,0.8844663,0.8301729,0.84483796,0.8561675,0.8533553,0.8620692,0.8491311,0.8429912,0.84506965,0.8742729,0.8267362,0.84107906,0.8506207,1,False
0.852391,0.901226,0.8880782,0.8524996,0.8982841,0.868052,0.86452156,0.9003478,0.8935686,0.8820654,0.90560174,0.9019925,0.85235864,0.8985114,0.89356077,1,False
0.82274324,0.83955306,0.85377467,0.8191005,0.8449632,0.8182502,0.84871495,0.8627835,0.8606877,0.8336748,0.87120825,0.88926613,0.8211388,0.84146255,0.8307483,1,False
0.81150484,0.83417714,0.8003725,0.8224365,0.8139355,0.80559725,0.8138515,0.8170492,0.83427286,0.82884055,0.83130366,0.8254543,0.8082094,0.8383815,0.8595752,1,False
0.86206806,0.8706305,0.86255664,0.8784275,0.87740004,0.8681165,0.8785734,0.880817,0.8843179,0.87330365,0.8759353,0.85830903,0.878206,0.87523913,0.86935407,1,False
0.8070009,0.8667958,0.86123216,0.8601523,0.8323897,0.8609524,0.81657696,0.857244,0.8083693,0.86654437,0.88289434,0.8771965,0.8679316,0.87987804,0.8818574,1,False
0.8615687,0.84178704,0.8441439,0.8286074,0.8532775,0.83167326,0.8399343,0.8476975,0.8458309,0.837313,0.84666187,0.8406224,0.83213884,0.8324663,0.8444922,1,False
0.7645274,0.8422845,0.857,0.82120126,0.8329894,0.84108126,0.84029984,0.8257243,0.83716357,0.8525967,0.84130234,0.8750469,0.81413585,0.8446682,0.85613513,1,False
0.8355739,0.88750225,0.87984544,0.8724759,0.8791602,0.8463295,0.8678504,0.8802241,0.8829787,0.8885102,0.87206244,0.8701276,0.8724759,0.5821112,0.8534202,1,False
0.8798153,0.847258,0.8605384,0.8719127,0.8472433,0.83304405,0.85183644,0.85635126,0.85387236,0.84855556,0.85329276,0.8649664,0.8626035,0.8548255,0.85177267,1,False
0.87308204,0.89326465,0.8612794,0.88211596,0.8621657,0.8766618,0.8788241,0.87556976,0.8885399,0.88084596,0.9007187,0.88518965,0.883438,0.9012108,0.85463893,1,False
0.8677634,0.87030005,0.8816578,0.8454101,0.8829863,0.843774,0.88390714,0.862518,0.88062435,0.84277093,0.88045025,0.8724126,0.83445466,0.89996237,0.88211226,1,False
0.8501364,0.84052724,0.8480723,0.7961031,0.8599346,0.8599229,0.84617704,0.87353355,0.8732294,0.8602035,0.8620981,0.8648238,0.80534875,0.8779382,0.79799724,1,False
0.8518465,0.864306,0.87078273,0.8666411,0.88608545,0.8626482,0.8737611,0.89251804,0.8720358,0.86209893,0.84782994,0.8714698,0.8648836,0.85797894,0.864714,1,False
0.8688046,0.8833773,0.8928242,0.8935969,0.8593463,0.88290966,0.89118177,0.8728055,0.8870909,0.88191426,0.88713586,0.86882097,0.8867887,0.8924261,0.901062,1,False
0.8948673,0.88338125,0.88091904,0.89426005,0.88460886,0.88569796,0.89535475,0.8803423,0.8873661,0.88342315,0.8634021,0.85179925,0.89620376,0.88414955,0.8939296,1,False
0.86354035,0.8876967,0.8959897,0.86385375,0.86012584,0.87144166,0.8716243,0.8799012,0.88381183,0.8814688,0.8924929,0.90568024,0.86687106,0.8945709,0.89710474,1,False
0.7912284,0.8534293,0.8523023,0.84088385,0.7877904,0.81627953,0.8166748,0.85155296,0.8101958,0.86626667,0.86404115,0.85658747,0.8167293,0.8555285,0.83846176,1,False
0.7850788,0.8303117,0.8619051,0.7989885,0.80097085,0.77050424,0.79904276,0.8237457,0.81960243,0.78802514,0.84280425,0.8787741,0.78938603,0.8562596,0.8560498,1,False
0.8362917,0.83408195,0.84607923,0.8475666,0.8101702,0.84722114,0.8226211,0.8612753,0.86746204,0.8817316,0.84446675,0.8671431,0.84686685,0.83344316,0.88053405,1,False
0.795343,0.8757129,0.8409082,0.8068035,0.8571338,0.84456,0.8080245,0.8453672,0.8579277,0.8805928,0.83561623,0.8541056,0.8076821,0.8496801,0.84105325,1,False
0.86520386,0.86486214,0.86222476,0.90053594,0.8641538,0.8759901,0.87723035,0.8699329,0.87648535,0.87318575,0.85277796,0.853436,0.8992223,0.86231047,0.87462497,1,False
0.80005085,0.8382557,0.8362594,0.8066976,0.80871886,0.7969651,0.84153235,0.82544917,0.8381228,0.7975328,0.83769333,0.8375771,0.8095994,0.831619,0.8288816,1,False
0.8734168,0.86400235,0.8624871,0.8787574,0.88445634,0.8859496,0.8823954,0.87996155,0.87929887,0.87957853,0.8657266,0.8631842,0.8783628,0.86361957,0.8815193,1,False
0.85030717,0.839936,0.8618628,0.8086107,0.8226897,0.8469103,0.85933053,0.8233235,0.850655,0.8643646,0.84355295,0.86000675,0.82923794,0.8524505,0.8304757,1,False
0.80986845,0.8182354,0.8241113,0.8370801,0.7832291,0.8187567,0.80122554,0.83283085,0.82489127,0.8356104,0.8255162,0.8423319,0.8378402,0.8352302,0.847273,1,False
0.82747036,0.83418745,0.8408516,0.80200475,0.7917829,0.8188331,0.79801184,0.77210987,0.8351873,0.78213656,0.83630913,0.8399836,0.80200475,0.8492046,0.8230923,1,False
0.7506038,0.85374534,0.8360722,0.8421893,0.79931647,0.7848419,0.7921666,0.7845755,0.8535886,0.7848419,0.8680646,0.8391178,0.84088224,0.86484003,0.831614,1,False
0.8495611,0.8838334,0.8825488,0.8744862,0.883662,0.8925104,0.8697746,0.8890161,0.8834266,0.8913092,0.88501537,0.87099755,0.8744862,0.86650276,0.8817185,1,False
0.8744749,0.8661571,0.8665688,0.89622426,0.8618008,0.89656115,0.8450316,0.8691228,0.8505959,0.9004693,0.86530256,0.8676022,0.89579326,0.8570754,0.8970852,1,False
0.7974769,0.8085768,0.81558555,0.8083011,0.84211314,0.8407331,0.82350975,0.86931306,0.86224324,0.88732135,0.8337767,0.8560997,0.8017831,0.8270973,0.80646867,1,False
0.7782046,0.85073173,0.8280735,0.8642299,0.82685435,0.8549971,0.8670467,0.83748126,0.8761496,0.860395,0.8610312,0.83254516,0.87121195,0.8615693,0.87895286,1,False
0.8003719,0.5821111,0.86289203,0.8678254,0.8562857,0.87050664,0.86073434,0.87102,0.8652974,0.8586068,0.5546953,0.8718109,0.8646668,0.66415644,0.86201227,1,False
0.84044474,0.5821111,0.89814556,0.8351837,0.8222741,0.84197396,0.8278676,0.8701677,0.89518696,0.8782364,0.5821111,0.84508187,0.8351837,0.5546953,0.8707477,1,False
0.83223695,0.8364361,0.8537512,0.8796482,0.88270104,0.8589411,0.8407208,0.8865891,0.83375895,0.8692058,0.84565216,0.87238014,0.8796482,0.845742,0.8775609,1,False
0.74587786,0.7591499,0.7691332,0.755895,0.76703686,0.7777597,0.7861236,0.77263707,0.7839509,0.80016017,0.7724801,0.7766447,0.74019545,0.7822629,0.7586477,1,False
0.85744256,0.88313216,0.8958695,0.85510474,0.86009616,0.872202,0.875833,0.8537077,0.87346137,0.87557006,0.8586044,0.90183735,0.86056423,0.8828825,0.8994881,1,False
0.8150358,0.8902865,0.88155913,0.8596746,0.87935734,0.8764193,0.8592187,0.8627529,0.87065977,0.88800514,0.868713,0.8783088,0.85396934,0.8845709,0.88445544,1,False
0.8294579,0.82875216,0.8540595,0.8324014,0.834526,0.8323628,0.83544594,0.8692493,0.86090904,0.83860964,0.84807193,0.8707788,0.83288336,0.8465714,0.85374373,1,False
0.89049715,0.8577183,0.8793832,0.8896343,0.9110651,0.90372694,0.91621673,0.8996402,0.9081451,0.8969829,0.8452465,0.8679607,0.88751364,0.8650435,0.9114558,1,False
