,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_Modified_claude-haiku-4-5_of_CV_Modelclaude-haiku-4-5_Modelclaude-opus-4-5_google_ux_Score
2659,0.6980269,0.84901345,0.6661489,0.83307445,0.6306442,0.8153221,0.5950073,0.79750365,0.668118,0.834059,0.6739502,0.8369751,0.67392945,0.8369647,0.6372812,0.8186406,0.6656,0.83280003,0.6561232,0.8280616
2660,0.74812436,0.8740622,0.7080473,0.85402364,0.65935194,0.829676,0.6322501,0.81612504,0.70448446,0.85224223,0.6935288,0.8467644,0.70533687,0.8526684,0.69555926,0.84777963,0.70167625,0.8508381,0.71717143,0.8585857
2741,0.68192756,0.8409638,0.5641818,0.7820909,0.56489056,0.7824453,0.61716413,0.80858207,0.5465225,0.77326125,0.53505075,0.7675254,0.463265,0.7316325,0.52867913,0.76433957,0.5477743,0.77388716,0.5271504,0.7635752
2766,0.73173654,0.8658683,0.7820398,0.89101994,0.6962483,0.84812415,0.6220218,0.8110109,0.68497944,0.8424897,0.6824337,0.84121686,0.62862337,0.8143117,0.74442375,0.8722119,0.6750106,0.83750534,0.6559596,0.8279798
2793,0.79840535,0.8992027,0.78853095,0.8942655,0.6932984,0.84664917,0.6897217,0.84486085,0.7612164,0.8806082,0.77466726,0.88733363,0.74157846,0.87078923,0.788693,0.8943465,0.74118173,0.87059087,0.765025,0.8825125
2810,0.74356234,0.8717812,0.7277179,0.86385894,0.67157435,0.8357872,0.6328993,0.81644964,0.67118436,0.83559215,0.6202419,0.81012094,0.5653428,0.7826714,0.7026657,0.85133284,0.6128087,0.80640435,0.55943894,0.7797195
2824,0.7448594,0.8724297,0.74078614,0.87039304,0.7010711,0.8505355,0.657966,0.828983,0.7446259,0.87231296,0.7033947,0.8516973,0.66810155,0.8340508,0.7564316,0.8782158,0.727633,0.8638165,0.70939994,0.85469997
3002,0.7654321,0.88271606,0.71477187,0.85738593,0.6797835,0.8398918,0.63575727,0.8178786,0.7169818,0.85849094,0.7083254,0.8541627,0.7115022,0.8557511,0.69445884,0.8472294,0.6880753,0.84403765,0.7223939,0.86119694
3021,0.729498,0.864749,0.6908032,0.8454016,0.61590457,0.8079523,0.6177616,0.8088808,0.6583345,0.82916725,0.5904756,0.7952378,0.56452084,0.7822604,0.6370301,0.81851506,0.6131748,0.8065874,0.5870997,0.79354984
3093,0.7916753,0.89583766,0.7109827,0.85549134,0.6834805,0.84174025,0.6306695,0.81533474,0.7626556,0.8813278,0.7675184,0.8837592,0.70722795,0.853614,0.729386,0.864693,0.67997193,0.83998597,0.73480654,0.86740327
3105,0.7818303,0.89091516,0.6991777,0.8495889,0.67298305,0.8364915,0.623652,0.811826,0.7154513,0.8577256,0.7500111,0.87500554,0.6965758,0.84828794,0.70712674,0.85356337,0.6832373,0.84161866,0.7363383,0.8681692
3113,0.63326025,0.8166301,0.5601393,0.78006965,0.5569612,0.7784806,0.5338522,0.7669261,0.57085925,0.7854296,0.6446085,0.82230425,0.55836153,0.77918077,0.5986266,0.7993133,0.58057594,0.790288,0.6089037,0.8044518
3118,0.6432372,0.82161856,0.6385162,0.8192581,0.57827085,0.78913546,0.5980103,0.79900515,0.63669765,0.8183488,0.63162434,0.8158122,0.63850236,0.8192512,0.64982986,0.82491493,0.6869364,0.8434682,0.65447557,0.8272378
3120,0.59766436,0.7988322,0.5889205,0.79446024,0.5550443,0.77752215,0.55860436,0.7793022,0.5756075,0.78780377,0.5722003,0.78610015,0.5488807,0.77444035,0.58250517,0.7912526,0.61302936,0.8065147,0.57517576,0.7875879
3122,0.77893174,0.88946587,0.7293174,0.8646587,0.71772355,0.8588618,0.61912,0.80956,0.7094568,0.8547284,0.7194139,0.85970694,0.6181723,0.80908614,0.7282634,0.8641317,0.6897433,0.84487164,0.67722934,0.8386147
3123,0.7692192,0.8846096,0.6988822,0.8494411,0.6766976,0.8383488,0.60740703,0.80370355,0.7205422,0.8602711,0.75491965,0.8774598,0.6901837,0.8450918,0.72952926,0.86476463,0.6844766,0.8422383,0.7242373,0.86211866
3133,0.77429247,0.88714623,0.7066397,0.8533199,0.6850199,0.84251,0.6370001,0.81850004,0.725588,0.86279404,0.74464464,0.8723223,0.69168854,0.84584427,0.7469993,0.87349963,0.6758537,0.83792686,0.7053915,0.85269576
3134,0.8151332,0.9075666,0.7351391,0.86756957,0.74807847,0.87403923,0.6551995,0.82759976,0.75951344,0.8797567,0.7594147,0.87970734,0.6643882,0.8321941,0.74173653,0.87086827,0.69139713,0.8456986,0.7176118,0.8588059
3135,0.70776117,0.8538806,0.6600253,0.8300127,0.6608093,0.83040464,0.56195486,0.7809774,0.6580008,0.8290004,0.6611427,0.83057135,0.58956635,0.7947832,0.641917,0.8209585,0.59960616,0.7998031,0.60916317,0.8045816
3136,0.77503663,0.8875183,0.7503497,0.8751749,0.67885745,0.8394287,0.6450566,0.8225283,0.7445903,0.87229514,0.7355753,0.86778766,0.67991567,0.83995783,0.76463175,0.8823159,0.7124258,0.8562129,0.71934354,0.8596718
3137,0.72015655,0.8600783,0.61347175,0.8067359,0.593267,0.7966335,0.5278338,0.7639169,0.64409995,0.82205,0.70814204,0.854071,0.5897397,0.79486984,0.6386535,0.81932676,0.59268665,0.7963433,0.6317074,0.8158537
3138,0.68577707,0.84288853,0.63307184,0.81653595,0.6554018,0.8277009,0.5818056,0.7909028,0.6296184,0.8148092,0.63723516,0.8186176,0.5535085,0.77675426,0.63039464,0.81519735,0.5712949,0.78564745,0.5894356,0.7947178
3139,0.7033646,0.8516823,0.6119867,0.8059933,0.6237929,0.81189644,0.573097,0.7865485,0.6219822,0.8109911,0.68869805,0.844349,0.5573902,0.7786951,0.65797573,0.82898784,0.59063363,0.7953168,0.62098664,0.81049335
3140,0.7162669,0.85813344,0.6383363,0.81916815,0.6202993,0.81014967,0.5663829,0.78319144,0.6496986,0.8248493,0.7008435,0.8504218,0.63445574,0.81722784,0.6785686,0.8392843,0.61432123,0.8071606,0.6625885,0.83129424
3141,0.67076904,0.8353845,0.7067669,0.8533834,0.60943973,0.80471987,0.55188763,0.7759438,0.6358063,0.81790316,0.6128266,0.8064133,0.57491314,0.7874566,0.62015265,0.81007636,0.6118045,0.80590224,0.6202631,0.81013155
3142,0.7555511,0.87777555,0.66217035,0.8310852,0.67998064,0.8399903,0.5864936,0.7932468,0.7030547,0.85152733,0.7661773,0.88308865,0.6295067,0.81475335,0.72051036,0.8602552,0.6618016,0.8309008,0.6949852,0.8474926
3143,0.70340186,0.8517009,0.63545114,0.81772554,0.6154771,0.80773854,0.5676931,0.78384656,0.6414266,0.8207133,0.67289615,0.8364481,0.6034098,0.8017049,0.65656555,0.8282828,0.6284524,0.8142262,0.63269,0.816345
3144,0.71032715,0.8551636,0.61705136,0.8085257,0.6590032,0.8295016,0.5595498,0.7797749,0.6450412,0.8225206,0.659441,0.8297205,0.54960585,0.7748029,0.67819226,0.8390961,0.5676949,0.78384745,0.57569444,0.7878472
3145,0.6599016,0.8299508,0.63744986,0.81872493,0.57791144,0.7889557,0.5929573,0.7964786,0.6180171,0.80900854,0.6039784,0.8019892,0.60782874,0.80391437,0.6068454,0.8034227,0.62001735,0.81000865,0.6018852,0.8009426
3146,0.7255721,0.86278605,0.6364503,0.81822515,0.62922174,0.81461084,0.54890954,0.7744548,0.70761955,0.8538098,0.75635517,0.8781776,0.6696024,0.8348012,0.6871551,0.84357756,0.63001007,0.81500506,0.69021165,0.8451058
3147,0.71806425,0.85903215,0.6783879,0.83919394,0.64459515,0.8222976,0.6555438,0.8277719,0.6721797,0.83608985,0.6939492,0.8469746,0.62683356,0.8134168,0.70766187,0.85383093,0.6768352,0.8384176,0.6643251,0.83216256
3148,0.72570455,0.8628523,0.6428014,0.8214007,0.64370584,0.8218529,0.5849324,0.79246616,0.6759569,0.8379785,0.71388143,0.85694075,0.63968766,0.8198438,0.7002086,0.85010433,0.63702464,0.8185123,0.67920923,0.8396046
3149,0.7306416,0.8653208,0.64728,0.82364,0.6071631,0.80358154,0.6112946,0.8056473,0.66693246,0.83346623,0.69336337,0.8466817,0.6298169,0.81490844,0.6609272,0.8304636,0.6208601,0.81043005,0.6566415,0.82832074
3150,0.80116546,0.90058273,0.6657274,0.8328637,0.6698055,0.83490276,0.6288859,0.814443,0.71841764,0.8592088,0.75899386,0.87949693,0.6396249,0.8198124,0.7244736,0.8622368,0.6360526,0.8180263,0.7024997,0.8512498
3153,0.7060594,0.8530297,0.6833929,0.84169644,0.66749585,0.8337479,0.603631,0.8018155,0.7051038,0.85255194,0.70582557,0.8529128,0.6735146,0.8367573,0.68995297,0.8449765,0.6861598,0.8430799,0.68425107,0.84212554
3155,0.64992523,0.8249626,0.5905883,0.79529417,0.58167243,0.7908362,0.47971806,0.73985904,0.60056865,0.8002843,0.56317693,0.78158844,0.50479037,0.75239515,0.55933666,0.77966833,0.50322896,0.75161445,0.5241679,0.76208395
3156,0.77711684,0.8885584,0.6503054,0.8251527,0.6647677,0.8323839,0.6089354,0.8044677,0.7093954,0.8546977,0.6898675,0.84493375,0.5773254,0.7886627,0.68760896,0.8438045,0.59096617,0.7954831,0.6424326,0.8212163
3157,0.7766943,0.88834715,0.6920537,0.84602684,0.70515084,0.8525754,0.6554526,0.8277263,0.719715,0.8598575,0.7770637,0.88853186,0.6671094,0.8335547,0.73412454,0.8670623,0.70915747,0.85457873,0.7401989,0.8700994
3158,0.68229115,0.8411456,0.6334314,0.8167157,0.5722371,0.7861185,0.55543554,0.77771777,0.6198106,0.8099053,0.6358334,0.8179167,0.60643685,0.8032184,0.6227817,0.8113909,0.58994794,0.79497397,0.59680194,0.798401
3159,0.7510009,0.87550044,0.6370096,0.8185048,0.6420145,0.82100725,0.5612548,0.78062737,0.6706735,0.83533674,0.7048643,0.85243213,0.59740686,0.79870343,0.6711489,0.83557445,0.5965104,0.7982552,0.6495733,0.82478666
3160,0.7245635,0.86228174,0.6749209,0.83746046,0.63561416,0.8178071,0.5831405,0.79157025,0.68984574,0.8449229,0.71682996,0.858415,0.6887828,0.8443914,0.7078118,0.8539059,0.66395116,0.8319756,0.70963,0.854815
3161,0.78753644,0.8937682,0.7114098,0.8557049,0.711424,0.855712,0.63637817,0.8181891,0.7608199,0.88040996,0.73442036,0.86721015,0.6299899,0.81499493,0.7328668,0.8664334,0.6631146,0.8315573,0.70065784,0.8503289
3162,0.69866943,0.8493347,0.5943018,0.7971509,0.602104,0.801052,0.5779227,0.78896135,0.60652876,0.8032644,0.66432166,0.83216083,0.577302,0.788651,0.64317364,0.82158685,0.59917235,0.7995862,0.61340994,0.806705
3186,0.7677412,0.8838706,0.717761,0.8588805,0.6701939,0.83509696,0.63688695,0.8184435,0.74836516,0.8741826,0.7085714,0.8542857,0.657241,0.8286205,0.7049711,0.85248554,0.6643988,0.8321994,0.70560086,0.8528004
3225,0.6696675,0.83483374,0.7169305,0.85846525,0.63501334,0.8175067,0.6338794,0.8169397,0.64654374,0.8232719,0.61011624,0.8050581,0.59371495,0.7968575,0.66031766,0.8301588,0.6274459,0.81372297,0.59336925,0.7966846
3315,0.6564124,0.8282062,0.5784572,0.78922856,0.6147747,0.80738735,0.5475035,0.77375174,0.59210014,0.7960501,0.67454785,0.83727396,0.56226563,0.7811328,0.64671767,0.82335883,0.614836,0.807418,0.62661433,0.81330717
3321,0.763118,0.881559,0.7004898,0.8502449,0.6712375,0.83561873,0.65117615,0.8255881,0.73704505,0.8685225,0.7322581,0.86612904,0.677827,0.8389135,0.7277278,0.8638639,0.6692989,0.83464944,0.69025606,0.84512806
3332,0.6861515,0.84307575,0.69250405,0.846252,0.7207431,0.8603716,0.64227355,0.8211368,0.66516376,0.8325819,0.6651778,0.8325889,0.58125985,0.7906299,0.68160164,0.8408008,0.68211806,0.841059,0.63209695,0.8160485
5877,0.6559093,0.82795465,0.7295041,0.86475205,0.6380434,0.8190217,0.61616707,0.80808353,0.6409817,0.82049084,0.5972645,0.79863226,0.5950265,0.79751325,0.6157284,0.8078642,0.6370964,0.8185482,0.6131834,0.8065917
5981,0.7679624,0.8839812,0.6717361,0.83586806,0.72478807,0.86239403,0.62001157,0.8100058,0.71687996,0.85844,0.70154536,0.8507727,0.6102401,0.80512005,0.7004805,0.85024023,0.6474813,0.82374066,0.64918697,0.8245935
6043,0.7305193,0.86525965,0.6444775,0.82223874,0.6146696,0.8073348,0.59608746,0.7980437,0.6746396,0.8373198,0.72378397,0.861892,0.65878177,0.8293909,0.6597271,0.82986355,0.68309736,0.8415487,0.69268095,0.8463405
6078,0.7719085,0.88595426,0.6896154,0.84480774,0.67028034,0.83514017,0.626047,0.8130235,0.7018739,0.85093695,0.67554414,0.8377721,0.5872557,0.79362786,0.6562947,0.82814735,0.6480781,0.82403904,0.62737787,0.81368893
6081,0.7807721,0.89038604,0.67873126,0.8393656,0.69035393,0.84517694,0.669173,0.8345865,0.7303331,0.86516654,0.7909007,0.89545035,0.70427454,0.85213727,0.736328,0.868164,0.71485996,0.85743,0.7310153,0.86550766
6082,0.751361,0.8756805,0.6328412,0.8164206,0.644866,0.822433,0.59778845,0.7988942,0.69141436,0.8457072,0.7777761,0.88888806,0.688146,0.844073,0.6989362,0.8494681,0.70212877,0.8510644,0.73089623,0.8654481
6090,0.7027463,0.85137314,0.64476776,0.8223839,0.64080817,0.82040405,0.64579,0.822895,0.6200857,0.81004286,0.63826084,0.8191304,0.61943054,0.8097153,0.67143744,0.83571875,0.6440045,0.8220023,0.6465243,0.82326216
6127,0.7316489,0.86582446,0.77991056,0.8899553,0.74789697,0.87394845,0.6461818,0.8230909,0.7420101,0.87100506,0.74253887,0.87126946,0.6632775,0.83163875,0.76910883,0.8845544,0.6539563,0.82697815,0.6929729,0.84648645
6211,0.68870914,0.84435457,0.64390135,0.8219507,0.61304194,0.80652094,0.5241121,0.76205605,0.6428348,0.8214174,0.68403184,0.8420159,0.63383055,0.8169153,0.64191806,0.82095903,0.6508758,0.8254379,0.66338456,0.8316923
6213,0.6823118,0.8411559,0.5870968,0.7935484,0.5451154,0.77255774,0.5144142,0.7572071,0.61716175,0.8085809,0.66022044,0.8301102,0.59952116,0.7997606,0.6059476,0.8029738,0.62747073,0.81373537,0.6089309,0.8044654
6214,0.715566,0.85778296,0.62529814,0.8126491,0.6376404,0.81882024,0.56638366,0.7831918,0.63834465,0.8191723,0.6636238,0.8318119,0.56271565,0.7813578,0.63299173,0.8164959,0.6208375,0.8104187,0.61230683,0.8061534
6231,0.61324275,0.8066214,0.6050265,0.80251324,0.56494546,0.7824727,0.5332569,0.76662844,0.56713474,0.78356737,0.54058945,0.7702947,0.52879393,0.76439697,0.5896089,0.79480445,0.5750754,0.7875377,0.54280293,0.77140146
6232,0.785668,0.892834,0.6938515,0.84692574,0.7327285,0.86636424,0.62772226,0.81386113,0.7162573,0.85812867,0.7649162,0.8824581,0.64289045,0.8214452,0.73660713,0.86830354,0.67985815,0.8399291,0.73863804,0.869319
6233,0.76577175,0.8828859,0.7118386,0.8559193,0.6974306,0.8487153,0.5985161,0.79925805,0.70535314,0.8526766,0.7036221,0.85181105,0.59599054,0.79799527,0.6948377,0.84741884,0.653014,0.826507,0.63696295,0.81848145
6239,0.5465788,0.77328944,0.554798,0.777399,0.47943956,0.73971975,0.55062246,0.77531123,0.5132286,0.7566143,0.5521343,0.77606714,0.54869837,0.7743492,0.5585239,0.77926195,0.6344507,0.81722534,0.593162,0.79658103
6240,0.7563519,0.878176,0.7066788,0.85333943,0.6791439,0.83957195,0.6123909,0.80619544,0.70938706,0.85469353,0.718101,0.8590505,0.6790875,0.83954376,0.68819803,0.84409904,0.6726059,0.83630294,0.69530237,0.8476512
6254,0.7141597,0.85707986,0.73851573,0.86925787,0.6416248,0.8208124,0.6631819,0.83159095,0.72220445,0.8611022,0.6853915,0.8426957,0.6933205,0.84666026,0.72160554,0.86080277,0.6659575,0.8329787,0.68340415,0.8417021
6255,0.71493995,0.85747,0.6519954,0.8259977,0.6474179,0.82370895,0.5905777,0.79528886,0.64578545,0.8228927,0.66665184,0.8333259,0.62593365,0.8129668,0.6585429,0.82927144,0.66193354,0.8309668,0.6545588,0.8272794
6342,0.6117081,0.8058541,0.5964419,0.798221,0.5611843,0.78059214,0.51578563,0.75789285,0.5793907,0.7896954,0.59562284,0.7978114,0.5569867,0.77849334,0.59122777,0.7956139,0.54933083,0.7746654,0.5446061,0.77230304
7630,0.61047983,0.8052399,0.6157901,0.80789506,0.5038957,0.7519479,0.58166546,0.79083276,0.57827866,0.78913933,0.5842838,0.7921419,0.59095675,0.79547834,0.62445974,0.8122299,0.62253165,0.8112658,0.65542114,0.82771057
7654,0.7207605,0.8603803,0.6759926,0.8379963,0.64379007,0.821895,0.56683844,0.78341925,0.6656803,0.83284014,0.707393,0.85369647,0.6184896,0.8092448,0.66953665,0.8347683,0.64593494,0.82296747,0.6513715,0.82568574
8890,0.58925545,0.7946277,0.6157515,0.80787575,0.5747762,0.7873881,0.6242827,0.81214136,0.5797254,0.7898627,0.5946652,0.79733264,0.5896894,0.7948447,0.6627772,0.8313886,0.67039883,0.8351994,0.66834253,0.8341713
8916,0.556924,0.778462,0.5900825,0.79504126,0.5860835,0.7930417,0.53135693,0.76567847,0.51755,0.758775,0.47575527,0.7378776,0.5131352,0.7565676,0.53268206,0.76634103,0.5737236,0.7868618,0.49442708,0.74721354
9028,0.6213019,0.81065094,0.6237582,0.8118791,0.5752632,0.78763163,0.6030619,0.80153096,0.5713496,0.7856748,0.5854056,0.7927028,0.5867549,0.79337746,0.6299494,0.81497467,0.5915121,0.79575604,0.6019191,0.8009596
9066,0.68220985,0.8411049,0.62404066,0.8120203,0.5981968,0.7990984,0.5535794,0.77678967,0.6252333,0.81261665,0.60227895,0.8011395,0.5335533,0.7667767,0.60891503,0.80445755,0.600024,0.800012,0.5745444,0.7872722
9445,0.6417231,0.8208616,0.66304195,0.831521,0.59116566,0.79558283,0.62782335,0.8139117,0.6128358,0.80641794,0.61894524,0.8094726,0.6123246,0.8061623,0.6642809,0.83214045,0.6803764,0.8401882,0.66925216,0.8346261
9542,0.8124961,0.9062481,0.7651448,0.8825724,0.7113591,0.8556795,0.70818913,0.85409456,0.78283,0.891415,0.7336577,0.86682886,0.65863365,0.82931685,0.7663074,0.8831537,0.7079985,0.85399926,0.69842744,0.8492137
9546,0.778118,0.889059,0.6958555,0.84792775,0.6547157,0.8273579,0.646703,0.8233515,0.68820816,0.84410405,0.7108879,0.85544395,0.66221344,0.8311067,0.71498215,0.8574911,0.66584533,0.8329227,0.6623595,0.83117974
9547,0.649788,0.824894,0.61105585,0.8055279,0.5963725,0.79818624,0.6051426,0.8025713,0.57291186,0.7864559,0.5775306,0.7887653,0.5570539,0.77852696,0.5968835,0.79844177,0.613909,0.8069545,0.57081705,0.7854085
9583,0.73166794,0.865834,0.71660554,0.8583028,0.66924155,0.8346208,0.6597333,0.82986665,0.6709463,0.8354732,0.6519716,0.8259858,0.6467965,0.82339823,0.67353296,0.8367665,0.7044432,0.8522216,0.6635227,0.83176136
9587,0.67387056,0.8369353,0.6470136,0.82350683,0.6192368,0.8096184,0.5503764,0.7751882,0.6195928,0.8097964,0.7029445,0.85147226,0.6091659,0.80458295,0.6562674,0.8281337,0.6367644,0.8183822,0.66219014,0.8310951
12037,0.65024376,0.8251219,0.6800176,0.8400088,0.6305087,0.81525433,0.5989851,0.79949254,0.63750553,0.81875277,0.67377734,0.8368887,0.6571967,0.8285984,0.6895286,0.8447643,0.7072865,0.85364324,0.69271386,0.8463569
12116,0.64234746,0.8211737,0.6138519,0.80692595,0.6231942,0.8115971,0.5774293,0.78871465,0.5952858,0.7976429,0.65874994,0.82937497,0.61619556,0.8080978,0.6467995,0.8233998,0.6203978,0.8101989,0.6724945,0.8362472
12122,0.76794827,0.88397413,0.65507495,0.8275375,0.6798225,0.8399112,0.5769391,0.78846955,0.6830361,0.84151804,0.7449376,0.8724688,0.620365,0.8101825,0.6923946,0.8461973,0.6647155,0.83235776,0.69614303,0.8480715
12124,0.73083484,0.8654174,0.66305715,0.83152854,0.66547394,0.83273697,0.59293914,0.79646957,0.64374566,0.82187283,0.7200697,0.8600348,0.6189721,0.80948603,0.673879,0.8369395,0.6386211,0.81931055,0.6894304,0.84471524
12141,0.7370155,0.86850774,0.6276616,0.8138308,0.6147784,0.8073892,0.54905003,0.77452505,0.6794228,0.8397114,0.75044274,0.8752214,0.65152955,0.8257648,0.6692456,0.8346228,0.65499914,0.82749957,0.7014184,0.8507092
12143,0.6622448,0.8311224,0.6853397,0.84266984,0.66524535,0.83262265,0.5458113,0.77290565,0.6340227,0.81701136,0.70482755,0.8524138,0.58893037,0.7944652,0.6747211,0.83736056,0.647524,0.823762,0.6654215,0.83271074
12149,0.7070497,0.85352486,0.69201463,0.84600735,0.67379117,0.8368956,0.5677387,0.7838694,0.68323827,0.84161913,0.7183291,0.85916454,0.68262166,0.84131086,0.6958934,0.8479467,0.68379986,0.84189993,0.71866035,0.8593302
12161,0.6085731,0.80428654,0.5750004,0.7875002,0.55734015,0.7786701,0.5301867,0.7650933,0.58339727,0.79169863,0.63426334,0.81713164,0.5977842,0.79889214,0.61967075,0.8098354,0.65618134,0.82809067,0.6395198,0.8197599
12252,0.5725067,0.78625333,0.5840025,0.79200125,0.5183251,0.75916255,0.56318843,0.7815942,0.54053617,0.7702681,0.5339912,0.7669956,0.5001488,0.7500744,0.58653504,0.7932675,0.56935954,0.7846798,0.5656127,0.78280634
12408,0.6748003,0.83740014,0.68324566,0.8416228,0.60990274,0.80495137,0.60296094,0.8014805,0.6601908,0.8300954,0.69949806,0.849749,0.6609968,0.8304984,0.687762,0.843881,0.6763512,0.8381756,0.69916284,0.8495814
12409,0.6774651,0.83873254,0.640612,0.820306,0.5955869,0.79779345,0.5634929,0.78174645,0.6164839,0.80824196,0.6606816,0.8303408,0.6249863,0.81249315,0.65425,0.827125,0.62313914,0.8115696,0.6544237,0.82721186
12410,0.76093155,0.88046575,0.7311142,0.8655571,0.748148,0.874074,0.61849356,0.8092468,0.7284782,0.8642391,0.74684846,0.87342423,0.69907665,0.8495383,0.7504167,0.8752084,0.7041463,0.8520732,0.7449622,0.8724811
12418,0.6746357,0.8373178,0.6234275,0.81171376,0.62556714,0.8127836,0.57147324,0.7857366,0.62206525,0.81103265,0.6711784,0.8355892,0.6008638,0.8004319,0.64426017,0.8221301,0.60189795,0.800949,0.6390711,0.81953555
12422,0.66908157,0.8345408,0.6224576,0.8112288,0.6233089,0.81165445,0.58301055,0.7915053,0.61546135,0.8077307,0.61863476,0.80931735,0.5823293,0.79116464,0.61789024,0.8089451,0.6111158,0.8055579,0.6039138,0.8019569
12435,0.5993782,0.7996891,0.5450383,0.7725191,0.5494603,0.77473015,0.5189601,0.75948006,0.55035245,0.7751762,0.58609927,0.79304963,0.55269647,0.77634823,0.5506638,0.7753319,0.55161554,0.77580774,0.56442225,0.7822111
12436,0.6639302,0.8319651,0.6406125,0.82030624,0.6266657,0.81333286,0.5886161,0.79430807,0.63388073,0.81694037,0.64182186,0.82091093,0.6067836,0.8033918,0.6635701,0.8317851,0.6433779,0.82168895,0.6267556,0.8133778
12437,0.62386096,0.8119305,0.60988367,0.80494183,0.60111856,0.8005593,0.56018865,0.7800943,0.57928,0.78964,0.64029133,0.82014567,0.59841037,0.7992052,0.6568809,0.8284404,0.63447237,0.8172362,0.6631072,0.8315536
12447,0.73011136,0.8650557,0.74126816,0.8706341,0.6771947,0.83859736,0.6825721,0.84128606,0.69696486,0.84848243,0.7085605,0.85428023,0.6686653,0.83433264,0.7250787,0.86253935,0.7159672,0.8579836,0.70789015,0.8539451
12448,0.79284865,0.8964243,0.7379286,0.8689643,0.7284106,0.8642053,0.6788058,0.8394029,0.76931655,0.8846583,0.79210806,0.896054,0.7085779,0.85428894,0.77619755,0.8880988,0.7505399,0.87526995,0.74825495,0.8741275
12449,0.718023,0.85901153,0.60538626,0.8026931,0.6445273,0.82226366,0.55579036,0.7778952,0.62633777,0.8131689,0.73433614,0.86716807,0.5601636,0.7800818,0.65547013,0.82773507,0.6419941,0.82099706,0.6466494,0.8233247
12450,0.73388743,0.8669437,0.66480565,0.8324028,0.6483873,0.82419366,0.5776658,0.7888329,0.7006217,0.85031086,0.7285608,0.8642804,0.66005504,0.8300275,0.68831253,0.84415627,0.6524688,0.8262344,0.70396274,0.8519814
12451,0.76012814,0.8800641,0.7080977,0.85404885,0.71403986,0.8570199,0.56977844,0.7848892,0.70607114,0.85303557,0.70034766,0.85017383,0.62339485,0.8116974,0.67910963,0.8395548,0.6542522,0.8271261,0.67358744,0.8367937
12452,0.76950157,0.8847508,0.6854106,0.8427053,0.7002982,0.8501491,0.6084155,0.80420774,0.7331991,0.86659956,0.7393769,0.86968845,0.6286138,0.8143069,0.7263715,0.86318576,0.6814697,0.84073484,0.7066919,0.853346
