,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_doordash_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_apple_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_samsara_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_yelp_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_match_pm_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_i2c_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_adobe_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_amazon_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_rowan_ux_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Raw_Score,Modified_gemini-3-flash-preview_of_CV_Modelgemini-3-flash-preview_google_ux_Score
3137,0.7578599,0.87893,0.66085273,0.83042634,0.658675,0.8293375,0.6069361,0.80346805,0.6533728,0.8266864,0.7024505,0.85122526,0.61159384,0.8057969,0.6781984,0.83909917,0.6201014,0.8100507,0.6553936,0.8276968
3138,0.7854434,0.8927217,0.66907066,0.83453536,0.7197866,0.8598933,0.63531184,0.8176559,0.68329835,0.8416492,0.739285,0.8696425,0.605513,0.8027565,0.6945791,0.84728956,0.6447263,0.82236314,0.6929562,0.8464781
3139,0.75133884,0.8756694,0.6841289,0.84206444,0.6857091,0.84285456,0.6432129,0.82160646,0.6798,0.8399,0.71547055,0.8577353,0.6085044,0.8042522,0.72220635,0.8611032,0.65775585,0.8288779,0.6746589,0.83732945
3140,0.73075706,0.8653785,0.68176264,0.84088135,0.6550147,0.8275074,0.62375903,0.8118795,0.63272154,0.8163608,0.6447803,0.82239014,0.61436015,0.80718005,0.65060884,0.8253044,0.6279454,0.8139727,0.6400026,0.8200013
3141,0.7092388,0.8546194,0.69709814,0.84854907,0.6587521,0.82937604,0.58837414,0.79418707,0.67625785,0.8381289,0.68786293,0.84393144,0.62015986,0.81007993,0.6914123,0.84570616,0.6624094,0.8312047,0.6883845,0.84419227
3142,0.7310843,0.8655422,0.68868864,0.8443443,0.68615085,0.8430754,0.6062064,0.8031032,0.68638957,0.8431948,0.7297002,0.8648501,0.63335574,0.81667787,0.7151369,0.85756844,0.67808825,0.8390441,0.68939984,0.8446999
3143,0.7296741,0.86483705,0.6818179,0.84090894,0.666361,0.8331805,0.603818,0.80190897,0.6706708,0.8353354,0.6878748,0.8439374,0.64312124,0.8215606,0.6904341,0.84521705,0.65342206,0.82671106,0.6879692,0.8439846
3144,0.68135405,0.840677,0.62322915,0.8116146,0.69874346,0.84937173,0.55596435,0.7779822,0.65183115,0.8259156,0.6745292,0.8372646,0.5674563,0.7837281,0.7052365,0.8526182,0.6216942,0.8108471,0.63135386,0.8156769
3145,0.6468496,0.8234248,0.61135125,0.8056756,0.5702143,0.78510714,0.594487,0.7972435,0.58886075,0.7944304,0.579168,0.78958404,0.59523857,0.7976193,0.599429,0.7997145,0.583234,0.79161704,0.5742346,0.7871173
3146,0.72688985,0.8634449,0.677783,0.8388915,0.68183315,0.8409166,0.6131309,0.80656546,0.70825624,0.8541281,0.71565354,0.85782677,0.6562747,0.82813734,0.709551,0.8547755,0.6539899,0.82699496,0.67978215,0.8398911
3147,0.7551497,0.87757486,0.7316463,0.86582315,0.6905014,0.8452507,0.71149814,0.8557491,0.7004243,0.85021216,0.7008526,0.8504263,0.67233455,0.8361673,0.7447117,0.8723558,0.7184284,0.8592142,0.7060435,0.85302174
3148,0.71841556,0.85920775,0.6613486,0.8306743,0.65233725,0.82616866,0.58590794,0.79295397,0.6668676,0.8334338,0.72663754,0.8633188,0.67213607,0.83606803,0.6969452,0.8484726,0.64755166,0.8237758,0.70595074,0.85297537
3149,0.7390918,0.86954594,0.68816316,0.8440816,0.66130173,0.83065087,0.63451535,0.81725764,0.6744233,0.8372116,0.6909536,0.8454768,0.6463573,0.82317865,0.6654875,0.83274376,0.6358843,0.81794214,0.6670753,0.83353764
3150,0.7245033,0.86225164,0.6436709,0.82183546,0.63622344,0.8181117,0.619614,0.809807,0.65125096,0.8256255,0.64385605,0.821928,0.59272754,0.7963638,0.65358126,0.82679063,0.58374906,0.7918745,0.6322614,0.8161307
3153,0.72043955,0.8602198,0.64142585,0.8207129,0.6539888,0.8269944,0.60667026,0.80333513,0.6600261,0.83001304,0.70342034,0.8517102,0.63771164,0.8188558,0.65319276,0.8265964,0.65208846,0.8260442,0.67709965,0.83854985
3155,0.53139436,0.7656972,0.5111619,0.75558096,0.5228013,0.76140064,0.45341867,0.72670937,0.45025885,0.7251294,0.44485205,0.72242606,0.42182693,0.7109135,0.46956676,0.7347834,0.4501447,0.7250724,0.4136603,0.70683014
3156,0.79333895,0.8966695,0.68742156,0.8437108,0.71882415,0.8594121,0.62533617,0.8126681,0.70484555,0.8524228,0.70038605,0.850193,0.62135416,0.81067705,0.6985324,0.8492662,0.62976605,0.814883,0.664428,0.832214
3157,0.754741,0.8773705,0.6923294,0.8461647,0.72553563,0.8627678,0.6521114,0.8260557,0.6964826,0.8482413,0.6974385,0.84871924,0.62818927,0.81409466,0.69531286,0.8476564,0.66353315,0.8317666,0.69114625,0.8455731
3158,0.74563897,0.8728195,0.6943289,0.84716445,0.6541672,0.8270836,0.6239247,0.81196237,0.6810962,0.8405481,0.70552063,0.8527603,0.6707549,0.83537745,0.6912248,0.8456124,0.63794196,0.818971,0.6814997,0.84074986
3159,0.7336836,0.8668418,0.6383204,0.8191602,0.6689359,0.83446795,0.5566113,0.77830565,0.66451144,0.8322557,0.73171353,0.86585677,0.6153531,0.80767655,0.68943286,0.8447164,0.6132337,0.80661684,0.66262853,0.83131427
3160,0.7536001,0.87680006,0.71449065,0.8572453,0.68345964,0.8417298,0.6311177,0.81555885,0.69844234,0.84922117,0.7164523,0.8582262,0.7025672,0.8512836,0.72057164,0.8602858,0.6909723,0.84548616,0.7130356,0.8565178
3161,0.7899672,0.8949836,0.78703177,0.8935159,0.7292345,0.8646172,0.6703555,0.8351778,0.75203073,0.87601537,0.7050918,0.85254586,0.6911201,0.8455601,0.73857087,0.86928546,0.6998616,0.84993076,0.715431,0.8577155
3162,0.71476513,0.85738254,0.6817962,0.8408981,0.6317526,0.8158763,0.605084,0.802542,0.65424407,0.82712203,0.69158363,0.8457918,0.641148,0.820574,0.7175006,0.85875034,0.67055875,0.83527935,0.6837283,0.8418641
3186,0.76583743,0.8829187,0.7114644,0.8557322,0.6802027,0.84010136,0.6433315,0.82166576,0.7365761,0.86828804,0.7157891,0.85789454,0.65520394,0.82760197,0.72027385,0.8601369,0.68270886,0.8413544,0.7305155,0.86525774
3225,0.6501415,0.82507074,0.6960915,0.8480457,0.59945124,0.79972565,0.6070809,0.80354047,0.6222561,0.811128,0.5891085,0.79455423,0.59306264,0.7965313,0.6194266,0.8097133,0.61089224,0.80544615,0.5912499,0.795625
3315,0.6842885,0.84214425,0.6468699,0.82343495,0.6520463,0.82602316,0.5691585,0.7845793,0.64059734,0.8202987,0.7002822,0.8501411,0.63132834,0.8156642,0.70276076,0.85138035,0.6559949,0.82799745,0.6773889,0.83869445
3321,0.7263855,0.86319274,0.6710799,0.83553994,0.67239535,0.8361977,0.6393362,0.8196681,0.6623641,0.83118206,0.6695975,0.83479875,0.60801876,0.8040094,0.69518673,0.84759337,0.61452186,0.80726093,0.62088597,0.810443
3332,0.6580211,0.82901055,0.62203234,0.8110162,0.69244933,0.84622467,0.5934837,0.79674184,0.5986606,0.7993303,0.6262394,0.8131197,0.53867614,0.7693381,0.6501054,0.82505274,0.62661195,0.813306,0.6308945,0.8154472
5877,0.65763474,0.82881737,0.69563615,0.8478181,0.609288,0.804644,0.57063717,0.7853186,0.61741185,0.8087059,0.60840535,0.8042027,0.5955011,0.7977506,0.6264609,0.81323045,0.63581926,0.8179096,0.6538504,0.82692516
5981,0.807055,0.9035275,0.7393365,0.86966825,0.7658398,0.8829199,0.69331276,0.8466564,0.7670876,0.8835438,0.74112314,0.8705616,0.6802581,0.840129,0.7393302,0.8696651,0.70524246,0.8526212,0.7149031,0.85745156
6043,0.7427408,0.87137043,0.66544807,0.83272403,0.6470208,0.8235104,0.606019,0.8030095,0.68355644,0.8417782,0.71384066,0.85692036,0.65068984,0.8253449,0.68289316,0.8414466,0.6815549,0.84077746,0.68980503,0.8449025
6078,0.7431658,0.87158287,0.6870512,0.8435256,0.6679129,0.8339565,0.6130078,0.8065039,0.6863701,0.84318507,0.7015737,0.85078686,0.6636064,0.8318032,0.66405976,0.8320299,0.68561685,0.8428084,0.6963784,0.84818923
6081,0.7729541,0.88647705,0.69913423,0.8495671,0.68203604,0.841018,0.66596943,0.8329847,0.74774945,0.8738747,0.7877829,0.89389145,0.7648519,0.88242596,0.75212604,0.876063,0.7609559,0.88047796,0.78292716,0.8914636
6082,0.69552493,0.84776247,0.6350086,0.8175043,0.6151917,0.80759585,0.60940945,0.8047047,0.6531913,0.82659566,0.70748234,0.85374117,0.6919632,0.8459816,0.6634563,0.83172816,0.7083348,0.8541674,0.717557,0.8587785
6090,0.6313934,0.8156967,0.629133,0.8145665,0.5854896,0.79274476,0.60324717,0.8016236,0.5745632,0.78728163,0.5801513,0.79007566,0.6109874,0.8054937,0.63234806,0.81617403,0.58031183,0.7901559,0.59964,0.79982
6127,0.7354065,0.86770326,0.76504743,0.8825237,0.71094465,0.8554723,0.63076067,0.81538033,0.7137635,0.85688174,0.7343193,0.86715966,0.68618697,0.8430935,0.7533606,0.8766803,0.6731887,0.83659434,0.72322655,0.8616133
6211,0.7418673,0.87093365,0.7313599,0.86568,0.7062324,0.8531162,0.6123979,0.80619895,0.7206252,0.8603126,0.713549,0.8567745,0.7009561,0.85047805,0.7249112,0.8624556,0.6791148,0.8395574,0.69947237,0.8497362
6213,0.6758259,0.8379129,0.59368145,0.7968407,0.55368644,0.7768432,0.58852357,0.7942618,0.5852666,0.7926333,0.65880907,0.82940453,0.59814465,0.7990723,0.6265147,0.81325734,0.64471996,0.82236,0.6574444,0.82872224
6214,0.68734074,0.84367037,0.6229773,0.8114886,0.6334144,0.8167072,0.5582044,0.7791022,0.5932496,0.7966248,0.65619993,0.82809997,0.5949516,0.7974758,0.62371147,0.81185573,0.6363919,0.81819594,0.6294707,0.81473535
6231,0.684921,0.8424605,0.63955843,0.8197792,0.62792856,0.81396425,0.55749,0.778745,0.60710436,0.80355215,0.6085295,0.8042648,0.5844364,0.7922182,0.6249187,0.81245935,0.5942897,0.7971449,0.5924887,0.7962444
6232,0.75360835,0.8768042,0.69187796,0.845939,0.71228164,0.85614085,0.62764245,0.8138212,0.6825501,0.84127504,0.7280078,0.8640039,0.6529478,0.8264739,0.71931386,0.85965693,0.6858188,0.8429094,0.7308963,0.8654481
6233,0.74857414,0.87428707,0.7172297,0.85861486,0.7320627,0.86603135,0.62005854,0.81002927,0.6856059,0.84280294,0.6854934,0.84274673,0.5830488,0.7915244,0.69407,0.847035,0.66222274,0.8311114,0.6398641,0.81993204
6239,0.68014896,0.8400745,0.6349097,0.8174548,0.61613065,0.8080653,0.60078746,0.8003937,0.6124706,0.8062353,0.67162883,0.8358144,0.62208664,0.8110433,0.6441138,0.8220569,0.6469748,0.8234874,0.689798,0.844899
6240,0.713308,0.856654,0.6382618,0.8191309,0.6476234,0.8238117,0.5768249,0.78841245,0.6330594,0.8165297,0.62686515,0.8134326,0.59181875,0.7959094,0.60092413,0.80046207,0.6272136,0.8136068,0.6095129,0.80475646
6254,0.7260505,0.86302525,0.78113973,0.89056987,0.6910802,0.8455401,0.675328,0.837664,0.70365644,0.8518282,0.68298554,0.8414928,0.6986334,0.8493167,0.7516595,0.87582976,0.7095988,0.8547994,0.7212953,0.8606477
6255,0.7329161,0.86645806,0.62928665,0.8146433,0.6542312,0.8271156,0.5770852,0.7885426,0.65285885,0.8264294,0.6978703,0.8489351,0.6230263,0.8115132,0.6514152,0.8257076,0.63607025,0.8180351,0.65224934,0.82612467
6342,0.66389585,0.8319479,0.65682983,0.8284149,0.6233344,0.8116672,0.5283199,0.7641599,0.6575464,0.8287732,0.66391367,0.83195686,0.63680047,0.81840026,0.6587694,0.8293847,0.6025504,0.8012752,0.62096596,0.810483
7630,0.70319897,0.85159945,0.7339127,0.86695635,0.6213174,0.8106587,0.62336206,0.81168103,0.6475487,0.82377434,0.62946546,0.81473273,0.6410795,0.8205397,0.70515805,0.852579,0.65175784,0.8258789,0.68038785,0.8401939
7654,0.72697043,0.8634852,0.70270944,0.8513547,0.6893118,0.8446559,0.61438805,0.807194,0.66971016,0.8348551,0.69200206,0.846001,0.63222456,0.8161123,0.6614859,0.83074296,0.69681036,0.8484052,0.6876496,0.8438248
8890,0.58166623,0.7908331,0.5770128,0.7885064,0.54654324,0.7732716,0.5564118,0.7782059,0.5536839,0.77684194,0.6307286,0.8153643,0.5974376,0.7987188,0.6446861,0.82234305,0.6553416,0.8276708,0.6732141,0.83660704
8916,0.645229,0.8226145,0.6424782,0.8212391,0.6355012,0.8177506,0.58143526,0.7907176,0.5865194,0.79325974,0.5493729,0.77468646,0.5588758,0.7794379,0.58738357,0.79369175,0.62192607,0.81096303,0.55768424,0.7788421
9028,0.70070624,0.8503531,0.7060938,0.8530469,0.63960075,0.8198004,0.62464565,0.81232285,0.6407518,0.8203759,0.6339432,0.8169716,0.6433748,0.8216874,0.68350834,0.8417542,0.6465646,0.8232823,0.6614197,0.8307098
9066,0.7037803,0.85189015,0.6229056,0.8114528,0.62401134,0.81200564,0.5642642,0.7821321,0.6294142,0.8147071,0.6175153,0.80875766,0.5357392,0.7678696,0.6200712,0.8100356,0.5938977,0.79694885,0.5968468,0.7984234
9445,0.637652,0.81882596,0.6602694,0.8301347,0.59123415,0.7956171,0.5928719,0.79643595,0.6107749,0.80538744,0.60815823,0.8040791,0.62346053,0.81173027,0.64578235,0.8228912,0.65408933,0.82704467,0.6574079,0.82870394
9542,0.7579132,0.87895656,0.73991513,0.86995757,0.68682754,0.8434138,0.7107698,0.8553849,0.7174449,0.85872245,0.67711323,0.83855665,0.63635087,0.81817544,0.72593963,0.8629698,0.68934613,0.84467304,0.6838815,0.84194076
9546,0.72615993,0.86307997,0.7082753,0.85413766,0.6318438,0.8159219,0.6226826,0.8113413,0.70134413,0.85067207,0.6967279,0.84836394,0.6708083,0.83540416,0.7149004,0.8574502,0.68989086,0.84494543,0.69688416,0.8484421
9547,0.7232462,0.8616231,0.6890322,0.8445161,0.6635878,0.8317939,0.66175646,0.83087826,0.6462711,0.82313555,0.66132617,0.8306631,0.6354167,0.8177084,0.65735734,0.82867867,0.66249883,0.8312494,0.6744242,0.8372121
9583,0.70008147,0.85004073,0.66589785,0.8329489,0.6269678,0.8134839,0.62460256,0.8123013,0.63405275,0.8170264,0.6231709,0.8115854,0.58821666,0.79410833,0.64361215,0.8218061,0.64168,0.82084,0.61889815,0.8094491
9587,0.6279733,0.81398666,0.61260986,0.80630493,0.59446263,0.7972313,0.51759946,0.75879973,0.55731654,0.7786583,0.6431303,0.82156515,0.59695005,0.798475,0.6142774,0.8071387,0.633549,0.8167745,0.6404067,0.82020336
12037,0.73804826,0.86902416,0.76070523,0.8803526,0.73481965,0.8674098,0.64058346,0.82029176,0.7263874,0.8631937,0.7426781,0.8713391,0.71256506,0.85628253,0.7678298,0.8839149,0.7468365,0.8734182,0.75763416,0.8788171
12116,0.65254444,0.82627225,0.6283016,0.8141508,0.6601165,0.8300582,0.5729352,0.7864676,0.60197926,0.8009896,0.66737616,0.8336881,0.62244344,0.8112217,0.64572656,0.8228633,0.64291084,0.8214554,0.68483984,0.8424199
12122,0.73140866,0.8657043,0.6578578,0.8289289,0.66709995,0.83355,0.5820566,0.79102826,0.645544,0.822772,0.68582964,0.8429148,0.5977578,0.7988789,0.6631574,0.83157873,0.64237297,0.8211865,0.6527672,0.8263836
12124,0.69711167,0.8485558,0.6563624,0.8281812,0.6538816,0.8269408,0.58514076,0.79257035,0.6285352,0.81426764,0.7206756,0.8603378,0.65501,0.827505,0.66884845,0.83442426,0.667943,0.8339715,0.7125591,0.85627955
12141,0.6777915,0.83889574,0.64235926,0.8211796,0.6018266,0.80091333,0.5768933,0.78844666,0.63800097,0.8190005,0.61637115,0.8081856,0.6469085,0.82345426,0.60268486,0.8013424,0.61608243,0.8080412,0.6328039,0.81640196
12143,0.68926823,0.8446341,0.67454946,0.83727473,0.6650994,0.8325497,0.58143604,0.790718,0.6296483,0.81482416,0.6777379,0.838869,0.5984678,0.7992339,0.6656344,0.8328172,0.6520903,0.82604516,0.6571053,0.82855266
12149,0.7542729,0.87713647,0.7576628,0.8788314,0.7396344,0.8698172,0.6541189,0.82705945,0.7106588,0.8553294,0.7174729,0.85873646,0.72325724,0.86162865,0.7265334,0.8632667,0.7314441,0.86572206,0.74577594,0.87288797
12161,0.699901,0.8499505,0.6640078,0.8320039,0.65924966,0.82962483,0.61583185,0.8079159,0.6725124,0.8362562,0.7146244,0.8573122,0.67517674,0.83758837,0.70288396,0.851442,0.6800698,0.8400349,0.7154227,0.8577113
12252,0.68086827,0.84043413,0.7501476,0.8750738,0.6671401,0.83357006,0.64298946,0.8214947,0.68568206,0.842841,0.6394769,0.81973845,0.6278237,0.81391186,0.71532035,0.8576602,0.6753952,0.8376976,0.673452,0.836726
12408,0.62292063,0.8114603,0.67288494,0.8364425,0.5964929,0.79824644,0.5842881,0.79214406,0.60975546,0.80487776,0.61588615,0.8079431,0.6122191,0.80610955,0.651834,0.825917,0.6279274,0.8139637,0.6486719,0.82433593
12409,0.73525906,0.8676295,0.6803559,0.84017795,0.6631633,0.83158165,0.59401894,0.79700947,0.6867455,0.84337276,0.722473,0.8612365,0.653642,0.82682097,0.718607,0.8593035,0.66415983,0.8320799,0.70945346,0.85472673
12410,0.71392345,0.8569617,0.7204932,0.8602466,0.67670417,0.8383521,0.6201386,0.8100693,0.6547539,0.82737696,0.6810272,0.8405136,0.6466925,0.82334626,0.7071358,0.8535679,0.67223424,0.83611715,0.6602111,0.83010554
12418,0.6711784,0.8355892,0.63914394,0.819572,0.6257223,0.81286114,0.58599305,0.7929965,0.6203038,0.81015193,0.6590116,0.8295058,0.63189924,0.8159496,0.66612935,0.8330647,0.64789414,0.8239471,0.6714269,0.83571345
12422,0.69246304,0.8462315,0.6646917,0.83234584,0.6446818,0.8223409,0.60696876,0.8034844,0.65802777,0.8290139,0.660159,0.8300795,0.6239207,0.81196034,0.6420838,0.82104194,0.6325861,0.81629306,0.63220763,0.8161038
12435,0.59279203,0.796396,0.5746075,0.78730375,0.5464992,0.7732496,0.52670074,0.76335037,0.55609715,0.7780486,0.5494094,0.7747047,0.5840279,0.79201394,0.5438955,0.77194774,0.5603597,0.78017986,0.56816804,0.784084
12436,0.6739578,0.8369789,0.6365527,0.81827635,0.6403908,0.82019544,0.61687565,0.8084378,0.60406554,0.80203277,0.6002806,0.80014026,0.576186,0.788093,0.65714955,0.8285748,0.632586,0.816293,0.6057718,0.8028859
12437,0.6370825,0.8185413,0.6410892,0.8205446,0.5772212,0.7886106,0.5865003,0.79325014,0.6125395,0.80626976,0.6337261,0.81686306,0.6147955,0.8073977,0.6752292,0.8376146,0.6658704,0.8329352,0.66934896,0.8346745
12447,0.74499774,0.87249887,0.75344276,0.8767214,0.70999694,0.85499847,0.67321485,0.83660746,0.70094776,0.8504739,0.7106721,0.85533607,0.6805699,0.84028494,0.74414337,0.8720717,0.7205438,0.86027193,0.71060526,0.85530263
12448,0.8304163,0.91520816,0.77885747,0.88942873,0.7775725,0.88878626,0.74157363,0.8707868,0.79971653,0.89985824,0.77032423,0.8851621,0.73912776,0.8695639,0.80341375,0.9017069,0.75766337,0.8788317,0.7779003,0.8889501
12449,0.70685637,0.8534282,0.6454896,0.8227448,0.63608944,0.8180447,0.59107304,0.7955365,0.6445271,0.82226354,0.71092355,0.8554618,0.6239779,0.81198895,0.6669557,0.83347785,0.66706944,0.8335347,0.67533946,0.83766973
12450,0.70398694,0.85199344,0.6436659,0.82183295,0.64446944,0.82223475,0.57136434,0.7856822,0.6286876,0.8143438,0.6766249,0.83831245,0.6307216,0.8153608,0.65388274,0.8269414,0.63396645,0.8169832,0.6634897,0.83174485
12451,0.72890705,0.86445355,0.67761815,0.8388091,0.71303487,0.85651743,0.5615746,0.7807873,0.6695416,0.8347708,0.67026234,0.83513117,0.6010219,0.80051094,0.6551175,0.82755876,0.63149655,0.8157483,0.64260757,0.8213038
12452,0.72113013,0.86056507,0.67002183,0.8350109,0.6844138,0.8422069,0.62494266,0.81247133,0.68102384,0.8405119,0.68599,0.842995,0.6428691,0.82143456,0.6993356,0.8496678,0.67995936,0.83997965,0.69180405,0.845902
12453,0.71691406,0.858457,0.71216273,0.85608137,0.6509429,0.82547146,0.6349312,0.8174656,0.6822548,0.8411274,0.66488844,0.8324442,0.65810674,0.8290534,0.73542607,0.86771303,0.6440867,0.82204336,0.665689,0.8328445
12454,0.72295094,0.86147547,0.63698936,0.8184947,0.6430634,0.8215317,0.5902821,0.79514104,0.6842934,0.8421467,0.68967557,0.8448378,0.63369507,0.81684756,0.66188633,0.83094317,0.64475673,0.8223784,0.64697695,0.8234885
12455,0.72895664,0.86447835,0.7136034,0.8568017,0.69824624,0.8491231,0.59022737,0.7951137,0.67838883,0.8391944,0.74573827,0.87286913,0.66557324,0.8327866,0.72575027,0.8628751,0.714468,0.857234,0.72011554,0.8600578
12456,0.77813977,0.8890699,0.671223,0.83561146,0.7067174,0.8533587,0.5685983,0.78429914,0.72423184,0.8621159,0.7488205,0.8744103,0.64562094,0.8228105,0.71734643,0.8586732,0.6236813,0.81184065,0.6846924,0.8423462
12457,0.730752,0.865376,0.6671434,0.8335717,0.6987587,0.84937936,0.608577,0.8042885,0.6856085,0.84280425,0.72955215,0.8647761,0.6883846,0.84419227,0.6917746,0.8458873,0.6730479,0.83652395,0.6827068,0.8413534
12458,0.73002416,0.86501205,0.7085084,0.8542542,0.73081434,0.86540717,0.5968009,0.79840046,0.6837347,0.8418673,0.73115396,0.865577,0.5937828,0.7968914,0.73999286,0.8699964,0.6924061,0.8462031,0.6881954,0.84409773
12459,0.7099904,0.8549952,0.6819817,0.84099084,0.66924906,0.8346245,0.59064466,0.7953223,0.71343035,0.8567152,0.70607567,0.85303783,0.6924431,0.84622157,0.7157922,0.8578961,0.64542425,0.8227121,0.6715102,0.8357551
12460,0.6927928,0.8463964,0.6562847,0.82814234,0.6098677,0.80493385,0.5978958,0.79894793,0.6731068,0.8365534,0.75661635,0.8783082,0.70170856,0.8508543,0.7125943,0.85629714,0.73986435,0.8699322,0.7415582,0.8707791
12461,0.75286484,0.8764324,0.667665,0.8338325,0.7262296,0.86311483,0.6116071,0.80580354,0.6778586,0.8389293,0.72324985,0.86162496,0.5904183,0.79520917,0.6857169,0.84285843,0.6683024,0.8341512,0.67572474,0.8378624
12462,0.7235566,0.86177826,0.7015488,0.8507744,0.7010383,0.8505192,0.6108273,0.80541366,0.6776602,0.8388301,0.7527701,0.8763851,0.6791589,0.83957946,0.7055819,0.85279095,0.7401938,0.8700969,0.7507678,0.8753839
12463,0.67866313,0.83933157,0.6234927,0.81174636,0.6417688,0.8208844,0.56102395,0.780512,0.6308445,0.81542224,0.7230809,0.86154044,0.6413359,0.820668,0.6680966,0.8340483,0.68658316,0.8432916,0.7036482,0.8518241
12464,0.755773,0.87788653,0.67682296,0.83841145,0.68496406,0.84248203,0.59541005,0.79770505,0.7185099,0.85925496,0.7740197,0.88700986,0.6870227,0.84351134,0.727506,0.86375296,0.7007214,0.8503607,0.73622185,0.8681109
12465,0.6666729,0.8333365,0.7179007,0.8589504,0.6559658,0.8279829,0.6031787,0.80158937,0.654125,0.8270625,0.63622797,0.818114,0.680907,0.8404535,0.6833439,0.84167194,0.6608379,0.83041894,0.6420113,0.82100564
12466,0.61056244,0.8052812,0.5715544,0.7857772,0.5617317,0.78086585,0.5125025,0.7562512,0.56760955,0.7838048,0.6155705,0.8077853,0.56086266,0.78043133,0.5798551,0.78992754,0.5828955,0.79144776,0.60617375,0.8030869
12467,0.6583774,0.8291887,0.6323168,0.8161584,0.61621714,0.80810857,0.5873778,0.7936889,0.58949065,0.7947453,0.7072706,0.8536353,0.6308801,0.81544006,0.6994947,0.84974736,0.69030905,0.8451545,0.7076082,0.8538041
12468,0.72714436,0.8635722,0.6549695,0.8274847,0.6709833,0.83549166,0.59030026,0.79515016,0.7068593,0.8534297,0.7408792,0.8704396,0.7126936,0.8563468,0.6838174,0.8419087,0.69059336,0.8452967,0.73028725,0.86514366
12469,0.43637457,0.7181873,0.48731464,0.74365735,0.44000372,0.7200019,0.4072192,0.7036096,0.42214948,0.7110747,0.4463257,0.72316283,0.44080293,0.72040147,0.4873405,0.7436702,0.5305103,0.76525515,0.5178307,0.75891536
12470,0.73382986,0.8669149,0.7014302,0.8507151,0.76046085,0.8802304,0.64722747,0.82361376,0.7497953,0.87489766,0.74893785,0.8744689,0.6821089,0.84105444,0.80641115,0.9032056,0.704288,0.852144,0.70964795,0.85482395
12471,0.73985267,0.86992633,0.754995,0.8774975,0.6539858,0.82699287,0.6614296,0.8307148,0.7078932,0.85394657,0.71029276,0.8551464,0.69906557,0.8495328,0.748211,0.8741055,0.72203803,0.861019,0.74395263,0.8719763
12472,0.70108485,0.8505424,0.7250099,0.86250496,0.63053143,0.8152657,0.5934609,0.79673046,0.676829,0.8384145,0.6987001,0.84935004,0.6633419,0.83167094,0.71320546,0.8566027,0.6872102,0.8436051,0.7027079,0.85135394
12473,0.68869585,0.84434795,0.66022843,0.83011425,0.6325004,0.8162502,0.60875225,0.8043761,0.64078045,0.8203902,0.67120075,0.8356004,0.6610458,0.8305229,0.66321087,0.83160543,0.6384529,0.81922644,0.69674647,0.84837323
12474,0.57882965,0.7894148,0.5509831,0.77549154,0.58169544,0.7908477,0.5509709,0.77548546,0.5051329,0.75256646,0.5813284,0.7906642,0.50765646,0.7538282,0.5922938,0.79614687,0.6054293,0.80271465,0.5621095,0.78105474
12475,0.6815537,0.84077686,0.6495514,0.8247757,0.616953,0.8084765,0.6414163,0.82070816,0.64865416,0.8243271,0.6872357,0.84361786,0.6753059,0.8376529,0.6651656,0.83258283,0.73800135,0.8690007,0.722769,0.8613845
12476,0.7550967,0.87754834,0.71068966,0.85534483,0.6833092,0.8416546,0.60331297,0.8016565,0.7447991,0.87239957,0.73009336,0.8650467,0.72636163,0.8631808,0.72512686,0.86256343,0.6732472,0.8366236,0.71178037,0.85589015
12477,0.68821,0.844105,0.65869445,0.82934725,0.6674491,0.83372456,0.6374483,0.81872416,0.66426134,0.8321307,0.723216,0.861608,0.6428808,0.8214404,0.73043287,0.86521643,0.677796,0.838898,0.7343079,0.86715394
