,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_doordash_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_apple_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_samsara_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_yelp_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_match_pm_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_i2c_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_adobe_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_amazon_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_rowan_ux_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Raw_Score,Modified_claude-sonnet-4-5_of_CV_Modelclaude-sonnet-4-5_google_ux_Score
3135,0.7355063,0.86775315,0.6810725,0.84053624,0.6851899,0.842595,0.6125779,0.80628896,0.68157303,0.8407865,0.6824192,0.8412096,0.6138456,0.8069228,0.6781204,0.8390602,0.6387499,0.8193749,0.64689714,0.82344854
3136,0.72291356,0.86145675,0.73521614,0.8676081,0.6598464,0.8299232,0.63118297,0.81559145,0.6744087,0.83720434,0.66788673,0.83394337,0.61919117,0.8095956,0.72387797,0.86193895,0.68445003,0.842225,0.6589685,0.8294842
3137,0.7386793,0.86933964,0.63818717,0.8190936,0.6529368,0.8264684,0.583655,0.7918275,0.65937936,0.8296897,0.6834175,0.8417088,0.5833913,0.79169565,0.67956394,0.839782,0.5908085,0.79540426,0.6316457,0.81582284
3138,0.7343544,0.8671772,0.6663937,0.8331969,0.6769107,0.8384553,0.6269116,0.8134558,0.67313695,0.8365685,0.7139908,0.8569954,0.64099276,0.8204964,0.69181025,0.8459051,0.65025544,0.8251277,0.6784703,0.8392352
3139,0.7247347,0.8623674,0.67454106,0.8372705,0.68126464,0.8406323,0.6415149,0.82075745,0.64492214,0.82246107,0.64600587,0.82300293,0.5463911,0.77319556,0.69940066,0.84970033,0.6353116,0.8176558,0.6167934,0.8083967
3140,0.7226493,0.86132467,0.63332224,0.8166611,0.6365638,0.8182819,0.5803848,0.79019237,0.6566921,0.828346,0.72277594,0.86138797,0.64347434,0.8217372,0.6875631,0.8437816,0.6278119,0.81390595,0.6693815,0.83469075
3141,0.5589485,0.77947426,0.58416,0.79208,0.565169,0.7825845,0.4990098,0.7495049,0.50259674,0.75129837,0.5373418,0.7686709,0.46248972,0.73124486,0.5607659,0.780383,0.5403367,0.77016836,0.5330112,0.7665056
3142,0.75333035,0.8766652,0.66316164,0.8315808,0.70031214,0.85015607,0.5935267,0.79676336,0.69903827,0.84951913,0.75963545,0.8798177,0.6451112,0.8225556,0.7324698,0.8662349,0.6845788,0.8422894,0.71284187,0.85642093
3143,0.75996554,0.87998277,0.6748241,0.83741206,0.66771805,0.833859,0.6023437,0.80117184,0.6993886,0.8496943,0.72119296,0.8605965,0.64604723,0.8230236,0.7023419,0.85117096,0.66019475,0.8300974,0.69254756,0.8462738
3144,0.6545694,0.8272847,0.5921561,0.7960781,0.651344,0.82567203,0.53030103,0.76515055,0.6257124,0.8128562,0.66793686,0.8339684,0.5655272,0.7827636,0.677104,0.838552,0.5860901,0.79304504,0.60083354,0.80041677
3145,0.6634512,0.8317256,0.6297307,0.81486535,0.5909844,0.7954922,0.58317685,0.7915884,0.6343974,0.8171987,0.62897015,0.8144851,0.62112415,0.8105621,0.6330415,0.81652075,0.6160996,0.8080498,0.6189805,0.80949026
3146,0.726554,0.86327696,0.6463163,0.82315814,0.67042184,0.8352109,0.58884335,0.7944217,0.6844653,0.84223264,0.7239753,0.86198765,0.6321926,0.8160963,0.6895235,0.8447617,0.6526191,0.82630956,0.67935795,0.839679
3147,0.68924797,0.844624,0.65352356,0.8267618,0.60336196,0.801681,0.6429223,0.82146114,0.6425166,0.8212583,0.686379,0.8431895,0.6499927,0.82499635,0.6979754,0.8489877,0.6825004,0.8412502,0.68679285,0.8433964
3148,0.75098574,0.8754929,0.66583765,0.8329188,0.6663966,0.8331983,0.5846417,0.79232085,0.7154472,0.8577236,0.7800294,0.8900147,0.7103927,0.85519636,0.73234904,0.8661745,0.6855985,0.84279925,0.74593717,0.87296855
3149,0.74400526,0.8720026,0.67404044,0.8370202,0.65493435,0.8274672,0.6142595,0.80712974,0.6676026,0.83380127,0.71643794,0.85821897,0.64542556,0.8227128,0.6802952,0.8401476,0.6362418,0.8181209,0.67903936,0.8395197
3150,0.7419225,0.87096125,0.6080396,0.8040198,0.6413788,0.82068944,0.56304705,0.7815235,0.65323293,0.82661647,0.730252,0.865126,0.5712688,0.7856344,0.67777634,0.83888817,0.6071439,0.80357194,0.6615143,0.83075714
3153,0.69317275,0.84658635,0.67192954,0.8359648,0.67165506,0.8358275,0.6183708,0.8091854,0.6711556,0.8355778,0.6462483,0.8231242,0.62626636,0.8131332,0.66326964,0.8316348,0.65777636,0.8288882,0.634657,0.8173285
3155,0.5397928,0.7698964,0.54844385,0.7742219,0.5350713,0.7675357,0.4184454,0.7092227,0.5129639,0.75648195,0.45771015,0.7288551,0.4608537,0.73042685,0.4942025,0.74710125,0.43310785,0.7165539,0.42117238,0.7105862
3156,0.7627802,0.8813901,0.6070317,0.80351585,0.6339484,0.81697416,0.55240184,0.7762009,0.647772,0.82388604,0.6535631,0.8267815,0.53035784,0.7651789,0.6327788,0.81638944,0.54576564,0.7728828,0.5924496,0.79622483
3157,0.7465577,0.87327886,0.68013865,0.8400693,0.7008283,0.85041416,0.6353297,0.81766486,0.6901543,0.84507716,0.7382441,0.869122,0.6385821,0.81929106,0.716707,0.8583535,0.6692138,0.8346069,0.7071724,0.8535862
3158,0.705161,0.8525805,0.64157134,0.82078564,0.62276256,0.8113813,0.5994296,0.7997148,0.6566687,0.82833433,0.6540557,0.82702786,0.62049985,0.8102499,0.6572277,0.8286139,0.61688817,0.8084441,0.6278686,0.8139343
3159,0.76304686,0.88152343,0.6409718,0.8204859,0.6648186,0.83240926,0.55455446,0.77727723,0.6954043,0.84770215,0.7613847,0.88069236,0.637604,0.818802,0.71780705,0.8589035,0.62725496,0.8136275,0.7051579,0.85257894
3160,0.7579484,0.8789742,0.6934701,0.84673506,0.6761881,0.83809406,0.62718153,0.81359076,0.6980942,0.84904706,0.71481836,0.8574092,0.6629481,0.83147407,0.70945543,0.85472775,0.6588326,0.8294163,0.67413175,0.8370659
3161,0.81300825,0.90650415,0.7590927,0.87954634,0.7520042,0.8760021,0.65856344,0.8292817,0.7862755,0.89313775,0.77008224,0.8850411,0.66383165,0.83191586,0.7755344,0.8877672,0.6845545,0.8422773,0.73779964,0.8688998
3162,0.72220165,0.8611008,0.6313668,0.81568336,0.6406268,0.8203134,0.5892925,0.79464626,0.6396198,0.8198099,0.6884283,0.84421414,0.5878005,0.79390025,0.69473237,0.8473662,0.6298972,0.81494856,0.65776265,0.8288813
3186,0.8069807,0.90349036,0.7325131,0.8662566,0.6889161,0.84445804,0.6609874,0.8304937,0.76388687,0.88194346,0.74548537,0.87274265,0.6884368,0.8442184,0.7337161,0.866858,0.6877013,0.8438506,0.74517405,0.872587
3225,0.55565745,0.7778287,0.6184847,0.80924237,0.52691793,0.76345897,0.5628979,0.78144896,0.52517784,0.7625889,0.45248932,0.7262447,0.46650153,0.73325074,0.5161249,0.7580625,0.5087342,0.7543671,0.4550878,0.7275439
3315,0.6991331,0.8495666,0.64856976,0.8242849,0.6638725,0.83193624,0.5781577,0.78907883,0.6566669,0.82833344,0.69945705,0.8497285,0.59740496,0.7987025,0.69308,0.84654,0.64742196,0.823711,0.65381765,0.8269088
3321,0.69425654,0.8471283,0.6671771,0.83358854,0.64218163,0.8210908,0.6238174,0.8119087,0.66576576,0.8328829,0.6792171,0.83960855,0.6347252,0.8173626,0.71226346,0.85613173,0.6509943,0.82549715,0.6395016,0.8197508
3332,0.7155402,0.8577701,0.66175884,0.83087945,0.71072626,0.85536313,0.62810004,0.81405,0.66123223,0.8306161,0.6485964,0.8242982,0.5486759,0.77433795,0.6616838,0.8308419,0.644758,0.822379,0.5896098,0.79480493
5877,0.61079335,0.8053967,0.6752783,0.83763915,0.56548387,0.7827419,0.5867547,0.79337734,0.57146,0.78573,0.55550736,0.7777537,0.5467359,0.77336794,0.58880997,0.794405,0.6267153,0.81335765,0.5963099,0.79815495
5981,0.7858189,0.8929094,0.68293536,0.8414677,0.7512126,0.8756063,0.642841,0.8214205,0.7042774,0.8521387,0.66509855,0.8325493,0.5887543,0.79437715,0.68866634,0.8443332,0.64891577,0.8244579,0.64954305,0.8247715
6043,0.72727585,0.8636379,0.64767087,0.82383543,0.6354872,0.8177436,0.6202254,0.8101127,0.67329514,0.83664757,0.7088439,0.854422,0.64166427,0.82083213,0.6574378,0.8287189,0.70678055,0.8533903,0.68341196,0.841706
6078,0.7140142,0.8570071,0.6531745,0.82658726,0.646854,0.82342696,0.6147579,0.80737895,0.669906,0.834953,0.65041876,0.8252094,0.5633117,0.78165585,0.6322447,0.81612235,0.6386331,0.8193165,0.6111479,0.80557394
6081,0.7487413,0.8743707,0.6766639,0.83833194,0.6297441,0.814872,0.6412711,0.82063556,0.7133955,0.85669774,0.78123534,0.89061767,0.69127846,0.8456392,0.7215533,0.86077666,0.70896584,0.8544829,0.73037773,0.86518884
6082,0.73079515,0.8653976,0.635049,0.8175245,0.62245524,0.8112276,0.60965705,0.8048285,0.68177295,0.8408865,0.7664104,0.8832052,0.6996763,0.84983814,0.694893,0.8474465,0.7038989,0.85194945,0.7231399,0.86156994
6090,0.687728,0.84386396,0.64922506,0.8246125,0.6554313,0.82771564,0.6601374,0.8300687,0.60905105,0.8045255,0.59171104,0.7958555,0.59278727,0.79639363,0.6453347,0.82266736,0.62966883,0.8148344,0.6143376,0.80716884
6127,0.76289374,0.88144684,0.7688488,0.8844244,0.75291485,0.87645745,0.63444304,0.8172215,0.746482,0.873241,0.7497798,0.8748899,0.6455882,0.8227941,0.77206814,0.8860341,0.6475459,0.8237729,0.69819605,0.849098
6211,0.7405952,0.8702976,0.7257447,0.86287236,0.69545424,0.8477271,0.6055844,0.8027922,0.71516395,0.857582,0.7306688,0.8653344,0.69429386,0.8471469,0.74455476,0.8722774,0.67892087,0.83946043,0.6982367,0.84911835
6213,0.72507185,0.86253595,0.6155016,0.8077508,0.59056795,0.795284,0.576362,0.788181,0.6500257,0.82501286,0.6690443,0.8345221,0.61175036,0.8058752,0.6399666,0.8199833,0.62723595,0.81361794,0.63891053,0.81945527
6214,0.6780404,0.8390202,0.62011576,0.8100579,0.6466058,0.82330287,0.57484597,0.787423,0.58359396,0.791797,0.63505054,0.81752527,0.5503789,0.77518946,0.6237745,0.81188726,0.6343858,0.8171929,0.59979117,0.7998956
6231,0.62943316,0.8147166,0.6220025,0.81100124,0.56487215,0.7824361,0.5529069,0.77645344,0.57714736,0.7885737,0.571833,0.7859165,0.5805266,0.7902633,0.6008278,0.8004139,0.60541344,0.8027067,0.5725498,0.7862749
6232,0.7776232,0.8888116,0.70016646,0.85008323,0.72687304,0.8634365,0.66130555,0.8306528,0.72124517,0.8606226,0.73574454,0.86787224,0.65374434,0.82687217,0.74464273,0.87232137,0.6799431,0.83997154,0.7222432,0.8611216
6233,0.7349194,0.8674597,0.6938324,0.8469162,0.69131553,0.84565777,0.59142435,0.7957122,0.686646,0.843323,0.6663865,0.83319324,0.5691022,0.78455114,0.68110913,0.8405546,0.6345303,0.81726515,0.6044636,0.8022318
6239,0.6148213,0.80741066,0.64194036,0.8209702,0.5854306,0.7927153,0.61200595,0.806003,0.6048001,0.80240005,0.63162863,0.8158143,0.6273839,0.813692,0.63518655,0.8175933,0.6961386,0.8480693,0.6559841,0.8279921
6240,0.7277746,0.8638873,0.64858437,0.8242922,0.64657533,0.82328767,0.5848015,0.7924007,0.6751097,0.8375548,0.69447887,0.84723943,0.6367728,0.81838644,0.6489978,0.8244989,0.6549759,0.82748795,0.6537007,0.82685035
6254,0.7629585,0.88147926,0.7821648,0.8910824,0.6980237,0.84901184,0.6615187,0.83075935,0.74209404,0.871047,0.69996786,0.84998393,0.65883315,0.8294166,0.7760416,0.8880208,0.6819017,0.84095085,0.69736564,0.8486828
6255,0.6480945,0.8240472,0.5807426,0.7903713,0.60014856,0.8000743,0.5095094,0.75475466,0.58035135,0.7901757,0.6090835,0.8045417,0.54883564,0.7744178,0.5823177,0.79115885,0.5792624,0.7896312,0.57778525,0.7888926
6342,0.6511978,0.8255989,0.63457435,0.8172872,0.6280633,0.81403166,0.5385613,0.7692807,0.6260066,0.8130033,0.6552743,0.82763714,0.60266805,0.801334,0.65902376,0.8295119,0.58009964,0.7900498,0.59295195,0.796476
7630,0.65517426,0.8275871,0.69219786,0.8460989,0.54590654,0.7729533,0.6046431,0.80232155,0.6610457,0.83052284,0.66703296,0.8335165,0.6787127,0.83935636,0.71360606,0.85680306,0.6885155,0.8442577,0.74146676,0.8707334
7654,0.7097832,0.8548916,0.67772347,0.8388617,0.6466533,0.82332665,0.5935527,0.79677635,0.6346019,0.8173009,0.6737283,0.8368641,0.59635425,0.7981771,0.6495936,0.8247968,0.6269209,0.81346047,0.6442516,0.8221258
8890,0.586764,0.793382,0.6037108,0.8018554,0.59466463,0.7973323,0.63763416,0.8188171,0.582675,0.7913375,0.5869509,0.79347545,0.5543591,0.77717954,0.6760125,0.83800626,0.6328882,0.8164441,0.6190004,0.8095002
8916,0.56057143,0.7802857,0.5595103,0.7797551,0.55852866,0.77926433,0.4916322,0.7458161,0.5017711,0.75088555,0.43931192,0.719656,0.42104495,0.7105225,0.4843712,0.7421856,0.50161517,0.7508076,0.4233986,0.7116993
9028,0.6478637,0.8239318,0.6530154,0.8265077,0.60199845,0.8009992,0.5977912,0.7988956,0.61809796,0.809049,0.6481466,0.8240733,0.63162345,0.81581175,0.6749024,0.8374512,0.61964357,0.8098218,0.6619357,0.83096784
9066,0.69988763,0.8499438,0.6118076,0.8059038,0.58732784,0.7936639,0.5581344,0.77906716,0.61620796,0.808104,0.60194117,0.80097055,0.52178717,0.7608936,0.5998171,0.7999085,0.5746597,0.78732985,0.563892,0.781946
9445,0.64309204,0.821546,0.6330525,0.8165263,0.60831463,0.8041573,0.623821,0.8119105,0.5815853,0.79079264,0.5812088,0.7906044,0.5595772,0.7797886,0.6206573,0.81032866,0.63294935,0.8164747,0.6065949,0.80329746
9542,0.65989095,0.82994545,0.6668012,0.8334006,0.59356964,0.7967848,0.6454263,0.82271314,0.63683695,0.8184185,0.578785,0.7893925,0.5292262,0.7646131,0.64162874,0.8208144,0.65155447,0.82577723,0.5711452,0.7855726
9546,0.6643032,0.8321516,0.6057341,0.80286705,0.56625044,0.7831252,0.59617895,0.7980895,0.605333,0.8026665,0.6318096,0.8159048,0.5599868,0.7799934,0.61376905,0.8068845,0.64533484,0.8226674,0.58511406,0.792557
9547,0.5549185,0.77745926,0.5377425,0.76887125,0.5162436,0.7581218,0.53249305,0.76624656,0.4729861,0.73649305,0.44828498,0.7241425,0.45361465,0.72680736,0.5059858,0.75299287,0.5309844,0.7654922,0.46634692,0.7331735
9583,0.60430646,0.8021532,0.58024013,0.79012007,0.54684067,0.77342033,0.59500104,0.7975005,0.5145581,0.75727904,0.5195084,0.7597542,0.4950709,0.74753547,0.56367797,0.781839,0.5871198,0.7935599,0.5244425,0.7622212
9587,0.620648,0.810324,0.6130229,0.80651146,0.5784784,0.78923917,0.5408158,0.7704079,0.5569325,0.7784662,0.61562645,0.8078132,0.58260274,0.79130137,0.6206033,0.81030166,0.6265182,0.8132591,0.6201507,0.81007534
12037,0.69952595,0.849763,0.73398495,0.8669925,0.69297343,0.8464867,0.6302419,0.81512094,0.6950952,0.8475476,0.7337456,0.8668728,0.6942684,0.84713423,0.7682142,0.8841071,0.7455313,0.87276566,0.7564337,0.87821686
12116,0.60917485,0.8045874,0.58715284,0.7935764,0.59976566,0.7998828,0.54982793,0.77491397,0.5643292,0.7821646,0.61039984,0.8051999,0.58248615,0.7912431,0.60258883,0.80129445,0.60114,0.80057,0.6325222,0.8162611
12122,0.6939254,0.8469627,0.6310998,0.8155499,0.636212,0.818106,0.58897376,0.7944869,0.6017085,0.8008542,0.6471632,0.8235816,0.56294894,0.7814745,0.6403557,0.82017785,0.61386347,0.80693173,0.59608,0.79804003
12124,0.68675137,0.8433757,0.6519051,0.82595253,0.68418694,0.84209347,0.5846019,0.79230094,0.63543737,0.8177187,0.6973443,0.84867215,0.6402731,0.82013655,0.6637483,0.83187413,0.6528479,0.82642394,0.6862127,0.8431064
12141,0.6731999,0.83659995,0.6150229,0.80751145,0.60049534,0.80024767,0.5624924,0.7812462,0.64658916,0.8232946,0.7082751,0.85413754,0.67741024,0.8387051,0.6589662,0.8294831,0.66604125,0.8330206,0.6877596,0.8438798
12143,0.64539516,0.8226976,0.6368316,0.81841576,0.61201006,0.806005,0.5766952,0.7883476,0.60383785,0.8019189,0.6797081,0.83985406,0.5898097,0.7949048,0.64688265,0.8234413,0.6635133,0.83175665,0.6697546,0.8348773
12149,0.7129219,0.8564609,0.70815665,0.8540783,0.7178546,0.8589273,0.6201062,0.8100531,0.66954935,0.8347747,0.6945077,0.84725386,0.671291,0.8356455,0.70586073,0.85293037,0.6824285,0.84121424,0.6979619,0.84898096
12161,0.56094444,0.7804722,0.5627971,0.78139853,0.54607856,0.7730393,0.51286656,0.75643325,0.54619676,0.77309835,0.584065,0.7920325,0.5716696,0.7858348,0.5903511,0.79517555,0.58766097,0.7938305,0.5779629,0.78898144
12252,0.6963247,0.84816235,0.71310854,0.85655427,0.6570589,0.8285295,0.6475464,0.8237732,0.69969475,0.8498474,0.71721363,0.8586068,0.6593652,0.8296826,0.75906754,0.87953377,0.7093283,0.85466415,0.72644114,0.8632206
12408,0.62921935,0.81460965,0.64209616,0.8210481,0.5938635,0.79693174,0.59611636,0.79805815,0.62122124,0.81061065,0.65627384,0.8281369,0.6365191,0.81825954,0.6583353,0.82916766,0.65540206,0.82770103,0.6670298,0.8335149
12409,0.7638388,0.8819194,0.6939296,0.84696484,0.66969347,0.83484674,0.6124313,0.80621564,0.70097244,0.8504862,0.7232756,0.86163783,0.6516874,0.8258437,0.7298963,0.86494815,0.66451675,0.83225834,0.7085051,0.8542526
12410,0.72020924,0.8601046,0.69920343,0.84960175,0.69038904,0.8451945,0.5816494,0.7908247,0.67913294,0.83956647,0.70197475,0.8509874,0.62837243,0.8141862,0.7175548,0.8587774,0.6542556,0.8271278,0.65448284,0.8272414
12418,0.65363306,0.82681656,0.6213495,0.8106748,0.61094534,0.8054727,0.5886975,0.7943487,0.5876333,0.7938167,0.6188735,0.80943674,0.59244883,0.7962244,0.6296333,0.81481665,0.58643353,0.79321676,0.60752285,0.8037614
12422,0.7221694,0.8610847,0.64661396,0.823307,0.6835259,0.84176296,0.5940124,0.7970062,0.6879034,0.8439517,0.73051023,0.8652551,0.6427133,0.82135665,0.6917913,0.84589565,0.67281926,0.8364096,0.7053473,0.85267365
12435,0.5592176,0.7796088,0.5319259,0.76596296,0.5465176,0.7732588,0.5342445,0.76712227,0.52309304,0.7615465,0.53712165,0.7685608,0.5439502,0.7719751,0.53311414,0.7665571,0.5584897,0.77924484,0.54911584,0.77455795
12436,0.6181948,0.8090974,0.58847487,0.79423743,0.5842122,0.7921061,0.57314897,0.7865745,0.5501331,0.77506655,0.56665623,0.7833281,0.5266346,0.7633173,0.5910258,0.7955129,0.6004946,0.8002473,0.54292774,0.7714639
12437,0.62535673,0.81267834,0.59630775,0.7981539,0.63690317,0.8184516,0.58092344,0.7904617,0.6019469,0.8009734,0.6287284,0.8143642,0.5978457,0.79892284,0.6538524,0.82692623,0.657066,0.828533,0.6478524,0.8239262
12447,0.6983185,0.84915924,0.6964884,0.8482442,0.63600695,0.8180035,0.6471081,0.82355404,0.6544583,0.82722914,0.6931846,0.8465923,0.6277987,0.81389934,0.6813577,0.8406788,0.67174196,0.835871,0.66167605,0.830838
12448,0.75266373,0.87633187,0.6846121,0.842306,0.6921019,0.846051,0.6633062,0.8316531,0.7210705,0.86053526,0.78094137,0.8904707,0.6837756,0.84188783,0.73413175,0.8670659,0.72196054,0.8609803,0.72876656,0.8643833
12449,0.7518208,0.8759104,0.6417807,0.8208903,0.6499356,0.8249678,0.567496,0.78374803,0.6982175,0.84910876,0.7604853,0.88024265,0.63391584,0.81695795,0.690197,0.8450985,0.6463614,0.8231807,0.6812521,0.84062606
12450,0.70273423,0.8513671,0.65082186,0.82541096,0.65217483,0.8260874,0.591793,0.79589653,0.6606416,0.83032084,0.68423903,0.8421195,0.63586557,0.8179328,0.66968,0.83484,0.6523495,0.82617474,0.67064345,0.8353217
12451,0.6845629,0.84228146,0.6245487,0.81227434,0.624176,0.812088,0.4984758,0.7492379,0.64220154,0.8211008,0.6568497,0.8284248,0.5579871,0.77899355,0.6097574,0.8048787,0.5875741,0.79378706,0.6052396,0.8026198
12452,0.71867114,0.85933554,0.6352322,0.8176161,0.66318667,0.83159333,0.57514966,0.7875748,0.6641103,0.83205515,0.68213654,0.84106827,0.5591114,0.7795557,0.66087127,0.83043563,0.63348174,0.8167409,0.64660084,0.8233004
12453,0.6556778,0.8278389,0.6622882,0.8311441,0.60069615,0.80034804,0.6159041,0.80795205,0.6063801,0.80319005,0.6077578,0.8038789,0.56673574,0.7833679,0.663431,0.83171546,0.618295,0.8091475,0.61074656,0.8053733
12454,0.7556423,0.87782115,0.69501424,0.8475071,0.63499117,0.8174956,0.6346021,0.81730103,0.73906404,0.869532,0.74056125,0.8702806,0.6990632,0.8495316,0.7351073,0.86755365,0.7209597,0.86047983,0.7115809,0.85579044
12455,0.7255627,0.86278135,0.67715293,0.83857644,0.6936238,0.8468119,0.6209763,0.81048816,0.6420219,0.82101095,0.6895125,0.84475625,0.5876375,0.7938187,0.6785321,0.83926606,0.6841866,0.8420933,0.65958357,0.8297918
12456,0.78050005,0.89025,0.7199516,0.8599758,0.71953666,0.85976833,0.6071702,0.8035851,0.73736614,0.8686831,0.7325063,0.86625314,0.657562,0.828781,0.7378222,0.8689111,0.66130257,0.8306513,0.6820197,0.84100986
12457,0.72576225,0.8628811,0.6804883,0.8402442,0.7016635,0.85083175,0.6141634,0.8070817,0.689102,0.84455097,0.73697734,0.86848867,0.6849679,0.84248394,0.71744484,0.85872245,0.6847969,0.84239846,0.68852866,0.8442643
12458,0.77119404,0.885597,0.74586564,0.8729328,0.7738837,0.88694185,0.6663028,0.8331514,0.7424823,0.87124115,0.7673013,0.88365066,0.66634566,0.8331728,0.7732769,0.88663846,0.72210956,0.8610548,0.7318548,0.8659274
12459,0.7121793,0.85608965,0.61716866,0.80858433,0.63609034,0.81804514,0.55312335,0.7765617,0.68013287,0.84006643,0.710213,0.8551065,0.61860657,0.8093033,0.6856619,0.84283096,0.6015673,0.80078363,0.64170355,0.8208518
12460,0.7351614,0.8675807,0.65696216,0.8284811,0.6703066,0.83515334,0.601304,0.800652,0.6965368,0.8482684,0.7898716,0.8949358,0.6439278,0.8219639,0.7189615,0.85948074,0.74298203,0.871491,0.72260296,0.8613015
12461,0.7316861,0.86584306,0.63920057,0.8196003,0.71616304,0.8580815,0.6100452,0.8050226,0.6386089,0.81930447,0.7061018,0.8530509,0.546949,0.7734745,0.670572,0.835286,0.6413377,0.8206688,0.64721,0.823605
12462,0.67833483,0.8391674,0.686484,0.843242,0.7012332,0.8506166,0.59159636,0.7957982,0.6418479,0.8209239,0.68082345,0.8404117,0.57630575,0.7881529,0.6839254,0.8419627,0.70627356,0.8531368,0.66757286,0.8337864
12463,0.6017842,0.8008921,0.53869617,0.7693481,0.5974941,0.79874706,0.5110452,0.7555226,0.5657395,0.78286976,0.6481453,0.82407266,0.59823585,0.7991179,0.59596866,0.79798436,0.63377833,0.81688917,0.6121828,0.8060914
12464,0.74597,0.872985,0.6568208,0.8284104,0.6998185,0.84990925,0.59927607,0.79963803,0.69662213,0.84831107,0.7505962,0.87529814,0.6245557,0.81227785,0.7112589,0.85562944,0.69001514,0.84500754,0.69536155,0.8476808
12465,0.704754,0.852377,0.68654156,0.8432708,0.66420203,0.832101,0.59993106,0.7999655,0.6740067,0.83700335,0.6647574,0.8323787,0.64989114,0.82494557,0.6725179,0.83625895,0.63648015,0.81824005,0.644547,0.8222735
12466,0.6669379,0.8334689,0.64667124,0.82333565,0.621768,0.810884,0.5591173,0.77955866,0.6447599,0.82237995,0.67612875,0.8380644,0.6308608,0.8154304,0.67478454,0.8373923,0.6217036,0.8108518,0.6699729,0.83498645
12467,0.59635663,0.7981783,0.6124717,0.80623585,0.6082484,0.80412424,0.59254336,0.7962717,0.5493469,0.77467346,0.6120626,0.8060313,0.5703609,0.78518045,0.68014026,0.8400701,0.6517726,0.8258863,0.61929524,0.8096476
12468,0.7273866,0.8636933,0.6413758,0.8206879,0.62792504,0.8139625,0.5536444,0.7768222,0.71026015,0.8551301,0.75489706,0.87744856,0.6981138,0.8490569,0.6956798,0.8478399,0.66451645,0.8322582,0.7192122,0.8596061
12469,0.47175094,0.7358755,0.5145876,0.7572938,0.47945568,0.73972785,0.4469617,0.7234808,0.4555657,0.72778285,0.48597875,0.74298936,0.47447166,0.73723584,0.51561195,0.75780594,0.59608024,0.79804015,0.55701125,0.7785056
12470,0.77124625,0.8856231,0.72821707,0.86410856,0.7576581,0.87882906,0.6551174,0.8275587,0.7982042,0.8991021,0.7748201,0.88741004,0.69581604,0.847908,0.8038964,0.9019482,0.67123306,0.8356165,0.70319986,0.85159993
12471,0.7163371,0.85816854,0.698729,0.8493645,0.6317014,0.81585073,0.63764626,0.8188231,0.7052412,0.8526206,0.7684938,0.8842469,0.7333142,0.86665714,0.76196504,0.8809825,0.7686408,0.8843204,0.81154954,0.9057748
12472,0.73034656,0.8651733,0.7683096,0.8841548,0.67646384,0.8382319,0.66615283,0.8330764,0.7146561,0.85732806,0.7321888,0.8660944,0.68577254,0.84288627,0.7792565,0.8896283,0.7580054,0.8790027,0.7460018,0.87300086
12473,0.7045648,0.8522824,0.6730563,0.8365282,0.6344637,0.8172319,0.6052978,0.8026489,0.68855363,0.8442768,0.7147858,0.8573929,0.71607983,0.8580399,0.697786,0.848893,0.66235065,0.8311753,0.7205769,0.86028844
12474,0.6244712,0.8122356,0.6127256,0.8063628,0.6139594,0.80697966,0.58734787,0.79367393,0.6269138,0.8134569,0.67117053,0.83558524,0.60218054,0.80109024,0.67841494,0.8392075,0.65243006,0.826215,0.6442186,0.82210934
12475,0.7356863,0.86784315,0.66143525,0.8307176,0.6613449,0.83067244,0.62803406,0.81401706,0.6970173,0.84850866,0.7024837,0.8512418,0.6599976,0.8299988,0.6880457,0.84402287,0.6910249,0.84551245,0.6871379,0.8435689
