,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_doordash_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_apple_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_samsara_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_yelp_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_match_pm_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_i2c_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_adobe_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_amazon_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_rowan_ux_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Raw_Score,Modified_claude-opus-4-5_of_CV_Modelclaude-opus-4-5_google_ux_Score
3138,0.7456066,0.87280333,0.66104096,0.8305205,0.68015313,0.84007657,0.65893203,0.829466,0.6641732,0.83208656,0.67872906,0.8393645,0.60779566,0.80389786,0.6784174,0.8392087,0.6324034,0.8162017,0.6429138,0.8214569
3139,0.74905336,0.8745267,0.6642651,0.8321326,0.68998706,0.84499353,0.61876905,0.8093845,0.6829637,0.84148186,0.7284161,0.86420804,0.581794,0.790897,0.7268325,0.86341625,0.65940636,0.8297032,0.6879951,0.84399754
3140,0.73100483,0.8655024,0.65157306,0.82578653,0.60963106,0.80481553,0.56112826,0.7805641,0.657004,0.828502,0.74615216,0.8730761,0.6640016,0.8320008,0.68017894,0.84008944,0.6410751,0.82053757,0.6879275,0.84396374
3141,0.69330394,0.846652,0.7199137,0.85995686,0.65524197,0.827621,0.592178,0.796089,0.67703736,0.8385187,0.6771776,0.83858883,0.63405985,0.81702995,0.68485713,0.84242857,0.67245877,0.8362294,0.68768144,0.8438407
3142,0.7731854,0.8865927,0.6868389,0.84341943,0.7126019,0.85630095,0.6064246,0.8032123,0.70332223,0.8516611,0.7460387,0.87301934,0.62404823,0.8120241,0.73137146,0.8656857,0.6735009,0.83675045,0.702698,0.851349
3143,0.7801747,0.89008737,0.70751965,0.8537598,0.7080687,0.85403436,0.63969886,0.81984943,0.70830774,0.8541539,0.7310291,0.8655145,0.6530371,0.82651854,0.7196896,0.8598448,0.674778,0.837389,0.6996522,0.8498261
3144,0.67039603,0.83519804,0.60680103,0.8034005,0.6536802,0.8268401,0.5560709,0.77803546,0.64737916,0.8236896,0.67913425,0.8395671,0.57340664,0.78670335,0.68398213,0.84199107,0.6089511,0.80447555,0.60952055,0.8047603
3145,0.71769184,0.85884595,0.6437895,0.82189476,0.62894243,0.81447124,0.5773286,0.78866434,0.68833137,0.8441657,0.6884889,0.8442445,0.6092334,0.8046167,0.6483251,0.82416254,0.62974703,0.8148735,0.64537466,0.8226873
3146,0.6812825,0.84064126,0.6088865,0.80444324,0.61225724,0.8061286,0.57147515,0.7857376,0.6291902,0.8145951,0.71095437,0.8554772,0.61047876,0.8052394,0.6653049,0.83265245,0.6294184,0.8147092,0.6600568,0.8300284
3147,0.70357436,0.8517872,0.65672874,0.8283644,0.64208865,0.8210443,0.6412408,0.8206204,0.6327127,0.81635636,0.66085136,0.8304257,0.59223485,0.7961174,0.6983808,0.8491904,0.6531968,0.8265984,0.64857924,0.8242896
3148,0.72496545,0.8624827,0.6949935,0.84749675,0.6717316,0.8358658,0.6054304,0.8027152,0.7125751,0.85628754,0.73217463,0.8660873,0.7045113,0.85225564,0.72312146,0.8615607,0.7035561,0.85177803,0.7469602,0.8734801
3149,0.71164584,0.8558229,0.6506543,0.82532716,0.6308004,0.81540024,0.6229291,0.81146455,0.662561,0.83128047,0.6639005,0.83195025,0.61359024,0.8067951,0.65101993,0.82550997,0.6068196,0.8034098,0.63442445,0.8172122
3150,0.7701885,0.8850943,0.6280446,0.8140223,0.6501737,0.82508683,0.61408806,0.807044,0.67843246,0.83921623,0.74209607,0.87104803,0.6118315,0.8059157,0.70829415,0.8541471,0.6406758,0.8203379,0.6901882,0.8450941
3153,0.7086904,0.8543452,0.662485,0.8312425,0.6753911,0.83769554,0.61189896,0.80594945,0.6937322,0.84686613,0.70231795,0.851159,0.65631217,0.8281561,0.6938915,0.84694576,0.67644244,0.8382212,0.6779332,0.8389666
3155,0.63161325,0.8158066,0.60948277,0.8047414,0.5986115,0.79930574,0.49816042,0.7490802,0.5848569,0.7924285,0.55710983,0.7785549,0.52009994,0.76004994,0.5760737,0.7880368,0.52718055,0.7635903,0.5246546,0.7623273
3156,0.76893926,0.8844696,0.6184243,0.80921215,0.65424067,0.8271203,0.57838017,0.78919005,0.6706308,0.8353154,0.6913971,0.84569854,0.562022,0.781011,0.65915096,0.8295755,0.58466685,0.7923334,0.6372643,0.8186321
3157,0.71892387,0.8594619,0.6681781,0.83408904,0.6737535,0.83687675,0.63594896,0.81797445,0.6759937,0.83799684,0.6951854,0.8475927,0.63495505,0.8174775,0.6856735,0.84283674,0.65210587,0.8260529,0.67853105,0.8392655
3158,0.59844565,0.7992228,0.55460346,0.7773017,0.5064308,0.75321543,0.506214,0.753107,0.54328644,0.7716432,0.5785197,0.78925985,0.5362688,0.76813436,0.5476062,0.7738031,0.5398677,0.7699338,0.53153735,0.76576865
3159,0.695959,0.8479795,0.5940112,0.7970056,0.6255268,0.8127634,0.4998441,0.74992204,0.6398362,0.8199181,0.6860222,0.84301114,0.5714211,0.7857106,0.65333784,0.8266689,0.561803,0.7809015,0.63018686,0.8150934
3160,0.7353204,0.86766016,0.6887078,0.8443539,0.6631448,0.8315724,0.6200106,0.8100053,0.6976867,0.84884334,0.7330932,0.86654663,0.699071,0.84953547,0.7393678,0.86968386,0.7095001,0.85475004,0.7340344,0.8670172
3161,0.785462,0.892731,0.7217264,0.8608632,0.7159562,0.8579781,0.641639,0.8208195,0.7329868,0.8664934,0.71628976,0.8581449,0.6162793,0.8081397,0.727859,0.8639295,0.6551137,0.82755685,0.6876327,0.84381634
3162,0.7239326,0.8619663,0.6187451,0.80937254,0.6269529,0.81347644,0.57815135,0.7890757,0.65571326,0.82785666,0.70103246,0.8505162,0.6230009,0.81150043,0.68485045,0.8424252,0.6105418,0.8052709,0.6526338,0.8263169
3186,0.81207883,0.9060394,0.7380775,0.86903876,0.68135655,0.8406783,0.66448367,0.83224183,0.74271226,0.8713561,0.71254253,0.85627127,0.661716,0.830858,0.71383727,0.85691863,0.66756076,0.8337804,0.7064418,0.85322094
3225,0.6377472,0.81887364,0.68827575,0.8441379,0.5956385,0.79781926,0.60887516,0.8044376,0.61411345,0.8070567,0.5692799,0.78463995,0.57584536,0.7879227,0.5981608,0.7990804,0.61044425,0.80522215,0.58683485,0.79341745
3315,0.67743284,0.8387164,0.63069093,0.81534547,0.6640446,0.8320223,0.585778,0.792889,0.6141225,0.80706125,0.6832377,0.84161884,0.59164417,0.7958221,0.6815206,0.8407603,0.63724244,0.8186212,0.65368503,0.82684255
3321,0.6703671,0.83518356,0.65273327,0.82636666,0.63974,0.81987,0.60758245,0.8037912,0.64476836,0.8223842,0.625941,0.8129705,0.5773363,0.78866816,0.687705,0.8438525,0.5800986,0.7900493,0.5824052,0.7912026
3332,0.67162055,0.8358103,0.6497549,0.82487744,0.6881896,0.8440948,0.62899566,0.8144978,0.6204337,0.81021684,0.626688,0.813344,0.54336244,0.7716812,0.63807356,0.8190368,0.63001764,0.8150088,0.5839468,0.7919734
5877,0.66705406,0.833527,0.71505064,0.85752535,0.6348622,0.8174311,0.6025159,0.80125797,0.65832114,0.8291606,0.6438689,0.82193446,0.6339961,0.81699806,0.65653807,0.828269,0.6813313,0.84066564,0.6663149,0.8331574
5981,0.7889226,0.8944613,0.6929872,0.8464936,0.73806727,0.86903363,0.6504686,0.8252343,0.727059,0.8635295,0.6849051,0.8424525,0.60941535,0.80470765,0.71505135,0.8575257,0.6445933,0.8222966,0.6442086,0.82210433
6043,0.693576,0.846788,0.64902484,0.8245124,0.5947838,0.7973919,0.5789356,0.7894678,0.6677083,0.83385414,0.6982194,0.8491097,0.65309376,0.8265469,0.63687366,0.81843686,0.69507366,0.8475368,0.66788876,0.8339444
6078,0.76821715,0.88410854,0.69661593,0.84830797,0.6667829,0.8333914,0.6477628,0.8238814,0.7186004,0.8593002,0.6775668,0.8387834,0.63658893,0.81829447,0.6767084,0.83835423,0.6713391,0.8356695,0.66120136,0.8306007
6081,0.76989913,0.88494956,0.6787122,0.83935606,0.65804017,0.8290201,0.66545355,0.8327268,0.7152428,0.85762143,0.75916255,0.8795813,0.70507836,0.8525392,0.7050428,0.8525214,0.7214676,0.8607338,0.7086021,0.85430104
6082,0.71131176,0.8556559,0.6316606,0.8158303,0.6055695,0.80278474,0.62203443,0.8110172,0.67841923,0.8392096,0.6977644,0.8488822,0.66505367,0.8325268,0.6679212,0.8339606,0.7227671,0.86138356,0.6828064,0.8414032
6090,0.6771919,0.838596,0.6330472,0.8165236,0.63903344,0.8195167,0.63636565,0.8181828,0.602214,0.801107,0.6099194,0.8049597,0.6016547,0.8008274,0.6440555,0.82202774,0.63164544,0.8158227,0.61764777,0.8088239
6127,0.75829935,0.8791497,0.7698254,0.8849127,0.7400515,0.87002575,0.620875,0.8104375,0.7499989,0.87499946,0.7629324,0.8814662,0.68096685,0.8404834,0.77448356,0.8872418,0.6530185,0.82650924,0.70835006,0.85417503
6211,0.6892607,0.84463036,0.6461446,0.8230723,0.6230564,0.8115282,0.5490079,0.77450395,0.63941777,0.8197089,0.6909495,0.8454747,0.6436193,0.82180965,0.64787376,0.8239369,0.656438,0.828219,0.6750269,0.83751345
6213,0.7378743,0.86893713,0.62160033,0.8108002,0.5971971,0.7985985,0.56752694,0.78376347,0.65781903,0.8289095,0.68857026,0.84428513,0.60923445,0.8046172,0.65969336,0.8298467,0.62759626,0.8137981,0.6344596,0.8172298
6214,0.6182519,0.80912596,0.5840229,0.79201144,0.5440686,0.7720343,0.5279485,0.76397425,0.57498085,0.7874904,0.59157777,0.7957889,0.56603706,0.7830185,0.5714673,0.78573364,0.60183513,0.80091757,0.5854355,0.79271775
6231,0.66351163,0.8317558,0.6242908,0.8121454,0.57788885,0.7889444,0.58494675,0.7924734,0.6078416,0.8039208,0.61624706,0.8081235,0.6157987,0.80789936,0.6184519,0.8092259,0.6001472,0.8000736,0.60072005,0.80036
6232,0.7761539,0.88807696,0.69938684,0.8496934,0.7188953,0.85944766,0.64102626,0.8205131,0.7107381,0.8553691,0.74323404,0.871617,0.6442075,0.82210374,0.73457015,0.8672851,0.6747404,0.83737016,0.7150523,0.8575262
6233,0.7244534,0.8622267,0.70899975,0.8544999,0.6803231,0.84016156,0.587685,0.7938425,0.6853533,0.84267664,0.6679968,0.83399844,0.5953959,0.79769796,0.6755204,0.8377602,0.653831,0.8269155,0.61202323,0.8060116
6239,0.6310186,0.8155093,0.60632455,0.8031623,0.5703995,0.78519976,0.58914363,0.7945718,0.5784378,0.7892189,0.6221293,0.81106466,0.62598443,0.8129922,0.61695355,0.8084768,0.63805515,0.81902754,0.6296161,0.814808
6240,0.6962209,0.84811044,0.6109711,0.80548555,0.61368334,0.8068417,0.55101234,0.77550614,0.6528218,0.8264109,0.66067195,0.830336,0.6016723,0.80083615,0.6118147,0.80590737,0.6189588,0.80947936,0.61377585,0.8068879
6254,0.74405277,0.8720264,0.77240497,0.88620245,0.6876012,0.8438006,0.6910916,0.84554577,0.71786,0.85893,0.7132362,0.8566181,0.7024795,0.85123974,0.7745142,0.8872571,0.7147039,0.85735196,0.7290088,0.8645044
6255,0.6469579,0.82347894,0.59195924,0.7959796,0.6040181,0.80200905,0.56043386,0.78021693,0.57155436,0.7857772,0.6043533,0.80217665,0.57090974,0.78545487,0.59351456,0.7967573,0.6226311,0.81131554,0.59987915,0.7999396
6342,0.6374811,0.81874055,0.6133622,0.8066811,0.5586151,0.77930754,0.5491469,0.77457345,0.60834503,0.8041725,0.6189474,0.8094737,0.5870303,0.79351515,0.6057192,0.8028596,0.5589262,0.7794631,0.5658864,0.7829432
7630,0.6792103,0.83960515,0.6949345,0.84746724,0.5631889,0.78159446,0.63195765,0.8159788,0.6793152,0.8396576,0.68357086,0.84178543,0.6851786,0.84258926,0.7222415,0.86112076,0.693909,0.84695446,0.74218524,0.8710926
7654,0.67686194,0.838431,0.6184851,0.80924255,0.6039424,0.8019712,0.52095264,0.76047635,0.61671495,0.8083575,0.69090307,0.84545153,0.565371,0.7826855,0.6039969,0.80199844,0.62319535,0.8115977,0.62715614,0.81357807
8890,0.6287246,0.8143623,0.654217,0.8271085,0.60111135,0.8005557,0.64666605,0.823333,0.63580644,0.8179032,0.65957636,0.8297882,0.65451455,0.8272573,0.7086576,0.8543288,0.7278774,0.8639387,0.700827,0.8504135
8916,0.60347253,0.80173624,0.59159,0.79579496,0.5893719,0.79468596,0.5148964,0.7574482,0.556111,0.7780555,0.5002428,0.7501214,0.47363004,0.73681504,0.5418898,0.7709449,0.54956055,0.7747803,0.48763564,0.7438178
9028,0.660545,0.8302725,0.6392301,0.819615,0.5916171,0.79580855,0.6016786,0.8008393,0.58726835,0.7936342,0.6381454,0.8190727,0.5965421,0.79827106,0.6475251,0.82376254,0.60921764,0.8046088,0.64037466,0.82018733
9066,0.7495693,0.87478465,0.663726,0.831863,0.6128987,0.80644935,0.57580245,0.7879012,0.6731013,0.83655065,0.65927476,0.8296374,0.5922328,0.7961164,0.64302254,0.82151127,0.6179185,0.80895925,0.6276163,0.81380814
9445,0.65700144,0.82850075,0.65836364,0.8291818,0.60465896,0.8023295,0.6413022,0.8206511,0.6070699,0.803535,0.6120974,0.8060487,0.59328663,0.7966433,0.66011214,0.8300561,0.6669041,0.83345205,0.6407789,0.82038945
9542,0.72272086,0.86136043,0.7155241,0.85776204,0.6372944,0.8186472,0.6765026,0.8382513,0.6953827,0.84769136,0.6383766,0.8191883,0.5845058,0.7922529,0.6900144,0.8450072,0.67143834,0.83571917,0.6196471,0.8098235
9546,0.71301746,0.85650873,0.64020634,0.82010317,0.57089424,0.7854471,0.57102484,0.78551245,0.6336545,0.81682724,0.6235386,0.8117693,0.5865327,0.79326636,0.6440741,0.82203704,0.59774554,0.79887277,0.5882461,0.79412305
9547,0.63394207,0.81697106,0.6066649,0.80333245,0.59185493,0.79592746,0.59696627,0.79848313,0.5606079,0.78030396,0.5391333,0.76956666,0.52751946,0.76375973,0.5730846,0.7865423,0.5901891,0.79509455,0.5500908,0.7750454
9583,0.689934,0.844967,0.6656604,0.8328302,0.6114792,0.80573964,0.65006775,0.8250339,0.6080413,0.80402064,0.5763656,0.7881828,0.54728687,0.77364343,0.62310004,0.81155,0.6299658,0.8149829,0.5671778,0.7835889
9587,0.6539513,0.82697564,0.6018809,0.80094045,0.58799213,0.7939961,0.50851727,0.75425863,0.5773579,0.78867894,0.67512953,0.83756477,0.58212775,0.7910639,0.5984322,0.7992161,0.63129044,0.8156452,0.63389903,0.8169495
12037,0.6992127,0.84960634,0.70262635,0.8513132,0.655283,0.8276415,0.5943237,0.7971618,0.6761577,0.83807886,0.69865644,0.8493282,0.6603782,0.8301891,0.69920063,0.8496003,0.6976585,0.84882927,0.6953164,0.84765816
12116,0.6581379,0.82906896,0.5991876,0.7995938,0.6229209,0.81146044,0.57380337,0.7869017,0.60808265,0.8040413,0.68556786,0.8427839,0.63085014,0.81542504,0.64751697,0.8237585,0.65815324,0.82907665,0.6950406,0.8475203
12122,0.7007332,0.8503666,0.61885047,0.80942523,0.6470941,0.823547,0.5435858,0.7717929,0.6248695,0.8124348,0.66368306,0.8318415,0.5287219,0.76436096,0.6384574,0.8192287,0.59647053,0.7982353,0.596753,0.7983765
12124,0.6731756,0.8365878,0.62067044,0.8103352,0.6334588,0.8167294,0.5682499,0.784125,0.5967095,0.79835474,0.66949415,0.8347471,0.5829538,0.7914769,0.61980015,0.80990005,0.62432003,0.81216,0.6491554,0.8245777
12141,0.64239323,0.8211966,0.57830834,0.7891542,0.5765692,0.7882846,0.5262253,0.76311266,0.5895464,0.7947732,0.64265794,0.821329,0.6043693,0.80218464,0.58987737,0.7949387,0.6214472,0.8107236,0.60928273,0.80464137
12143,0.67082167,0.83541083,0.69626975,0.8481349,0.6460984,0.8230492,0.5590394,0.7795197,0.6515751,0.82578754,0.710047,0.8550235,0.62599003,0.812995,0.6878388,0.8439194,0.67111015,0.8355551,0.6910251,0.8455125
12149,0.71179295,0.8558965,0.73442316,0.8672116,0.718412,0.85920596,0.63776517,0.8188826,0.6841639,0.84208196,0.66117036,0.8305852,0.66439605,0.832198,0.7093817,0.85469085,0.67399365,0.8369968,0.6710298,0.8355149
12161,0.6301349,0.8150674,0.6009959,0.80049795,0.586186,0.79309297,0.5425359,0.77126795,0.59946275,0.7997314,0.6326508,0.8163254,0.58432615,0.7921631,0.62121105,0.8106055,0.6006155,0.80030775,0.5972725,0.79863626
12252,0.6703279,0.83516395,0.68837535,0.8441877,0.6154885,0.80774426,0.65201914,0.8260096,0.6505773,0.82528865,0.64050096,0.8202505,0.6107894,0.8053947,0.6970704,0.8485352,0.6664384,0.8332192,0.6691157,0.8345579
12408,0.6215461,0.810773,0.6484792,0.8242396,0.57498956,0.7874948,0.5872438,0.7936219,0.6044804,0.8022402,0.6412363,0.82061815,0.61801016,0.8090051,0.63773406,0.818867,0.6586708,0.8293354,0.6606131,0.83030653
12409,0.7207147,0.86035734,0.676721,0.8383605,0.62915516,0.8145776,0.5680495,0.7840247,0.6737088,0.8368544,0.72381616,0.8619081,0.66544163,0.8327208,0.6804458,0.8402229,0.65334857,0.8266743,0.6919005,0.84595025
12410,0.7562629,0.87813145,0.7552984,0.8776492,0.72287226,0.8614361,0.62528133,0.81264067,0.7264421,0.86322105,0.7191247,0.85956234,0.6734613,0.83673066,0.74816823,0.8740841,0.6899988,0.84499943,0.6882386,0.8441193
12418,0.6750749,0.8375374,0.61838824,0.8091941,0.6292459,0.81462294,0.5626116,0.7813058,0.6153054,0.8076527,0.6767825,0.83839124,0.602862,0.801431,0.6382698,0.8191349,0.6089438,0.8044719,0.6334162,0.8167081
12422,0.66302145,0.8315107,0.6278242,0.8139121,0.6182494,0.8091247,0.5722369,0.78611845,0.6322655,0.8161328,0.6296374,0.81481874,0.5839124,0.7919562,0.61766934,0.8088347,0.6096697,0.80483484,0.59530115,0.7976506
12435,0.55378336,0.7768917,0.5020124,0.7510062,0.50841916,0.7542096,0.48407322,0.7420366,0.50658196,0.753291,0.535347,0.7676735,0.5193049,0.75965244,0.51403683,0.75701845,0.5022043,0.75110215,0.51461136,0.7573057
12436,0.6897185,0.84485924,0.6580605,0.8290303,0.634722,0.817361,0.59031224,0.7951561,0.65777147,0.82888573,0.63998425,0.8199921,0.59454167,0.79727083,0.6815104,0.8407552,0.60838866,0.80419433,0.6014904,0.8007452
12437,0.6701739,0.83508694,0.638947,0.8194735,0.61179817,0.8058991,0.57156426,0.7857821,0.6642101,0.83210504,0.6800901,0.8400451,0.64614165,0.8230708,0.67920244,0.8396012,0.6851274,0.8425637,0.6881738,0.8440869
12447,0.74019325,0.8700966,0.72603834,0.86301917,0.6845523,0.84227616,0.6748753,0.8374376,0.6925745,0.84628725,0.71256906,0.8562845,0.6484819,0.8242409,0.71417975,0.8570899,0.70425946,0.8521297,0.69322217,0.8466111
12448,0.7801478,0.8900739,0.73109365,0.8655468,0.73575604,0.867878,0.7055703,0.8527851,0.76096225,0.8804811,0.77493834,0.8874692,0.6899667,0.84498334,0.7881713,0.89408565,0.74666417,0.8733321,0.73934174,0.86967087
12449,0.68774164,0.8438708,0.6174264,0.8087132,0.60476947,0.80238473,0.5348269,0.76741344,0.6457672,0.8228836,0.7357992,0.8678996,0.609817,0.8049085,0.6435534,0.8217767,0.6454578,0.8227289,0.649432,0.824716
12450,0.6690942,0.8345471,0.6344095,0.8172047,0.6360834,0.8180417,0.5585005,0.77925026,0.62939847,0.81469923,0.6667121,0.833356,0.61457837,0.8072892,0.65995884,0.8299794,0.6413686,0.8206843,0.650421,0.8252105
12451,0.67357886,0.8367894,0.63629675,0.8181484,0.65202606,0.826013,0.52909946,0.76454973,0.6090274,0.8045137,0.5933809,0.79669046,0.5285761,0.76428807,0.60144067,0.80072033,0.56763554,0.78381777,0.54036146,0.7701807
12452,0.70482785,0.8524139,0.59586483,0.7979324,0.63058734,0.81529367,0.548901,0.77445054,0.6093861,0.80469304,0.6769339,0.83846694,0.55009294,0.77504647,0.64580524,0.8229026,0.6131241,0.80656207,0.63606,0.81803
12453,0.66900766,0.8345038,0.67059994,0.83529997,0.6089073,0.8044536,0.60979474,0.80489737,0.6327168,0.8163584,0.6188765,0.8094382,0.59131587,0.79565793,0.65601814,0.82800907,0.6135508,0.8067754,0.61579645,0.8078982
12454,0.7778927,0.88894635,0.70995283,0.8549764,0.6572974,0.8286487,0.6219229,0.8109615,0.7549609,0.87748045,0.74892294,0.8744615,0.6951686,0.8475843,0.72555196,0.862776,0.702855,0.8514275,0.70166206,0.85083103
12455,0.7637013,0.88185066,0.71391,0.856955,0.7297299,0.86486495,0.63445246,0.81722623,0.689003,0.8445015,0.7300749,0.86503744,0.63647604,0.818238,0.7129086,0.8564543,0.69716316,0.84858155,0.70056117,0.8502806
12456,0.77609456,0.8880473,0.7119119,0.85595596,0.73118865,0.8655943,0.61675954,0.80837977,0.7252787,0.8626393,0.7399535,0.86997676,0.664767,0.8323835,0.7304783,0.86523914,0.66815424,0.8340771,0.7096727,0.85483634
12457,0.71297526,0.85648763,0.69147605,0.84573805,0.6985023,0.84925115,0.6126927,0.80634636,0.6741616,0.83708084,0.7122878,0.8561439,0.6739884,0.8369942,0.70982707,0.85491353,0.6727852,0.83639264,0.6595064,0.82975316
12458,0.7310006,0.86550033,0.6944804,0.8472402,0.7248168,0.8624084,0.61570954,0.8078548,0.6764201,0.83821005,0.70496905,0.8524845,0.5603193,0.78015965,0.7199274,0.85996366,0.62972677,0.8148634,0.6475326,0.8237663
12459,0.6829615,0.84148073,0.61427486,0.8071374,0.61498004,0.80749,0.52305377,0.7615269,0.64582527,0.82291263,0.68262064,0.8413103,0.6148784,0.8074392,0.66220343,0.8311017,0.58165956,0.7908298,0.6185925,0.80929625
12460,0.7449755,0.8724878,0.6862582,0.8431291,0.68147695,0.8407385,0.62354326,0.81177163,0.7194257,0.85971284,0.78718567,0.89359283,0.663622,0.831811,0.7496501,0.87482506,0.73630357,0.8681518,0.7220895,0.86104476
12461,0.73890626,0.86945313,0.64671975,0.82335985,0.71343213,0.85671604,0.6204768,0.81023836,0.6653168,0.8326584,0.744599,0.8722995,0.5943531,0.79717654,0.695987,0.8479935,0.68036574,0.8401829,0.68230164,0.8411508
12462,0.6672956,0.8336478,0.65774095,0.8288705,0.6948175,0.8474088,0.56845176,0.7842259,0.62471753,0.81235874,0.67961603,0.839808,0.563957,0.7819785,0.6777048,0.8388524,0.68845797,0.844229,0.64723396,0.823617
12463,0.61824214,0.8091211,0.5833611,0.7916806,0.61752117,0.8087606,0.5225166,0.7612583,0.5944396,0.7972198,0.66969216,0.8348461,0.61772346,0.80886173,0.6152986,0.8076493,0.66236055,0.8311803,0.64848804,0.824244
12464,0.7492287,0.87461436,0.6804749,0.84023744,0.70173466,0.85086733,0.62000686,0.8100034,0.7105325,0.8552662,0.7646662,0.8823331,0.6427774,0.8213887,0.7237357,0.86186785,0.69585717,0.8479286,0.7121948,0.8560974
12465,0.6896824,0.84484124,0.7018315,0.8509158,0.6277875,0.81389374,0.6081847,0.80409235,0.66011226,0.83005613,0.6151478,0.8075739,0.643173,0.8215865,0.6487663,0.82438314,0.63411677,0.8170584,0.61911225,0.8095561
12466,0.61923707,0.80961853,0.5755325,0.7877662,0.55989933,0.77994967,0.5025672,0.7512836,0.5915413,0.79577065,0.61511207,0.80755603,0.56774604,0.783873,0.5796542,0.7898271,0.5655523,0.7827761,0.57818913,0.78909457
12467,0.63967717,0.8198386,0.6522219,0.82611096,0.63919723,0.8195986,0.615674,0.807837,0.5855125,0.79275626,0.64466023,0.8223301,0.61111224,0.8055561,0.7074931,0.85374653,0.6797372,0.8398686,0.6465906,0.8232953
12468,0.6843443,0.84217215,0.62731373,0.81365687,0.65274346,0.8263717,0.55859685,0.7792984,0.6982533,0.84912664,0.71229434,0.85614717,0.6856782,0.8428391,0.66556776,0.8327839,0.6678185,0.8339093,0.69022685,0.8451134
12469,0.56484866,0.78242433,0.62129605,0.810648,0.55559355,0.77779675,0.536584,0.768292,0.57580817,0.7879041,0.6017719,0.8008859,0.5895195,0.79475975,0.6404862,0.8202431,0.6824347,0.84121734,0.6748981,0.8374491
12470,0.79947454,0.89973724,0.7439103,0.87195516,0.74766004,0.87383,0.65263855,0.8263193,0.78784865,0.89392436,0.81328785,0.9066439,0.7240572,0.8620286,0.81982696,0.9099135,0.70972455,0.8548623,0.76848745,0.8842437
12471,0.79408944,0.8970447,0.7602676,0.8801338,0.7134669,0.85673344,0.6652721,0.83263606,0.7637821,0.881891,0.7806902,0.8903451,0.7019731,0.85098654,0.78258383,0.8912919,0.7540215,0.87701076,0.7758741,0.88793707
12472,0.7211236,0.8605618,0.75189316,0.8759466,0.6546039,0.827302,0.6610478,0.8305239,0.7140269,0.85701346,0.7362442,0.8681221,0.694862,0.847431,0.7842772,0.8921386,0.7559689,0.87798446,0.7408323,0.87041616
12473,0.6825845,0.84129226,0.6666856,0.8333428,0.63798463,0.8189923,0.63497293,0.81748646,0.6552329,0.82761645,0.6627516,0.83137584,0.67585266,0.8379263,0.67828214,0.8391411,0.6526339,0.82631695,0.66320205,0.831601
12474,0.57718194,0.78859097,0.56896883,0.7844844,0.58223474,0.79111737,0.5327825,0.7663913,0.5493337,0.77466685,0.6422486,0.8211243,0.55575746,0.77787876,0.61919844,0.8095992,0.60715866,0.80357933,0.5838136,0.79190683
12475,0.64167,0.820835,0.5977912,0.7988956,0.57975936,0.7898797,0.57859176,0.7892959,0.59312505,0.79656255,0.60915685,0.8045784,0.59371614,0.7968581,0.60589665,0.80294836,0.62081563,0.8104078,0.59208477,0.7960424
12476,0.6857129,0.8428564,0.6641816,0.8320908,0.61533517,0.8076676,0.57289195,0.786446,0.7174026,0.8587013,0.71097463,0.85548735,0.7344023,0.86720115,0.71649754,0.8582488,0.66689837,0.8334492,0.71760166,0.8588008
12477,0.67708725,0.83854365,0.6443053,0.8221526,0.608691,0.8043455,0.6203476,0.8101738,0.6939546,0.8469773,0.7353741,0.86768705,0.67074955,0.8353748,0.72533584,0.8626679,0.6816408,0.84082043,0.74012375,0.8700619
12478,0.6464241,0.823212,0.6245258,0.8122629,0.59186596,0.795933,0.6013318,0.80066586,0.6147032,0.8073516,0.6644087,0.83220434,0.59054494,0.79527247,0.6666625,0.8333312,0.66676706,0.83338356,0.65800625,0.8290031
